gml_id,local_id,year,raw_begin,current_use,n_dwellings,n_units,n_floors,condition,n_floors_nil_reason
ES.SDGC.BU.0191303VK4709A,0191303VK4709A,1925.0,1925-01-01T00:00:00,1_residential,28,29,,functional,other:unpopulated
ES.SDGC.BU.0191320VK4709A,0191320VK4709A,1960.0,1960-01-01T00:00:00,1_residential,10,15,,functional,other:unpopulated
ES.SDGC.BU.0191504VK4709A,0191504VK4709A,1955.0,1955-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0191517VK4709A,0191517VK4709A,1960.0,1960-01-01T00:00:00,4_1_office,3,4,,functional,other:unpopulated
ES.SDGC.BU.0191518VK4709A,0191518VK4709A,1948.0,1948-01-01T00:00:00,4_2_retail,2,4,,functional,other:unpopulated
ES.SDGC.BU.0191519VK4709A,0191519VK4709A,1920.0,1920-01-01T00:00:00,1_residential,8,11,,functional,other:unpopulated
ES.SDGC.BU.0191520VK4709A,0191520VK4709A,1940.0,1940-01-01T00:00:00,1_residential,5,5,,functional,other:unpopulated
ES.SDGC.BU.0191521VK4709A,0191521VK4709A,2006.0,2006-01-01T00:00:00,1_residential,10,14,,functional,other:unpopulated
ES.SDGC.BU.0191522VK4709A,0191522VK4709A,2006.0,2006-01-01T00:00:00,1_residential,10,10,,functional,other:unpopulated
ES.SDGC.BU.0191525VK4709A,0191525VK4709A,2008.0,2008-01-01T00:00:00,1_residential,9,18,,functional,other:unpopulated
ES.SDGC.BU.0191526VK4709A,0191526VK4709A,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0191530VK4709A,0191530VK4709A,2002.0,2002-01-01T00:00:00,1_residential,8,12,,functional,other:unpopulated
ES.SDGC.BU.0191531VK4709A,0191531VK4709A,2003.0,2003-01-01T00:00:00,1_residential,13,25,,functional,other:unpopulated
ES.SDGC.BU.0192204VK4709C,0192204VK4709C,1988.0,1988-01-01T00:00:00,1_residential,2,6,,functional,other:unpopulated
ES.SDGC.BU.0192208VK4709C,0192208VK4709C,2001.0,2001-01-01T00:00:00,1_residential,28,40,,functional,other:unpopulated
ES.SDGC.BU.0192209VK4709C,0192209VK4709C,1971.0,1971-01-01T00:00:00,1_residential,3,5,,functional,other:unpopulated
ES.SDGC.BU.0192211VK4709C,0192211VK4709C,1990.0,1990-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0192213VK4709H,0192213VK4709H,2005.0,2005-01-01T00:00:00,1_residential,25,71,,functional,other:unpopulated
ES.SDGC.BU.0192214VK4709C,0192214VK4709C,2005.0,2005-01-01T00:00:00,1_residential,21,83,,functional,other:unpopulated
ES.SDGC.BU.0192601VK4709A,0192601VK4709A,1925.0,1925-01-01T00:00:00,1_residential,12,14,,functional,other:unpopulated
ES.SDGC.BU.0192602VK4709C,0192602VK4709C,2000.0,2000-01-01T00:00:00,1_residential,23,46,,functional,other:unpopulated
ES.SDGC.BU.0192603VK4709C,0192603VK4709C,1965.0,1965-01-01T00:00:00,1_residential,14,15,,functional,other:unpopulated
ES.SDGC.BU.0192604VK4709C,0192604VK4709C,1997.0,1997-01-01T00:00:00,1_residential,2,3,,functional,other:unpopulated
ES.SDGC.BU.0192605VK4709C,0192605VK4709C,2004.0,2004-01-01T00:00:00,1_residential,4,8,,functional,other:unpopulated
ES.SDGC.BU.0192606VK4709C,0192606VK4709C,1995.0,1995-01-01T00:00:00,1_residential,8,9,,functional,other:unpopulated
ES.SDGC.BU.0192607VK4709C,0192607VK4709C,2000.0,2000-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0192610VK4709C,0192610VK4709C,1992.0,1992-01-01T00:00:00,1_residential,8,20,,functional,other:unpopulated
ES.SDGC.BU.0192613VK4709C,0192613VK4709C,2012.0,2012-01-01T00:00:00,1_residential,7,12,,functional,other:unpopulated
ES.SDGC.BU.0193202VK4709C,0193202VK4709C,1910.0,1910-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0193203VK4709C,0193203VK4709C,1910.0,1910-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0193204VK4709C,0193204VK4709C,2005.0,2005-01-01T00:00:00,1_residential,11,31,,functional,other:unpopulated
ES.SDGC.BU.0193205VK4709C,0193205VK4709C,1997.0,1997-01-01T00:00:00,1_residential,5,6,,functional,other:unpopulated
ES.SDGC.BU.0193206VK4709C,0193206VK4709C,2010.0,2010-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0193207VK4709C,0193207VK4709C,1920.0,1920-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0193208VK4709C,0193208VK4709C,1982.0,1982-01-01T00:00:00,1_residential,14,28,,functional,other:unpopulated
ES.SDGC.BU.0193209VK4709C,0193209VK4709C,1981.0,1981-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0193210VK4709C,0193210VK4709C,2002.0,2002-01-01T00:00:00,1_residential,9,18,,functional,other:unpopulated
ES.SDGC.BU.0193212VK4709C,0193212VK4709C,1965.0,1965-01-01T00:00:00,1_residential,18,22,,functional,other:unpopulated
ES.SDGC.BU.0193214VK4709C,0193214VK4709C,2008.0,2008-01-01T00:00:00,1_residential,14,15,,functional,other:unpopulated
ES.SDGC.BU.0193901VK4709C,0193901VK4709C,1915.0,1915-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0193902VK4709C,0193902VK4709C,2007.0,2007-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0193903VK4709C,0193903VK4709C,1990.0,1990-01-01T00:00:00,1_residential,6,13,,functional,other:unpopulated
ES.SDGC.BU.0193904VK4709C,0193904VK4709C,1915.0,1915-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0193905VK4709C,0193905VK4709C,2007.0,2007-01-01T00:00:00,1_residential,9,16,,functional,other:unpopulated
ES.SDGC.BU.0193906VK4709C,0193906VK4709C,1995.0,1995-01-01T00:00:00,1_residential,6,6,,functional,other:unpopulated
ES.SDGC.BU.0193907VK4709C,0193907VK4709C,2024.0,2024-01-01T00:00:00,1_residential,7,12,,functional,other:unpopulated
ES.SDGC.BU.0193908VK4709C,0193908VK4709C,1992.0,1992-01-01T00:00:00,1_residential,18,19,,functional,other:unpopulated
ES.SDGC.BU.0193909VK4709C,0193909VK4709C,1984.0,1984-01-01T00:00:00,1_residential,9,19,,functional,other:unpopulated
ES.SDGC.BU.0193913VK4709C,0193913VK4709C,2008.0,2008-01-01T00:00:00,1_residential,5,7,,functional,other:unpopulated
ES.SDGC.BU.0193917VK4709C,0193917VK4709C,1960.0,1960-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0193918VK4709G,0193918VK4709G,1996.0,1996-01-01T00:00:00,1_residential,7,8,,functional,other:unpopulated
ES.SDGC.BU.0193919VK4709C,0193919VK4709C,2005.0,2005-01-01T00:00:00,1_residential,21,49,,functional,other:unpopulated
ES.SDGC.BU.0193920VK4709C,0193920VK4709C,2006.0,2006-01-01T00:00:00,1_residential,20,39,,functional,other:unpopulated
ES.SDGC.BU.0194803VK4709C,0194803VK4709C,1970.0,1970-01-01T00:00:00,1_residential,14,15,,functional,other:unpopulated
ES.SDGC.BU.0194804VK4709C,0194804VK4709C,1920.0,1920-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0194805VK4709C,0194805VK4709C,2006.0,2006-01-01T00:00:00,1_residential,18,31,,functional,other:unpopulated
ES.SDGC.BU.0194815VK4709C,0194815VK4709C,1962.0,1962-01-01T00:00:00,1_residential,14,17,,functional,other:unpopulated
ES.SDGC.BU.0194816VK4709C,0194816VK4709C,1979.0,1979-01-01T00:00:00,1_residential,60,87,,functional,other:unpopulated
ES.SDGC.BU.0194819VK4709C,0194819VK4709C,2022.0,2022-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0194820VK4709C,0194820VK4709C,2004.0,2004-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0194822VK4709C,0194822VK4709C,2004.0,2004-01-01T00:00:00,1_residential,10,14,,functional,other:unpopulated
ES.SDGC.BU.0291301VK4709A,0291301VK4709A,1998.0,1998-01-01T00:00:00,1_residential,10,12,,functional,other:unpopulated
ES.SDGC.BU.0291302VK4709A,0291302VK4709A,2005.0,2005-01-01T00:00:00,1_residential,10,19,,functional,other:unpopulated
ES.SDGC.BU.0291308VK4709A,0291308VK4709A,1945.0,1945-01-01T00:00:00,1_residential,15,15,,functional,other:unpopulated
ES.SDGC.BU.0292201VK4709C,0292201VK4709C,1978.0,1978-01-01T00:00:00,1_residential,8,11,,functional,other:unpopulated
ES.SDGC.BU.0292202VK4709C,0292202VK4709C,1980.0,1980-01-01T00:00:00,1_residential,10,10,,functional,other:unpopulated
ES.SDGC.BU.0292203VK4709C,0292203VK4709C,1955.0,1955-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0292204VK4709C,0292204VK4709C,1999.0,1999-01-01T00:00:00,1_residential,14,34,,functional,other:unpopulated
ES.SDGC.BU.0292205VK4709C,0292205VK4709C,1989.0,1989-01-01T00:00:00,1_residential,6,10,,functional,other:unpopulated
ES.SDGC.BU.0292206VK4709C,0292206VK4709C,1965.0,1965-01-01T00:00:00,1_residential,9,12,,functional,other:unpopulated
ES.SDGC.BU.0292207VK4709C,0292207VK4709C,1965.0,1965-01-01T00:00:00,1_residential,26,28,,functional,other:unpopulated
ES.SDGC.BU.0292512VK4709C,0292512VK4709C,1960.0,1960-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0292513VK4709C,0292513VK4709C,1910.0,1910-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0292514VK4709C,0292514VK4709C,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0293201VK4709C,0293201VK4709C,1979.0,1979-01-01T00:00:00,1_residential,20,35,,functional,other:unpopulated
ES.SDGC.BU.0293202VK4709C,0293202VK4709C,1900.0,1900-01-01T00:00:00,1_residential,1,1,,declined,other:unpopulated
ES.SDGC.BU.0293203VK4709C,0293203VK4709C,2006.0,2006-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0293204VK4709C,0293204VK4709C,1900.0,1900-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0293205VK4709C,0293205VK4709C,2003.0,2003-01-01T00:00:00,1_residential,10,18,,functional,other:unpopulated
ES.SDGC.BU.0293206VK4709C,0293206VK4709C,1965.0,1965-01-01T00:00:00,1_residential,18,23,,functional,other:unpopulated
ES.SDGC.BU.0293207VK4709C,0293207VK4709C,1974.0,1974-01-01T00:00:00,1_residential,10,11,,functional,other:unpopulated
ES.SDGC.BU.0293208VK4709C,0293208VK4709C,1974.0,1974-01-01T00:00:00,1_residential,14,16,,functional,other:unpopulated
ES.SDGC.BU.0293209VK4709C,0293209VK4709C,1930.0,1930-01-01T00:00:00,,0,1,,ruin,other:unpopulated
ES.SDGC.BU.0293211VK4709C,0293211VK4709C,1920.0,1920-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0293212VK4709C,0293212VK4709C,1993.0,1993-01-01T00:00:00,1_residential,3,5,,functional,other:unpopulated
ES.SDGC.BU.0293213VK4709C,0293213VK4709C,2000.0,2000-01-01T00:00:00,1_residential,14,28,,functional,other:unpopulated
ES.SDGC.BU.0293217VK4709C,0293217VK4709C,1900.0,1900-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0293218VK4709C,0293218VK4709C,1900.0,1900-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0293219VK4709C,0293219VK4709C,1993.0,1993-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0293901VK4709C,0293901VK4709C,1989.0,1989-01-01T00:00:00,1_residential,11,23,,functional,other:unpopulated
ES.SDGC.BU.0293902VK4709C,0293902VK4709C,1998.0,1998-01-01T00:00:00,1_residential,15,32,,functional,other:unpopulated
ES.SDGC.BU.0293903VK4709C,0293903VK4709C,1998.0,1998-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0293905VK4709C,0293905VK4709C,1955.0,1955-01-01T00:00:00,1_residential,7,8,,functional,other:unpopulated
ES.SDGC.BU.0293910VK4709C,0293910VK4709C,1995.0,1995-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0293911VK4709C,0293911VK4709C,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0293912VK4709C,0293912VK4709C,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0293913VK4709C,0293913VK4709C,1996.0,1996-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0293914VK4709C,0293914VK4709C,1977.0,1977-01-01T00:00:00,1_residential,8,10,,functional,other:unpopulated
ES.SDGC.BU.0293915VK4709C,0293915VK4709C,2005.0,2005-01-01T00:00:00,1_residential,19,33,,functional,other:unpopulated
ES.SDGC.BU.0294207VK4709C,0294207VK4709C,2007.0,2007-01-01T00:00:00,1_residential,28,95,,functional,other:unpopulated
ES.SDGC.BU.0292505VK4709C,0292505VK4709C,2007.0,2007-01-01T00:00:00,1_residential,7,15,,functional,other:unpopulated
ES.SDGC.BU.0292506VK4709C,0292506VK4709C,1983.0,1983-01-01T00:00:00,1_residential,2,3,,functional,other:unpopulated
ES.SDGC.BU.0292507VK4709C,0292507VK4709C,1970.0,1970-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0292511VK4709C,0292511VK4709C,1945.0,1945-01-01T00:00:00,4_1_office,0,1,,functional,other:unpopulated
ES.SDGC.BU.0292515VK4709C,0292515VK4709C,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0292516VK4709C,0292516VK4709C,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0292517VK4709C,0292517VK4709C,2011.0,2011-01-01T00:00:00,1_residential,5,5,,functional,other:unpopulated
ES.SDGC.BU.0292518VK4709C,0292518VK4709C,1920.0,1920-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0292519VK4709C,0292519VK4709C,1968.0,1968-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0292522VK4709C,0292522VK4709C,2004.0,2004-01-01T00:00:00,1_residential,30,58,,functional,other:unpopulated
ES.SDGC.BU.0292523VK4709C,0292523VK4709C,2003.0,2003-01-01T00:00:00,1_residential,10,28,,functional,other:unpopulated
ES.SDGC.BU.0292524VK4709C,0292524VK4709C,,,,0,0,,,other:unpopulated
ES.SDGC.BU.0292701VK4709A,0292701VK4709A,1994.0,1994-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0292702VK4709A,0292702VK4709A,1997.0,1997-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0292703VK4709A,0292703VK4709A,2011.0,2011-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0292707VK4709A,0292707VK4709A,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0292710VK4709A,0292710VK4709A,2003.0,2003-01-01T00:00:00,1_residential,15,36,,functional,other:unpopulated
ES.SDGC.BU.0293503VK4709C,0293503VK4709C,2003.0,2003-01-01T00:00:00,1_residential,7,14,,functional,other:unpopulated
ES.SDGC.BU.0293504VK4709C,0293504VK4709C,2023.0,2023-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0293505VK4709C,0293505VK4709C,2025.0,2025-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0293506VK4709C,0293506VK4709C,2004.0,2004-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0293507VK4709C,0293507VK4709C,2001.0,2001-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0293513VK4709C,0293513VK4709C,1915.0,1915-01-01T00:00:00,1_residential,14,14,,functional,other:unpopulated
ES.SDGC.BU.0293514VK4709C,0293514VK4709C,2006.0,2006-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0293519VK4709C,0293519VK4709C,1986.0,1986-01-01T00:00:00,1_residential,10,11,,functional,other:unpopulated
ES.SDGC.BU.0293520VK4709C,0293520VK4709C,1965.0,1965-01-01T00:00:00,1_residential,10,13,,functional,other:unpopulated
ES.SDGC.BU.0293521VK4709C,0293521VK4709C,1965.0,1965-01-01T00:00:00,4_1_office,0,1,,functional,other:unpopulated
ES.SDGC.BU.0293522VK4709C,0293522VK4709C,1965.0,1965-01-01T00:00:00,4_1_office,0,1,,functional,other:unpopulated
ES.SDGC.BU.0293523VK4709C,0293523VK4709C,1993.0,1993-01-01T00:00:00,1_residential,14,26,,functional,other:unpopulated
ES.SDGC.BU.0293524VK4709C,0293524VK4709C,2003.0,2003-01-01T00:00:00,1_residential,8,13,,functional,other:unpopulated
ES.SDGC.BU.0293527VK4709C,0293527VK4709C,1963.0,1963-01-01T00:00:00,3_industrial,0,1,,functional,other:unpopulated
ES.SDGC.BU.0293529VK4709C,0293529VK4709C,2003.0,2003-01-01T00:00:00,1_residential,18,38,,functional,other:unpopulated
ES.SDGC.BU.0293530VK4709C,0293530VK4709C,2005.0,2005-01-01T00:00:00,1_residential,14,27,,functional,other:unpopulated
ES.SDGC.BU.0293906VK4709C,0293906VK4709C,1978.0,1978-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0391401VK4709A,0391401VK4709A,2006.0,2006-01-01T00:00:00,1_residential,3,5,,functional,other:unpopulated
ES.SDGC.BU.0391402VK4709A,0391402VK4709A,1970.0,1970-01-01T00:00:00,1_residential,1,2,,functional,other:unpopulated
ES.SDGC.BU.0391419VK4709A,0391419VK4709A,1965.0,1965-01-01T00:00:00,1_residential,5,6,,functional,other:unpopulated
ES.SDGC.BU.0391420VK4709A,0391420VK4709A,2007.0,2007-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0391421VK4709A,0391421VK4709A,1960.0,1960-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0391422VK4709A,0391422VK4709A,2008.0,2008-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0391423VK4709A,0391423VK4709A,1960.0,1960-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0391424VK4709A,0391424VK4709A,1960.0,1960-01-01T00:00:00,1_residential,2,3,,functional,other:unpopulated
ES.SDGC.BU.0391425VK4709A,0391425VK4709A,1970.0,1970-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0391426VK4709A,0391426VK4709A,1989.0,1989-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0391427VK4709A,0391427VK4709A,1965.0,1965-01-01T00:00:00,4_2_retail,1,2,,functional,other:unpopulated
ES.SDGC.BU.0392101VK4709A,0392101VK4709A,1994.0,1994-01-01T00:00:00,1_residential,15,18,,functional,other:unpopulated
ES.SDGC.BU.0392102VK4709A,0392102VK4709A,1930.0,1930-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0392103VK4709A,0392103VK4709A,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0392108VK4709A,0392108VK4709A,1990.0,1990-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0392109VK4709A,0392109VK4709A,1989.0,1989-01-01T00:00:00,1_residential,3,7,,functional,other:unpopulated
ES.SDGC.BU.0392110VK4709A,0392110VK4709A,2001.0,2001-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0392115VK4709A,0392115VK4709A,2007.0,2007-01-01T00:00:00,1_residential,14,23,,functional,other:unpopulated
ES.SDGC.BU.0392116VK4709A,0392116VK4709A,2002.0,2002-01-01T00:00:00,1_residential,8,9,,functional,other:unpopulated
ES.SDGC.BU.0392401VK4709C,0392401VK4709C,1993.0,1993-01-01T00:00:00,1_residential,22,25,,functional,other:unpopulated
ES.SDGC.BU.0392402VK4709C,0392402VK4709C,1991.0,1991-01-01T00:00:00,1_residential,5,6,,functional,other:unpopulated
ES.SDGC.BU.0392406VK4709C,0392406VK4709C,1996.0,1996-01-01T00:00:00,1_residential,30,68,,functional,other:unpopulated
ES.SDGC.BU.0392409VK4709C,0392409VK4709C,2004.0,2004-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0392410VK4709C,0392410VK4709C,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0392411VK4709C,0392411VK4709C,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0392413VK4709C,0392413VK4709C,2003.0,2003-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0392414VK4709C,0392414VK4709C,2001.0,2001-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0392420VK4709C,0392420VK4709C,1990.0,1990-01-01T00:00:00,1_residential,2,6,,functional,other:unpopulated
ES.SDGC.BU.0392421VK4709C,0392421VK4709C,1986.0,1986-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0392422VK4709C,0392422VK4709C,1965.0,1965-01-01T00:00:00,3_industrial,0,1,,functional,other:unpopulated
ES.SDGC.BU.0392425VK4709C,0392425VK4709C,1989.0,1989-01-01T00:00:00,1_residential,1,3,,functional,other:unpopulated
ES.SDGC.BU.0392426VK4709C,0392426VK4709C,1991.0,1991-01-01T00:00:00,1_residential,11,13,,functional,other:unpopulated
ES.SDGC.BU.0392427VK4709C,0392427VK4709C,2026.0,2026-01-01T00:00:00,1_residential,11,12,,functional,other:unpopulated
ES.SDGC.BU.0392428VK4709C,0392428VK4709C,2006.0,2006-01-01T00:00:00,1_residential,11,17,,functional,other:unpopulated
ES.SDGC.BU.0392429VK4709C,0392429VK4709C,2008.0,2008-01-01T00:00:00,1_residential,14,23,,functional,other:unpopulated
ES.SDGC.BU.0392430VK4709C,0392430VK4709C,2018.0,2018-01-01T00:00:00,1_residential,10,25,,functional,other:unpopulated
ES.SDGC.BU.0392901VK4709A,0392901VK4709A,2006.0,2006-01-01T00:00:00,1_residential,3,6,,functional,other:unpopulated
ES.SDGC.BU.0392902VK4709A,0392902VK4709A,1993.0,1993-01-01T00:00:00,1_residential,20,22,,functional,other:unpopulated
ES.SDGC.BU.0392903VK4709A,0392903VK4709A,1935.0,1935-01-01T00:00:00,1_residential,6,6,,functional,other:unpopulated
ES.SDGC.BU.0392904VK4709A,0392904VK4709A,1935.0,1935-01-01T00:00:00,1_residential,1,2,,functional,other:unpopulated
ES.SDGC.BU.0392905VK4709A,0392905VK4709A,1955.0,1955-01-01T00:00:00,1_residential,2,3,,functional,other:unpopulated
ES.SDGC.BU.0392906VK4709A,0392906VK4709A,1915.0,1915-01-01T00:00:00,1_residential,5,5,,functional,other:unpopulated
ES.SDGC.BU.0392907VK4709A,0392907VK4709A,1935.0,1935-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0392914VK4709A,0392914VK4709A,2004.0,2004-01-01T00:00:00,1_residential,6,7,,functional,other:unpopulated
ES.SDGC.BU.0392915VK4709A,0392915VK4709A,2010.0,2010-01-01T00:00:00,1_residential,14,20,,functional,other:unpopulated
ES.SDGC.BU.0393628VK4709C,0393628VK4709C,2005.0,2005-01-01T00:00:00,1_residential,68,161,,functional,other:unpopulated
ES.SDGC.BU.0394213VK4709C,0394213VK4709C,1960.0,1960-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0394214VK4709C,0394214VK4709C,1960.0,1960-01-01T00:00:00,1_residential,3,5,,functional,other:unpopulated
ES.SDGC.BU.0394215VK4709C,0394215VK4709C,1900.0,1900-01-01T00:00:00,1_residential,0,1,,functional,other:unpopulated
ES.SDGC.BU.0394216VK4709C,0394216VK4709C,1955.0,1955-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0394219VK4709C,0394219VK4709C,1945.0,1945-01-01T00:00:00,1_residential,2,2,,functional,other:unpopulated
ES.SDGC.BU.0394223VK4709C,0394223VK4709C,2005.0,2005-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0394224VK4709C,0394224VK4709C,1960.0,1960-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0394225VK4709C,0394225VK4709C,1920.0,1920-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0394226VK4709C,0394226VK4709C,1957.0,1957-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0394227VK4709C,0394227VK4709C,2000.0,2000-01-01T00:00:00,1_residential,11,20,,functional,other:unpopulated
ES.SDGC.BU.0394234VK4709C,0394234VK4709C,2001.0,2001-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0394245VK4709C,0394245VK4709C,2000.0,2000-01-01T00:00:00,1_residential,17,18,,functional,other:unpopulated
ES.SDGC.BU.0394246VK4709C,0394246VK4709C,2006.0,2006-01-01T00:00:00,1_residential,15,39,,functional,other:unpopulated
ES.SDGC.BU.0394247VK4709C,0394247VK4709C,2007.0,2007-01-01T00:00:00,1_residential,12,17,,functional,other:unpopulated
ES.SDGC.BU.0394249VK4709C,0394249VK4709C,2023.0,2023-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0492409VK4709C,0492409VK4709C,1978.0,1978-01-01T00:00:00,1_residential,15,16,,functional,other:unpopulated
ES.SDGC.BU.0492410VK4709C,0492410VK4709C,1981.0,1981-01-01T00:00:00,1_residential,5,6,,functional,other:unpopulated
ES.SDGC.BU.0492411VK4709C,0492411VK4709C,1930.0,1930-01-01T00:00:00,1_residential,2,2,,functional,other:unpopulated
ES.SDGC.BU.0492412VK4709C,0492412VK4709C,1991.0,1991-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0492413VK4709C,0492413VK4709C,2010.0,2010-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0492414VK4709C,0492414VK4709C,1965.0,1965-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0492415VK4709C,0492415VK4709C,1966.0,1966-01-01T00:00:00,1_residential,10,11,,functional,other:unpopulated
ES.SDGC.BU.0492416VK4709C,0492416VK4709C,1966.0,1966-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0492417VK4709C,0492417VK4709C,1900.0,1900-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0492421VK4709C,0492421VK4709C,1965.0,1965-01-01T00:00:00,4_1_office,0,2,,functional,other:unpopulated
