osm_id,certificateNumber,registrationDate,construction_year,source_key
way/328226230,8471-6439-4219-6912-0006,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8006-8494-1920-6296-7513,2009-05-11,2005,/sap_building_parts[0]/construction_year
way/328226230,0478-4990-6379-4491-4030,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8121-6439-4229-0932-0002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8151-6532-7209-8087-0002,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8931-6532-7199-7067-0006,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,0528-6990-6379-4291-4070,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8451-6439-4879-0902-0002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8091-4484-5930-1526-3013,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,2788-8920-6320-4691-4050,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,9048-3898-6002-0421-9141,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8631-6430-4229-2978-0026,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,0928-4970-6379-4991-4000,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8001-6439-4679-1972-0006,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9140-3897-6093-0401-1195,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8393-7286-9930-8326-0013,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8161-6032-7789-9172-4026,2009-12-22,2005,/sap_building_parts[0]/construction_year
way/328226230,8581-6439-6229-6927-3006,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,2888-8904-6350-6691-2034,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,2888-5904-6350-6191-2044,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8321-6230-6409-4998-3022,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,9071-3807-6928-0401-1905,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,0478-5900-6302-7501-5054,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8581-6532-7019-1097-0002,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,9065-3898-6703-0221-0271,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,2288-1972-6330-6891-2070,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,2288-6972-6340-6691-2004,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8991-6432-7999-9067-9002,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,0078-1900-6332-7201-5020,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8098-7577-3030-3006-4213,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8299-4286-5930-1726-5013,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,2788-4972-6350-6991-2074,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8591-6230-6769-0908-2026,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,2588-1904-6340-6391-2060,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,0278-2900-6342-7301-5084,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8051-6532-7059-4077-0006,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,9866-3898-6004-0221-7491,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,9567-3898-6004-0221-4471,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,2488-2904-6340-6191-2080,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,9968-3898-6004-0221-4491,2009-11-03,2005,/sap_building_parts[0]/construction_year
way/328226230,9366-3898-6707-0221-4291,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,2788-3972-6320-6991-2070,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,9360-3898-6005-0221-2475,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,9061-3898-6005-0221-5465,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8271-6230-6059-1938-4026,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,2488-0923-6380-6591-2010,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,2588-2923-6380-6991-2054,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/395878241,8438-6120-5799-3211-7006,2008-10-13,2005,/sap_building_parts[0]/construction_year
way/393505350,8973-7136-5390-3262-8922,2017-06-22,2017,/sap_building_parts[0]/construction_year
way/393505350,2228-3038-7386-5423-1954,2017-06-22,2017,/sap_building_parts[0]/construction_year
way/393505350,2528-5048-7356-5723-1990,2017-06-22,2017,/sap_building_parts[0]/construction_year
way/393505350,0651-3822-7369-9123-7831,2017-06-22,2017,/sap_building_parts[0]/construction_year
way/393505350,0858-3822-7368-9123-7891,2017-06-22,2017,/sap_building_parts[0]/construction_year
way/393505350,0659-3822-7461-9123-3835,2017-06-22,2017,/sap_building_parts[0]/construction_year
way/393505350,0756-3822-7368-9123-6861,2017-06-22,2017,/sap_building_parts[0]/construction_year
way/393505350,8103-7136-5390-3242-8926,2017-06-22,2017,/sap_building_parts[0]/construction_year
way/554859556,0535-3884-7285-9395-7171,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,0031-3884-7888-9395-3051,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,9148-6001-7328-3185-3960,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,9748-0080-7378-3585-3940,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,9548-8001-7348-3985-3940,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,8765-7338-3860-5854-0996,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,0837-3884-7083-9395-9185,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,0033-3884-7086-9395-3195,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,0838-3884-7085-9395-8165,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,8103-8343-5839-8097-9853,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,8105-9343-3839-9097-0853,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,9848-2001-7338-3585-3994,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,8445-7338-3020-2834-1996,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,0138-3884-7981-9395-9085,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,9448-4090-7398-3585-3944,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,9948-4090-7328-3385-3940,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,0637-3884-7987-9395-6041,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,2498-5090-7378-3785-3954,2015-08-21,2013,/sap_building_parts[0]/construction_year
way/554859556,9848-4001-7328-3785-3990,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,8195-7338-3060-0824-1992,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,9748-3001-7348-3185-3980,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,0436-3884-7986-9395-5065,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859556,2398-0001-7348-3285-3920,2015-08-21,2013,/sap_building_parts[0]/construction_year
way/554859555,8007-2393-5839-5827-9853,2015-08-21,2013,/sap_building_parts[0]/construction_year
way/554859555,8005-7393-7839-5827-4853,2015-08-21,2013,/sap_building_parts[0]/construction_year
way/554859555,8345-7338-3910-0894-0992,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859555,8755-7338-3900-5874-0992,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859555,9148-4090-7358-3785-3924,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859555,0233-3884-7981-9395-6041,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859555,8235-7338-3900-8884-0996,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859555,8006-9343-1839-9997-0853,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859555,9348-3080-7368-3985-3964,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859555,9548-3090-7358-3985-3970,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859555,8795-7338-3870-8854-0996,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859555,8815-7338-3880-3854-0992,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859554,8715-7338-3870-6869-0922,2015-08-21,2013,/sap_building_parts[0]/construction_year
way/554859554,8008-2393-7839-2827-2853,2015-08-21,2013,/sap_building_parts[0]/construction_year
way/554859554,0230-3884-7982-9395-9031,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859554,0230-3884-7885-9395-1021,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859554,8675-7338-3170-7824-3992,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859554,0139-3884-7187-9395-1375,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859554,9848-5080-7358-3385-3964,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859554,9648-9090-7398-3585-3970,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859554,0931-3884-7887-9395-5091,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859554,8005-2343-4839-5897-3853,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859554,8215-7338-3860-9844-0996,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859554,9948-7080-7398-3485-3954,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859554,8255-7338-3840-9849-0926,2015-08-21,2013,/sap_building_parts[0]/construction_year
way/554859553,0832-3889-7886-9325-1065,2015-08-21,2013,/sap_building_parts[0]/construction_year
way/554859553,8965-7338-3920-8864-0992,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859553,9148-5090-7318-3385-3994,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859553,8885-7338-3880-3894-0996,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859553,8000-6343-3839-9997-7853,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859553,0835-3884-7982-9395-3051,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859553,0631-3884-7982-9395-2095,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859553,8009-7343-7839-4897-6853,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859553,8005-7343-1839-2997-3853,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859553,0532-3884-7981-9395-6065,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859553,0732-3884-7980-9395-5091,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/554859553,8007-8343-0839-4997-6853,2015-08-14,2013,/sap_building_parts[0]/construction_year
way/387107361,0501-9339-6032-2128-5593,2021-06-30,2020,/sap_building_parts[0]/construction_year
way/190348377,9708-9054-7394-3284-9994,2015-10-07,2015,/sap_building_parts[0]/construction_year
way/381441241,9937-3891-7909-9995-3105,2015-10-19,2014,/sap_building_parts[0]/construction_year
way/381441241,9518-8991-7390-3095-9954,2015-10-19,2014,/sap_building_parts[0]/construction_year
way/381441241,8875-6030-6149-4821-0996,2015-10-19,2014,/sap_building_parts[0]/construction_year
way/381441241,9818-0902-7300-3295-9900,2015-10-19,2014,/sap_building_parts[0]/construction_year
way/381441241,8897-8112-8439-7297-3053,2015-10-19,2014,/sap_building_parts[0]/construction_year
way/381441241,9018-6991-7390-3795-9980,2015-10-19,2014,/sap_building_parts[0]/construction_year
way/381441241,9885-3851-6603-9995-4101,2015-10-19,2014,/sap_building_parts[0]/construction_year
way/531931777,0948-0011-7307-6331-1970,2019-03-04,2019,/sap_building_parts[0]/construction_year
way/531931777,8581-7934-6700-1369-2996,2019-04-11,2019,/sap_building_parts[0]/construction_year
way/531931777,8438-7131-6080-8025-3906,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,8958-7131-6110-3095-3902,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,0958-4013-7321-6208-1954,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,0967-3805-7117-9108-6315,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,8448-7131-6180-8075-3906,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,0860-3805-7211-9108-9371,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,8304-2156-4039-6207-4183,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,8308-9156-5039-8207-4183,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,0363-3805-7216-9108-5381,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,8378-7131-6260-4065-3902,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,0358-6023-7361-6408-1994,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,0158-4023-7371-6308-1920,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,8307-8156-7039-2207-3183,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,0561-3805-7218-9108-9391,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,0158-3023-7381-6508-1944,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,0758-5023-7381-6308-1980,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/531931777,8728-7131-6290-6025-3902,2018-09-06,2018,/sap_building_parts[0]/construction_year
way/823489445,8828-7630-6419-8067-5906,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,9568-3807-7403-9608-2565,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,0378-7945-7330-6808-6950,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,8518-7630-6439-0097-5906,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,8595-3676-2039-3407-9083,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,0278-1945-7320-6408-6930,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,8592-2676-5039-8407-5083,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,9769-3807-7404-9608-2525,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,0278-1945-7340-6108-6940,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,8778-7630-6449-2087-5902,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,9361-3807-7404-9608-8541,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,8598-7676-6039-2407-6083,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,9967-3807-7406-9608-5545,2018-10-04,2015,/sap_building_parts[0]/construction_year
way/823489445,9960-3807-7406-9608-4511,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,8588-7630-6459-8097-5902,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/823489445,8594-3676-5039-4407-6083,2018-10-04,2018,/sap_building_parts[0]/construction_year
way/531931779,8961-7734-6880-6359-1902,2019-04-01,2019,/sap_building_parts[0]/construction_year
way/531931779,8971-7734-6880-8369-1906,2019-04-01,2019,/sap_building_parts[0]/construction_year
way/531931779,0798-1081-7394-6531-7904,2019-04-01,2019,/sap_building_parts[0]/construction_year
way/531931779,8100-9796-9339-2807-8413,2019-04-01,2019,/sap_building_parts[0]/construction_year
way/531931779,0698-9081-7394-6631-7920,2019-04-01,2018,/sap_building_parts[0]/construction_year
way/531931779,0798-7081-7394-6431-7950,2019-04-01,2019,/sap_building_parts[0]/construction_year
way/531931779,9778-2012-7345-6141-4940,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/531931779,0567-3847-7155-9491-8255,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/531931779,0360-3847-7156-9491-6285,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/531931779,8681-7435-6160-3447-2992,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/531931779,8571-7435-6160-8457-2996,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/531931779,8451-7435-6170-1477-2996,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/531931779,8921-7435-6170-2477-2992,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/531931779,8202-8476-7439-2197-9513,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/531931779,0465-3831-7273-9621-8865,2019-03-29,2019,/sap_building_parts[0]/construction_year
way/531931779,2918-3028-7347-6931-6904,2019-03-29,2019,/sap_building_parts[0]/construction_year
way/531931779,8531-7637-6240-7341-8922,2019-03-29,2019,/sap_building_parts[0]/construction_year
way/531931779,2318-1028-7357-6931-6904,2019-03-29,2019,/sap_building_parts[0]/construction_year
way/531931779,8803-8616-5339-2227-6713,2019-03-29,2019,/sap_building_parts[0]/construction_year
way/531931779,8809-6616-5339-9227-9713,2019-03-29,2019,/sap_building_parts[0]/construction_year
way/531931779,8806-6616-6339-4227-9713,2019-03-29,2019,/sap_building_parts[0]/construction_year
way/531931779,0263-3831-7277-9621-9881,2019-03-29,2019,/sap_building_parts[0]/construction_year
way/531931779,8109-3796-9339-5807-9413,2019-04-01,2019,/sap_building_parts[0]/construction_year
way/531931779,0698-6091-7304-6931-7904,2019-04-01,2019,/sap_building_parts[0]/construction_year
way/531931779,0269-3839-7842-9991-2235,2019-04-11,2019,/sap_building_parts[0]/construction_year
way/531931779,0464-3839-7748-9991-4221,2019-04-11,2019,/sap_building_parts[0]/construction_year
way/531931779,9998-0082-7314-6931-9910,2019-04-11,2019,/sap_building_parts[0]/construction_year
way/531931779,0863-3839-7841-9991-8211,2019-04-11,2019,/sap_building_parts[0]/construction_year
way/531931779,8631-7934-6810-7329-2996,2019-04-11,2019,/sap_building_parts[0]/construction_year
way/531931779,0860-3839-7842-9991-7241,2019-04-11,2019,/sap_building_parts[0]/construction_year
way/823489444,0469-3854-7633-9401-1185,2019-07-04,2019,/sap_building_parts[0]/construction_year
way/823489444,8207-5476-2439-3897-4513,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,8781-7435-6820-8427-2992,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,0661-3847-7853-9491-4225,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,0865-3847-7853-9491-2281,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,8207-7476-3439-2897-2513,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,9678-9082-7345-6941-4940,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,0948-6041-7327-6631-1900,2019-03-04,2019,/sap_building_parts[0]/construction_year
way/823489444,8102-7146-2339-8407-0713,2019-03-04,2019,/sap_building_parts[0]/construction_year
way/823489444,8901-7237-6060-8318-1902,2019-03-08,2019,/sap_building_parts[0]/construction_year
way/823489444,0160-3838-7077-9201-8171,2019-03-08,2019,/sap_building_parts[0]/construction_year
way/823489444,8100-9286-7339-8007-8713,2019-03-08,2019,/sap_building_parts[0]/construction_year
way/823489444,0262-3838-7077-9201-1185,2019-03-08,2019,/sap_building_parts[0]/construction_year
way/823489444,0167-3838-7077-9201-6191,2019-03-08,2019,/sap_building_parts[0]/construction_year
way/823489444,0468-3847-7854-9491-9211,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,8203-8476-5439-2897-3513,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,9978-8082-7355-6441-4960,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,0462-3847-7856-9491-6255,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,0062-3838-7078-9201-1195,2019-03-08,2019,/sap_building_parts[0]/construction_year
way/823489444,8221-7237-6080-6368-1902,2019-03-08,2019,/sap_building_parts[0]/construction_year
way/823489444,8271-7237-6080-9398-1906,2019-03-08,2019,/sap_building_parts[0]/construction_year
way/823489444,8603-3986-8439-6807-5713,2019-06-10,2019,/sap_building_parts[0]/construction_year
way/823489444,8609-9986-8439-5807-1713,2019-06-10,2019,/sap_building_parts[0]/construction_year
way/823489444,0764-3848-7879-9901-3645,2019-06-10,2019,/sap_building_parts[0]/construction_year
way/823489444,2988-8035-7387-6231-6904,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,8503-7686-8339-9327-6713,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,8571-7637-6390-2328-5922,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,8751-7637-6390-5368-5922,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,8281-7637-6420-2378-5926,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,2988-0045-7327-6831-6974,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,8961-7637-6440-6338-5926,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,8451-7637-6450-1398-5922,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,2488-8045-7357-6531-6970,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,0566-3838-7872-9491-7125,2019-03-18,2019,/sap_building_parts[0]/construction_year
way/823489444,0369-3838-7872-9491-7185,2019-03-18,2015,/sap_building_parts[0]/construction_year
way/823489444,0862-3838-7873-9491-7195,2019-03-18,2019,/sap_building_parts[0]/construction_year
way/823489444,9488-7081-7337-6731-4974,2019-03-18,2019,/sap_building_parts[0]/construction_year
way/823489444,8521-7437-6840-1348-1996,2019-03-18,2019,/sap_building_parts[0]/construction_year
way/823489444,9908-9086-7396-6141-9980,2019-06-10,2019,/sap_building_parts[0]/construction_year
way/823489444,2288-0081-7347-6431-4944,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,9788-0081-7347-6931-4940,2019-03-18,2019,/sap_building_parts[0]/construction_year
way/823489444,9588-9081-7357-6731-4950,2019-03-18,2019,/sap_building_parts[0]/construction_year
way/823489444,8711-7437-6860-0398-1996,2019-03-18,2015,/sap_building_parts[0]/construction_year
way/823489444,9988-9081-7367-6531-4920,2019-03-18,2019,/sap_building_parts[0]/construction_year
way/823489444,9788-8081-7367-6331-4970,2019-03-18,2019,/sap_building_parts[0]/construction_year
way/823489444,8204-7476-6439-6897-5513,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,0666-3847-7856-9491-6265,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/823489444,8461-7437-6870-0398-1992,2019-03-18,2019,/sap_building_parts[0]/construction_year
way/823489444,8104-4486-7339-4897-1713,2019-03-18,2019,/sap_building_parts[0]/construction_year
way/823489444,8508-2686-9339-2427-4713,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,0261-3838-7570-9621-8541,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,0662-3838-7570-9621-9525,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,0166-3838-7570-9621-9535,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,8221-7936-6900-5470-6992,2019-06-10,2019,/sap_building_parts[0]/construction_year
way/823489444,8411-7637-6520-0398-5922,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,8504-7686-2339-8527-3713,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,8541-7637-6520-6368-5922,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,2188-2055-7327-6431-6994,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489444,8331-7637-6530-1338-5926,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/531931790,0652-3896-7287-9608-9085,2018-08-06,2018,/sap_building_parts[0]/construction_year
way/531931790,0355-3896-7381-9608-5061,2018-08-06,2018,/sap_building_parts[0]/construction_year
way/531931790,0168-4030-7318-5398-6974,2018-08-06,2018,/sap_building_parts[0]/construction_year
way/531931790,0158-3896-7381-9608-8065,2018-08-06,2018,/sap_building_parts[0]/construction_year
way/531931790,8708-7638-5320-3996-0902,2018-08-06,2018,/sap_building_parts[0]/construction_year
way/531931788,0768-5030-7308-5298-6950,2018-08-06,2018,/sap_building_parts[0]/construction_year
way/1056162837,0856-3896-7287-9608-5065,2018-08-06,2018,/sap_building_parts[0]/construction_year
way/1056162838,0168-4020-7388-5998-6994,2018-08-06,2018,/sap_building_parts[0]/construction_year
way/1056162839,8006-2665-0939-5307-9883,2018-08-06,2015,/sap_building_parts[0]/construction_year
way/531931790,0451-3896-7286-9608-5025,2018-08-06,2018,/sap_building_parts[0]/construction_year
way/823489444,2368-3025-7386-6931-9910,2019-06-27,2019,/sap_building_parts[0]/construction_year
way/823489444,8341-7236-6580-4566-8922,2019-06-27,2015,/sap_building_parts[0]/construction_year
way/823489443,8401-7236-6570-6556-8926,2019-06-27,2019,/sap_building_parts[0]/construction_year
way/823489443,8601-7436-6440-7126-0926,2019-06-27,2019,/sap_building_parts[0]/construction_year
way/823489443,0866-3838-7774-9121-2191,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489443,8504-6686-0039-2427-9713,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489443,0065-3838-7877-9621-6581,2019-03-28,2019,/sap_building_parts[0]/construction_year
way/823489443,8641-7936-6440-8436-7926,2019-06-27,2019,/sap_building_parts[0]/construction_year
way/823489444,0869-3837-7857-9991-3535,2019-05-13,2019,/sap_building_parts[0]/construction_year
way/531931774,9428-2035-7304-6631-9904,2019-04-12,2019,/sap_building_parts[0]/construction_year
way/531931774,0660-3840-7761-9991-4661,2019-06-10,2019,/sap_building_parts[0]/construction_year
way/531931774,2968-0968-7350-6518-0934,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931774,9360-3816-7608-9028-8845,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931774,9962-3816-7609-9028-9885,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931774,8899-9066-0139-9727-0083,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,8518-7030-6729-5136-8926,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,9468-3816-7703-9028-1891,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,2768-1978-7340-6318-0964,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,8208-7030-6769-5166-8922,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,8348-7030-6779-3196-8922,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,8892-4066-8139-8727-5083,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,9260-3816-7709-9028-9895,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,8897-6066-9139-3727-9083,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,9665-3816-7800-9028-2841,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,8892-8066-1139-9827-6083,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,2968-1988-7310-6318-0964,2018-10-26,2018,/sap_building_parts[0]/construction_year
way/531931777,9428-1965-7349-6418-3900,2018-11-12,2018,/sap_building_parts[0]/construction_year
way/531931777,8596-9326-4139-7697-4983,2018-11-12,2018,/sap_building_parts[0]/construction_year
way/531931777,9828-7965-7359-6918-3924,2018-11-12,2018,/sap_building_parts[0]/construction_year
way/531931777,9928-7965-7359-6118-3994,2019-04-01,2018,/sap_building_parts[0]/construction_year
way/531931777,9728-3965-7369-6318-3954,2018-11-12,2018,/sap_building_parts[0]/construction_year
way/531931777,9763-3812-7697-9398-1575,2018-11-12,2018,/sap_building_parts[0]/construction_year
