osm_id,uprn,postcode,within,footprint_area_m2
way/1056016633,000006044245,E14 7PX,strict,56.941804004553376
way/952012486,000006044246,E14 7PY,strict,165.92680167807038
way/952012486,000006044247,E14 7PY,strict,165.92680167807038
way/952012486,000006044248,E14 7PY,strict,165.92680167807038
way/952012486,000006044249,E14 7PY,strict,165.92680167807038
way/1055090352,000006044250,E14 7PY,strict,98.64263825420707
way/1055539053,000006044251,E14 7PY,strict,47.392444346701055
way/1055539054,000006044252,E14 7PY,strict,45.00853255527484
way/1055539055,000006044253,E14 7PY,strict,44.33130776390622
way/1055539056,000006044254,E14 7PY,strict,55.73716349714983
way/1055090353,000006044255,E14 7NA,strict,49.791462873183995
way/1055090354,000006044256,E14 7NA,strict,46.48753388332773
way/952012484,000006044257,E14 7NB,strict,138.64767715703618
way/952012484,000006044258,E14 7NB,strict,138.64767715703618
way/952012484,000006044259,E14 7NB,strict,138.64767715703618
way/952012484,000006044260,E14 7NB,strict,138.64767715703618
way/952012485,000006044261,E14 7NB,strict,138.07647391327814
way/952012485,000006044262,E14 7NB,strict,138.07647391327814
way/952012485,000006044263,E14 7NB,strict,138.07647391327814
way/952012485,000006044264,E14 7NB,strict,138.07647391327814
way/952012482,000006044265,E14 7RL,strict,56.71966995026835
way/1055090346,000006044266,E14 7RL,strict,47.75739485132357
way/1055090347,000006044267,E14 7RL,strict,46.40282960030234
way/1055090348,000006044268,E14 7RL,strict,44.97727210452595
way/1055090349,000006044269,E14 7RL,strict,44.885532625439325
way/1055090350,000006044270,E14 7RL,strict,48.544266747713294
way/1055090351,000006044271,E14 7RL,strict,51.572318553318645
way/952012483,000006044272,E14 7RL,strict,54.33675522631833
relation/6171462,000006044288,nan,strict,2290.8994782329505
way/397131462,000006044407,E14 7NA,strict,39.21185720000177
way/1475004680,000006044410,nan,strict,51.519271790210524
way/892496550,000006044411,E1 0NP,strict,33.941942544224034
way/1475004679,000006044412,nan,strict,54.805031773397886
way/892496551,000006044413,E1 0NP,strict,33.86299494757663
way/1475004684,000006044414,nan,strict,52.60101896364329
way/1475004683,000006044415,nan,strict,49.472596360905065
way/892496553,000006044416,E1 0NP,strict,40.37564582388196
way/1475004682,000006044417,nan,strict,51.88477127898268
way/390797575,000006044418,nan,strict,51.07205627121757
way/892496546,000006044419,nan,strict,52.83301905758155
way/1475004676,000006044420,nan,strict,51.43379616749748
way/1475004677,000006044422,nan,strict,51.54683752432926
way/892496548,000006044423,E1 0NP,strict,50.048176958502374
way/1475004681,000006044424,nan,strict,51.140383310439276
way/892496549,000006044425,E1 0NP,strict,50.552933653017696
way/360408504,000006044427,E1 0NQ,strict,31.244766343496032
way/360408508,000006044428,E1 0NQ,strict,31.008930736670656
way/360408487,000006044429,E1 0NQ,strict,35.06727924917255
way/360408492,000006044430,E1 0NQ,strict,33.64173735452684
way/360408486,000006044431,E1 0NQ,strict,35.07616172931484
way/360408491,000006044432,E1 0NQ,strict,37.96074087855462
way/360408496,000006044433,E1 0NQ,strict,36.133502171249866
way/360408501,000006044434,E1 0NQ,strict,36.64452056942227
way/360408506,000006044435,E1 0NQ,strict,40.54218972625006
way/1432262694,000006044436,nan,strict,1100.406214942213
way/1432262694,000006044437,nan,strict,1100.406214942213
way/1432262694,000006044438,nan,strict,1100.406214942213
way/190701341,000006044439,E1 0ND,strict,48.83732744493825
way/190701337,000006044440,E1 0ND,strict,44.40449035320908
way/190701342,000006044441,E1 0ND,strict,42.23373779763716
way/815865558,000006044443,E1 0ND,strict,49.45019484161991
way/815865557,000006044444,E1 0ND,strict,42.975433508794325
way/815865556,000006044445,E1 0ND,strict,36.05385020731783
way/815865555,000006044446,E1 0ND,strict,36.97467697762725
way/1452468873,000006044447,nan,strict,72.4539742752474
way/394902409,000006044448,nan,strict,131.8934111909558
way/1452468887,000006044449,nan,strict,73.48163741351203
way/396586805,000006044450,E14 7LZ,strict,126.5806226446403
way/360408505,000006044451,E1 0NL,strict,26.766568911008786
way/360408513,000006044452,E1 0NL,strict,31.92429320948535
way/360408490,000006044453,E1 0NL,strict,29.077370191448043
way/360408495,000006044454,E1 0NL,strict,30.871343735919233
way/360408499,000006044455,E1 0NL,strict,30.672703968975867
way/360408503,000006044456,E1 0NL,strict,29.43450085536491
way/360408512,000006044457,E1 0NL,strict,33.378628237914015
way/360408489,000006044458,E1 0NL,strict,41.86648799597202
way/360408494,000006044459,E1 0NL,strict,45.412044664602135
way/360408498,000006044460,E1 0NL,strict,30.75456893476336
way/360408502,000006044461,E1 0NL,strict,32.897239323544184
way/360408511,000006044462,E1 0NL,strict,44.53243737843662
way/360408488,000006044463,E1 0NL,strict,33.63893883264367
way/360408493,000006044464,E1 0NL,strict,34.39742901159247
way/394341585,000006044465,nan,strict,116.32640646406239
way/394341584,000006044466,E1 0NL,strict,35.25916848716961
way/394341583,000006044467,nan,strict,38.580463918454114
way/393505350,000006044469,E1 0NW,strict,135.76477234165472
way/394902413,000006044470,E1 0NF,strict,838.0838372692826
way/394902413,000006044471,E1 0NF,strict,838.0838372692826
way/394902413,000006044472,E1 0NF,strict,838.0838372692826
way/394902413,000006044473,E1 0NF,strict,838.0838372692826
way/394902413,000006044474,E1 0NF,strict,838.0838372692826
way/394902413,000006044475,E1 0NF,strict,838.0838372692826
way/394902413,000006044476,E1 0NF,strict,838.0838372692826
way/394902413,000006044477,E1 0NF,strict,838.0838372692826
way/394902413,000006044478,E1 0NF,strict,838.0838372692826
way/394902413,000006044479,E1 0NF,strict,838.0838372692826
way/394902413,000006044480,E1 0NF,strict,838.0838372692826
way/394902413,000006044481,E1 0NF,strict,838.0838372692826
way/394902413,000006044482,E1 0NF,strict,838.0838372692826
way/394902413,000006044483,E1 0NF,strict,838.0838372692826
way/394902413,000006044484,E1 0NF,strict,838.0838372692826
way/394902413,000006044485,E1 0NF,strict,838.0838372692826
way/394902413,000006044486,E1 0NF,strict,838.0838372692826
way/394902413,000006044487,E1 0NF,strict,838.0838372692826
way/394902413,000006044488,E1 0NF,strict,838.0838372692826
way/394902413,000006044489,E1 0NF,strict,838.0838372692826
way/394902413,000006044490,E1 0NF,strict,838.0838372692826
way/394902413,000006044491,E1 0NF,strict,838.0838372692826
way/394902413,000006044492,E1 0NF,strict,838.0838372692826
way/394902413,000006044493,E1 0NF,strict,838.0838372692826
way/394902413,000006044494,E1 0NF,strict,838.0838372692826
way/394902413,000006044495,E1 0NF,strict,838.0838372692826
way/394902413,000006044496,E1 0NF,strict,838.0838372692826
way/394902413,000006044497,E1 0NF,strict,838.0838372692826
way/394902413,000006044498,E1 0NF,strict,838.0838372692826
way/394902413,000006044499,E1 0NF,strict,838.0838372692826
way/394902413,000006044500,E1 0NF,strict,838.0838372692826
way/394902413,000006044501,E1 0NF,strict,838.0838372692826
way/394902413,000006044502,E1 0NF,strict,838.0838372692826
way/394902413,000006044503,E1 0NF,strict,838.0838372692826
way/394902413,000006044504,E1 0NF,strict,838.0838372692826
way/394902413,000006044505,E1 0NF,strict,838.0838372692826
way/394902413,000006044506,E1 0NF,strict,838.0838372692826
way/394902413,000006044507,E1 0NF,strict,838.0838372692826
way/394902413,000006044508,E1 0NF,strict,838.0838372692826
way/394902413,000006044509,E1 0NF,strict,838.0838372692826
way/394902413,000006044510,E1 0NF,strict,838.0838372692826
way/394902413,000006044511,E1 0NF,strict,838.0838372692826
way/394902413,000006044512,E1 0NF,strict,838.0838372692826
way/394902413,000006044513,E1 0NF,strict,838.0838372692826
way/394902413,000006044514,E1 0NF,strict,838.0838372692826
way/394902413,000006044515,E1 0NF,strict,838.0838372692826
way/394902413,000006044516,E1 0NF,strict,838.0838372692826
way/394902413,000006044517,E1 0NF,strict,838.0838372692826
way/394902413,000006044518,E1 0NF,strict,838.0838372692826
way/394902413,000006044519,E1 0NF,strict,838.0838372692826
way/394902413,000006044520,E1 0NF,strict,838.0838372692826
way/394902413,000006044521,E1 0NF,strict,838.0838372692826
way/394902413,000006044522,E1 0NF,strict,838.0838372692826
way/1452468873,000006044523,nan,strict,72.4539742752474
way/1452468873,000006044524,nan,strict,72.4539742752474
way/1452468873,000006044525,nan,strict,72.4539742752474
way/1452468873,000006044526,nan,strict,72.4539742752474
way/1452468873,000006044527,nan,strict,72.4539742752474
way/1452468873,000006044528,nan,strict,72.4539742752474
way/394902409,000006044529,nan,strict,131.8934111909558
way/394902409,000006044530,nan,strict,131.8934111909558
way/394902409,000006044531,nan,strict,131.8934111909558
way/394902409,000006044532,nan,strict,131.8934111909558
way/394902409,000006044533,nan,strict,131.8934111909558
way/394902409,000006044534,nan,strict,131.8934111909558
way/360977300,000006044535,E1 0NN,strict,36.28468558531051
way/360977298,000006044536,E1 0NN,strict,40.45457111659226
way/360977295,000006044537,E1 0NN,strict,35.15560238498563
way/360977296,000006044538,E1 0NN,strict,41.18493267160782
way/360977301,000006044539,E1 0NN,strict,41.10409291679568
way/360977294,000006044540,E1 0NN,strict,34.810406478934965
way/360977297,000006044541,E1 0NN,strict,39.88856078889968
way/360977299,000006044542,E1 0NN,strict,41.287326501431686
way/360977302,000006044543,E1 0NN,strict,40.81266582269511
way/360977303,000006044544,E1 0NN,strict,32.31039849970641
way/394902407,000006044545,E1 0NJ,strict,109.44410036757934
way/394902407,000006044546,E1 0NJ,strict,109.44410036757934
way/394902407,000006044547,E1 0NJ,strict,109.44410036757934
way/394902407,000006044548,E1 0NJ,strict,109.44410036757934
way/394902407,000006044549,E1 0NJ,strict,109.44410036757934
way/394902407,000006044550,E1 0NJ,strict,109.44410036757934
way/815865554,000006044551,E1 0ND,strict,67.77504061511695
way/1452468888,000006044552,nan,strict,75.32328259359204
way/1452468889,000006044553,nan,strict,80.20479185192937
way/1432262694,000006044555,nan,strict,1100.406214942213
way/1452468886,000006044556,nan,strict,77.61748637635027
way/815865553,000006044557,E1 0ND,strict,62.62852427422647
way/815865552,000006044558,E1 0ND,strict,69.88838622743481
way/288548506,000006044559,E1 3NL,strict,700.5680208166368
way/288548506,000006044560,E1 3NL,strict,700.5680208166368
way/288548506,000006044562,E1 3NL,strict,700.5680208166368
way/190348378,000006044564,E1 4QQ,strict,763.7762915400684
way/190348378,000006044565,E1 4QQ,strict,763.7762915400684
way/190348378,000006044566,E1 4QQ,strict,763.7762915400684
way/190348379,000006044568,E1 3NJ,strict,638.8335159977875
way/190348379,000006044569,E1 3NJ,strict,638.8335159977875
way/190348379,000006044570,E1 3NJ,strict,638.8335159977875
way/190348379,000006044571,E1 3NJ,strict,638.8335159977875
way/190348379,000006044572,E1 3NJ,strict,638.8335159977875
way/190348379,000006044573,E1 3NJ,strict,638.8335159977875
way/190348379,000006044574,E1 3NJ,strict,638.8335159977875
way/190348379,000006044575,E1 3NJ,strict,638.8335159977875
way/190348379,000006044576,E1 3NJ,strict,638.8335159977875
way/190348379,000006044577,E1 3NJ,strict,638.8335159977875
way/190348379,000006044578,E1 3NJ,strict,638.8335159977875
way/190348379,000006044579,E1 3NJ,strict,638.8335159977875
way/190348379,000006044580,E1 3NJ,strict,638.8335159977875
way/190348379,000006044581,E1 3NJ,strict,638.8335159977875
way/190348379,000006044582,E1 3NJ,strict,638.8335159977875
way/190348379,000006044583,E1 3NJ,strict,638.8335159977875
way/190348379,000006044584,E1 3NJ,strict,638.8335159977875
way/190348379,000006044585,E1 3NJ,strict,638.8335159977875
way/190348379,000006044586,E1 3NJ,strict,638.8335159977875
way/190348379,000006044587,E1 3NJ,strict,638.8335159977875
way/190348379,000006044588,E1 3NJ,strict,638.8335159977875
way/190348379,000006044589,E1 3NJ,strict,638.8335159977875
way/288548506,000006044590,E1 3NL,strict,700.5680208166368
way/288548506,000006044591,E1 3NL,strict,700.5680208166368
way/288548506,000006044592,E1 3NL,strict,700.5680208166368
way/288548506,000006044593,E1 3NL,strict,700.5680208166368
way/288548506,000006044594,E1 3NL,strict,700.5680208166368
way/288548506,000006044595,E1 3NL,strict,700.5680208166368
way/288548506,000006044596,E1 3NL,strict,700.5680208166368
way/288548506,000006044597,E1 3NL,strict,700.5680208166368
way/288548506,000006044598,E1 3NL,strict,700.5680208166368
way/288548506,000006044599,E1 3NL,strict,700.5680208166368
way/288548506,000006044600,E1 3NL,strict,700.5680208166368
way/288548506,000006044601,E1 3NL,strict,700.5680208166368
way/288548506,000006044602,E1 3NL,strict,700.5680208166368
way/288548506,000006044603,E1 3NL,strict,700.5680208166368
way/288548506,000006044604,E1 3NL,strict,700.5680208166368
way/288548506,000006044605,E1 3NL,strict,700.5680208166368
way/288548506,000006044606,E1 3NL,strict,700.5680208166368
way/288548506,000006044607,E1 3NL,strict,700.5680208166368
way/288548506,000006044608,E1 3NL,strict,700.5680208166368
way/288548506,000006044609,E1 3NL,strict,700.5680208166368
way/288548506,000006044610,E1 3NL,strict,700.5680208166368
way/288548506,000006044611,E1 3NL,strict,700.5680208166368
way/190348378,000006044613,E1 4QQ,strict,763.7762915400684
way/190348378,000006044614,E1 4QQ,strict,763.7762915400684
way/190348378,000006044615,E1 4QQ,strict,763.7762915400684
way/288548506,000006044616,E1 3NL,strict,700.5680208166368
way/395878238,000006044620,E1 4QE,strict,137.6339519045087
way/419435188,000006044621,E1 4QE,strict,1351.517661289663
way/419435188,000006044622,E1 4QE,strict,1351.517661289663
way/419435188,000006044623,E1 4QE,strict,1351.517661289663
way/395878238,000006044624,E1 4QE,strict,137.6339519045087
way/395878238,000006044625,E1 4QE,strict,137.6339519045087
way/419435188,000006044626,E1 4QE,strict,1351.517661289663
way/419435188,000006044627,E1 4QE,strict,1351.517661289663
way/419435188,000006044628,E1 4QE,strict,1351.517661289663
way/419435188,000006044629,E1 4QE,strict,1351.517661289663
way/656952074,000006044630,E1 4SY,strict,241.47662027364544
way/192335498,000006044631,E1 4QH,strict,85.35452869103429
relation/6171462,000006044703,nan,strict,2290.8994782329505
relation/6171462,000006044704,nan,strict,2290.8994782329505
relation/6171462,000006044705,nan,strict,2290.8994782329505
relation/6171462,000006044706,nan,strict,2290.8994782329505
relation/6171462,000006044707,nan,strict,2290.8994782329505
relation/6171462,000006044708,nan,strict,2290.8994782329505
relation/6171462,000006044709,nan,strict,2290.8994782329505
relation/6171462,000006044710,nan,strict,2290.8994782329505
relation/6171462,000006044711,nan,strict,2290.8994782329505
way/190348376,000006044731,E1 4QG,strict,553.8662149256191
way/190348376,000006044732,E1 4QG,strict,553.8662149256191
way/190348376,000006044733,E1 4QG,strict,553.8662149256191
way/190348376,000006044734,E1 4QG,strict,553.8662149256191
way/190348376,000006044735,E1 4QG,strict,553.8662149256191
way/190348376,000006044736,E1 4QG,strict,553.8662149256191
way/190348376,000006044737,E1 4QG,strict,553.8662149256191
way/190348376,000006044738,E1 4QG,strict,553.8662149256191
way/190348376,000006044739,E1 4QG,strict,553.8662149256191
way/190348376,000006044740,E1 4QG,strict,553.8662149256191
way/190348376,000006044741,E1 4QG,strict,553.8662149256191
way/190348376,000006044742,E1 4QG,strict,553.8662149256191
way/190348376,000006044743,E1 4QG,strict,553.8662149256191
way/190348376,000006044744,E1 4QG,strict,553.8662149256191
way/190348376,000006044745,E1 4QG,strict,553.8662149256191
way/190348376,000006044746,E1 4QG,strict,553.8662149256191
way/190348376,000006044747,E1 4QG,strict,553.8662149256191
way/190348376,000006044748,E1 4QG,strict,553.8662149256191
way/190348376,000006044749,E1 4QG,strict,553.8662149256191
way/190348376,000006044750,E1 4QG,strict,553.8662149256191
way/190348376,000006044751,E1 4QG,strict,553.8662149256191
way/190348376,000006044752,E1 4QG,strict,553.8662149256191
way/190348376,000006044753,E1 4QG,strict,553.8662149256191
way/190348376,000006044754,E1 4QG,strict,553.8662149256191
way/190348376,000006044755,E1 4QG,strict,553.8662149256191
way/190348376,000006044756,E1 4QG,strict,553.8662149256191
way/190348376,000006044757,E1 4QG,strict,553.8662149256191
way/190348376,000006044758,E1 4QG,strict,553.8662149256191
way/190348378,000006044759,E1 4QQ,strict,763.7762915400684
way/190348378,000006044760,E1 4QQ,strict,763.7762915400684
way/190348378,000006044761,E1 4QQ,strict,763.7762915400684
way/190348378,000006044762,E1 4QQ,strict,763.7762915400684
way/190348378,000006044763,E1 4QQ,strict,763.7762915400684
way/190348378,000006044764,E1 4QQ,strict,763.7762915400684
way/190348378,000006044765,E1 4QQ,strict,763.7762915400684
way/190348378,000006044766,E1 4QQ,strict,763.7762915400684
way/190348378,000006044767,E1 4QQ,strict,763.7762915400684
way/190348378,000006044768,E1 4QQ,strict,763.7762915400684
way/190348378,000006044769,E1 4QQ,strict,763.7762915400684
way/190348378,000006044770,E1 4QQ,strict,763.7762915400684
way/190348378,000006044771,E1 4QQ,strict,763.7762915400684
way/190348378,000006044772,E1 4QQ,strict,763.7762915400684
way/190348378,000006044773,E1 4QQ,strict,763.7762915400684
way/190348378,000006044774,E1 4QQ,strict,763.7762915400684
way/190348378,000006044775,E1 4QQ,strict,763.7762915400684
way/190348378,000006044776,E1 4QQ,strict,763.7762915400684
way/190348378,000006044777,E1 4QQ,strict,763.7762915400684
way/190348378,000006044778,E1 4QQ,strict,763.7762915400684
way/190348378,000006044779,E1 4QQ,strict,763.7762915400684
way/190348378,000006044780,E1 4QQ,strict,763.7762915400684
way/190348378,000006044781,E1 4QQ,strict,763.7762915400684
way/190348378,000006044782,E1 4QQ,strict,763.7762915400684
relation/6171463,000006044783,nan,strict,3111.5082227560238
relation/6171463,000006044784,nan,strict,3111.5082227560238
relation/6171463,000006044785,nan,strict,3111.5082227560238
relation/6171463,000006044786,nan,strict,3111.5082227560238
relation/6171463,000006044787,nan,strict,3111.5082227560238
relation/6171463,000006044788,nan,strict,3111.5082227560238
relation/6171463,000006044789,nan,strict,3111.5082227560238
relation/6171463,000006044790,nan,strict,3111.5082227560238
relation/6171463,000006044791,nan,strict,3111.5082227560238
relation/6171463,000006044792,nan,strict,3111.5082227560238
relation/6171463,000006044793,nan,strict,3111.5082227560238
relation/6171463,000006044794,nan,strict,3111.5082227560238
relation/6171463,000006044795,nan,strict,3111.5082227560238
relation/6171463,000006044796,nan,strict,3111.5082227560238
relation/6171463,000006044797,nan,strict,3111.5082227560238
relation/6171463,000006044798,nan,strict,3111.5082227560238
relation/6171463,000006044799,nan,strict,3111.5082227560238
relation/6171463,000006044800,nan,strict,3111.5082227560238
relation/6171463,000006044801,nan,strict,3111.5082227560238
relation/6171463,000006044802,nan,strict,3111.5082227560238
relation/6171463,000006044803,nan,strict,3111.5082227560238
relation/6171463,000006044804,nan,strict,3111.5082227560238
relation/6171463,000006044805,nan,strict,3111.5082227560238
relation/6171463,000006044806,nan,strict,3111.5082227560238
relation/6171463,000006044807,nan,strict,3111.5082227560238
relation/6171463,000006044808,nan,strict,3111.5082227560238
way/190348376,000006044810,E1 4QG,strict,553.8662149256191
way/381441241,000006044813,E1 4TD,strict,1091.5669435193238
way/381441241,000006044814,E1 4TD,strict,1091.5669435193238
way/381441241,000006044816,E1 4TD,strict,1091.5669435193238
way/381441241,000006044819,E1 4TD,strict,1091.5669435193238
way/381441241,000006044820,E1 4TD,strict,1091.5669435193238
way/381441241,000006044821,E1 4TD,strict,1091.5669435193238
way/381441241,000006044822,E1 4TD,strict,1091.5669435193238
way/381441241,000006044823,E1 4TD,strict,1091.5669435193238
way/381441241,000006044824,E1 4TD,strict,1091.5669435193238
way/381441241,000006044825,E1 4TD,strict,1091.5669435193238
way/381441241,000006044826,E1 4TD,strict,1091.5669435193238
way/381441241,000006044827,E1 4TD,strict,1091.5669435193238
way/381441241,000006044828,E1 4TD,strict,1091.5669435193238
way/381441241,000006044829,E1 4TD,strict,1091.5669435193238
way/381441241,000006044830,E1 4TD,strict,1091.5669435193238
way/381441241,000006044831,E1 4TD,strict,1091.5669435193238
way/381441241,000006044832,E1 4TD,strict,1091.5669435193238
way/381441241,000006044833,E1 4TD,strict,1091.5669435193238
way/381441241,000006044834,E1 4TD,strict,1091.5669435193238
way/381441241,000006044835,E1 4TD,strict,1091.5669435193238
way/381441241,000006044836,E1 4TD,strict,1091.5669435193238
way/381441241,000006044837,E1 4TD,strict,1091.5669435193238
way/381441241,000006044838,E1 4TD,strict,1091.5669435193238
way/381441241,000006044839,E1 4TD,strict,1091.5669435193238
way/381441241,000006044840,E1 4TD,strict,1091.5669435193238
way/381441241,000006044841,E1 4TD,strict,1091.5669435193238
way/381441241,000006044842,E1 4TD,strict,1091.5669435193238
way/381441241,000006044843,E1 4TD,strict,1091.5669435193238
way/381441241,000006044844,E1 4TD,strict,1091.5669435193238
way/381441241,000006044845,E1 4TD,strict,1091.5669435193238
way/381441241,000006044846,E1 4TD,strict,1091.5669435193238
way/381441241,000006044847,E1 4TD,strict,1091.5669435193238
way/381441241,000006044848,E1 4TD,strict,1091.5669435193238
way/381441241,000006044849,E1 4TD,strict,1091.5669435193238
way/381441241,000006044850,E1 4TD,strict,1091.5669435193238
way/381441241,000006044851,E1 4TD,strict,1091.5669435193238
relation/6171463,000006044855,nan,strict,3111.5082227560238
way/397134758,000006045029,E14 7LS,strict,57.86206950865278
way/892496585,000006045030,E14 7LS,strict,46.49677104108996
way/892496586,000006045031,E14 7LS,strict,47.76966060168247
way/892496587,000006045032,E14 7LS,strict,45.96846765985525
way/892496588,000006045033,E14 7LS,strict,47.679068525206006
way/892496589,000006045034,E14 7LS,strict,48.60860268810613
way/892496590,000006045035,E14 7LS,strict,48.05982919624147
way/892496599,000006045036,E14 7LS,strict,49.40442018356802
way/892496600,000006045037,E14 7LS,strict,47.84607649853153
way/892496601,000006045038,E14 7LS,strict,49.92359923885741
way/892496602,000006045039,E14 7LS,strict,45.16797760105115
way/397134759,000006045040,E14 7LS,strict,55.873013092788106
way/892496603,000006045041,E14 7LS,strict,47.41429760642374
way/892496604,000006045042,E14 7LS,strict,51.390146782326134
way/892496618,000006045043,E14 7LS,strict,33.031911914881626
way/892496619,000006045044,E14 7LS,strict,32.36910532604108
way/892496620,000006045045,E14 7LS,strict,32.20458374177372
way/892496632,000006045046,E14 7LS,strict,32.30047289473596
way/892496631,000006045047,E14 7LS,strict,31.310627623997256
way/892496630,000006045048,E14 7LS,strict,32.31644097323494
way/892496629,000006045049,E14 7LS,strict,32.437783804910836
way/892496628,000006045050,E14 7LS,strict,42.926510723688054
way/892496584,000006045052,E14 7LS,strict,48.27239640096784
way/397134748,000006045053,E14 7LU,strict,29.94482435671199
way/892496611,000006045054,E14 7LU,strict,34.884469960704955
way/892496610,000006045055,E14 7LU,strict,35.59018093920001
way/892496609,000006045056,E14 7LU,strict,33.84345699531328
way/892496608,000006045057,E14 7LU,strict,34.83272521344884
way/892496607,000006045058,E14 7LU,strict,37.27844498403077
way/892496606,000006045059,E14 7LU,strict,33.31208643160456
way/892496605,000006045060,E14 7LU,strict,33.8761537960913
way/892347467,000006045061,E14 7LU,strict,30.423948592497254
way/892347466,000006045062,E14 7LU,strict,31.560425379856568
way/892347465,000006045063,E14 7LU,strict,32.22476522380293
way/892347464,000006045064,E14 7LU,strict,31.256809300964612
way/892347463,000006045065,E14 7LU,strict,31.211534420078543
way/892347462,000006045066,E14 7LU,strict,31.48249782936447
way/892347461,000006045067,E14 7LU,strict,33.2630769736146
way/397131485,000006045068,E14 7LU,strict,33.54288999271806
way/422882745,000006045070,E14 7LW,strict,695.4509302004409
way/422882745,000006045071,E14 7LW,strict,695.4509302004409
way/442591156,000006045072,E14 7LL,strict,110.91067470484002
way/397131482,000006045073,E14 7LX,strict,46.48419669419333
way/1060522015,000006045074,E14 7LX,strict,30.956025363737172
way/1061203030,000006045075,E14 7LX,strict,41.93231402473695
way/1060522016,000006045076,E14 7LX,strict,38.584272286214514
way/397131488,000006045078,E14 7LX,strict,47.5540722935264
way/1061203026,000006045079,E14 7LX,strict,47.68031325982003
way/1060522012,000006045080,E14 7LX,strict,31.451942543536273
way/1061203027,000006045081,E14 7LX,strict,45.07611765795078
way/1060522013,000006045082,E14 7LX,strict,29.52088164790618
way/1061203028,000006045083,E14 7LX,strict,46.43809629953262
way/1060522014,000006045084,E14 7LX,strict,30.62676756229422
way/1061203029,000006045085,E14 7LX,strict,45.267524797209
way/1061147005,000006045086,E14 7LZ,strict,40.27976232613457
way/1061147006,000006045087,E14 7LZ,strict,40.15343051634347
way/1055163042,000006045088,E14 7NA,strict,49.11096957707835
way/1055163043,000006045089,E14 7NA,strict,49.23364643637844
way/1055163044,000006045090,E14 7NA,strict,48.244213356362025
way/397131456,000006045091,E14 7NA,strict,55.00943144792808
way/1055232796,000006045092,E14 7NA,strict,53.070541899754375
way/1055232797,000006045093,E14 7NA,strict,58.54819822189797
way/1055232798,000006045094,E14 7NA,strict,36.51208204459723
way/1055232799,000006045095,E14 7NA,strict,50.89274264200535
way/1055232800,000006045096,E14 7NA,strict,57.329741956996976
way/397131459,000006045097,E14 7NA,strict,32.07010218944913
way/1055232801,000006045098,E14 7NA,strict,40.9329304697152
way/1055232802,000006045099,E14 7NA,strict,51.798314676009724
way/1055232803,000006045100,E14 7NA,strict,56.49346670561104
way/1055232804,000006045101,E14 7NA,strict,40.67291367716995
way/1055163038,000006045102,E14 7NA,strict,47.75640383949
way/1055163039,000006045103,E14 7NA,strict,49.719281911003556
way/1055163040,000006045104,E14 7NA,strict,60.3516432365861
way/1055642104,000006045105,E14 7NB,strict,49.362835773013146
way/1055642105,000006045106,E14 7NB,strict,62.606796180847155
way/1055642106,000006045107,E14 7NB,strict,61.49795875587988
way/694412122,000006045108,E14 7ND,strict,50.305217144529024
way/1055232813,000006045109,E14 7ND,strict,51.87270659837098
way/1055232814,000006045110,E14 7ND,strict,50.71771846647394
way/397131452,000006045111,E14 7NE,strict,34.42186062819407
way/635993744,000006045112,E14 7NE,strict,34.17020385494335
way/635993741,000006045113,E14 7NE,strict,32.495716362161055
way/635993738,000006045114,E14 7NE,strict,36.43066034574558
way/635993735,000006045115,E14 7NE,strict,34.95717855355782
way/635993731,000006045116,E14 7NE,strict,33.31645265833818
way/635993728,000006045117,E14 7NE,strict,33.81152225532744
way/635993725,000006045118,E14 7NE,strict,34.71339250008122
way/635993722,000006045119,E14 7NE,strict,35.22549208259039
way/635993719,000006045120,E14 7NE,strict,32.72516224641734
way/635993756,000006045121,E14 7NE,strict,35.007085513306336
way/635993753,000006045122,E14 7NE,strict,36.136737633296974
way/635993750,000006045123,E14 7NE,strict,34.74158240192916
way/635993747,000006045124,E14 7NE,strict,36.89137349244719
way/1055854774,000006045125,E14 7NF,strict,39.90417649923202
way/1055854775,000006045126,E14 7NF,strict,38.46830274753824
way/1055854776,000006045127,E14 7NF,strict,36.49600024737986
way/1055854777,000006045128,E14 7NF,strict,35.818665642691805
way/1055854778,000006045129,E14 7NF,strict,37.054534635423686
way/1055854779,000006045130,E14 7NF,strict,36.35352242950691
way/1055854780,000006045131,E14 7NF,strict,35.53841240855821
way/1055854781,000006045132,E14 7NF,strict,34.28861351997446
way/1055854782,000006045133,E14 7NF,strict,34.11121455434681
way/1055854783,000006045134,E14 7NF,strict,33.38981603617569
way/1055854785,000006045136,E14 7NF,strict,55.66675891197831
way/1055854786,000006045137,E14 7NF,strict,58.58127544525875
way/1054901265,000006045138,E14 7NG,strict,53.72595490460589
way/1054901266,000006045139,E14 7NG,strict,47.17888509183887
way/1054901267,000006045140,E14 7NG,strict,53.877281844939176
way/1054901268,000006045141,E14 7NG,strict,54.60567786587433
way/1054901269,000006045142,E14 7NG,strict,56.07369370829875
way/1054901270,000006045143,E14 7NG,strict,54.83563142689264
way/1054901271,000006045144,E14 7NG,strict,55.851351357711934
way/1054901273,000006045146,E14 7NG,strict,57.25544906272137
way/1054901274,000006045147,E14 7NG,strict,64.36125441135127
way/394358280,000006045148,E14 7NN,strict,35.539558908080856
way/394358288,000006045149,E14 7NN,strict,37.04042771253281
way/394358289,000006045150,E14 7NN,strict,36.63312460365947
