osm_id,uprn,certificateNumber,registrationDate,currentEnergyEfficiencyBand,postcode,schemaType,http_status,cert_http_status,age_band,year_key_used,property_type,built_form,floor_area_m2
way/396585541,000006048778,,,,,,404,,,,,,
way/396585541,000006048779,8138-6825-4310-8249-0926,2018-05-23,C,E1 4PT,RdSAP-Schema-18.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,61
way/396585541,000006048780,7108-3040-1203-5834-5200,2024-07-31,C,E1 4PT,RdSAP-Schema-20.0.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,76
way/396585541,000006048781,0778-6030-6231-4826-8914,2016-09-06,C,E1 4PT,RdSAP-Schema-17.0,200,200,D,/sap_building_parts[0]/construction_age_band,3,4,67
way/396585541,000006048782,9178-1930-6220-4621-8080,2009-10-14,C,E1 4PT,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,60
way/396585541,000006048782,0148-2825-6372-0821-4011,2009-03-25,F,E1 4PT,SAP-Schema-12.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,61.7
way/396585541,000006048783,,,,,,404,,,,,,
way/396585541,000006048784,8458-6922-4300-5272-8922,2018-02-23,C,E1 4PT,RdSAP-Schema-18.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,61
way/396585541,000006048785,4332-7628-7100-0664-9222,2022-08-26,C,E1 4PT,RdSAP-Schema-20.0.0,200,200,E,/sap_building_parts[0]/construction_age_band,2,4,62
way/396585541,000006048785,9738-0940-6212-4522-8974,2012-09-19,C,E1 4PT,SAP-Schema-16.1,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,61
way/396585541,000006048785,8800-6821-4410-7228-0922,2010-09-28,C,E1 4PT,SAP-Schema-14.2,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,60
way/396585541,000006048786,2228-3028-6262-4820-9264,2020-02-23,C,E1 4PT,RdSAP-Schema-19.0,200,200,E,/sap_building_parts[0]/construction_age_band,2,4,61
way/396585541,000006048786,9346-2820-6206-0978-7825,2008-10-30,C,E1 4PT,SAP-Schema-12.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,1,61.49
way/263494320,000006048787,0300-2647-2670-2426-1051,2026-03-24,C,E1 4PX,RdSAP-Schema-21.0.1,200,200,C,/sap_building_parts[0]/construction_age_band,2,NR,67
way/263494320,000006048787,0188-9015-7294-2524-0980,2014-04-09,D,E1 4PX,SAP-Schema-16.3,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,61
way/263494320,000006048788,0748-2820-6836-9995-0761,2015-07-13,D,E1 4PX,RdSAP-Schema-17.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,56
way/263494320,000006048789,8000-0474-0922-6620-3763,2026-03-25,C,E1 4PX,RdSAP-Schema-21.0.1,200,200,C,/sap_building_parts[0]/construction_age_band,2,NR,58
way/263494320,000006048789,9768-3078-6241-6071-4024,2009-09-16,D,E1 4PX,SAP-Schema-13.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,65
way/263494320,000006048790,2428-5087-6205-4921-9910,2019-05-23,C,E1 4PX,RdSAP-Schema-18.0,200,200,F,/sap_building_parts[0]/construction_age_band,2,4,72
way/263494320,000006048791,8376-7022-4999-6944-4926,2017-01-08,C,E1 4PX,RdSAP-Schema-17.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,64
way/263494320,000006048791,9558-7994-7292-4996-0960,2016-12-16,C,E1 4PX,RdSAP-Schema-17.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,56
way/263494320,000006048792,,,,,,404,,,,,,
way/263494320,000006048793,9244-2882-7021-9996-5885,2016-12-13,C,E1 4PX,RdSAP-Schema-17.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,65
way/263494320,000006048794,2238-3048-6207-3625-4204,2025-03-28,C,E1 4PX,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,53
way/263494320,000006048795,,,,,,404,,,,,,
way/263494320,000006048796,3535-7521-2500-0410-4292,2025-09-12,C,E1 4PX,RdSAP-Schema-21.0.1,200,200,C,/sap_building_parts[0]/construction_age_band,2,NR,50
way/263494320,000006048796,9937-2898-7501-9805-1011,2015-10-14,C,E1 4PX,RdSAP-Schema-17.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,49
way/263494320,000006048797,,,,,,404,,,,,,
way/263494320,000006048798,5090-6843-0222-5307-3073,2023-10-05,D,E1 4PX,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,44
way/263494320,000006048798,8161-6927-4850-2236-7092,2009-03-16,D,E1 4PX,SAP-Schema-12.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,54.8
way/263494320,000006048799,,,,,,404,,,,,,
way/263494320,000006048800,8550-6529-4320-9289-2226,2020-01-22,C,E1 4PX,RdSAP-Schema-19.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,70
way/263494320,000006048800,9549-2823-6392-0528-4221,2008-11-28,D,E1 4PX,SAP-Schema-12.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,1,70.83
way/263494320,000006048801,7532-5924-2100-0531-5222,2022-05-03,D,E1 4PX,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,69
way/263494320,000006048801,9364-2885-6802-0301-3075,2009-10-06,E,E1 4PX,SAP-Schema-13.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,66
way/263494320,000006048802,2600-7889-0922-6292-3573,2023-05-19,D,E1 4PX,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,58
way/263494320,000006048802,0645-3827-6394-9509-9211,2011-01-04,C,E1 4PX,SAP-Schema-14.2,200,200,,,1,1,147
way/263494320,000006048803,,,,,,404,,,,,,
way/263494320,000006048804,6600-1988-0522-8000-3693,2021-06-09,D,E1 4PX,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,79
way/263494320,000006048805,0568-2893-6676-9990-2991,2010-03-17,D,E1 4PX,SAP-Schema-14.1,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,72
way/263494320,000006048805,9588-5969-6269-6191-9084,2009-11-18,D,E1 4PX,SAP-Schema-14.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,64
way/263494320,000006048806,,,,,,404,,,,,,
way/263494320,000006048807,7808-0941-7229-6881-0990,2019-12-01,D,E1 4PX,RdSAP-Schema-19.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,68
way/263494320,000006048808,,,,,,404,,,,,,
way/263494320,000006048809,9674-3008-3203-7229-0204,2021-07-13,C,E1 4PX,RdSAP-Schema-20.0.0,200,200,G,/sap_building_parts[0]/construction_age_band,2,4,60
way/263494320,000006048810,0288-0200-8504-4000-6100,2024-08-22,D,E1 4PX,RdSAP-Schema-20.0.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,73
way/263494320,000006048810,8541-6925-4900-4258-7996,2019-05-18,C,E1 4PX,RdSAP-Schema-18.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,72
way/263494320,000006048810,0444-2820-6970-9971-8725,2019-04-01,C,E1 4PX,RdSAP-Schema-18.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,62
way/263494320,000006048810,8741-6927-4900-4236-7926,2019-03-28,C,E1 4PX,RdSAP-Schema-18.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,62
way/263494320,000006048810,8794-0994-0220-9926-4983,2008-11-21,C,E1 4PX,SAP-Schema-12.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,55.5
way/263494320,000006048811,,,,,,404,,,,,,
way/263494320,000006048812,0562-2859-7131-9301-2771,2019-07-02,D,E1 4PX,RdSAP-Schema-18.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,40
way/263494320,000006048813,9148-0912-7210-3495-8964,2015-10-15,C,E1 4PX,RdSAP-Schema-17.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,70
way/263494320,000006048814,9742-2828-6828-9909-6701,2011-12-08,C,E1 4PX,SAP-Schema-15.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,,61
way/298782427,000006048875,,,,,,404,,,,,,
way/298782427,000006048876,,,,,,404,,,,,,
way/298782427,000006048877,9298-3072-7208-4566-9964,2016-08-31,D,E1 4SH,RdSAP-Schema-17.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,52
way/298782427,000006048878,,,,,,404,,,,,,
way/298782427,000006048879,0678-1046-7282-4293-8950,2017-02-05,D,E1 4SH,RdSAP-Schema-17.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,82
way/298782427,000006048880,1235-5824-3400-0224-8206,2025-04-05,C,E1 4SH,RdSAP-Schema-20.0.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,58
way/298782427,000006048880,9028-7930-6230-4721-8034,2009-10-12,D,E1 4SH,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,50
way/298782427,000006048881,8009-7834-1229-4326-7413,2019-06-26,D,E1 4SH,RdSAP-Schema-18.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,106
way/298782427,000006048881,8099-2864-1220-5306-7013,2009-10-06,D,E1 4SH,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,,83
way/298782427,000006048882,,,,,,404,,,,,,
way/298782427,000006048883,9806-3017-9206-6662-1204,2022-06-12,C,E1 4SH,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,86
way/298782427,000006048884,2580-3017-1206-3242-8200,2022-06-29,C,E1 4SH,RdSAP-Schema-20.0.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,53
way/298782427,000006048885,,,,,,404,,,,,,
way/298782427,000006048886,9424-3057-1209-5186-9200,2026-01-13,C,E1 4SH,RdSAP-Schema-21.0.1,200,200,D,/sap_building_parts[0]/construction_age_band,2,NR,58
way/298782428,000006048887,2707-0549-1271-1114-8319,2025-12-05,C,E1 4SJ,RdSAP-Schema-21.0.1,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,76
way/298782428,000006048888,3790-3069-0122-7527-3953,2025-11-28,C,E1 4SJ,RdSAP-Schema-21.0.1,200,200,C,/sap_building_parts[0]/construction_age_band,2,NR,70
way/298782428,000006048889,,,,,,404,,,,,,
way/298782428,000006048890,,,,,,404,,,,,,
way/298782428,000006048891,,,,,,404,,,,,,
way/298782428,000006048892,9579-2805-6093-0221-2871,2009-11-26,D,E1 4SJ,SAP-Schema-14.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,,67
way/298782428,000006048893,8903-6922-4300-2203-8922,2017-02-28,E,E1 4SJ,RdSAP-Schema-17.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,64
way/298782428,000006048894,2040-4808-8040-9604-6095,2024-08-22,D,E1 4SJ,RdSAP-Schema-20.0.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,74
way/298782428,000006048894,9188-2040-6205-4121-8970,2019-05-18,D,E1 4SJ,RdSAP-Schema-18.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,71
way/298782428,000006048894,0247-2827-6430-9892-4055,2012-07-15,D,E1 4SJ,SAP-Schema-16.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,6,67
way/298782428,000006048894,2058-2940-6209-4121-8070,2009-11-27,D,E1 4SJ,SAP-Schema-14.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,,67
way/298782428,000006048895,,,,,,404,,,,,,
way/298782429,000006048896,8861-6626-4440-6207-2996,2019-06-13,D,E1 4SL,RdSAP-Schema-18.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,70
way/298782429,000006048897,2748-3052-6203-4328-6930,2018-07-25,C,E1 4SL,RdSAP-Schema-18.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,94
way/298782429,000006048898,,,,,,404,,,,,,
way/298782429,000006048899,0360-2130-7260-2827-2735,2023-06-21,C,E1 4SL,RdSAP-Schema-20.0.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,58
way/298782429,000006048900,,,,,,404,,,,,,
way/298782429,000006048901,,,,,,404,,,,,,
way/298782429,000006048902,8224-6923-4790-6219-1992,2014-07-11,C,E1 4SL,SAP-Schema-16.3,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,56
way/298782429,000006048903,9219-3901-2209-0090-5200,2020-11-20,C,E1 4SL,RdSAP-Schema-20.0.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,75
way/298782429,000006048903,0078-2952-6249-4421-6034,2009-11-04,C,E1 4SL,SAP-Schema-14.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,75
way/298782429,000006048904,8920-6629-4530-6231-2292,2020-01-19,C,E1 4SL,RdSAP-Schema-19.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,39
way/298782429,000006048905,0647-2829-6583-9603-2205,2017-08-08,D,E1 4SL,RdSAP-Schema-17.1,200,200,C,/sap_building_parts[0]/construction_age_band,2,2,79
way/298782429,000006048906,0754-3023-7209-0147-0200,2023-01-05,D,E1 4SL,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,2,77
way/298782429,000006048906,9668-7052-6288-4924-6984,2014-05-18,D,E1 4SL,SAP-Schema-16.3,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,62
way/298782429,000006048907,0640-2824-6466-9699-7291,2011-06-14,D,E1 4SL,SAP-Schema-15.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,,60
way/298782429,000006048908,,,,,,404,,,,,,
way/298782429,000006048909,9248-8035-7252-5268-3974,2018-02-14,D,E1 4SL,RdSAP-Schema-18.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,52
way/298782429,000006048910,0059-0200-8802-4500-6104,2022-05-06,C,E1 4SL,RdSAP-Schema-20.0.0,200,200,F,/sap_building_parts[0]/construction_age_band,2,4,91
way/298782429,000006048911,,,,,,404,,,,,,
way/298782429,000006048912,8450-6323-7380-4863-5922,2010-07-27,E,E1 4SL,SAP-Schema-14.2,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,91
way/298782429,000006048913,0040-2906-8010-2609-9055,2021-09-18,C,E1 4SL,RdSAP-Schema-20.0.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,61
way/298782429,000006048913,8206-4684-6220-9496-2813,2009-08-21,C,E1 4SL,SAP-Schema-13.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,53
way/298782429,000006048914,,,,,,404,,,,,,
way/298782429,000006048915,,,,,,404,,,,,,
way/298782429,000006048916,9743-2829-6428-9603-1245,2017-12-07,C,E1 4SL,RdSAP-Schema-18.0,200,200,F,/sap_building_parts[0]/construction_age_band,2,2,119
way/298782429,000006048917,3235-9629-9509-0344-6296,2025-11-17,C,E1 4SL,RdSAP-Schema-21.0.1,200,200,D,/sap_building_parts[0]/construction_age_band,2,NR,68
way/298782429,000006048917,8404-6629-4529-5261-2922,2014-09-04,D,E1 4SL,SAP-Schema-16.3,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,69
way/298782429,000006048918,,,,,,404,,,,,,
way/298782430,000006048920,,,,,,404,,,,,,
way/298782430,000006048921,,,,,,404,,,,,,
way/298782430,000006048922,9648-0027-6224-7840-8924,2010-04-14,C,E1 4SN,SAP-Schema-14.2,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,53
way/298782430,000006048923,,,,,,404,,,,,,
way/298782430,000006048924,0320-2020-9360-2324-0905,2024-06-24,C,E1 4SN,RdSAP-Schema-20.0.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,74
way/298782430,000006048925,8404-2247-9929-6226-3803,2010-08-24,D,E1 4SN,SAP-Schema-14.2,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,49
way/298782430,000006048926,0360-2802-0410-2504-4181,2024-09-02,C,E1 4SN,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,5,84
way/298782430,000006048926,8401-6921-4270-5264-9022,2009-09-24,C,E1 4SN,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,71
way/298782430,000006048927,9120-3019-8208-2802-3204,2022-08-13,C,E1 4SN,RdSAP-Schema-20.0.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,54
way/298782430,000006048928,9380-2734-1400-2994-7215,2024-10-14,C,E1 4SN,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,54
way/298782430,000006048928,0968-2819-6850-9790-1221,2010-05-11,C,E1 4SN,SAP-Schema-14.2,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,54
way/298782430,000006048928,0968-2819-6850-0791-7215,2009-05-11,C,E1 4SN,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,53.1
way/298782430,000006048929,2678-6029-6265-4224-9964,2014-05-25,C,E1 4SN,SAP-Schema-16.3,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,73
way/298782430,000006048930,8381-7522-6140-0249-8902,2019-02-01,D,E1 4SN,RdSAP-Schema-18.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,53
way/298782430,000006048931,0624-2868-7323-9825-2351,2015-03-01,C,E1 4SN,RdSAP-Schema-17.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,43
way/298782430,000006048931,9258-6033-7238-2964-8940,2014-08-16,C,E1 4SN,SAP-Schema-16.3,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,46
way/298782430,000006048932,0231-2892-7617-9325-6185,2015-09-24,C,E1 4SN,RdSAP-Schema-17.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,47
way/298782430,000006048933,,,,,,404,,,,,,
way/298782430,000006048934,8505-3865-3820-0326-0113,2009-09-27,G,E1 4SN,SAP-Schema-13.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,55
way/298782430,000006048934,8505-7865-3820-6306-0713,2009-03-07,E,E1 4SN,SAP-Schema-12.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,58
way/298782430,000006048935,9310-2402-7490-2094-6425,2024-11-15,C,E1 4SN,RdSAP-Schema-20.0.0,200,200,E,/sap_building_parts[0]/construction_age_band,2,4,59
way/298782430,000006048935,8210-6822-6450-4346-7222,2020-02-26,D,E1 4SN,RdSAP-Schema-19.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,59
way/298782430,000006048935,8511-6826-6450-4304-7022,2009-06-24,E,E1 4SN,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,60.2
way/298782430,000006048936,,,,,,404,,,,,,
way/298782430,000006048937,,,,,,404,,,,,,
way/298782430,000006048938,9370-2859-4100-2009-4081,2021-10-03,C,E1 4SN,RdSAP-Schema-20.0.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,57
way/298782430,000006048939,0950-2873-6120-2890-2655,2020-02-17,C,E1 4SN,RdSAP-Schema-19.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,55
way/298782430,000006048939,8096-6823-5100-0783-6926,2016-07-27,C,E1 4SN,RdSAP-Schema-17.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,59
way/298782430,000006048939,0950-2877-6120-0891-4675,2009-02-13,D,E1 4SN,SAP-Schema-12.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,60.2
way/298782430,000006048940,,,,,,404,,,,,,
way/298782430,000006048941,8917-7924-0970-0626-0902,2013-01-07,D,E1 4SN,SAP-Schema-16.2,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,89
way/298782430,000006048942,8252-6424-9890-8760-9922,2012-04-20,C,E1 4SN,SAP-Schema-16.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,45
way/298782430,000006048943,,,,,,404,,,,,,
way/298782433,000006048944,8628-6029-7390-1450-0972,2018-01-30,D,E1 4SR,RdSAP-Schema-18.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,63
way/298782433,000006048944,0271-2842-6369-9009-2081,2011-06-02,E,E1 4SR,SAP-Schema-15.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,59
way/298782433,000006048944,2868-2030-6297-7040-0914,2010-03-26,D,E1 4SR,SAP-Schema-14.1,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,69
way/298782433,000006048945,2521-8423-2252-1171-5589,2024-11-15,C,E1 4SR,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,63
way/298782433,000006048946,0649-2827-6319-9921-5901,2019-09-24,C,E1 4SR,RdSAP-Schema-19.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,43
way/298782433,000006048946,8999-7924-9220-4396-6983,2008-11-12,C,E1 4SR,SAP-Schema-12.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,1,38.6
way/298782433,000006048947,,,,,,404,,,,,,
way/298782433,000006048948,8171-6821-5430-7282-0002,2009-09-04,D,E1 4SR,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,42
way/298782433,000006048948,0757-2829-6453-0801-3081,2009-05-01,D,E1 4SR,SAP-Schema-12.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,43.5
way/298782433,000006048948,9757-2826-6403-0898-4085,2008-10-19,C,E1 4SR,SAP-Schema-12.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,44.9
way/298782433,000006048949,0242-2821-6739-9402-5545,2012-07-09,D,E1 4SR,SAP-Schema-16.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,59
way/298782433,000006048950,,,,,,404,,,,,,
way/298782433,000006048951,,,,,,404,,,,,,
way/298782433,000006048952,2329-3062-4205-8276-7200,2026-05-24,C,E1 4SR,RdSAP-Schema-21.0.1,200,200,D,/sap_building_parts[0]/construction_age_band,2,NR,39
way/298782433,000006048952,0470-2843-6596-9109-3811,2011-01-08,C,E1 4SR,SAP-Schema-14.2,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,40
way/298782433,000006048952,8240-6127-7560-0444-8922,2010-03-24,C,E1 4SR,SAP-Schema-14.1,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,39
way/298782433,000006048953,8809-5287-7129-8106-4903,2010-01-10,D,E1 4SR,SAP-Schema-14.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,76
way/298782433,000006048954,9637-2805-7095-9324-4631,2014-11-25,C,E1 4SR,SAP-Schema-16.3,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,58
way/298782433,000006048955,8180-6423-6740-0464-2226,2020-07-24,D,E1 4SR,RdSAP-Schema-19.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,69
way/298782433,000006048955,0860-2845-6734-0401-1205,2009-07-05,D,E1 4SR,SAP-Schema-13.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,71
way/298782433,000006048956,0741-2822-6470-2920-1951,2020-03-22,C,E1 4SR,RdSAP-Schema-19.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,55
way/298782433,000006048957,0638-5082-6299-4929-5964,2011-01-07,D,E1 4SR,SAP-Schema-14.2,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,65
way/298782433,000006048958,8171-6329-6580-7993-5922,2019-01-28,D,E1 4SR,RdSAP-Schema-18.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,62
way/298782433,000006048958,8371-6320-6589-7941-5022,2009-10-31,C,E1 4SR,SAP-Schema-14.0,200,200,F,/sap_building_parts[0]/construction_age_band,2,3,79
way/298782433,000006048959,9481-3047-1202-9215-0204,2025-02-20,C,E1 4SR,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,74
way/298782433,000006048959,0147-2823-6836-9497-7511,2013-07-17,C,E1 4SR,SAP-Schema-16.2,200,200,D,/sap_building_parts[0]/construction_age_band,2,3,75
way/298782433,000006048960,5835-1728-3500-0404-3296,2025-08-15,C,E1 4SR,RdSAP-Schema-21.0.1,200,200,C,/sap_building_parts[0]/construction_age_band,2,NR,70
way/298782433,000006048961,0959-0200-8304-4301-6600,2024-05-24,C,E1 4SR,RdSAP-Schema-20.0.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,48
way/298782433,000006048962,0448-2825-6920-0401-0585,2009-02-05,C,E1 4SR,SAP-Schema-12.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,54.8
way/298782433,000006048963,0545-2825-6994-9494-8555,2014-01-16,C,E1 4SR,SAP-Schema-16.2,200,200,C,/sap_building_parts[0]/construction_age_band,2,3,69
way/298782433,000006048964,,,,,,404,,,,,,
way/298782433,000006048965,,,,,,404,,,,,,
way/298782433,000006048966,0866-2829-6863-0601-2501,2009-06-01,D,E1 4SR,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,66.9
way/298782433,000006048967,8308-5454-8220-9796-8513,2009-05-17,C,E1 4SR,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,67.9
way/298782433,000006048968,,,,,,404,,,,,,
way/298782433,000006048969,9478-3073-6298-4724-4920,2014-08-13,D,E1 4SR,SAP-Schema-16.3,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,137
way/298782433,000006048970,9272-2800-6127-0791-8611,2009-12-10,C,E1 4SR,SAP-Schema-14.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,37
way/298782433,000006048971,9438-1973-6272-4123-4944,2017-12-17,C,E1 4SR,RdSAP-Schema-18.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,84
way/298782433,000006048972,8991-6428-4790-7236-3906,2019-08-06,C,E1 4SR,RdSAP-Schema-18.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,4,34
way/298782433,000006048972,0947-2821-6789-0401-2395,2009-08-10,C,E1 4SR,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,34.33
way/298782433,000006048973,0246-2825-6787-0401-8351,2009-08-05,C,E1 4SR,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,63.7
way/298782433,000006048973,0246-2820-6747-0421-9341,2009-04-20,C,E1 4SR,SAP-Schema-12.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,66.3
way/298782433,000006048973,8396-8404-7220-7796-2283,2008-12-11,D,E1 4SR,SAP-Schema-12.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,1,39.9
way/298782433,000006048974,,,,,,404,,,,,,
way/298782433,000006048975,8331-6423-6520-0497-2002,2009-07-05,D,E1 4SR,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,58.4
way/298782433,000006048976,8861-6928-5020-8568-4926,2019-08-29,C,E1 4SR,RdSAP-Schema-18.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,4,42
way/298782433,000006048976,0658-2859-6062-0901-3441,2009-06-01,C,E1 4SR,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,44.2
way/298782433,000006048976,8268-6922-5029-8571-4092,2008-12-21,C,E1 4SR,SAP-Schema-12.0,200,200,B,/sap_building_parts[0]/construction_age_band,2,1,42.1
way/298782433,000006048977,0598-2075-6206-4821-4080,2009-06-01,D,E1 4SR,SAP-Schema-13.0,200,200,D,/sap_building_parts[0]/construction_age_band,2,1,58.2
way/298782433,000006048977,8598-7464-0220-0796-2083,2008-10-19,C,E1 4SR,SAP-Schema-12.0,200,200,C,/sap_building_parts[0]/construction_age_band,2,1,53.9
