building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct
BATIMENT0000000240880114_part0,residential,Résidentiel,245.8,5.0,17.6,measured (source),1810.0,ruled,4,4,983.2,983.2,0.0
BATIMENT0000000240880119_part0,residential,Résidentiel,211.9,3.0,13.3,measured (source),1850.0,massing_box,3,0,635.6,635.6,0.0
BATIMENT0000000240880120_part0,residential,Résidentiel,226.3,5.0,16.4,measured (source),1800.0,ruled,5,29,1093.7,1093.7,0.0
BATIMENT0000000240880121_part0,residential,Résidentiel,157.6,5.0,17.0,measured (source),1800.0,ruled,4,4,630.3,630.3,0.0
BATIMENT0000000240880122_part0,residential,Résidentiel,364.7,7.0,29.0,measured (source),1870.0,massing_box,7,0,2552.1,2552.1,0.0
BATIMENT0000000240880124_part0,residential,Résidentiel,129.1,6.0,26.7,measured (source),1870.0,ruled,4,4,516.2,516.2,0.0
BATIMENT0000000240880125_part0,residential,Résidentiel,141.3,6.0,29.4,measured (source),1880.0,ruled,4,4,565.1,565.1,0.0
BATIMENT0000000240880126_part0,residential,Résidentiel,206.0,6.0,24.7,measured (source),1999.0,ruled,6,8,823.9,823.9,0.0
BATIMENT0000000240880127_part0,residential,Résidentiel,312.5,10.0,34.5,measured (source),1954.0,massing_box,10,0,3125.8,3125.8,0.0
BATIMENT0000000240880128_part0,residential,Résidentiel,88.5,5.0,15.9,measured (source),1900.0,ruled,4,4,353.8,353.8,0.0
BATIMENT0000000240880129_part0,residential,Résidentiel,77.2,5.0,20.4,measured (source),1850.0,ruled,4,4,308.7,308.7,0.0
BATIMENT0000000240880130_part0,residential,Résidentiel,258.5,6.0,21.0,measured (source),1850.0,massing_box,6,0,1550.9,1550.9,0.0
BATIMENT0000000240880133_part0,residential,Résidentiel,132.0,6.0,18.3,measured (source),1860.0,ruled,4,4,528.0,528.0,0.0
BATIMENT0000000240880140_part0,residential,Résidentiel,123.5,6.0,21.9,measured (source),1840.0,ruled,4,4,493.8,493.8,0.0
BATIMENT0000000240880142_part0,residential,Résidentiel,299.4,4.0,18.5,measured (source),1850.0,no_idf,,,,,
BATIMENT0000000240880143_part0,residential,Résidentiel,281.6,4.0,19.0,measured (source),1850.0,no_idf,,,,,
BATIMENT0000000240880144_part0,residential,Résidentiel,125.9,6.0,22.7,measured (source),1850.0,ruled,6,29,724.0,724.0,0.0
BATIMENT0000000240880145_part0,residential,Résidentiel,124.1,6.0,22.6,measured (source),1800.0,ruled,4,4,496.6,496.6,0.0
BATIMENT0000000240880147_part0,residential,Résidentiel,179.7,6.0,19.2,measured (source),1850.0,ruled,4,4,718.6,718.6,0.0
BATIMENT0000000240880149_part0,residential,Résidentiel,33.9,3.0,17.0,measured (source),1900.0,ruled,3,1,33.9,33.9,0.0
BATIMENT0000000240880150_part0,residential,Résidentiel,416.8,2.0,12.0,measured (source),1880.0,massing_box,2,0,832.8,832.8,0.0
BATIMENT0000000240880151_part0,residential,Résidentiel,286.5,5.0,21.0,measured (source),1880.0,ruled,5,29,1384.6,1384.6,0.0
BATIMENT0000000240880159_part0,residential,Résidentiel,135.4,3.0,14.0,measured (source),2010.0,massing_box,3,0,406.1,406.1,0.0
BATIMENT0000000240880160_part0,residential,Résidentiel,154.1,5.0,17.7,measured (source),1850.0,ruled,4,4,616.6,616.6,0.0
BATIMENT0000000240880161_part0,residential,Résidentiel,192.7,3.0,12.2,measured (source),1900.0,ruled,3,4,385.4,385.4,0.0
BATIMENT0000000240880162_part0,residential,Résidentiel,174.9,3.0,12.7,measured (source),1987.0,ruled,3,12,524.8,524.8,0.0
BATIMENT0000000240880163_part0,residential,Résidentiel,232.5,5.0,18.8,measured (source),1860.0,ruled,4,4,930.0,930.0,0.0
BATIMENT0000000240880169_part0,residential,Résidentiel,62.2,2.0,15.1,measured (source),1840.0,ruled,2,1,62.2,62.2,0.0
BATIMENT0000000240880170_part0,residential,Résidentiel,21.4,2.0,10.1,measured (source),1880.0,ruled,2,1,21.4,21.4,0.0
BATIMENT0000000240880171_part0,residential,Résidentiel,168.1,4.0,16.8,measured (source),1840.0,ruled,4,4,672.6,672.6,0.0
BATIMENT0000000240880172_part0,residential,Résidentiel,52.8,3.0,12.8,measured (source),1940.0,ruled,3,1,52.8,52.8,0.0
BATIMENT0000000240880173_part0,residential,Résidentiel,99.8,2.0,7.2,measured (source),1900.0,ruled,2,4,199.6,199.6,0.0
BATIMENT0000000240880174_part0,residential,Résidentiel,151.0,5.0,18.6,measured (source),1780.0,ruled,4,4,604.1,604.1,0.0
BATIMENT0000000240880176_part0,residential,Résidentiel,86.1,5.0,20.3,measured (source),1790.0,ruled,4,4,344.5,344.5,0.0
BATIMENT0000000240880177_part0,residential,Résidentiel,95.8,4.0,16.5,measured (source),1860.0,ruled,4,4,383.1,383.1,0.0
BATIMENT0000000240880179_part0,residential,Résidentiel,65.6,3.0,16.9,measured (source),1850.0,ruled,3,4,124.1,124.1,0.0
BATIMENT0000000240880186_part0,residential,Résidentiel,303.6,8.0,23.7,measured (source),1992.0,massing_box,8,0,2428.6,2428.6,0.0
BATIMENT0000000240880188_part0,residential,Résidentiel,79.9,4.0,18.3,measured (source),1800.0,ruled,4,4,319.5,319.5,0.0
BATIMENT0000000240880189_part0,residential,Résidentiel,95.6,4.0,17.7,measured (source),2004.0,ruled,4,1,95.6,95.6,0.0
BATIMENT0000000240880192_part0,residential,Résidentiel,260.3,7.0,24.6,measured (source),1800.0,massing_box,7,0,1821.8,1821.8,0.0
BATIMENT0000000240880193_part0,residential,Résidentiel,365.5,6.0,25.0,measured (source),1870.0,massing_box,6,0,2191.8,2191.8,0.0
BATIMENT0000000240880195_part0,residential,Résidentiel,242.7,3.0,16.6,measured (source),1900.0,no_idf,,,,,
BATIMENT0000000240880199_part0,residential,Résidentiel,106.3,2.0,10.8,measured (source),1994.0,ruled,2,8,212.6,212.6,0.0
BATIMENT0000000240880200_part0,residential,Résidentiel,194.4,4.0,16.8,measured (source),1850.0,ruled,4,4,777.6,777.6,0.0
BATIMENT0000000240880201_part0,residential,Résidentiel,53.3,1.0,10.6,measured (source),1994.0,massing_box,1,0,53.3,53.3,0.0
BATIMENT0000000240880203_part0,residential,Résidentiel,216.6,6.0,23.4,measured (source),1760.0,ruled,4,4,866.2,866.2,0.0
BATIMENT0000000240880204_part0,residential,Résidentiel,197.0,6.0,22.0,measured (source),1800.0,massing_box,6,0,787.6,787.6,0.0
BATIMENT0000000240880205_part0,residential,Résidentiel,407.0,7.0,21.4,measured (source),1993.0,massing_box,7,0,2849.0,2849.0,0.0
BATIMENT0000000240880209_part0,residential,Résidentiel,71.5,4.0,13.5,measured (source),1850.0,ruled,4,4,285.9,285.9,0.0
BATIMENT0000000240880212_part0,residential,Résidentiel,85.7,2.0,15.7,measured (source),1890.0,ruled,2,4,171.4,171.4,0.0
BATIMENT0000000240880213_part0,residential,Résidentiel,410.0,7.0,28.0,measured (source),1800.0,massing_box,7,0,2870.9,2870.9,0.0
BATIMENT0000000240880214_part0,residential,Résidentiel,46.4,2.0,17.0,measured (source),1890.0,ruled,2,1,46.4,46.4,0.0
BATIMENT0000000240880215_part0,residential,Résidentiel,94.0,4.0,19.4,measured (source),1800.0,ruled,4,4,376.0,376.0,0.0
BATIMENT0000000240880216_part0,residential,Résidentiel,134.3,4.0,16.9,measured (source),1840.0,ruled,4,4,537.1,537.1,0.0
BATIMENT0000000240880217_part0,residential,Résidentiel,216.3,5.0,18.9,measured (source),1962.0,ruled,5,30,1081.5,1081.5,0.0
BATIMENT0000000240880218_part0,residential,Commercial et services,93.3,2.0,11.5,measured (source),1840.0,ruled,2,1,93.3,93.3,0.0
BATIMENT0000000240880225_part0,residential,Résidentiel,111.3,3.0,12.1,measured (source),1820.0,ruled,3,4,222.6,222.6,0.0
BATIMENT0000000240880226_part0,residential,Résidentiel,136.0,2.0,9.5,measured (source),1820.0,ruled,2,1,136.0,136.0,0.0
BATIMENT0000000240880227_part0,residential,Résidentiel,81.6,3.0,12.8,measured (source),1860.0,massing_box,3,0,244.7,244.7,0.0
BATIMENT0000000240880228_part0,residential,Résidentiel,172.8,2.0,10.1,measured (source),1800.0,ruled,2,4,345.5,345.5,0.0
BATIMENT0000000240880229_part0,residential,Résidentiel,107.1,4.0,12.0,measured (source),1900.0,ruled,4,4,428.3,428.3,0.0
BATIMENT0000000240880233_part0,residential,Résidentiel,156.3,3.0,15.7,measured (source),1800.0,ruled,3,4,312.5,312.5,0.0
BATIMENT0000000240880236_part0,residential,Résidentiel,152.8,8.0,29.4,measured (source),1850.0,ruled,8,29,1107.9,1107.9,0.0
BATIMENT0000000240880238_part0,residential,Résidentiel,152.4,9.0,30.5,measured (source),1840.0,massing_box,9,0,1371.7,1371.7,0.0
BATIMENT0000000240880239_part0,residential,Résidentiel,105.7,4.0,11.1,measured (source),1800.0,massing_box,4,0,422.9,422.9,0.0
BATIMENT0000000240880244_part0,residential,Résidentiel,152.5,9.0,26.4,measured (source),1830.0,ruled,9,29,1098.6,1098.6,0.0
BATIMENT0000000240880245_part0,residential,Résidentiel,161.2,3.0,12.9,measured (source),1920.0,massing_box,3,0,483.5,483.5,0.0
BATIMENT0000000240880246_part0,residential,Résidentiel,176.8,5.0,20.4,measured (source),1880.0,massing_box,5,0,884.2,884.2,0.0
BATIMENT0000000240880247_part0,residential,Résidentiel,135.1,4.0,16.4,measured (source),1750.0,ruled,4,4,540.5,540.5,0.0
BATIMENT0000000240880248_part0,residential,Résidentiel,117.8,4.0,20.2,measured (source),1906.0,massing_box,4,0,470.9,470.9,0.0
BATIMENT0000000240880250_part0,residential,Résidentiel,95.4,4.0,17.7,measured (source),1750.0,massing_box,4,0,381.5,381.5,0.0
BATIMENT0000000240880251_part0,residential,Résidentiel,102.2,7.0,27.6,measured (source),1850.0,ruled,4,4,408.9,408.9,0.0
BATIMENT0000000240880253_part0,residential,Résidentiel,128.8,5.0,21.7,measured (source),1850.0,ruled,5,29,622.6,622.6,0.0
BATIMENT0000000240880254_part0,residential,Résidentiel,208.1,7.0,26.9,measured (source),1840.0,massing_box,7,0,1457.2,1457.2,0.0
BATIMENT0000000240880255_part0,residential,Résidentiel,237.3,6.0,22.0,measured (source),1830.0,ruled,4,4,949.2,949.2,0.0
BATIMENT0000000240880260_part0,residential,Résidentiel,103.0,7.0,26.9,measured (source),1840.0,massing_box,7,0,411.9,411.9,0.0
BATIMENT0000000240880261_part0,residential,Résidentiel,116.4,7.0,26.3,measured (source),1850.0,ruled,4,4,465.7,465.7,0.0
BATIMENT0000000240880262_part0,residential,Résidentiel,233.1,7.0,31.2,measured (source),1900.0,massing_box,7,0,1631.5,1631.5,0.0
BATIMENT0000000240880263_part0,residential,Résidentiel,107.3,4.0,17.7,measured (source),1850.0,ruled,4,4,429.4,429.4,0.0
BATIMENT0000000240880267_part0,residential,Résidentiel,93.1,6.0,24.1,measured (source),1860.0,ruled,4,4,372.3,372.3,0.0
BATIMENT0000000240880268_part0,residential,Résidentiel,73.1,6.0,21.9,measured (source),1912.0,ruled,4,4,292.6,292.6,0.0
BATIMENT0000000240880269_part0,residential,Résidentiel,77.3,6.0,21.8,measured (source),1860.0,ruled,4,4,309.3,309.3,0.0
BATIMENT0000000240880271_part0,residential,Résidentiel,216.6,6.0,27.1,measured (source),1850.0,massing_box,6,0,1300.0,1300.0,0.0
BATIMENT0000000240880340_part0,residential,Résidentiel,136.4,7.0,24.1,measured (source),1750.0,massing_box,7,0,955.2,955.2,0.0
BATIMENT0000000240880341_part0,residential,Résidentiel,265.5,6.0,28.0,measured (source),1750.0,massing_box,6,0,1593.7,1593.7,0.0
BATIMENT0000000240880343_part0,residential,Résidentiel,171.6,5.0,22.8,measured (source),1800.0,ruled,4,4,686.5,686.5,0.0
BATIMENT0000000240880344_part0,residential,Résidentiel,234.1,7.0,33.7,measured (source),1800.0,ruled,7,29,1404.9,1404.9,0.0
BATIMENT0000000240880346_part0,residential,Résidentiel,344.3,6.0,19.9,measured (source),1850.0,massing_box,6,0,2065.4,2065.4,0.0
BATIMENT0000000240880347_part0,residential,Résidentiel,292.9,5.0,18.7,measured (source),1914.0,massing_box,5,0,1463.7,1463.7,0.0
BATIMENT0000000240880349_part0,residential,Commercial et services,230.7,3.0,7.1,measured (source),1850.0,ruled,3,4,461.4,461.4,0.0
BATIMENT0000000240880352_part0,residential,Résidentiel,186.1,6.0,23.8,measured (source),1750.0,ruled,4,4,744.5,744.5,0.0
BATIMENT0000000240880353_part0,residential,Résidentiel,188.3,6.0,20.4,measured (source),1800.0,massing_box,6,0,1129.8,1129.8,0.0
BATIMENT0000000240880356_part0,residential,Résidentiel,308.4,5.0,18.6,measured (source),1810.0,ruled,5,29,1490.5,1490.5,0.0
BATIMENT0000000240880358_part0,residential,Résidentiel,259.6,6.0,29.7,measured (source),,no_idf,,,,,
BATIMENT0000000240880359_part0,residential,Résidentiel,197.3,6.0,20.5,measured (source),1987.0,massing_box,6,0,1183.6,1183.6,0.0
BATIMENT0000000240880362_part0,residential,Résidentiel,180.0,4.0,19.4,measured (source),1700.0,ruled,4,4,720.1,720.1,0.0
BATIMENT0000000240880366_part0,residential,Résidentiel,45.6,4.0,21.5,measured (source),1700.0,ruled,4,4,182.5,182.5,0.0
BATIMENT0000000240880367_part0,residential,Résidentiel,784.1,8.0,28.1,measured (source),1825.0,massing_box,8,0,6276.1,6276.1,0.0
BATIMENT0000000240880370_part0,residential,Résidentiel,398.2,6.0,25.9,measured (source),1850.0,massing_box,6,0,2388.8,2388.8,0.0
BATIMENT0000000240880371_part0,residential,Résidentiel,98.4,5.0,20.6,measured (source),1850.0,massing_box,5,0,393.5,393.5,0.0
BATIMENT0000000240880372_part0,residential,Résidentiel,223.6,7.0,26.1,measured (source),1830.0,massing_box,7,0,1564.6,1564.6,0.0
BATIMENT0000000240880374_part0,residential,Résidentiel,220.8,7.0,25.9,measured (source),1912.0,ruled,7,29,1103.9,1103.9,0.0
BATIMENT0000000240880377_part0,residential,Résidentiel,484.3,7.0,25.7,measured (source),1750.0,massing_box,7,0,3389.3,3389.3,0.0
BATIMENT0000000240880378_part0,residential,Résidentiel,348.7,7.0,25.1,measured (source),1948.0,ruled,7,15,1743.5,1743.5,0.0
BATIMENT0000000240880380_part0,residential,Résidentiel,570.0,6.0,26.1,measured (source),1780.0,ruled,6,29,7470.8,7470.8,0.0
BATIMENT0000000240880382_part0,residential,Résidentiel,150.7,4.0,12.3,measured (source),1750.0,ruled,4,4,602.8,602.8,0.0
BATIMENT0000000240880383_part0,residential,Résidentiel,344.3,8.0,38.7,measured (source),1820.0,ruled,8,29,2496.4,2496.4,0.0
BATIMENT0000000240880384_part0,residential,Résidentiel,675.1,8.0,31.4,measured (source),1810.0,ruled,8,29,7153.2,7153.2,0.0
BATIMENT0000000240880388_part0,residential,Résidentiel,280.9,9.0,37.6,measured (source),1880.0,ruled,9,29,2036.6,2036.6,0.0
BATIMENT0000000240880390_part0,residential,Résidentiel,273.2,5.0,29.4,measured (source),1800.0,ruled,4,4,1092.8,1092.8,0.0
BATIMENT0000000240880391_part0,residential,Résidentiel,102.3,6.0,22.5,measured (source),1800.0,massing_box,6,0,614.2,614.2,0.0
BATIMENT0000000240880392_part0,residential,Résidentiel,60.8,5.0,7.6,measured (source),1800.0,no_idf,,,,,
BATIMENT0000000240880393_part0,residential,Résidentiel,249.2,8.0,37.2,measured (source),1880.0,ruled,8,29,1807.0,1807.0,0.0
BATIMENT0000000240880394_part0,residential,Résidentiel,150.3,8.0,24.4,measured (source),1875.0,ruled,8,29,1089.4,1089.4,0.0
BATIMENT0000000240880395_part0,residential,Résidentiel,398.7,8.0,33.8,measured (source),1875.0,ruled,8,29,2890.6,2890.6,0.0
BATIMENT0000000240880396_part0,residential,Résidentiel,145.7,8.0,38.1,measured (source),1800.0,ruled,8,29,1020.0,1020.0,0.0
BATIMENT0000000240880397_part0,residential,Résidentiel,206.4,8.0,36.2,measured (source),1830.0,ruled,8,29,1496.5,1496.5,0.0
BATIMENT0000000240880398_part0,residential,Résidentiel,24.9,8.0,34.9,measured (source),1820.0,no_idf,,,,,
BATIMENT0000000240880400_part0,residential,Résidentiel,366.6,8.0,40.0,measured (source),1780.0,ruled,8,29,4545.7,4545.7,0.0
BATIMENT0000000240880404_part0,residential,Résidentiel,118.1,6.0,21.7,measured (source),1800.0,massing_box,6,0,708.9,708.9,0.0
BATIMENT0000000240880405_part0,residential,Résidentiel,411.3,7.0,20.7,measured (source),,no_idf,,,,,
BATIMENT0000000240880407_part0,residential,Résidentiel,127.0,5.0,19.4,measured (source),1850.0,ruled,4,4,508.0,508.0,0.0
BATIMENT0000000240880408_part0,residential,Résidentiel,275.4,8.0,35.2,measured (source),1860.0,massing_box,8,0,2203.6,2203.6,0.0
BATIMENT0000000240880409_part0,residential,Résidentiel,222.2,7.0,17.1,measured (source),1992.0,ruled,7,8,888.9,888.9,0.0
BATIMENT0000000240880410_part0,residential,Résidentiel,269.0,8.0,28.2,measured (source),1875.0,massing_box,8,0,2431.5,2431.5,0.0
BATIMENT0000000240880414_part0,residential,Résidentiel,222.8,7.0,27.4,measured (source),1890.0,massing_box,7,0,891.8,891.8,0.0
BATIMENT0000000240880416_part0,residential,Résidentiel,93.6,9.0,31.3,measured (source),1991.0,ruled,8,8,748.5,748.5,0.0
BATIMENT0000000240880479_part0,residential,Résidentiel,1011.5,8.0,35.2,measured (source),1820.0,massing_box,8,0,8950.6,8950.6,0.0
BATIMENT0000000240880480_part0,residential,Résidentiel,310.6,8.0,18.6,measured (source),1800.0,massing_box,8,0,1242.5,1242.5,0.0
BATIMENT0000000240880485_part0,residential,Résidentiel,208.0,5.0,17.8,measured (source),1825.0,ruled,4,4,832.2,832.2,0.0
BATIMENT0000000240880566_part0,residential,Résidentiel,77.0,4.0,12.3,measured (source),1750.0,ruled,4,4,307.9,307.9,0.0
BATIMENT0000000240880567_part0,residential,Résidentiel,115.2,4.0,13.4,measured (source),1850.0,massing_box,4,0,485.2,485.2,0.0
BATIMENT0000000240880569_part0,residential,Résidentiel,321.7,8.0,29.7,measured (source),1800.0,massing_box,8,0,2574.7,2574.7,0.0
BATIMENT0000000240880570_part0,residential,Résidentiel,153.5,9.0,28.7,measured (source),1780.0,massing_box,9,0,1382.2,1382.2,0.0
BATIMENT0000000240880571_part0,residential,Résidentiel,112.0,5.0,14.7,measured (source),1800.0,ruled,4,4,448.0,448.0,0.0
BATIMENT0000000240880572_part0,residential,Résidentiel,120.5,3.0,12.6,measured (source),1820.0,ruled,3,4,288.8,288.8,0.0
BATIMENT0000000240880573_part0,residential,Résidentiel,116.2,4.0,15.0,measured (source),1850.0,massing_box,4,0,465.0,465.0,0.0
BATIMENT0000000240880574_part0,residential,Résidentiel,173.7,5.0,19.2,measured (source),1850.0,ruled,5,29,839.3,839.3,0.0
BATIMENT0000000240880609_part0,residential,Résidentiel,113.5,5.0,24.0,measured (source),1830.0,massing_box,5,0,453.9,453.9,0.0
BATIMENT0000000240880613_part0,residential,Résidentiel,99.7,6.0,23.8,measured (source),1880.0,ruled,4,4,398.7,398.7,0.0
BATIMENT0000000240880615_part0,residential,Résidentiel,81.4,3.0,22.6,measured (source),1780.0,ruled,3,4,162.8,162.8,0.0
BATIMENT0000000240880617_part0,residential,Résidentiel,84.4,5.0,21.1,measured (source),1750.0,ruled,4,4,337.7,337.7,0.0
BATIMENT0000000240880624_part0,residential,Résidentiel,149.4,6.0,22.9,measured (source),1890.0,massing_box,6,0,896.2,896.2,0.0
BATIMENT0000000240880627_part0,residential,Résidentiel,167.9,7.0,22.2,measured (source),1996.0,ruled,7,8,671.6,671.6,0.0
BATIMENT0000000240880628_part0,residential,Résidentiel,194.7,6.0,23.7,measured (source),1720.0,ruled,4,4,778.2,778.2,0.0
BATIMENT0000000240880629_part0,residential,Résidentiel,104.6,6.0,21.7,measured (source),1800.0,ruled,4,4,418.2,418.2,0.0
BATIMENT0000000240880630_part0,residential,Résidentiel,107.5,7.0,25.5,measured (source),1890.0,ruled,4,4,430.0,430.0,0.0
BATIMENT0000000240880637_part0,residential,Résidentiel,124.9,5.0,21.5,measured (source),1750.0,massing_box,5,0,624.7,624.7,0.0
BATIMENT0000000240880638_part0,residential,Résidentiel,118.0,5.0,16.1,measured (source),1800.0,ruled,4,4,471.6,471.6,0.0
BATIMENT0000000240880639_part0,residential,Résidentiel,67.5,3.0,15.4,measured (source),1800.0,ruled,3,4,124.7,124.7,0.0
BATIMENT0000000240880640_part0,residential,Résidentiel,111.9,4.0,18.6,measured (source),1770.0,ruled,4,4,447.7,447.7,0.0
BATIMENT0000000240880642_part0,residential,Résidentiel,108.9,7.0,21.3,measured (source),1870.0,massing_box,7,0,435.2,435.2,0.0
BATIMENT0000000240880646_part0,residential,Résidentiel,54.6,5.0,21.7,measured (source),1850.0,ruled,4,4,218.2,218.2,0.0
BATIMENT0000000240880649_part0,residential,Résidentiel,92.3,5.0,17.0,measured (source),1845.0,ruled,4,4,369.4,369.4,0.0
BATIMENT0000000240881070_part0,residential,Résidentiel,164.2,3.0,17.5,measured (source),1810.0,ruled,3,4,328.3,328.3,0.0
BATIMENT0000000240881074_part0,residential,Résidentiel,230.3,4.0,15.7,measured (source),1850.0,ruled,4,4,921.3,921.3,0.0
BATIMENT0000000240881077_part0,residential,Résidentiel,175.5,5.0,17.4,measured (source),1923.0,massing_box,5,0,877.3,877.3,0.0
BATIMENT0000000240881078_part0,residential,Résidentiel,116.5,5.0,18.1,measured (source),1850.0,massing_box,5,0,465.9,465.9,0.0
BATIMENT0000000240881079_part0,residential,Résidentiel,162.1,4.0,14.7,measured (source),1800.0,massing_box,4,0,648.5,648.5,0.0
BATIMENT0000000240881080_part0,residential,Résidentiel,116.0,3.0,18.4,measured (source),1850.0,ruled,3,4,232.1,232.1,0.0
BATIMENT0000000240881081_part0,residential,Résidentiel,56.5,4.0,21.4,measured (source),1740.0,ruled,4,4,225.8,225.8,0.0
BATIMENT0000000240881082_part0,residential,Résidentiel,260.5,4.0,19.2,measured (source),1740.0,ruled,4,4,1041.9,1041.9,0.0
BATIMENT0000000240881083_part0,residential,Résidentiel,106.4,5.0,24.0,measured (source),1850.0,ruled,4,4,425.6,425.6,0.0
BATIMENT0000000240881084_part0,residential,Résidentiel,64.6,5.0,17.7,measured (source),1850.0,ruled,4,4,258.4,258.4,0.0
BATIMENT0000000240881085_part0,residential,Résidentiel,56.5,5.0,17.9,measured (source),1840.0,ruled,4,4,226.0,226.0,0.0
BATIMENT0000000240881087_part0,residential,Résidentiel,157.3,4.0,18.5,measured (source),1800.0,massing_box,4,0,629.0,629.0,0.0
BATIMENT0000000240881088_part0,residential,Résidentiel,83.6,3.0,15.5,measured (source),1856.0,ruled,3,4,167.2,167.2,0.0
BATIMENT0000000240881089_part0,residential,Résidentiel,80.0,2.0,14.6,measured (source),1840.0,massing_box,2,0,160.0,160.0,0.0
BATIMENT0000000240881090_part0,residential,Résidentiel,150.3,4.0,16.5,measured (source),1740.0,ruled,4,4,601.0,601.0,0.0
BATIMENT0000000240881095_part0,residential,Résidentiel,178.5,6.0,17.3,measured (source),1800.0,massing_box,6,0,1070.7,1070.7,0.0
BATIMENT0000000240881096_part0,residential,Résidentiel,158.6,8.0,22.6,measured (source),1800.0,massing_box,8,0,1268.5,1268.5,0.0
BATIMENT0000000240881097_part0,residential,Résidentiel,69.0,8.0,28.1,measured (source),1800.0,ruled,4,4,275.8,275.8,0.0
BATIMENT0000000240881098_part0,residential,Résidentiel,124.2,8.0,28.4,measured (source),1850.0,massing_box,8,0,993.5,993.5,0.0
BATIMENT0000000240881099_part0,residential,Résidentiel,343.6,4.0,23.0,measured (source),1700.0,no_idf,,,,,
BATIMENT0000000240881101_part0,residential,Résidentiel,143.9,7.0,31.1,measured (source),1840.0,ruled,4,4,575.6,575.6,0.0
BATIMENT0000000240881103_part0,residential,Résidentiel,174.7,5.0,27.6,measured (source),1800.0,ruled,5,29,844.5,844.5,0.0
BATIMENT0000000240881104_part0,residential,Résidentiel,174.0,4.0,17.0,measured (source),1850.0,massing_box,4,0,695.8,695.8,0.0
BATIMENT0000000240881106_part0,residential,Résidentiel,405.2,8.0,25.5,measured (source),1996.0,massing_box,8,0,3242.5,3242.5,0.0
BATIMENT0000000240881107_part0,residential,Résidentiel,371.4,8.0,26.1,measured (source),1996.0,massing_box,8,0,2971.2,2971.2,0.0
BATIMENT0000000240881119_part0,residential,Résidentiel,268.2,7.0,31.5,measured (source),1900.0,massing_box,7,0,1877.7,1877.7,0.0
BATIMENT0000000240881120_part0,residential,Résidentiel,282.5,7.0,26.6,measured (source),1840.0,massing_box,7,0,1977.5,1977.5,0.0
BATIMENT0000000240881121_part0,residential,Résidentiel,80.6,6.0,25.6,measured (source),1860.0,massing_box,6,0,322.4,322.4,0.0
BATIMENT0000000240881122_part0,residential,Résidentiel,142.8,7.0,31.2,measured (source),1850.0,ruled,7,29,857.1,857.1,0.0
BATIMENT0000000240881123_part0,residential,Résidentiel,240.9,7.0,25.2,measured (source),1890.0,ruled,7,29,1325.1,1325.1,0.0
BATIMENT0000000240881124_part0,residential,Résidentiel,250.7,8.0,30.7,measured (source),1890.0,massing_box,8,0,2005.5,2005.5,0.0
BATIMENT0000000240881125_part0,residential,Résidentiel,247.5,7.0,28.0,measured (source),1810.0,ruled,7,29,1474.6,1474.6,0.0
BATIMENT0000000240881126_part0,residential,Résidentiel,172.6,7.0,25.4,measured (source),1800.0,massing_box,7,0,1208.4,1208.4,0.0
BATIMENT0000000240881127_part0,residential,Résidentiel,247.6,6.0,25.8,measured (source),1850.0,massing_box,6,0,1485.5,1485.5,0.0
BATIMENT0000000240881128_part0,residential,Résidentiel,260.3,8.0,33.0,measured (source),1760.0,massing_box,8,0,2082.1,2082.1,0.0
BATIMENT0000000240881129_part0,residential,Résidentiel,107.5,7.0,30.1,measured (source),1850.0,ruled,4,4,430.1,430.1,0.0
BATIMENT0000000240881130_part0,residential,Résidentiel,208.1,7.0,31.0,measured (source),1750.0,ruled,4,4,832.2,832.2,0.0
BATIMENT0000000240881131_part0,residential,Résidentiel,80.6,8.0,29.8,measured (source),1750.0,ruled,4,4,322.5,322.5,0.0
BATIMENT0000000240881132_part0,residential,Résidentiel,415.1,8.0,31.1,measured (source),1830.0,massing_box,8,0,3320.8,3320.8,0.0
BATIMENT0000000240881134_part0,residential,Résidentiel,393.7,7.0,31.4,measured (source),1720.0,ruled,7,29,2361.9,2361.9,0.0
BATIMENT0000000240881136_part0,residential,Résidentiel,165.8,7.0,30.3,measured (source),1800.0,massing_box,7,0,1161.5,1161.5,0.0
BATIMENT0000000240881139_part0,residential,Résidentiel,352.0,7.0,32.3,measured (source),1780.0,massing_box,7,0,2463.5,2463.5,0.0
BATIMENT0000000240881141_part0,residential,Résidentiel,130.5,7.0,27.1,measured (source),1800.0,ruled,4,4,521.9,521.9,0.0
BATIMENT0000000240881142_part0,residential,Résidentiel,145.3,7.0,25.3,measured (source),1860.0,ruled,4,4,581.3,581.3,0.0
BATIMENT0000000240881143_part0,residential,Résidentiel,159.6,8.0,28.0,measured (source),1850.0,ruled,8,29,1197.1,1197.1,0.0
BATIMENT0000000240881144_part0,residential,Résidentiel,161.4,7.0,28.5,measured (source),1870.0,ruled,4,4,645.5,645.5,0.0
BATIMENT0000000240881145_part0,residential,Résidentiel,372.5,7.0,28.8,measured (source),1830.0,ruled,7,29,2022.1,2022.1,0.0
BATIMENT0000000240881146_part0,residential,Résidentiel,366.4,7.0,25.0,measured (source),1660.0,ruled,7,29,2198.4,2198.4,0.0
