Date/Time,RELATION_12765478_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765478_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765478_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765478_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765478_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765478_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  13:00:00,26021360.704912268,25999573.4932434,26333228.19115497,26752078.688530315,28455055.708222084,43657019.51146728 
 01/01  14:00:00,24614696.003053658,24588041.636734605,24949998.50340198,25380282.259209678,26984971.44295613,40840823.851097174 
 01/01  15:00:00,22867590.31937585,22862855.188441355,23283704.816913616,23748147.69073011,25275931.19782851,37827968.99346969 
 01/01  16:00:00,18919960.22069396,18939098.958927326,19506102.78996212,20070529.79084398,21497577.91139491,31380634.142355766 
 01/01  17:00:00,17120875.69931557,17056038.952678487,17633770.595665716,18225438.552864462,19725662.428476196,31056250.556099493 
 01/01  18:00:00,17080812.109515723,16817763.84954388,17350910.056553528,17931067.405327026,19609192.065955278,34491104.134537876 
 01/01  19:00:00,25023686.11321418,24401029.449479483,24562520.938828357,24899236.953894228,26700126.77639327,46810302.898508 
 01/01  20:00:00,26485435.874505,25890179.57669787,26043037.64216759,26377251.883802693,28234902.179918993,49165647.81864419 
 01/01  21:00:00,27145580.326068725,26552010.174175464,26685970.080093525,27010207.22396022,28910494.367509477,50479130.43113112 
 01/01  22:00:00,27900163.813426092,27317559.227199845,27438795.879944146,27757412.782942764,29698813.410630517,51806607.12156919 
 01/01  23:00:00,29342632.89344841,28785419.85383813,28894818.600970514,29209430.54003184,31230651.789087534,54683764.29781282 
 01/01  24:00:00,30570474.1561118,30049917.103213593,30156083.847106975,30471915.079503186,32555255.73479949,56869571.7559915 
 01/02  01:00:00,30750135.9596449,30237466.85210482,30332148.8036763,30641571.916575976,32758873.97944729,57585065.86537734 
 01/02  02:00:00,30856625.186705925,30336909.48392208,30414717.167123575,30716845.4189384,32889666.21389228,58624450.55749394 
 01/02  03:00:00,31299429.722770397,30785732.579755314,30852214.026618235,31151147.716415484,33395070.659900837,60266817.64016044 
 01/02  04:00:00,33838617.725403905,33384491.98808693,33450721.372787833,33756285.55760808,36133810.76455478,65282419.636625506 
 01/02  05:00:00,36439868.625443146,36066507.18796109,36140638.266853,36456238.40488623,38954161.8175046,70119188.66999885 
 01/02  06:00:00,37464298.45678918,37144631.56801777,37225656.90723773,37547673.267522275,40096614.09725996,71789812.20995402 
 01/02  07:00:00,37694214.95929252,37410727.410544574,37497382.39844907,37822988.090883195,40386804.28582213,71960699.87285395 
 01/02  08:00:00,36468339.41180229,36179309.759910695,36261135.78266461,36582822.0608611,39129714.094752945,70067729.87306032 
 01/02  09:00:00,35355743.68861441,35038931.38866364,35109554.52380221,35424115.337300524,37964835.76881003,68690798.12711382 
 01/02  10:00:00,34075650.558582135,33737710.12630552,33807631.41496087,34120049.76268873,36604744.3679621,66039260.22930554 
 01/02  11:00:00,31923725.032877043,31530463.09544421,31613148.515855767,31916178.186494328,34054068.90534858,56972403.01922635 
 01/02  12:00:00,28004818.78000225,27434250.675828118,27492779.890281912,27743367.100242898,29261017.6682452,42296267.689753935 
 01/02  13:00:00,24637542.93834703,23884687.655732974,23911333.68085452,24110409.734112915,25136662.898861226,31476578.592227846 
 01/02  14:00:00,22627704.703942053,21807681.60269162,21857676.152308434,22058184.838551916,22826122.726266284,26225393.397607736 
 01/02  15:00:00,22820297.056747403,22046261.131292515,22139081.752230227,22372543.056986213,23207110.745647542,28141725.749239482 
