building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct,eplus_return_code,heating_kwh,eui_kwh_m2,run_seconds
way/403855650,residential,apartments,82.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,246.2,246.2,0.0,0.0,13744.8,55.82,82
way/403855651,residential,apartments,106.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,427.7,427.7,0.0,0.0,51963.3,121.49,250
way/403855653,residential,apartments,109.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,439.3,439.3,0.0,0.0,17895.5,40.74,109
way/403855654,residential,apartments,85.6,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,427.5,427.5,0.0,0.0,18728.9,43.81,158
way/403856092,residential,apartments,201.0,4.0,12.0,storeys x 3.0 m,,ruled,4,13,653.2,653.2,0.0,0.0,30214.9,37.59,174
way/403856093,residential,apartments,207.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,831.0,831.0,0.0,0.0,33508.1,40.32,154
way/403856094,residential,apartments,424.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1271.9,1271.9,0.0,0.0,59428.8,46.72,313
way/416627786,residential,apartments,190.0,5.0,15.0,storeys x 3.0 m,,ruled,5,1,190.0,190.0,0.0,0.0,81617.5,429.58,297
way/420409335,residential,apartments,361.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1084.5,1084.5,0.0,0.0,49936.4,46.04,2042
way/420409339,residential,apartments,84.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,252.9,252.9,0.0,0.0,27386.9,108.28,1279
way/420409343,residential,apartments,214.2,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,642.4,642.4,0.0,0.0,22697.9,35.33,462
way/420409346,residential,apartments,170.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,512.0,512.0,0.0,0.0,24039.4,46.95,490
way/420409347,residential,apartments,174.9,1.0,3.0,storeys x 3.0 m,,ruled,1,5,452.9,452.9,0.0,,,,5
way/420409350,residential,apartments,58.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,117.4,117.4,0.0,0.0,23535.9,200.48,1355
way/420409352,residential,apartments,32.9,3.0,9.0,storeys x 3.0 m,,ruled,3,1,32.9,32.9,0.0,0.0,11855.0,359.95,1020
way/420411245,residential,apartments,70.0,2.0,6.0,storeys x 3.0 m,,ruled,2,4,140.1,140.1,0.0,0.0,26725.3,190.78,427
way/420411246,residential,house,81.3,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/420411247,residential,apartments,76.8,2.0,6.0,storeys x 3.0 m,,ruled,2,1,76.8,76.8,0.0,0.0,23340.7,303.96,341
way/420411248,residential,apartments,75.6,2.0,6.0,storeys x 3.0 m,,ruled,2,1,75.6,75.6,0.0,0.0,21659.9,286.66,397
way/420411249,residential,apartments,145.8,2.0,6.0,storeys x 3.0 m,,ruled,2,4,291.5,291.5,0.0,0.0,39456.1,135.34,890
way/420411321,residential,apartments,124.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,372.5,372.5,0.0,0.0,44010.3,118.15,496
way/420411322,residential,apartments,59.4,3.0,9.0,storeys x 3.0 m,,ruled,3,4,118.8,118.8,0.0,0.0,6997.7,39.27,303
way/420411323,residential,apartments,51.8,3.0,9.0,storeys x 3.0 m,,ruled,3,3,155.5,155.5,0.0,0.0,8262.8,53.12,558
way/420411324,residential,apartments,62.7,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,125.4,125.4,0.0,0.0,22562.7,179.96,526
way/428475104,residential,apartments,173.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,865.9,865.9,0.0,0.0,59536.4,68.76,80
way/428475105,residential,apartments,276.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1107.7,1107.7,0.0,0.0,106344.4,96.01,205
way/428478237,residential,apartments,181.1,5.0,15.0,storeys x 3.0 m,,ruled,5,11,664.2,664.2,0.0,0.0,44262.6,48.87,711
way/428478238,residential,apartments,381.6,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1907.9,1907.9,0.0,0.0,77782.1,40.77,508
way/428478241,residential,apartments,66.2,2.0,6.0,storeys x 3.0 m,,ruled,2,1,66.2,66.2,0.0,0.0,20477.9,309.37,257
way/428478245,residential,apartments,286.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/428478247,residential,apartments,104.2,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/428478249,residential,apartments,469.9,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/428478590,residential,apartments,215.1,4.0,12.0,storeys x 3.0 m,,ruled,4,12,860.3,860.3,0.0,0.0,42498.3,49.4,295
way/432405440,residential,apartments,179.5,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/432405443,residential,apartments,95.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,380.0,380.0,0.0,0.0,15689.6,41.29,1029
way/432405444,residential,apartments,92.1,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,184.2,184.2,0.0,0.0,10558.6,57.31,495
way/432405449,residential,apartments,179.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,538.3,538.3,0.0,0.0,63981.0,118.87,916
way/432405451,residential,apartments,178.0,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,534.1,534.1,0.0,0.0,26868.6,50.31,385
way/432405458,residential,apartments,82.1,3.0,9.0,storeys x 3.0 m,,ruled,3,1,82.1,82.1,0.0,0.0,13388.5,163.12,134
way/432405459,residential,apartments,170.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,681.0,681.0,0.0,0.0,25838.6,37.94,358
way/432405737,residential,apartments,1026.4,6.0,18.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/432411451,residential,apartments,232.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,929.3,929.3,0.0,0.0,85772.8,92.3,437
way/432411455,residential,apartments,100.3,5.0,15.0,storeys x 3.0 m,,ruled,5,5,501.3,501.3,0.0,0.0,23743.2,47.37,94
way/432411457,residential,apartments,202.0,4.0,12.0,storeys x 3.0 m,,ruled,4,10,563.5,563.5,0.0,0.0,58609.7,72.54,148
way/432411459,residential,apartments,259.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1039.2,1039.2,0.0,0.0,96517.7,92.88,222
way/432411462,residential,apartments,101.6,3.0,9.0,storeys x 3.0 m,,ruled,3,5,254.1,254.1,0.0,0.0,13224.2,43.37,95
way/432411464,residential,apartments,153.4,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,306.8,306.8,0.0,0.0,16410.1,53.49,69
way/432411466,residential,house,132.2,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/432411472,residential,apartments,320.7,3.0,9.0,storeys x 3.0 m,,ruled,3,16,836.6,836.6,0.0,0.0,136981.9,142.4,1033
way/432411814,residential,apartments,465.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1861.2,1861.2,0.0,0.0,68611.2,36.86,672
way/432411815,residential,apartments,343.1,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,686.1,686.1,0.0,0.0,33675.1,49.08,372
way/432411816,residential,apartments,124.8,3.0,9.0,storeys x 3.0 m,,ruled,3,1,124.8,124.8,0.0,0.0,19314.6,154.71,48
way/432411817,residential,apartments,58.2,3.0,9.0,storeys x 3.0 m,,ruled,3,1,58.2,58.2,0.0,0.0,9613.5,165.11,48
way/432411820,residential,apartments,239.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,717.6,717.6,0.0,0.0,29350.9,40.9,931
way/432411821,residential,apartments,58.2,4.0,12.0,storeys x 3.0 m,,ruled,4,4,232.9,232.9,0.0,0.0,10922.0,46.9,526
way/432411823,residential,apartments,59.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,239.0,239.0,0.0,0.0,16686.8,69.82,718
way/432411824,residential,detached,59.1,1.0,3.0,storeys x 3.0 m,,ruled,1,1,59.1,59.1,0.0,0.0,13034.5,220.62,484
way/432411825,residential,apartments,73.8,2.0,6.0,storeys x 3.0 m,,ruled,2,1,73.8,73.8,0.0,0.0,24105.4,326.45,576
way/432412733,residential,detached,126.0,1.0,3.0,storeys x 3.0 m,,massing_box,1,0,126.0,126.0,0.0,0.0,8290.5,65.81,146
way/432412734,residential,apartments,156.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,469.7,469.7,0.0,0.0,17623.5,37.52,125
way/432412735,residential,apartments,125.2,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,375.6,375.6,0.0,0.0,20013.5,53.28,65
way/432412736,residential,apartments,357.3,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,2144.3,2144.3,0.0,0.0,78711.4,36.71,586
way/432412737,residential,apartments,253.5,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1267.7,1267.7,0.0,0.0,42387.9,33.44,101
way/432412738,residential,apartments,150.7,1.0,3.0,storeys x 3.0 m,,massing_box,1,0,150.8,150.8,0.0,0.0,10673.7,70.81,102
way/432566224,residential,apartments,393.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1573.9,1573.9,0.0,0.0,163317.4,103.77,2424
way/432566226,residential,apartments,198.7,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,993.3,993.3,0.0,0.0,104025.1,104.73,796
way/432566227,residential,apartments,216.1,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1080.4,1080.4,0.0,0.0,117060.2,108.35,187
way/432566510,residential,apartments,105.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,421.9,421.9,0.0,0.0,55245.3,130.94,1502
way/432566513,residential,apartments,180.4,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,901.7,901.7,0.0,0.0,101316.2,112.36,1625
way/432566514,residential,apartments,203.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,811.9,811.9,0.0,0.0,66383.3,81.76,1501
way/432566515,residential,apartments,136.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,410.3,410.3,0.0,0.0,18994.4,46.29,585
way/432567161,residential,apartments,199.5,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,1196.6,1196.6,0.0,0.0,116773.9,97.59,573
way/432567162,residential,apartments,165.7,3.0,9.0,storeys x 3.0 m,,ruled,2,2,331.5,331.5,0.0,0.0,42572.9,128.43,1236
way/432567163,residential,apartments,120.9,3.0,9.0,storeys x 3.0 m,,ruled,3,1,120.9,120.9,0.0,0.0,18243.0,150.91,657
way/432567164,residential,apartments,206.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1030.1,1030.1,0.0,0.0,83161.4,80.73,489
way/432567165,residential,apartments,130.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,654.3,654.3,0.0,0.0,58671.1,89.67,859
way/432737636,residential,apartments,119.5,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/432737999,residential,apartments,96.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/432738002,residential,apartments,119.2,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/432738006,residential,apartments,245.2,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/432738008,residential,apartments,124.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/432738019,residential,apartments,107.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/432864101,residential,apartments,345.0,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,2068.3,2068.3,0.0,0.0,166831.8,80.66,455
way/432864102,residential,apartments,421.4,4.0,12.0,storeys x 3.0 m,,ruled,4,9,1369.5,1369.5,0.0,0.0,147045.4,87.24,972
way/432864103,residential,apartments,117.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,234.7,234.7,0.0,0.0,17211.9,73.33,452
way/432864104,residential,apartments,283.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,851.7,851.7,0.0,0.0,95841.7,112.53,708
way/432864105,residential,apartments,142.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,568.8,568.8,0.0,0.0,65934.4,115.92,792
way/432864406,residential,apartments,121.0,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,242.1,242.1,0.0,0.0,38622.5,159.53,125
way/432864412,residential,apartments,154.4,2.0,6.0,storeys x 3.0 m,,ruled,2,3,180.6,180.6,0.0,0.0,39193.2,126.94,380
way/432864413,residential,apartments,164.6,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,329.1,329.1,0.0,0.0,59905.1,182.05,357
way/432864414,residential,apartments,74.1,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,296.4,296.4,0.0,0.0,14352.5,48.42,572
way/432864416,residential,apartments,272.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1361.4,1361.4,0.0,0.0,54372.7,39.94,320
way/432864417,residential,apartments,222.1,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1110.1,1110.1,0.0,0.0,43139.6,38.86,145
way/432864418,residential,apartments,717.6,3.0,9.0,storeys x 3.0 m,,ruled,3,1,717.6,717.6,0.0,0.0,216038.2,301.04,397
way/432864638,residential,apartments,233.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,699.3,699.3,0.0,0.0,57912.9,82.81,608
way/432864641,residential,apartments,216.1,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,864.4,864.4,0.0,0.0,94905.0,109.79,577
way/432864978,residential,apartments,188.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,566.1,566.1,0.0,0.0,81185.2,143.42,1296
way/432864979,residential,apartments,131.5,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,788.7,788.7,0.0,0.0,28510.5,36.15,454
way/432864980,residential,apartments,80.0,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,400.0,400.0,0.0,0.0,21425.0,53.56,761
way/432864981,residential,apartments,394.8,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,2370.0,2370.0,0.0,0.0,202431.6,85.41,587
way/432864982,residential,apartments,211.9,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,1270.9,1270.9,0.0,0.0,130071.9,102.35,169
way/432865814,residential,apartments,168.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,506.6,506.6,0.0,0.0,25006.9,49.37,919
way/432865817,residential,apartments,57.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,115.2,115.2,0.0,0.0,6340.6,55.03,556
way/432865818,residential,apartments,57.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,171.4,171.4,0.0,0.0,7401.5,43.18,510
way/432865819,residential,apartments,61.0,3.0,9.0,storeys x 3.0 m,,ruled,3,1,61.0,61.0,0.0,0.0,10808.3,177.08,218
way/432865820,residential,apartments,74.5,3.0,9.0,storeys x 3.0 m,,ruled,3,1,74.5,74.5,0.0,0.0,27714.0,371.89,95
way/432865821,residential,apartments,190.7,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/432866211,residential,apartments,187.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,747.7,747.7,0.0,0.0,32933.2,44.05,179
way/432866212,residential,apartments,102.8,3.0,9.0,storeys x 3.0 m,,ruled,3,1,102.8,102.8,0.0,0.0,29367.3,285.78,126
way/432866213,residential,apartments,180.0,3.0,9.0,storeys x 3.0 m,,ruled,3,1,180.0,180.0,0.0,0.0,30203.7,167.82,216
way/432867091,residential,apartments,65.4,3.0,9.0,storeys x 3.0 m,,ruled,3,1,65.4,65.4,0.0,0.0,26356.5,403.1,444
way/432867093,residential,apartments,293.6,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,880.8,880.8,0.0,0.0,103786.6,117.83,1954
way/432867095,residential,apartments,172.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,860.6,860.6,0.0,0.0,38822.2,45.11,778
way/432867096,residential,apartments,283.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1419.4,1419.4,0.0,0.0,59437.3,41.87,1471
way/432867099,residential,apartments,73.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014080,residential,apartments,78.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,314.2,314.2,0.0,0.0,14590.4,46.44,274
way/433014081,residential,apartments,119.0,4.0,12.0,storeys x 3.0 m,,ruled,3,3,357.0,357.0,0.0,0.0,20133.3,56.39,162
way/433014082,residential,apartments,94.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,378.2,378.2,0.0,0.0,15850.3,41.9,164
way/433014323,residential,apartments,210.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014324,residential,apartments,114.7,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014325,residential,apartments,144.9,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014326,residential,apartments,320.9,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014327,residential,apartments,128.8,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014840,residential,apartments,152.7,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014841,residential,apartments,192.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014842,residential,apartments,187.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014844,residential,apartments,143.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014845,residential,apartments,103.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014846,residential,apartments,200.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014847,residential,apartments,67.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/433014848,residential,apartments,52.7,1.0,3.0,storeys x 3.0 m,,ruled,1,1,52.7,52.7,0.0,0.0,11514.2,218.39,205
way/433014850,residential,apartments,62.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,186.5,186.5,0.0,0.0,10148.7,54.43,97
way/433014851,residential,apartments,128.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,514.4,514.4,0.0,0.0,24018.5,46.7,1453
way/433014852,residential,house,59.2,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/434023854,residential,apartments,254.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,764.2,764.2,0.0,0.0,29073.6,38.04,333
way/434023855,residential,apartments,298.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1195.2,1195.2,0.0,0.0,49888.3,41.74,606
way/434023856,residential,apartments,79.8,4.0,12.0,storeys x 3.0 m,,ruled,4,4,319.3,319.3,0.0,0.0,13429.6,42.06,729
way/434023857,residential,apartments,121.7,4.0,12.0,storeys x 3.0 m,,ruled,3,3,365.2,365.2,0.0,0.0,20833.5,57.05,652
way/434023859,residential,apartments,156.0,4.0,12.0,storeys x 3.0 m,,ruled,3,3,467.9,467.9,0.0,0.0,27425.7,58.61,802
way/434023861,residential,apartments,172.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,517.9,517.9,0.0,0.0,25055.1,48.38,843
way/434023862,residential,apartments,139.7,4.0,12.0,storeys x 3.0 m,,ruled,4,6,419.1,419.1,0.0,0.0,20854.6,37.32,228
way/434023863,residential,apartments,144.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,578.4,578.4,0.0,0.0,23783.1,41.12,465
way/434025429,residential,apartments,592.4,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,2961.6,2961.6,0.0,0.0,113865.1,38.45,2467
way/434025431,residential,apartments,244.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,733.5,733.5,0.0,0.0,37549.1,51.19,811
way/434025434,residential,house,161.9,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/434025437,residential,apartments,81.5,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,407.1,407.1,0.0,0.0,18938.0,46.52,635
way/434025438,residential,house,37.1,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/434025443,residential,house,39.2,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/434026687,residential,apartments,109.5,3.0,9.0,storeys x 3.0 m,,ruled,3,1,109.5,109.5,0.0,0.0,29981.9,273.76,65
way/434026690,residential,apartments,116.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,232.5,232.5,0.0,0.0,15587.4,67.04,282
way/434026694,residential,apartments,192.4,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,577.0,577.0,0.0,0.0,24821.8,43.02,602
way/434026697,residential,apartments,220.6,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,661.7,661.7,0.0,0.0,31884.3,48.19,502
way/434026700,residential,apartments,38.6,1.0,3.0,storeys x 3.0 m,,ruled,1,1,38.6,38.6,0.0,0.0,8302.2,214.85,133
way/434049326,residential,apartments,347.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1391.7,1391.7,0.0,0.0,59995.6,43.11,1222
way/434049327,residential,apartments,67.9,4.0,12.0,storeys x 3.0 m,,ruled,4,4,271.7,271.7,0.0,0.0,7717.0,28.4,163
way/434049328,residential,apartments,99.1,4.0,12.0,storeys x 3.0 m,,ruled,4,7,345.9,345.9,0.0,0.0,16707.0,42.15,216
way/434049329,residential,apartments,107.9,4.0,12.0,storeys x 3.0 m,,ruled,4,1,107.9,107.9,0.0,0.0,20539.2,190.39,946
way/434049330,residential,apartments,91.9,2.0,6.0,storeys x 3.0 m,,ruled,2,1,91.9,91.9,0.0,0.0,28055.5,305.36,964
way/434049331,residential,apartments,147.4,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,736.7,736.7,0.0,0.0,35687.8,48.44,627
way/434049332,residential,apartments,50.0,2.0,6.0,storeys x 3.0 m,,ruled,2,2,99.9,99.9,0.0,0.0,15319.3,153.3,217
way/434049333,residential,apartments,65.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,131.5,131.5,0.0,0.0,27121.6,206.29,285
way/434584670,residential,apartments,196.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,787.0,787.0,0.0,0.0,88222.0,112.1,1112
way/434584672,residential,apartments,101.2,4.0,12.0,storeys x 3.0 m,,ruled,4,1,101.2,101.2,0.0,0.0,54185.2,535.43,100
way/434584674,residential,apartments,114.1,4.0,12.0,storeys x 3.0 m,,ruled,4,6,342.1,342.1,0.0,0.0,33416.9,73.25,191
way/434584676,residential,apartments,124.3,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,497.2,497.2,0.0,0.0,21865.0,43.98,289
way/434584678,residential,apartments,179.5,4.0,12.0,storeys x 3.0 m,,ruled,4,1,179.5,179.5,0.0,0.0,33870.1,188.66,608
way/434868514,residential,apartments,182.5,4.0,12.0,storeys x 3.0 m,,ruled,4,5,456.4,456.4,0.0,0.0,25260.5,34.6,159
way/434868515,residential,apartments,143.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,431.7,431.7,0.0,0.0,46745.7,108.29,126
way/434868516,residential,apartments,166.2,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,498.5,498.5,0.0,0.0,78336.8,157.14,464
way/434868517,residential,apartments,155.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,621.2,621.2,0.0,0.0,26353.6,42.42,328
way/434868518,residential,apartments,130.7,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,652.5,652.5,0.0,0.0,30029.4,46.02,508
way/434869412,residential,apartments,401.4,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,2407.6,2407.6,0.0,0.0,189076.5,78.53,677
way/434869413,residential,apartments,158.5,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,792.1,792.1,0.0,0.0,29342.8,37.04,84
way/434869414,residential,apartments,128.2,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,384.5,384.5,0.0,0.0,57539.7,149.66,221
way/434869415,residential,apartments,131.0,4.0,12.0,storeys x 3.0 m,,ruled,4,1,131.0,131.0,0.0,0.0,56646.2,432.3,46
way/434869416,residential,apartments,140.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,420.8,420.8,0.0,0.0,21057.7,50.04,93
way/434877453,residential,apartments,1188.2,8.0,24.0,storeys x 3.0 m,,massing_box,8,0,9505.3,9505.3,0.0,0.0,595063.7,62.6,843
way/434877455,residential,apartments,1149.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,5745.6,5745.6,0.0,0.0,443154.0,77.13,298
way/434877456,residential,apartments,1180.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,5907.3,5907.3,0.0,0.0,455685.7,77.14,748
way/434877457,residential,apartments,170.1,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,680.4,680.4,0.0,0.0,58494.2,85.97,91
way/434878262,residential,apartments,151.4,5.0,15.0,storeys x 3.0 m,,ruled,5,9,681.5,681.5,0.0,0.0,50153.8,66.23,110
way/434878265,residential,apartments,253.2,5.0,15.0,storeys x 3.0 m,,ruled,5,1,253.2,253.2,0.0,0.0,124437.5,491.39,219
way/434878266,residential,apartments,129.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,646.1,646.1,0.0,0.0,64953.3,100.53,192
way/434878268,residential,house,83.7,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/434878270,residential,apartments,616.8,4.0,12.0,storeys x 3.0 m,,ruled,4,1,616.8,616.8,0.0,0.0,213789.2,346.63,1299
way/434878272,residential,apartments,191.5,4.0,12.0,storeys x 3.0 m,,ruled,4,1,191.5,191.5,0.0,0.0,64064.1,334.47,53
way/434878274,residential,apartments,90.4,1.0,3.0,storeys x 3.0 m,,ruled,1,1,90.4,90.4,0.0,0.0,17245.2,190.74,38
way/434878276,residential,apartments,166.8,3.0,9.0,storeys x 3.0 m,,ruled,3,1,166.8,166.8,0.0,0.0,50572.6,303.28,128
way/434878279,residential,apartments,194.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,776.0,776.0,0.0,0.0,69359.4,89.38,416
way/434878281,residential,apartments,72.3,3.0,9.0,storeys x 3.0 m,,ruled,3,4,144.6,144.6,0.0,0.0,9888.8,45.59,332
way/434878283,residential,apartments,149.6,1.0,3.0,storeys x 3.0 m,,ruled,1,4,149.6,149.6,0.0,0.0,36959.1,247.05,147
way/434878285,residential,apartments,79.2,3.0,9.0,storeys x 3.0 m,,ruled,2,2,158.5,158.5,0.0,0.0,10967.0,69.21,114
way/434878287,residential,apartments,598.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,2394.9,2394.9,0.0,0.0,199027.2,83.1,899
way/434878289,residential,apartments,594.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,2377.9,2377.9,0.0,0.0,187204.9,78.73,231
way/434878292,residential,apartments,220.8,5.0,15.0,storeys x 3.0 m,,ruled,4,4,883.4,883.4,0.0,0.0,82726.5,93.65,106
way/434878294,residential,apartments,213.6,3.0,9.0,storeys x 3.0 m,,ruled,3,1,213.6,213.6,0.0,0.0,63396.9,296.84,75
way/434878296,residential,apartments,89.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,356.0,356.0,0.0,0.0,35413.6,99.47,26
way/434878298,residential,apartments,181.9,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,1273.2,1273.2,0.0,0.0,43571.5,34.22,74
way/434878300,residential,apartments,260.8,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1304.3,1304.3,0.0,0.0,116011.9,88.94,468
way/434878302,residential,apartments,133.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,664.9,664.9,0.0,0.0,74415.5,111.92,150
way/434899825,residential,apartments,120.6,3.0,9.0,storeys x 3.0 m,,ruled,3,4,241.1,241.1,0.0,0.0,17105.5,47.3,186
