district,building_id,stem,storeys,dwellings_total,observed_max_per_floor,morphology_route,reflex_count,hull_deficit_fraction,min_rotated_width_m,failing_dwelling_count,recorded_fallback_reason,true_fallback_reason,masked,gates_evaluated,wing_failure_detail
GB-LDN-STDUNSTANS,way/442591154,96ffdca3de1900b6,4,69,18,,0,0.021184,9.6256,,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_8,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_8,False,"[[""DENSITY_CAP"", ""FAILED""]]",
GB-LDN-STDUNSTANS,way/51781407,ed827c956e9f57f1,17,69,5,l_shape_decomposition,8,0.141315,19.2523,5,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
GB-LDN-STDUNSTANS,way/554859561,89e89d65ed1ebf06,3,17,6,l_shape_decomposition,2,0.077396,11.9021,6,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
GB-LDN-STDUNSTANS,way/701972626,2f60d48651ab17c3,3,17,6,l_shape_decomposition,3,0.12287,7.6672,6,NARROW_FOOTPRINT_LT_8M,L_SHAPE_DECOMPOSITION_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
GB-LDN-STDUNSTANS,way/952012484,a848a5de82472ff8,2,17,9,,0,0.0,8.8134,,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_8,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_8,False,"[[""DENSITY_CAP"", ""FAILED""]]",
GB-LDN-STDUNSTANS,way/952012485,ea20615fed07f63a,2,69,35,,0,0.0,8.8136,,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_8,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_8,False,"[[""DENSITY_CAP"", ""FAILED""]]",
GB-LDN-STDUNSTANS,way/952012486,b826d307f6b28259,2,17,9,,2,0.058877,9.8613,,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_8,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_8,False,"[[""DENSITY_CAP"", ""FAILED""]]",
IT-BOL-GALVANI2,27410,02dd9c3e4f745e0b,6,16,3,l_shape_decomposition,4,0.283167,26.8243,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]"
IT-BOL-GALVANI2,27610,9061cd9d580a04e9,6,16,3,courtyard_secondary,0,0.919852,111.2773,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,27683,265de69480c62b06,5,16,4,courtyard_secondary,0,0.277971,43.6153,4,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, all emitted""], [""COURTYARD_COMBINE"", ""FAILED""]]",
IT-BOL-GALVANI2,27816,0ea26e5ccd38c276,6,16,3,i_shape_linear_gallery,0,0.0,5.9535,3,NARROW_FOOTPRINT_LT_8M,PARTITION_AUDIT_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""i_shape_linear_gallery""], [""REGULARIZATION_AREA_DELTA"", ""PASSED""], [""LINEAR_GALLERY_LAYOUT"", ""FAILED:PARTITION_AUDIT_FAILED""]]",
IT-BOL-GALVANI2,27931,366fc6fda9a1a946,7,40,6,courtyard_secondary,0,0.422884,50.8904,6,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, 1 failed""]]","[{""wing_index"": 3, ""true_reason"": ""INTERIOR_RING_COURTYARD_UNFOLD_FAILED"", ""route"": ""courtyard_secondary""}]"
IT-BOL-GALVANI2,27997,afea7d8c3963b646,7,16,3,l_shape_decomposition,7,0.311798,32.4012,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28000,ca8e3bac05e76fe6,6,16,3,courtyard_secondary,0,0.102311,29.6049,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,28014,2714865dbce3997d,6,16,3,l_shape_decomposition,5,0.255854,16.6177,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]"
IT-BOL-GALVANI2,28025,31963baf82aead4a,7,16,3,courtyard_secondary,0,0.14582,8.2758,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,28026,cd956afaca51c54a,7,16,3,l_shape_decomposition,3,0.122235,11.6767,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", []]]",
IT-BOL-GALVANI2,28033,28794125ea201eae,7,16,3,l_shape_decomposition,7,0.181954,16.3621,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]"
IT-BOL-GALVANI2,28036,65c34c78cf3ef1fc,7,16,3,l_shape_decomposition,2,0.129928,15.1921,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28074,7c374436983b6afe,7,16,3,courtyard_secondary,0,0.178314,45.8144,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,28108,056c7ceff4b7571e,6,16,3,courtyard_secondary,0,0.321741,24.2478,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,28111,82d4d9bc6176163e,7,40,6,courtyard_secondary,0,0.277768,32.1819,6,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, 1 failed""]]","[{""wing_index"": 2, ""true_reason"": ""L_SHAPE_DECOMPOSITION_FAILED"", ""route"": ""l_shape_decomposition""}]"
IT-BOL-GALVANI2,28134,5b4ec92aa2bab440,6,16,3,l_shape_decomposition,9,0.384664,25.9555,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]"
IT-BOL-GALVANI2,28175,fdddcc4c218673ee,6,16,3,l_shape_decomposition,3,0.175764,22.8977,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]"
IT-BOL-GALVANI2,28192,228ec2e652b0a3f2,7,16,3,l_shape_decomposition,5,0.309567,16.7815,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]"
IT-BOL-GALVANI2,28217,57e7693b6a7f4e6e,8,40,5,courtyard_secondary,0,0.240051,27.4589,5,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, all emitted""], [""COURTYARD_COMBINE"", ""FAILED""]]",
IT-BOL-GALVANI2,28308,51cb47ea67faa410,6,16,3,courtyard_secondary,0,0.145956,19.6129,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,28333,9b3d03a9204583e0,5,16,4,l_shape_decomposition,3,0.152668,22.3656,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28350,7010c02e9661e126,9,40,5,courtyard_secondary,0,0.378702,32.4641,5,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, all emitted""], [""COURTYARD_COMBINE"", ""FAILED""]]",
IT-BOL-GALVANI2,28362,1ae3feaee84eada7,5,16,4,courtyard_secondary,0,0.153421,16.2584,4,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, all emitted""], [""COURTYARD_COMBINE"", ""FAILED""]]",
IT-BOL-GALVANI2,28388,39c82e70ef4806b4,5,16,4,l_shape_decomposition,3,0.07792,18.81,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28392,d1e6e482543275e3,6,16,3,courtyard_secondary,0,0.447529,39.6153,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,28454,239d455de119eea3,7,16,3,courtyard_secondary,0,0.299182,19.5973,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,28457,cd29212cd483e429,7,40,6,courtyard_secondary,0,0.273442,22.1514,6,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, 1 failed""]]","[{""wing_index"": 2, ""true_reason"": ""L_SHAPE_DECOMPOSITION_FAILED"", ""route"": ""l_shape_decomposition""}]"
IT-BOL-GALVANI2,28463,98e669698b7a0c31,6,16,3,l_shape_decomposition,8,0.257719,16.0447,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", []]]",
IT-BOL-GALVANI2,28517,53a878cac1057a1b,6,16,3,l_shape_decomposition,1,0.04572,11.7898,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28533,bb0f0b3189ad6f8f,7,40,6,courtyard_secondary,0,0.265258,22.9247,6,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, all emitted""], [""COURTYARD_COMBINE"", ""FAILED""]]",
IT-BOL-GALVANI2,28583,29f42de6b7adf4e2,5,16,4,l_shape_decomposition,4,0.081023,10.188,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28589,8cd89fe4103b2d10,7,16,3,courtyard_secondary,0,0.249302,39.5438,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,28590,83cea6d2fb3a7819,7,16,3,courtyard_secondary,0,0.110857,25.15,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,28593,1b9340ff517e0656,5,16,4,l_shape_decomposition,1,0.086127,10.6351,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28621,fece15355c8f4738,5,16,4,l_shape_decomposition,2,0.945173,26.0744,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28636,35ece342c4759693,6,16,3,courtyard_secondary,0,0.163723,20.5421,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,28651,c8928691948d3c2a,7,16,3,courtyard_secondary,0,0.520287,38.3099,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,28696,859821451b9a1c4c,5,16,4,l_shape_decomposition,10,0.469463,33.2378,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28700,9f423f3a2ccf9b13,5,16,4,l_shape_decomposition,6,0.184698,6.7897,4,NARROW_FOOTPRINT_LT_8M,L_SHAPE_DECOMPOSITION_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28708,e983e1ff7a05428d,6,16,3,l_shape_decomposition,1,0.03885,14.2441,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28721,02f186e541967f24,6,40,7,l_shape_decomposition,1,0.079927,5.8478,7,NARROW_FOOTPRINT_LT_8M,L_SHAPE_DECOMPOSITION_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,28749,862211dd1557cf0e,6,16,3,l_shape_decomposition,12,0.258893,33.5471,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]"
IT-BOL-GALVANI2,28754,3befdb205d381336,5,16,4,courtyard_secondary,0,0.201181,26.6417,4,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, all emitted""], [""COURTYARD_COMBINE"", ""FAILED""]]",
