cell_id,archetype_id,survey_fold,sensitivity_f,class,completed,completion_status,return_code,severe_count,fatal_count,heating_kwh,runtime_s,marker_psy,marker_inside_hb,marker_calchb,idf_sha256,error
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f000,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.469,False,False,False,e695883744079c2f78fe0824c4f4fa293876f658be2e1d46f21f5e064d686b92,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f015,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.15,ATTEMPTED,True,COMPLETED,0,0,0,6693.3437486785215,2.348,False,False,False,f6656061c1bfc09b559bc0bf92f34b48e5979aa60430c680c7c1576f640c07b3,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f030,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.3,ATTEMPTED,True,COMPLETED,0,0,0,6685.902576525567,2.354,False,False,False,42ce47f653309ff5d19c537d6eca8229617b7645a2b1015e9401df747f7b6daf,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f050,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.5,ATTEMPTED,True,COMPLETED,0,0,0,6679.852338702413,2.345,False,False,False,0265354e041e4154ecaffd2beb9d96ee21b0d73fee92de5f202ca4a66f042879,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f100,GB.ENG.TH.07.Gen.ReEx.001.001,uk,1.0,ATTEMPTED,True,COMPLETED,0,0,0,6685.751939146077,2.338,False,False,False,d6f0b0b278c811c1c1655d4f986c0c6986911a28272a8249b88e22eb6394d82d,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f000,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.0,ATTEMPTED,True,COMPLETED,0,0,0,6243.86895898645,2.267,False,False,False,bdbbdf0d92b0de8f56dc2414faa87c64235700407ae29933b7b20727930d7a21,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f015,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.15,ATTEMPTED,True,COMPLETED,0,0,0,6241.578493346809,2.214,False,False,False,0ed1171ae70fb9f484b6a08e63f1b6cb32d75f38e1e25c63ec347ccadff22924,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f030,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.3,ATTEMPTED,True,COMPLETED,0,0,0,6240.0285078242105,2.254,False,False,False,91746cb4af4fbb90ece74dc31fb648f99635cb1cc4688df46cfacd3a1b0b1b7a,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f050,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.5,ATTEMPTED,True,COMPLETED,0,0,0,6238.85649456243,2.252,False,False,False,e6c5f7c7a159fd899625aed2ef4293a1faaf7c503e5ba423ad1b6c86a9a2918b,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f100,GB.ENG.TH.08.Gen.ReEx.001.001,uk,1.0,ATTEMPTED,False,ENGINE_FAILED,1,23,1,None,0.948,False,True,False,3ebddd965c98103651ec6878085fced13a4900a04852bd412df9c6a21188e66f,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f000,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,93250.02037697194,2.483,False,False,False,f1f2698b4749b28a2739bd161abf5a021a1611abe858b98b4ec9928a48946aec,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f015,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,93225.62768088045,2.461,False,False,False,30a2502806cba167e3572d6ad1bb36c8297911dc84678fc953bbd6a896375aa3,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f030,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,93202.1854932216,2.491,False,False,False,80603d015d27d9ba4b5104bdd98d6c575ebc03469e0a50fe841ab8afc9085efc,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f050,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.5,ATTEMPTED,False,ENGINE_FAILED,1,29,1,None,1.89,False,True,False,8880db4ac6a1d08fec26abbff7a95be06d10ecbaf64b16df1fd497dcd280acf9,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f100,IT.MidClim.AB.01.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,93104.19540970861,2.336,False,False,False,343ad5a5caaf991fb80cc0fe4fd54909c6e569a4acb5e175ba7f716bfe773656,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f000,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,368612.83714524226,2.61,False,False,False,fc5cd25ce2d09c46fca66d325f95f4eea31a3f3def58a6b4b93937c0ab9ff882,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f015,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,368481.39971227205,2.726,False,False,False,4b823d728036d0cb780e5b0c0e6e761ac4bb4bc6765394ea3471f19b07b0e20c,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f030,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,368354.5552750142,2.545,False,False,False,c8feb7f1c3d8d0ba5404ec5d6876ccd60e6354f5d7d4c5f69ca97f26775773c6,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f050,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,368191.70196213893,2.744,False,False,False,173810ea3e9b4dded279549fa0330d6d6a3fe132b36f0fa53493a5945d5b50b7,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f100,IT.MidClim.AB.02.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,367820.48963858513,2.7,False,False,False,9d2f3ab4d87c647f57580f4291f268ed59251471d7f0c448f2ce6e2e0f89ad7b,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f000,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,233397.07847645305,2.519,False,False,False,899589d9879dbb1c1d3f3ebab357a1d7ba4c10ffa0a1350d79a13fd9bb38ff0f,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f015,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,233311.20498621842,2.365,False,False,False,f8be20809cd1822491d7c4956f9e4fcf8da3357c3a809b27da2a38808ec16084,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f030,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,233228.40553388817,2.285,False,False,False,484076e031d338ec6b4750696fc179d3b0f18ecdb4faea21eb1617562c8c4751,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f050,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,233124.14983485686,2.284,False,False,False,35f2c1148a5872b4c79d218a15cb1253b0ef88c2061ccfb66154ae1b687d82e9,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f100,IT.MidClim.AB.03.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,232891.81500306018,2.311,False,False,False,f1232a832cfa43d095d448529670ff8c1c4dfa42b7ba76113dfcba15af6280ee,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f000,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,171594.12292926497,2.362,False,False,False,82219b56aeef027bb47d88c57e937e0731b410d4546cbdb75225eac5d401a3f0,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f015,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,172669.76898730666,2.25,False,False,False,4eff348634a502b03f56c90b9e392e9ed370f43eefc4f358d858ae57dadb12ba,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f030,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,172613.50762597308,2.248,False,False,False,bc5c8d8431237b7a06ca2f5679ec1e9b56bb53e6419a589c47d19729bcc3e8fa,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f050,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,172549.95522352587,2.518,False,False,False,0fbe77974b94799c544ba6d0444015b570e6c99f82a2857dd658d7c6bf5b4b42,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f100,IT.MidClim.AB.04.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,172449.35025311282,2.343,False,False,False,a5b8b4661f822cebedd7e54a0d34d4a952034fbb19afc9e303dd4b05fc80ae1a,
it__IT.MidClim.AB.05.Gen.ReEx.001.001__f000,IT.MidClim.AB.05.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,306745.6348117389,2.731,False,False,False,89e8e050d756f6411f38084b52490b621471a625404d469a6ba1c4283576535a,
it__IT.MidClim.AB.05.Gen.ReEx.001.001__f015,IT.MidClim.AB.05.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,306711.412842423,2.706,False,False,False,0da8b73e4e8724c8e26295764b90e3c09b3bacd2b14d86b2e73eb59251d5c322,
it__IT.MidClim.AB.05.Gen.ReEx.001.001__f030,IT.MidClim.AB.05.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,306682.77381052525,2.701,False,False,False,1af1ea8d0047885024b48201a3932152ebf29e19de34b2d1b81aec31b7f47165,
it__IT.MidClim.AB.05.Gen.ReEx.001.001__f050,IT.MidClim.AB.05.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,306653.0613439297,2.754,False,False,False,aed026c5726dd832aa00d28125cfdc064bbe37a7310174ce73fee67a179b52a9,
it__IT.MidClim.AB.05.Gen.ReEx.001.001__f100,IT.MidClim.AB.05.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,306628.7193920422,2.744,False,False,False,0bc9698f7a20f8ba77e0d30c9e09d2644940b32945412345055e0878af0f17fa,
it__IT.MidClim.AB.06.Gen.ReEx.001.001__f000,IT.MidClim.AB.06.Gen.ReEx.001.001,it,0.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.459,False,False,False,9a533800837ac3a4a7de6ebbde472924c860ce9ea1810ed4ce5bc94569fed612,
it__IT.MidClim.AB.06.Gen.ReEx.001.001__f015,IT.MidClim.AB.06.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,232504.0740296582,2.747,False,False,False,17fd245fcb2f406abcd08f9c957400a0be940ab981355ade85735747bc456836,
it__IT.MidClim.AB.06.Gen.ReEx.001.001__f030,IT.MidClim.AB.06.Gen.ReEx.001.001,it,0.3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.536,False,False,True,ab6b46b030b2442aa2d14446c3a1a5f787228f2ae8f82b3451aa655a35dcda12,
it__IT.MidClim.AB.06.Gen.ReEx.001.001__f050,IT.MidClim.AB.06.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,241558.56491039618,2.681,False,False,False,4fdb79dba0fdf8bd5cc27b5603dcede64e310e3de87c1138563120401d849a9a,
it__IT.MidClim.AB.06.Gen.ReEx.001.001__f100,IT.MidClim.AB.06.Gen.ReEx.001.001,it,1.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.467,False,False,False,29f9166e933eaa75429f9c17fa61c2254d79657c89d7061587e70d3af324d6aa,
it__IT.MidClim.AB.07.Gen.ReEx.001.001__f000,IT.MidClim.AB.07.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,220091.09200453333,2.371,False,False,False,7f9eb73efced72a809d30e347d807d5ce18e6a43ca6cb3aaf9f58eebc6a40c20,
it__IT.MidClim.AB.07.Gen.ReEx.001.001__f015,IT.MidClim.AB.07.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,219932.94577576872,2.473,False,False,False,5cffecb9dc21155dbe03dc73e7f84a32808c5d0a860e965c2e6e58f9d5e8ab42,
it__IT.MidClim.AB.07.Gen.ReEx.001.001__f030,IT.MidClim.AB.07.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,219790.26984416376,2.546,False,False,False,7f5cf1c170364b6db40a4fa44ddb327e916b722b37c2d32b03469c2ae69211df,
it__IT.MidClim.AB.07.Gen.ReEx.001.001__f050,IT.MidClim.AB.07.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,219622.3317786309,2.475,False,False,False,9fc21dc3b35b9a1ff70b65cb6b910f66c4a644f57cf8e0c463c7ea0522fe6246,
it__IT.MidClim.AB.07.Gen.ReEx.001.001__f100,IT.MidClim.AB.07.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,219336.35798472576,2.472,False,False,False,fb5446dfa8443ba7856655621ccaf166b72aa81194260cf3c8a3ed8274334432,
it__IT.MidClim.AB.08.Gen.ReEx.001.001__f000,IT.MidClim.AB.08.Gen.ReEx.001.001,it,0.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.636,False,False,False,5fd5e837257e8edd3773b04d191362786f5e7c2dc1698f96fdb8e6ade79a3e66,
it__IT.MidClim.AB.08.Gen.ReEx.001.001__f015,IT.MidClim.AB.08.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,87681.7315135557,2.955,False,False,False,193a826a030bed2db0a8f3f4650755251d42ff185aa95d704adb0130d6f48882,
it__IT.MidClim.AB.08.Gen.ReEx.001.001__f030,IT.MidClim.AB.08.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,97316.35626448889,2.739,False,False,False,36f4838a45e141c4abc053ceb5907dbe44c62451c83e741d21ec5c393ed68f52,
it__IT.MidClim.AB.08.Gen.ReEx.001.001__f050,IT.MidClim.AB.08.Gen.ReEx.001.001,it,0.5,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.577,False,False,False,95463db21115baac7ef7f5177897cdb49cc5b1aab0b88c440d1512d0b52fb828,
it__IT.MidClim.AB.08.Gen.ReEx.001.001__f100,IT.MidClim.AB.08.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,88357.03480236162,2.876,False,False,False,0eb0fb7d608dee871495e89bfceb2d107cf9b754de05976c17822ce4a9f6c8ff,
it__IT.MidClim.MFH-AB.01-03.Gen.ReEx.001.001__f000,IT.MidClim.MFH-AB.01-03.Gen.ReEx.001.001,it,0.0,BUILD_REFUSED,,,,,,,0.053,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.MFH-AB.01-03.Gen.ReEx.001.001__f015,IT.MidClim.MFH-AB.01-03.Gen.ReEx.001.001,it,0.15,BUILD_REFUSED,,,,,,,0.052,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.MFH-AB.01-03.Gen.ReEx.001.001__f030,IT.MidClim.MFH-AB.01-03.Gen.ReEx.001.001,it,0.3,BUILD_REFUSED,,,,,,,0.051,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.MFH-AB.01-03.Gen.ReEx.001.001__f050,IT.MidClim.MFH-AB.01-03.Gen.ReEx.001.001,it,0.5,BUILD_REFUSED,,,,,,,0.061,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.MFH-AB.01-03.Gen.ReEx.001.001__f100,IT.MidClim.MFH-AB.01-03.Gen.ReEx.001.001,it,1.0,BUILD_REFUSED,,,,,,,0.052,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.MFH-AB.04-05.Gen.ReEx.001.001__f000,IT.MidClim.MFH-AB.04-05.Gen.ReEx.001.001,it,0.0,BUILD_REFUSED,,,,,,,0.037,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.MFH-AB.04-05.Gen.ReEx.001.001__f015,IT.MidClim.MFH-AB.04-05.Gen.ReEx.001.001,it,0.15,BUILD_REFUSED,,,,,,,0.034,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.MFH-AB.04-05.Gen.ReEx.001.001__f030,IT.MidClim.MFH-AB.04-05.Gen.ReEx.001.001,it,0.3,BUILD_REFUSED,,,,,,,0.039,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.MFH-AB.04-05.Gen.ReEx.001.001__f050,IT.MidClim.MFH-AB.04-05.Gen.ReEx.001.001,it,0.5,BUILD_REFUSED,,,,,,,0.035,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.MFH-AB.04-05.Gen.ReEx.001.001__f100,IT.MidClim.MFH-AB.04-05.Gen.ReEx.001.001,it,1.0,BUILD_REFUSED,,,,,,,0.034,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.MFH-AB.06.Gen.ReEx.001.001__f000,IT.MidClim.MFH-AB.06.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,93380.9918042965,2.987,False,False,False,01feae9aae63a5e26486938a917536e8b9b1287e6b888e06b0cb1ecd080734b7,
it__IT.MidClim.MFH-AB.06.Gen.ReEx.001.001__f015,IT.MidClim.MFH-AB.06.Gen.ReEx.001.001,it,0.15,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.569,False,False,False,0ccc2277bb22520f7ed7cd1781c957437f6d0687cf6c626320d5c95e30893224,
it__IT.MidClim.MFH-AB.06.Gen.ReEx.001.001__f030,IT.MidClim.MFH-AB.06.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,100802.15326652625,2.956,False,False,False,a713472d1ee449cdc72b53b93fcb6cd097a0c9e8500a6dcc36d63690b66a9d3a,
it__IT.MidClim.MFH-AB.06.Gen.ReEx.001.001__f050,IT.MidClim.MFH-AB.06.Gen.ReEx.001.001,it,0.5,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.636,False,False,False,95285f380121948653ccaa577e7009097bda6e4febbaf198d0d1915119772992,
it__IT.MidClim.MFH-AB.06.Gen.ReEx.001.001__f100,IT.MidClim.MFH-AB.06.Gen.ReEx.001.001,it,1.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.574,False,False,False,265dc40cab6b24e02e4cc0f0f6f0c6c22a5230456f4016a5b21ef7d6c340e853,
it__IT.MidClim.MFH-AB.07.Gen.ReEx.001.001__f000,IT.MidClim.MFH-AB.07.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,74404.6533424271,2.987,False,False,False,c86403e4844715b25b4d25099cc011bf4b18d8766f16419a13ce12c17ae8a89d,
it__IT.MidClim.MFH-AB.07.Gen.ReEx.001.001__f015,IT.MidClim.MFH-AB.07.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,74342.56509398749,2.615,False,False,False,4ec10c23539fe07dc82b1cfaf4181939e726cca265bd55d8c01e8e0711dd1a80,
it__IT.MidClim.MFH-AB.07.Gen.ReEx.001.001__f030,IT.MidClim.MFH-AB.07.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,74284.4099886416,2.73,False,False,False,f19ed5a75702fcaabe38dca32ca1bfcb5477162db04b1834544f1e49669d51e9,
it__IT.MidClim.MFH-AB.07.Gen.ReEx.001.001__f050,IT.MidClim.MFH-AB.07.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,74213.09820381674,2.649,False,False,False,2d0151ae7c6dacabc855550c899a030d6a4ebaa452cce7b1633e5f8b8962636d,
it__IT.MidClim.MFH-AB.07.Gen.ReEx.001.001__f100,IT.MidClim.MFH-AB.07.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,74065.05302443643,2.701,False,False,False,3d1ec13171b2db99ed3bfd0f461e7347590d68e36f210bbf76060d2bd4335503,
it__IT.MidClim.MFH-AB.08.Gen.ReEx.001.001__f000,IT.MidClim.MFH-AB.08.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,37111.97848639223,2.201,False,False,False,3e62271ca30f32991ba7e0ff343db26704a6083b0411d7908e7d9688dd9e5b04,
it__IT.MidClim.MFH-AB.08.Gen.ReEx.001.001__f015,IT.MidClim.MFH-AB.08.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,36655.773089459966,2.315,False,False,False,d158c8aa91c251e43df071e8ab46df527f14991a729d64db0482f37ba1208514,
it__IT.MidClim.MFH-AB.08.Gen.ReEx.001.001__f030,IT.MidClim.MFH-AB.08.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,37348.02947963924,2.364,False,False,False,6aac21f86a5758470527f4e4aed9c0c50c8094754c47a14b2e738f7396b6e09d,
it__IT.MidClim.MFH-AB.08.Gen.ReEx.001.001__f050,IT.MidClim.MFH-AB.08.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,37320.24415582969,2.388,False,False,False,d162eb4b1eb2b4bf4b9d8240bb5767f16945d5e4aa29bb9b957c409f829e09bc,
it__IT.MidClim.MFH-AB.08.Gen.ReEx.001.001__f100,IT.MidClim.MFH-AB.08.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,35429.73636873185,2.494,False,False,False,514027bcc06ce9dca75a8a3ef0cdd30eb81590bab9a36ccdb2fe4b059b666aca,
it__IT.MidClim.MFH.01.Gen.ReEx.001.001__f000,IT.MidClim.MFH.01.Gen.ReEx.001.001,it,0.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.513,False,False,False,e47a98614debe1e199c52ea855d19beb9a676180bd946da39fd274794c76755d,
it__IT.MidClim.MFH.01.Gen.ReEx.001.001__f015,IT.MidClim.MFH.01.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,86079.83244555857,2.223,False,False,False,5d60c3e2dae6f2161ebd867ae46d2c6fa087209d687a49d2e3629ff147902b1d,
it__IT.MidClim.MFH.01.Gen.ReEx.001.001__f030,IT.MidClim.MFH.01.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,86026.7117646515,2.473,False,False,False,7e887bda4da8a3efb4914e0de205c145061d21cf4f9cf4b1cc944bcf60d7a001,
it__IT.MidClim.MFH.01.Gen.ReEx.001.001__f050,IT.MidClim.MFH.01.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,85958.7415653809,2.405,False,False,False,9deee688149441d2565d75106fe8a028db18e83ecb7d7c0cebc546223770db2f,
it__IT.MidClim.MFH.01.Gen.ReEx.001.001__f100,IT.MidClim.MFH.01.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,85803.25249500372,2.371,False,False,False,12f24a03f0b980885efa2dc3327c1a885265aae3e4b291f195a72398bfd898b7,
it__IT.MidClim.MFH.02.Gen.ReEx.001.001__f000,IT.MidClim.MFH.02.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,115745.80250056475,2.455,False,False,False,dc75b5a69c4625f190c700d832343f24397e7262371f47cc3fe2d985a5430703,
it__IT.MidClim.MFH.02.Gen.ReEx.001.001__f015,IT.MidClim.MFH.02.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,115690.28148182985,2.312,False,False,False,e0b795afa79ac111e07c4d9a860fd41385d7340996604af70c74eee6c3a2aa95,
it__IT.MidClim.MFH.02.Gen.ReEx.001.001__f030,IT.MidClim.MFH.02.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,115636.89023700553,2.329,False,False,False,77c63383d9bfa932b71dab78072264ee43a77853d3268668a285cec56e42c250,
it__IT.MidClim.MFH.02.Gen.ReEx.001.001__f050,IT.MidClim.MFH.02.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,115568.62550793312,2.366,False,False,False,5247103173d11c623897676b4d28f20c22b8f85419bf11356b5537c31725decd,
it__IT.MidClim.MFH.02.Gen.ReEx.001.001__f100,IT.MidClim.MFH.02.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,115413.0479006404,2.367,False,False,False,6c31698221301efd4d75bbd950a8f0eb0c258c8b8149085aca552dbf91ebf92c,
it__IT.MidClim.MFH.03.Gen.ReEx.001.001__f000,IT.MidClim.MFH.03.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,147115.66327974663,2.629,False,False,False,930c72924caf8a35e763ef54d72107ce19966e685428974cd8fd47a86ac6a9b0,
it__IT.MidClim.MFH.03.Gen.ReEx.001.001__f015,IT.MidClim.MFH.03.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,147051.6634578014,2.548,False,False,False,e7c55bf38bebd0fc9c17f4040e3067f434a045717f23228ee9890783dca55c04,
it__IT.MidClim.MFH.03.Gen.ReEx.001.001__f030,IT.MidClim.MFH.03.Gen.ReEx.001.001,it,0.3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.573,False,False,False,1905901e58c26fa2477c49c019c6c524e630fe4c4b62f03944a5de2e1bc68200,
it__IT.MidClim.MFH.03.Gen.ReEx.001.001__f050,IT.MidClim.MFH.03.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,142984.6139316682,2.437,False,False,False,406925581dab7aac3b8e5109562d42c8a43f9c8f66f30b3705a831a1b00b6a6b,
it__IT.MidClim.MFH.03.Gen.ReEx.001.001__f100,IT.MidClim.MFH.03.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,142819.12532775107,2.476,False,False,False,2d2a18ecc05ac2d4faddd3bc81d0c590eaa97fc78f0f5f6338652f2b39f62aff,
it__IT.MidClim.MFH.04.Gen.ReEx.001.001__f000,IT.MidClim.MFH.04.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,99163.9314981814,2.247,False,False,False,7b0c7a1074449cd330fce147cfe2684551eb97ba9affb4545df0c6c5148506dd,
it__IT.MidClim.MFH.04.Gen.ReEx.001.001__f015,IT.MidClim.MFH.04.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,98189.36881086574,2.329,False,False,False,1a02e2102bf2f83699734c17b9a0f3054950374dbbd7379b3ca51f1be640f80b,
it__IT.MidClim.MFH.04.Gen.ReEx.001.001__f030,IT.MidClim.MFH.04.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,99036.38266217841,2.352,False,False,False,c47251b44a63ccc5c93094d0b8c04ef9c7e3086d3b65c0026456efbdca335c46,
