building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
way/435927695,c4818cfdaa53ce6d,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,a425bc2bb73b1fe6e384a66477550752a292e5c91478e45d87ff7f14b2ca18cc,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1556.9976,1556.9976,1556.9976,1556.9976,17,near_duplicate_vertex_tolerated_box
way/435929951,204c393f07214115,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,1850469c1bf70dee64a440a5d8a46b5cdea02c9fa1e96bf17879651bf5491a81,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,479.7405,479.7405,479.7405,479.7405,7,
way/435929952,c6ede0589a27252d,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,3a00840fa863864487b73872947589c6fc84ab98e4e6bce86249ac6d97245965,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,200.8982,200.8982,200.8982,200.8982,7,
way/435929953,8bc372a2aca43b37,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,2fcc784692f153f3da12b5bf0656b8c5a413644ceb3ca3c38c5d0a9b56a72623,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1975.0872,1975.0872,1975.0872,1975.0872,9,
way/435929954,5b41cdec8d37e431,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,e604590c6ab1f7cff69cbd45626b5724fcb549dbec23703ddb94f9ca86b90444,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,695.34,695.34,695.34,695.34,4,
way/435930648,3255f262edf26d23,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,c5dea887019374002c12c2a6921ec4414cc43b80a068ef3037c9ddabd76655f4,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1774.6911,1774.6911,1774.6911,1774.6911,7,near_duplicate_vertex_tolerated_box
way/435930649,b131778f3d433401,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,2210c519e1f82471013092135a0dd1de37085c5e11067f07b0fe364fcedd4976,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1873.958,1873.958,1873.958,1873.958,11,
way/435930650,405fb37cc31e1445,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,55cca65f9e7085611380118a26429c82e09647ea53f1380f225111975eab1ec9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1935.8873,1935.8873,1935.8873,1935.8873,11,near_duplicate_vertex_tolerated_box
way/435932081,827691961d61b3d5,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,43017e17dc7ff383ce54faf815f297efa6fe7e3d6d18e03e767ca95ed6a8b53a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,950.5267,950.5267,950.5267,950.5267,8,near_duplicate_vertex_tolerated_box
way/435932082,3de3ad3b75f6195b,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,deec7810d9d395d0aecadb88e7e47ee2694d10d1c670c18f280f5a9a501610c2,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,278.7876,278.7876,278.7876,278.7876,5,
way/435932083,ad1f45c8e8261278,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,a2af6e222ab9f2dd7f8f3329f5c225f392c280e97432a87dcf685a3b1baed7ee,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,280.0985,280.0985,280.0985,280.0985,9,near_duplicate_vertex_tolerated_box
way/435932205,bcc853ad7ce07e3a,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,27714612126c3b6a5a9bab86f1048719d1d270254ff1a39d9b331f14df3c0eda,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,218.8581,218.8581,218.8581,218.8581,7,
