Time,05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Heat Load [W],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Cool Load [W],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_0::Des Heat Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Heat Load [W],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Cool Load [W],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F1_DWELLING_0::Des Heat Load No DOAS [W],05B28B2AF55AA3F7_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Heat Load [W],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Cool Load [W],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F2_DWELLING_0::Des Heat Load No DOAS [W],05B28B2AF55AA3F7_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Heat Load [W],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Cool Load [W],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F3_DWELLING_0::Des Heat Load No DOAS [W],05B28B2AF55AA3F7_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Heat Load [W],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Cool Load [W],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_1::Des Heat Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
11:30:00,2.077132E+03,0.000000E+00,6.789213E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999690E+01,3.837597E+01,2.485248E+01,5.554588E+01,2.730310E+03,0.000000E+00,8.924090E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999667E+01,4.061612E+01,2.892377E+01,4.881179E+01,2.886668E+03,0.000000E+00,9.435134E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999661E+01,4.106546E+01,2.764237E+01,4.711408E+01,5.305936E+03,0.000000E+00,1.734224E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999606E+01,4.562341E+01,2.792868E+01,5.170257E+01,3.020983E+03,0.000000E+00,9.873967E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999607E+01,4.427396E+01,2.454782E+01,6.307687E+01
11:35:00,2.071213E+03,0.000000E+00,6.769870E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999690E+01,3.833307E+01,2.489161E+01,5.541229E+01,2.722649E+03,0.000000E+00,8.899054E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999667E+01,4.056888E+01,2.895573E+01,4.891178E+01,2.878613E+03,0.000000E+00,9.408811E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999661E+01,4.101758E+01,2.768762E+01,4.698593E+01,5.291856E+03,0.000000E+00,1.729623E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,4.557251E+01,2.798439E+01,5.173629E+01,3.013456E+03,0.000000E+00,9.849371E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999606E+01,4.422449E+01,2.459171E+01,6.315764E+01
11:40:00,2.065320E+03,0.000000E+00,6.750612E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999690E+01,3.827800E+01,2.493042E+01,5.528414E+01,2.715015E+03,0.000000E+00,8.874108E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999667E+01,4.051054E+01,2.898716E+01,4.900456E+01,2.870600E+03,0.000000E+00,9.382624E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999661E+01,4.095885E+01,2.773326E+01,4.686059E+01,5.277996E+03,0.000000E+00,1.725094E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999604E+01,4.551424E+01,2.804051E+01,5.175948E+01,3.006069E+03,0.000000E+00,9.825232E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,4.416658E+01,2.463796E+01,6.321824E+01
11:45:00,2.059455E+03,0.000000E+00,6.731444E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999690E+01,3.821211E+01,2.496872E+01,5.516143E+01,2.707411E+03,0.000000E+00,8.849255E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999666E+01,4.044255E+01,2.901805E+01,4.909053E+01,2.862629E+03,0.000000E+00,9.356575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999660E+01,4.089077E+01,2.777912E+01,4.673793E+01,5.264351E+03,0.000000E+00,1.720634E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999602E+01,4.545002E+01,2.809680E+01,5.177323E+01,2.998822E+03,0.000000E+00,9.801547E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999604E+01,4.410155E+01,2.468661E+01,6.325899E+01
11:50:00,2.053618E+03,0.000000E+00,6.712368E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999690E+01,3.813652E+01,2.500642E+01,5.504386E+01,2.699836E+03,0.000000E+00,8.824499E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999666E+01,4.036609E+01,2.904901E+01,4.916828E+01,2.854702E+03,0.000000E+00,9.330667E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999660E+01,4.081451E+01,2.782467E+01,4.661895E+01,5.250922E+03,0.000000E+00,1.716245E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999600E+01,4.538087E+01,2.815330E+01,5.177785E+01,2.991714E+03,0.000000E+00,9.778317E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999603E+01,4.403047E+01,2.473756E+01,6.328067E+01
11:55:00,2.047810E+03,0.000000E+00,6.693385E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999689E+01,3.805216E+01,2.504438E+01,5.492811E+01,2.692290E+03,0.000000E+00,8.799839E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999665E+01,4.028209E+01,2.908050E+01,4.923682E+01,2.846817E+03,0.000000E+00,9.304898E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999659E+01,4.073099E+01,2.786964E+01,4.650395E+01,5.237705E+03,0.000000E+00,1.711926E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999598E+01,4.530756E+01,2.821007E+01,5.177346E+01,2.984744E+03,0.000000E+00,9.755537E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,4.395419E+01,2.479057E+01,6.328466E+01
12:00:00,2.042030E+03,0.000000E+00,6.674495E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999688E+01,3.795987E+01,2.508323E+01,5.481160E+01,2.684774E+03,0.000000E+00,8.775274E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999664E+01,4.019135E+01,2.911260E+01,4.929618E+01,2.838974E+03,0.000000E+00,9.279262E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999658E+01,4.064099E+01,2.791412E+01,4.639221E+01,5.224699E+03,0.000000E+00,1.707675E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999596E+01,4.523068E+01,2.826717E+01,5.176024E+01,2.977912E+03,0.000000E+00,9.733205E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999599E+01,4.387340E+01,2.484520E+01,6.327301E+01
12:05:00,2.036826E+03,0.000000E+00,6.657486E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999688E+01,3.786037E+01,2.512252E+01,5.469536E+01,2.677956E+03,0.000000E+00,8.752987E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999662E+01,4.009454E+01,2.914521E+01,4.934692E+01,2.831850E+03,0.000000E+00,9.255978E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999656E+01,4.054521E+01,2.795834E+01,4.628270E+01,5.213091E+03,0.000000E+00,1.703880E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999594E+01,4.515073E+01,2.832461E+01,5.173846E+01,2.971972E+03,0.000000E+00,9.713791E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999597E+01,4.378867E+01,2.490099E+01,6.324781E+01
12:10:00,2.032241E+03,0.000000E+00,6.642500E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999686E+01,3.776257E+01,2.515790E+01,5.458912E+01,2.671911E+03,0.000000E+00,8.733229E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999660E+01,4.000049E+01,2.917618E+01,4.939388E+01,2.825531E+03,0.000000E+00,9.235322E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999654E+01,4.045237E+01,2.799875E+01,4.618117E+01,5.203067E+03,0.000000E+00,1.700603E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999591E+01,4.507651E+01,2.837627E+01,5.172527E+01,2.967022E+03,0.000000E+00,9.697609E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999594E+01,4.370927E+01,2.495070E+01,6.323484E+01
12:15:00,2.028277E+03,0.000000E+00,6.629543E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999684E+01,3.767168E+01,2.518830E+01,5.449362E+01,2.666632E+03,0.000000E+00,8.715975E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999658E+01,3.991423E+01,2.920495E+01,4.943811E+01,2.820012E+03,0.000000E+00,9.217284E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999652E+01,4.036749E+01,2.803455E+01,4.608748E+01,5.194646E+03,0.000000E+00,1.697850E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999587E+01,4.501270E+01,2.841997E+01,5.172649E+01,2.963107E+03,0.000000E+00,9.684810E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999590E+01,4.364026E+01,2.499143E+01,6.324423E+01
12:20:00,2.024935E+03,0.000000E+00,6.618618E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999682E+01,3.758889E+01,2.521505E+01,5.440378E+01,2.662128E+03,0.000000E+00,8.701250E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999656E+01,3.983673E+01,2.923214E+01,4.947786E+01,2.815301E+03,0.000000E+00,9.201881E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999650E+01,4.029149E+01,2.806700E+01,4.599758E+01,5.187814E+03,0.000000E+00,1.695616E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999584E+01,4.495955E+01,2.845781E+01,5.173596E+01,2.960192E+03,0.000000E+00,9.675276E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999587E+01,4.358229E+01,2.502500E+01,6.326922E+01
12:25:00,2.022215E+03,0.000000E+00,6.609727E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999680E+01,3.751355E+01,2.523975E+01,5.431457E+01,2.658394E+03,0.000000E+00,8.689043E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999654E+01,3.976712E+01,2.925854E+01,4.951135E+01,2.811394E+03,0.000000E+00,9.189109E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999648E+01,4.022347E+01,2.809757E+01,4.590762E+01,5.182603E+03,0.000000E+00,1.693912E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,4.491535E+01,2.849251E+01,5.174593E+01,2.958321E+03,0.000000E+00,9.669156E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999584E+01,4.353381E+01,2.505414E+01,6.330002E+01
12:30:00,2.020118E+03,0.000000E+00,6.602868E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999679E+01,3.744461E+01,2.526344E+01,5.422289E+01,2.655437E+03,0.000000E+00,8.679372E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999652E+01,3.970420E+01,2.928459E+01,4.953770E+01,2.808296E+03,0.000000E+00,9.178980E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999646E+01,4.016217E+01,2.812721E+01,4.581536E+01,5.178994E+03,0.000000E+00,1.692731E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,4.487827E+01,2.852583E+01,5.175155E+01,2.957457E+03,0.000000E+00,9.666323E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,4.349313E+01,2.508080E+01,6.332986E+01
12:35:00,2.018576E+03,0.000000E+00,6.597826E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999677E+01,3.738121E+01,2.528671E+01,5.412720E+01,2.653118E+03,0.000000E+00,8.671789E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999651E+01,3.964694E+01,2.931051E+01,4.955679E+01,2.805863E+03,0.000000E+00,9.171021E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999644E+01,4.010655E+01,2.815637E+01,4.571989E+01,5.176815E+03,0.000000E+00,1.692018E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,4.484678E+01,2.855856E+01,5.175094E+01,2.957587E+03,0.000000E+00,9.666741E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999580E+01,4.345871E+01,2.510602E+01,6.335538E+01
12:40:00,2.017570E+03,0.000000E+00,6.594535E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999676E+01,3.732258E+01,2.530972E+01,5.402723E+01,2.651408E+03,0.000000E+00,8.666197E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999649E+01,3.959444E+01,2.933623E+01,4.956915E+01,2.804057E+03,0.000000E+00,9.165114E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999643E+01,4.005569E+01,2.818495E+01,4.562164E+01,5.175994E+03,0.000000E+00,1.691748E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,4.481970E+01,2.859073E+01,5.174436E+01,2.958657E+03,0.000000E+00,9.670233E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,4.342948E+01,2.513020E+01,6.337549E+01
