Time,BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Des Heat Load [W],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BLOCK SUPERMARKET STOREY 0::Des Latent Heat Load [W],BLOCK SUPERMARKET STOREY 0::Des Latent Cool Load [W],BLOCK SUPERMARKET STOREY 0::Des Latent Heat Mass Flow [kg/s],BLOCK SUPERMARKET STOREY 0::Des Latent Cool Mass Flow [kg/s],BLOCK SUPERMARKET STOREY 0::Des Heat Load No DOAS [W],BLOCK SUPERMARKET STOREY 0::Des Sens Cool Load No DOAS [W],BLOCK SUPERMARKET STOREY 0::Des Latent Heat Load No DOAS [W],BLOCK SUPERMARKET STOREY 0::Des Latent Cool Load No DOAS [W],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
15:40:00,6.791492E+03,1.024703E+04,2.296197E-01,8.970303E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099454E+01,3.391186E+01,2.400267E+01,3.710282E+01
15:50:00,6.651198E+03,1.044004E+04,2.248761E-01,9.139183E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099459E+01,3.387237E+01,2.400267E+01,3.716371E+01
16:00:00,6.518848E+03,1.062651E+04,2.204012E-01,9.302364E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099464E+01,3.382262E+01,2.400268E+01,3.720785E+01
16:10:00,6.392732E+03,1.080611E+04,2.161375E-01,9.459553E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099476E+01,3.376446E+01,2.400269E+01,3.724549E+01
16:20:00,6.272410E+03,1.097838E+04,2.120699E-01,9.610347E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099492E+01,3.370232E+01,2.400270E+01,3.728250E+01
16:30:00,6.157412E+03,1.114280E+04,2.081824E-01,9.754267E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099503E+01,3.364027E+01,2.400272E+01,3.731972E+01
16:40:00,6.047205E+03,1.129876E+04,2.044570E-01,9.890782E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099512E+01,3.358060E+01,2.400273E+01,3.735576E+01
16:50:00,5.942377E+03,1.144581E+04,2.009135E-01,1.001950E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099520E+01,3.352435E+01,2.400273E+01,3.738927E+01
17:00:00,5.843497E+03,1.158324E+04,1.975711E-01,1.013980E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099527E+01,3.347193E+01,2.400274E+01,3.741965E+01
17:10:00,5.752492E+03,1.171048E+04,1.944948E-01,1.025117E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099533E+01,3.342354E+01,2.400275E+01,3.744691E+01
17:20:00,5.669983E+03,1.182706E+04,1.917056E-01,1.035322E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099538E+01,3.338050E+01,2.400275E+01,3.747125E+01
17:30:00,5.596475E+03,1.193246E+04,1.892207E-01,1.044548E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099543E+01,3.334349E+01,2.400275E+01,3.749287E+01
17:40:00,5.532532E+03,1.202664E+04,1.870591E-01,1.052792E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099546E+01,3.331256E+01,2.400276E+01,3.751176E+01
17:50:00,5.478333E+03,1.210960E+04,1.852269E-01,1.060053E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099549E+01,3.328758E+01,2.400276E+01,3.752803E+01
18:00:00,5.433964E+03,1.218134E+04,1.837270E-01,1.066333E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099551E+01,3.326828E+01,2.400276E+01,3.754183E+01
18:10:00,5.399412E+03,1.224189E+04,1.825590E-01,1.071634E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099553E+01,3.325439E+01,2.400276E+01,3.755325E+01
18:20:00,5.374504E+03,1.229129E+04,1.817170E-01,1.075958E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099553E+01,3.355168E+01,2.400276E+01,3.780491E+01
18:30:00,5.358840E+03,1.232962E+04,1.811875E-01,1.079315E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099561E+01,3.397350E+01,2.400262E+01,3.809741E+01
18:40:00,5.351835E+03,1.235667E+04,1.809510E-01,1.081688E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099572E+01,3.401296E+01,2.400244E+01,3.803383E+01
18:50:00,5.353136E+03,1.237230E+04,1.809952E-01,1.083061E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099572E+01,3.379089E+01,2.400245E+01,3.780502E+01
19:00:00,5.362171E+03,1.237636E+04,1.813008E-01,1.083419E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,3.353046E+01,2.400258E+01,3.762009E+01
19:10:00,5.378363E+03,1.236862E+04,1.818484E-01,1.082743E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099556E+01,3.335656E+01,2.400270E+01,3.754172E+01
19:20:00,5.400955E+03,1.234885E+04,1.826122E-01,1.081012E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099549E+01,3.328632E+01,2.400275E+01,3.753466E+01
19:30:00,5.429285E+03,1.231701E+04,1.835699E-01,1.078223E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099544E+01,3.328509E+01,2.400275E+01,3.754716E+01
19:40:00,5.462646E+03,1.227300E+04,1.846975E-01,1.074366E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099541E+01,3.331327E+01,2.400273E+01,3.755062E+01
19:50:00,5.500255E+03,1.221673E+04,1.859687E-01,1.069436E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099538E+01,3.334634E+01,2.400271E+01,3.754022E+01
20:00:00,5.541441E+03,1.214829E+04,1.873609E-01,1.063443E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099535E+01,3.337545E+01,2.400270E+01,3.752136E+01
20:10:00,5.585422E+03,1.206787E+04,1.888477E-01,1.056403E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,3.340058E+01,2.400269E+01,3.749944E+01
20:20:00,5.631451E+03,1.197578E+04,1.904037E-01,1.048343E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099527E+01,3.342540E+01,2.400268E+01,3.747573E+01
20:30:00,5.679777E+03,1.187241E+04,1.920374E-01,1.039295E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099523E+01,3.345213E+01,2.400267E+01,3.744978E+01
20:40:00,5.730035E+03,1.175805E+04,1.937365E-01,1.029285E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099520E+01,3.348163E+01,2.400266E+01,3.742110E+01
20:50:00,5.781989E+03,1.163331E+04,1.954928E-01,1.018367E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099518E+01,3.351358E+01,2.400264E+01,3.738946E+01
21:00:00,5.835411E+03,1.149887E+04,1.972988E-01,1.006599E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099514E+01,3.354715E+01,2.400263E+01,3.735504E+01
21:10:00,5.890153E+03,1.135546E+04,1.991495E-01,9.940459E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099511E+01,3.358156E+01,2.400262E+01,3.731810E+01
21:20:00,5.946251E+03,1.120386E+04,2.010459E-01,9.807763E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099508E+01,3.361734E+01,2.400260E+01,3.727968E+01
21:30:00,6.002783E+03,1.104493E+04,2.029571E-01,9.668649E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099504E+01,3.365460E+01,2.400258E+01,3.724010E+01
21:40:00,6.059474E+03,1.087968E+04,2.048736E-01,9.524003E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099501E+01,3.369288E+01,2.400257E+01,3.719908E+01
21:50:00,6.115987E+03,1.070890E+04,2.067841E-01,9.374523E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099498E+01,3.373155E+01,2.400255E+01,3.715633E+01
22:00:00,6.172056E+03,1.053342E+04,2.086796E-01,9.220920E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099494E+01,3.377008E+01,2.400253E+01,3.711172E+01
22:10:00,6.227455E+03,1.035404E+04,2.105524E-01,9.063904E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099491E+01,3.380814E+01,2.400251E+01,3.706531E+01
22:20:00,6.281992E+03,1.017153E+04,2.123961E-01,8.904146E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099488E+01,3.384346E+01,2.400249E+01,3.701724E+01
22:30:00,6.335518E+03,9.986606E+03,2.142056E-01,8.742282E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099485E+01,3.387519E+01,2.400247E+01,3.696767E+01
22:40:00,6.387913E+03,9.799954E+03,2.159769E-01,8.578901E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099482E+01,3.390388E+01,2.400245E+01,3.691673E+01
22:50:00,6.439088E+03,9.612194E+03,2.177068E-01,8.414551E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099479E+01,3.393053E+01,2.400243E+01,3.686451E+01
23:00:00,6.488972E+03,9.423901E+03,2.193932E-01,8.249734E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099476E+01,3.395598E+01,2.400241E+01,3.681113E+01
23:10:00,6.537366E+03,9.235596E+03,2.210292E-01,8.084905E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099472E+01,3.398063E+01,2.400239E+01,3.675668E+01
23:20:00,6.584301E+03,9.047744E+03,2.226158E-01,7.920473E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099469E+01,3.634722E+01,2.400236E+01,3.871732E+01
23:30:00,6.629035E+03,8.859942E+03,2.241290E-01,7.756175E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099541E+01,3.990637E+01,2.400151E+01,4.139410E+01
23:40:00,6.671530E+03,8.672655E+03,2.255680E-01,7.592450E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099654E+01,4.026453E+01,2.400032E+01,4.113403E+01
23:50:00,6.712876E+03,8.487412E+03,2.269684E-01,7.430510E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099668E+01,3.840445E+01,2.400030E+01,3.923504E+01
24:00:00,6.753151E+03,8.304518E+03,2.283319E-01,7.270543E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099606E+01,3.620204E+01,2.400103E+01,3.743111E+01
Peak,1.228924E+04,1.237636E+04,4.154634E-01,1.083419E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,3.533199E-01,9.213654E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
