Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W]
12:30:00,2.836147E+00,6.475766E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.075556E+03,2.432948E+00,2.873792E+04,3.544639E+04,4.838086E+00,1.809713E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.510597E+04,9.900974E+00,1.236070E+05,1.695323E+05,1.504891E+00,3.696634E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.365681E+03,2.482530E+00,2.891357E+04,3.456243E+04,1.504228E+00,3.695376E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.365681E+03,1.494722E+00,1.790660E+04,2.327054E+04
12:40:00,2.823512E+00,6.451781E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.039362E+03,2.432563E+00,2.876982E+04,3.547012E+04,4.812177E+00,1.804794E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.481052E+04,9.874838E+00,1.236113E+05,1.694145E+05,1.499138E+00,3.685713E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.337841E+03,2.488874E+00,2.901211E+04,3.466101E+04,1.498478E+00,3.684460E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.337841E+03,1.505420E+00,1.805366E+04,2.341164E+04
12:50:00,2.811187E+00,6.428385E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.003169E+03,2.432932E+00,2.881013E+04,3.550246E+04,4.786825E+00,1.799982E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.451507E+04,9.848760E+00,1.236162E+05,1.692941E+05,1.493531E+00,3.675070E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.310002E+03,2.494260E+00,2.909996E+04,3.474770E+04,1.492874E+00,3.673822E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.310002E+03,1.514979E+00,1.818802E+04,2.353578E+04
13:00:00,2.799217E+00,6.405662E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.966976E+03,2.434068E+00,2.885899E+04,3.554504E+04,4.762139E+00,1.795296E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.421962E+04,9.822809E+00,1.236225E+05,1.691868E+05,1.488089E+00,3.664738E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.282162E+03,2.498630E+00,2.917649E+04,3.482314E+04,1.487433E+00,3.663494E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.282162E+03,1.523337E+00,1.830900E+04,2.364690E+04
13:10:00,2.787550E+00,6.383513E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.944355E+03,2.435424E+00,2.889668E+04,3.557746E+04,4.738007E+00,1.790715E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.403497E+04,9.796911E+00,1.235184E+05,1.689820E+05,1.482788E+00,3.654675E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.264763E+03,2.501924E+00,2.923051E+04,3.487615E+04,1.482134E+00,3.653435E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.264763E+03,1.530429E+00,1.840537E+04,2.373480E+04
13:20:00,2.776157E+00,6.361887E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.921734E+03,2.436487E+00,2.893105E+04,3.560719E+04,4.714373E+00,1.786229E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.385031E+04,9.768491E+00,1.233859E+05,1.687576E+05,1.477616E+00,3.644859E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.247363E+03,2.503749E+00,2.926804E+04,3.491253E+04,1.476965E+00,3.643622E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.247363E+03,1.535855E+00,1.848311E+04,2.380491E+04
13:30:00,2.765031E+00,6.340766E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.899113E+03,2.437771E+00,2.896797E+04,3.564065E+04,4.691225E+00,1.781835E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.366566E+04,9.739314E+00,1.232454E+05,1.685355E+05,1.472570E+00,3.635280E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.229963E+03,2.504416E+00,2.929285E+04,3.493631E+04,1.471921E+00,3.634047E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.229963E+03,1.539975E+00,1.854642E+04,2.386166E+04
13:40:00,2.754162E+00,6.320134E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.876492E+03,2.438882E+00,2.900298E+04,3.567267E+04,4.668548E+00,1.777530E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.348100E+04,9.708119E+00,1.230825E+05,1.682975E+05,1.467645E+00,3.625931E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.212564E+03,2.503677E+00,2.930202E+04,3.494413E+04,1.466998E+00,3.624701E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.212564E+03,1.542482E+00,1.859176E+04,2.390049E+04
13:50:00,2.743556E+00,6.300000E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.853871E+03,2.439920E+00,2.903718E+04,3.570433E+04,4.646366E+00,1.773319E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.329635E+04,9.676237E+00,1.229120E+05,1.680595E+05,1.462843E+00,3.616815E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.195164E+03,2.501560E+00,2.929584E+04,3.493622E+04,1.462198E+00,3.615589E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.195164E+03,1.543419E+00,1.861962E+04,2.392170E+04
14:00:00,2.733154E+00,6.280254E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.831251E+03,2.440848E+00,2.907013E+04,3.573508E+04,4.624554E+00,1.769179E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.311169E+04,9.644187E+00,1.227395E+05,1.678265E+05,1.458140E+00,3.607887E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,2.498055E+00,2.927418E+04,3.491240E+04,1.457496E+00,3.606664E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,1.542770E+00,1.862981E+04,2.392492E+04
14:10:00,2.722966E+00,6.260915E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.831251E+03,2.441521E+00,2.907764E+04,3.573990E+04,4.603133E+00,1.765113E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.311169E+04,9.612188E+00,1.223830E+05,1.674107E+05,1.453539E+00,3.599153E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,2.493020E+00,2.921809E+04,3.485310E+04,1.452896E+00,3.597932E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,1.540411E+00,1.860353E+04,2.389058E+04
14:20:00,2.712998E+00,6.241993E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.831251E+03,2.441929E+00,2.908219E+04,3.574192E+04,4.582119E+00,1.761124E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.311169E+04,9.580177E+00,1.220263E+05,1.669992E+05,1.449041E+00,3.590614E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,2.486472E+00,2.914514E+04,3.477657E+04,1.448400E+00,3.589397E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,1.536355E+00,1.855834E+04,2.383681E+04
14:30:00,2.703245E+00,6.223477E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.831251E+03,2.442067E+00,2.908372E+04,3.574109E+04,4.561503E+00,1.757210E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.311169E+04,9.549549E+00,1.216851E+05,1.666097E+05,1.444644E+00,3.582267E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,2.478447E+00,2.905572E+04,3.468332E+04,1.444004E+00,3.581052E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,1.530634E+00,1.849461E+04,2.376406E+04
14:40:00,2.693710E+00,6.205378E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.831251E+03,2.441931E+00,2.908221E+04,3.573736E+04,4.541303E+00,1.753376E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.311169E+04,9.518823E+00,1.213427E+05,1.662225E+05,1.440350E+00,3.574116E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,2.468986E+00,2.895031E+04,3.457375E+04,1.439711E+00,3.572903E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,1.523291E+00,1.841280E+04,2.367269E+04
14:50:00,2.684380E+00,6.187667E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.831251E+03,2.441510E+00,2.907752E+04,3.573049E+04,4.521487E+00,1.749614E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.311169E+04,9.486971E+00,1.209878E+05,1.658241E+05,1.436152E+00,3.566146E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,2.458165E+00,2.882974E+04,3.444862E+04,1.435514E+00,3.564935E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,1.514403E+00,1.831377E+04,2.356350E+04
15:00:00,2.675245E+00,6.170326E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.831251E+03,2.440657E+00,2.906802E+04,3.571856E+04,4.502037E+00,1.745922E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.311169E+04,9.453665E+00,1.206167E+05,1.654101E+05,1.432045E+00,3.558351E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,2.445873E+00,2.869278E+04,3.430637E+04,1.431408E+00,3.557141E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.177764E+03,1.503876E+00,1.819648E+04,2.343501E+04
15:10:00,2.666301E+00,6.153347E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.858396E+03,2.439418E+00,2.902707E+04,3.567442E+04,4.482946E+00,1.742298E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.333328E+04,9.419092E+00,1.200099E+05,1.647559E+05,1.428028E+00,3.550725E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.198644E+03,2.432318E+00,2.852087E+04,3.412826E+04,1.427392E+00,3.549518E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.198644E+03,1.491904E+00,1.804222E+04,2.326835E+04
15:20:00,2.657543E+00,6.136722E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.885541E+03,2.437801E+00,2.898191E+04,3.562607E+04,4.464206E+00,1.738741E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.355487E+04,9.383588E+00,1.193927E+05,1.640920E+05,1.424099E+00,3.543266E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.219523E+03,2.417673E+00,2.833681E+04,3.393794E+04,1.423463E+00,3.542060E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.219523E+03,1.478661E+00,1.787378E+04,2.308717E+04
15:30:00,2.648975E+00,6.120457E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.912686E+03,2.435792E+00,2.893238E+04,3.557337E+04,4.445831E+00,1.735253E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.377645E+04,9.347659E+00,1.187707E+05,1.634245E+05,1.420258E+00,3.535975E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.240403E+03,2.402099E+00,2.814240E+04,3.373723E+04,1.419623E+00,3.534770E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.240403E+03,1.464320E+00,1.769311E+04,2.289352E+04
15:40:00,2.640585E+00,6.104530E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.939831E+03,2.433375E+00,2.887830E+04,3.551608E+04,4.427795E+00,1.731829E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.399804E+04,9.312305E+00,1.181552E+05,1.627663E+05,1.416500E+00,3.528842E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.261283E+03,2.385850E+00,2.794047E+04,3.352897E+04,1.415866E+00,3.527638E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.261283E+03,1.449122E+00,1.750289E+04,2.269016E+04
15:50:00,2.632365E+00,6.088928E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.966976E+03,2.430532E+00,2.881948E+04,3.545390E+04,4.410083E+00,1.728467E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.421962E+04,9.278226E+00,1.175539E+05,1.621260E+05,1.412823E+00,3.521860E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.282162E+03,2.369214E+00,2.773422E+04,3.331635E+04,1.412189E+00,3.520657E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.282162E+03,1.433387E+00,1.730669E+04,2.248087E+04
16:00:00,2.624313E+00,6.073642E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,2.994121E+03,2.427380E+00,2.875721E+04,3.538824E+04,4.392689E+00,1.725166E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.444121E+04,9.244656E+00,1.169582E+05,1.614930E+05,1.409223E+00,3.515027E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.303042E+03,2.352719E+00,2.752955E+04,3.310556E+04,1.408590E+00,3.513825E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.303042E+03,1.417641E+00,1.711037E+04,2.227204E+04
16:10:00,2.616424E+00,6.058665E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.030314E+03,2.424031E+00,2.868370E+04,3.531119E+04,4.375607E+00,1.721923E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.473666E+04,9.210580E+00,1.162831E+05,1.607784E+05,1.405700E+00,3.508339E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.330881E+03,2.336869E+00,2.732510E+04,3.289534E+04,1.405067E+00,3.507137E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.330881E+03,1.402367E+00,1.691235E+04,2.206238E+04
16:20:00,2.608700E+00,6.044004E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.066507E+03,2.420621E+00,2.860951E+04,3.523375E+04,4.358847E+00,1.718742E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.503211E+04,9.176343E+00,1.156062E+05,1.600628E+05,1.402254E+00,3.501797E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.358721E+03,2.322104E+00,2.713275E+04,3.269801E+04,1.401621E+00,3.500595E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.358721E+03,1.387997E+00,1.672439E+04,2.186431E+04
16:30:00,2.601132E+00,6.029638E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.102700E+03,2.417549E+00,2.853908E+04,3.516085E+04,4.342387E+00,1.715617E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.532756E+04,9.142218E+00,1.149305E+05,1.593498E+05,1.398880E+00,3.495393E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.386560E+03,2.308788E+00,2.695653E+04,3.251766E+04,1.398247E+00,3.494192E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.386560E+03,1.374870E+00,1.655028E+04,2.168183E+04
16:40:00,2.593715E+00,6.015558E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.138894E+03,2.414813E+00,2.847241E+04,3.509220E+04,4.326217E+00,1.712548E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.562300E+04,9.108089E+00,1.142547E+05,1.586375E+05,1.395577E+00,3.489123E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.414400E+03,2.296874E+00,2.679593E+04,3.235337E+04,1.394944E+00,3.487921E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.414400E+03,1.362965E+00,1.638979E+04,2.151428E+04
16:50:00,2.586445E+00,6.001757E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.175087E+03,2.412356E+00,2.840883E+04,3.502695E+04,4.310328E+00,1.709532E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.591845E+04,9.073544E+00,1.135743E+05,1.579200E+05,1.392342E+00,3.482982E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.442239E+03,2.286187E+00,2.664901E+04,3.220309E+04,1.391709E+00,3.481781E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.442239E+03,1.352092E+00,1.624080E+04,2.135916E+04
17:00:00,2.579318E+00,5.988228E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.211280E+03,2.410121E+00,2.834773E+04,3.496439E+04,4.294718E+00,1.706568E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.621390E+04,9.038605E+00,1.128896E+05,1.571971E+05,1.389174E+00,3.476968E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.470079E+03,2.276452E+00,2.651269E+04,3.206373E+04,1.388541E+00,3.475766E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.470079E+03,1.341989E+00,1.610038E+04,2.121324E+04
17:10:00,2.572337E+00,5.974975E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.256522E+03,2.408037E+00,2.827927E+04,3.489446E+04,4.279392E+00,1.703659E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.658321E+04,9.004280E+00,1.121378E+05,1.564072E+05,1.386074E+00,3.471082E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.504878E+03,2.267287E+00,2.637577E+04,3.192382E+04,1.385440E+00,3.469880E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.504878E+03,1.332312E+00,1.595775E+04,2.106518E+04
17:20:00,2.565493E+00,5.961984E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.301764E+03,2.405851E+00,2.820967E+04,3.482339E+04,4.264335E+00,1.700801E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.695252E+04,8.970522E+00,1.113923E+05,1.556253E+05,1.383037E+00,3.465318E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.539677E+03,2.258203E+00,2.623974E+04,3.178478E+04,1.382404E+00,3.464116E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.539677E+03,1.322609E+00,1.581483E+04,2.091652E+04
17:30:00,2.558782E+00,5.949245E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.347005E+03,2.402796E+00,2.813039E+04,3.474171E+04,4.249535E+00,1.697992E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.732183E+04,8.936784E+00,1.106470E+05,1.548437E+05,1.380062E+00,3.459671E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.574477E+03,2.248300E+00,2.609459E+04,3.163563E+04,1.379429E+00,3.458468E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.574477E+03,1.312047E+00,1.566234E+04,2.075646E+04
17:40:00,2.552201E+00,5.936753E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.392247E+03,2.398987E+00,2.804270E+04,3.465105E+04,4.234988E+00,1.695230E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.769114E+04,8.902697E+00,1.098979E+05,1.540576E+05,1.377148E+00,3.454138E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.609276E+03,2.237811E+00,2.594292E+04,3.147989E+04,1.376514E+00,3.452935E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.609276E+03,1.300856E+00,1.550285E+04,2.058863E+04
17:50:00,2.545747E+00,5.924501E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.437489E+03,2.394384E+00,2.794616E+04,3.455090E+04,4.220688E+00,1.692516E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.806045E+04,8.868516E+00,1.091477E+05,1.532702E+05,1.374292E+00,3.448717E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.644075E+03,2.226775E+00,2.578515E+04,3.131790E+04,1.373658E+00,3.447513E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.644075E+03,1.289082E+00,1.533686E+04,2.041358E+04
18:00:00,2.539422E+00,5.912494E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.482730E+03,2.388908E+00,2.783990E+04,3.444028E+04,4.206642E+00,1.689850E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.842976E+04,8.834877E+00,1.084036E+05,1.524899E+05,1.371496E+00,3.443409E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.678874E+03,2.215171E+00,2.562105E+04,3.114915E+04,1.370861E+00,3.442204E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.678874E+03,1.276718E+00,1.516429E+04,2.023100E+04
18:10:00,2.533219E+00,5.900719E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.550593E+03,2.382198E+00,2.769732E+04,3.429193E+04,4.192836E+00,1.687229E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.898373E+04,8.800886E+00,1.074711E+05,1.515173E+05,1.368756E+00,3.438208E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.731073E+03,2.202758E+00,2.543063E+04,3.095357E+04,1.368121E+00,3.437002E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.731073E+03,1.263556E+00,1.496547E+04,2.002102E+04
18:20:00,2.527133E+00,5.889166E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.618455E+03,2.374520E+00,2.754399E+04,3.412988E+04,4.179260E+00,1.684652E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.953770E+04,8.768361E+00,1.065551E+05,1.505431E+05,1.366070E+00,3.433110E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.783272E+03,2.189839E+00,2.523465E+04,3.074719E+04,1.365435E+00,3.431903E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.783272E+03,1.249894E+00,1.476114E+04,1.979711E+04
18:30:00,2.521163E+00,5.877833E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.686318E+03,2.365531E+00,2.737596E+04,3.395088E+04,4.165910E+00,1.682118E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.009166E+04,8.734326E+00,1.056219E+05,1.495391E+05,1.363438E+00,3.428114E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.835471E+03,2.176491E+00,2.503374E+04,3.053366E+04,1.362802E+00,3.426905E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.835471E+03,1.235787E+00,1.455176E+04,1.956442E+04
18:40:00,2.515305E+00,5.866713E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.754180E+03,2.354840E+00,2.718897E+04,3.375478E+04,4.152782E+00,1.679626E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.064563E+04,8.700875E+00,1.046952E+05,1.485710E+05,1.360858E+00,3.423216E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.887670E+03,2.162460E+00,2.482520E+04,3.032009E+04,1.360221E+00,3.422006E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.887670E+03,1.221047E+00,1.433532E+04,1.933486E+04
18:50:00,2.509562E+00,5.855810E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.822042E+03,2.342546E+00,2.698412E+04,3.354045E+04,4.139882E+00,1.677177E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.119959E+04,8.667485E+00,1.037692E+05,1.476103E+05,1.358331E+00,3.418418E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.939869E+03,2.147734E+00,2.460892E+04,3.009974E+04,1.357693E+00,3.417207E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.939869E+03,1.205660E+00,1.411167E+04,1.909949E+04
