Date/Time,BATIMENT0000000240877130_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 11/12  22:00:00,1400456.6617416276,1219013.1957933232,1469351.5639406499 
 11/12  23:00:00,1408623.7394173332,1216523.3627240825,1465659.370059804 
 11/12  24:00:00,1464371.5301936502,1254065.2037814166,1511373.9630813745 
 11/13  01:00:00,1517132.0236935485,1291769.3670613158,1556770.4357499685 
 11/13  02:00:00,1594140.8290600823,1331022.6889984314,1626290.0427028644 
 11/13  03:00:00,1664856.0349358558,1363710.5204682644,1690915.5893140943 
 11/13  04:00:00,1671829.7386694988,1365300.5146834804,1693543.208461487 
 11/13  05:00:00,1635908.8707505818,1350600.579437643,1654967.3031484406 
 11/13  06:00:00,1598582.754420747,1338415.4522863105,1615913.7017450887 
 11/13  07:00:00,1594247.883196551,1334609.432431309,1609543.2125095767 
 11/13  08:00:00,1595351.8267298844,1334467.6276488216,1608777.3136402152 
 11/13  09:00:00,1572229.7078608838,1317673.4745464441,1584212.9234185745 
 11/13  10:00:00,1427487.3903227658,1220220.8093838342,1440463.4025763585 
 11/13  11:00:00,1109392.0302719413,1010316.3905870479,1147293.2153688725 
 11/13  12:00:00,902474.8894850214,879741.6981571731,968564.9008716184 
 11/13  13:00:00,979834.6310238517,897933.5976161511,1003156.3542685512 
 11/13  14:00:00,890183.0492924617,832167.8380619485,922168.2461409054 
 11/13  15:00:00,682959.7970534428,727106.6889902437,789906.797008168 
 11/13  16:00:00,687062.7826748089,727481.687712163,812644.1145614673 
 11/13  17:00:00,856425.358063415,800217.7787411553,926191.8455282225 
 11/13  18:00:00,1022816.1318277046,883740.3464341299,1042609.7459458758 
 11/13  19:00:00,1026773.5140648208,882880.1716406479,1042774.4537188739 
 11/13  20:00:00,1001006.1618788131,859557.2967601148,1014336.4366603054 
 11/13  21:00:00,960902.6059247055,825040.9281170988,972102.6507695671 
 11/13  22:00:00,924766.9856092874,794464.3628245859,934171.9629156499 
 11/13  23:00:00,884764.8208276441,760165.0812827545,892732.819575154 
 11/13  24:00:00,839813.8221436951,721775.4784749403,846581.1835773635 
 11/14  01:00:00,864884.1951768708,734880.7502487267,870647.3035395095 
 11/14  02:00:00,1110779.0585875975,901205.8403310776,1115438.3221969353 
 11/14  03:00:00,1047825.2574228204,876922.1422713767,1052370.296291455 
 11/14  04:00:00,917453.6692317754,789156.4342092288,921769.7103573156 
 11/14  05:00:00,847340.2840819159,719793.2510155827,851057.8238398322 
 11/14  06:00:00,869631.4765587759,738248.8222777568,872975.6596702033 
 11/14  07:00:00,921254.5796672935,781433.5436024636,924393.5518137768 
 11/14  08:00:00,991993.401761718,841265.6482800748,995154.8414551946 
 11/14  09:00:00,1170285.8537494075,946766.6652697189,1172609.3120463714 
 11/14  10:00:00,1216862.051277748,981838.8250175592,1219121.3414317651 
 11/14  11:00:00,1191849.13948726,973854.0612122788,1195323.8046507204 
 11/14  12:00:00,939629.3818991333,868059.8953378849,956249.1611827274 
 11/14  13:00:00,708517.6673033927,740840.7458174203,766548.4908620956 
 11/14  14:00:00,613396.279578477,612980.8715895491,639860.2386630815 
 11/14  15:00:00,748166.9452321173,639345.1753276525,758181.5936084515 
 11/14  16:00:00,790240.958016449,652096.8207835923,795627.6605209274 
 11/14  17:00:00,816613.1411260229,669395.9947049575,821180.3684885843 
 11/14  18:00:00,916070.6941149381,745036.7630412204,919912.8290621587 
 11/14  19:00:00,1127747.8245402768,969155.1125002122,1134743.0570159822 
 11/14  20:00:00,1213962.6991600143,1045542.7642314835,1218760.0135001251 
 11/14  21:00:00,1229608.9458774924,1049057.5895650932,1234110.5367735117 
 11/14  22:00:00,1451850.8939555027,1261438.9059571752,1456084.4799306337 
 11/14  23:00:00,1659193.0593351568,1454331.6685624458,1666337.152607915 
 11/14  24:00:00,1733801.2562802788,1508627.2442826945,1741133.527763091 
 11/15  01:00:00,1833780.394297182,1587018.0468455157,1843436.34333442 
 11/15  02:00:00,1995099.6388829327,1721765.1463308586,2002578.5614574344 
 11/15  03:00:00,2128594.389708199,1831779.9677183877,2136179.912124802 
 11/15  04:00:00,2243068.8527810676,1923701.1760015308,2251346.5140034948 
 11/15  05:00:00,2283217.6596061895,1949207.9815290617,2290958.196969527 
 11/15  06:00:00,2296338.2087739743,1961467.5604259777,2304343.795406815 
 11/15  07:00:00,2356891.9407272562,2013397.5044802749,2365537.330126385 
 11/15  08:00:00,2464016.5884814225,2106894.84467052,2474238.788350324 
 11/15  09:00:00,2536260.7807098785,2182425.1357227652,2545493.209430434 
 11/15  10:00:00,2224834.1617573574,1994418.0523496084,2271042.4797643675 
 11/15  11:00:00,1560503.032983026,1616845.9820799273,1814557.1572865979 
 11/15  12:00:00,1052495.5901056402,1367096.5620452713,1480225.5902849652 
 11/15  13:00:00,444494.7503045838,1216231.3573187296,1271293.5247665714 
 11/15  14:00:00,36455.108791216124,1102324.8814912215,1155152.4727472782 
 11/15  15:00:00,0.0,938290.5837313373,1085203.2962961607 
 11/15  16:00:00,19491.47602020876,895340.9948640876,1127347.498165958 
 11/15  17:00:00,674210.027504489,1135490.6804990857,1396866.2871638476 
 11/15  18:00:00,1624006.3868055458,1634513.08418006,1868369.907831321 
 11/15  19:00:00,1924436.7369157418,1847377.0478262817,2127493.306014004 
 11/15  20:00:00,2213131.824586588,2048015.969920889,2382395.153418938 
 11/15  21:00:00,2247943.9086531014,2009529.4352989693,2384300.6544267978 
 11/15  22:00:00,2259527.783032535,1975892.3003687044,2368548.8855554215 
 11/15  23:00:00,2314070.2824099306,2009739.6607597838,2405845.6965799485 
 11/15  24:00:00,2585120.2854722235,2227319.4054839327,2663465.078246508 
 11/16  01:00:00,2726693.8106414466,2328526.1378356414,2793201.9947081683 
 11/16  02:00:00,2635405.075600791,2233361.838139935,2691407.0560478675 
 11/16  03:00:00,2632063.795503869,2220102.6402323097,2679748.418289393 
 11/16  04:00:00,2737472.198105833,2309252.0642658114,2778223.8103572205 
 11/16  05:00:00,2903774.697372255,2445568.1403448717,2939374.693500158 
 11/16  06:00:00,2913817.233465775,2440050.5509530893,2945563.281938782 
 11/16  07:00:00,2832231.9893622315,2366533.3211762924,2860355.8654144006 
 11/16  08:00:00,2741996.2595638884,2293876.537177514,2766804.637070073 
 11/16  09:00:00,2668516.1642037183,2237291.429740133,2691442.7262408696 
 11/16  10:00:00,2531329.651425906,2136544.6829894613,2554257.0222999407 
 11/16  11:00:00,2353588.461298007,1991456.7603440606,2373307.7546079163 
 11/16  12:00:00,1982207.796294936,1747220.1193731893,2043994.173679497 
 11/16  13:00:00,1287883.9804963619,1404764.4636242136,1599923.9914041364 
 11/16  14:00:00,715454.5377718456,1170964.3958960993,1310941.2052356135 
 11/16  15:00:00,22066.930678113928,862704.420576658,1090213.6235721442 
 11/16  16:00:00,19129.925700695636,738583.2573828348,1006865.1079051401 
 11/16  17:00:00,545085.045953488,872138.1673518893,1120601.1074145213 
 11/16  18:00:00,1217790.055342531,1189086.5426848633,1401482.543691125 
 11/16  19:00:00,1340992.8826629256,1259678.4786845678,1491611.7037371413 
 11/16  20:00:00,1382533.0389275043,1270350.8902696203,1506485.8772671395 
 11/16  21:00:00,1449084.699167491,1316282.5055083493,1550359.9338187552 
 11/16  22:00:00,1455108.0193051808,1312436.581223061,1537849.5948044884 
 11/16  23:00:00,1429372.0171774046,1280919.5068416074,1497493.5924294959 
 11/16  24:00:00,1450582.4131508835,1287789.3624689938,1506588.37735196 
 11/17  01:00:00,1515223.969257304,1332153.0693783034,1561191.7706593021 
 11/17  02:00:00,1619826.7280699883,1412172.9500588279,1658400.5547933967 
 11/17  03:00:00,1694537.312755034,1456224.3830434075,1727342.044816921 
 11/17  04:00:00,1823718.1120392869,1556095.2752535306,1851406.7989334161 
 11/17  05:00:00,1993946.6356068375,1694776.7590479222,2018043.9177728207 
 11/17  06:00:00,2247412.593488302,1916762.2356138104,2270255.448119716 
 11/17  07:00:00,2438056.1003700723,2078117.3243474427,2459170.191345099 
 11/17  08:00:00,2542618.2402624507,2157671.539082473,2560801.208708791 
 11/17  09:00:00,2617059.3143461803,2221731.29032714,2632316.1250013798 
 11/17  10:00:00,2379002.444945658,2070114.2337809606,2426146.0228394177 
 11/17  11:00:00,1607435.4021881786,1628441.664780025,1928723.257912248 
 11/17  12:00:00,1059699.6281370062,1351400.8905773885,1566961.4232811998 
 11/17  13:00:00,726464.3528144012,1249484.3050253298,1387223.5423798987 
 11/17  14:00:00,469190.1270202814,1217194.4286187305,1331557.954428702 
 11/17  15:00:00,510960.6901664307,1143533.43947969,1309437.7311676063 
 11/17  16:00:00,692976.5237554498,1231236.5347716445,1480998.6202923513 
 11/17  17:00:00,1363022.0751425633,1505895.270563275,1786982.5415349815 
 11/17  18:00:00,2121747.3599619744,1933126.8262034282,2276761.499626374 
 11/17  19:00:00,2456376.5355442,2190863.6099412423,2586545.3265702305 
 11/17  20:00:00,2565654.912538847,2270168.6955904514,2674678.8285106523 
 11/17  21:00:00,2629553.1596751027,2312086.5296788495,2720113.949796463 
 11/17  22:00:00,2844340.2213872587,2477545.450134833,2920023.603773515 
 11/17  23:00:00,3036104.4759367723,2625658.424034807,3099862.181656704 
 11/17  24:00:00,3088722.9513836326,2647061.633542204,3140870.6780674607 
 11/18  01:00:00,3232160.517365278,2757794.0289926943,3276126.3224729234 
 11/18  02:00:00,3425409.232878927,2923696.2098360006,3464714.5354186264 
 11/18  03:00:00,3492368.831802503,2989000.7221880946,3527826.5229595476 
 11/18  04:00:00,3505011.8324333644,3008428.0304210554,3536362.0389409647 
 11/18  05:00:00,3467366.0210417886,2946170.542470591,3493822.526092514 
 11/18  06:00:00,3467251.1762165963,2917879.9387669438,3490124.472615254 
 11/18  07:00:00,3401403.5072996467,2851835.022398183,3422996.2819298506 
 11/18  08:00:00,3302085.028575195,2760333.524282625,3322329.923703134 
 11/18  09:00:00,3256559.921870367,2722935.785127237,3276790.575878974 
 11/18  10:00:00,3067198.9680100107,2581091.1304151914,3088549.5929121813 
 11/18  11:00:00,2729478.4250280354,2326403.840937602,2751873.841632279 
 11/18  12:00:00,2285622.6675882847,2014388.4018533872,2322252.4629295003 
 11/18  13:00:00,1951208.986896749,1791988.2457433639,2025594.7531367834 
 11/18  14:00:00,1814260.3973219641,1687301.28033585,1901530.247614338 
 11/18  15:00:00,1758684.7465255684,1623556.907970198,1841513.0000954238 
 11/18  16:00:00,1770284.328421834,1596749.8163120695,1831763.3276452725 
 11/18  17:00:00,1819500.111900045,1615338.6033696528,1878569.4134778557 
 11/18  18:00:00,2075752.0191845729,1768918.2915033586,2095339.1983744428 
 11/18  19:00:00,2211277.0503313253,1871114.491148603,2229488.443984624 
 11/18  20:00:00,2250406.4656775948,1898747.1157398804,2267297.7738865805 
 11/18  21:00:00,2257719.6268204805,1902683.1146507778,2273226.7903637076 
 11/18  22:00:00,2302869.2381987865,1935792.6626199207,2317433.058425471 
 11/18  23:00:00,2359333.1218669857,1978458.7149272626,2373216.2175970143 
 11/18  24:00:00,2469523.973316468,2083350.6853598636,2482461.3424261813 
 11/19  01:00:00,2506925.291482121,2120050.4146064688,2519163.160560628 
 11/19  02:00:00,2636072.7862221776,2239817.781069897,2647505.085012992 
 11/19  03:00:00,2801480.9926721347,2396179.6844248734,2812243.1288234885 
 11/19  04:00:00,2807399.267144599,2400185.875625015,2818318.559674754 
 11/19  05:00:00,2843104.9806551086,2434066.3526555877,2853865.7423938722 
 11/19  06:00:00,2870984.441804173,2460778.5581594696,2881685.972389924 
 11/19  07:00:00,2765179.5437815287,2364055.873698635,2775921.8736163327 
 11/19  08:00:00,2587075.5342957377,2200345.8285991806,2597943.023017649 
 11/19  09:00:00,2471053.9721486475,2097595.531320989,2482448.7075075316 
 11/19  10:00:00,2350006.698729375,2034304.4662228674,2364398.067897173 
 11/19  11:00:00,1984233.2628748924,1788174.9527392066,2013391.9585377479 
 11/19  12:00:00,1467031.4387037822,1400095.2493206733,1523408.9249012584 
 11/19  13:00:00,1041902.3172656134,1059754.085742273,1109267.6351883316 
 11/19  14:00:00,850089.9537881122,879456.6338074866,904504.1530487874 
 11/19  15:00:00,847974.3966511128,835537.6504989914,874470.246997982 
 11/19  16:00:00,763743.8418350926,777228.1118549771,810774.8435026413 
 11/19  17:00:00,828438.3916986722,808081.1668918823,877583.0061686726 
 11/19  18:00:00,1179993.988561852,1045502.1611152046,1192777.462309925 
 11/19  19:00:00,1517170.3585088337,1334672.3984393992,1527904.141320056 
 11/19  20:00:00,1843542.0466789538,1605936.3692911891,1853987.0168264497 
 11/19  21:00:00,2018779.358576538,1746403.9064221894,2029137.5099369807 
 11/19  22:00:00,2184937.3232588284,1885372.4743755113,2194947.9921240145 
 11/19  23:00:00,2363140.335821871,2033524.487616595,2373309.975477434 
 11/19  24:00:00,2522550.013406982,2167889.8510358986,2532938.104939832 
 11/20  01:00:00,2665267.9844512204,2290553.951555799,2675839.3390705087 
 11/20  02:00:00,2793012.289046893,2401663.912974405,2803791.832539884 
 11/20  03:00:00,2928203.6062844647,2518017.2970908564,2939610.129978167 
 11/20  04:00:00,3059319.21303903,2627606.9014382865,3071415.265989411 
 11/20  05:00:00,3113650.902376541,2671464.353825158,3126116.007007842 
 11/20  06:00:00,3117528.375062181,2675535.1620596494,3130147.476384518 
 11/20  07:00:00,3055064.0626117014,2610503.9211663986,3067659.500361015 
 11/20  08:00:00,3015277.772034265,2564025.4720234773,3027857.1185405557 
 11/20  09:00:00,2917077.1468871967,2481846.261452272,2930142.729104422 
 11/20  10:00:00,2615137.959557671,2269478.444685045,2638731.0964165623 
 11/20  11:00:00,2055149.8557554726,1920912.1538253776,2206556.1267147893 
 11/20  12:00:00,1477990.2221040905,1620010.7640958016,1840287.6280911942 
 11/20  13:00:00,1115031.2161420446,1434069.118452542,1577111.9464594964 
 11/20  14:00:00,935451.9948861478,1303248.4417003314,1411000.0625346564 
 11/20  15:00:00,941894.4572005153,1230923.236802004,1363732.3427720251 
 11/20  16:00:00,785264.0570469378,1154078.8907714756,1347509.4431053796 
 11/20  17:00:00,1199086.368671556,1280083.7231889865,1517402.2225744717 
 11/20  18:00:00,1762682.0668112165,1558149.0723000425,1852790.7096614311 
 11/20  19:00:00,1913372.697584771,1661775.2425314225,1987176.1709257613 
 11/20  20:00:00,2049898.677583309,1779713.25386643,2112368.3750711475 
 11/20  21:00:00,2262705.1200013785,1974813.4074404628,2318091.082573237 
 11/20  22:00:00,2476238.1851662477,2161846.8442917066,2524134.9440791067 
 11/20  23:00:00,2628254.927501955,2286718.7797984565,2667480.1498889932 
 11/20  24:00:00,2661584.640555175,2303703.597796304,2694963.8889318993 
 11/21  01:00:00,2724977.8027228224,2345937.6506867884,2754215.538261386 
 11/21  02:00:00,2855143.105550089,2448053.1918675834,2881518.7769334656 
 11/21  03:00:00,2884324.6632962115,2465210.180546143,2907349.589424654 
 11/21  04:00:00,2799073.705344176,2381596.904677767,2817695.701392566 
 11/21  05:00:00,2650270.246215751,2242084.106759532,2668250.6933134887 
 11/21  06:00:00,2556935.8269186947,2155702.7992623234,2573468.2795675583 
 11/21  07:00:00,2537232.009077642,2136859.9560538414,2552860.6563665955 
 11/21  08:00:00,2539623.474611436,2135795.7367137144,2553413.624166373 
 11/21  09:00:00,2503314.8093155287,2103508.925734024,2512864.3335521426 
 11/21  10:00:00,2397692.635863106,2017354.1299261465,2403886.6760445586 
 11/21  11:00:00,2260053.808204926,1906825.2749331938,2264211.4176340797 
 11/21  12:00:00,2077157.3266148015,1769095.747883432,2079656.633975688 
 11/21  13:00:00,1906548.446943252,1690100.0343138727,1935273.4300151598 
 11/21  14:00:00,1611307.5162771293,1624087.8938328386,1829653.317927393 
 11/21  15:00:00,1066427.8471650556,1503969.3272497482,1757964.64423772 
 11/21  16:00:00,946323.7671626052,1464894.43082284,1818129.0150127434 
 11/21  17:00:00,1682700.7645306499,1691335.8331898702,2045238.8786305033 
 11/21  18:00:00,2209051.1867454024,1938620.549379087,2305571.868004949 
 11/21  19:00:00,2355143.7213986884,2043273.8413888677,2435335.927262145 
 11/21  20:00:00,2469680.146923463,2126587.477659098,2536327.6585760703 
 11/21  21:00:00,2528919.305391123,2163918.424517566,2584545.250829014 
 11/21  22:00:00,2554858.333059397,2175386.582934269,2601346.6682352973 
 11/21  23:00:00,2557343.551431085,2169365.6256971546,2596318.4477286055 
 11/21  24:00:00,2544420.3417509813,2155480.761008412,2577432.271642153 
 11/22  01:00:00,2558515.3241638895,2167246.403142629,2586833.6905958117 
 11/22  02:00:00,2586361.5575975794,2187052.889255541,2610862.47957422 
 11/22  03:00:00,2598678.180363268,2193901.2193389256,2620007.1864821203 
 11/22  04:00:00,2605268.53427468,2195920.2029709485,2624065.070159193 
 11/22  05:00:00,2601980.1547238207,2188815.116126858,2618650.9538501175 
 11/22  06:00:00,2611242.233487924,2195479.927451083,2626290.7766096788 
 11/22  07:00:00,2635842.0640283343,2216306.037170329,2649653.2185190143 
 11/22  08:00:00,2654758.02240553,2230491.615658034,2667568.480160374 
 11/22  09:00:00,2642974.786644055,2224100.4148443947,2655074.564872161 
 11/22  10:00:00,2457510.3508511605,2105818.422675871,2492858.525043117 
 11/22  11:00:00,1960425.7655076825,1831171.511789545,2185649.27079342 
 11/22  12:00:00,1511439.8481615884,1663779.9994009829,1984350.11125397 
 11/22  13:00:00,1305731.3026969982,1641271.0779281305,1906766.0720598924 
 11/22  14:00:00,1011647.0934745321,1596103.3463029936,1859511.7908919947 
 11/22  15:00:00,1097836.0339217132,1603052.0154209118,1927723.0101467164 
 11/22  16:00:00,1095993.4575595588,1675060.525510398,2128798.753333163 
 11/22  17:00:00,1992790.8608644132,1967055.5500709256,2412993.2910154564 
 11/22  18:00:00,2600770.3158763703,2276227.208513158,2746562.8752798 
 11/22  19:00:00,2870963.4372311197,2481087.649799239,2992047.720735456 
 11/22  20:00:00,3076316.0400419445,2639569.552470368,3177005.221260747 
 11/22  21:00:00,3196282.043189678,2726591.0671344213,3279730.6217363584 
 11/22  22:00:00,3287778.570243205,2789950.0107598193,3357230.772188874 
 11/22  23:00:00,3446434.3088589166,2917011.633409026,3505067.9666778957 
 11/22  24:00:00,3600119.246204339,3041790.9525315543,3650240.936852876 
 11/23  01:00:00,3596143.371505978,3015826.6989285136,3637685.850494614 
 11/23  02:00:00,3534268.1872098176,2936480.1058307537,3567888.59841609 
 11/23  03:00:00,3588377.775651496,2973286.81832619,3616573.1006405116 
 11/23  04:00:00,3682609.5226002513,3050487.0709588965,3707359.0283808 
 11/23  05:00:00,3748429.993970265,3106202.1247363156,3770468.8500685156 
 11/23  06:00:00,3875749.853794193,3226162.561869112,3896499.0222018524 
 11/23  07:00:00,4023055.2403102424,3365157.9577370947,4043585.5170308603 
 11/23  08:00:00,4064167.836463255,3402241.7677586097,4083674.004955907 
 11/23  09:00:00,4082545.5731038284,3425595.154132166,4100306.467964617 
 11/23  10:00:00,3791279.779805477,3271108.9743006285,3902575.276811164 
 11/23  11:00:00,2751198.2282203054,2837803.511547763,3515161.145252564 
 11/23  12:00:00,1717874.8077920899,2524619.474386768,3165214.2249981277 
 11/23  13:00:00,867741.8424170647,2446530.1963113896,2983279.46449864 
 11/23  14:00:00,398167.7018807399,2369479.8246484897,2846326.317662705 
 11/23  15:00:00,301155.1587649405,2069841.1076051788,2640491.9083468635 
 11/23  16:00:00,929241.6662207656,2019869.1407877766,2587798.377086968 
 11/23  17:00:00,2078316.915564579,2277004.655523124,2755060.1741653993 
 11/23  18:00:00,2726287.800120701,2547115.6390798073,3063772.918580688 
 11/23  19:00:00,2869778.3226137795,2606162.273587682,3144307.0185757354 
 11/23  20:00:00,2878416.758579672,2564463.162945577,3100181.400784743 
 11/23  21:00:00,2828843.0314327483,2485196.7331377473,3007983.1611759234 
 11/23  22:00:00,2874311.5164193218,2501989.268534889,3019606.36512571 
 11/23  23:00:00,2932991.939149239,2538513.3457275555,3052875.0013420517 
 11/23  24:00:00,2859777.926139829,2448463.6363667203,2954833.1039752243 
 11/24  01:00:00,2789330.4137328686,2366216.9015848925,2865684.3042304884 
 11/24  02:00:00,2797776.641417071,2362534.9634450004,2859680.594519452 
 11/24  03:00:00,2801867.789690478,2356761.347140112,2852200.181475072 
 11/24  04:00:00,2807976.4346315432,2355448.937081909,2848970.2506357613 
 11/24  05:00:00,2831638.5363834295,2372663.831780477,2865095.9760896894 
 11/24  06:00:00,2829410.433120178,2370703.7264481024,2857261.4476536303 
 11/24  07:00:00,2808236.5948768067,2351266.194626482,2831538.1350169317 
 11/24  08:00:00,2790281.0877130576,2331911.4335151543,2809499.9172140276 
 11/24  09:00:00,2763119.8697262336,2309267.6954047517,2778760.608953916 
 11/24  10:00:00,2667008.18759711,2240381.2380220466,2677940.2585852025 
 11/24  11:00:00,2493240.9072907595,2108182.6524600093,2499973.126362512 
 11/24  12:00:00,2288123.953733451,1950893.9406653964,2292020.9748352193 
 11/24  13:00:00,2151876.474680632,1836797.587055983,2155544.72343294 
 11/24  14:00:00,2047985.0929770097,1747579.6252723497,2051667.2964297244 
 11/24  15:00:00,1996506.044646514,1696012.628154857,2001031.7525880607 
 11/24  16:00:00,1953698.5699449535,1656788.1141024963,1957878.600201429 
 11/24  17:00:00,1957581.19319864,1654516.9130536616,1964191.955305119 
 11/24  18:00:00,2080639.1497765337,1743668.5479274539,2087091.525342118 
 11/24  19:00:00,2188642.555237422,1836519.1219047445,2195761.170215047 
 11/24  20:00:00,2270175.6778584328,1895547.2675735112,2277238.574857475 
 11/24  21:00:00,2412028.8082914604,2008776.682507062,2419310.5734140445 
 11/24  22:00:00,2603126.7415854074,2170693.4009988457,2610986.79663026 
 11/24  23:00:00,2807817.923459939,2340621.2371343956,2816288.3956919955 
 11/24  24:00:00,2986659.343235936,2486321.5719310446,2995583.989449381 
 11/25  01:00:00,3107077.288419247,2581407.3266685465,3116228.627087692 
 11/25  02:00:00,3223189.6351326867,2673658.40298226,3232658.092673722 
 11/25  03:00:00,3335812.4456235114,2766510.095660262,3345569.9548765565 
 11/25  04:00:00,3430723.4562418642,2844840.149777381,3440735.554359465 
 11/25  05:00:00,3479746.4435982867,2883552.561408487,3489835.6701492467 
 11/25  06:00:00,3492606.771476832,2896165.11956727,3502631.200507537 
 11/25  07:00:00,3525251.5357276862,2926446.741418916,3535317.2482613693 
 11/25  08:00:00,3618149.061510765,3005077.0458815205,3628511.854172191 
 11/25  09:00:00,3706727.639586908,3086630.817890905,3716968.054496311 
 11/25  10:00:00,3487605.0809034742,2962324.3140937565,3552288.6099108923 
 11/25  11:00:00,2804331.268541703,2615171.3770220294,3194640.2855144213 
 11/25  12:00:00,2654505.2666658615,2506007.82365412,2987251.005524421 
 11/25  13:00:00,2395488.82625033,2380508.4741730085,2798552.403575375 
 11/25  14:00:00,2038694.2683911656,2319319.764357347,2716070.459018269 
 11/25  15:00:00,1786645.9742985542,2267136.2188835987,2725971.5239793705 
 11/25  16:00:00,1721328.0688052194,2253833.3281986485,2829980.080439997 
 11/25  17:00:00,2580472.373138272,2469149.810709643,3027414.031927089 
 11/25  18:00:00,3127681.6562357033,2708850.336945441,3262286.3997504925 
 11/25  19:00:00,3304672.2311141235,2845288.9842385934,3415715.7667189273 
 11/25  20:00:00,3421360.111362568,2933551.704789391,3513224.6003024722 
 11/25  21:00:00,3533274.1783758216,3016835.416136242,3609201.0756847686 
 11/25  22:00:00,3688644.5702334647,3137053.3120187437,3751778.4224816924 
 11/25  23:00:00,3805659.4621356023,3230340.824245752,3858696.816768069 
 11/25  24:00:00,3826879.3913349276,3237672.3875847664,3871193.3195252093 
 11/26  01:00:00,3849955.3280443344,3249570.145019761,3887416.329281633 
 11/26  02:00:00,3928501.7055197577,3316275.691169042,3961255.534972227 
 11/26  03:00:00,3979589.4613264976,3358913.4783352455,4008411.5975829875 
 11/26  04:00:00,3968211.638042312,3342856.8860379444,3992799.049752249 
 11/26  05:00:00,4009641.373463203,3373545.845506776,4031262.54001973 
 11/26  06:00:00,4087845.0732088746,3436484.5654151253,4107413.5516204834 
 11/26  07:00:00,4167033.267378435,3498060.52904893,4184801.0755223827 
 11/26  08:00:00,4251103.323296616,3562890.742386226,4267348.127021118 
 11/26  09:00:00,4284789.5892407,3588480.88825742,4298417.447746556 
 11/26  10:00:00,4052021.601519818,3445914.396945472,4106814.6482610865 
 11/26  11:00:00,3210889.2410836644,3014455.4330271664,3633773.9886722835 
 11/26  12:00:00,2431686.7359462813,2712322.4798539625,3243290.0033925707 
 11/26  13:00:00,1666902.6568990923,2576699.6104699504,3029711.304270554 
 11/26  14:00:00,975597.473916086,2418353.9633812797,2853199.44749621 
 11/26  15:00:00,501898.15666245355,2062394.161874118,2635931.1121268817 
 11/26  16:00:00,1044131.1440459937,1996523.7478889124,2600921.202918851 
 11/26  17:00:00,2215756.070864523,2317372.49519951,2850195.5461722547 
 11/26  18:00:00,3080165.502105725,2798803.029913196,3361057.6405153205 
 11/26  19:00:00,3487874.991771849,3102401.7686822764,3718925.1403119382 
 11/26  20:00:00,3710720.302242768,3241669.9779035007,3898115.090340491 
 11/26  21:00:00,3883258.8106686324,3341738.609914856,4034053.8633195795 
 11/26  22:00:00,3926595.329483338,3331907.401859505,4046663.866757526 
 11/26  23:00:00,3852613.746628744,3244548.42412241,3948339.1525352914 
 11/26  24:00:00,3884438.5161016863,3257401.494587233,3967929.886167974 
 11/27  01:00:00,3952661.6757904743,3306554.8438901985,4028657.148216379 
 11/27  02:00:00,3980461.9736429295,3323718.5073539303,4045024.6065888777 
 11/27  03:00:00,4024241.8681452,3352703.8919151053,4078976.2183379787 
 11/27  04:00:00,4060002.728543939,3374613.0344886817,4108504.7348882724 
 11/27  05:00:00,4045701.2467654916,3356876.786165194,4088928.3838858744 
 11/27  06:00:00,4040421.1415538387,3347748.4768475564,4079155.9052451053 
 11/27  07:00:00,4021486.0508147376,3330630.173332976,4056312.454585785 
 11/27  08:00:00,3950174.038568178,3273961.9480182324,3981626.9087988157 
 11/27  09:00:00,3875680.3378857234,3216885.557725817,3904695.452186702 
 11/27  10:00:00,3701315.5970285186,3089101.60234942,3730289.0532004214 
 11/27  11:00:00,3435309.686654619,2900116.0645739646,3466238.2597428625 
 11/27  12:00:00,3119209.762049179,2692494.031833123,3175674.7494926993 
 11/27  13:00:00,2922496.8705692315,2548238.1396511444,2986504.8534174096 
 11/27  14:00:00,2798781.765249683,2438714.5299838106,2856946.009231891 
 11/27  15:00:00,2676329.9369311766,2345651.4444006085,2752294.045427987 
 11/27  16:00:00,2765487.674149301,2360760.3173871245,2801683.6668947013 
 11/27  17:00:00,2809474.3901876425,2372684.8056207867,2840999.1627440094 
 11/27  18:00:00,2867888.3632324194,2392270.5474168565,2886129.610847272 
 11/27  19:00:00,3053712.522405103,2493124.544029114,3067696.2922952683 
 11/27  20:00:00,3124256.853303319,2534858.350294593,3136454.037826044 
 11/27  21:00:00,3158766.978946967,2558191.0650671595,3170003.787946625 
 11/27  22:00:00,3032697.5638736943,2492742.4080751766,3045447.311500515 
 11/27  23:00:00,2984826.2907705875,2462676.7184303985,2997524.523033183 
 11/27  24:00:00,3050583.2307492206,2485343.981625268,3060930.790467538 
 11/28  01:00:00,3028952.7543637883,2478459.526679685,3039408.0787146236 
 11/28  02:00:00,2951718.5212544855,2444507.947874738,2964028.4410434496 
 11/28  03:00:00,2955594.0178387132,2452009.637158303,2968258.3891147263 
