osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,cell,city,density,reconstruction_applied,archetype_mapped_to,reconstruction_basis,vent_fans_eui_recon_kwh_m2,pumps_eui_recon_kwh_m2,swh_dhw_eui_recon_kwh_m2,refrig_eui_recon_kwh_m2,cooking_other_eui_recon_kwh_m2,total_eui_reconstructed_kwh_m2
way/442622376,54.21222361110297,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,26.989310816032194,46.1380557716186,3.965491160357749,43.39802567354598,120.49088342155453,4.885065257701827,9.57420022928012,0.8228870016681572,9.005611103568874,24.28776359221898,0.2184767561373986,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.73122343634453,1.746244687268906,40.16362780718484,1.746244687268906,1.746244687268906,174.6244687268906
way/442622377,41.98698517281926,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,31.92839560542006,45.622380074689225,3.9654910367621445,43.398024320925316,124.91429103779674,5.779039604581031,9.46719133405891,0.8228869760205861,9.005610822883854,25.074728737544383,0.21301619801957136,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.051760220130198,1.8103520440260397,41.63809701259891,1.8103520440260397,1.8103520440260397,181.03520440260397
way/442622378,39.37914874321773,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,33.32013986986935,45.92829007179436,3.9654912387643044,43.39802653162119,126.6119477120492,6.030945316446353,9.53067132937819,0.8228870179384583,9.005611281629777,25.39011494539278,0.21241069847569533,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.17477881971371,1.834955763942742,42.20398257068307,1.834955763942742,1.834955763942742,183.4955763942742
way/442622381,44.13164590689374,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,30.839551620470473,45.605309008126994,3.9654911443929106,43.39802549882802,123.8083772718184,5.581958843305156,9.463648882894448,0.8228869983552617,9.0056110673128,24.874105791867667,0.21266162776825054,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.971621541436116,1.7943243082872231,41.269459090606134,1.7943243082872231,1.7943243082872231,179.43243082872232
way/442622382,39.41166145071041,1.0,3.5,MidriseApartment,single_zone,no_floors,42.48379403806336,40.932072571092384,3.9654911444999987,43.398025499999996,130.77938325365574,7.689566720889467,8.493896243372523,0.8228869983774837,9.005611067556,26.011961030195476,0.1986984129752542,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.476766902438822,1.8953533804877642,43.59312775121858,1.8953533804877642,1.8953533804877642,189.53533804877642
way/442622384,30.398821471522318,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,40.284879636259085,45.660776160274246,3.96549117780134,43.39802586444727,133.30917283878193,7.291563214162894,9.475158982570829,0.8228870052879117,9.005611143183183,26.595220345204815,0.20561536320072293,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.66008498831753,1.932016997663506,44.43639094626064,1.932016997663506,1.932016997663506,193.20169976635063
way/442622386,41.060167956080875,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,32.41899591163729,46.02020833753381,3.9654910130662033,43.39802406159879,125.80271932383609,5.867838260006349,9.549745472538316,0.822886971103394,9.005610769070488,25.246081472718544,0.21347687241232974,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.116139081437398,1.8232278162874795,41.93423977461203,1.8232278162874795,1.8232278162874795,182.32278162874795
way/442622387,180.86817751214093,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,9.812516208881698,44.56066562838469,3.9654911444504184,43.39802549945739,101.7366984811742,1.7760654338075874,9.246872845877364,0.8228869983671953,9.005611067443402,20.85143634549555,0.2087599607225058,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.372224527621317,1.4744449055242634,33.91223282705806,1.4744449055242634,1.4744449055242634,147.44449055242637
way/442622388,45.962130554856046,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,31.4439817399143,45.95866824828062,3.965491075489022,43.39802474474924,124.76616580843319,5.691360694924488,9.536975165537207,0.8228869840568779,9.005610910832406,25.05683375535098,0.2142145401529685,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.041026507857477,1.8082053015714954,41.588721936144395,1.8082053015714954,1.8082053015714954,180.82053015714956
way/442622390,260.3708761004941,3.0,10.5,MidriseApartment,one_zone_per_floor,no_floors,5.340401498296815,48.582311786566244,3.9654911444241243,43.39802549916962,101.2862299284568,0.9666126711917236,10.081412683453934,0.8228869983617388,9.005611067383686,20.87652342039108,0.23301030575753617,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.33958187887368,1.4679163757747362,33.76207664281893,1.4679163757747362,1.4679163757747362,146.79163757747364
way/442622391,62.26429227751849,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,24.331833719255055,46.01801291802924,3.9654911703099125,43.39802578246166,117.71336359005586,4.404061903185164,9.549289896646084,0.8228870037333506,9.005611126170184,23.781849929734783,0.21988246920226576,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.529953883337383,1.7059907766674764,39.237787863351954,1.7059907766674764,1.7059907766674764,170.59907766674763
way/442622392,240.338436824875,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,8.297795482510214,45.69063104271862,3.9654911500345382,43.39802556056956,101.35194323583293,1.5019009823343485,9.481354228936627,0.8228869995259671,9.00561108012491,20.81175329092185,0.22802700559298344,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.344343712741516,1.4688687425483031,33.78398107861097,1.4688687425483031,1.4688687425483031,146.88687425483033
way/442622394,51.759364241205596,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,30.59475765870347,44.64380977608041,3.965491160605507,43.39802567625742,122.6020842716468,5.537651136225328,9.264126254253998,0.82288700171957,9.00561110413153,24.630275496330427,0.20753642299479147,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.884209005191797,1.7768418010383593,40.867361423882265,1.7768418010383593,1.7768418010383593,177.68418010383596
way/442622395,50.59428280542652,1.0,3.5,MidriseApartment,single_zone,no_floors,40.32847818527652,42.15556761041849,3.9654911445,43.398025499999996,129.84756244019502,7.29945455153505,8.74778614597316,0.822886998377484,9.005611067556,25.875738763441696,0.20901130077281327,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.409243655086597,1.881848731017319,43.28252081339834,1.881848731017319,1.881848731017319,188.1848731017319
way/442622397,44.489146641972056,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,31.41560842437982,45.68741989579386,3.9654911388919167,43.39802543862558,124.46654489769118,5.686225124812747,9.480687877415976,0.8228869972137395,9.005611054820072,24.995411054262533,0.21333773559463642,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.019314847658782,1.8038629695317563,41.48884829923039,1.8038629695317563,1.8038629695317563,180.38629695317562
way/442622399,52.882766825751624,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,33.53167802563692,44.22894008747773,3.9654911444324923,43.39802549926119,125.12413475680833,6.069233722640282,9.178035815432679,0.8228869983634753,9.005611067402688,25.075767603839125,0.19829110954551932,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.066966286725242,1.8133932573450482,41.70804491893611,1.8133932573450482,1.8133932573450482,181.33932573450483
way/442622401,44.97998943857857,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,30.53971587590276,45.428762471743674,3.9654911201587235,43.398025233610966,123.33199470141612,5.527688573538399,9.427013358036474,0.822886993326377,9.005611012277079,24.78319993717833,0.21220724640730745,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.937101065320007,1.7874202130640016,41.11066490047204,1.7874202130640016,1.7874202130640016,178.74202130640018
way/442622402,4406.978191914423,2.0,7.0,PrimarySchool,perimeter_core,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|narrow_perimeter_fallback",3.5512128150586686,142.1298938367421,39.654716277482144,62.5918740633999,247.9276969926828,0.642769519525619,29.493658529850027,8.228829484172875,12.98856497064424,51.35382250419276,0.2573751385781025,success,,la_suburban,la,suburban,True,primary_school,table4_fraction_split,38.14272261425889,9.535680653564723,9.535680653564723,3.178560217854908,9.535680653564723,317.8560217854908
way/442622403,64.36363760377094,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,23.7968633992424,44.98657145951224,3.9654911438225913,43.39802549258649,116.14695149516372,4.307232275262875,9.335253416706305,0.8228869982369136,9.005611066017607,23.470983756223703,0.2108120538548422,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.41644576051911,1.683289152103822,38.71565049838791,1.683289152103822,1.683289152103822,168.3289152103822
way/442622406,58.164551099315325,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,27.365676226655122,46.00043799615033,3.965491166851612,43.3980257446143,120.72963113427137,4.9531873970245766,9.545642889457147,0.8228870030157117,9.005611118316404,24.327328407813837,0.21798134353207976,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.748523995237056,1.749704799047411,40.24321037809045,1.749704799047411,1.749704799047411,174.97047990474113
way/442622407,198.5023529794071,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,9.625901106465975,44.76133477279297,3.965491166529704,43.39802574109135,101.75075278688,1.7422881002703414,9.288514101371815,0.8228870029489119,9.00561111758535,20.859300322176416,0.221129690681776,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.373242955571015,1.4746485911142029,33.916917595626664,1.4746485911142029,1.4746485911142029,147.46485911142028
way/442622408,189.27184415970933,3.0,10.5,MidriseApartment,one_zone_per_floor,no_floors,4.60471207730438,50.36463207216844,3.9654911443976193,43.39802549887955,102.33286079274998,0.8334528859920928,10.451265530559818,0.8228869983562388,9.005611067323493,21.113216482231643,0.2387941824474995,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.415424695126809,1.483084939025362,34.110953597583325,1.483084939025362,1.483084939025362,148.3084939025362
way/442622409,40.54735387385348,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,33.329166065327385,45.50476188629281,3.965491173442491,43.398025816744365,126.19744494180705,6.032579057824257,9.442784148548395,0.8228870043833982,9.005611133284257,25.303861344040307,0.2114923558670529,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.144742387087467,1.8289484774174936,42.065814980602354,1.8289484774174936,1.8289484774174936,182.89484774174935
way/442622410,72.74388483814037,1.0,3.5,MidriseApartment,single_zone,no_floors,28.870372375801544,34.936038246422385,3.9654911445,43.3980255,111.16992726672393,5.225537400020079,7.2496471685916015,0.822886998377484,9.005611067556,22.303682634545165,0.1347729633866659,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.055791830922024,1.6111583661844047,37.0566424222413,1.6111583661844047,1.6111583661844047,161.11583661844048
way/442622411,48.22042055084465,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,33.40771741935551,44.42245741347888,3.9654911444312244,43.398025499247325,125.19369147651294,6.046796852903347,9.21819298278583,0.8228869983632122,9.00561106739981,25.0934879014522,0.20360268889197528,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.07200662873282,1.814401325746564,41.73123049217098,1.814401325746564,1.814401325746564,181.44013257465645
way/442622412,155.99522737375852,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,12.025905278201371,44.53362365515197,3.9654911444281686,43.39802549921388,103.92304557699539,2.176688855354448,9.241261311927897,0.8228869983625782,9.00561106739287,21.246448233037796,0.2190098067781599,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.530655476593869,1.5061310953187736,34.6410151923318,1.5061310953187736,1.5061310953187736,150.6131095318774
way/442622413,232.6318114137937,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,8.522768681798802,44.0260769333269,3.96549114447833,43.398025499762845,99.91236225936687,1.542621131405583,9.135939276588532,0.8228869983729872,9.005611067506788,20.50705847387389,0.20220600922850965,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.240026250678759,1.4480052501357517,33.30412075312229,1.4480052501357517,1.4480052501357517,144.80052501357517
way/442622414,208.5060708296414,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,11.912913265641867,43.795594577818655,3.965491144447171,43.39802549942185,103.07202448732954,2.1562373010811777,9.088111422032306,0.8228869983665213,9.005611067436027,21.07284678891603,0.20537503031366275,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.468987281690547,1.4937974563381093,34.35734149577652,1.4937974563381093,1.4937974563381093,149.37974563381093
way/442622415,41.8184339355852,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,31.872391207988393,45.544784399523955,3.965491202122578,43.39802613061699,124.78069294025191,5.768902808645899,9.451089300314015,0.8228870103348603,9.005611198416593,25.04849031771137,0.21190102693042642,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.04207919856898,1.8084158397137957,41.5935643134173,1.8084158397137957,1.8084158397137957,180.84158397137958
way/442622416,55.708436683594655,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,26.817549446976077,46.23812714686409,3.96549118234174,43.39802591413705,120.41919369031896,4.85397644990267,9.59496624050006,0.8228870062300991,9.005611153494408,24.27744085012724,0.21900051273693363,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.726028528283981,1.7452057056567964,40.13973123010632,1.7452057056567964,1.7452057056567964,174.52057056567966
way/442622417,43.266903451850766,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,30.800555461001203,45.73664532924627,3.9654910601250744,43.398024576607405,123.90071642697995,5.574900538441217,9.490902745562552,0.8228869808686744,9.005610875940956,24.8943011408134,0.21407094633859988,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.978312784563764,1.7956625569127527,41.30023880899331,1.7956625569127527,1.7956625569127527,179.56625569127527
way/442622418,244.3769227167084,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,8.619658708667258,43.78120695919318,3.9654911095602663,43.398025117622275,99.76438189504297,1.5601582262687737,9.085125818516095,0.82288699112707,9.005610988208034,20.473782024119973,0.20237892442992814,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.22930303587268,1.445860607174536,33.25479396501433,1.445860607174536,1.445860607174536,144.5860607174536
way/442622419,42.832856700596075,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,34.30354482076798,45.511329398136496,3.9654911490874145,43.398025550204316,127.17839091819621,6.208941612559005,9.4441469860661,0.8228869993294275,9.005611077973999,25.48158667592853,0.2101622042639243,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.215825428854798,1.8431650857709596,42.39279697273207,1.8431650857709596,1.8431650857709596,184.31650857709596
way/442622420,268.2775246102479,3.0,10.5,MidriseApartment,one_zone_per_floor,no_floors,5.157380882148143,47.85188766580634,3.9654911444524727,43.39802549947986,100.3727851918868,0.9334859396688138,9.929840913306805,0.8228869983676216,9.005611067448065,20.691824918791305,0.22245680527774078,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.273390231296145,1.454678046259229,33.457595063962266,1.454678046259229,1.454678046259229,145.4678046259229
way/442622421,38.86919884229232,1.0,3.5,MidriseApartment,single_zone,no_floors,43.609509057679546,46.415369055885456,3.9654911445,43.3980255,137.388394758065,7.893321139439998,9.631746063524902,0.822886998377484,9.005611067556,27.353565268898382,0.21415571618469936,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.955680779569928,1.9911361559139855,45.796131586021666,1.9911361559139855,1.9911361559139855,199.11361559139857
way/442622423,250.198569733162,3.0,10.5,MidriseApartment,one_zone_per_floor,no_floors,5.734150922405396,47.49875832935289,3.965491144443089,43.39802549937717,100.59642589557855,1.0378813169553767,9.856562338440677,0.8228869983656744,9.005611067426756,20.722941721188484,0.22224919663732065,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.289596079389749,1.4579192158779497,33.53214196519284,1.4579192158779497,1.4579192158779497,145.791921587795
way/442622424,79.79380058098667,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,20.46834986698472,45.805313502359965,3.965491140817522,43.39802545969924,113.63717996986145,3.7047713259242343,9.50515221550172,0.8228869976133256,9.00561105919311,23.03842159823239,0.22195046542108776,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.234578258685612,1.6469156517371224,37.87905998995382,1.6469156517371224,1.6469156517371224,164.69156517371226
way/442622425,42.07231617018453,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,34.577785892978575,44.87155913869612,3.9654911706517195,43.398025786202375,126.8128619885288,6.258579246629122,9.31138697998911,0.8228870038042796,9.005611126946427,25.398464357368937,0.20648566192773238,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.18933782525571,1.8378675650511418,42.27095399617626,1.8378675650511418,1.8378675650511418,183.7867565051142
way/442622426,148.99684763959698,3.0,10.5,MidriseApartment,one_zone_per_floor,no_floors,9.542776010272055,46.332661490011176,3.965491146326538,43.39802551998949,103.23895416659926,1.727242457859242,9.6145832511152,0.8228869987565126,9.00561107170406,21.170323779435016,0.22285882544584001,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.481083635260815,1.496216727052163,34.41298472219975,1.496216727052163,1.496216727052163,149.62167270521633
way/442622427,68.76298211707326,1.0,3.5,MidriseApartment,single_zone,no_floors,32.42517446829035,42.0352890517936,3.9654911444999996,43.398025499999996,121.82398016458394,5.868956578760553,8.722826901715793,0.8228869983774839,9.005611067556,24.420281546409832,0.2054838430716256,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.82782464960753,1.765564929921506,40.607993388194636,1.765564929921506,1.765564929921506,176.55649299215062
way/442622428,72.87829941972335,1.0,3.5,MidriseApartment,single_zone,no_floors,33.50289754753722,40.225518556030835,3.9654911445000005,43.3980255,121.09193274806806,6.064024456104237,8.34727780659907,0.8228869983774841,9.005611067556,24.23980032863679,0.16874761975094127,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.77477773536725,1.7549555470734501,40.36397758268935,1.7549555470734501,1.7549555470734501,175.495554707345
way/442622429,59.0143183587772,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,25.51049465684718,46.18406498582497,3.965491166649885,43.39802574240662,119.05807655172865,4.61739953288934,9.58374769333851,0.822887002973851,9.005611117858281,24.029645347059983,0.2198874973843417,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.62739685157454,1.7254793703149078,39.68602551724288,1.7254793703149078,1.7254793703149078,172.5479370314908
way/442622430,41.116472114466646,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,31.602626494797338,44.36125888849345,3.9654911360975134,43.398025408043836,123.32740192743213,5.720075395558318,9.205493554469053,0.8228869966338672,9.005611048473993,24.754066995135233,0.207860662866661,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.936768255611025,1.7873536511222048,41.109133975810714,1.7873536511222048,1.7873536511222048,178.73536511222048
way/442622431,46.9769907160143,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,30.324718398759053,45.39113732856167,3.965491144459634,43.39802549955824,123.0793723713386,5.488774030175389,9.419205689324489,0.8228869983691076,9.00561106746433,24.736477785333314,0.21222462647830714,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.91879509937236,1.7837590198744722,41.02645745711286,1.7837590198744722,1.7837590198744722,178.37590198744724
way/442622434,69.97190029393482,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,16.868622012429444,46.76394651011378,3.9654911444305143,43.39802549923956,110.9960851662133,3.0532205842497295,9.704080068206732,0.8228869983630649,9.005611067398199,22.585798718217724,0.22171993645642868,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.043194577261835,1.6086389154523668,36.99869505540443,1.6086389154523668,1.6086389154523668,160.86389154523667
way/442622435,48.29541460402578,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,31.756462142918732,44.886204523148656,3.965491124967602,43.39802528623896,124.00618307727395,5.74791964786829,9.314426073007624,0.822886994324277,9.00561102319802,24.89084373839821,0.20915479000095144,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.985955295454634,1.7971910590909266,41.33539435909131,1.7971910590909266,1.7971910590909266,179.71910590909266
way/442622437,69.8404483983737,1.0,3.5,MidriseApartment,single_zone,no_floors,35.66058923355866,45.03033212995473,3.9654911444999996,43.398025499999996,128.0544380080134,6.454566651274117,9.344334280951166,0.8228869983774839,9.005611067556,25.627398998158768,0.21657631098145905,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.279307102029954,1.8558614204059907,42.68481266933779,1.8558614204059907,1.8558614204059907,185.5861420405991
way/442622438,41.532550387708135,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,34.02282307939565,45.510115983393405,3.9654911933435906,43.39802603454045,126.8964562906731,6.158130977370613,9.443895187945932,0.8228870085131151,9.005611178479558,25.430524352309217,0.2102631822733736,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.195395383382108,1.8390790766764216,42.2988187635577,1.8390790766764216,1.8390790766764216,183.90790766764218
way/442622439,73.80295009206161,1.0,3.5,MidriseApartment,single_zone,no_floors,36.20217173738951,44.70737738223101,3.9654911444999987,43.398025499999996,128.2730657641205,6.552593084467501,9.277317295341522,0.8228869983774837,9.005611067556,25.658408445742506,0.21769258555468657,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.29514969305221,1.859029938610442,42.75768858804017,1.859029938610442,1.859029938610442,185.9029938610442
way/442622440,149.80463557697587,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,14.511355641423227,44.21221996455532,3.965491125309897,43.39802528998502,106.08709202127346,2.626555371097604,9.174566189284803,0.8228869943953073,9.005611023975371,21.629619578753086,0.2147463024775431,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.687470436324164,1.5374940872648326,35.36236400709115,1.5374940872648326,1.5374940872648326,153.74940872648327
way/442622441,66.60046433760571,1.0,3.5,MidriseApartment,single_zone,no_floors,36.71371938719514,43.6104596697505,3.965491144499999,43.398025499999996,127.68769570144563,6.645183209082321,9.049693706989265,0.8228869983774838,9.005611067556,25.52337498200507,0.20985770194760947,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.252731572568523,1.8505463145137047,42.56256523381521,1.8505463145137047,1.8505463145137047,185.05463145137048
way/442622442,42.60243051274367,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,31.501415872362728,45.61509514572346,3.9654911444150946,43.398025499070805,124.48002766157208,5.701756272897653,9.465679623879366,0.8228869983598651,9.005611067363182,24.995933962500064,0.2123085777300247,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.02029185953421,1.8040583719068417,41.49334255385736,1.8040583719068417,1.8040583719068417,180.40583719068417
way/442622443,188.13391365974633,3.0,10.5,MidriseApartment,one_zone_per_floor,no_floors,9.943400792854257,45.878401153981855,3.9654911012189555,43.39802502633563,103.1853180743907,1.7997555435066206,9.520318780265082,0.8228869893961479,9.005610969264959,21.14857228243281,0.2213129232912045,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.477196961912369,1.4954393923824736,34.395106024796895,1.4954393923824736,1.4954393923824736,149.5439392382474
way/442622444,212.4755239719754,2.0,7.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",20.76867849081631,85.81850080432554,26.46510059789147,27.7647780578206,160.81705795085392,3.759130806837752,17.808368738907202,5.491825955269655,5.761524624334468,32.820850125349075,0.02418674202381228,success,,la_suburban,la,suburban,True,small_office,table4_fraction_split,22.703584651885258,1.891965387657105,1.891965387657105,0.9459826938285525,0.9459826938285525,189.1965387657105
way/442622445,59.164479108506306,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,27.236211640845806,46.27524030638863,3.9654911459565536,43.39802551594041,120.8749686091314,4.9297543069930905,9.602667666459318,0.8228869986797364,9.005611070863827,24.36092004299597,0.2187102904526433,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,8.75905569631387,1.751811139262774,40.2916562030438,1.751811139262774,1.751811139262774,175.1811139262774
way/442622446,47.34448857168269,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,32.77530857104081,44.78158353377784,3.9654911444270673,43.39802549920184,124.92040874844756,5.932330851358387,9.292715962261308,0.8228869983623496,9.005611067390372,25.053544879372417,0.20788182678829814,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,9.052203532496199,1.8104407064992398,41.64013624948252,1.8104407064992398,1.8104407064992398,181.04407064992398
way/442622447,118.31898121222065,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,14.973813115551662,44.94158148955929,3.9654911042390464,43.39802505938726,107.27891076873726,2.710260173914851,9.325917458061427,0.822886990022853,9.005610976123569,21.8646755981227,0.22066985449189358,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.773834113676613,1.5547668227353224,35.75963692291242,1.5547668227353224,1.5547668227353224,155.47668227353228
way/442622448,185.15400510494445,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,9.620088445134337,44.8696779154755,3.9654911444377183,43.3980254993184,101.85328300436595,1.741236008569315,9.310996603596152,0.8228869983645598,9.00561106741456,20.880730677944584,0.21894946788256403,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.380672681475793,1.4761345362951586,33.95109433478864,1.4761345362951586,1.4761345362951586,147.61345362951585
way/442624555,219.36036435147702,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,8.629699534134874,44.92555516535484,3.9654911436784333,43.39802549100883,100.91877133417698,1.5619756156784121,9.322591803473113,0.8228869982069991,9.005611065690225,20.713065483048748,0.22189856508961017,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.312954444505578,1.4625908889011154,33.639590444725656,1.4625908889011154,1.4625908889011154,146.25908889011157
way/442624557,235.76858049138556,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,10.066755892574196,45.03714855396048,3.96549114976889,43.398025557662315,102.46742115396587,1.8220828165559295,9.345748770729447,0.8228869994708419,9.005611079521623,20.996329666277845,0.22264830991902726,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.425175445939556,1.4850350891879112,34.15580705132196,1.4850350891879112,1.4850350891879112,148.5035089187911
way/442624558,179.3276013539712,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,10.644849189556435,45.11582137312434,3.965491131598303,43.39802535880483,103.12418705308392,1.9267177033097147,9.362074324779778,0.822886995700227,9.005611038256308,21.117290062046028,0.224099478462078,success,,la_suburban,la,suburban,True,mid_rise_apartment,table4_fraction_split,7.472767177759704,1.4945534355519408,34.37472901769464,1.4945534355519408,1.4945534355519408,149.45534355519408
