building_id,stem,reason
way/396711810,6238a4ae27c93017,NET_NEW
way/396929140,36ecf3a1cfa27c89,NET_NEW
way/396929143,474e030fa67e4bda,NET_NEW
way/396929144,60a8f6ae2cb90de7,NET_NEW
way/396929145,be4ceb29d6e530da,NET_NEW
way/396940023,cf322038ce89db71,NET_NEW
way/396940025,48e9e5609ab83b34,NET_NEW
way/396940035,413869c259e255c9,NET_NEW
way/396940036,a7a9eda19769b26e,NET_NEW
way/396940037,aec77547586ef74f,NET_NEW
way/396940039,c83c400b1c0eb087,NET_NEW
way/396940040,86def7d713833b87,NET_NEW
way/397131449,d364334a1925e99e,NET_NEW
way/397131452,ae3d5f826b9019ec,NET_NEW
way/397131459,2eacdecddc945a84,NET_NEW
way/397131482,40acfdd198b0c0b0,NET_NEW
way/397134755,e8ca554b2c69b96d,NET_NEW
way/397134764,3edbb391d4a746b8,NET_NEW
way/397134766,6c882ec773182957,NET_NEW
way/398158944,c3e1359b2cd36036,NET_NEW
way/398158951,7f36bf5b02127c9e,NET_NEW
way/398158953,5be1218d713c004b,NET_NEW
way/398158956,403bba2e04ae074c,NET_NEW
way/398158958,f33524ec0ca18525,NET_NEW
way/398158960,afc8c25bef55d60f,NET_NEW
way/398158963,91ec8792884bc368,NET_NEW
way/398158964,2b5fce391f4807f2,NET_NEW
way/398158965,755f10e4633e6d44,NET_NEW
way/398158967,df70a629c7914610,NET_NEW
way/409624878,737d614b36aff78b,NET_NEW
way/409624879,37e1fd10c6ce1ba0,NET_NEW
way/409624880,f473e28631bb8400,NET_NEW
way/419435175,4f0774ec1760a3f6,NET_NEW
way/419435176,c27c222b509dee9a,NET_NEW
way/419435178,2c1babe28891c883,NET_NEW
way/419435181,b8cd7c785023fede,NET_NEW
way/419435182,dce8c4d54d33ce10,NET_NEW
way/419435184,3055e44fe7d7a0fc,NET_NEW
way/419435186,4c7cfd91a09a67e0,NET_NEW
way/419435188,c1a3d9488a9bfe1f,NET_NEW
way/422882741,5ded31da1d2e11bc,NET_NEW
way/422882742,d8a5706669ffe763,NET_NEW
way/422882744,8a21c95bb950046f,NET_NEW
way/422882745,d3f8a45157a19eb2,NET_NEW
way/442591156,9e3b369affce3b10,NET_NEW
way/459203320,43d83e9b99e14362,NET_NEW
way/484767418,c118131e2fb3d68e,NET_NEW
way/513371053,4a076fe54d7107d0,NET_NEW
way/51781396,0567d9cb0dc88410,NET_NEW
way/51781397,236b3b62d1129cda,NET_NEW
way/51781407,ed827c956e9f57f1,NET_NEW
way/554859559,12867aaac0004dc1,NET_NEW
way/554859562,2e4eeda2c20a7246,NET_NEW
way/554859563,88b787825302b4b6,NET_NEW
way/554859564,996bf785d51b5752,NET_NEW
way/554859565,90cf6ee1dbfe6902,NET_NEW
way/635993719,2bf3343058a6c07c,NET_NEW
way/635993722,49179843d65a3c99,NET_NEW
way/635993725,d727282425cf8a14,NET_NEW
way/635993747,aad90dc44600ecc0,NET_NEW
way/635993750,2698f323446fced9,NET_NEW
way/635993753,ac3e1b59af3a0d97,NET_NEW
way/635993756,2b4b363dee8cbc18,NET_NEW
way/656952074,5aac677608f71362,NET_NEW
way/656952077,a685a4178210a022,NET_NEW
way/694412122,0924c13fcccf4e10,NET_NEW
way/815865553,f9ccfaf8be2e02d6,NET_NEW
way/815865554,a560a6c107d63ab4,NET_NEW
way/815865555,6b33d3e97d93e791,NET_NEW
way/815865556,7c58665722ab8b74,NET_NEW
way/815865557,30d35daa5884a9dd,NET_NEW
way/815865558,9b38d3955cc78fd2,NET_NEW
way/892347463,05b7a7d8b03f7a6a,NET_NEW
way/892347464,db6b1cadb8334837,NET_NEW
way/892347484,0648f388c4b4dc35,NET_NEW
way/892496554,cd17b1503c814e74,NET_NEW
way/892496591,f5268d45343d1d09,NET_NEW
way/892496621,7a65dc9420def373,NET_NEW
way/892496628,546865445f4522d9,NET_NEW
way/892496635,8d20eb123963ae09,NET_NEW
way/892496650,996345e80c8a2d2a,NET_NEW
way/892496651,dae39e37346b7588,NET_NEW
way/892496652,10d268e3d326609d,NET_NEW
way/952012482,358d2e1f0d24fbb0,NET_NEW
way/952012483,eb101fe783251e84,NET_NEW
way/952012484,a848a5de82472ff8,NET_NEW
way/952012485,ea20615fed07f63a,NET_NEW
way/952012486,b826d307f6b28259,NET_NEW
way/952012487,212108447c53a45b,NET_NEW
