building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,storey_provenance,imputation_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
way/1055232805,961367053505c640,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,2656db9d3b9e12126725d01b73268647d03a528accf64e76e83eccf2633b7bdd,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,48.9052,48.9052,48.9052,48.9052,18,
way/1055232807,c42faab1eb5074d7,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5bb572bda0baf5fc327ba2bf895f684124c637500c6b2fd1404a667e04799996,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,41.3205,41.3205,41.3205,41.3205,16,
way/1055232813,48861cd18d5d8f3a,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7a135267eca3fe4a1a382d64b8a8f015ba5c6e1aecfff57ae072ccc299377a6d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_5.2M,,IMPUTED_NEIGHBOUR_NEAREST_5.2M,51.8738,51.8738,51.8738,51.8738,12,
way/1055232814,712b2846f9a6fac7,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c9547f8c623950cdd7ebe07e7100f21a8eab108a320dcf10dd87ee39f6f1819c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_10.4M,,IMPUTED_NEIGHBOUR_NEAREST_10.4M,50.7075,50.7075,50.7075,50.7075,11,
way/1055539054,b99610477d51f988,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ab73d378f09c461465a42961cd636580d1a7c1891741e985f69c84cd78cd8146,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_4.4M,,IMPUTED_NEIGHBOUR_NEAREST_4.4M,45.0095,45.0095,45.0095,45.0095,4,
way/1055539055,34da68801dd842df,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,b7402a20e57a53cea2d250060b8a574993a4c4e60d31e8d0c182d318ed85377b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_8.5M,,IMPUTED_NEIGHBOUR_NEAREST_8.5M,44.3324,44.3324,44.3324,44.3324,9,
way/1055539056,8582eaefd96da5a5,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,165be4da10a24629f15aa3ee27f2419286eeb9b7a364c54c590e904c0fe9188e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_12.2M,,IMPUTED_NEIGHBOUR_NEAREST_12.2M,55.7308,55.7308,55.7308,55.7308,10,
way/1055642106,8931b817bae2ef43,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,fef8bc0351433b8abb1474c6454fbf8236570bb23ecb6a14d4ca95a6ad461d9a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_5.6M,,IMPUTED_NEIGHBOUR_NEAREST_5.6M,61.5043,61.5043,61.5043,61.5043,10,
way/1055642107,6bae7f84a17b7cb7,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0763b8b54cb65fd53b05852545a29ff52557b7b97c2caca1ce500cd8bf24c1f4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_11.2M,,IMPUTED_NEIGHBOUR_NEAREST_11.2M,60.7751,60.7751,60.7751,60.7751,9,
way/1055642108,6e29fb185bfdd0fd,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,43f95cc17c07e10523f32397f7ac65bad7d684567bf74b363e66d7d1912d143f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_16.6M,,IMPUTED_NEIGHBOUR_NEAREST_16.6M,60.2698,60.2698,60.2698,60.2698,8,
way/1055854772,524a91c74d47fe07,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,49413a490b5367a6d614440768096a14efaeb870b2916022e555657cbd298684,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,34.1664,34.1664,34.1664,34.1664,15,
way/1055854773,ae4980bd2f1482d3,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,32cb79e49367ffdf6c2ad4577faa5bde9f1d3cb6a3c51607e943f6738086fecc,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_4.5M,,IMPUTED_NEIGHBOUR_NEAREST_4.5M,35.5964,35.5964,35.5964,35.5964,16,
way/1055854774,1b6df81b6eea28cc,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ebf7fa8bda804c5ec969c9d5959022a01cae9f684db21b2d515236891e0ed57e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,39.9052,39.9052,39.9052,39.9052,15,
way/1055854775,8a8ba3009a1147d2,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,8b055c85cc00b301294415c1daa97825b59d09e89d88990254fc3398713b4f7d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,38.467,38.467,38.467,38.467,16,
way/1055854776,6585f27a0ec3a3a9,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,8fa5e21fdbe340db50214655f4f6afc97aff8683f04973db61b639126cf40212,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,36.4977,36.4977,36.4977,36.4977,17,
way/1055854777,cf0d0ff3b0d59d2c,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,729d83bc5cfc5f2d75c427c4a4cd4ccce860f140e9bb2c788eee0d07e13f5eb9,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,35.8207,35.8207,35.8207,35.8207,17,
way/1055854778,f03138409eb78c39,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,56cc9002f24d6da80f058898d7f2b619f9d9cf502856a28c069c99361975df83,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_16.5M,,IMPUTED_NEIGHBOUR_NEAREST_16.5M,37.0513,37.0513,37.0513,37.0513,17,
way/1055854779,32dd5fb03793bdd4,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a4f49ad46be95d8692c92e748c2bb30c99ae0038d38f337f0753463f8b4aafb8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_16.5M,,IMPUTED_NEIGHBOUR_NEAREST_16.5M,36.3484,36.3484,36.3484,36.3484,17,
way/1055854780,9741be0782d7ce71,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,053c67bf33ef0dea65802db6fef114b67974e4f3d10f8cdbd23327e92cd7c334,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,35.5353,35.5353,35.5353,35.5353,17,
way/1055854781,7bfba45888e7f2f7,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,8d8421ddabaaaf42b7dc3f7dc4599bdf19c5c48f830d984e10fc1cd70df7f5ee,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,34.284,34.284,34.284,34.284,17,
way/1055854782,7e7b161307108baf,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0166a218a8c974e1926770118615a6b9da77cd50097dc2f65d0f82607f7b27f2,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,34.1113,34.1113,34.1113,34.1113,17,
way/1055854783,66f6ca7fd5bd85f5,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7272cdda661d6666a0c0fda3eaa374a6980fe98f79efd120745ff2e94e4afd64,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,33.3922,33.3922,33.3922,33.3922,16,
way/1055854785,6c9ca6572f8a6e57,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f922c3852115d54c4f7ed778938c2ca97e54db2baca8cf802935039538fd443a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,55.6686,55.6686,55.6686,55.6686,14,
way/1055854786,ae390badc3e8a8d8,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a55bd1cb33f20b9d164638ed60e3285e3eb254ef518eb222763fc92e354fc4aa,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,58.582,58.582,58.582,58.582,13,
way/1055854787,4842cfcca6c247f8,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ac5eb42423e0b2069d6a062e45af944754ed458af52f30ba4b00d51266681f34,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_9.7M,,IMPUTED_NEIGHBOUR_NEAREST_9.7M,66.4182,66.4182,66.4182,66.4182,12,
way/1056016625,02ac3a96563cfa84,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e857b54bc211334718e4e238069cda3de36a2552f361c58d9515f0db5284efa6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_4.0M,,IMPUTED_NEIGHBOUR_NEAREST_4.0M,44.5875,44.5875,44.5875,44.5875,14,
way/1056016628,2011a1fe0cf7d87d,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,394ed6b1cab8a1ef45db9b12a15a338128d442aae2e3605b2822a90ac94e5be3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_4.8M,,IMPUTED_NEIGHBOUR_NEAREST_4.8M,46.129,46.129,46.129,46.129,19,
way/1056016629,ca49f44ef130e765,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c8a95a442d0c6133f0f2f7f0c7d538a0be731ae3d5031316ad4486007dd6d0c9,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,44.8266,44.8266,44.8266,44.8266,19,
way/1056016630,563c064fd1e486dd,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,dca7017ec1a531e97bebe3ef6a93efa47ed458107e7d72f30cd59414336299de,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_13.1M,,IMPUTED_NEIGHBOUR_NEAREST_13.1M,45.0765,45.0765,45.0765,45.0765,20,
way/1056016631,4eda870b5e5975a7,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,1d989a4a4e0ee2ac2c024eb1edfd87455de4a332cadba90acc1f742cf8bc7bc7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_17.2M,,IMPUTED_NEIGHBOUR_NEAREST_17.2M,46.4247,46.4247,46.4247,46.4247,20,
way/1056016632,75310609747a287a,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f2ad2fcd5aa26dee9a3852e371360f57568ce776c0256bc9e93920a5614d25ee,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_20.1M,,IMPUTED_NEIGHBOUR_NEAREST_20.1M,46.6245,46.6245,46.6245,46.6245,19,
way/1056016633,82ff8eb3ef5357eb,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9d9e3392d29be4543ef4abd32edccb736b34dda9901149608082365c42ba3203,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_18.3M,,IMPUTED_NEIGHBOUR_NEAREST_18.3M,56.9442,56.9442,56.9442,56.9442,19,
way/1056016634,d0d2e0a82c9a8823,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,d7919fc79a88b88e45085a624cc2d11c47e9e85a239778462674e1f43427623f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_9.2M,,IMPUTED_NEIGHBOUR_NEAREST_9.2M,49.2816,49.2816,49.2816,49.2816,15,
way/1056016635,09c7d5517650a899,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,90fc275d841e7582eefaa18a6205d6c773e7e5f1d697457ccebd6b49080338d1,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_9.1M,,IMPUTED_NEIGHBOUR_NEAREST_9.1M,47.8079,47.8079,47.8079,47.8079,17,
way/1056016636,6f5b3fe213c578bf,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,3a7fbda76182372e2832730410a7ce0720e0a6ce389f7f402f7722d64e4c4d0f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_9.1M,,IMPUTED_NEIGHBOUR_NEAREST_9.1M,47.3871,47.3871,47.3871,47.3871,18,
way/1056016637,ec2beb459f6a5028,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,d39ae1a067a12545e848cfd3f34d4de4f8002f6f4a60a10ac651a81291ef56d4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_4.5M,,IMPUTED_NEIGHBOUR_NEAREST_4.5M,49.7738,49.7738,49.7738,49.7738,17,
way/1056456202,cd1541874d8b8020,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a7d842f82318eee6ed23f94a5297fd0da2991be338b02681b4b9e2c4f31ad42e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_16.7M,,IMPUTED_NEIGHBOUR_NEAREST_16.7M,48.9025,48.9025,48.9025,48.9025,14,
way/1056456203,e6473019a882582a,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,183ff5ffa239241d439f8b80dc875af43ca3a60341a72ad40a7545e936b094db,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_14.7M,,IMPUTED_NEIGHBOUR_NEAREST_14.7M,74.2919,74.2919,74.2919,74.2919,12,
way/1056456204,cf46b32b702f8512,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,14ff71e088165b5d19d82962eba86c31155727e30f93a7b8e30796a318294375,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_15.7M,,IMPUTED_NEIGHBOUR_NEAREST_15.7M,57.7365,57.7365,57.7365,57.7365,10,
way/1056456205,dd3393d595031780,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,6b4655829311f28f332db42d09f3a1fe39f8f6bd1a2e3cb9dba60345a1355517,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_17.7M,,IMPUTED_NEIGHBOUR_NEAREST_17.7M,44.7015,44.7015,44.7015,44.7015,14,
way/1056456206,5b7c45412b07d091,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,445d8f3c799c20d63ee951ba871bedf0c4b92e6e69f689d2bddc921f8825fa40,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,61.0221,61.0221,61.0221,61.0221,15,
way/1056562079,88a31c14554ef737,GB.ENG.TH.03.Gen.ReEx.001.001,TH,GB.03,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5751b96809b6046c27950373ec5f4f0f218d70adbc694b967a205b5aec07e2f8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,51.5686,51.5686,51.5686,51.5686,11,
way/1056562080,7bab3511e072642e,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,b04d62ed7e5e08819395dd2ce0ac0584ef66722c4855630763ebcb6e148557ce,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_6.2M,,IMPUTED_NEIGHBOUR_NEAREST_6.2M,49.111,49.111,49.111,49.111,13,
way/1056562081,2e84e95f9ba74218,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,777750f8d14e34f934c9a972db0e819abcddf39e6b73cc9b1bae5b7b1cd47012,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_12.2M,,IMPUTED_NEIGHBOUR_NEAREST_12.2M,51.0516,51.0516,51.0516,51.0516,15,
way/1056562082,2081728084b6ab7d,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,786c5d37cf25fa8cc4c9359bf564400cb48531069883bc59b32d3d96f8675600,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_14.7M,,IMPUTED_NEIGHBOUR_NEAREST_14.7M,47.3287,47.3287,47.3287,47.3287,13,
way/1056562083,9f9e4db89239d01e,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f209b239c44bd951c41e14e264cfc0ac5a63741c6abc94dec4992223b80559bd,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_15.1M,,IMPUTED_NEIGHBOUR_NEAREST_15.1M,47.0703,47.0703,47.0703,47.0703,13,
way/1056562084,d0a36eb742000ed6,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,8610cdfbf090cf48fb23efa1e4dad57c2fdd7f6771997697250d7fbeaa1132b4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_11.7M,,IMPUTED_NEIGHBOUR_NEAREST_11.7M,62.5331,62.5331,62.5331,62.5331,14,
way/1056562085,35d72cd209ac733a,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7376fc6089f8e6152493e1be198b3006290769c5107c11f7d7a05980c99d1888,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,64.4653,64.4653,64.4653,64.4653,15,
way/1056562086,ad52579b5bd53175,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,437607144eb01d3bf4fcf4ce2ed919fbbd8957ce4152a78f82b49369123f7e61,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,64.6091,64.6091,64.6091,64.6091,15,
way/1056562087,824a2981aecd62fb,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,bdc414009160d7eb93827d917a9bd6ffca998c247bf3fa88755dc8f8d1fd36b4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_14.6M,,IMPUTED_NEIGHBOUR_NEAREST_14.6M,49.2936,49.2936,49.2936,49.2936,15,
way/1056562088,c816791f413a902f,GB.ENG.TH.03.Gen.ReEx.001.001,TH,GB.03,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,eca1a9e77b3eefd6461ac50901077f9f60ca9392aad664787790db006a8be41a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_13.9M,,IMPUTED_NEIGHBOUR_NEAREST_13.9M,45.3034,45.3034,45.3034,45.3034,15,
way/1056562092,c5752969517311c1,GB.ENG.TH.03.Gen.ReEx.001.001,TH,GB.03,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,2ab1fc1e90252b6bedd6d70b564abea094ab9cbb542325a2d049872d2c99bd98,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_6.2M,,IMPUTED_NEIGHBOUR_NEAREST_6.2M,55.5333,55.5333,55.5333,55.5333,9,
way/1056576460,1ff528adf1c3966e,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,24b5a3b9236d845dec0a8064a2728e000fa60e8a5cc92d41478b4bc417a864d4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_6.0M,,IMPUTED_NEIGHBOUR_NEAREST_6.0M,47.8334,47.8334,47.8334,47.8334,14,
way/1056576465,23a2f584293498ac,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,b86058b2fcbfdb66cc123989e2c84f3e44e71697c068bbd7d786277fcfbb86e7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_10.2M,,IMPUTED_NEIGHBOUR_NEAREST_10.2M,83.1371,83.1371,83.1371,83.1371,16,
way/1056576466,3e06dc67271ab382,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,1664f4f6d64ca2a19ab61408951d87f0c9094470f09345063c79ec5949243cd2,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_5.9M,,IMPUTED_NEIGHBOUR_NEAREST_5.9M,47.9976,47.9976,47.9976,47.9976,11,
