building_id,stage,blocker,detail
way/1452468888,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/1452468889,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/1474894630,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|J|K,
way/1475004676,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/1475004677,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/1475004679,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/1475004680,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/1475004681,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/1475004682,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/1475004683,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_F|H,
way/1475004684,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,
way/154194221,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|C|D|E|F|G|H|I,
way/182927520,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|F|I|K|L,
way/182927523,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/182927525,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/190348376,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|F,
way/190348378,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|E,
way/190348379,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|D|E|F,
way/190348384,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|I|K|L,
way/190701337,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/190701339,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/190701340,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/190701341,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/190701342,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/190837474,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|G|H|I,
way/190837476,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/192335451,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_I|J|K,
way/192335452,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/192335453,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/192335456,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/192335458,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/192335460,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/192335461,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/192335463,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/192335465,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/192335466,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|F,
way/192335468,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|L,
way/192335469,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/192335470,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/192335472,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/192335473,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/192335475,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|D|L,
way/192335477,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/192335478,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/192335480,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/192335481,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/192335483,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/192335484,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/192335486,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|K,
way/192335487,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/192335488,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/192335489,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/192335490,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/192335491,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/192335492,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/192335493,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/192335494,base_mapping,MISSING_OBSERVED_STOREY_COUNT,
way/192335498,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/204487525,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_I|J|K|L,
way/261272596,base_mapping,MISSING_OBSERVED_STOREY_COUNT,
way/261272597,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|E|H,
way/261272598,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|D|E|F,
way/261272599,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E,
way/263494319,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|C|D|E|F,
way/263494320,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|F|G,
way/288548491,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/288548503,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E|F,
way/288548506,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D,
way/288548508,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/288548511,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/288548517,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/288548520,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/288548523,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/29093390,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E|G,
way/29093543,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E|I,
way/29093544,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E,
way/29093548,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E|G,
way/29093572,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E|F,
way/29093600,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|E,
way/298782427,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D,
way/298782428,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D,
way/298782429,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|F,
way/298782430,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|E,
way/298782431,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D,
way/298782432,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E,
way/298782433,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|F,
way/298782434,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D,
way/298846072,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/298846074,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/298846078,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/298846079,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/298846080,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|E,
way/298846082,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/298846084,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|H,
way/298846086,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/298846087,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/298847642,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/298850488,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_F|H|I|J|K|L,
way/298850489,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_I|J|K|L,
way/298850493,base_mapping,MISSING_OBSERVED_STOREY_COUNT,
way/328226054,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_H|I|J|K,
way/328226055,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I|J|K,
way/328226056,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/328226060,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I|J|K,
way/328226063,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I|J|K|L,
way/328226230,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I|J|K|L,
way/328226370,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_H|I|J|K,
way/328226371,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I|J|K,
way/328227200,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/328227202,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/328227203,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/334774519,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408486,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|C,
way/360408487,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/360408489,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408491,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408492,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408494,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408495,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|C,
way/360408496,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408498,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408499,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408500,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408502,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408503,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408505,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408508,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360408509,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/360617974,base_mapping,PERIOD_STRADDLE_K_GB.07_GB.08,
way/360924347,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360924356,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360977295,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/360977302,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/381441241,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|G,
way/381466697,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I|J|K,
way/387106026,base_mapping,MISSING_OBSERVED_STOREY_COUNT,
way/388457725,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_I|K,
way/388460383,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|H|I,
way/388460384,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/389707049,base_mapping,MISSING_OBSERVED_STOREY_COUNT,
way/389890209,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/390194491,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/390194492,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/390797575,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/390799028,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/390799030,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|C,
way/390799032,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/390799034,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/390799035,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/390799036,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/390799363,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/390799364,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,
way/390799365,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_F|I,
way/391405721,base_mapping,PERIOD_STRADDLE_K_GB.07_GB.08,
way/393510986,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/393510988,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/393510992,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/393510997,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/393512884,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/393608217,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/393608220,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/393608223,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/393608225,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/393608230,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/393608232,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|G|H,
way/393614552,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/393614553,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/393614554,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/393614555,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|E|F|G,
way/394093222,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/394093223,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|G,
way/394093226,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|G|H,
way/394093227,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394093229,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394093230,base_mapping,MISSING_OBSERVED_STOREY_COUNT,
way/394093231,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394093232,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E|F|G|H|I,
way/394093234,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|C,
way/394093236,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/394093237,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/394093239,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394093241,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394093242,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394093243,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/394341584,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/394341585,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|F,
way/394358277,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394358279,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394358281,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394358286,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394358289,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394358290,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394358291,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394361017,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/394361018,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/394361021,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/394371938,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394372765,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E,
way/394372766,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/394372768,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|G,
way/394682356,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|G|H|I|J,
way/394682357,base_mapping,MISSING_OBSERVED_STOREY_COUNT,
way/394682359,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|I,
way/394682821,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|D|E|F,
way/394902407,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|D,
way/394902408,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394902409,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/394902412,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394902413,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E|F,
way/394902415,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394902416,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394902417,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394902418,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/394902966,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395173853,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395173854,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395533903,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395533905,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395533907,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395620813,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395620824,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395620827,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395620829,base_mapping,PERIOD_STRADDLE_J_GB.06_GB.07,
way/395622186,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395622187,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395622188,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395622189,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395625728,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395625733,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395625735,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395632066,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395878241,base_mapping,PERIOD_STRADDLE_K_GB.07_GB.08,
way/395878243,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/395878247,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396164723,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,
way/396164724,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396164725,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396164726,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396164728,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396164729,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396164731,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396164737,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396164738,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396164739,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396164742,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396469813,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396469814,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396469815,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396469818,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396524027,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|F|G|H|I,
way/396524030,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396524034,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/396524035,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396524036,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|I,
way/396524038,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396524040,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396524042,base_mapping,MISSING_OBSERVED_STOREY_COUNT,
way/396524043,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|F|G,
way/396524044,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|F|G,
way/396524045,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_F|G|I,
way/396524046,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|G,
way/396524527,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,
way/396524529,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|I,
way/396524531,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396524532,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396581865,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396585006,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396585541,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|E|F,
way/396586805,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396591271,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396591273,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396595549,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|I,
way/396595550,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/396595551,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|G|H|I,
way/396619811,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,
way/396619812,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396619813,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396619814,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|L,
way/396619815,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|J,
way/396619817,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396619819,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|F|G|I,
way/396619820,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,
way/396619823,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/396622951,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|G,
way/396622953,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396622954,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396622955,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396622956,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396622957,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_F|H,
way/396622958,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/396622959,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/396622961,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|I,
way/396622962,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/396622963,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/396622964,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396682091,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396711810,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/396929140,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|G,
way/396929143,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,
way/396929144,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396929145,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396929146,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396940022,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396940023,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396940025,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,
way/396940027,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396940028,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396940030,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396940034,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396940035,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396940036,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396940037,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/396940039,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/396940040,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/397131449,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/397131452,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/397131459,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/397131465,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/397131482,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/397134755,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|H,
way/397134763,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/397134764,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/397134766,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/398158943,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/398158944,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I,
way/398158946,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/398158951,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|I,
way/398158953,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/398158956,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|I,
way/398158958,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|I,
way/398158960,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/398158963,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|G|H,
way/398158964,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/398158965,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_F|G|I,
way/398158967,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|G|I,
way/398158970,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/409624878,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|G|H,
way/409624879,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/409624880,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|I,
way/419435175,base_mapping,MISSING_OBSERVED_STOREY_COUNT,
way/419435176,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/419435178,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_F|G|I,
way/419435181,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|H|I,
way/419435182,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_F|I,
way/419435184,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|G|J,
way/419435186,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/419435188,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|I,
way/422882741,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|I,
way/422882742,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/422882744,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/422882745,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|K|L,
way/442591156,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|J|K,
