building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,floor_area_m2
BATIMENT0000000240879996_part0,154d797c8bc59850,FR.N.AB.06.Gen.ReEx.001.001,AB,FR.06,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,1609a6b6f059a401f134fa3bc45d15f5be164444193d213b6ddf9ad812da2ed7,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,7741.1183
BATIMENT0000000240880001_part0,dbe8bc09714518b2,FR.N.MFH.06.Gen.ReEx.001.001,MFH,FR.06,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,dd9f96bd9d4d400c99cd80b14d8b8e78329f19bba741e6eb37934ea83bcd624d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,794.7939
BATIMENT0000000240880008_part0,904e99ffe795e9a7,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,caf46a4e7999f5046a831eff220b7e8cb30958589fadd08b18d3541fa7f5f46c,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2039.2791
BATIMENT0000000240880009_part0,730dda258337bfc9,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,2f767ee2f400588f9f626edb7ffc2f4b43e02a8cc0da10420b968d85a717673d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1939.0552
BATIMENT0000000240880010_part0,6aa910b3af57ebfa,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,aef1d386cf4d8472f0e89c26f499b276afb1b306019bfb5124ffbd3446355b80,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2394.4879
BATIMENT0000000240880013_part0,3188f5280f11c5af,FR.N.MFH.03.Gen.ReEx.001.001,MFH,FR.03,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e82b4cf7d798f97169b40c08606089623592e0f9ca18f06e871395c930dfbd46,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,187.6721
BATIMENT0000000240880015_part0,95b91659d32a92bf,FR.N.AB.08.Gen.ReEx.001.001,AB,FR.08,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,98001b21cd525fe377eb050c6343dd4e2286dc74a5567f92e0a5b5f35496df7d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,3490.3544
BATIMENT0000000240880018_part0,bfbc1caab1a332a4,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,6d8c56201094c9548ace99ab8beda69e7f50efec506137763df8856787f6b754,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1454.8127
BATIMENT0000000240880020_part0,94de4af43c8fb081,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,24848acae0cb518a4b3c43f077f0c7a9a431d510a6f1a400e8a23e58617b71d1,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1118.0816
BATIMENT0000000240880021_part0,8e13e3d53f6fd249,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,74ab4f934dce12bb11ff3102e132b39954ca00319af6ca0d9db0bee01acf1fc9,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2210.6984
BATIMENT0000000240880024_part0,95bee40d896fd7a7,FR.N.TH.08.Gen.ReEx.001.001,TH,FR.08,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,78a87a1aa138cce716dd6d2248c85bbb5e3698ff798b744e532531280f303e71,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,193.431
BATIMENT0000000240880027_part0,bb2b3ebe28c36003,FR.N.MFH.02.Gen.ReEx.001.001,MFH,FR.02,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3e3809e2f61271dd3cae5ad8ffdd1d1f0bae64172cb6546faca169fdde43279e,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,326.8989
BATIMENT0000000240880035_part0,485af8941269abae,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,d7227e55865b14e29b6f74824d3b8852c461ed206c3d3f00afa38d3f9042b42d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1369.8214
BATIMENT0000000240880036_part0,5bb55b5de317479e,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,6aab6642a7ac3387fdb268398b538164c46a2d684f5d59921564ec3c87c6f2e0,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1928.9973
BATIMENT0000000240880044_part0,458ffd366f2239c3,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,10e6d775485fdcb7f424126f3aace8450893a5c0e3e4799107868bee9bbf63e7,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,5168.7775
BATIMENT0000000240880046_part0,5fda720ff852036f,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,64641cb9508e71150646626d0de6d31345f5309f79e0b943887ca46d1e0cdfc0,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,878.7913
BATIMENT0000000240880049_part0,9fe695025a197a9e,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7ed484b205ffcb6f385527d28976a366c994b18443b35c3234144e660566fce2,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,235.9692
BATIMENT0000000240880050_part0,9f37e361faf3043b,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,c4fb7f78fc856d9970bf8cf594d7d3690671d16d1c3f53bd7c7ec6c8f609b4c4,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,307.3581
BATIMENT0000000240880053_part0,14710f5fff65da1f,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,2652a95b44e0801b54bd99fc2335588eff01516d841db9cef32b51fefebdc6f8,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,397.9003
BATIMENT0000000240880055_part0,3b764dd941e8f7cd,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,a7b2fa5afe3dabd069eb0158f1d731437584976e9820271e56a5260979d7826f,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,76.7892
BATIMENT0000000240880071_part0,4d19748fb5f1765f,FR.N.SFH.01.Gen.ReEx.001.001,SFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,f71f7510e3542c1c16a730b6ab9e7ef89aab61e0d214dda9392919d1d6b5ba52,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,55.3993
BATIMENT0000000240880079_part0,e60b4433bf88593a,FR.N.TH.06.Gen.ReEx.001.001,TH,FR.06,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,060a0f779a7713c38ce7cd5259d8780a1a5745b661c71c4cc5fdd2360f242d21,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,113.7508
BATIMENT0000000240880082_part0,0ffde0a5a7ff2f14,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,2d972b58766778ce521a2ea7233786fc0875967abbf1921c22a416e1452809f5,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,426.9269
BATIMENT0000000240880083_part0,8463c63a1c89a69a,FR.N.TH.02.Gen.ReEx.001.001,TH,FR.02,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,47a3beeb1b6f3709faa54ba52bb920d5913809729488fc76305a235affec8e1d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,195.1248
BATIMENT0000000240880094_part0,301a36193977ff55,FR.N.TH.03.Gen.ReEx.001.001,TH,FR.03,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,a288d1fef8abf02296ccf846845fab78f878c19eb87411dc10ba3be864aa2761,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,112.2539
BATIMENT0000000240880095_part0,91f00aa6de3d27a3,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,b305711f7d9fbc090d1eca09db70f44bb5c45b911b11a09ab15707a0aa98a09a,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1003.983
BATIMENT0000000240880096_part0,f52e40e22f56ba3f,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3787cf414a458eaaafca4f2e368d85094c9b995b1a6055299943b8f713ac7896,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,532.0086
BATIMENT0000000240880097_part0,33e71cb08176a609,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,060525a861fa2314b62a12ed8b2b82e28291b1df8ca3fd7d23d611d847d36424,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,529.5565
BATIMENT0000000240880100_part0,256113c658d3be3d,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,29d2776d7d83faf22994c505a458230f38e844a627b38b4802097f0d19169ac7,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2892.9012
BATIMENT0000000240880101_part0,370b958f8e2111be,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,80791cc78c7e9c668905635f28167f2faa90b72ec88909759fdd7771e78e1313,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,744.4385
BATIMENT0000000240880102_part0,fe5a0c91bad19804,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,11ea80136b7085b78624a0918491b0c9075878ee2779e78047d14afab294ceb2,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,437.5057
BATIMENT0000000240880108_part0,3b4b1748bd2e6b39,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,20c3f31ebf7f528c7568770395213c4cd31117726387445f3a50681e02f913cf,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,527.9736
BATIMENT0000000240880109_part0,137db26c780c5031,FR.N.MFH.07.Gen.ReEx.001.001,MFH,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,855ee01afb548c03789d64a2a105af414e85ea3c2d3077aa68f71c9c91e6f013,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,671.144
BATIMENT0000000240880110_part0,aca944a056a14bf8,FR.N.MFH.02.Gen.ReEx.001.001,MFH,FR.02,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,17a2bb50c0fce282046f20b4744022e943b6476f2ec3030b85879d033f3fe499,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,803.5014
BATIMENT0000000240880111_part0,08966d6b4bf47a78,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,02ee70eae1ee5638ce89414228b3716283837064c4a92526d3243ee384e59e23,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,948.8638
BATIMENT0000000240880112_part0,557c8c952cd01122,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,fbf87b7d9f327130458de27520db9f79f05c21f61573ec90b7df93dd0f6fffbc,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1108.8953
BATIMENT0000000240880113_part0,b08ff295d2458eed,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,c958b27a82e21ddca67ddda705d03a359160daef896110c89c3673aa39a41e1d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,339.9117
BATIMENT0000000240880119_part0,83ef31b5a81f76e5,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,695886bac0a85296f34934d009584600e7e92f7c102b8b912ded5159f933d9a9,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,635.645
BATIMENT0000000240880122_part0,74b0d44aef5451f9,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,cbc877965500e976bb633a7c14c235af65f5054a0cdb03584c95f0b43f0b4c63,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2552.7308
BATIMENT0000000240880127_part0,d5bf5d49d3a57c72,FR.N.AB.03.Gen.ReEx.001.001,AB,FR.03,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,5671bb5ed93487e85dc6dcf65994c2a8234e4e06f5c28eb76b9889214df49aef,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,3125.2774
BATIMENT0000000240880130_part0,04793e21b677f004,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7a05d2cfcd1065fbdeffc04fbe4260b38fc38d4b0abd5e312f2d464555b9ee2d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1550.8277
BATIMENT0000000240880149_part0,8fa27539dd288ba3,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,2b918cbc746560ab1328ee328ddcd07b634481fd693e76cedc2f55c0b888e8f3,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,101.7357
BATIMENT0000000240880150_part0,f925cdfdca98b318,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,03f9d1f52a96fac086d194d2a349c7a4d4e9b2281d349c94003df4d31cd3930b,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,833.5211
BATIMENT0000000240880151_part0,4e8697807591a067,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e011a179cd18024a03d1940d611e941caf356189de2cc0015dfd3f8be274fdba,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1432.3247
BATIMENT0000000240880159_part0,fd8b2ec91751414b,FR.N.MFH.09.Gen.ReEx.001.001,MFH,FR.09,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,849c7c831193fcfc7c8d36e25a6345503cb421041dfa79d7e55c2d804664a095,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,406.1131
BATIMENT0000000240880161_part0,72bbf5ec1a445ed6,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7ec28907827def7d7aac8dce998df802d4f4170c5032d2a04d25e749da31cc63,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,577.9844
BATIMENT0000000240880162_part0,cbfea72d17bd60a8,FR.N.MFH.06.Gen.ReEx.001.001,MFH,FR.06,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,25e98e63486838a34ba086ff724390128c19e13c6df1a0649eb9a12ffaafdaa3,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,524.8112
BATIMENT0000000240880169_part0,10d2712d66f5e962,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3582b0e100c97d9c49923aa91f5e66777dd9dbabfba4e76c46acfafded744127,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,124.4497
BATIMENT0000000240880170_part0,8fde2cf47192cf61,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,34490e3d2de7f494226a3b862fe8ef473e17e02fcb04e1bea1c39ad97f757e73,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,42.8925
BATIMENT0000000240880171_part0,c7a11612d42079f7,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,96389844b7a20febbb6b3744569be79f140f460e66159c0eb3422cdef0a03733,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,672.545
BATIMENT0000000240880172_part0,d0d0e74bfbf191ab,FR.N.TH.02.Gen.ReEx.001.001,TH,FR.02,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,b5ef5e78647a5f0d02ceb4d7b6c9cd17015865dcefaa282d22595b3c0f140988,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,158.4017
BATIMENT0000000240880173_part0,2021073292fb0fab,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,474f60010f3a3539ca0fff0cb698b8618646c07c5ce38d9976f168a6cb58b554,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,199.5837
BATIMENT0000000240880177_part0,42ae0be4b26bdaa1,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3b7914479727f88c8ea1c5396226f2cf8399ead495695e6856c019043f4d529e,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,383.1241
BATIMENT0000000240880179_part0,8e946081901631ea,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,ca9243f35e5aebc0aa27ed4b8f1904b42b9de3a3932e720d33c44a12134fd07a,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,196.7181
BATIMENT0000000240880186_part0,04b0c5f6ca052547,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,27b887945e893bdd52fcd0e11357bb79fdbc638a328a5f4789d4c3ff89b3c93d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2428.5559
BATIMENT0000000240880188_part0,c8e02fb1a26b4d12,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,a21b837c64ebec0d45291b286f3351ea9bd48d1bf99acc267f5ee6dfa9453eb9,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,319.4766
BATIMENT0000000240880189_part0,3abc82cc2291faf6,FR.N.MFH.08.Gen.ReEx.001.001,MFH,FR.08,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,8901db1f956daf7e388b4ce11d40d2eac5b03243b3e3f34ab315081c91f3918b,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,382.4312
BATIMENT0000000240880192_part0,770d0700613b5698,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3ca79ee093d3376b4d562d2e80fac1c281d8e841d4d2ae00d869ee18297c7003,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1821.8609
BATIMENT0000000240880193_part0,d05053aee5953e2b,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,bd43e928b67769f24e5cf4c2263e5e6a1eb4f84ee9a2e1c7a8048ce4dc157e7b,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2192.9255
BATIMENT0000000240880199_part0,82586ad14c45ab74,FR.N.MFH.07.Gen.ReEx.001.001,MFH,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,72219c1b94ce688497ca5f0e87bba4a1b1257a2282f13b44214d3f18925f3315,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,212.5966
BATIMENT0000000240880200_part0,70cf8d56659c3f8d,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,4436e4d4c5c75a5e8257b33e4d4f0060b9388c450a9e1e995ad3875880bc2e02,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,777.6362
BATIMENT0000000240880201_part0,e3910ac605997bd2,FR.N.MFH.07.Gen.ReEx.001.001,MFH,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,4b802706e89057b8252f13112bc7b0fb38f11a1994bf5fa084417cdd15f68725,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,53.3463
BATIMENT0000000240880205_part0,93aa0494583da195,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,18b3794a63fa3d923e56ef3eefed334c4b56e781b050871ffc37fbc9a99e3fc4,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2848.8992
BATIMENT0000000240880209_part0,51462d48fb7a0781,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,f3affe4c06431aaecc673d672c4ce29235700290805992d066fc02b0155be70f,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,285.9062
BATIMENT0000000240880212_part0,0638099d22e11b0f,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,d5e0e23bb39ec2ee74d44966c0aa15067069d973f7eb86ac40386be7409945ff,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,171.4235
BATIMENT0000000240880213_part0,9957f70e1d3b52c0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,0ab5b9539ec3ad255005b13b882b851888eecd961b8f7687b84f826c058c7b65,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2870.2745
BATIMENT0000000240880214_part0,76cd9ba24aa33a48,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,6f010ef9e996005afaee8f5aded0ce64ec6c4540b6aeccb934edd677234e5980,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,92.8598
BATIMENT0000000240880215_part0,df9120b37fc6c7df,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,45c9cc61d1911a5d9b08aa2d08581da97fc933c5e41b00de8f96e3ecc6093292,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,376.0353
BATIMENT0000000240880216_part0,abc695a4c04d0009,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,9dc6ec004c6814c6802520ecd2635435063f9e681d8321bd8e0880cec02d0b97,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,537.1329
BATIMENT0000000240880218_part0,f4f0b9733992bdd6,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,4fdcda56e21adee1302a34f0f0f402dd37f093279d2e3a200d1c658c86387497,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,186.6676
BATIMENT0000000240880225_part0,6fb5f432afabedc2,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,768e5de0cc60ef5d6f67b4fcac4a1638e6c1bbddc9f79f805b231ed812ca4681,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,333.97
BATIMENT0000000240880226_part0,f028c876e2309912,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,dd15cef3b4fbe9d4ddbbd9b49ae01f82640c081c0a1c16cfc1e2d3f1fdc02992,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,271.9722
BATIMENT0000000240880227_part0,8a7706aa4f0f1f6a,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,5ba600d42ce66b65933f851ec459a127d8f51aeb7beef38c20986ee8effcc990,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,244.6922
BATIMENT0000000240880228_part0,7ccb6fd6108a706d,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,648712ffc5879f836c2b8d6c9165cf59efdeca49bfe233fe39bfd4a9c72994ee,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,345.5444
