cell,osm_id,archetype_id,levels,footprint_area_m2,floor_area_m2,is_under_500m2,n_proto_geometric,has_baseline,category_geometric,category_registry_alt
nyc_urban,way/241862686,SmallOffice,2.0,144.256051997052,288.512103994104,True,2.0,True,equal,
nyc_urban,way/241862687,OpenUBEMUnknown,2.0,48.60654184092471,97.21308368184943,True,,False,no_baseline,
nyc_urban,way/241862688,OpenUBEMUnknown,2.0,23.31096597112049,46.62193194224098,True,,False,no_baseline,
nyc_urban,way/241862689,SmallOffice,2.0,107.83211179162676,215.66422358325352,True,2.0,True,equal,
nyc_urban,way/241862691,SmallOffice,2.0,204.84051848364413,409.68103696728826,True,2.0,True,equal,
nyc_urban,way/241862692,OpenUBEMUnknown,1.0,33.24384152125219,33.24384152125219,True,,False,no_baseline,
nyc_urban,way/241862693,SmallOffice,4.0,94.25305123641051,377.01220494564205,True,2.0,True,taller,
nyc_urban,way/241862694,SmallOffice,2.0,257.25139894529707,514.5027978905941,False,2.0,True,equal,
nyc_urban,way/241862695,SmallOffice,3.0,156.79583571287412,470.38750713862237,True,2.0,True,taller,
nyc_urban,way/241862696,SmallOffice,3.0,131.77135585353176,395.3140675605953,True,2.0,True,taller,
nyc_urban,way/241862697,OpenUBEMUnknown,1.0,38.38144252936961,38.38144252936961,True,,False,no_baseline,
nyc_urban,way/241862698,SmallOffice,3.0,54.118208473088494,162.3546254192655,True,2.0,True,taller,
nyc_urban,way/241862699,SmallOffice,3.0,116.99072470319194,350.9721741095758,True,2.0,True,taller,
nyc_urban,way/241862700,MediumOffice,3.0,467.735758994961,1403.2072769848828,False,3.0,True,equal,
nyc_urban,way/241862701,SmallOffice,3.0,137.72280192407672,413.16840577223013,True,2.0,True,taller,
nyc_urban,way/241862702,OpenUBEMUnknown,2.0,42.89670466507575,85.7934093301515,True,,False,no_baseline,
nyc_urban,way/241862703,MediumOffice,5.0,143.34509413880448,716.7254706940224,False,3.0,True,taller,
nyc_urban,way/241862704,SmallOffice,2.0,146.8386398155516,293.6772796311032,True,2.0,True,equal,
nyc_urban,way/241862705,SmallOffice,3.0,125.14076073104953,375.4222821931486,True,2.0,True,taller,
nyc_urban,way/241862706,SmallOffice,1.0,56.98489965716243,56.98489965716243,True,2.0,True,shorter,
nyc_urban,way/241862707,SmallOffice,3.0,95.96312099994412,287.8893629998324,True,2.0,True,taller,
nyc_urban,way/241862708,OpenUBEMUnknown,1.0,54.05919767921343,54.05919767921343,True,,False,no_baseline,
