building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,floor_area_m2
way/288461988,9528a2441a895b83,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,c4cfc5b7b3d2c1e3c3fdd3787fb73e014d72cfafce0a1d6e90dc0f12db8cc64a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,697.5168
way/288461989,cf9a235c4cb0250e,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,f69dd7a92253da4ce3ae1498e6e5d3731295e7647366311a0678e0473b035b42,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,795.1195
way/288461992,a9d5e4fac2cc73db,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,e7006252145fa5cf0933ca2cf22d4bad88a8225d696e42cf36c2f281aead75ff,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,286.554
way/288600850,65bbb2b7f5a4fd61,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,748f301f8fd782a3cca3e10071d61aee6a606d21318c718e28fe5a723c67ba5a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,620.425
way/288600852,3230d1cc4114aa78,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,ea7e2586c39f24d906908ff6b9750a532847f38b0addebe0428811724945704f,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,595.758
way/288600854,12a121d5ae7a1480,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,266a6a7b9992cfd8b0568f083c3d461e05165b19e2a278bf748379e68072fb1d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,945.8776
way/288600859,394faaa74f00f973,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,d30b097645ed7db0009d2d3c0dfc055c036c70490c03d334f06b77782904e746,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,380.7145
way/289364388,a8f41ceb1b9d99bd,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,28e83170bd36e4aef082d2ad989729e81b75622d177bb8c92f938b73f411fa62,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,570.2863
way/289364389,39c0751bdd33ba4f,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,378bd7428eb83a21dcf312b8ac112fb3ff7a0ef92ef79bc1bfc80fecfd649808,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,152.5055
way/289387273,0530f839b24dc96e,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,8bc61bb962536b6148046d54202b58b843ba827405818dc5d07a2f976b78142e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1145.7173
way/289387274,fc04cf0ee381ffde,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,FALLBACK_PENDING_LAYOUT,fa2b3fe2cc396a76539120dfaf9cdd9a4df5d4556680761d1645ba1c04fbe867,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,925.8705
way/289387276,0f04e3583d354ae8,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,f02407fce2b2dce28eb32e72a31c265f17511651746b702209200d7b16faa9ff,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,722.8649
way/289387277,8154f29cb2968bb6,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,613eb92733a11499701670ff706bb9096675806b521cb750d10054884beea5b0,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1702.5535
way/289387278,a9f1fc1abce4dee3,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,a8339b037e4f22b4a2dbe5999de02d41c507ebc258d1f358850371c496fb87f5,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1495.4369
way/289387279,08226c966e2a4db3,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,6cf7daa38aa83f6d0f09772fd53844ed2c76870209579d9959cb7511cd0ccfe7,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,833.294
way/289387281,4f661f8c202e75c2,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,71c01a213414669c28b8005989eb5097aff533eb09c52fe914c94f5449c8f6b6,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,623.1295
way/289434331,429fac48ab55a5d6,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,2fab8a2921f1c9824bd8c414eefee63304739377debfbc062c71b93e8312dcc4,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,319.2284
way/289434333,e3d105b6be1b4480,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,db0df170b51c2cdd01fe5a9519a9f39e36465e7e6c5d61e26eb37ce7219397e1,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,282.7018
way/289434335,33299a5b2a5bb9c9,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,4074e22573d4beee1e1ecbb8de1de9e7ac5453a9c7ef8dfd21e84946f24cc77e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,296.4522
way/289434336,6872357444ceeb21,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,bce0af532ebf8a6ccfc8fd1fab26af0e596cd2384d99c03461193b3139343675,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,181.4256
way/289434339,777457a0e14629a8,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,e844b3d5e99276a98b986eac8b96ee6e611c6c0ffcadb0e7c57d2b7fd2bf8291,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,565.7968
way/289510893,73621377166b8b8f,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,5ab92a04824dc933c08dc120ac5cd3e6dcbd3c4ddb391bf6812e8d3f167e46c1,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,594.893
way/289510894,3cd30c383384def5,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,d6156eb7bda589be108df000496829b31b2d9cdcfd440323b03b495dd4b4990b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,167.0277
way/289510897,4836fc6617a78859,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,3c6bf4e56085779cc3afa3c56c4953fe2cca99058eff347f8eb4905628508e17,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,726.2327
way/289510900,b45ceaf5133e8da6,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,1db5f05f064ae87a78412deca1875b2728a1ea8b574955e821e4b8ee57861b6c,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1074.9659
way/289692616,a08529d9d8d226b1,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,f6f30ae4020e7dd1aaa07f747c51d5bbace89b41633e22c7bc8cf242652edb5b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1036.0284
way/289692618,b451a9290eccb235,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,762448724c680c4f99a09a2ba8d9042ccae8cb473848fb104180624c321247d5,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,989.2174
way/289692619,d60147005df4e070,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,1e40d9e34214c10b76ffcb93b54810cfcb7e4b8f079a12d8720b723a7ec62a62,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,217.4987
way/289692620,1a456b41747bc690,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,c5cff6f05e167a5d86eda7e3955da8a5b6eec76f765a740d9d34a521c3726b85,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,906.4256
way/289692621,0b1dee3caa9ec313,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,0d6566dc49d2514953d457e4943cfe5fc09d098fc46bdcf69a63c3e21e6da4c7,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,114.2498
way/289692622,1defa182ae854ad4,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,2517ed3f8742d680525c9963c570adf35f6e0709cabdd67112696e9ee2b90fac,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,446.2318
way/289692623,ef97f87e67e23829,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,9e4ed9e97e276508bb07fa68a58dd16908d4834c8ba0134bd459fdb2a38fad3f,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1472.9318
way/289692624,d88b4fbb214cb13b,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,0d5393b48a351ac243bf727e5b84d690c407ac43aa0b0222289dd7b3a4c748a9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,919.6633
way/289779214,596e99c5e1ab00fb,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,8382f143f976bac7ae5c86101883e17692db5cd979c1115ed6ea4665c05dec6a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1906.0752
way/289779218,c32af17a3653d975,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,68fe7f9ca513158ca487577116a0d9d282c2610ff43373553ceebd7cc748ebe1,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1342.4605
way/289979822,fde786f55022c576,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,5120794207070c5211651eef67ab6a808d2815d7264a858d4c38754f7c0e36ad,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,447.5878
way/289979823,010460eeb4131522,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,5c5690af969cfb315f9d88a823b8de2484b6c264a3134e9390742e68ec516b68,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,433.9038
way/289979825,0050ab66a834336e,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,da96b0026fcb3c5cb67904d340c37c95218e950eedbcd1ca45ad84bf1bfe0591,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,382.4533
way/289979826,09744ff1df8cc6d0,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,91f5b264a90fb0ca64d54b3219f695a231df12d6ccb6bdf440943f03fb56890a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,304.2369
way/289979828,2af59569981fc794,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,06541304c5d996de09022a7f2b004a94c5a54c19e81dcc3513849a44bf721e56,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,311.0347
way/290026253,a62169439e170445,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,dac18988d5afad43352a99cb515de515389e300ee48d2e9b77452cae564dbab0,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,483.1912
way/290026256,70fd0e8bf5eb2d44,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,4350ed67e8b35db910cbf58ad3ae0b95aae970e20967793099aedf12cb3d323b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,2546.889
way/290026258,c046106c23fd3576,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,32e303de019f9ccd690a7b10b93560b5787e3fae6f917f13a89097f8597a8320,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,318.6047
way/290653348,8088954d59a8a788,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,01229b60ae7b7059be5b7a0694261eda88f0f9ad28f0e15fdfd624ceae22a9af,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,775.4027
way/290653350,645fac55a3ff4ae7,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,70a350f3b8670e99645abaa017c905820c183704ef16baba794a451d89462088,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,340.9033
way/290653352,f9017f97b1d8b410,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,FALLBACK_PENDING_LAYOUT,c339cf235ed6417de1cf23f6d63b350de1727810240f09908af25fb942ff0362,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,711.189
way/290662258,65c6b5c47a8e121c,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,6eeba143327b25100425e9899b29eadad6bd0087ecc3ddb69974079bbf5c346a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,416.8306
way/290662259,a1360ce5b9a7ab8d,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,66d219b0b285115707def625c9dc754502f3f9fff4ca109f8cfc0faa4d19e4bf,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1494.0685
way/290663060,2f056488e6003b05,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,e199e0adbae21928d654af29560dfd4b0277cbde2eb92871bb7d39491df04647,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,669.1714
way/290663061,a8797397fd99014f,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,b466b8d4d3a8c1a2a72467f993580c1bc56a9ba6e065fcbba57b6f3567c1ec8f,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,301.5687
way/290820839,072406f221f531c2,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,6a74dc38c0541e5f30221c91e9062bdf0cef883039e4616dc7bdc4aeb73bedd6,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,172.817
way/290820840,ddafcad5d876746d,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,c85b07a07c187d6f68053bb8ba101fb60ab850ca2747bc38d4307dca33987c7e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,453.2466
way/290820842,c6b2fd7354c927d0,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,8443700194a7282613dec55f76948eeb73b52328c75b62fb2c997935a49cc187,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,406.3107
way/290820844,63e38ea3331cbdb3,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,2c881bfaa6b8e68029bd38fef53460faf9c8c97e704cbdd9221b973041c0cf13,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,669.9997
way/290820846,dcafcfb27249ee03,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,e6d105db36da944c087b43ed0b3155a430c26e9c88ae0948948870e58c366829,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,488.0846
way/290820847,1d292d9a5cb972a7,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,279d9ae559aa1d479d3b279ee17b97832b31d1a3deec699e62d1f4b8519b065a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,492.2837
way/290820849,fb77f68e85dd330a,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,6c1e7f0c8d2a703fbb2af7a81b17ac4c85bf4055876cbbf148ce06b68819281f,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,438.5552
way/290820851,d5f7c70dbdb9328c,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,c134e803d71ecb4f188e5a868b908f271ba433fc6f458f65a6c3c5da023d7ccd,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1885.2501
way/291149502,7a41f882fe1d086c,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,0c5b6a97e8ec6b4cdd018c7ba0eca5d0e606388be1f9f83ecb822f1b78f37ce6,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,387.3293
way/291149503,d66db0b7025f4a24,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,FALLBACK_PENDING_LAYOUT,849f8f3bb06a459437762acbd2523bf353f84681f33d5deaadf1b2e15384d7d8,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1591.6437
way/291155593,938b17f04c875320,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,cb78d51a789542d4c99e04b276f75f294efaf30c2383bcda045680108c7bf57d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,982.6453
way/291155594,f66ae1f105401858,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,a47615054673c2aea59a7f4cb684e5d3c4693889cea2a54a12818e73a1f115bb,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1359.4096
way/291155595,20164614c67f6637,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,e0a753dca4f8c88fbb3a0cd73f55cabd221e2e9e5193d118a370900ae262113b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,925.2995
way/291155596,f3fa033f6c60247f,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,9f0bb2539e103937801dfcd08586c305652702a94e01891ce89551e369a8c717,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,593.1911
way/291278667,6db3d4217e2ac346,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,dbfe2ab025716828dda6045b7a9e9d58443e960c6c22d95a409e2b0b84a10894,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,619.7475
way/291278668,af13ca730fecec86,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,faf06421980fab330d0ff37d3c94d925c6495181c8d003732dcd9b48bbc966d5,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,761.1034
way/291278669,9c4f94899951d15e,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,26c66c9f88f2624cefb60f07e4662b61403eac962a987efb6190131859506bdb,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,122.3969
way/291278670,69cefff73022d854,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,878a3bc5b2f992375bcf3b93a684dcfe90d30660bc7883d7c0990c56b1a3b3dd,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,619.6121
way/291278671,6ebbf559f6d3ceb4,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,de9191c2ba3f4fab1c67313c5662d5d51deb67630865ba2e3fb38eb541935141,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,758.3651
way/291278672,0793b3c9f3c423f8,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,FALLBACK_PENDING_LAYOUT,cefee5ddb48f58f5032d5bf66e1cc7f4217bc6587aa051db9cda1c8f3d390fe3,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,485.016
way/291278674,0cf6ba6fe5571a18,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,e2a94e428a0ebb6c46165527981edb7bf2dda0c38dc25f3a574a49d9cc104ce8,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,261.722
way/291278675,ae197f1a7cdc9b51,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,d5f1011a0dd9d9f9dd7bf1d072e165bbb6ddb0bab9bc10ab8f4359ad40e7dff7,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,1371.4782
way/291892249,4e4c3bfe5d179ced,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,a43f37a5158c2dc16b90b6fab2338f38663d6d7e07a07d180f5dbab85c2509f3,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,797.9648
way/291892250,33fa12c0cf32c4dd,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,9357e03566b87c805b964ec80e37dae3a445aa7621207a3c1c0d2541837455fd,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,620.4606
way/291892251,1e43be9c2d0f2631,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,866b3eacda6ba7beca3c310781e524d50668d5add45386ce4722bd155c0908df,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,485.1843
way/291892252,06037e029450759f,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,f691727073ce52ce8c013263eae9c29c37dca3b388a0efcb1ce4fe74c71bf8ce,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,590.2734
way/291892387,1a92206d17aa97c3,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,FALLBACK_PENDING_LAYOUT,c5ba0a3efb865d8fd3e7dd1d1f7c43bf9be524e190713093db6edb5f598e7e35,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,2222.7243
way/292149912,e96c0d4a7c8746c6,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,1e5cf1809366fc17df257eeca56652d5ba39cdd1490a9d5bed0e01e32952b72d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,630.17
way/292149913,df7f2f2fd75cf669,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,FALLBACK_PENDING_LAYOUT,92d279953d831a6ae12253de9c6bbf4194e6fb1655bc5a61fdb6bf46bb68ff8b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,293.6143
way/292149914,c426f6384630c6f3,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,13fa0cab6f185b4d281f0f5e94966e4fca8edeab1d4f699bf2eb902e131b02d4,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,524.6234
way/292149915,28ad5863c91425fe,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,9a13a7fb0653260a7b0737101b88f8ddccc8ada1a575c668dc0b527e6ce9f9be,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,178.7339
way/293591506,098e4fafcdf409c9,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,d8f9abc23ad5ab92176ba842f5acb87386ada6374208359d1221f344dfe462ec,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,180.5944
way/293591511,1186a26f4090e061,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,72903b3c6e6a993bd2c8d80806768467a4fd2a8c424ac0c54cceeed2ca6e54e6,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,4214.3597
way/293596159,ae8aa5b1e81c51f4,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,f38462096298c846491797060198ed050a5fb6d482777aa0058597bbb2b462b2,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,3071.1906
way/298875931,c69e1eedb1cdc65d,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,fa69b9024b2bae52f8c54f424f08a1f2ce328e764e3c7990ae20a569b2691fb2,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,508.9207
way/310738147,16b57dfb4d61a610,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,2c5113bcf7eaec7d99edd71e8c57f0dbd698e5c71041fdfdf7b62c250c7546f6,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,3012.8853
way/310738149,323c22d1975a1a89,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,de637d9f53c6e8e1d120252608ab578454d7607fee1a1ffd09146cc7e9de9864,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,3044.3717
