osm_id,cell,archetype,planar_k,local_centroid_x,local_centroid_y,predicted_offset,measured_offset
way/846411886,nyc_suburban,MidriseApartment,0.4160277795643685,9.636730356880546,3.5186744796474083,10.259027344975012,10.259030841443293
way/846411887,nyc_suburban,MidriseApartment,0.4036272671110907,9.3494889738063,3.41379358263234,9.9532371968193,9.952835749574271
way/846411888,nyc_suburban,MidriseApartment,0.36297070977178164,8.407733880604994,3.0699290674070667,8.950667767601695,8.950447010704904
way/846411889,nyc_suburban,MidriseApartment,0.44560228166303345,10.32178437529793,3.7688093285553768,10.988319090977951,10.988162911279495
way/846411890,nyc_suburban,MidriseApartment,0.35894626452293066,8.314512957377664,3.035891165402786,8.851427053677376,8.851385352863812
way/846411891,nyc_suburban,MidriseApartment,0.34081071084015274,7.894426969618228,2.8825045093850408,8.404213789835474,8.404185004607319
way/846411892,nyc_suburban,MidriseApartment,0.4036714466574792,9.350512334256607,3.4141672438396813,9.95432664131496,9.95387482865663
way/846411894,nyc_suburban,MidriseApartment,0.38179052999767454,8.843669993024706,3.229103104318117,9.414754686333708,9.414996777984893
way/846411895,nyc_suburban,MidriseApartment,0.41799490435212444,9.682296187070516,3.53531200273831,10.307535612883703,10.307440006298199
way/846411896,nyc_suburban,MidriseApartment,0.380615589330792,8.816454054694972,3.2191657060415197,9.385781264311523,9.385445531030696
way/846411897,nyc_suburban,MidriseApartment,0.42307101706313477,9.799877588746055,3.5782446844711235,10.432709896108156,10.43288396305264
way/846411899,nyc_suburban,MidriseApartment,0.3398964932797875,7.873250335389645,2.8747722516933285,8.381669663188777,8.381529193748529
way/846411900,nyc_suburban,MidriseApartment,0.4184771074296119,9.693465780216124,3.5393903738137698,10.319426488447242,10.31962770381911
way/846411901,nyc_suburban,MidriseApartment,0.4756541740098386,11.017896504068302,4.022981842651768,11.729383030691185,11.729422768289819
way/846411902,nyc_suburban,MidriseApartment,0.42858110165925184,9.927511372124613,3.624847808111946,10.568585698930463,10.568593237893483
way/846411903,nyc_suburban,MidriseApartment,0.35006172183151196,8.108714338951154,2.96074759286451,8.632338880011897,8.63230317968316
way/846411905,nyc_suburban,MidriseApartment,0.3948458730417831,9.14607965606305,3.339522419202449,9.736692614199452,9.73720800722176
way/846411906,nyc_suburban,MidriseApartment,0.3408661728941373,7.895711674355608,2.882973595642089,8.40558145506454,8.405764612125536
way/846411908,nyc_suburban,MidriseApartment,0.36826780848186574,8.530434129122803,3.114730801721211,9.081291449925718,9.081237125888256
way/846411909,nyc_suburban,MidriseApartment,0.5558042330401078,12.874466052793014,4.700873995784795,13.705841545442054,13.705960160247155
way/846411911,nyc_suburban,MidriseApartment,0.4193384515283476,9.7134176710074,3.546675439012034,10.340666783197786,10.340556137234273
way/846411912,nyc_suburban,MidriseApartment,0.3885944265106598,9.001273209185934,3.2866490139866302,9.582535213999881,9.582373610017342
way/846412071,nyc_suburban,MidriseApartment,0.3112168481688336,7.208924489277417,2.632205912871129,7.674444622241886,7.674374282951533
way/846412073,nyc_suburban,MidriseApartment,0.3293134099117711,7.628107280594714,2.7852627833544275,8.120696365251032,8.120911214075512
way/846412075,nyc_suburban,MidriseApartment,0.21549701732154733,4.9917018782118605,1.8226279410559032,5.314043681836036,5.314015027585928
way/846412076,nyc_suburban,MidriseApartment,0.2782582433254872,6.445482230332868,2.353449042672456,6.861702673388921,6.861973688380437
way/846412077,nyc_suburban,MidriseApartment,0.24374738031504592,5.646083974853128,2.061563503027479,6.010682850401294,6.010937512962315
way/846412078,nyc_suburban,MidriseApartment,0.43201756278075726,10.007112424834428,3.6539126654183574,10.653327031954866,10.653730494154178
way/846412079,nyc_suburban,MidriseApartment,0.29831783266443046,6.910135945840927,2.5231087830702146,7.356361649702177,7.356418967935668
way/846412080,nyc_suburban,MidriseApartment,0.34782217203168003,8.056838145576798,2.9418059569602453,8.577112753860016,8.576847040955304
way/846412082,nyc_suburban,MidriseApartment,0.4266723472783528,9.883297614799321,3.6087039695081455,10.521516814710786,10.521803518377496
way/846412083,nyc_suburban,MidriseApartment,0.44695294100219807,10.353070603032917,3.7802329179906606,11.021625643508518,11.021234772816214
way/846412084,nyc_suburban,MidriseApartment,0.3364427776221958,7.793249604293277,2.8455614591903577,8.296502842333442,8.296479223759425
way/846412088,nyc_suburban,MidriseApartment,0.33970676591219373,7.868855553183667,2.873167577969035,8.376991085584482,8.377136244660058
way/846412090,nyc_suburban,MidriseApartment,0.35700272895977314,8.269493540210934,3.0194531549566315,8.803500483703509,8.803262186631718
way/846412091,nyc_suburban,MidriseApartment,0.33047715691514334,7.655063932592494,2.795105508005699,8.149393757388475,8.14888444002808
way/846412092,nyc_suburban,MidriseApartment,0.4203463763212691,9.736764908683622,3.555200252547252,10.365521681164186,10.365758512915699
way/846412094,nyc_suburban,MidriseApartment,0.34182956047285706,7.918027266682188,2.8911217228916692,8.429338088634166,8.429030396378659
way/846412095,nyc_suburban,MidriseApartment,0.43996241022948623,10.191144252396814,3.721108495446361,10.849242812659494,10.849194251227997
way/846412096,nyc_suburban,MidriseApartment,0.33331600562623126,7.720822088409345,2.819115886643743,8.219398281090701,8.21934723292873
way/846412097,nyc_suburban,MidriseApartment,0.41955031270934856,9.71832515357151,3.5484673158227538,10.345891169058518,10.345939064955857
way/846412099,nyc_suburban,MidriseApartment,0.42654449401475897,9.880336063943773,3.6076226137962304,10.518364020133639,10.51818917887323
way/846412100,nyc_suburban,MidriseApartment,0.33165833564865066,7.682424367441365,2.8050956665231093,8.17852100686937,8.17820157749114
way/846412101,nyc_suburban,MidriseApartment,0.37038151977942746,8.579395440908817,3.1326081223363396,9.133414464460408,9.133409518341216
way/846412104,nyc_suburban,MidriseApartment,0.3418203149332122,7.917813106049321,2.8910435260836755,8.42911009846453,8.429071866566172
way/846412105,nyc_suburban,MidriseApartment,0.36533034772340894,8.462391756344697,3.089886383359123,9.008855204737104,9.00903546578972
way/846412107,nyc_suburban,MidriseApartment,0.35234705709036607,8.161651091606734,2.9800764724436313,8.688694051624644,8.688488310377828
way/846412108,nyc_suburban,MidriseApartment,0.4360709438338944,10.101003607494569,3.6881953003012855,10.75328128767135,10.753691569066932
way/846412110,nyc_suburban,MidriseApartment,0.31962357614834014,7.403655165212034,2.703308230196672,7.8817501351425685,7.881983533365683
way/846412111,nyc_suburban,MidriseApartment,0.34606745434559777,8.016192443477454,2.9269649279610075,8.533842333930176,8.533480938858565
way/846412112,nyc_suburban,MidriseApartment,0.3292195001007761,7.625931984686897,2.7844685141455705,8.118380598453037,8.118488057708248
way/846412113,nyc_suburban,MidriseApartment,0.3404173910431688,7.885316239484951,2.879177894192572,8.394514729458296,8.394530248161608
way/846412114,nyc_suburban,MidriseApartment,0.36302924265056247,8.409089716915764,3.070424126047146,8.952111157763337,8.952086792484732
way/846412115,nyc_suburban,MidriseApartment,0.3219778079031702,7.45818781359109,2.723219821685996,7.939804258293913,7.9397272364929945
way/846412116,nyc_suburban,MidriseApartment,0.3805806887619186,8.815645629421335,3.2188705244525684,9.38492063454588,9.3849073283363
way/846412117,nyc_suburban,MidriseApartment,0.4513520489177496,10.454970088777307,3.8174396371474315,11.130105342740134,11.129647340007676
way/846412118,nyc_suburban,MidriseApartment,0.3444696830535174,7.979182195916903,2.9134513181832085,8.494442129949487,8.494532090664636
way/846412119,nyc_suburban,MidriseApartment,0.4589099163903801,10.630038039727705,3.8813624728396756,11.316478399733114,11.316871542614445
way/846412120,nyc_suburban,MidriseApartment,0.45370841531581774,10.509552183328719,3.837369282995271,11.188212105076712,11.188318719568507
way/846412122,nyc_suburban,MidriseApartment,0.349547679948347,8.096807242205378,2.956399935942042,8.619662876160968,8.619507167051767
way/846412123,nyc_suburban,MidriseApartment,0.3413513167687107,7.906949387155585,2.887076839353859,8.417544849145358,8.417590742998835
way/910976580,nyc_suburban,SmallOffice,0.5099236857196559,7.059893427930715,4.706595620479301,8.484935918936232,8.484736296396601
way/910976581,nyc_suburban,SmallOffice,0.4496866964294353,6.225912310725372,4.150608210053926,7.48261535923161,7.48250358540452
way/910976582,nyc_suburban,SmallOffice,0.44040806445578007,6.0974496523902735,4.064966434926849,7.3282224570844035,7.328342902977421
way/910976583,nyc_suburban,SmallOffice,0.45069148986168217,6.239823677591497,4.1598824507385626,7.499334739254819,7.499521043931179
way/910976911,nyc_suburban,SmallOffice,0.39861664389908746,5.518847435808045,3.679231621650808,6.632829135857508,6.633029054965634
way/910976912,nyc_suburban,SmallOffice,0.46639652702529144,6.457259915448263,4.304839946268784,7.760660576178186,7.76047698742568
way/910976913,nyc_suburban,SmallOffice,0.4064398089178285,5.6271591555667175,3.7514394346624824,6.763003622209521,6.763090286647119
way/910977621,nyc_suburban,SmallOffice,0.49972894011895,6.918747178643189,4.612498113253419,8.31529923494936,8.31535552776218
way/910977622,nyc_suburban,SmallOffice,0.4162315504012284,5.762725815305006,3.8418172102033377,6.925934471174075,6.925943675328271
way/939489796,nyc_suburban,MidriseApartment,0.36456745168977434,8.444720284083473,3.083433970957756,8.990042587756031,8.990096987834074
way/939489798,nyc_suburban,MidriseApartment,0.35369517959526753,8.192878556949028,2.991478605874245,8.721938047149756,8.721954720324268
way/939489799,nyc_suburban,MidriseApartment,0.3607804228501828,8.356998796304248,3.0514040864497707,8.896656438248755,8.896363072095292
way/939489800,nyc_suburban,SmallOffice,0.2691769876773997,3.7267553949484618,2.484503595430105,4.479002555199381,4.478681006439138
way/939489801,nyc_suburban,MidriseApartment,0.4580930938246733,10.611117431052548,3.8744539612990216,11.296335982689826,11.296314060069555
way/939489802,nyc_suburban,MidriseApartment,0.33313889288473764,7.716719507244382,2.8176179047441523,8.21503077356505,8.215022181414161
way/939489804,nyc_suburban,MidriseApartment,0.3604354651071119,8.34900830884696,3.0484865072237617,8.888149960814168,8.88811278283808
way/939489810,nyc_suburban,MidriseApartment,0.3659710077892044,8.47723179493769,3.0953049499413923,9.02465354671492,9.024494761101913
way/939489816,nyc_suburban,MidriseApartment,0.39190597264236654,9.077980772245894,3.3146573668759802,9.664196208741386,9.664567250137157
way/939489817,nyc_suburban,MidriseApartment,0.45154919814351885,10.459536788459706,3.819107083369706,11.134966939483325,11.134989620315288
way/939489945,nyc_suburban,MidriseApartment,0.34659169695128755,8.028335826397486,2.931398860425123,8.546769882260731,8.54671267768242
way/939489952,nyc_suburban,MidriseApartment,0.3862605497637244,8.947212057500439,3.2669095808250197,9.524983034691848,9.5252649199739
way/939489953,nyc_suburban,MidriseApartment,0.3803886603636133,8.811197546898411,3.2172463890998952,9.380185314728323,9.380156462377437
way/939489956,nyc_suburban,MidriseApartment,0.37314213841173854,8.64334150096668,3.155956847605897,9.201489875356245,9.201700725236597
way/939489957,nyc_suburban,MidriseApartment,0.3480560167498849,8.062254847550594,2.9437837658532224,8.582879242244646,8.582823358235583
way/939489959,nyc_suburban,MidriseApartment,0.3405120185122667,7.887508158988514,2.8799782332010335,8.396848193329573,8.396992432676752
way/939489960,nyc_suburban,MidriseApartment,0.35027629184678055,8.113684568059366,2.9625623804193557,8.637630064308189,8.637564629332585
way/939489962,nyc_suburban,MidriseApartment,0.35914099829551527,8.319023706298665,3.03753818223574,8.856229086608995,8.855730086324733
way/939489963,nyc_suburban,MidriseApartment,0.36856465951348183,8.53731028857264,3.11724150461297,9.088611641029116,9.088597534299863
way/939489968,nyc_suburban,MidriseApartment,0.35567600335685495,8.238761705653443,3.008231991972344,8.770784124584731,8.770997914877105
way/939489969,nyc_suburban,MidriseApartment,0.36368916926111283,8.424376039400919,3.0760056449673856,8.968384602653007,8.968381379769292
way/939535926,nyc_suburban,MidriseApartment,0.4041493734395056,9.361582872703684,3.4182094469176034,9.966112065670128,9.965732607008757
way/939535953,nyc_suburban,MidriseApartment,0.32473382261585954,7.5220272299723545,2.7465296079825445,8.007766138941017,8.007624288879168
way/939535955,nyc_suburban,MidriseApartment,0.402222333177944,9.316945547266025,3.4019109502241616,9.918592261201953,9.918515349012749
way/939535956,nyc_suburban,MidriseApartment,0.4165209211534364,9.648153326102909,3.5228453663274357,10.271187958510218,10.2715106638144
way/939535957,nyc_suburban,MidriseApartment,0.3795648947640596,8.792116112075751,3.2102791548555945,9.35987168610352,9.359711687056258
way/939535963,nyc_suburban,MidriseApartment,0.3771367304192174,8.735870913550936,3.1897422572437764,9.299994423969936,9.299751305064841
way/939535966,nyc_suburban,MidriseApartment,0.39427209206221014,9.132788782578972,3.3346695017077455,9.722543475491385,9.722534904866285
way/939535967,nyc_suburban,MidriseApartment,0.4014446419825427,9.298931364754344,3.3953334034911755,9.899414803273729,9.89926213059154
way/939535969,nyc_suburban,MidriseApartment,0.4239853408772889,9.821056684202382,3.585977840834784,10.455256642917686,10.455323186070624
way/939535971,nyc_suburban,MidriseApartment,0.47201684225220714,10.933642550153214,3.9922180642257445,11.63968833289153,11.63993723729589
way/939535972,nyc_suburban,MidriseApartment,0.44663958944212856,10.345812230780805,3.7775826571385394,11.013898558007858,11.013989481679234
way/939536008,nyc_suburban,MidriseApartment,0.3380922496780815,7.831457431305271,2.8595123430328115,8.337177960095584,8.337269012235994
way/939536010,nyc_suburban,MidriseApartment,0.35368507877350347,8.192644584843066,2.991393175271987,8.721688966170614,8.721388220180316
way/939536011,nyc_suburban,MidriseApartment,0.3608834588372358,8.35938548794615,3.0522755429147916,8.899197251772796,8.89935550025464
way/939536013,nyc_suburban,MidriseApartment,0.36183546606572065,8.38143746959102,3.0603274175824327,8.922673251860738,8.922782160320086
way/939536014,nyc_suburban,MidriseApartment,0.3417554688944683,7.916311033782076,2.8904950720792972,8.427511029081751,8.427550182168543
way/939536015,nyc_suburban,MidriseApartment,0.3759298508797136,8.707915153703329,3.17953472677524,9.270233406061887,9.27023755678061
way/939536018,nyc_suburban,MidriseApartment,0.3613254923105575,8.369624605621361,3.0560141680214015,8.910097565917562,8.91014948576102
way/939536020,nyc_suburban,MidriseApartment,0.315946742784556,7.318486209112343,2.6722103555869277,7.791081348405596,7.790726999339201
way/939536021,nyc_suburban,MidriseApartment,0.41818634536811444,9.6867306636631,3.5369311701362833,10.312256448160731,10.312379721437626
way/939536022,nyc_suburban,MidriseApartment,0.4046435237199972,9.373029206921704,3.4223888648951655,9.978297553008014,9.978013244550233
way/939536023,nyc_suburban,MidriseApartment,0.41437005656568765,9.598331407749278,3.504653811085586,10.218148763281095,10.218230505017912
way/939536025,nyc_suburban,MidriseApartment,0.42267957709392995,9.790810402323835,3.5749339684622132,10.423057191300334,10.423036897433846
way/1010383033,nyc_suburban,SmallOffice,0.49818728636936976,6.897402981898619,4.598268650017238,8.289646703716349,8.289614607288733
way/1010383034,nyc_suburban,SmallOffice,0.4233114594850021,5.860747158394165,3.9071647683101007,7.0437414618474605,7.043627230813972
way/1010383035,nyc_suburban,SmallOffice,0.5840534079817706,8.08621943014634,5.390812960713651,9.718426264055024,9.718616991643774
way/1014146117,nyc_suburban,MidriseApartment,0.4661711240171669,10.798234259792482,3.9427762226487606,11.495535980163801,11.49565426127551
way/1014146118,nyc_suburban,MidriseApartment,0.4129047758572515,9.564390128397395,3.4922607784864343,10.18201570776338,10.181943189181327
way/1014146119,nyc_suburban,MidriseApartment,0.4469066397804366,10.351998096793608,3.779841312104249,11.020483879608392,11.020063033869066
way/1014146120,nyc_suburban,MidriseApartment,0.3440565356664987,7.969612186023532,2.9099570054511177,8.484254131577437,8.48433735609862
way/1014146121,nyc_suburban,MidriseApartment,0.3609366880172838,8.360618471127651,3.0527257439989666,8.900509855499005,8.900258317787145
way/1014146123,nyc_suburban,MidriseApartment,0.3210019620585328,7.435583642099225,2.714966325072884,7.915740410405923,7.916085870616739
way/1014146126,nyc_suburban,MidriseApartment,0.3561798511150519,8.250432669048596,3.012493429153899,8.783208746648333,8.783228815552127
way/1014146128,nyc_suburban,MidriseApartment,0.38135003970434345,8.833466621062144,3.2253775310996664,9.403892426199995,9.403570946899972
way/1014146129,nyc_suburban,MidriseApartment,0.39436431064505556,9.134924903435387,3.335449466868599,9.724817537488198,9.725289776459524
way/1014146131,nyc_suburban,MidriseApartment,0.3939690196320609,9.125768512704179,3.3321061795503466,9.715069867955693,9.715278737729518
way/1014146133,nyc_suburban,MidriseApartment,0.35413909241248065,8.203161207126682,2.995233126071794,8.732884704931463,8.73303533971268
way/1014146135,nyc_suburban,MidriseApartment,0.3952314680236122,9.155011451124293,3.3427836995512337,9.746201184677155,9.746540026386397
way/1014146136,nyc_suburban,MidriseApartment,0.19282307215738279,4.466490086098968,1.6308565351040887,4.754916058913352,4.754817389554089
way/1014146137,nyc_suburban,MidriseApartment,0.32916361754116713,7.624637539495839,2.783995871341383,8.117002563775314,8.117198732943805
way/1014146139,nyc_suburban,MidriseApartment,0.30841899562151814,7.144115955085245,2.6085422710672947,7.605451042485809,7.60565782905103
way/1014146141,nyc_suburban,MidriseApartment,0.36139702780173516,8.371281630159837,3.056619199991766,8.9118615936969,8.911979494552144
way/1014146142,nyc_suburban,MidriseApartment,0.3490035656273891,8.084203557422889,2.9517979327364623,8.606245301730373,8.606327652097054
way/1014146143,nyc_suburban,MidriseApartment,0.3435698975656264,7.958339861458087,2.9058411238911006,8.472253890657989,8.471942440081552
way/1014146144,nyc_suburban,MidriseApartment,0.33220856548156313,7.695169709927007,2.8097493934281665,8.19208938662464,8.191895463642728
way/1014146145,nyc_suburban,MidriseApartment,0.42424505589296796,9.827072637219638,3.588174455201757,10.461661079300617,10.46140234232832
way/1014146146,nyc_suburban,MidriseApartment,0.37185936507266587,8.613627762161586,3.1451074235215404,9.169857356064549,9.17012497904405
way/1014146147,nyc_suburban,MidriseApartment,0.42048808508391894,9.740047403752325,3.5563987951234237,10.369016145097747,10.369083745269977
way/1014146148,nyc_suburban,MidriseApartment,0.41032347282322706,9.504597675753155,3.4704286664107244,10.118362125688998,10.118152150325983
way/1014146151,nyc_suburban,MidriseApartment,0.4336278429523513,10.04441242395692,3.667532072638719,10.693035698358713,10.692884797002133
way/1014146152,nyc_suburban,MidriseApartment,0.3062185143967737,7.09314473330663,2.589931068862098,7.551188326951776,7.551317878838299
way/1014146154,nyc_suburban,MidriseApartment,0.4306571302874607,9.975599814978507,3.642406416723961,10.619779478557504,10.619922442305358
way/1014146155,nyc_suburban,MidriseApartment,0.3303616876192384,7.65238923988255,2.7941288932586996,8.14654634497425,8.146653350691135
way/1014146157,nyc_suburban,MidriseApartment,0.4229262170579471,9.796523489154124,3.577019996823004,10.429139203751197,10.428788398560002
way/1014146159,nyc_suburban,MidriseApartment,0.4143645370099861,9.598203554580335,3.5046071278573505,10.218012653925769,10.217985677963934
way/1014146160,nyc_suburban,MidriseApartment,0.4300768591305276,9.96215860516532,3.6374986066894626,10.605470295471918,10.605539009223572
way/1014146161,nyc_suburban,MidriseApartment,0.42045114813236356,9.739191808381465,3.5560863902428417,10.368105299200765,10.368296561237448
way/1014146162,nyc_suburban,MidriseApartment,0.42628815960354566,9.874398418134065,3.6054545918628493,10.51204294768783,10.512346548347084
way/1014146163,nyc_suburban,MidriseApartment,0.37491090505208946,8.684312628411956,3.1709166996724383,9.24510673514681,9.244850400075968
way/1014146164,nyc_suburban,MidriseApartment,0.41985655849387504,9.725418929981112,3.5510574775365717,10.353443029852599,10.353200245983833
way/1014146165,nyc_suburban,MidriseApartment,0.42114098167791386,9.755170885251188,3.5619208556587663,10.385116233457829,10.385170646409051
way/1014146166,nyc_suburban,MidriseApartment,0.38687941068898984,8.961547147987513,3.272143774912883,9.54024382127125,9.540566253474106
way/1014146169,nyc_suburban,MidriseApartment,0.3435239631326824,7.957275851394045,2.905452620226499,8.471121171578167,8.471007607946119
way/1014146170,nyc_suburban,MidriseApartment,0.42949761659830904,9.948741222075968,3.632599496544034,10.591186477733531,10.591096762385677
way/1014146171,nyc_suburban,MidriseApartment,0.319650904315126,7.404288185859692,2.7035393660192506,7.882424033435221,7.882156560408537
way/1014146172,nyc_suburban,MidriseApartment,0.3690739806667442,8.549108035886976,3.1215492346059173,9.101171234150913,9.101206716637801
way/1014146173,nyc_suburban,MidriseApartment,0.34307539205686494,7.946885298849513,2.9016587014683832,8.460059643576852,8.46030694283072
way/1014146175,nyc_suburban,MidriseApartment,0.4447770180893691,10.302668241896725,3.7618294247646356,10.967968523095442,10.968298728502644
way/1014146176,nyc_suburban,MidriseApartment,0.3965094316596253,9.184613779553064,3.353592444190031,9.777715099208224,9.777443793647029
way/1014146177,nyc_suburban,MidriseApartment,0.345519807979081,8.003506943555854,2.9223330514652788,8.52033766110435,8.520110692071276
way/1014146178,nyc_suburban,MidriseApartment,0.359775033498202,8.333710288746259,3.0429007171347986,8.871864062929207,8.871538102295084
way/1014146181,nyc_suburban,MidriseApartment,0.3273362445530147,7.5823088739276105,2.768540339249411,8.0719405021155,8.071916245632972
way/1014146182,nyc_suburban,MidriseApartment,0.41184986509059357,9.53995452311282,3.4833385675782322,10.156002160271468,10.156334527471689
way/1014146184,nyc_suburban,MidriseApartment,0.3663773371296252,8.486643873847,3.0987415970854073,9.034673415625615,9.034790089307792
way/1014146186,nyc_suburban,MidriseApartment,0.35656288057536234,8.259305037215016,3.0157330108673093,8.79265405270787,8.79272267260216
way/1014146188,nyc_suburban,MidriseApartment,0.2979290329079356,6.901129916435667,2.5198203974188917,7.346774051158213,7.346777617885214
way/1014146189,nyc_suburban,MidriseApartment,0.36224325155719633,8.390883278303395,3.0637763805423774,8.932729028694471,8.933045868797596
way/1014146191,nyc_suburban,MidriseApartment,0.32776776258507584,7.592304415387509,2.7721900269902418,8.082581510981305,8.082496378513145
way/1014146192,nyc_suburban,MidriseApartment,0.44555417912063566,10.320670143861141,3.7684024874821236,10.987132907453528,10.9874238010072
way/1014146194,nyc_suburban,MidriseApartment,0.41383135267057247,9.585853048287653,3.5000975681111073,10.204864607120614,10.20484964616086
way/1014146197,nyc_suburban,MidriseApartment,0.30119018077074927,6.976670070607008,2.5474024924685406,7.4271922509612285,7.427151027759229
way/1014146198,nyc_suburban,MidriseApartment,0.3608380597853963,8.358333879273541,3.051891567389706,8.898077734910855,8.89813770042429
way/1014146200,nyc_suburban,MidriseApartment,0.41687343788860626,9.65631890756162,3.5258268779009896,10.279880836734494,10.279897819838666
way/1014146202,nyc_suburban,MidriseApartment,0.3149324057239665,7.294990439781442,2.663631308455523,7.766068327273918,7.766225023224953
way/1014146203,nyc_suburban,MidriseApartment,0.3099725380806723,7.1801017005383745,2.621681802782698,7.6437605865906075,7.643774059280513
way/1014146204,nyc_suburban,MidriseApartment,0.5218807974937849,12.088674773467277,4.4139567926984995,12.86930737633045,12.8691225106003
way/1014146205,nyc_suburban,MidriseApartment,0.34667665247720986,8.030303708197344,2.932117396195213,8.548864841074435,8.549183643592789
way/1014146206,nyc_suburban,MidriseApartment,0.48587755536981975,11.25470754011224,4.109449027907369,11.981486265335704,11.981383385147007
way/1014146207,nyc_suburban,MidriseApartment,0.3548514819847484,8.219662764364486,3.0012583655645275,8.750451859004258,8.750655219717771
way/1014146208,nyc_suburban,MidriseApartment,0.4110302631667554,9.520969534302028,3.476406548817612,10.135791205711044,10.135983474909116
way/1014146210,nyc_suburban,MidriseApartment,0.4191916745133191,9.71001777661117,3.5454340302351484,10.337047338812685,10.33699428140876
way/1014146211,nyc_suburban,MidriseApartment,0.41131427495663275,9.527548289788232,3.4788086601333674,10.142794787831685,10.142453813360229
way/1014146212,nyc_suburban,MidriseApartment,0.4388052449601175,10.164340057516053,3.7113214377015007,10.820707722638486,10.820703120842394
way/1014146213,nyc_suburban,MidriseApartment,0.43053682212583133,9.972813036377884,3.6413888758797843,10.616812742246598,10.61686690129342
way/1014146215,nyc_suburban,MidriseApartment,0.3026257175407271,7.009922371172487,2.5595439571620897,7.462591836520973,7.462622833973549
way/1014146216,nyc_suburban,MidriseApartment,0.325790945526643,7.546514076634296,2.7554705287352865,8.033834236749493,8.03427628970759
way/1014146218,nyc_suburban,MidriseApartment,0.36363123799700664,8.42303413869417,3.0755156746562733,8.96695604799443,8.966987590425981
way/1014146219,nyc_suburban,MidriseApartment,0.30315491675933326,7.0221805674403415,2.5640198116040906,7.475641612332351,7.475485848363322
way/1014146222,nyc_suburban,MidriseApartment,0.4758370230538336,11.022131959053635,4.02452834097793,11.733891992434824,11.733787640273599
way/1014146223,nyc_suburban,MidriseApartment,0.5541795594736669,12.836832649816564,4.687132852291974,13.66577794545306,13.665864666573016
way/1014146225,nyc_suburban,MidriseApartment,0.37284973957329653,8.636568470652017,3.1534838004171197,9.194279473006775,9.19422645307178
way/1014146226,nyc_suburban,MidriseApartment,0.4561753124283066,10.566694574916404,3.8582337741182426,11.249044496992376,11.249253236007222
way/1014146227,nyc_suburban,MidriseApartment,0.3833362166892496,8.879473770067012,3.2421761936220848,9.452870511320773,9.452854459911803
way/1014146228,nyc_suburban,MidriseApartment,0.43028240541852847,9.966919811629454,3.639237073478223,10.610538959375724,10.610788760346223
way/1014146229,nyc_suburban,MidriseApartment,0.41439102439128483,9.598817099550104,3.504831152495095,10.218665818888274,10.218645131657826
way/1014146231,nyc_suburban,MidriseApartment,0.3619249299887861,8.383509782416267,3.0610840844167226,8.924879385388836,8.924681645007606
way/1014146232,nyc_suburban,MidriseApartment,0.3892747610478407,9.017032254156803,3.2924031388099966,9.599311907681198,9.599085012695634
way/1014146234,nyc_suburban,MidriseApartment,0.3244096739942981,7.514518758146717,2.7437880278806213,7.999772803553855,7.999681738347879
way/1014146235,nyc_suburban,MidriseApartment,0.410678579535205,9.512823250580952,3.4734320834572894,10.127118871386077,10.127200558113012
way/1014146236,nyc_suburban,MidriseApartment,0.31767381076584456,7.358491442563598,2.686817529263501,7.833669941083766,7.83420571400818
way/1014146237,nyc_suburban,MidriseApartment,0.33764686165514357,7.8211406099484595,2.855745345858985,8.32619492451265,8.326162614571592
way/1014146238,nyc_suburban,MidriseApartment,0.38007783542827733,8.803997700548813,3.2146174979024127,9.372520534471459,9.372252833748156
way/1014146239,nyc_suburban,MidriseApartment,0.34305614613500934,7.946439492659391,2.9014959235545095,8.459585049214901,8.459797054862559
way/1014146240,nyc_suburban,MidriseApartment,0.41655771288401183,9.649005557622855,3.5231565429598546,10.272095223333825,10.271702344700516
way/1014146242,nyc_suburban,MidriseApartment,0.3420507052856089,7.923149792232149,2.892992118685313,8.434791403995932,8.434963426268732
way/1014146243,nyc_suburban,MidriseApartment,0.3814957009437845,8.836840670000443,3.226609502883935,9.407484356142975,9.407714928006753
way/1014146244,nyc_suburban,MidriseApartment,0.4379523738138835,10.144584431403713,3.7041080349334847,10.799676366462904,10.799509218762086
way/1014146246,nyc_suburban,MidriseApartment,0.3241926585488596,7.5094918839000995,2.741952557397488,7.994421316229217,7.994625826756566
way/1014146248,nyc_suburban,MidriseApartment,0.37129175043831175,8.60047972386564,3.140306659663252,9.155860276202851,9.156193533303833
way/1014146249,nyc_suburban,MidriseApartment,0.4307814071790907,9.978478523932711,3.64345752424242,10.622844081673469,10.623134052211881
way/1014146251,nyc_suburban,MidriseApartment,0.3822560754016705,8.854453733312175,3.2330405883339037,9.426234792385577,9.425816273647241
way/1014146253,nyc_suburban,MidriseApartment,0.29067609091324376,6.733125158748262,2.4584765565681472,7.167920296889746,7.16787272218411
way/1014146254,nyc_suburban,MidriseApartment,0.28551269628355486,6.613521987477873,2.414805662930085,7.040593687223577,7.040638957860303
way/1014146257,nyc_suburban,MidriseApartment,0.4119316901737912,9.541849892369246,3.4840306267295316,10.15801992400568,10.157739210367492
way/1014146258,nyc_suburban,MidriseApartment,0.41012546600384087,9.500011111054887,3.468753966844028,10.113479381135974,10.113176849047992
way/1014146259,nyc_suburban,MidriseApartment,0.35124248712344114,8.136065196975586,2.9707342545809827,8.661455934239822,8.661812244968264
