building_id,district,population,surface_name,vertex_index,defect_kind,interior_angle_deg,edge1_m,edge2_m,perp_dist_to_chord_m,abs_area_change_m2,ring_area_m2,relative_area_change,admitted_1e6
relation/4495685,ES-MAD-BERRUGUETE,173_undivided,Block 6ffe4aadf739b0cb_whole Storey 0 Floor 0001,3,collinear,179.96740767250017,4.98806345208131,4.0409845328197145,0.0012699009886398317,0.005732998251914978,475.11029394716024,1.206666815043283e-05,False
relation/4495685,ES-MAD-BERRUGUETE,173_undivided,Block 6ffe4aadf739b0cb_whole Storey 0 Floor 0001,9,collinear,179.9638591220322,0.7465011726964613,3.924597431066338,0.000395623709517249,0.0009239986538887024,475.11029394716024,1.944808743696607e-06,False
relation/4678509,ES-MAD-BERRUGUETE,173_undivided,Block 1e49dd7b4363f3e2_whole Storey 0 Floor 0001,3,collinear,179.9069449548714,12.128791942977447,8.218515985380913,0.007956484086988087,0.08094649016857147,446.8751479908824,0.0001811389389911274,False
relation/4835801,ES-MAD-BERRUGUETE,173_undivided,Block 26930365bf385bb6_whole Storey 0 Floor 0001,0,collinear,179.95032006607553,12.141104438950196,10.91420698000618,0.004983536833989789,0.05744849145412445,598.6183185055852,9.596848221675069e-05,False
relation/12800463,ES-MAD-BERRUGUETE,173_undivided,Block b56c88c9dbd87279_whole Storey 0 Floor 0001,8,collinear,179.9383987924172,7.283649978030104,7.281728503599461,0.003914969076892579,0.02851149905472994,294.1499935016036,9.69284367996238e-05,False
relation/12800464,ES-MAD-BERRUGUETE,173_undivided,Block 919157f68be36042_whole Storey 0 Floor 0001,1,collinear,179.91635224285284,8.370750563394115,9.156843834196408,0.006384392462203984,0.05595150589942932,324.30052050203085,0.00017252980603550694,False
relation/12800464,ES-MAD-BERRUGUETE,173_undivided,Block 919157f68be36042_whole Storey 0 Floor 0001,17,collinear,179.96228787431093,5.110413290626267,11.628342659118573,0.0023367328090278766,0.01955699920654297,324.30052050203085,6.030517365888871e-05,False
relation/12800465,ES-MAD-BERRUGUETE,173_undivided,Block 890016e14f4ecc5e_whole Storey 0 Floor 0001,1,collinear,179.9579648932187,8.133983279962038,7.132629810158392,0.0027880447227697593,0.021281998604536057,274.98046500608325,7.739458366275308e-05,False
relation/12800465,ES-MAD-BERRUGUETE,173_undivided,Block 890016e14f4ecc5e_whole Storey 0 Floor 0001,8,collinear,179.99883112307418,4.351009078569451,2.1179372037878217,2.9059693935361885e-05,9.399279952049255e-05,274.98046500608325,3.418162796343122e-07,True
relation/12800465,ES-MAD-BERRUGUETE,173_undivided,Block 890016e14f4ecc5e_whole Storey 0 Floor 0001,11,collinear,179.90805487427096,2.3356251839570197,5.004159969385976,0.0025553901764103744,0.00937800481915474,274.98046500608325,3.410425834776036e-05,False
relation/12803902,ES-MAD-BERRUGUETE,173_undivided,Block 08e084e234959ba2_whole Storey 0 Floor 0001,9,collinear,179.97679686616283,8.04130897305311,7.443579783730136,0.0015653967853711474,0.012119997292757034,348.2277574837208,3.4804799537910557e-05,False
way/286685222,ES-MAD-BERRUGUETE,173_undivided,Block c57a45184a1c34ba_whole Storey 0 Floor 0001,14,collinear,179.93463612876783,0.7401418782221747,7.208972534365744,0.0007657463658123002,0.0030435025691986084,490.99400597810745,6.198655242512905e-06,False
