building_id,district,stem,geometry_outcome,has_whole_zone,census_k,census_drawn_per_floor,census_status,census_spread,census_verdict,storeys,area_m2,recoverable
BATIMENT0000000240880149_part0,FR-LYO-HAUTCOEURPENTES,8fa27539dd288ba3,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,34,N
BATIMENT0000000240880150_part0,FR-LYO-HAUTCOEURPENTES,f925cdfdca98b318,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.9999,PASS,2,417,Y
BATIMENT0000000240880151_part0,FR-LYO-HAUTCOEURPENTES,4e8697807591a067,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,6,6,direct,0.9997,PASS,5,286,N
BATIMENT0000000240880159_part0,FR-LYO-HAUTCOEURPENTES,fd8b2ec91751414b,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,1.0,PASS,3,135,Y
BATIMENT0000000240880160_part0,FR-LYO-HAUTCOEURPENTES,0f9b06adb4479c50,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,5,154,N
BATIMENT0000000240880161_part0,FR-LYO-HAUTCOEURPENTES,72bbf5ec1a445ed6,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,193,N
BATIMENT0000000240880015_part0,FR-LYO-HAUTCOEURPENTES,95b91659d32a92bf,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.5,PASS,6,582,Y
BATIMENT0000000240880016_part0,FR-LYO-HAUTCOEURPENTES,a6ebad03ae2404cd,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,,GENERIC_NO_CENSUS,,GENERIC,7,169,N
BATIMENT0000000240880017_part0,FR-LYO-HAUTCOEURPENTES,f2f95e2f96f9512e,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,,GENERIC_NO_CENSUS,,GENERIC,6,139,N
BATIMENT0000000240880018_part0,FR-LYO-HAUTCOEURPENTES,bfbc1caab1a332a4,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,4,4,direct,0.9999,PASS,7,208,N
BATIMENT0000000240880019_part0,FR-LYO-HAUTCOEURPENTES,08efb1cf7304cebe,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,6,112,N
BATIMENT0000000240880020_part0,FR-LYO-HAUTCOEURPENTES,94de4af43c8fb081,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,5,5,direct,0.6667,PASS,6,186,N
BATIMENT0000000240880021_part0,FR-LYO-HAUTCOEURPENTES,8e13e3d53f6fd249,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.9998,PASS,7,316,Y
BATIMENT0000000240880022_part0,FR-LYO-HAUTCOEURPENTES,8219a895f3984330,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,6,106,N
BATIMENT0000000240880176_part0,FR-LYO-HAUTCOEURPENTES,9ea9f89813129bb2,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,5,86,N
BATIMENT0000000240880177_part0,FR-LYO-HAUTCOEURPENTES,42ae0be4b26bdaa1,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,96,N
BATIMENT0000000240880179_part0,FR-LYO-HAUTCOEURPENTES,8e946081901631ea,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,66,N
BATIMENT0000000240880186_part0,FR-LYO-HAUTCOEURPENTES,04b0c5f6ca052547,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,9,9,direct,0.5752,FAIL,8,304,Y
BATIMENT0000000240880188_part0,FR-LYO-HAUTCOEURPENTES,c8e02fb1a26b4d12,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,80,N
BATIMENT0000000240880189_part0,FR-LYO-HAUTCOEURPENTES,3abc82cc2291faf6,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,96,N
BATIMENT0000000240880192_part0,FR-LYO-HAUTCOEURPENTES,770d0700613b5698,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,4,4,direct,0.1943,FAIL,7,260,Y
BATIMENT0000000240880193_part0,FR-LYO-HAUTCOEURPENTES,d05053aee5953e2b,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.5,PASS,6,365,Y
BATIMENT0000000240880199_part0,FR-LYO-HAUTCOEURPENTES,82586ad14c45ab74,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,4,4,direct,0.4999,PASS,2,106,N
BATIMENT0000000240880200_part0,FR-LYO-HAUTCOEURPENTES,70cf8d56659c3f8d,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,194,N
BATIMENT0000000240880201_part0,FR-LYO-HAUTCOEURPENTES,e3910ac605997bd2,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,8,8,direct,0.6662,FAIL,1,53,Y
BATIMENT0000000240880203_part0,FR-LYO-HAUTCOEURPENTES,9bf838c80e7e410d,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,,GENERIC_NO_CENSUS,,GENERIC,6,217,N
BATIMENT0000000240880204_part0,FR-LYO-HAUTCOEURPENTES,77f14b7c3168bd2c,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,,GENERIC_NO_CENSUS,,GENERIC,6,197,N
BATIMENT0000000240880205_part0,FR-LYO-HAUTCOEURPENTES,93aa0494583da195,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,10,10,direct,0.5006,PASS,7,407,Y
BATIMENT0000000240880209_part0,FR-LYO-HAUTCOEURPENTES,51462d48fb7a0781,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,71,N
BATIMENT0000000240880212_part0,FR-LYO-HAUTCOEURPENTES,0638099d22e11b0f,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.7526,PASS,2,86,N
BATIMENT0000000240880126_part0,FR-LYO-HAUTCOEURPENTES,1b11d4c9e9d0ca35,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,,GENERIC_NO_CENSUS,,GENERIC,6,206,N
BATIMENT0000000240880127_part0,FR-LYO-HAUTCOEURPENTES,d5bf5d49d3a57c72,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,10,313,Y
BATIMENT0000000240880128_part0,FR-LYO-HAUTCOEURPENTES,4520ab7b5926a5ea,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,5,88,N
BATIMENT0000000240880129_part0,FR-LYO-HAUTCOEURPENTES,3b5c8eb15dcd9075,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,5,77,N
BATIMENT0000000240880130_part0,FR-LYO-HAUTCOEURPENTES,04793e21b677f004,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.6149,PASS,6,258,Y
BATIMENT0000000240880133_part0,FR-LYO-HAUTCOEURPENTES,0ea71ac77617f182,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,6,132,N
BATIMENT0000000240880140_part0,FR-LYO-HAUTCOEURPENTES,831bd0f12fd2f324,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,6,123,N
BATIMENT0000000240880144_part0,FR-LYO-HAUTCOEURPENTES,de5db490280bdd5c,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,6,126,N
BATIMENT0000000240879984_part0,FR-LYO-HAUTCOEURPENTES,3ca288d3449d4455,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.9999,PASS,2,88,N
BATIMENT0000000240879985_part0,FR-LYO-HAUTCOEURPENTES,d5a5935a37deb249,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,93,N
BATIMENT0000000240879986_part0,FR-LYO-HAUTCOEURPENTES,cdbea91ddb2fb704,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,6,6,direct,0.8273,PASS,5,364,Y
BATIMENT0000000240879989_part0,FR-LYO-HAUTCOEURPENTES,40e856fc352d5997,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,2,,GENERIC_NO_CENSUS,,GENERIC,7,125,N
BATIMENT0000000240879990_part0,FR-LYO-HAUTCOEURPENTES,177380bc832094aa,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,,GENERIC_NO_CENSUS,,GENERIC,5,147,N
BATIMENT0000000240879994_part0,FR-LYO-HAUTCOEURPENTES,8b56791aa8f2b7a0,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,,GENERIC_NO_CENSUS,,GENERIC,6,173,N
BATIMENT0000000240879995_part0,FR-LYO-HAUTCOEURPENTES,7be190fcbab6d34b,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.9998,PASS,7,470,Y
BATIMENT0000000240879996_part0,FR-LYO-HAUTCOEURPENTES,154d797c8bc59850,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,6,6,direct,0.9953,PASS,6,1290,Y
BATIMENT0000000240880255_part0,FR-LYO-HAUTCOEURPENTES,48153afc08fd90b5,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,,GENERIC_NO_CENSUS,,GENERIC,6,237,N
BATIMENT0000000240880260_part0,FR-LYO-HAUTCOEURPENTES,6ac97ac0ee207814,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,,GENERIC_NO_CENSUS,,GENERIC,7,103,N
BATIMENT0000000240880261_part0,FR-LYO-HAUTCOEURPENTES,a7a5efcd2309ebcf,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,7,116,N
BATIMENT0000000240880262_part0,FR-LYO-HAUTCOEURPENTES,5ad1dcd58609f768,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.9999,PASS,7,233,Y
BATIMENT0000000240880263_part0,FR-LYO-HAUTCOEURPENTES,ff8718fcb09c779e,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,107,N
BATIMENT0000000240880267_part0,FR-LYO-HAUTCOEURPENTES,cb498b5c2e1d6b9a,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,6,93,N
BATIMENT0000000240880268_part0,FR-LYO-HAUTCOEURPENTES,4f0d5cd1eb8b48f7,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,6,73,N
BATIMENT0000000240880269_part0,FR-LYO-HAUTCOEURPENTES,669bf0afd43e04ea,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,6,77,N
BATIMENT0000000240880213_part0,FR-LYO-HAUTCOEURPENTES,9957f70e1d3b52c0,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.4897,PASS,7,410,Y
BATIMENT0000000240880214_part0,FR-LYO-HAUTCOEURPENTES,76cd9ba24aa33a48,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,2,46,N
BATIMENT0000000240880215_part0,FR-LYO-HAUTCOEURPENTES,df9120b37fc6c7df,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,94,N
BATIMENT0000000240880216_part0,FR-LYO-HAUTCOEURPENTES,abc695a4c04d0009,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,134,N
BATIMENT0000000240880217_part0,FR-LYO-HAUTCOEURPENTES,d20008357b2f3bf3,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,,GENERIC_NO_CENSUS,,GENERIC,5,216,N
BATIMENT0000000240880218_part0,FR-LYO-HAUTCOEURPENTES,f4f0b9733992bdd6,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,2,93,N
BATIMENT0000000240880225_part0,FR-LYO-HAUTCOEURPENTES,6fb5f432afabedc2,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,111,N
BATIMENT0000000240880226_part0,FR-LYO-HAUTCOEURPENTES,f028c876e2309912,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,2,136,N
BATIMENT0000000240880573_part0,FR-LYO-HAUTCOEURPENTES,72e42190402e4f01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,116,N
BATIMENT0000000240880574_part0,FR-LYO-HAUTCOEURPENTES,1a2143b5b65cb8ee,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,5,174,N
BATIMENT0000000240880609_part0,FR-LYO-HAUTCOEURPENTES,7c41c2ecab13531e,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,,GENERIC_NO_CENSUS,,GENERIC,5,113,N
BATIMENT0000000240880613_part0,FR-LYO-HAUTCOEURPENTES,3e43fceecf8fa091,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,6,100,N
BATIMENT0000000240880615_part0,FR-LYO-HAUTCOEURPENTES,b83be4812355ecd0,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,81,N
BATIMENT0000000240880617_part0,FR-LYO-HAUTCOEURPENTES,f30e6e9f64553eab,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,5,84,N
BATIMENT0000000240880624_part0,FR-LYO-HAUTCOEURPENTES,d7b28c6c542f9a86,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.6665,PASS,6,149,Y
BATIMENT0000000240880627_part0,FR-LYO-HAUTCOEURPENTES,2ce12b054204ba42,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,7,168,N
BATIMENT0000000240880245_part0,FR-LYO-HAUTCOEURPENTES,fb30d44cdd363edf,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,0.1265,FAIL,3,161,Y
BATIMENT0000000240880246_part0,FR-LYO-HAUTCOEURPENTES,ec290b6c77696dec,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,6,6,direct,0.9825,PASS,5,177,Y
BATIMENT0000000240880247_part0,FR-LYO-HAUTCOEURPENTES,227a9383d123a7ad,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,135,N
BATIMENT0000000240880248_part0,FR-LYO-HAUTCOEURPENTES,a051a4f19ef9997e,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,118,N
BATIMENT0000000240880250_part0,FR-LYO-HAUTCOEURPENTES,ae9c81a23ab40aee,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,95,N
BATIMENT0000000240880251_part0,FR-LYO-HAUTCOEURPENTES,e4faa7f3785add58,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,7,102,N
BATIMENT0000000240880253_part0,FR-LYO-HAUTCOEURPENTES,530b5ca4c6c6654e,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,5,129,N
BATIMENT0000000240880254_part0,FR-LYO-HAUTCOEURPENTES,538662d1918b2e9b,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.9813,PASS,7,208,Y
BATIMENT0000000240880628_part0,FR-LYO-HAUTCOEURPENTES,aa603df44346d03e,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,,GENERIC_NO_CENSUS,,GENERIC,6,195,N
BATIMENT0000000240880629_part0,FR-LYO-HAUTCOEURPENTES,57e89185876b64ff,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,6,105,N
BATIMENT0000000240880630_part0,FR-LYO-HAUTCOEURPENTES,9de5f817f2557169,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,7,108,N
BATIMENT0000000240880637_part0,FR-LYO-HAUTCOEURPENTES,64a03a7a82e6376d,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,2,,GENERIC_NO_CENSUS,,GENERIC,5,125,N
BATIMENT0000000240880638_part0,FR-LYO-HAUTCOEURPENTES,55d8367f82d44c68,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,5,118,N
BATIMENT0000000240880639_part0,FR-LYO-HAUTCOEURPENTES,c8ecee0a0419bf90,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,68,N
BATIMENT0000000240880640_part0,FR-LYO-HAUTCOEURPENTES,9347344a53315012,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,112,N
BATIMENT0000000240880642_part0,FR-LYO-HAUTCOEURPENTES,d17ff4cf75f1a5bc,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,,GENERIC_NO_CENSUS,,GENERIC,7,109,N
BATIMENT0000000240880271_part0,FR-LYO-HAUTCOEURPENTES,69c84ba512a46522,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.4999,PASS,6,217,Y
BATIMENT0000000240880340_part0,FR-LYO-HAUTCOEURPENTES,b92d6ebb4ba802bf,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.9998,PASS,7,136,Y
BATIMENT0000000240880341_part0,FR-LYO-HAUTCOEURPENTES,e0425442d52b6678,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.5,PASS,6,265,Y
BATIMENT0000000240880343_part0,FR-LYO-HAUTCOEURPENTES,24d600440e53f59c,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,5,172,N
BATIMENT0000000240880344_part0,FR-LYO-HAUTCOEURPENTES,f8b9dd34b1b43fa4,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,4,4,direct,0.9999,PASS,7,234,N
BATIMENT0000000240880346_part0,FR-LYO-HAUTCOEURPENTES,6f05447122a778f7,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.5678,PASS,6,344,Y
BATIMENT0000000240880347_part0,FR-LYO-HAUTCOEURPENTES,a07ff82395860018,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,6,6,direct,0.9998,PASS,5,293,Y
BATIMENT0000000240880349_part0,FR-LYO-HAUTCOEURPENTES,2744ca39ff7cb1ad,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,231,N
BATIMENT0000000240880227_part0,FR-LYO-HAUTCOEURPENTES,8a7706aa4f0f1f6a,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,3,82,N
BATIMENT0000000240880228_part0,FR-LYO-HAUTCOEURPENTES,7ccb6fd6108a706d,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.9212,PASS,2,173,N
BATIMENT0000000240880229_part0,FR-LYO-HAUTCOEURPENTES,f60e83b19fb9051d,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,107,N
BATIMENT0000000240880233_part0,FR-LYO-HAUTCOEURPENTES,e39a28677c4e3208,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,156,N
BATIMENT0000000240880236_part0,FR-LYO-HAUTCOEURPENTES,157f993b06ceaebe,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,8,153,N
BATIMENT0000000240880238_part0,FR-LYO-HAUTCOEURPENTES,91855f256efe1dbd,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,9,152,Y
BATIMENT0000000240880239_part0,FR-LYO-HAUTCOEURPENTES,81538513cd79503e,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,106,N
BATIMENT0000000240880244_part0,FR-LYO-HAUTCOEURPENTES,a77225fbd2ff3aa9,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,9,153,N
BATIMENT0000000240880480_part0,FR-LYO-HAUTCOEURPENTES,9925ab3bee4811ef,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,,GENERIC_NO_CENSUS,,GENERIC,8,311,N
BATIMENT0000000240880485_part0,FR-LYO-HAUTCOEURPENTES,103fce0354063dcd,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,,GENERIC_NO_CENSUS,,GENERIC,5,208,N
BATIMENT0000000240880566_part0,FR-LYO-HAUTCOEURPENTES,6b282db012f29f1e,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,77,N
BATIMENT0000000240880567_part0,FR-LYO-HAUTCOEURPENTES,6a7a8d30f72ba0b3,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,1,1,direct,1.0,FAIL,4,115,N
BATIMENT0000000240880569_part0,FR-LYO-HAUTCOEURPENTES,3d3967936ab33189,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.9999,PASS,8,322,Y
BATIMENT0000000240880570_part0,FR-LYO-HAUTCOEURPENTES,70f15bd8ccc42132,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,9,153,Y
BATIMENT0000000240880571_part0,FR-LYO-HAUTCOEURPENTES,35614703b6702e61,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,5,112,N
BATIMENT0000000240880572_part0,FR-LYO-HAUTCOEURPENTES,dd1d33feca834272,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,121,N
BATIMENT0000000240880646_part0,FR-LYO-HAUTCOEURPENTES,9f47e537f95f5cfa,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,5,55,N
BATIMENT0000000240880649_part0,FR-LYO-HAUTCOEURPENTES,69658d45c23d2b34,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,5,92,N
BATIMENT0000000240881070_part0,FR-LYO-HAUTCOEURPENTES,8b07eace1dde9a4c,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,164,N
BATIMENT0000000240881074_part0,FR-LYO-HAUTCOEURPENTES,905f344d69995bbb,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,4,230,N
BATIMENT0000000240881077_part0,FR-LYO-HAUTCOEURPENTES,675e9f9420599b9e,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,1,,GENERIC_NO_CENSUS,,GENERIC,5,175,N
BATIMENT0000000240881078_part0,FR-LYO-HAUTCOEURPENTES,717b3b417ee3aa8b,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,,GENERIC_NO_CENSUS,,GENERIC,5,117,N
BATIMENT0000000240881079_part0,FR-LYO-HAUTCOEURPENTES,ea37bfa177fbb9b9,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,162,N
BATIMENT0000000240881080_part0,FR-LYO-HAUTCOEURPENTES,16351421cf3a86ae,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,3,116,N
BATIMENT0000000240880397_part0,FR-LYO-HAUTCOEURPENTES,e0aedb3f6950492c,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,,GENERIC_NO_CENSUS,,GENERIC,8,206,N
BATIMENT0000000240880400_part0,FR-LYO-HAUTCOEURPENTES,6113bc866b5f52e1,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,4,4,direct,0.9712,PASS,8,367,N
BATIMENT0000000240880404_part0,FR-LYO-HAUTCOEURPENTES,91c6724e25159d0e,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.5624,PASS,6,118,Y
BATIMENT0000000240880407_part0,FR-LYO-HAUTCOEURPENTES,d72f4ad4f02d361b,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,,GENERIC_NO_CENSUS,,GENERIC,5,127,N
BATIMENT0000000240880408_part0,FR-LYO-HAUTCOEURPENTES,4d9322593e27efa0,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.8688,PASS,8,275,Y
BATIMENT0000000240880409_part0,FR-LYO-HAUTCOEURPENTES,ea10f16d7676f38f,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,,GENERIC_NO_CENSUS,,GENERIC,7,222,N
BATIMENT0000000240880414_part0,FR-LYO-HAUTCOEURPENTES,ef90ff10972dc040,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,,GENERIC_NO_CENSUS,,GENERIC,7,223,N
BATIMENT0000000240880416_part0,FR-LYO-HAUTCOEURPENTES,8b9d50343c548727,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,,GENERIC_NO_CENSUS,,GENERIC,9,94,N
