neighbourhood_id,building_id,footprint_area_m2,minimum_width_m,has_courtyard,is_non_convex,fallback_required,fallback_reason,layout_status,dwelling_layout_emitted
IT-BOL-GALVANI2,32685,101.70353449680275,5.246063565619503,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32687,918.5824850107045,27.434185201429656,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32694,277.72883199811673,9.6614017749541,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32702,26.220000010799268,4.339333452496091,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32713,162.91530000909725,12.647393476887247,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32721,703.0017665358741,16.67273943702894,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32723,200.9699649874981,15.632455680817968,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32724,88.40395045464862,5.406391919245501,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32728,244.6687500018091,11.627024765210539,False,False,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32729,266.30187002895815,10.379691526037616,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32732,297.5310600164181,16.72591979643528,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32735,34.855715002094364,5.454586033676699,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32737,758.5326580026222,29.419394926917445,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32739,32.29976499551693,5.455866545039534,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32754,799.6048160346646,28.91632898118308,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32755,281.2660549990119,14.681064325407576,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32756,551.8216154828365,17.843704220208338,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32758,122.43397400006526,4.301951810042845,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32760,173.66527498865537,11.11070579501059,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32763,72.23506103402102,5.260482712793065,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32766,140.42997650599136,5.432734994565917,True,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
