neighbourhood_id,building_id,catastro_local_id,year_built,n_dwellings,n_building_units,condition,overlap_area_m2,join_predicate,provenance_year_built,provenance_dwellings,reason,levels,provenance_levels
ES-MAD-BERRUGUETE,way/434878276,9990209VK3799B,1960.0,1.0,1.0,functional,166.3694,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878279,9990208VK3799B,1970.0,14.0,14.0,functional,193.0321,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878281,9990207VK3799B,1991.0,4.0,4.0,functional,72.0159,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878283,9990206VK3799B,1940.0,4.0,4.0,functional,147.3888,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878285,9990205VK3799B,1992.0,2.0,3.0,functional,78.8143,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878287,9990204VK3799B,1960.0,21.0,24.0,functional,588.8167,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878289,9990203VK3799B,1950.0,21.0,24.0,functional,592.8676,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878292,9990202VK3799B,1970.0,4.0,5.0,functional,220.7963,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878294,9990201VK3799B,1975.0,1.0,1.0,functional,190.317,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878296,9990225VK3799B,1970.0,4.0,5.0,functional,88.7134,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878298,9990224VK3799B,2009.0,20.0,23.0,functional,181.7837,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878300,9990223VK3799B,1975.0,16.0,29.0,functional,259.5167,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434878302,9990222VK3799B,1920.0,17.0,17.0,functional,132.2561,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434899825,0191509VK4709A,1990.0,4.0,5.0,functional,120.2431,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434899826,0191510VK4709A,2000.0,5.0,7.0,functional,113.2541,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434899827,0191511VK4709A,1965.0,3.0,4.0,functional,104.6763,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434899828,0191512VK4709A,1955.0,1.0,1.0,functional,97.4647,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434899831,0191505VK4709A,1961.0,6.0,8.0,functional,0.8509,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,4,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/434899833,0191520VK4709A,1940.0,5.0,5.0,functional,0.0783,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434899835,0191520VK4709A,1940.0,5.0,5.0,functional,97.6452,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434899836,0191521VK4709A,2006.0,10.0,14.0,functional,141.2357,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434899837,0191530VK4709A,2002.0,8.0,12.0,functional,111.7613,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434899838,0191525VK4709A,2008.0,9.0,18.0,functional,145.199,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434899840,0191531VK4709A,2003.0,13.0,25.0,functional,266.327,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434900093,0292207VK4709C,1965.0,26.0,28.0,functional,397.4803,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434900094,0292201VK4709C,1978.0,8.0,11.0,functional,119.2675,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434900095,0292202VK4709C,1980.0,10.0,10.0,functional,107.9858,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434900098,0292206VK4709C,1965.0,9.0,12.0,functional,263.4035,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434900099,0292205VK4709C,1989.0,6.0,10.0,functional,156.7238,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434900101,0292204VK4709C,1999.0,14.0,34.0,functional,275.3589,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434900117,0191532VK4709A,1950.0,4.0,4.0,functional,79.8485,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/434900119,0191508VK4709A,1955.0,3.0,4.0,functional,107.5946,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212309,0192602VK4709C,2000.0,23.0,46.0,functional,351.7155,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212310,0192601VK4709A,1925.0,12.0,14.0,functional,197.4431,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212311,0192610VK4709C,1992.0,8.0,20.0,functional,249.4852,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212312,0192603VK4709C,1965.0,14.0,15.0,functional,155.4711,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212313,0192604VK4709C,1997.0,2.0,3.0,functional,56.7167,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212314,0192613VK4709C,2012.0,7.0,12.0,functional,112.934,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212315,0192607VK4709C,2000.0,1.0,1.0,functional,86.7837,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212316,0192605VK4709C,2004.0,4.0,8.0,functional,62.1866,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212318,0192606VK4709C,1995.0,8.0,9.0,functional,88.1702,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212748,0192213VK4709H,2005.0,25.0,71.0,functional,387.1399,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212750,0192211VK4709C,1990.0,1.0,1.0,functional,61.6267,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,3,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/435212752,0192214VK4709C,2005.0,21.0,83.0,functional,155.0719,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212753,0192209VK4709C,1971.0,3.0,5.0,functional,273.3187,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212755,0192208VK4709C,2001.0,28.0,40.0,functional,680.3546,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212756,0192208VK4709C,2001.0,28.0,40.0,functional,0.5967,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435212757,0192204VK4709C,1988.0,2.0,6.0,functional,114.9168,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435397042,0191309VK4709A,1960.0,16.0,18.0,functional,221.6546,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435397043,0191308VK4709A,1960.0,3.0,4.0,functional,133.173,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435397045,0191306VK4709A,1997.0,9.0,18.0,functional,164.0766,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435397047,0191304VK4709A,1925.0,29.0,29.0,functional,224.5668,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435397049,0191320VK4709A,1960.0,10.0,15.0,functional,0.0992,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435397050,0191320VK4709A,1960.0,10.0,15.0,functional,274.7473,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435397051,0191319VK4709A,1955.0,11.0,14.0,functional,219.9306,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435398509,0191310VK4709A,1955.0,6.0,7.0,functional,304.2413,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435398510,0191311VK4709A,1960.0,6.0,7.0,functional,212.5413,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435398511,0191312VK4709A,2003.0,5.0,8.0,functional,101.0442,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435398513,0191315VK4709A,1973.0,8.0,9.0,functional,179.9788,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435398515,0191317VK4709A,1925.0,18.0,18.0,functional,303.7291,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435399153,0092606VK4709C,2009.0,33.0,35.0,functional,766.976,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435399154,0092607VK4709C,1994.0,10.0,11.0,functional,188.5716,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435399155,0092602VK4709C,1960.0,12.0,15.0,functional,0.5018,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435399156,0092602VK4709C,1960.0,12.0,15.0,functional,299.1453,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435399157,0092608VK4709C,2006.0,9.0,10.0,functional,123.0308,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435447757,0395519VK4709E,2007.0,7.0,16.0,functional,137.3898,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,5,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/435447761,0395518VK4709E,1999.0,1.0,1.0,functional,324.5698,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,5,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/435447762,0395517VK4709E,1965.0,1.0,1.0,functional,350.5285,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,4,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/435447764,0395539VK4709E,2001.0,7.0,7.0,functional,88.7532,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,5,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/435447773,0395527VK4709E,1998.0,16.0,17.0,functional,213.2315,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,5,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/435447775,0395540VK4709E,2002.0,11.0,22.0,functional,185.2223,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,4,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/435447777,0395525VK4709E,1965.0,6.0,6.0,functional,119.254,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,4,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/435447779,0395526VK4709E,2000.0,9.0,19.0,functional,173.9087,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,5,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/435447780,0395524VK4709E,2020.0,13.0,13.0,functional,183.9224,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,4,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/435449425,0091416VK4709A,1965.0,1.0,1.0,functional,376.7941,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449426,0091413VK4709A,1970.0,11.0,12.0,functional,262.8247,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449427,0091414VK4709A,1965.0,1.0,1.0,functional,105.649,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449428,0091415VK4709A,1960.0,1.0,1.0,functional,78.9367,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449429,0091407VK4709A,1945.0,29.0,31.0,functional,215.9334,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449430,0091417VK4709A,1973.0,12.0,13.0,functional,205.1594,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449431,0091412VK4709A,1990.0,6.0,6.0,functional,103.2738,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449432,0091411VK4709A,1955.0,8.0,8.0,functional,143.7155,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449433,0091408VK4709A,2007.0,4.0,4.0,functional,91.6593,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449434,0091409VK4709A,1975.0,3.0,5.0,functional,156.0999,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449435,0091410VK4709A,1991.0,5.0,12.0,functional,267.1513,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449436,0091406VK4709A,2016.0,9.0,18.0,functional,0.3776,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449437,0091418VK4709A,1965.0,17.0,19.0,functional,342.1617,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449438,0091419VK4709A,1965.0,9.0,9.0,functional,151.9207,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449439,0091420VK4709A,1965.0,5.0,6.0,functional,113.7275,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449440,0091403VK4709A,2003.0,4.0,11.0,functional,0.2434,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,4,CATASTRO_BUILDINGPART_OBSERVED
ES-MAD-BERRUGUETE,way/435449443,0091403VK4709A,2003.0,4.0,11.0,functional,102.2221,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449444,0091404VK4709A,2005.0,7.0,17.0,functional,100.3521,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449445,0091405VK4709A,2006.0,6.0,17.0,functional,98.3135,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449619,0092902VK4709C,1925.0,13.0,19.0,functional,333.0466,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449622,0092904VK4709C,2007.0,17.0,31.0,functional,228.6365,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449623,0092905VK4709C,1955.0,13.0,16.0,functional,197.8817,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435449627,0092901VK4709C,1991.0,11.0,12.0,functional,217.5829,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435505189,9991515VK3799B,1965.0,13.0,13.0,functional,180.1037,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435505191,9991518VK3799B,1965.0,8.0,9.0,functional,132.4294,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435505192,9991519VK3799B,1965.0,11.0,12.0,functional,283.3426,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435505193,9991514VK3799B,1955.0,12.0,14.0,functional,289.8095,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435505194,9991513VK3799B,1960.0,11.0,13.0,functional,155.1045,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435505196,9991520VK3799B,1965.0,5.0,5.0,functional,181.964,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
ES-MAD-BERRUGUETE,way/435508451,9991511VK3799B,1988.0,4.0,4.0,functional,59.625,LARGEST_OVERLAP_INTERSECTS_EPSG3035,CATASTRO_INSPIRE_BU_OBSERVED,CATASTRO_INSPIRE_BU_OBSERVED,,,
