neighbourhood_id,building_id,building_type,archetype_id,year_built,observed_dwellings,observed_storeys,units_per_floor,allocated_dwellings,footprint_area_m2,is_convex,has_courtyard,layout_status,layout_reason
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880122_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1870.0,23,7,4,23,364.676,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880127_part0,AB,FR.N.AB.03.Gen.ReEx.001.001,1954.0,21,10,3,21,312.528,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880130_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1850.0,16,6,3,16,258.471,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880149_part0,TH,FR.N.TH.01.Gen.ReEx.001.001,1900.0,1,3,1,1,33.912,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880150_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1880.0,2,2,1,2,416.761,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880151_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1880.0,19,5,4,19,286.465,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880159_part0,MFH,FR.N.MFH.09.Gen.ReEx.001.001,2010.0,2,3,1,2,135.371,True,False,DWELLING_LAYOUT_EMITTED,
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880161_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1900.0,3,3,1,3,192.661,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880162_part0,MFH,FR.N.MFH.06.Gen.ReEx.001.001,1987.0,10,3,4,10,174.937,True,False,DWELLING_LAYOUT_EMITTED,
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880169_part0,TH,FR.N.TH.01.Gen.ReEx.001.001,1840.0,1,2,1,1,62.225,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880170_part0,TH,FR.N.TH.01.Gen.ReEx.001.001,1880.0,1,2,1,1,21.446,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880171_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1840.0,7,4,2,7,168.136,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880172_part0,TH,FR.N.TH.02.Gen.ReEx.001.001,1940.0,1,3,1,1,52.801,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880173_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1900.0,3,2,2,3,99.792,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880177_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1860.0,5,4,2,5,95.781,True,False,FALLBACK_PENDING_LAYOUT,PARTITION_AUDIT_FAILED
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880179_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,3,3,1,3,65.573,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880186_part0,AB,FR.N.AB.07.Gen.ReEx.001.001,1992.0,20,8,3,20,303.569,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880188_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1800.0,3,4,1,3,79.869,True,False,DWELLING_LAYOUT_EMITTED,
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880189_part0,MFH,FR.N.MFH.08.Gen.ReEx.001.001,2004.0,4,4,1,4,95.608,True,False,DWELLING_LAYOUT_EMITTED,
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880192_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,16,7,3,16,260.266,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880193_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1870.0,26,6,5,26,365.488,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880199_part0,MFH,FR.N.MFH.07.Gen.ReEx.001.001,1994.0,4,2,2,4,106.298,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880200_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,8,4,2,8,194.409,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880201_part0,MFH,FR.N.MFH.07.Gen.ReEx.001.001,1994.0,2,1,2,2,53.346,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880205_part0,AB,FR.N.AB.07.Gen.ReEx.001.001,1993.0,24,7,4,24,406.986,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880209_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,6,4,2,6,71.477,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880212_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1890.0,2,2,1,2,85.712,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880213_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,31,7,5,31,410.039,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880214_part0,TH,FR.N.TH.01.Gen.ReEx.001.001,1890.0,1,2,1,1,46.43,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880215_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1800.0,4,4,1,4,94.009,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880216_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1840.0,4,4,1,4,134.283,True,False,DWELLING_LAYOUT_EMITTED,
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880218_part0,TH,FR.N.TH.01.Gen.ReEx.001.001,1840.0,1,2,1,1,93.334,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880225_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1820.0,4,3,2,4,111.323,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880226_part0,TH,FR.N.TH.01.Gen.ReEx.001.001,1820.0,1,2,1,1,135.986,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880227_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1860.0,2,3,1,2,81.564,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880228_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1800.0,2,2,1,2,172.772,False,True,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT;COURTYARD_HOLE
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880229_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1900.0,7,4,2,7,107.074,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880233_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1800.0,2,3,1,2,156.274,True,False,DWELLING_LAYOUT_EMITTED,
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880238_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1840.0,18,9,2,18,152.399,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880239_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1800.0,3,4,1,3,105.716,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880245_part0,MFH,FR.N.MFH.02.Gen.ReEx.001.001,1920.0,7,3,3,7,161.155,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880246_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1880.0,16,5,4,16,176.84,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880247_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1750.0,7,4,2,7,135.128,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880248_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1906.0,5,4,2,5,117.782,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880250_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1750.0,6,4,2,6,95.387,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880254_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1840.0,17,7,3,17,208.135,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880262_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1900.0,18,7,3,18,233.061,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880263_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,7,4,2,7,107.344,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880271_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1850.0,20,6,4,20,216.603,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880340_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1750.0,21,7,3,21,136.385,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880341_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1750.0,19,6,4,19,265.477,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880344_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,16,7,3,16,234.145,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880346_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1850.0,23,6,4,23,344.307,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880347_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1914.0,15,5,3,15,292.863,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880349_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,3,3,1,3,230.695,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880356_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1810.0,15,5,3,15,308.37,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880359_part0,AB,FR.N.AB.06.Gen.ReEx.001.001,1987.0,23,6,4,23,197.286,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880362_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1700.0,8,4,2,8,180.025,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880366_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1700.0,3,4,1,3,45.615,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880367_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1825.0,47,8,6,47,784.058,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880370_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1850.0,17,6,3,17,398.186,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880372_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1830.0,18,7,3,18,223.595,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880374_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1912.0,16,7,3,16,220.786,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880377_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1750.0,15,7,3,15,484.325,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880380_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1780.0,35,6,6,35,570.005,False,True,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT;COURTYARD_HOLE
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880382_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1750.0,5,4,2,5,150.713,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880383_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1820.0,37,8,5,37,344.349,False,True,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT;COURTYARD_HOLE
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880384_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1810.0,46,8,6,46,675.069,False,True,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT;COURTYARD_HOLE
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880388_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1880.0,23,9,3,23,280.919,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880393_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1880.0,23,8,3,23,249.247,True,False,FALLBACK_PENDING_LAYOUT,PARTITION_AUDIT_FAILED
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880395_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1875.0,20,8,3,20,398.712,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880400_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1780.0,34,8,5,34,366.564,False,True,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT;COURTYARD_HOLE
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880404_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,16,6,3,16,118.083,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880408_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1860.0,22,8,3,22,275.439,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880410_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1875.0,21,8,3,21,268.993,False,True,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT;COURTYARD_HOLE
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880479_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1820.0,43,8,6,43,1011.483,False,True,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT;COURTYARD_HOLE
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880566_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1750.0,7,4,2,7,76.973,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880567_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,10,4,3,10,115.245,False,True,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT;COURTYARD_HOLE
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880569_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,21,8,3,21,321.741,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880570_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1780.0,16,9,2,16,153.469,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880572_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1820.0,5,3,2,5,120.549,False,True,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT;COURTYARD_HOLE
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880573_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,5,4,2,5,116.21,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880615_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1780.0,3,3,1,3,81.388,True,False,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880624_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1890.0,19,6,4,19,149.381,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880639_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1800.0,3,3,1,3,67.538,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240880640_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1770.0,7,4,2,7,111.93,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881070_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1810.0,5,3,2,5,164.16,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881079_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1800.0,4,4,1,4,162.138,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881080_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,7,3,3,7,116.048,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881081_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1740.0,5,4,2,5,56.458,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881082_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1740.0,9,4,3,9,260.495,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881087_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1800.0,10,4,3,10,157.256,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881088_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1856.0,5,3,2,5,83.613,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881089_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1840.0,2,2,1,2,80.009,True,False,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881090_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1740.0,12,4,3,12,150.252,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881095_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,15,6,3,15,178.478,True,False,FALLBACK_PENDING_LAYOUT,PARTITION_AUDIT_FAILED
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881096_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,17,8,3,17,158.571,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881098_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1850.0,24,8,3,24,124.186,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881103_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,19,5,4,19,174.73,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881104_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,8,4,2,8,174.048,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881106_part0,AB,FR.N.AB.07.Gen.ReEx.001.001,1996.0,20,8,3,20,405.215,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881107_part0,AB,FR.N.AB.07.Gen.ReEx.001.001,1996.0,18,8,3,18,371.375,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881119_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1900.0,25,7,4,25,268.22,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881120_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1840.0,26,7,4,26,282.522,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881123_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1890.0,23,7,4,23,240.908,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881124_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1890.0,26,8,4,26,250.725,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881125_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1810.0,23,7,4,23,247.472,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881126_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,15,7,3,15,172.63,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881127_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1850.0,18,6,3,18,247.627,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881128_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1760.0,23,8,3,23,260.329,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881132_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1830.0,39,8,5,39,415.05,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
