building_id,building_type,year_built,native_layout_status,native_layout_reason,centroid_translated_layout_status,centroid_translated_layout_reason,status_changed_under_translation,exterior_vertex_count,exceeds_energyplus_idd_vertex_budget_approx_120,geometry_simplified_for_energyplus,geometry_original_vertex_count,geometry_simplified_vertex_count,geometry_simplification_delta_area_m2,geometry_simplification_hausdorff_m
BATIMENT0000000240881096_part0,AB,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,12,False,False,12,12,0.0,0.0
BATIMENT0000000240881098_part0,AB,1850.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,8,False,False,8,8,0.0,0.0
BATIMENT0000000240881103_part0,AB,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,12,False,False,12,12,0.0,0.0
BATIMENT0000000240881104_part0,MFH,1850.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,13,False,False,13,13,0.0,0.0
BATIMENT0000000240881106_part0,AB,1996.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,18,False,False,18,18,0.0,0.0
BATIMENT0000000240881107_part0,AB,1996.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,25,False,False,25,25,0.0,0.0
BATIMENT0000000240881119_part0,AB,1900.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,8,False,False,8,8,0.0,0.0
BATIMENT0000000240881120_part0,AB,1840.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,14,False,False,14,14,0.0,0.0
BATIMENT0000000240881123_part0,AB,1890.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,9,False,False,9,9,0.0,0.0
BATIMENT0000000240881124_part0,AB,1890.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,11,False,False,11,11,0.0,0.0
BATIMENT0000000240881125_part0,AB,1810.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,29,False,False,29,29,0.0,0.0
BATIMENT0000000240881126_part0,AB,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,6,False,False,6,6,0.0,0.0
BATIMENT0000000240881127_part0,AB,1850.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,9,False,False,9,9,0.0,0.0
BATIMENT0000000240881128_part0,AB,1760.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,9,False,False,9,9,0.0,0.0
BATIMENT0000000240881132_part0,AB,1830.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,6,False,False,6,6,0.0,0.0
BATIMENT0000000240881134_part0,AB,1720.0,DWELLING_LAYOUT_EMITTED,,DWELLING_LAYOUT_EMITTED,,False,4,False,False,4,4,0.0,0.0
BATIMENT0000000240881136_part0,AB,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,10,False,False,10,10,0.0,0.0
BATIMENT0000000240881139_part0,AB,1780.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,12,False,False,12,12,0.0,0.0
BATIMENT0000000240881143_part0,AB,1850.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,5,False,False,5,5,0.0,0.0
BATIMENT0000000240881145_part0,AB,1830.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,13,False,False,13,13,0.0,0.0
BATIMENT0000000240881146_part0,AB,1660.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,13,False,False,13,13,0.0,0.0
BATIMENT0000000240881147_part0,AB,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,12,False,False,12,12,0.0,0.0
BATIMENT0000000240881148_part0,AB,1900.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,12,False,False,12,12,0.0,0.0
BATIMENT0000000240881149_part0,AB,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,7,False,False,7,7,0.0,0.0
BATIMENT0000000240881150_part0,AB,1850.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,6,False,False,6,6,0.0,0.0
BATIMENT0000000240881152_part0,AB,1830.0,DWELLING_LAYOUT_EMITTED,,DWELLING_LAYOUT_EMITTED,,False,5,False,False,5,5,0.0,0.0
BATIMENT0000000240881156_part0,AB,1823.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,11,False,False,11,11,0.0,0.0
BATIMENT0000000240881160_part0,AB,1900.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,19,False,False,19,19,0.0,0.0
BATIMENT0000000240881165_part0,AB,1880.0,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,COURTYARD_TOPOLOGY_UNSUPPORTED,False,20,False,False,20,20,0.0,0.0
BATIMENT0000000240881166_part0,AB,1994.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,22,False,False,22,22,0.0,0.0
BATIMENT0000000240881167_part0,AB,1880.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,11,False,False,11,11,0.0,0.0
BATIMENT0000000240881178_part0,AB,1830.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,13,False,False,13,13,0.0,0.0
BATIMENT0000000240881180_part0,AB,1840.0,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,False,6,False,False,6,6,0.0,0.0
BATIMENT0000000240881184_part0,AB,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,8,False,False,8,8,0.0,0.0
BATIMENT0000000240881188_part0,AB,1900.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,7,False,False,7,7,0.0,0.0
BATIMENT0000000240881191_part0,AB,1830.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,5,False,False,5,5,0.0,0.0
BATIMENT0000000240881192_part0,AB,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,14,False,False,14,14,0.0,0.0
BATIMENT0000000240881194_part0,AB,1914.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,6,False,False,6,6,0.0,0.0
BATIMENT0000000240881206_part0,AB,1870.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,7,False,False,7,7,0.0,0.0
BATIMENT0000000240881209_part0,AB,1820.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,9,False,False,9,9,0.0,0.0
BATIMENT0000000240881211_part0,AB,1874.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,10,False,False,10,10,0.0,0.0
BATIMENT0000000240881212_part0,TH,1860.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,9,False,False,9,9,0.0,0.0
BATIMENT0000000240881213_part0,MFH,1990.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,12,False,False,12,12,0.0,0.0
BATIMENT0000000240881215_part0,MFH,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,15,False,False,15,15,0.0,0.0
BATIMENT0000000240881218_part0,AB,1870.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,15,False,False,15,15,0.0,0.0
BATIMENT0000000240881220_part0,AB,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,11,False,False,11,11,0.0,0.0
BATIMENT0000000240881221_part0,AB,1860.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,22,False,False,22,22,0.0,0.0
BATIMENT0000000240881222_part0,AB,1830.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,7,False,False,7,7,0.0,0.0
BATIMENT0000000240881223_part0,AB,1850.0,DWELLING_LAYOUT_EMITTED,,DWELLING_LAYOUT_EMITTED,,False,4,False,False,4,4,0.0,0.0
BATIMENT0000000240881228_part0,AB,1805.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,10,False,False,10,10,0.0,0.0
BATIMENT0000000240881230_part0,AB,1900.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,22,False,False,22,22,0.0,0.0
BATIMENT0000000240881232_part0,AB,1875.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,13,False,False,13,13,0.0,0.0
BATIMENT0000000240881269_part0,MFH,1600.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,7,False,False,7,7,0.0,0.0
BATIMENT0000000240881271_part0,AB,1700.0,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,False,10,False,False,10,10,0.0,0.0
BATIMENT0000000240881272_part0,AB,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,9,False,False,9,9,0.0,0.0
BATIMENT0000000240881273_part0,AB,1875.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,21,False,False,21,21,0.0,0.0
BATIMENT0000000240881280_part0,AB,1830.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,23,False,False,23,23,0.0,0.0
BATIMENT0000000240881294_part0,AB,1830.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,13,False,False,13,13,0.0,0.0
BATIMENT0000000240881304_part0,MFH,1890.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,40,False,False,40,40,0.0,0.0
BATIMENT0000000240881308_part0,AB,1850.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,53,False,False,53,53,0.0,0.0
BATIMENT0000000240881318_part0,AB,1770.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,13,False,False,13,13,0.0,0.0
BATIMENT0000000240881322_part0,AB,1958.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,8,False,False,8,8,0.0,0.0
BATIMENT0000000240881324_part0,AB,1870.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,10,False,False,10,10,0.0,0.0
BATIMENT0000000240881335_part0,MFH,1840.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,9,False,False,9,9,0.0,0.0
BATIMENT0000000240881348_part0,AB,1991.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,26,False,False,26,26,0.0,0.0
BATIMENT0000000240881367_part0,AB,1900.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,9,False,False,9,9,0.0,0.0
BATIMENT0000000240881368_part0,MFH,1850.0,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,False,4,False,False,4,4,0.0,0.0
BATIMENT0000000240881520_part0,AB,1880.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,10,False,False,10,10,0.0,0.0
BATIMENT0000000240881521_part0,MFH,1955.0,DWELLING_LAYOUT_EMITTED,,DWELLING_LAYOUT_EMITTED,,False,4,False,False,4,4,0.0,0.0
BATIMENT0000000240881525_part0,MFH,1800.0,DWELLING_LAYOUT_EMITTED,,DWELLING_LAYOUT_EMITTED,,False,5,False,False,5,5,0.0,0.0
BATIMENT0000000240881527_part0,AB,1850.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,7,False,False,7,7,0.0,0.0
BATIMENT0000000240881528_part0,MFH,1860.0,DWELLING_LAYOUT_EMITTED,,DWELLING_LAYOUT_EMITTED,,False,4,False,False,4,4,0.0,0.0
BATIMENT0000000240881529_part0,MFH,1890.0,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,False,6,False,False,6,6,0.0,0.0
BATIMENT0000000240881531_part0,MFH,1850.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,10,False,False,10,10,0.0,0.0
BATIMENT0000000240881532_part0,MFH,1850.0,DWELLING_LAYOUT_EMITTED,,DWELLING_LAYOUT_EMITTED,,False,6,False,False,6,6,0.0,0.0
BATIMENT0000000240881533_part0,TH,1900.0,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,False,6,False,False,6,6,0.0,0.0
BATIMENT0000000240881534_part0,AB,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,49,False,False,49,49,0.0,0.0
BATIMENT0000000240881536_part0,MFH,1800.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,5,False,False,5,5,0.0,0.0
BATIMENT0000000240881539_part0,AB,1840.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,8,False,False,8,8,0.0,0.0
BATIMENT0000000240881541_part0,TH,1900.0,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,False,11,False,False,11,11,0.0,0.0
BATIMENT0000000240881546_part0,TH,1990.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,13,False,False,13,13,0.0,0.0
BATIMENT0000000240881550_part0,MFH,1880.0,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,False,10,False,False,10,10,0.0,0.0
BATIMENT0000000240881552_part0,MFH,1830.0,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,False,7,False,False,7,7,0.0,0.0
BATIMENT0000000240881554_part0,MFH,1830.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,7,False,False,7,7,0.0,0.0
BATIMENT0000000240881557_part0,AB,1976.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,75,False,False,75,75,0.0,0.0
BATIMENT0000000240882144_part0,AB,1998.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,24,False,False,24,24,0.0,0.0
BATIMENT0000000240883749_part0,AB,1975.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,11,False,False,11,11,0.0,0.0
BATIMENT0000000240883750_part0,AB,1975.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,8,False,False,8,8,0.0,0.0
BATIMENT0000000357175643_part0,SFH,2010.0,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,False,4,False,False,4,4,0.0,0.0
BATIMENT0000000357175644_part0,AB,1975.0,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,False,13,False,False,13,13,0.0,0.0
