Time,6C5C4A7F558C79FB_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],6C5C4A7F558C79FB_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],6C5C4A7F558C79FB_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],6C5C4A7F558C79FB_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],6C5C4A7F558C79FB_F0_DWELLING_0::Des Latent Heat Load [W],6C5C4A7F558C79FB_F0_DWELLING_0::Des Latent Cool Load [W],6C5C4A7F558C79FB_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],6C5C4A7F558C79FB_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],6C5C4A7F558C79FB_F0_DWELLING_0::Des Heat Load No DOAS [W],6C5C4A7F558C79FB_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],6C5C4A7F558C79FB_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],6C5C4A7F558C79FB_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],6C5C4A7F558C79FB_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],6C5C4A7F558C79FB_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],6C5C4A7F558C79FB_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],6C5C4A7F558C79FB_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],6C5C4A7F558C79FB_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],6C5C4A7F558C79FB_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],6C5C4A7F558C79FB_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],6C5C4A7F558C79FB_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],6C5C4A7F558C79FB_F1_DWELLING_0::Des Latent Heat Load [W],6C5C4A7F558C79FB_F1_DWELLING_0::Des Latent Cool Load [W],6C5C4A7F558C79FB_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],6C5C4A7F558C79FB_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],6C5C4A7F558C79FB_F1_DWELLING_0::Des Heat Load No DOAS [W],6C5C4A7F558C79FB_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],6C5C4A7F558C79FB_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],6C5C4A7F558C79FB_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],6C5C4A7F558C79FB_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],6C5C4A7F558C79FB_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],6C5C4A7F558C79FB_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],6C5C4A7F558C79FB_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],6C5C4A7F558C79FB_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],6C5C4A7F558C79FB_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],6C5C4A7F558C79FB_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],6C5C4A7F558C79FB_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],6C5C4A7F558C79FB_F2_DWELLING_0::Des Latent Heat Load [W],6C5C4A7F558C79FB_F2_DWELLING_0::Des Latent Cool Load [W],6C5C4A7F558C79FB_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],6C5C4A7F558C79FB_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],6C5C4A7F558C79FB_F2_DWELLING_0::Des Heat Load No DOAS [W],6C5C4A7F558C79FB_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],6C5C4A7F558C79FB_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],6C5C4A7F558C79FB_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],6C5C4A7F558C79FB_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],6C5C4A7F558C79FB_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],6C5C4A7F558C79FB_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],6C5C4A7F558C79FB_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],6C5C4A7F558C79FB_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],6C5C4A7F558C79FB_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],6C5C4A7F558C79FB_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],6C5C4A7F558C79FB_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],6C5C4A7F558C79FB_F3_DWELLING_0::Des Latent Heat Load [W],6C5C4A7F558C79FB_F3_DWELLING_0::Des Latent Cool Load [W],6C5C4A7F558C79FB_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],6C5C4A7F558C79FB_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],6C5C4A7F558C79FB_F3_DWELLING_0::Des Heat Load No DOAS [W],6C5C4A7F558C79FB_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],6C5C4A7F558C79FB_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],6C5C4A7F558C79FB_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],6C5C4A7F558C79FB_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],6C5C4A7F558C79FB_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],6C5C4A7F558C79FB_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],6C5C4A7F558C79FB_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],6C5C4A7F558C79FB_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],6C5C4A7F558C79FB_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],6C5C4A7F558C79FB_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],6C5C4A7F558C79FB_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],6C5C4A7F558C79FB_F0_DWELLING_1::Des Latent Heat Load [W],6C5C4A7F558C79FB_F0_DWELLING_1::Des Latent Cool Load [W],6C5C4A7F558C79FB_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],6C5C4A7F558C79FB_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],6C5C4A7F558C79FB_F0_DWELLING_1::Des Heat Load No DOAS [W],6C5C4A7F558C79FB_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],6C5C4A7F558C79FB_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],6C5C4A7F558C79FB_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],6C5C4A7F558C79FB_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],6C5C4A7F558C79FB_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],6C5C4A7F558C79FB_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],6C5C4A7F558C79FB_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
10:30:00,2.430926E+03,0.000000E+00,7.945420E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,4.114617E+01,2.630320E+01,5.701124E+01,2.498953E+03,0.000000E+00,8.167796E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999633E+01,4.136598E+01,2.908267E+01,4.557826E+01,2.585716E+03,0.000000E+00,8.451368E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,4.164666E+01,2.959993E+01,4.424192E+01,4.536885E+03,0.000000E+00,1.482849E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,4.590123E+01,2.810783E+01,4.821820E+01,3.801625E+03,0.000000E+00,1.242532E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,4.459952E+01,2.397585E+01,6.150981E+01
10:35:00,2.420488E+03,0.000000E+00,7.911310E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,4.117897E+01,2.633834E+01,5.699015E+01,2.489286E+03,0.000000E+00,8.136203E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,4.140123E+01,2.912516E+01,4.571511E+01,2.575687E+03,0.000000E+00,8.418597E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,4.168099E+01,2.963855E+01,4.438528E+01,4.519402E+03,0.000000E+00,1.477135E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,4.592328E+01,2.814183E+01,4.838596E+01,3.786384E+03,0.000000E+00,1.237552E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,4.462373E+01,2.400908E+01,6.172170E+01
10:40:00,2.410823E+03,0.000000E+00,7.879726E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,4.121332E+01,2.637266E+01,5.697580E+01,2.480334E+03,0.000000E+00,8.106949E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,4.143789E+01,2.917477E+01,4.583048E+01,2.566369E+03,0.000000E+00,8.388146E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999633E+01,4.171665E+01,2.967049E+01,4.454321E+01,4.502998E+03,0.000000E+00,1.471775E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,4.594620E+01,2.817468E+01,4.855430E+01,3.772227E+03,0.000000E+00,1.232925E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999580E+01,4.464924E+01,2.404111E+01,6.193473E+01
10:45:00,2.401932E+03,0.000000E+00,7.850671E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,4.124889E+01,2.640652E+01,5.696674E+01,2.472100E+03,0.000000E+00,8.080042E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,4.147566E+01,2.922839E+01,4.593263E+01,2.557764E+03,0.000000E+00,8.360025E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,4.175331E+01,2.969848E+01,4.470901E+01,4.487685E+03,0.000000E+00,1.466771E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999587E+01,4.596969E+01,2.820625E+01,4.872379E+01,3.759158E+03,0.000000E+00,1.228655E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,4.467581E+01,2.407226E+01,6.214803E+01
10:50:00,2.393818E+03,0.000000E+00,7.824157E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,4.128548E+01,2.644042E+01,5.696105E+01,2.464588E+03,0.000000E+00,8.055494E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,4.151436E+01,2.928382E+01,4.602755E+01,2.549877E+03,0.000000E+00,8.334252E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,4.179081E+01,2.972464E+01,4.487750E+01,4.473474E+03,0.000000E+00,1.462127E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999589E+01,4.599365E+01,2.823686E+01,4.889372E+01,3.747186E+03,0.000000E+00,1.224743E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999584E+01,4.470328E+01,2.410279E+01,6.236081E+01
10:55:00,2.386486E+03,0.000000E+00,7.800196E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.132302E+01,2.647488E+01,5.695681E+01,2.457804E+03,0.000000E+00,8.033326E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999642E+01,4.155391E+01,2.933992E+01,4.611837E+01,2.542715E+03,0.000000E+00,8.310851E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,4.182909E+01,2.975009E+01,4.504593E+01,4.460381E+03,0.000000E+00,1.457849E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999591E+01,4.601802E+01,2.826687E+01,4.906323E+01,3.736316E+03,0.000000E+00,1.221191E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999587E+01,4.473155E+01,2.413291E+01,6.257242E+01
11:00:00,2.379939E+03,0.000000E+00,7.778803E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999634E+01,4.136144E+01,2.651835E+01,5.692547E+01,2.451753E+03,0.000000E+00,8.013555E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999644E+01,4.159427E+01,2.939104E+01,4.622025E+01,2.536288E+03,0.000000E+00,8.289847E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999641E+01,4.186810E+01,2.977549E+01,4.521271E+01,4.448416E+03,0.000000E+00,1.453939E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999593E+01,4.604282E+01,2.829627E+01,4.923252E+01,3.726557E+03,0.000000E+00,1.218002E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999589E+01,4.476057E+01,2.416300E+01,6.278171E+01
11:05:00,2.373301E+03,0.000000E+00,7.757111E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,4.140072E+01,2.657742E+01,5.684486E+01,2.445608E+03,0.000000E+00,7.993473E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999646E+01,4.163541E+01,2.943315E+01,4.634421E+01,2.529755E+03,0.000000E+00,8.268498E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999643E+01,4.190783E+01,2.980101E+01,4.537754E+01,4.436426E+03,0.000000E+00,1.450021E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,4.606804E+01,2.832503E+01,4.940177E+01,3.716894E+03,0.000000E+00,1.214845E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999591E+01,4.479026E+01,2.419358E+01,6.298679E+01
11:10:00,2.366491E+03,0.000000E+00,7.734858E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,4.142861E+01,2.665710E+01,5.668741E+01,2.439294E+03,0.000000E+00,7.972840E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999648E+01,4.166510E+01,2.946980E+01,4.647598E+01,2.523042E+03,0.000000E+00,8.246562E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999645E+01,4.193610E+01,2.982910E+01,4.552925E+01,4.424289E+03,0.000000E+00,1.446055E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999598E+01,4.608208E+01,2.835853E+01,4.955037E+01,3.707251E+03,0.000000E+00,1.211693E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999593E+01,4.480899E+01,2.423131E+01,6.315598E+01
11:15:00,2.359528E+03,0.000000E+00,7.712102E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,4.143862E+01,2.675420E+01,5.645763E+01,2.432825E+03,0.000000E+00,7.951701E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999650E+01,4.167690E+01,2.950499E+01,4.660214E+01,2.516165E+03,0.000000E+00,8.224090E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999647E+01,4.194650E+01,2.986041E+01,4.566325E+01,4.412028E+03,0.000000E+00,1.442049E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999599E+01,4.607944E+01,2.839864E+01,4.966981E+01,3.697654E+03,0.000000E+00,1.208558E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,4.481106E+01,2.427922E+01,6.327376E+01
11:20:00,2.352410E+03,0.000000E+00,7.688844E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999641E+01,4.143023E+01,2.685330E+01,5.620522E+01,2.426202E+03,0.000000E+00,7.930058E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999651E+01,4.167033E+01,2.954028E+01,4.671782E+01,2.509125E+03,0.000000E+00,8.201084E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999648E+01,4.193860E+01,2.989405E+01,4.578115E+01,4.399639E+03,0.000000E+00,1.438000E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999600E+01,4.606058E+01,2.844357E+01,4.976437E+01,3.688103E+03,0.000000E+00,1.205437E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999596E+01,4.479658E+01,2.433615E+01,6.334344E+01
11:25:00,2.345141E+03,0.000000E+00,7.665088E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999642E+01,4.140548E+01,2.694321E+01,5.596726E+01,2.419426E+03,0.000000E+00,7.907918E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999652E+01,4.164746E+01,2.957586E+01,4.682279E+01,2.501924E+03,0.000000E+00,8.177552E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999649E+01,4.191451E+01,2.992900E+01,4.588590E+01,4.387119E+03,0.000000E+00,1.433909E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,4.602823E+01,2.849104E+01,4.984099E+01,3.678599E+03,0.000000E+00,1.202331E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999596E+01,4.476805E+01,2.439967E+01,6.337471E+01
11:30:00,2.337721E+03,0.000000E+00,7.640839E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999643E+01,4.136651E+01,2.702293E+01,5.574729E+01,2.412501E+03,0.000000E+00,7.885285E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999653E+01,4.161046E+01,2.961171E+01,4.691773E+01,2.494564E+03,0.000000E+00,8.153501E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999650E+01,4.187642E+01,2.996469E+01,4.597956E+01,4.374467E+03,0.000000E+00,1.429775E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999600E+01,4.598497E+01,2.853964E+01,4.990435E+01,3.669143E+03,0.000000E+00,1.199241E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999596E+01,4.472785E+01,2.446780E+01,6.337583E+01
11:35:00,2.330334E+03,0.000000E+00,7.616699E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999643E+01,4.131509E+01,2.709594E+01,5.553416E+01,2.405584E+03,0.000000E+00,7.862682E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999653E+01,4.156114E+01,2.964770E+01,4.700342E+01,2.487232E+03,0.000000E+00,8.129540E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999650E+01,4.182616E+01,3.000081E+01,4.606342E+01,4.361965E+03,0.000000E+00,1.425689E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999600E+01,4.593278E+01,2.858872E+01,4.995683E+01,3.659835E+03,0.000000E+00,1.196199E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,4.467788E+01,2.453911E+01,6.335304E+01
11:40:00,2.323034E+03,0.000000E+00,7.592843E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999643E+01,4.125312E+01,2.716472E+01,5.531989E+01,2.398722E+03,0.000000E+00,7.840258E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999653E+01,4.150132E+01,2.968341E+01,4.708146E+01,2.479979E+03,0.000000E+00,8.105838E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999649E+01,4.176560E+01,3.003689E+01,4.613911E+01,4.349684E+03,0.000000E+00,1.421676E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999598E+01,4.587358E+01,2.863746E+01,5.000128E+01,3.650702E+03,0.000000E+00,1.193215E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999594E+01,4.461983E+01,2.461246E+01,6.331127E+01
