Date/Time,BATIMENT0000000240879419_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F6_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F7_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 04/03  19:00:00,6663369.42268995,6072246.810458452,6028023.413200027,5999855.912448774,5942968.685435041,5835636.873577751,5884763.913140584,10029710.85842659 
 04/03  20:00:00,7654028.763782138,7041773.4695428545,7003504.896663269,6993489.841913953,6960681.643279005,6906890.501836517,7055536.054692166,12184628.791335689 
 04/03  21:00:00,8376049.687560261,7765602.023472708,7733921.16594835,7732310.01902844,7710936.759537506,7677885.675194381,7862113.0225798,13342416.18878498 
 04/03  22:00:00,8858126.954124331,8250403.613008608,8224392.701369364,8229736.343607226,8217973.817379479,8201967.2480204245,8415172.087669915,14144906.472251995 
 04/03  23:00:00,9368657.919914125,8764793.738807783,8744294.701848838,8756388.975708421,8753849.701658739,8754047.70074458,8995798.866732301,14995696.737252397 
 04/03  24:00:00,10056073.02959702,9457736.838172572,9442977.603862794,9462047.749801213,9468686.682066461,9485109.90726765,9757298.09160884,16127269.839995401 
 04/04  01:00:00,10724889.663161065,10132930.301533785,10123394.694096146,10148581.243145723,10163174.575614376,10193803.39690618,10493464.694434203,17210413.271335013 
 04/04  02:00:00,11425128.415215204,10840202.229921792,10834983.153365225,10864948.222043965,10885981.105279742,10927675.275513947,11250628.554264922,18263595.626972225 
 04/04  03:00:00,12051608.427685337,11474086.479573702,11472899.594142416,11507241.335462721,11534052.735683832,11585924.978618985,11930232.936828895,19231858.14237472 
 04/04  04:00:00,12673497.369771168,12104120.582956465,12106848.218826331,12145370.841485929,12177648.52192586,12238997.315190377,12604076.547144918,20195764.871468287 
 04/04  05:00:00,13370428.784708612,12809967.779208109,12816448.792409264,12858824.17193389,12896038.276495868,12965960.203912731,13350961.429932177,21256012.657472562 
 04/04  06:00:00,14075882.060242683,13524857.185532667,13534906.101205038,13580826.160595916,13622519.20992734,13700227.580761975,14104127.896405853,22323032.277264506 
 04/04  07:00:00,14678051.728971196,14136757.520938193,14149411.29707964,14197164.454568405,14241369.781813405,14322904.64342102,14739764.1687489,23200627.307944313 
 04/04  08:00:00,14617235.87419982,14089321.95917007,14101809.230227899,14144036.766844224,14182227.301072357,14245170.407260276,14603242.821498264,22964352.30464737 
 04/04  09:00:00,13358874.199702673,12857232.974612534,12874531.021120343,12907937.567541718,12838530.52464877,12683855.98012338,12882192.614835564,20579022.17989173 
 04/04  10:00:00,11842594.803688891,11357605.935430579,11275150.28434642,11101078.220994366,10928004.216276946,10748238.782462038,10824566.521456582,17853537.66126921 
 04/04  11:00:00,10516828.025466837,9816215.688986838,9609344.095190132,9433263.048168814,9256576.13160129,9067562.563230837,9178457.923629342,15823615.837048255 
 04/04  12:00:00,8969439.798074303,8016274.323921956,7767249.401361904,7473280.254339025,7396771.376367015,7321771.249773813,7528641.051820095,13791861.497707061 
 04/04  13:00:00,7292120.2771601705,6465587.238249817,5932919.960351518,5682300.009769431,5675646.290281925,5670373.091091977,5933764.499456285,11831244.80765007 
 04/04  14:00:00,6229361.697204292,5473808.480638508,4681560.003907298,4470076.399922348,4365020.668230856,4271136.30183551,4431115.7563992515,9763950.817661263 
 04/04  15:00:00,5311773.944223742,4538484.00461298,4076878.9613702744,3773856.1221413696,3461233.6685048155,3177802.786337832,3238565.46007267,8138460.84915104 
 04/04  16:00:00,4679572.476397534,4084451.2735409923,3786084.1431310023,3366098.7285233364,2987018.6429860126,2609656.297456744,2408042.9314097334,6946952.229528819 
 04/04  17:00:00,4476634.422605328,3890800.397987198,3752373.4442654215,3639763.4494404956,3205770.3543874496,2496603.6079288404,2236136.9281011284,6390870.665277276 
 04/04  18:00:00,4644128.355624909,4040589.2439452875,3912075.511991215,3822949.5532141915,3708058.546846782,3416597.40904966,2768027.8602523208,6675386.834464863 
 04/04  19:00:00,5333768.477189786,4708811.220770682,4586351.899106165,4503682.3502879795,4402916.866894561,4258890.6546557695,4285542.408423769,8489813.632270824 
 04/04  20:00:00,6621289.459406983,5974561.893515019,5866579.15888102,5808664.923912046,5737352.979382451,5653230.520372151,5794494.192958163,11038596.641062109 
 04/04  21:00:00,7912714.131593422,7271615.083339014,7179089.032380636,7135603.876410964,7080404.930586695,7020406.341860793,7202646.650321021,12920412.127024278 
 04/04  22:00:00,8973317.006751075,8339570.574842363,8260963.1408336265,8230241.802961115,8189314.116504277,8151043.697190564,8369835.43333097,14508048.098992206 
 04/04  23:00:00,9733084.075758463,9107308.85313388,9041342.023589507,9022278.495371606,8994479.123235965,8976101.373847561,9227814.981973303,15706775.91094727 
 04/04  24:00:00,10427051.859264966,9809861.31627201,9755361.904432759,9746891.450294852,9731052.959792148,9730742.157058837,10012879.976691725,16815079.53141956 
 04/05  01:00:00,11275001.245533848,10667518.446878787,10623801.473723406,10625409.215785591,10620894.229031648,10637734.161112351,10950776.493000923,18150259.465677824 
 04/05  02:00:00,12190215.57887143,11593728.229975225,11560150.953169418,11571274.517607221,11577385.034569377,11610705.362133477,11954821.307132425,19599571.438482538 
 04/05  03:00:00,12924748.0707453,12339386.461984158,12314909.394841727,12334533.755310625,12350161.110948574,12398385.552770715,12770526.277681848,20803201.31123412 
 04/05  04:00:00,13549449.280086173,12974910.634017304,12958510.305017585,12985645.964729283,13009715.829036433,13071078.551007094,13468259.239167485,21840265.714538317 
 04/05  05:00:00,14064909.484901445,13499816.769646194,13488743.101787943,13519719.06686936,13548301.17510577,13615383.647540687,14025097.08623816,22503115.709745966 
 04/05  06:00:00,14709549.569843894,14153797.667536665,14146142.084375232,14178192.559342032,14208279.208268419,14275230.248342259,14687676.044629281,23149181.795911066 
 04/05  07:00:00,15252136.422556013,14707929.82345019,14705603.463866912,14741636.703910854,14776116.243757185,14848951.813508537,15275307.186888013,24009129.81122764 
 04/05  08:00:00,15151322.51572532,14620079.900719747,14621303.559649304,14656298.609603822,14689142.53806125,14749328.628849117,15107974.108369984,24078036.96992717 
 04/05  09:00:00,13348208.844516803,12837191.722312083,12843819.107019618,12869485.212266184,12759863.303485055,12533809.347318986,12681912.347076785,20838474.0982099 
 04/05  10:00:00,11105595.381431205,10600406.755911916,10480841.598304506,10254995.081688505,10039486.748522796,9810323.684610074,9830796.837722313,17000626.0327287 
 04/05  11:00:00,9368146.161518188,8604193.54393398,8339791.595120368,8114573.161503863,7900452.379511489,7669695.282471305,7746322.77686723,14358668.159706686 
 04/05  12:00:00,7555524.5397002725,6515915.935079148,6217254.877733148,5866697.349359989,5766704.245229283,5670513.100277124,5859053.23537107,12111662.606863348 
 04/05  13:00:00,5875996.322025644,4988493.764739166,4399708.949112633,4109848.2902157614,4088916.3820042596,4076094.3590381537,4334146.9549448285,10182165.517949332 
 04/05  14:00:00,4911652.078093573,4124934.074569121,3272032.491626791,3042870.868222579,2928397.655943522,2820787.7210277487,2967116.9868405033,8219462.752507622 
 04/05  15:00:00,4060772.9371744934,3250956.7033927576,2744499.612521462,2420615.625575619,2081983.7287299684,1780519.1128121805,1819299.2405253784,6598958.6796148475 
 04/05  16:00:00,3494531.609968358,2864602.6757917916,2542487.0718635125,2087222.1269057628,1664347.316380497,1252968.274299108,1012645.7459321158,5423714.776807499 
 04/05  17:00:00,3275153.8278216845,2657293.374005909,2497099.056686016,2364993.5367601574,1894895.676299537,1114162.4532497604,805147.6011182094,4859701.416800734 
 04/05  18:00:00,3459382.97075466,2826017.9137620814,2678241.649169905,2574697.3949442063,2444657.3441932127,2125682.3189253192,1391457.1266673128,5230348.710399677 
 04/05  19:00:00,4104236.474870809,3447448.3633904667,3305615.793327938,3208396.627070132,3092793.9735288033,2932434.3335697367,2944394.9023431865,7096649.757926455 
 04/05  20:00:00,5677375.740846258,5003690.90629351,4882052.628579155,4816641.268640477,4737433.390536407,4650396.451337671,4800758.693655566,10398511.78092073 
 04/05  21:00:00,7803843.98857989,7137071.934085523,7032651.708124924,6983564.721616475,6922347.24189024,6861640.546770185,7064251.064590158,13434215.03224076 
 04/05  22:00:00,9777628.283548761,9122045.606802,9033640.856134504,8999194.08531718,8954071.503990084,8917335.14712859,9167942.932967013,16265326.073782157 
 04/05  23:00:00,11220197.234653007,10577529.14138355,10504371.931198424,10484140.21785544,10454781.804860026,10442309.246555546,10738627.025292806,18472115.264049836 
 04/05  24:00:00,12338762.957719967,11708799.270871755,11647949.297350304,11638249.675361361,11620826.33854584,11625460.777693301,11954158.5290448,20060315.177640148 
 04/06  01:00:00,13407813.644766657,12791359.556349218,12740915.538577024,12739331.785931818,12731191.210533835,12748275.883454576,13100801.520345349,21460339.13300329 
 04/06  02:00:00,13701069.499710605,13097372.989276126,13055524.341162518,13060190.602196403,13059193.377789266,13085142.873901123,13453053.965649296,21823530.222966243 
 04/06  03:00:00,14038366.367637863,13446441.2556843,13413562.083880592,13425752.112918284,13433441.344919609,13471756.467339177,13857672.793119662,22347153.615086112 
 04/06  04:00:00,14749761.764019154,14170345.847378403,14146711.30133569,14167843.723477427,14185736.9680333,14240418.718495587,14655347.79703341,23568229.27711437 
 04/06  05:00:00,15223528.824252956,14654072.059162725,14636659.818153456,14663098.580092218,14687363.907792056,14751417.244502312,15183997.691304013,24273948.971418716 
 04/06  06:00:00,15776339.629629198,15212663.798804395,15197120.886739867,15224001.883686673,15249852.025116077,15314813.177106224,15751895.242401011,24824491.263729922 
 04/06  07:00:00,16109104.57806348,15549368.831635807,15533760.797598833,15559335.215009319,15585004.044147827,15648507.948119404,16087605.817536933,25196071.547454156 
 04/06  08:00:00,15263323.278132256,14703842.167450242,14680546.837720674,14691081.732344436,14700732.164690759,14729144.681419881,15125803.364864152,23916421.188390248 
 04/06  09:00:00,12911296.832911987,12337008.832953239,12290075.789026735,12261335.225487253,12213428.065641096,12132729.578331348,12405972.733071705,20280247.08856972 
 04/06  10:00:00,10086547.661503317,9489279.253343197,9370615.651671536,9241511.97337321,9113204.343847502,8923313.7474781,9041900.78089764,15741019.962124933 
 04/06  11:00:00,7252444.86715075,6468011.956951814,6216004.516514912,5988031.201430196,5777132.665265575,5509362.20760807,5534131.402531959,11163731.240492197 
 04/06  12:00:00,5247513.9808697505,4273373.423869332,3980805.4593461333,3658391.1175572374,3507282.742918673,3303689.9005402992,3366801.7004560856,8463188.845110813 
 04/06  13:00:00,4146600.177566829,3315858.271340677,2913147.476586621,2655766.5105622,2541442.668137461,2362316.2898421576,2432617.6143489196,6965279.7440892 
 04/06  14:00:00,3384349.4375695186,2581006.1518957224,1980451.4069938888,1735681.150879452,1566582.3926324085,1337562.7666137472,1333068.3966307756,5411102.67885498 
 04/06  15:00:00,2453673.265438905,1607075.4205333241,1161587.2685116483,821783.1901683065,458941.09127448464,176672.29175639804,141320.19964093342,4034748.03175891 
 04/06  16:00:00,1760170.441811121,1040405.501563166,744794.570994479,330192.3790984234,39378.82745100651,0.0,0.0,3431538.3907184065 
 04/06  17:00:00,1497408.10814524,802155.5455954978,637861.751421704,493067.7692213474,94877.97802512358,0.0,0.0,2760292.987491028 
 04/06  18:00:00,1618967.3889048107,921249.4864268432,777140.8990149532,668606.0144344432,485638.8231818041,104911.80883065099,0.0,2888304.2048723698 
 04/06  19:00:00,2153879.243451482,1444600.7110772305,1309281.851964383,1210562.1807171237,1067469.046722862,795043.7308678462,615611.9358272263,4424783.8951268755 
 04/06  20:00:00,3498031.5534654306,2783009.085152179,2664488.421735575,2588480.1452043178,2472385.7096798746,2265010.9967284948,2276399.5266722078,7083711.333952484 
 04/06  21:00:00,4155459.3401338668,3445739.680159328,3341355.258256479,3279741.9820009964,3181997.5513159996,3007055.6712376648,3058639.226280115,8043702.215776667 
 04/06  22:00:00,4881403.862683624,4176598.5997685697,4087311.2406242522,4043289.6078422526,3967337.196306399,3833163.5481347563,3943183.4813645957,9497892.18046719 
 04/06  23:00:00,6430231.719241735,5730308.750056161,5655114.617033175,5629155.730888617,5576654.305236526,5487697.419827554,5670750.783437595,12236523.722580275 
 04/06  24:00:00,6780285.075228319,6088358.1679365225,6024663.328432894,6012241.561127027,5976842.891468655,5918279.696910454,6147089.891347952,13025128.067774478 
 04/07  01:00:00,7059485.915393479,6373840.3586874455,6318171.045854016,6312364.723023259,6286897.805806022,6247292.181740722,6499980.635309321,13300780.263309322 
 04/07  02:00:00,7818855.512169037,7142097.989066536,7095076.463767156,7097446.136105811,7082672.01830841,7062526.887744004,7344355.718568489,14327663.403677236 
 04/07  03:00:00,8710090.332988888,8043758.299295019,8006408.720847368,8019061.198901901,8017347.1191819385,8021464.9750881735,8342046.91606962,15750987.409547774 
 04/07  04:00:00,10021197.991600936,9364299.860008817,9334188.445193285,9354454.09570521,9363095.507389816,9386954.280460963,9743129.004681462,17625661.88343405 
 04/07  05:00:00,11101090.85369531,10454057.704484273,10429646.174092075,10455780.182834378,10472950.483686404,10513765.118262393,10900558.08005547,19176433.902491514 
 04/07  06:00:00,11098641.228011517,10463024.591194326,10443439.535561219,10472724.736703541,10494596.12585424,10542656.768342726,10936776.159525765,19021683.63020549 
 04/07  07:00:00,10844963.696410663,10219944.532682862,10203486.015336994,10232581.338678507,10254737.545560423,10300526.062890058,10684969.06524922,18338301.331107028 
 04/07  08:00:00,10764615.809225686,10150548.719173081,10134074.29164813,10157410.910463843,10173965.779985782,10204387.287808515,10562378.254999865,18107178.407101996 
 04/07  09:00:00,9627340.372038823,9022226.596060177,8996478.033856787,8995373.25096649,8947118.322524708,8855253.74453545,9097159.036846038,16125712.757690735 
 04/07  10:00:00,8064832.631631842,7469603.93708161,7378979.687744309,7255293.156140344,7127239.220466837,6957596.929243541,7062128.761323061,13113037.81355613 
 04/07  11:00:00,6682043.911438754,5934936.896928038,5740229.962355068,5572982.573451562,5405479.561431418,5194903.037453204,5263579.855009873,10633484.147686241 
 04/07  12:00:00,4835132.008823077,3940075.952474933,3722273.9688450475,3480312.3381896177,3370180.2814526744,3211552.222761896,3308845.5821581627,8277196.597551679 
 04/07  13:00:00,3323882.753822426,2510100.5843690364,2139230.7969226884,1923690.1352620425,1849206.6693576374,1724165.5404616878,1837807.9618243095,6363126.891627338 
 04/07  14:00:00,2797962.899858662,2036393.8683314454,1504125.290896569,1320675.733462366,1201448.3485979117,1034185.3150901617,1085693.8583935117,5168758.64651216 
 04/07  15:00:00,2599361.748420759,1833291.8562242356,1500191.8076441102,1271629.1347328604,1034424.2142596893,775019.2410808319,779311.2681464001,4639173.86857814 
 04/07  16:00:00,3179619.6347332587,2498932.1165724834,2279998.77226936,2004952.1435341393,1815355.5546749965,1559730.9952921204,1514445.17445667,5502768.246365979 
 04/07  17:00:00,4760717.274205259,4038575.108960844,3881858.874301941,3786697.8714066735,3702823.465719106,3604376.5613508904,3773473.536844846,8333401.464609144 
 04/07  18:00:00,4048058.950735137,3375339.1618372295,3258914.7550197374,3191500.5871696514,3134925.1432502354,3002883.8443124555,2484996.3226250694,6092641.589664735 
 04/07  19:00:00,4543633.301996818,3864620.6129988804,3757558.8868814376,3699130.203566555,3652137.6957302275,3592166.2845192044,3666905.3568435046,7386326.760805174 
 04/07  20:00:00,5784809.414009428,5096245.721487658,5001366.264027558,4961115.926633502,4933066.58341345,4912090.565287729,5089881.893987867,10027506.35509207 
 04/07  21:00:00,7305457.569931588,6624858.882080639,6544035.73914028,6517630.52663005,6502518.109297738,6502698.5712510105,6724103.575075233,12336850.040083688 
 04/07  22:00:00,8563940.78959379,7893223.671789217,7825814.192360198,7812819.457641859,7810406.621647371,7831658.955616181,8098374.332565172,14411127.890309704 
 04/07  23:00:00,9173257.55694479,8512661.923451722,8456484.54795549,8453978.231676057,8461250.799190061,8498131.14538654,8796448.802853867,15476395.053632017 
 04/07  24:00:00,9676174.819774637,9026074.84781502,8979873.609203666,8986278.993719842,9001720.267646078,9051008.40518664,9375042.07734586,16308185.018264938 
 04/08  01:00:00,10382780.17449151,9743083.992893234,9705423.002489477,9719222.33506454,9741445.69091994,9800688.89408839,10147629.523311105,17354094.602487467 
 04/08  02:00:00,11025185.38250293,10397175.820002373,10368127.531958422,10389646.435010042,10418979.518327007,10489346.720977765,10860445.32861743,18388531.296093185 
 04/08  03:00:00,11658050.17661486,11041430.613844424,11020071.477742665,11048349.45738658,11083863.187787896,11163768.387018034,11556324.154050017,19373276.984113954 
 04/08  04:00:00,12163145.337095642,11558039.056178711,11543313.877237255,11577131.585188363,11617675.482970417,11705138.89322182,12115179.834635995,20156541.30857064 
 04/08  05:00:00,12564082.418471549,11969539.616576549,11960929.863398682,12000108.781984912,12045678.904377501,12140988.192320304,12568339.994485673,20834978.450851344 
 04/08  06:00:00,12845285.4858294,12260896.848362844,12257875.332446279,12302042.578843653,12352352.078480637,12455285.595747044,12898884.851780893,21371902.47658149 
 04/08  07:00:00,12995551.778919598,12420173.484181974,12420725.885997966,12466863.342078064,12518731.458036685,12622761.429443918,13072824.290504701,21616875.054234877 
 04/08  08:00:00,12583943.390541302,12019797.976937057,12018822.95288916,12055763.127714269,12096463.128854405,12169413.436574569,12530720.794448791,20830034.9014839 
 04/08  09:00:00,10898342.231468197,10351580.60722295,10351875.798806095,10374522.723331874,10282991.58502717,10091402.902412612,10251919.511717543,17608508.16005583 
 04/08  10:00:00,8724396.18706846,8186333.837168312,8074448.77379692,7869269.1090890905,7681170.493058362,7475246.049136638,7505760.6419368675,13816701.743245455 
 04/08  11:00:00,6666892.040157208,5903972.156790556,5663033.936092371,5463577.618757542,5276485.817049269,5069358.816962681,5141460.009307234,10755564.345347544 
 04/08  12:00:00,4874194.32248872,3826139.008079315,3545342.279335062,3206859.3054156313,3113930.753968254,3020322.579706015,3175697.736636308,8258964.190379906 
 04/08  13:00:00,3178572.4973340407,2268105.184586509,1706108.7021149057,1422560.8363389738,1396087.964552097,1372747.2811967952,1575650.729202523,6075517.722246548 
 04/08  14:00:00,2039381.5910770327,1259690.6063642353,482826.59081060265,294930.48172455747,221996.48411507372,163565.75082804775,219988.7584474578,3818717.7474087276 
 04/08  15:00:00,1169860.3812827321,386781.8530321412,46018.74660062604,0.0,0.0,0.0,0.0,2152815.85602221 
 04/08  16:00:00,649535.7451754913,28376.69545484532,0.0,0.0,0.0,0.0,0.0,1105441.69582655 
 04/08  17:00:00,667466.8549376715,27526.84523576754,0.0,0.0,0.0,0.0,0.0,1060840.555598258 
 04/08  18:00:00,1072459.3018444022,406040.21352591226,209748.94030105497,89012.91144665738,0.0,0.0,0.0,1519572.6651498172 
 04/08  19:00:00,1849666.9245595285,1162022.8924486844,988421.8492267944,833426.3043761632,649437.6233835676,376405.19380829064,309333.7170697079,3350968.228008688 
 04/08  20:00:00,3112901.4176792726,2402212.108326762,2244103.4118631883,2118979.267713893,1965662.4055806752,1781639.9100170094,1823265.285688854,5937013.456231269 
 04/08  21:00:00,4376800.76062982,3665289.3623559535,3524105.619274092,3417932.7020136993,3285374.4268281735,3130017.590362189,3214181.683013545,7772479.3023076495 
 04/08  22:00:00,5471795.162477758,4765031.416249042,4640661.831413442,4552522.898061257,4439959.335789399,4312625.374048617,4439137.183417054,9479234.025696326 
 04/08  23:00:00,6382388.110992789,5682136.829913879,5573596.806137008,5502640.471333675,5409638.251166666,5310330.9681279175,5478641.776575372,10976554.084018776 
 04/08  24:00:00,7135912.476892378,6443713.032365777,6349702.22434088,6294413.994506974,6219534.143965211,6146181.925393837,6352368.346988002,12225553.78895449 
 04/09  01:00:00,8120678.386913471,7438102.584618364,7358007.787700065,7317896.236387314,7260687.216412606,7212629.9450957775,7458756.988038661,13807137.950425776 
 04/09  02:00:00,9337473.248089703,8665865.986221287,8598346.762167796,8571657.082873711,8530091.613998452,8504621.423860943,8788525.14720352,15651815.953767681 
 04/09  03:00:00,10377550.488868263,9718618.662252583,9662664.4837677,9648040.678330643,9620609.428823262,9615618.140856206,9933209.499662839,17238468.646258775 
 04/09  04:00:00,10870862.524262715,10223787.678287864,10177628.690146385,10173066.702932334,10157663.713066459,10169894.524269428,10513214.408917319,18060987.490751103 
 04/09  05:00:00,11211266.499420313,10574894.238265064,10536938.939833505,10540578.440292306,10535246.095183644,10561149.112034783,10923318.351815287,18590803.321702473 
 04/09  06:00:00,11916049.27404765,11291983.352219723,11262823.885051463,11275715.59696427,11281401.372015838,11323556.256950729,11711331.19521116,19722033.821275774 
 04/09  07:00:00,12585670.326151483,11973430.330910034,11951015.2131299,11970222.496792283,11983684.38202444,12036312.36474759,12444405.654215401,20813566.490416255 
 04/09  08:00:00,12108203.456126293,11499961.447475368,11472304.144559437,11479590.01952757,11481138.952376738,11498240.731342917,11795711.60299865,20080055.11585677 
 04/09  09:00:00,9786661.70380241,9173578.816820793,9134939.440660983,9117730.615345936,8955384.283788,8652252.266230198,8706280.802743725,15849682.263478588 
 04/09  10:00:00,7403278.273622302,6773316.4535891265,6590631.643807099,6315326.359633825,6046808.539418219,5721291.620934078,5650281.211046688,11648084.21737409 
 04/09  11:00:00,5625420.772868258,4741967.753813532,4413320.981389095,4136365.6557979556,3849484.7325418787,3529174.527034801,3489235.1722493917,8779917.304681826 
 04/09  12:00:00,3758734.977472483,2595263.159893057,2232163.631888107,1809545.2876201572,1633456.88083868,1445309.55438556,1492472.7387524154,6133811.391074993 
 04/09  13:00:00,1957832.262273328,936472.4796022492,345451.5053903422,129805.94424920564,102518.1600248121,75184.16647835111,114769.60857321101,3839708.5388178388 
 04/09  14:00:00,878444.812842246,111302.12861621405,0.0,0.0,0.0,0.0,0.0,1681089.2560004024 
 04/09  15:00:00,75948.32150849397,0.0,0.0,0.0,0.0,0.0,0.0,174162.4782418512 
 04/09  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/09  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/09  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/09  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425877.6122630923 
 04/09  20:00:00,1143159.4029089436,358979.262852209,130856.17046511616,0.0,0.0,0.0,0.0,4075386.685765642 
 04/09  21:00:00,3945259.1959802057,2879613.374011344,2655213.0021621096,2508690.9686445696,2203172.2195146345,1869041.4529246308,1939753.5103760804,7687820.70645221 
 04/09  22:00:00,6061024.906073324,5039854.795840228,4751469.065546914,4573942.260771466,4388859.1492199395,4160307.1941709523,4281555.921530866,10405046.280590836 
 04/09  23:00:00,7222120.578175518,6226407.864783241,5952458.42774367,5774391.25810115,5592386.464551376,5417843.995484507,5583856.457148667,12011805.611321947 
 04/09  24:00:00,6894321.058308397,5929445.860953755,5677030.730943749,5513505.110012883,5337611.394120994,5173039.027125668,5370463.102037273,11872972.287415758 
 04/10  01:00:00,7258190.6919004135,6321097.871090666,6089126.640517529,5939903.199064752,5777074.493471688,5618262.69553513,5832578.271439789,12217852.090646932 
 04/10  02:00:00,8409213.120848095,7502795.642485088,7291661.904042376,7157562.989696635,7009091.89362335,6862866.456763519,7099715.364272494,13634976.074036831 
 04/10  03:00:00,9516572.000357501,8640130.410982346,8450084.130993444,8333533.042052916,8203699.5958718285,8080538.216274461,8351235.882458208,15265758.09818982 
 04/10  04:00:00,10481187.365757296,9635556.57126059,9465907.819104457,9366118.981607862,9254324.194391878,9153405.009458596,9452457.060132194,16656746.615614686 
 04/10  05:00:00,11235840.085572742,10421601.059578607,10271823.83508986,10188214.66044359,10093968.698979234,10014355.791205425,10336333.100365764,17734589.184205838 
 04/10  06:00:00,11882764.162814561,11097658.95005057,10965859.285733784,10897070.81220169,10819192.890571779,10759945.9521785,11102883.883681512,18688933.477018367 
 04/10  07:00:00,12283542.427299473,11524992.628210228,11408093.312893499,11350477.663143413,11285117.117374847,11239357.855000194,11593844.298671884,19285362.143390995 
 04/10  08:00:00,11581896.88468126,10842884.245606054,10728959.131695658,10663859.215697963,10590635.691346271,10512669.788155355,10771164.847135399,18101340.530153252 
 04/10  09:00:00,8964576.748495402,8241120.594010041,8127120.006035326,8045113.032672353,7846730.578212205,7533476.391911723,7585901.639231815,13755752.170638965 
 04/10  10:00:00,6038910.715515466,5316462.898217948,5089609.235551756,4805268.269331704,4521096.708621061,4171248.638494802,4091963.8484889464,8959475.716018716 
 04/10  11:00:00,3682445.283405893,2766301.6022646422,2427305.91685026,2138068.6976731694,1839047.6736988672,1504508.812443225,1416457.4075595594,5268858.876453074 
 04/10  12:00:00,1505432.2844385982,512522.09069635137,327121.0550422693,157887.4209852802,81586.91411380716,31448.02642315335,23982.46528094751,2493027.413882365 
 04/10  13:00:00,42335.99104762835,0.0,0.0,0.0,0.0,0.0,0.0,336790.590014754 
 04/10  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/10  21:00:00,393005.7818913163,0.0,0.0,0.0,0.0,0.0,0.0,1521886.5021047706 
 04/10  22:00:00,1417982.695887881,227988.40986907308,0.0,0.0,0.0,0.0,0.0,2904887.58146372 
 04/10  23:00:00,2162598.28696145,1036571.6554231534,690586.0412401089,423681.81814683485,235564.45787270204,114649.73086041282,237871.62185846537,3961984.1659408538 
 04/10  24:00:00,2176091.5414230344,1064844.2355363804,740585.3878961614,551559.0045828139,390691.026672782,207716.94879410206,423887.20918560284,4092728.632599328 
 04/11  01:00:00,2095853.4514299918,988905.0987014343,708190.962503248,532466.2853296031,394408.9361699356,273703.4314129036,470763.7852432381,4076546.2369136717 
 04/11  02:00:00,2380492.748681954,1275407.2281477712,1023565.8572367335,868947.6039945177,738375.8106054214,634249.6847673057,858468.6125444801,4512025.120141646 
 04/11  03:00:00,2797901.8516249373,1708505.421110944,1456665.825136914,1329736.107259235,1217341.5062893939,1129946.729090024,1369306.3998715603,5121701.353377363 
 04/11  04:00:00,3221803.1265611993,2155599.8787932214,1903877.9741816283,1783289.6608493351,1694626.493184065,1628444.933110595,1871723.7628592527,5756783.916440684 
 04/11  05:00:00,3713943.026119075,2674114.6062437473,2433191.259181383,2311729.904494883,2224363.6261358685,2178701.061242211,2425758.4287010515,6495253.787195243 
 04/11  06:00:00,4262241.610650162,3250655.4280636804,3024392.3770682886,2910323.1904862043,2824871.817795592,2779510.311898482,3054071.956015297,7304577.4122343 
 04/11  07:00:00,4961978.936596594,3978982.2458969206,3768499.4892176013,3663631.0817239657,3584332.93681904,3543893.4661229844,3835138.0293964352,8291668.071888434 
