Date/Time,BATIMENT0000000240879934_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879934_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879934_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 03/01  05:00:00,8577513.962041942,9304746.429189196,14790527.672520492 
 03/01  06:00:00,8732814.379931659,9475136.09427505,14970428.385755535 
 03/01  07:00:00,8825526.432739917,9570313.23839409,14990389.568534482 
 03/01  08:00:00,8793968.697499476,9539063.937377127,14952282.191612193 
 03/01  09:00:00,8551235.41153539,9245174.046815813,14501143.567165488 
 03/01  10:00:00,7871688.784249157,8407717.065217154,12550276.054964859 
 03/01  11:00:00,7074861.202659884,7268839.113427058,10097158.442443334 
 03/01  12:00:00,6280600.1246855,5879341.170855824,7969446.0489956355 
 03/01  13:00:00,5478943.368332505,4211081.233339743,6078443.282547539 
 03/01  14:00:00,4766539.750767857,2912912.8675742103,5450485.899060966 
 03/01  15:00:00,4129782.6327252295,3059507.0300892973,5770063.665047687 
 03/01  16:00:00,4595931.53644442,3815030.4086056435,5615008.370208502 
 03/01  17:00:00,5160917.040814388,4789547.6103161555,6050180.747184744 
 03/01  18:00:00,5549384.3675006,5540990.945628355,7819680.904482089 
 03/01  19:00:00,5930389.275472969,6061322.337472398,9384726.897438895 
 03/01  20:00:00,6065318.365108225,6269307.866896359,9708017.736793226 
 03/01  21:00:00,6155669.146202549,6395436.356177719,9846750.903461663 
 03/01  22:00:00,6331402.542734903,6615499.021565154,10169570.097232677 
 03/01  23:00:00,6498741.757062545,6822028.297227991,10491798.30058892 
 03/01  24:00:00,6761487.997366119,7137207.889752265,11106685.791552555 
 03/02  01:00:00,6975604.113551604,7386875.870865583,11472990.539118888 
 03/02  02:00:00,7145735.654489684,7575867.737346031,11668616.110544179 
 03/02  03:00:00,7262585.612149137,7726219.140733655,12026016.948853422 
 03/02  04:00:00,7229673.820755146,7696505.078398921,12028707.060227104 
 03/02  05:00:00,7204960.435129937,7664607.159716454,11919084.975146374 
 03/02  06:00:00,7302772.420220199,7776701.714386381,12077423.746500527 
 03/02  07:00:00,7363621.536270974,7848235.153544823,12181086.26475639 
 03/02  08:00:00,7406522.594591933,7918484.295019928,12482845.547759077 
 03/02  09:00:00,7295973.390308881,7777535.612202082,12492466.864302667 
 03/02  10:00:00,6501132.395640807,6638693.7627221625,10136788.557431849 
 03/02  11:00:00,5552882.783257473,4801504.300977785,7139090.060454885 
 03/02  12:00:00,4471106.749515268,3194520.724845717,5221377.167249219 
 03/02  13:00:00,3226244.816849746,1466073.0583106824,4194173.656994415 
 03/02  14:00:00,1839734.6319257864,750214.1536877475,4048626.658046025 
 03/02  15:00:00,1677517.362225174,718641.0877865395,3965956.5012147366 
 03/02  16:00:00,2114071.9418942765,993387.0455526394,3037512.060480102 
 03/02  17:00:00,2988724.0207948023,1948806.4205853562,2924647.0515480437 
 03/02  18:00:00,3524447.5636016135,3244885.6316590323,4575646.281374377 
 03/02  19:00:00,4352278.491322755,4328005.50578084,7537177.435054887 
 03/02  20:00:00,5129661.365644618,5246167.87152473,8969432.640518796 
 03/02  21:00:00,5735429.171594185,5941599.533459883,9888961.790293062 
 03/02  22:00:00,6120737.730132189,6401902.474170059,10532820.906137526 
 03/02  23:00:00,6427938.584225322,6780702.313381262,11157452.365219265 
 03/02  24:00:00,6676299.6407383885,7100503.541501703,11773641.850470964 
 03/03  01:00:00,6971007.945832488,7459007.2462046165,12378061.668795556 
 03/03  02:00:00,7292442.325312798,7833608.323382076,12923003.095077565 
 03/03  03:00:00,7538665.037173671,8123474.619000254,13355627.976005614 
 03/03  04:00:00,7820125.126630407,8449177.077056807,13865401.083294984 
 03/03  05:00:00,8103407.256323365,8773544.888389844,14359213.499278637 
 03/03  06:00:00,8314337.278623775,9017335.348872632,14694366.583529085 
 03/03  07:00:00,8550059.22749242,9284332.247705964,15051271.54262019 
 03/03  08:00:00,8718779.396315755,9467457.687687444,15253629.355823379 
 03/03  09:00:00,8368134.489948455,9040494.662742658,14435541.5180329 
 03/03  10:00:00,7228637.414900599,7567614.55994548,11357084.571117578 
 03/03  11:00:00,6050490.782991462,5636457.834497908,8095652.518463805 
 03/03  12:00:00,4902295.574225941,4035515.6889557624,6073838.232828258 
 03/03  13:00:00,3769965.7118769307,2509448.72791243,4955379.8037585 
 03/03  14:00:00,2649001.9315803642,1981133.9750572077,4726018.405548237 
 03/03  15:00:00,2489712.78239833,1909885.5931299324,4652077.379435632 
 03/03  16:00:00,2881796.962154124,2189082.5838407152,3966001.9731098204 
 03/03  17:00:00,3558456.3535514013,2989911.8332019835,4182200.3113513696 
 03/03  18:00:00,3953974.5560690686,3836350.369744618,4941512.581803586 
 03/03  19:00:00,4479566.563897074,4507780.510737148,7175778.226674307 
 03/03  20:00:00,4852721.856496902,4981794.94138131,8074130.710635472 
 03/03  21:00:00,5106230.76921671,5297825.391921921,8622651.72452847 
 03/03  22:00:00,5264495.599943133,5502453.469029643,8976148.951328158 
 03/03  23:00:00,5325880.859256128,5600913.758132595,9200192.895876681 
 03/03  24:00:00,5514792.343526927,5834696.792999422,9659244.893431019 
 03/04  01:00:00,5780969.007382138,6157095.366889122,10284676.746744564 
 03/04  02:00:00,5963115.787330534,6383160.396401222,10720568.414128786 
 03/04  03:00:00,6066540.525888998,6507103.019513283,10881175.103138968 
 03/04  04:00:00,6072281.29882613,6522700.328061202,10858840.5806007 
 03/04  05:00:00,6109706.389506486,6572603.966398966,10947124.313465983 
 03/04  06:00:00,6257712.249817933,6747231.496390787,11255437.793186875 
 03/04  07:00:00,6363943.728149949,6875577.248003158,11491101.851012543 
 03/04  08:00:00,6477520.972510629,7000547.160556281,11686489.778721178 
 03/04  09:00:00,6470769.582895968,6945132.109315191,11369366.026000375 
 03/04  10:00:00,5684949.859558612,5845494.231711589,8824489.823383112 
 03/04  11:00:00,4696860.149160736,4081737.409495092,5944990.858823637 
 03/04  12:00:00,3615471.9714033213,2572742.799016636,4080351.80843876 
 03/04  13:00:00,2518231.1808629767,1169896.0741869651,3055738.5184600526 
 03/04  14:00:00,1303634.3113407926,450046.2553201469,2581016.9490314783 
 03/04  15:00:00,1149006.0232290248,398190.7099666427,2352977.367074933 
 03/04  16:00:00,1404485.4997955805,490206.5602439089,1512861.7561472063 
 03/04  17:00:00,2200743.3833064362,1378034.792095284,1758288.3488505164 
 03/04  18:00:00,2765391.6048776093,2486826.736334542,3198872.1571062934 
 03/04  19:00:00,3398040.8054273482,3285166.547526411,5611415.042544809 
 03/04  20:00:00,4020634.4195661787,4031686.38970686,6849713.661121424 
 03/04  21:00:00,4534783.132859597,4629510.4862986915,7748868.526162922 
 03/04  22:00:00,4959192.791449524,5123305.929696035,8460691.04585537 
 03/04  23:00:00,5377586.112550901,5616136.197297849,9232058.284006739 
 03/04  24:00:00,5809365.140698229,6120888.253286249,10026757.914150272 
 03/05  01:00:00,6258332.064627878,6633517.004437234,10762417.394687202 
 03/05  02:00:00,6688835.726687208,7124969.343802186,11474055.348439638 
 03/05  03:00:00,7075761.835240608,7570171.671761398,12145745.996829892 
 03/05  04:00:00,7479783.31349321,8032172.91601429,12851035.504327234 
 03/05  05:00:00,7873047.091043999,8481316.460706038,13541680.206912354 
 03/05  06:00:00,8189374.13259618,8846275.730884498,14125020.599304406 
 03/05  07:00:00,8501765.179161493,9204900.045810955,14718588.799613025 
 03/05  08:00:00,8730743.152940795,9459540.805892097,15119897.740689032 
 03/05  09:00:00,8538037.605482858,9207082.067916982,14528469.48756714 
 03/05  10:00:00,7522250.662897931,7872999.595589444,11602481.607760243 
 03/05  11:00:00,6347397.723433083,5963038.905431023,8592098.807918448 
 03/05  12:00:00,5092329.5922351815,4179764.9727334785,6328779.0271824505 
 03/05  13:00:00,3775106.838707627,2320038.4358779388,4911350.049694884 
 03/05  14:00:00,2321119.474825857,1475436.003086255,4511415.620436958 
 03/05  15:00:00,1928323.7676417665,1162584.99534393,4205521.575849972 
 03/05  16:00:00,2176106.933628751,1237135.2017852722,3127212.6616193405 
 03/05  17:00:00,2846713.0097008334,1955544.7633618293,2855738.1934178155 
 03/05  18:00:00,3237451.747804437,3005114.530373186,4245705.757999615 
 03/05  19:00:00,4065573.978624024,4076258.3958557006,7207275.5020867 
 03/05  20:00:00,5067417.742636994,5246642.589108341,9188823.053137738 
 03/05  21:00:00,6037132.1001130305,6340092.9769681515,10848316.948025923 
 03/05  22:00:00,6814966.600586342,7222961.529602894,12161733.171774983 
 03/05  23:00:00,7459824.951281074,7958115.379365005,13244068.186213525 
 03/05  24:00:00,7846644.82752798,8412652.708018513,13963365.51117619 
 03/06  01:00:00,8091923.44021755,8709411.198943898,14482079.190255255 
 03/06  02:00:00,8427490.026649272,9096833.266028794,15032673.13872291 
 03/06  03:00:00,8752042.567560904,9469506.27707557,15495366.658191646 
 03/06  04:00:00,8906408.493021553,9655946.873026242,15831441.814179733 
 03/06  05:00:00,9079469.549708137,9847089.154148001,16170515.205377124 
 03/06  06:00:00,9203508.451291922,9969445.410742782,16204676.272396993 
 03/06  07:00:00,9215809.669600697,9979943.611692283,16127449.656585813 
 03/06  08:00:00,9227293.903811645,9970153.114644,15951365.782540191 
 03/06  09:00:00,8901501.412495313,9507120.477175241,14791820.054016113 
 03/06  10:00:00,7561793.353031383,7706510.582641427,10970461.248282468 
 03/06  11:00:00,5976965.480226673,5141797.876159226,7171693.297235901 
 03/06  12:00:00,4301077.408510879,2851467.2497855914,4671052.459627773 
 03/06  13:00:00,2751003.5214090133,932785.9173010504,3493052.7469059313 
 03/06  14:00:00,1241095.7233461805,108370.07808102209,3132194.04615274 
 03/06  15:00:00,959620.9382489718,5642.835255498721,2892805.98384396 
 03/06  16:00:00,1589547.2088732924,574922.7079360154,2501735.145334161 
 03/06  17:00:00,2394789.290734184,1594381.4988898486,2900010.8129967144 
 03/06  18:00:00,2900581.410949801,2624733.183427037,3806293.209866904 
 03/06  19:00:00,3784097.835470435,3722835.2838366167,6753689.941085109 
 03/06  20:00:00,4693274.449890484,4772289.495966943,8323913.095060634 
 03/06  21:00:00,5405477.073751218,5570565.763736958,9316739.93123565 
 03/06  22:00:00,5831577.895648806,6076628.208192945,10064802.961602606 
 03/06  23:00:00,6181501.9857751,6499951.152258139,10769154.308007978 
 03/06  24:00:00,6556244.367152201,6931241.236697046,11369213.559518402 
 03/07  01:00:00,6934243.548350744,7354382.511295955,11887549.38866266 
 03/07  02:00:00,7277678.722099904,7744167.732220748,12403147.300855085 
 03/07  03:00:00,7364377.60120706,7872930.848361522,12741611.21526238 
 03/07  04:00:00,7497512.440549277,8057169.625875302,13272314.35569262 
 03/07  05:00:00,7686193.642741109,8292964.926543906,13782550.296676654 
 03/07  06:00:00,7766920.155032552,8399833.258253733,14051581.209289398 
 03/07  07:00:00,7944539.785736784,8604471.68013287,14368033.826847654 
 03/07  08:00:00,8209882.997703835,8901769.463358864,14807454.022658814 
 03/07  09:00:00,7988522.770980249,8593636.504636697,14160018.524817351 
 03/07  10:00:00,6666248.433093117,6784805.418461267,10097794.40848438 
 03/07  11:00:00,5282619.283139293,4540678.743053561,6519565.995131945 
 03/07  12:00:00,4041543.086732392,2913279.381179856,4422850.643267038 
 03/07  13:00:00,2999172.6102542114,1605252.2007294158,3376751.7992968177 
 03/07  14:00:00,2086049.8543346373,1156850.8385602126,3081234.3012098456 
 03/07  15:00:00,2551291.551448972,1948965.5901287845,3842885.9351055883 
 03/07  16:00:00,3217505.335922076,2779708.179190644,4775071.782968158 
 03/07  17:00:00,3571793.8844832843,3223701.2397292242,5413028.3122322215 
 03/07  18:00:00,4086535.3349172,3934898.860426358,6467915.386391347 
 03/07  19:00:00,4816529.287300263,4873808.649548886,8132901.5015436085 
 03/07  20:00:00,5316706.759242293,5472190.748598696,9058397.065508021 
 03/07  21:00:00,5534976.017642471,5742711.093261782,9474649.144477382 
 03/07  22:00:00,5809039.497925279,6078747.532280706,10201294.590124596 
 03/07  23:00:00,6136160.839569575,6463662.284245746,10851229.600920346 
 03/07  24:00:00,6367914.010128084,6755457.868111288,11230170.819247512 
 03/08  01:00:00,6673151.963596142,7132436.242845129,11871879.62692113 
 03/08  02:00:00,7088104.264148311,7621505.595628605,12732403.557580892 
 03/08  03:00:00,7273112.425929852,7848264.789807223,13070108.8067354 
 03/08  04:00:00,7113228.241312039,7644400.541203952,12313814.1836976 
 03/08  05:00:00,6834902.970278801,7303913.8751820875,11372816.629539274 
 03/08  06:00:00,6592838.13358663,7034169.774839919,10819043.659016741 
 03/08  07:00:00,6347044.337220892,6764222.91273317,10343248.244892536 
 03/08  08:00:00,6120776.698534709,6512271.744376703,9902462.978651553 
 03/08  09:00:00,5888316.823771502,6243117.260144501,9432604.03718778 
 03/08  10:00:00,5386256.3377076285,5646093.072102573,8481868.055063114 
 03/08  11:00:00,4440807.067427236,4435426.258545468,6533831.09678299 
 03/08  12:00:00,3515972.1521195034,3300546.2181637394,4920149.897315383 
 03/08  13:00:00,2844787.1095429296,2534127.132702048,4002333.715785229 
 03/08  14:00:00,3584821.885358716,3471382.6065935516,5223506.432337958 
 03/08  15:00:00,4635340.721038311,4673656.848546034,6732669.668934509 
 03/08  16:00:00,3086848.189002355,2902787.43709772,4355612.303112993 
 03/08  17:00:00,2888195.321538929,2723680.7876992607,4103015.922915243 
 03/08  18:00:00,2922165.3195758965,2829810.6986973686,4245905.419641092 
 03/08  19:00:00,3043423.050109861,3005549.656862272,4607321.504077389 
 03/08  20:00:00,3117684.663487048,3098547.0124499854,4799785.099966029 
 03/08  21:00:00,3233699.355179019,3227208.269356955,4991023.830423568 
 03/08  22:00:00,3268286.908715371,3268791.7350856867,5047952.228154546 
 03/08  23:00:00,3289310.567997793,3291811.80893773,5077424.959512645 
 03/08  24:00:00,3249084.058860583,3260789.227369059,5092639.107013661 
 03/09  01:00:00,3199351.0011225054,3230415.95397969,5215672.59334296 
 03/09  02:00:00,3138009.2853893144,3184802.0583730903,5270903.55578978 
 03/09  03:00:00,3111795.7414915063,3171601.8642245894,5366872.218050739 
 03/09  04:00:00,3226674.6987167,3311988.387080806,5679935.839798086 
 03/09  05:00:00,3376295.6905355914,3487054.768771843,6018425.416343007 
 03/09  06:00:00,3597639.1443427675,3743643.3404416074,6494625.606135946 
 03/09  07:00:00,3857237.216016742,4024328.191703228,6869633.540880734 
 03/09  08:00:00,4065457.3934919364,4216657.790480074,6911558.94612257 
 03/09  09:00:00,3939573.4382178513,4055890.823834899,6681022.746294603 
 03/09  10:00:00,3071742.8569164085,2916722.5360735934,4418644.428041032 
 03/09  11:00:00,1911950.77266755,1070520.9617996297,1385369.7242652564 
 03/09  12:00:00,724305.1666176438,8414.689138278847,0.0 
 03/09  13:00:00,10749.71037938667,0.0,0.0 
 03/09  14:00:00,0.0,0.0,0.0 
 03/09  15:00:00,0.0,0.0,0.0 
 03/09  16:00:00,0.0,0.0,0.0 
 03/09  17:00:00,0.0,0.0,0.0 
 03/09  18:00:00,0.0,0.0,0.0 
 03/09  19:00:00,298604.8083676502,0.0,607417.071501352 
 03/09  20:00:00,989804.364574774,356155.3953658993,1803576.8405922446 
 03/09  21:00:00,1482631.9670585217,879913.8424063507,2253561.0836726194 
 03/09  22:00:00,1815180.365211443,1259832.423796271,2654929.7505376227 
 03/09  23:00:00,2059153.9299177632,1574062.585710622,3064684.6558702346 
 03/09  24:00:00,2202358.563701936,1782336.6960098543,3328888.5340186357 
 03/10  01:00:00,2396473.260423577,2056304.1233660136,3790020.108905995 
 03/10  02:00:00,2659129.1929218927,2411898.918514969,4464700.771103524 
 03/10  03:00:00,2892557.8861913844,2719095.3591513615,4964039.831102641 
 03/10  04:00:00,3001582.6903973753,2871402.6349453144,5128853.118289541 
 03/10  05:00:00,2937066.7028668015,2826544.740384382,4955585.09271713 
 03/10  06:00:00,2978273.2844624678,2886570.212196304,4953559.335894989 
 03/10  07:00:00,3129761.938962042,3083216.4787864694,5288939.558704044 
 03/10  08:00:00,3312564.8631521356,3312165.74913225,5707934.791120321 
 03/10  09:00:00,3291370.3903063023,3280947.2199071925,5637055.409250291 
 03/10  10:00:00,2863396.973486723,2745354.8259603987,4685799.783465186 
 03/10  11:00:00,2574359.2147349357,2382802.320890298,4057601.0007767333 
 03/10  12:00:00,2271319.0721244,1996979.1056818834,3590524.105853571 
 03/10  13:00:00,1598971.6724153496,1099880.529235463,2483926.504904166 
 03/10  14:00:00,891660.1470143539,451273.03793407045,1714446.7972607475 
 03/10  15:00:00,461151.2028913523,46389.03738547888,1070929.4362687776 
 03/10  16:00:00,400376.6653589519,0.0,344874.00090091105 
 03/10  17:00:00,919314.0239873058,256185.52866381613,354389.47321556695 
 03/10  18:00:00,1451964.9452136462,1092221.2228734056,1705938.9585002633 
 03/10  19:00:00,2034003.9845709144,1784324.4240419134,3169926.4143076744 
 03/10  20:00:00,2573934.4379893756,2414277.742952453,4243811.722974309 
 03/10  21:00:00,3144320.830108102,3052327.596980583,5254760.327479944 
 03/10  22:00:00,4105702.116288081,4057520.2243284113,6405033.43139659 
 03/10  23:00:00,4842367.884771148,4813653.575490726,7104458.678992494 
 03/10  24:00:00,4976195.235328059,4975902.58913319,7287041.352323954 
 03/11  01:00:00,5139310.813810374,5166993.388741899,7518119.438240108 
 03/11  02:00:00,5384439.584323664,5444007.585964107,7876764.7629335895 
 03/11  03:00:00,5580726.54786099,5666779.846536183,8162631.339488394 
 03/11  04:00:00,5713456.425325241,5820375.047772175,8352813.988545224 
 03/11  05:00:00,5809210.583164759,5933292.339975034,8488257.708409911 
 03/11  06:00:00,5853840.045824422,5990162.321951521,8547179.079435742 
 03/11  07:00:00,5626224.696023872,5789185.10651097,8447709.959152767 
 03/11  08:00:00,5099000.691032052,5294428.648298868,8240689.992154705 
 03/11  09:00:00,5079002.39594333,5272329.873451982,8207572.26548347 
 03/11  10:00:00,4950960.5914290715,5111853.544665646,7911233.696999185 
 03/11  11:00:00,4708213.338861346,4820449.94186601,7465086.844072914 
 03/11  12:00:00,4289135.802579178,4345910.215416967,6740349.370133536 
 03/11  13:00:00,3840691.616920236,3803257.605202819,5912749.292022411 
 03/11  14:00:00,3813842.00255569,3795527.7517451486,5928330.802400343 
 03/11  15:00:00,3679993.504794303,3631267.683449325,5718499.648330191 
 03/11  16:00:00,3596743.605145416,3536610.2981424606,5612012.598683375 
 03/11  17:00:00,3482270.81982279,3400736.227598748,5413786.048022211 
 03/11  18:00:00,3517514.302204542,3480207.6666216357,5562511.912550951 
 03/11  19:00:00,3639982.693990461,3674994.8570277793,5958308.593058919 
 03/11  20:00:00,3760412.584048682,3831609.3567861686,6245407.6313676555 
 03/11  21:00:00,3829392.1706442162,3909926.7128413324,6367300.811001096 
 03/11  22:00:00,3878069.977053281,3965766.2458631154,6462488.22587786 
 03/11  23:00:00,3998271.716577242,4098566.66784644,6669194.774204674 
 03/11  24:00:00,4055053.3059799774,4167134.949470189,6743465.0350562 
 03/12  01:00:00,4071553.008213029,4190090.8191805882,6731190.855952073 
 03/12  02:00:00,4108897.3987821145,4248846.072927663,6933150.765995637 
 03/12  03:00:00,4115594.7006404,4258690.862968798,6937447.438732119 
 03/12  04:00:00,4078774.7318396103,4223912.570030874,6895903.777089045 
 03/12  05:00:00,4114277.983408914,4261938.880234216,6908534.122234395 
 03/12  06:00:00,3969079.207788763,4107696.2968570096,6651291.081058613 
 03/12  07:00:00,3829670.429221332,3947134.696803217,6334067.363071427 
 03/12  08:00:00,3731202.8006231524,3832836.2824872145,6156475.177963568 
 03/12  09:00:00,3525261.9750839127,3573910.5259077344,5880186.489888907 
 03/12  10:00:00,2778099.2021927675,2637918.157711041,4457626.56485022 
 03/12  11:00:00,1924425.194233756,1448632.1086028707,2654749.2822476164 
 03/12  12:00:00,1107433.5240215522,297163.9005128607,1003616.1132112619 
 03/12  13:00:00,378629.60745757085,0.0,150851.7812957165 
 03/12  14:00:00,0.0,0.0,0.0 
 03/12  15:00:00,0.0,0.0,0.0 
 03/12  16:00:00,0.0,0.0,0.0 
 03/12  17:00:00,0.0,0.0,0.0 
 03/12  18:00:00,6644.251093646017,0.0,0.0 
 03/12  19:00:00,571568.1340443076,87803.81875545246,682970.3754300026 
 03/12  20:00:00,1367129.609851033,772799.6363089879,2053608.2833715468 
 03/12  21:00:00,2060239.1259431415,1559732.9869896953,3181259.109447558 
 03/12  22:00:00,2468647.0771499346,2055052.2732521847,3888724.925867372 
 03/12  23:00:00,2646868.154018601,2303500.2477496294,4216963.146740509 
 03/12  24:00:00,2725406.9307902083,2439250.799162473,4374919.575273573 
 03/13  01:00:00,2811026.3586309724,2576738.2369738105,4546491.049856376 
 03/13  02:00:00,2804160.9317443343,2610499.3864462925,4554893.017999046 
 03/13  03:00:00,2770635.252305056,2604542.467426101,4501851.526803524 
 03/13  04:00:00,2871268.1101436988,2739037.8322735126,4658955.046598293 
 03/13  05:00:00,2970752.6964070583,2869349.490764563,4825700.101304626 
 03/13  06:00:00,3085785.1344982428,3014336.992830808,5034047.281547305 
 03/13  07:00:00,3245068.666568458,3204272.6267714193,5302130.540111132 
 03/13  08:00:00,3388411.8966207798,3367710.2605601856,5511163.7819485525 
 03/13  09:00:00,3154215.061687595,3075627.3926933617,4969583.222215485 
 03/13  10:00:00,2351539.8028121563,2078860.558920452,3119239.7835128014 
 03/13  11:00:00,1418159.34417939,813478.8472004695,1227664.411562482 
 03/13  12:00:00,474032.2685036806,22111.35079165979,88724.27073067776 
 03/13  13:00:00,0.0,0.0,0.0 
 03/13  14:00:00,0.0,0.0,0.0 
 03/13  15:00:00,0.0,0.0,0.0 
 03/13  16:00:00,0.0,0.0,0.0 
 03/13  17:00:00,0.0,0.0,0.0 
 03/13  18:00:00,0.0,0.0,0.0 
 03/13  19:00:00,0.0,0.0,0.0 
 03/13  20:00:00,0.0,0.0,0.0 
 03/13  21:00:00,0.0,0.0,0.0 
 03/13  22:00:00,320407.94540342654,54493.7574339172,363161.23018880945 
 03/13  23:00:00,1595225.8714764814,905432.8491360219,2049937.7824532108 
 03/13  24:00:00,2126551.86775798,1514980.0513877035,2814487.659667601 
 03/14  01:00:00,2701242.009299152,2146418.986704214,3679068.3939143047 
 03/14  02:00:00,2960317.9118090426,2495801.7977182306,4228034.859687562 
 03/14  03:00:00,2716940.834013163,2350671.208455773,4217347.549392421 
 03/14  04:00:00,2980903.6142169307,2687935.566674432,4649624.1005222015 
 03/14  05:00:00,3187695.8391644848,2977810.8801542707,5152528.03698508 
 03/14  06:00:00,3323864.2665798143,3165816.130291986,5355856.734357895 
 03/14  07:00:00,3875281.070114352,3725967.641890398,5782292.979869888 
 03/14  08:00:00,4316170.961218111,4197400.468088184,6278145.38696496 
 03/14  09:00:00,4525649.709245753,4446837.052026456,6580619.456460773 
 03/14  10:00:00,4555276.019717208,4502363.452582356,6609834.428589167 
 03/14  11:00:00,4541271.079544804,4504515.36391411,6575724.667512902 
 03/14  12:00:00,4412921.084468406,4336315.725087725,6362646.779123358 
 03/14  13:00:00,2356983.33396748,1802187.9418764298,3305973.2655162485 
 03/14  14:00:00,1751588.3115679151,1281797.587924488,2899761.931548711 
 03/14  15:00:00,1702510.3093024131,1259298.239866808,2971577.2269977904 
 03/14  16:00:00,1702739.8190969909,1127660.0909863706,2466882.20302684 
 03/14  17:00:00,2102990.3962334003,1433393.7597932466,2036260.8568742874 
 03/14  18:00:00,2539027.2992229583,2345921.9230314526,3029925.9541905066 
 03/14  19:00:00,2991874.7882599477,2914195.2396738296,5051648.254650416 
 03/14  20:00:00,3564901.736879166,3609014.4337071464,6429734.803713018 
 03/14  21:00:00,3902989.3415525956,4015030.2377209775,7181083.780598613 
 03/14  22:00:00,4085642.046791846,4240279.7446692,7540738.788550284 
 03/14  23:00:00,4436018.624901682,4630452.421456737,8029503.764946349 
 03/14  24:00:00,4678976.12603755,4894901.648822817,8259435.361510441 
 03/15  01:00:00,4883233.267897677,5128267.224719344,8551058.443798074 
 03/15  02:00:00,5144138.020654401,5437711.260197465,9107052.90445234 
 03/15  03:00:00,5367683.405865338,5704935.383394489,9589815.858691096 
 03/15  04:00:00,5757025.868807849,6133705.607388501,10178091.26166837 
 03/15  05:00:00,6234371.447943851,6665474.120664424,10975932.69933189 
 03/15  06:00:00,6579578.511185147,7053791.805772593,11541992.090097444 
 03/15  07:00:00,6788270.659523252,7265891.04750992,11621269.97005366 
 03/15  08:00:00,6880336.361894703,7331405.175466666,11457511.164000023 
 03/15  09:00:00,6323673.649768023,6636691.598835596,10187941.21174576 
 03/15  10:00:00,5082268.357297059,5058416.046301685,7157275.007575306 
 03/15  11:00:00,3866607.004672268,3110568.2535143415,4247472.171658563 
 03/15  12:00:00,2789470.639087936,1628726.0755120579,2576489.1504277065 
 03/15  13:00:00,1809532.991009245,394513.10100220214,1946716.2559374308 
 03/15  14:00:00,453442.3784329862,0.0,1507373.3634488834 
 03/15  15:00:00,97847.64162416104,0.0,876636.7716951063 
 03/15  16:00:00,540255.0271009157,0.0,314789.28235481214 
 03/15  17:00:00,1352572.602197564,284352.7624678209,478989.30193782545 
 03/15  18:00:00,1818241.7502860767,1290313.2099387539,1862409.3778481858 
 03/15  19:00:00,2671552.5817055954,2379900.2666357374,4866148.342906644 
 03/15  20:00:00,3769457.5174240875,3667353.949540238,6872820.076733958 
 03/15  21:00:00,4612250.06951693,4628756.222619736,8225586.0869865455 
 03/15  22:00:00,5225090.734185742,5352058.474133249,9308387.803117918 
 03/15  23:00:00,5726478.169145923,5948868.94179736,10181494.818674993 
 03/15  24:00:00,6052748.5394532755,6343878.124543386,10734673.88759975 
 03/16  01:00:00,6060530.020633943,6371435.457870281,10665947.98311665 
 03/16  02:00:00,6035850.854372093,6346110.544326678,10541760.934374765 
 03/16  03:00:00,6344299.114322357,6710422.501958966,11275804.683321284 
 03/16  04:00:00,6754550.773538244,7190790.8690267075,12102740.877344538 
 03/16  05:00:00,7084238.620460802,7539714.83173234,12380035.939172832 
 03/16  06:00:00,7376846.362663155,7857781.610880487,12782130.19210539 
 03/16  07:00:00,7653974.5205350015,8166234.0475835465,13180994.55979783 
 03/16  08:00:00,7811460.684048468,8323020.274706423,13250502.23691243 
 03/16  09:00:00,7084821.455418112,7438647.284498887,11396388.75989201 
 03/16  10:00:00,5479184.23946021,5398178.204309129,7136732.549714338 
 03/16  11:00:00,3974508.44304887,3058926.8712103185,3844687.088785022 
 03/16  12:00:00,2538129.0595246986,1182016.4928036537,1629393.495702446 
 03/16  13:00:00,1129824.6412276193,31380.519432550496,482512.2280511609 
 03/16  14:00:00,42206.818365227446,0.0,159506.64957670524 
 03/16  15:00:00,0.0,0.0,54644.72528697224 
 03/16  16:00:00,0.0,0.0,0.0 
 03/16  17:00:00,76360.09728468343,0.0,0.0 
 03/16  18:00:00,350538.8272687778,0.0,0.0 
 03/16  19:00:00,930830.0087340435,326508.2703794306,1289541.2234998795 
 03/16  20:00:00,1640541.4624429974,1184677.3843707487,2840983.592330858 
 03/16  21:00:00,2072468.619172893,1712285.0796575528,3659311.5510378946 
 03/16  22:00:00,2380346.0214820607,2082182.4939655496,4068586.156763689 
 03/16  23:00:00,2596756.453924411,2348476.0177667197,4326892.441556434 
 03/16  24:00:00,2739938.9578730147,2524719.883818021,4409739.822867733 
 03/17  01:00:00,2903291.810865855,2720844.1576787746,4562692.70968977 
 03/17  02:00:00,3115215.343157126,2989219.807942515,4988676.822396415 
 03/17  03:00:00,3284798.7507001213,3208694.24751306,5346763.228164905 
 03/17  04:00:00,3429564.421722917,3390407.5702190073,5597971.949603231 
