building_id,district,group,k,storeys,area_m2,spread,verdict,checks_failing,in_ceiling82_population,affected
way/953381378,ES-MAD-BERRUGUETE,TRAPEZOID,2,4,113,0.6263,PASS,,True,False
way/953381380,ES-MAD-BERRUGUETE,TRAPEZOID,2,4,172,0.9999,PASS,,True,False
way/953381381,ES-MAD-BERRUGUETE,L_SHAPE,2,4,381,1.0,PASS,,True,False
way/955886067,ES-MAD-BERRUGUETE,SQUARE,2,5,226,0.9999,PASS,,True,False
way/955886068,ES-MAD-BERRUGUETE,SLIVER,2,5,116,0.4211,PASS,,True,True
way/955886073,ES-MAD-BERRUGUETE,SQUARE,3,3,93,0.5,PASS,,True,False
way/956365732,ES-MAD-BERRUGUETE,L_SHAPE,4,4,404,0.9999,PASS,,True,False
way/956615879,ES-MAD-BERRUGUETE,COMPLEX_MULTI_WING,3,4,224,0.5474,PASS,,True,False
way/956615880,ES-MAD-BERRUGUETE,COMPLEX_MULTI_WING,2,5,140,0.9999,PASS,,True,False
way/957551186,ES-MAD-BERRUGUETE,RECTANGLE,10,3,172,0.9997,PASS,,True,False
way/957650433,ES-MAD-BERRUGUETE,SLIVER,2,2,63,0.9998,PASS,,True,False
way/957650449,ES-MAD-BERRUGUETE,U_OR_T_SHAPE,2,5,101,1.0,PASS,,True,False
way/957847558,ES-MAD-BERRUGUETE,SLIVER,2,3,71,0.9999,PASS,,True,False
way/957847559,ES-MAD-BERRUGUETE,CORRIDOR_RECTANGLE,6,7,289,0.9997,PASS,,True,False
way/957847560,ES-MAD-BERRUGUETE,SLIVER,2,7,165,1.0,PASS,,True,False
way/965605236,ES-MAD-BERRUGUETE,SLIVER,2,4,56,0.9999,FAIL,C11,True,False
way/965605237,ES-MAD-BERRUGUETE,SLIVER,2,4,71,1.0,PASS,,True,False
way/965605242,ES-MAD-BERRUGUETE,L_SHAPE,2,4,304,1.0,PASS,,True,False
way/965605243,ES-MAD-BERRUGUETE,COMPLEX_MULTI_WING,3,5,180,0.5,PASS,,True,False
way/965605244,ES-MAD-BERRUGUETE,COMPLEX_MULTI_WING,3,4,275,0.5,PASS,,True,False
way/965605245,ES-MAD-BERRUGUETE,SLIVER,2,4,222,0.9999,PASS,,True,False
way/965605254,ES-MAD-BERRUGUETE,U_OR_T_SHAPE,2,4,110,0.385,PASS,,True,True
way/965605255,ES-MAD-BERRUGUETE,COMPLEX_MULTI_WING,2,4,153,0.9999,PASS,,True,False
way/965605259,ES-MAD-BERRUGUETE,COMPLEX_MULTI_WING,5,5,389,0.4385,PASS,,True,True
way/965605261,ES-MAD-BERRUGUETE,SQUARE,2,3,268,1.0,PASS,,True,False
way/965718572,ES-MAD-BERRUGUETE,COMPLEX_MULTI_WING,7,4,490,0.9999,PASS,,True,False
way/966274050,ES-MAD-BERRUGUETE,SLIVER,2,3,112,0.3108,PASS,,True,True
way/966274051,ES-MAD-BERRUGUETE,TRIANGLE,2,4,104,1.0,PASS,,True,False
way/966274052,ES-MAD-BERRUGUETE,COMPLEX_MULTI_WING,5,3,266,0.431,PASS,,True,True
way/966274053,ES-MAD-BERRUGUETE,U_OR_T_SHAPE,2,3,125,0.2024,PASS,,True,True
way/968439455,ES-MAD-BERRUGUETE,COMPLEX_MULTI_WING,5,8,722,0.5789,PASS,,True,False
relation/3730743,ES-MAD-BERRUGUETE,COURTYARD,31,5,1869,0.9373,PASS,,True,False
relation/4154505,ES-MAD-BERRUGUETE,COURTYARD,6,4,252,0.9456,PASS,,True,False
relation/4154506,ES-MAD-BERRUGUETE,COURTYARD,5,5,286,0.4738,PASS,,True,True
relation/4154554,ES-MAD-BERRUGUETE,COURTYARD,6,5,286,0.4328,PASS,,True,True
relation/4154555,ES-MAD-BERRUGUETE,COURTYARD,7,2,307,0.2524,PASS,,True,True
relation/4154596,ES-MAD-BERRUGUETE,COURTYARD,3,4,240,0.6853,PASS,,True,False
relation/4164892,ES-MAD-BERRUGUETE,COURTYARD,4,4,210,0.3106,PASS,,True,True
relation/4164893,ES-MAD-BERRUGUETE,COURTYARD,10,4,668,0.8703,PASS,,True,False
relation/4164894,ES-MAD-BERRUGUETE,COURTYARD,9,4,1143,0.987,FAIL,C10,True,False
relation/4164895,ES-MAD-BERRUGUETE,COURTYARD,6,4,434,0.971,PASS,,True,False
relation/4164961,ES-MAD-BERRUGUETE,COURTYARD,2,3,199,0.9999,PASS,,True,False
relation/4164962,ES-MAD-BERRUGUETE,COURTYARD,3,3,252,0.9568,PASS,,True,False
relation/4164983,ES-MAD-BERRUGUETE,COURTYARD,7,3,332,0.3866,FAIL,C10,True,True
relation/4165178,ES-MAD-BERRUGUETE,COURTYARD,3,6,833,0.9677,PASS,,True,False
relation/4165179,ES-MAD-BERRUGUETE,COURTYARD,6,2,208,0.5,PASS,,True,False
relation/4165180,ES-MAD-BERRUGUETE,COURTYARD,5,3,366,0.6644,PASS,,True,False
relation/4165181,ES-MAD-BERRUGUETE,COURTYARD,4,4,411,1.0,PASS,,False,False
relation/4165182,ES-MAD-BERRUGUETE,COURTYARD,4,5,443,0.9703,PASS,,True,False
relation/4172529,ES-MAD-BERRUGUETE,COURTYARD,4,5,377,0.5,PASS,,True,False
relation/4172530,ES-MAD-BERRUGUETE,COURTYARD,8,6,381,0.6466,FAIL,C10,True,False
relation/4172891,ES-MAD-BERRUGUETE,COURTYARD,4,3,294,0.5001,PASS,,True,False
relation/4172892,ES-MAD-BERRUGUETE,COURTYARD,3,5,318,0.4782,PASS,,True,True
relation/4179135,ES-MAD-BERRUGUETE,COURTYARD,10,2,630,0.2617,FAIL,C11,True,True
relation/4466638,ES-MAD-BERRUGUETE,COURTYARD,10,3,575,0.4999,FAIL,C11,True,True
relation/4678507,ES-MAD-BERRUGUETE,COURTYARD,8,7,546,0.6513,PASS,,True,False
relation/4678509,ES-MAD-BERRUGUETE,COURTYARD,3,7,443,0.9957,FAIL,C10,True,False
relation/4835799,ES-MAD-BERRUGUETE,COURTYARD,3,5,283,0.5005,PASS,,True,False
relation/4835800,ES-MAD-BERRUGUETE,COURTYARD,2,2,162,1.0,PASS,,True,False
relation/4835801,ES-MAD-BERRUGUETE,COURTYARD,9,5,551,0.2654,FAIL,C10,True,True
relation/5662801,ES-MAD-BERRUGUETE,COURTYARD,8,5,492,0.9233,PASS,,True,False
relation/5662802,ES-MAD-BERRUGUETE,COURTYARD,4,5,207,0.4072,PASS,,True,True
relation/5662803,ES-MAD-BERRUGUETE,COURTYARD,2,4,318,0.9999,FAIL,C5,True,False
relation/5808693,ES-MAD-BERRUGUETE,COURTYARD,3,7,516,0.5,FAIL,C10,True,False
relation/5808694,ES-MAD-BERRUGUETE,COURTYARD,3,3,170,0.5,PASS,,True,False
relation/5808695,ES-MAD-BERRUGUETE,COURTYARD,3,4,208,0.9999,PASS,,True,False
relation/5808696,ES-MAD-BERRUGUETE,COURTYARD,2,3,293,1.0,PASS,,False,False
relation/5808697,ES-MAD-BERRUGUETE,COURTYARD,6,4,228,0.5,FAIL,C10,True,False
relation/5808698,ES-MAD-BERRUGUETE,COURTYARD,2,3,265,1.0,PASS,,True,False
relation/6382787,ES-MAD-BERRUGUETE,COURTYARD,5,7,488,0.6565,PASS,,True,False
relation/12582232,ES-MAD-BERRUGUETE,COURTYARD,4,4,272,0.9999,PASS,,True,False
relation/12582233,ES-MAD-BERRUGUETE,COURTYARD,2,7,206,1.0,PASS,,True,False
relation/12582234,ES-MAD-BERRUGUETE,COURTYARD,4,5,339,0.4777,PASS,,True,True
relation/12628570,ES-MAD-BERRUGUETE,COURTYARD,5,4,433,0.5881,PASS,,False,False
relation/12628571,ES-MAD-BERRUGUETE,COURTYARD,6,6,298,0.6112,PASS,,True,False
relation/12638103,ES-MAD-BERRUGUETE,COURTYARD,5,5,392,0.4111,PASS,,True,True
relation/12700585,ES-MAD-BERRUGUETE,COURTYARD,4,6,457,0.489,PASS,,True,True
relation/12700645,ES-MAD-BERRUGUETE,COURTYARD,6,7,279,0.569,PASS,,True,False
relation/12702625,ES-MAD-BERRUGUETE,COURTYARD,3,3,206,0.4647,PASS,,False,True
relation/12702626,ES-MAD-BERRUGUETE,COURTYARD,4,4,231,0.5909,FAIL,C11,True,False
relation/12702627,ES-MAD-BERRUGUETE,COURTYARD,4,4,235,0.2444,PASS,,True,True
relation/12702628,ES-MAD-BERRUGUETE,COURTYARD,5,3,203,0.5035,PASS,,True,False
relation/12702629,ES-MAD-BERRUGUETE,COURTYARD,2,6,250,1.0,PASS,,True,False
relation/12702630,ES-MAD-BERRUGUETE,COURTYARD,2,7,341,0.9973,PASS,,True,False
relation/12702631,ES-MAD-BERRUGUETE,COURTYARD,3,4,145,1.0,PASS,,True,False
relation/12704090,ES-MAD-BERRUGUETE,COURTYARD,6,5,666,0.9999,PASS,,True,False
relation/12706920,ES-MAD-BERRUGUETE,COURTYARD,4,3,151,0.4269,PASS,,True,True
relation/12707193,ES-MAD-BERRUGUETE,COURTYARD,6,4,371,0.3836,PASS,,False,True
relation/12707194,ES-MAD-BERRUGUETE,COURTYARD,5,4,273,0.3934,FAIL,C10,True,True
relation/12707195,ES-MAD-BERRUGUETE,COURTYARD,3,2,142,0.9856,FAIL,C10,True,False
relation/12713025,ES-MAD-BERRUGUETE,COURTYARD,6,3,444,0.9999,PASS,,True,False
relation/12713026,ES-MAD-BERRUGUETE,COURTYARD,3,3,501,0.3942,PASS,,True,True
relation/12725306,ES-MAD-BERRUGUETE,COURTYARD,3,3,307,0.9587,PASS,,True,False
relation/12743488,ES-MAD-BERRUGUETE,COURTYARD,3,5,203,1.0,PASS,,True,False
relation/12765477,ES-MAD-BERRUGUETE,COURTYARD,4,5,441,0.4411,PASS,,True,True
relation/12765478,ES-MAD-BERRUGUETE,COURTYARD,6,6,404,0.9913,PASS,,True,False
relation/12771675,ES-MAD-BERRUGUETE,COURTYARD,4,3,225,0.1854,PASS,,True,True
relation/12771676,ES-MAD-BERRUGUETE,COURTYARD,2,3,144,0.3028,PASS,,True,True
relation/12794755,ES-MAD-BERRUGUETE,COURTYARD,2,4,565,0.4377,PASS,,True,True
relation/12800463,ES-MAD-BERRUGUETE,COURTYARD,6,5,273,0.3764,FAIL,C10,True,True
relation/12800464,ES-MAD-BERRUGUETE,COURTYARD,8,5,305,0.4639,FAIL,C10,True,True
relation/12800465,ES-MAD-BERRUGUETE,COURTYARD,6,5,243,0.7652,FAIL,C10,True,False
relation/12803889,ES-MAD-BERRUGUETE,COURTYARD,11,4,560,0.4999,PASS,,True,True
relation/12803902,ES-MAD-BERRUGUETE,COURTYARD,11,4,327,0.2512,FAIL,C10,True,True
relation/12818819,ES-MAD-BERRUGUETE,COURTYARD,8,4,486,0.5671,PASS,,False,False
relation/12837455,ES-MAD-BERRUGUETE,COURTYARD,2,4,149,0.9999,PASS,,True,False
relation/12837456,ES-MAD-BERRUGUETE,COURTYARD,4,2,220,0.4938,PASS,,True,True
relation/12863111,ES-MAD-BERRUGUETE,COURTYARD,8,5,604,0.9896,PASS,,True,False
relation/12876435,ES-MAD-BERRUGUETE,COURTYARD,4,5,177,0.5152,PASS,,True,False
relation/12876437,ES-MAD-BERRUGUETE,COURTYARD,4,2,103,0.4132,PASS,,True,True
relation/12877780,ES-MAD-BERRUGUETE,COURTYARD,2,4,115,0.9998,PASS,,True,False
relation/12882209,ES-MAD-BERRUGUETE,COURTYARD,10,3,494,0.4149,FAIL,C10,True,True
relation/12882211,ES-MAD-BERRUGUETE,COURTYARD,2,3,166,0.6721,PASS,,True,False
relation/12891866,ES-MAD-BERRUGUETE,COURTYARD,3,4,260,1.0,PASS,,True,False
relation/12891867,ES-MAD-BERRUGUETE,COURTYARD,2,2,89,0.6793,PASS,,True,False
relation/12931518,ES-MAD-BERRUGUETE,COURTYARD,2,4,223,0.4705,PASS,,True,True
relation/12993356,ES-MAD-BERRUGUETE,COURTYARD,4,4,335,0.5252,FAIL,C10,True,False
relation/13033801,ES-MAD-BERRUGUETE,COURTYARD,7,4,319,0.6378,PASS,,True,False
relation/13146437,ES-MAD-BERRUGUETE,COURTYARD,6,4,945,0.2862,PASS,,True,True
relation/13160790,ES-MAD-BERRUGUETE,COURTYARD,3,3,425,0.9874,PASS,,True,False
relation/13160791,ES-MAD-BERRUGUETE,COURTYARD,12,3,566,0.7702,FAIL,C11,True,False
relation/13263924,ES-MAD-BERRUGUETE,COURTYARD,6,2,274,0.9041,PASS,,True,False
relation/13263925,ES-MAD-BERRUGUETE,COURTYARD,2,2,106,0.986,PASS,,True,False
relation/13296657,ES-MAD-BERRUGUETE,COURTYARD,6,5,1114,0.5597,PASS,,True,False
relation/13306447,ES-MAD-BERRUGUETE,COURTYARD,2,4,348,0.5037,PASS,,True,False
relation/13306448,ES-MAD-BERRUGUETE,COURTYARD,2,4,352,0.9999,PASS,,True,False
relation/13307655,ES-MAD-BERRUGUETE,COURTYARD,2,4,225,0.0928,PASS,,True,True
relation/13381288,ES-MAD-BERRUGUETE,COURTYARD,2,4,200,1.0,PASS,,True,False
relation/13430481,ES-MAD-BERRUGUETE,COURTYARD,3,2,140,0.8434,PASS,,True,False
BATIMENT0000000013365727_part0,FR-LYO-HAUTCOEURPENTES,SLIVER,3,3,49,0.9998,PASS,,True,False
BATIMENT0000000240877151_part0,FR-LYO-HAUTCOEURPENTES,TRIANGLE,5,6,272,0.9998,PASS,,True,False
BATIMENT0000000240877523_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,2,2,158,0.202,PASS,,True,True
BATIMENT0000000240877527_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,6,5,276,0.9999,FAIL,C5,True,False
BATIMENT0000000240879409_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,6,5,370,0.9998,PASS,,True,False
BATIMENT0000000240879419_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,8,354,0.9999,PASS,,True,False
BATIMENT0000000240879449_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,12,6,544,0.9998,FAIL,C11,True,False
BATIMENT0000000240879467_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,6,5,324,0.9998,PASS,,True,False
BATIMENT0000000240879492_part0,FR-LYO-HAUTCOEURPENTES,COURTYARD,6,5,240,0.9867,PASS,,True,False
BATIMENT0000000240879510_part0,FR-LYO-HAUTCOEURPENTES,TRAPEZOID,2,2,135,0.9999,PASS,,True,False
BATIMENT0000000240879534_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,7,181,0.9088,PASS,,True,False
BATIMENT0000000240879546_part0,FR-LYO-HAUTCOEURPENTES,CORRIDOR_RECTANGLE,12,6,376,0.9996,PASS,,True,False
BATIMENT0000000240879558_part0,FR-LYO-HAUTCOEURPENTES,TRIANGLE,4,7,263,0.9999,PASS,,True,False
BATIMENT0000000240879564_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,8,131,0.9999,PASS,,True,False
BATIMENT0000000240879572_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,5,7,352,0.6666,PASS,,True,False
BATIMENT0000000240879577_part0,FR-LYO-HAUTCOEURPENTES,CORRIDOR_RECTANGLE,2,4,408,1.0,PASS,,True,False
BATIMENT0000000240879669_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,6,5,159,0.9998,PASS,,True,False
BATIMENT0000000240879789_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,6,329,0.9999,PASS,,True,False
BATIMENT0000000240879957_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,5,6,330,0.6667,PASS,,True,False
BATIMENT0000000240879972_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,7,245,0.9999,PASS,,True,False
BATIMENT0000000240879975_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,7,246,0.9167,PASS,,True,False
BATIMENT0000000240879977_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,5,6,166,0.5,PASS,,True,False
BATIMENT0000000240879979_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,7,167,0.9998,PASS,,True,False
BATIMENT0000000240879983_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,5,6,317,0.4999,PASS,,True,True
BATIMENT0000000240879984_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,2,2,88,0.9999,PASS,,True,False
BATIMENT0000000240879986_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,6,5,364,0.8273,PASS,,True,False
BATIMENT0000000240879992_part0,FR-LYO-HAUTCOEURPENTES,COURTYARD,5,6,374,0.4999,PASS,,False,True
BATIMENT0000000240879995_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,5,7,470,0.9998,PASS,,True,False
BATIMENT0000000240879996_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,6,6,1290,0.9953,PASS,,True,False
BATIMENT0000000240880001_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,3,4,199,0.5,PASS,,True,False
BATIMENT0000000240880008_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,5,6,340,0.9998,PASS,,True,False
BATIMENT0000000240880009_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,7,277,0.9999,PASS,,True,False
BATIMENT0000000240880010_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,4,7,342,0.9998,PASS,,True,False
BATIMENT0000000240880013_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,2,2,94,0.9999,PASS,,True,False
BATIMENT0000000240880015_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,5,6,582,0.5,PASS,,True,False
BATIMENT0000000240880018_part0,FR-LYO-HAUTCOEURPENTES,TRIANGLE,4,7,208,0.9999,PASS,,True,False
BATIMENT0000000240880020_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,5,6,186,0.6667,PASS,,True,False
BATIMENT0000000240880021_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,4,7,316,0.9998,PASS,,True,False
BATIMENT0000000240880027_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,3,3,109,0.9999,PASS,,True,False
BATIMENT0000000240880035_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,5,6,228,0.9998,PASS,,True,False
BATIMENT0000000240880036_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,5,6,321,0.6667,PASS,,True,False
BATIMENT0000000240880044_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,9,8,646,0.9998,PASS,,True,False
BATIMENT0000000240880055_part0,FR-LYO-HAUTCOEURPENTES,SLIVER,2,2,38,0.9823,PASS,,True,False
BATIMENT0000000240880100_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,12,6,482,0.7605,PASS,,True,False
BATIMENT0000000240880109_part0,FR-LYO-HAUTCOEURPENTES,SLIVER,2,4,168,1.0,PASS,,True,False
BATIMENT0000000240880110_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,2,4,201,0.3529,PASS,,True,True
BATIMENT0000000240880122_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,4,7,365,0.9999,PASS,,True,False
BATIMENT0000000240880127_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,3,10,313,0.9999,PASS,,True,False
BATIMENT0000000240880130_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,5,6,258,0.6149,PASS,,True,False
BATIMENT0000000240880150_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,2,2,417,0.9999,PASS,,True,False
BATIMENT0000000240880151_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,6,5,286,0.9997,PASS,,True,False
BATIMENT0000000240880159_part0,FR-LYO-HAUTCOEURPENTES,TRIANGLE,3,3,135,1.0,PASS,,True,False
BATIMENT0000000240880162_part0,FR-LYO-HAUTCOEURPENTES,CORRIDOR_RECTANGLE,4,3,175,0.9998,PASS,,True,False
BATIMENT0000000240880173_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,2,2,100,0.9999,PASS,,True,False
BATIMENT0000000240880186_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,9,8,304,0.5752,FAIL,C11,True,False
BATIMENT0000000240880192_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,4,7,260,0.1943,FAIL,C10;C11,True,True
BATIMENT0000000240880193_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,5,6,365,0.5,PASS,,True,False
BATIMENT0000000240880199_part0,FR-LYO-HAUTCOEURPENTES,SLIVER,4,2,106,0.4999,PASS,,True,True
BATIMENT0000000240880201_part0,FR-LYO-HAUTCOEURPENTES,SLIVER,8,1,53,0.6662,FAIL,C6,True,False
BATIMENT0000000240880205_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,10,7,407,0.5006,PASS,,True,False
BATIMENT0000000240880212_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,2,2,86,0.7526,PASS,,True,False
BATIMENT0000000240880213_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,7,410,0.4897,PASS,,True,True
BATIMENT0000000240880228_part0,FR-LYO-HAUTCOEURPENTES,COURTYARD,2,2,173,0.9212,PASS,,True,False
BATIMENT0000000240880238_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,3,9,152,0.5,PASS,,True,False
BATIMENT0000000240880245_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,3,3,161,0.1265,FAIL,C10,True,True
BATIMENT0000000240880246_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,6,5,177,0.9825,PASS,,True,False
BATIMENT0000000240880254_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,7,208,0.9813,PASS,,True,False
BATIMENT0000000240880262_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,7,233,0.9999,PASS,,True,False
BATIMENT0000000240880271_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,5,6,217,0.4999,PASS,,True,True
BATIMENT0000000240880340_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,7,136,0.9998,PASS,,True,False
BATIMENT0000000240880341_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,5,6,265,0.5,PASS,,True,False
BATIMENT0000000240880344_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,4,7,234,0.9999,PASS,,True,False
BATIMENT0000000240880346_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,5,6,344,0.5678,PASS,,True,False
BATIMENT0000000240880347_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,6,5,293,0.9998,PASS,,True,False
BATIMENT0000000240880356_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,6,5,308,0.9998,PASS,,True,False
BATIMENT0000000240880359_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,6,6,197,0.9386,PASS,,True,False
BATIMENT0000000240880367_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,4,8,784,0.0527,PASS,,True,True
BATIMENT0000000240880370_part0,FR-LYO-HAUTCOEURPENTES,SLAB,5,6,398,0.4999,PASS,,True,True
BATIMENT0000000240880372_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,4,7,224,0.9998,PASS,,True,False
BATIMENT0000000240880374_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,4,7,221,0.9999,PASS,,True,False
BATIMENT0000000240880377_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,4,7,484,0.9998,PASS,,True,False
BATIMENT0000000240880380_part0,FR-LYO-HAUTCOEURPENTES,COURTYARD,5,6,570,0.9152,PASS,,True,False
BATIMENT0000000240880383_part0,FR-LYO-HAUTCOEURPENTES,COURTYARD,4,8,344,0.9998,PASS,,True,False
BATIMENT0000000240880384_part0,FR-LYO-HAUTCOEURPENTES,COURTYARD,4,8,675,0.3723,PASS,,True,True
BATIMENT0000000240880388_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,3,9,281,0.9999,PASS,,True,False
BATIMENT0000000240880393_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,8,249,0.9999,PASS,,True,False
BATIMENT0000000240880395_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,4,8,399,0.9999,PASS,,True,False
BATIMENT0000000240880400_part0,FR-LYO-HAUTCOEURPENTES,COURTYARD,4,8,367,0.9712,PASS,,True,False
BATIMENT0000000240880404_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,5,6,118,0.5624,PASS,,True,False
BATIMENT0000000240880408_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,8,275,0.8688,PASS,,True,False
BATIMENT0000000240880410_part0,FR-LYO-HAUTCOEURPENTES,COURTYARD,4,8,269,0.5,PASS,,False,False
BATIMENT0000000240880479_part0,FR-LYO-HAUTCOEURPENTES,COURTYARD,4,8,1011,0.6381,PASS,,False,False
BATIMENT0000000240880569_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,8,322,0.9999,PASS,,True,False
BATIMENT0000000240880570_part0,FR-LYO-HAUTCOEURPENTES,TRAPEZOID,3,9,153,0.5,PASS,,True,False
BATIMENT0000000240880624_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,5,6,149,0.6665,PASS,,True,False
BATIMENT0000000240881089_part0,FR-LYO-HAUTCOEURPENTES,SLIVER,2,2,80,0.4474,PASS,,True,True
BATIMENT0000000240881095_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,5,6,178,0.4999,PASS,,True,True
BATIMENT0000000240881096_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,8,159,0.9999,PASS,,True,False
BATIMENT0000000240881098_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,8,124,0.9997,PASS,,True,False
BATIMENT0000000240881103_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,6,5,175,0.9998,PASS,,True,False
BATIMENT0000000240881106_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,9,8,405,0.9998,PASS,,True,False
BATIMENT0000000240881107_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,9,8,371,0.996,PASS,,True,False
BATIMENT0000000240881119_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,7,268,1.0,PASS,,True,False
BATIMENT0000000240881120_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,4,7,283,0.9519,PASS,,True,False
BATIMENT0000000240881123_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,7,241,0.9997,PASS,,True,False
BATIMENT0000000240881124_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,4,8,251,0.9999,PASS,,True,False
BATIMENT0000000240881125_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,4,7,247,0.5001,PASS,,True,False
BATIMENT0000000240881126_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,7,173,0.9999,PASS,,True,False
BATIMENT0000000240881127_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,5,6,248,0.9998,PASS,,True,False
BATIMENT0000000240881128_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,8,260,0.9998,PASS,,True,False
BATIMENT0000000240881132_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,8,415,0.9176,PASS,,True,False
BATIMENT0000000240881134_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,4,7,394,0.9998,PASS,,True,False
BATIMENT0000000240881136_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,4,7,166,0.5,PASS,,True,False
