building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,context_building_count
way/554859553,7df6a1a199fd333e,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,54db543a0cba9dea9c9f3df2c76754d8d7f26a97b6a1b48c739be3b0c147b748,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,940.5028,940.5028,940.5028,4
way/554859554,9691bb3ce9591348,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,3ff5f0787a6e189b9e4c4e4cf426d9e8be5ca7c5ee72f89b64af0aa483758fc3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,2161.9813,2161.9813,1906.443,6
way/554859555,575a090a2fc288d4,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a2ac3e8ce2b3f596e3003f086bf696f810b499b7d274d8ad83d8d33bde430ba4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,1475.0064,1475.0064,1475.0064,2
way/554859556,6254e2c2d0b6dbe8,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,3f806c70c9e9c5bbf2f6d878dda92df0044edf5c110ff6ec43a83f05ce0dfc47,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,3094.1428,3094.1428,2899.2911,5
way/554859561,89e89d65ed1ebf06,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,df7f5f28da8cc1d5adcb87ab696fea6043803cc0ec61ece8e1d73f953c49d8dc,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,471.1404,471.1404,471.1404,9
way/656952078,3ede73cd6d3add4e,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4c71f0d88aa437032506b0995554ca25a457bf5be2470ce33dc2909320a48110,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,711.3279,711.3279,711.3279,5
way/701972626,2f60d48651ab17c3,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,93e47e9ef3a06b0370b8eb73a68c99899c7b90d33ef169673275d13c9e4e895e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,212.637,212.637,212.637,11
way/952012484,a848a5de82472ff8,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,c2504cd4eaaa58272236d1b31974eedb51b7823e7458d9b6bc81e9d339ee0ba7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,277.2954,277.2954,277.2954,11
way/952012485,ea20615fed07f63a,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,d926a86646307c7f46f5bd59d48dfc4f466971ecfb7beb17c5c43a49e4f888eb,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,276.1529,276.1529,276.1529,16
way/952012486,b826d307f6b28259,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,8c4e456f876f6376bbbc2da0c167c051d833f760d36955de471697e2a1c68db2,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,331.8536,331.8536,331.8536,4
