Date/Time,BATIMENT0000000240879459_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879459_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879459_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879459_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879459_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/25  07:00:00,25520623.033665065,24908133.982926965,25007226.17863992,25745711.007759105,39981736.53139756 
 01/25  08:00:00,25524182.95726679,24916336.280374963,25016674.30791409,25753897.683936574,39801367.71331395 
 01/25  09:00:00,25426408.466915518,24821062.38539015,24915420.22872765,25641632.50800469,39305897.44123277 
 01/25  10:00:00,24908383.081385974,24299987.183877625,24363264.6696314,25051969.96511111,38043803.42556616 
 01/25  11:00:00,24061721.641098376,23442769.831391994,23408616.44392483,24022708.537217434,36408367.69605612 
 01/25  12:00:00,23455900.442643054,22700661.254326,22502185.270558454,23060152.803361475,35089356.817146234 
 01/25  13:00:00,23194305.23453739,22190044.54538271,21969990.97946234,22517971.64359245,34351707.79638067 
 01/25  14:00:00,22708217.149208397,21630479.664003905,21294975.45859029,21692110.186933924,33163553.67337589 
 01/25  15:00:00,22358857.431852594,21455637.7939477,20907591.0549757,21064462.68273483,32115225.819541264 
 01/25  16:00:00,22235921.12127673,21523191.62414394,21201711.496064708,21060275.694276024,31764292.85589378 
 01/25  17:00:00,22300869.460895576,21604145.23743409,21503265.993279405,21788353.466016136,31943044.30112322 
 01/25  18:00:00,22386973.879902087,21692913.088977866,21641157.894020822,22136715.788169395,33266420.29093004 
 01/25  19:00:00,22494214.195785444,21809000.970212415,21786314.419871133,22316608.62136405,33807771.2665119 
 01/25  20:00:00,22724807.69088959,22050850.02882255,22052197.256987303,22614813.08484214,34523183.517464355 
 01/25  21:00:00,22813615.666785322,22149048.422109887,22168625.202517875,22755944.451129526,34919680.67564363 
 01/25  22:00:00,23163172.837868035,22506241.82360352,22537292.420123942,23139967.13772346,35380244.52949744 
 01/25  23:00:00,23581676.48557394,22931640.418787487,22970276.984620955,23584315.37897839,35852727.03155347 
 01/25  24:00:00,23300408.94951601,22655845.96331757,22701175.165202644,23320922.20269479,35453860.00005715 
 01/26  01:00:00,23245430.491124265,22604460.463424493,22656346.183094755,23281867.487099774,35371096.94910943 
 01/26  02:00:00,23509197.355843954,22873578.049136687,22932672.428996418,23567928.18623779,35767075.80507118 
 01/26  03:00:00,23734134.63707688,23103017.293392107,23168782.087818053,23813778.296882607,36122951.55693548 
 01/26  04:00:00,24018655.69236987,23391374.613594573,23458380.419011418,24105935.075581614,36341976.434915915 
 01/26  05:00:00,24310088.887558855,23686031.60843927,23752818.07405761,24399029.09597115,36555420.262981124 
 01/26  06:00:00,24525445.719603293,23904823.715294186,23973949.894140124,24623341.704544827,36819166.47876454 
 01/26  07:00:00,24609686.952692155,23993936.99057648,24069765.011585988,24728313.330303516,37100153.96013665 
 01/26  08:00:00,24875731.742446203,24264046.98873792,24345499.524182755,25013583.991559487,37581934.85840363 
 01/26  09:00:00,24989282.19856635,24381104.24569891,24463315.8815079,25134453.278036397,37736152.03438115 
 01/26  10:00:00,24895244.509515867,24290027.21217191,24363491.24023093,25028174.282297052,37569525.12190587 
 01/26  11:00:00,24756153.697900347,24154396.975228347,24193743.51298247,24833556.18175034,37233522.35812332 
 01/26  12:00:00,24296774.039202407,23675238.95309616,23647926.363951396,24248459.05410661,36342060.56232531 
 01/26  13:00:00,24194927.26878114,23574953.578743406,23564635.543283172,24164326.836569965,36122209.11994182 
 01/26  14:00:00,23982010.55852884,23349296.77712009,23311262.588495694,23885425.241070334,35740424.20771444 
 01/26  15:00:00,23846662.92192252,23227785.985568825,23176150.026193343,23732725.146327965,35530141.88734465 
 01/26  16:00:00,23754977.91058217,23148122.784310646,23091690.46301879,23525069.38307251,35153235.98121725 
 01/26  17:00:00,23816449.750999585,23208212.524976972,23208101.55136058,23740442.559825953,35164907.59684366 
 01/26  18:00:00,24111285.758340843,23499834.187367134,23536680.56311704,24145063.55824819,36014583.86739634 
 01/26  19:00:00,24436898.356893264,23825602.154276002,23878876.18947279,24507321.078711443,36666857.344137 
 01/26  20:00:00,24755536.15834623,24146459.06267127,24204448.062509593,24840314.055881813,37096590.54365358 
 01/26  21:00:00,25163942.29382823,24558301.138174713,24623178.106097896,25270660.37862979,37751178.73240202 
 01/26  22:00:00,25547921.08997687,24945723.691975057,25016597.622319467,25675136.962924924,38368043.643523425 
 01/26  23:00:00,26042088.738292687,25443895.968883567,25520238.7497972,26190028.415964138,39117837.76520692 
 01/26  24:00:00,26399915.195623334,25805259.470228005,25883090.85667823,26558828.969974473,39549672.31062998 
 01/27  01:00:00,26647494.414844867,26056146.96285229,26134732.864992157,26812460.53772353,39819390.23627124 
 01/27  02:00:00,27056341.922852054,26469170.110766757,26552281.348691642,27239677.93338554,40468899.77451549 
 01/27  03:00:00,27447205.60775965,26864690.979879685,26952293.688402623,27649709.25269471,41103876.06595616 
 01/27  04:00:00,27586625.03232635,27007814.395735852,27096877.653537758,27798865.647651337,41293647.11888552 
 01/27  05:00:00,27765569.10651177,27189591.121458467,27278879.921568476,27982296.01114697,41493687.45819577 
 01/27  06:00:00,27906241.299672976,27333149.754411183,27423777.563808583,28131009.530280832,41708082.63543061 
 01/27  07:00:00,28010087.44212207,27439685.641189344,27531527.96006722,28241590.236043215,41864712.44092442 
 01/27  08:00:00,28184483.92043453,27618109.666701846,27714006.682024106,28431755.46458909,42228262.347007826 
 01/27  09:00:00,28267893.681511547,27705911.365332335,27807446.556110837,28536568.89261347,42624059.87119202 
 01/27  10:00:00,27948118.108159184,27391526.263130926,27480719.406609416,28195549.660022322,42450127.591215745 
 01/27  11:00:00,27094739.17712882,26536067.390885055,26491807.725635383,27118449.06960563,41019277.68192906 
 01/27  12:00:00,25973427.66191027,25271298.97067787,25109700.505084265,25722729.183098786,38840410.704694256 
 01/27  13:00:00,24713575.538216803,23670610.51854028,23450341.398319934,24035705.233525574,36410565.093182966 
 01/27  14:00:00,24005517.86766594,22928870.577211734,22611204.990692582,23037944.71186571,34934999.18467314 
 01/27  15:00:00,23615048.38270078,22782507.40213712,22337505.37459555,22598142.06297789,34199517.84708643 
 01/27  16:00:00,23442174.49761781,22769354.448230878,22551075.49311427,22711356.207459934,34173313.62078982 
 01/27  17:00:00,23366474.286010586,22703576.168631077,22629855.37741521,23041274.93127391,34015714.695473425 
 01/27  18:00:00,23639104.64702401,22976339.377633777,22948049.033129375,23504230.351576306,35318471.64407948 
 01/27  19:00:00,24039617.41018209,23384831.83992583,23388968.516234107,23983400.712513473,36379498.90778816 
 01/27  20:00:00,24355896.549810756,23709631.087477427,23728858.36745834,24342175.41512208,36928067.52911981 
 01/27  21:00:00,24675922.231911797,24037964.414087214,24070535.176452775,24700158.788514137,37455334.331429206 
 01/27  22:00:00,24832739.373815008,24202020.413014047,24247166.261959594,24892997.316546936,37831986.697806366 
 01/27  23:00:00,25109016.903775252,24485524.465367597,24541871.164202847,25202635.201776847,38314165.38122283 
 01/27  24:00:00,25470680.188202232,24853573.826182812,24914435.7667467,25581738.001242466,38665141.68740353 
 01/28  01:00:00,25870936.07660445,25261235.588548414,25332035.384286895,26012769.12780807,39344850.531812906 
 01/28  02:00:00,26259735.89715076,25657103.097596623,25739931.446179427,26440383.294012487,40153552.434014395 
 01/28  03:00:00,26415743.558886502,25818969.59164552,25909113.216095828,26621122.43164161,40493325.43619274 
 01/28  04:00:00,26617026.076358445,26026071.724118717,26125211.882220022,26851998.374275334,40977770.851933435 
 01/28  05:00:00,26926961.25831514,26341138.063142933,26445459.344580628,27182463.747326132,41454834.66238806 
 01/28  06:00:00,26989316.202773787,26407405.843220398,26513703.966988757,27254385.598888915,41510487.815355286 
 01/28  07:00:00,27119051.52180733,26540224.1615168,26648820.32830281,27393265.72969565,41672628.2974938 
 01/28  08:00:00,27266610.654757567,26690861.18905033,26801393.039080456,27549838.019931134,41871703.78689726 
 01/28  09:00:00,27281416.222412597,26709050.523699153,26818746.032753587,27567413.020446617,41842185.88108777 
 01/28  10:00:00,27034351.043150596,26466407.764397427,26557609.605287034,27287796.3202155,41385287.48314299 
 01/28  11:00:00,25765194.180748913,25194674.051228195,25185422.166730646,25844159.562156036,39379450.309417255 
 01/28  12:00:00,24463423.66117274,23747924.14128659,23589556.161115624,24208738.730742678,36991572.20765039 
 01/28  13:00:00,23270435.452314265,22317311.462258466,22144526.5943782,22743093.1290868,34795298.49468912 
 01/28  14:00:00,22418811.845732868,21575344.41951779,21396889.385866743,21905771.18770273,33471243.275353186 
 01/28  15:00:00,21986354.939630598,21271689.328024056,21070131.972257156,21524269.192669854,32857888.241271287 
 01/28  16:00:00,21803320.513117608,21147307.884458967,21058528.582643714,21510263.93060715,32867887.608932376 
 01/28  17:00:00,21663457.194971226,21014477.745033536,20986640.99161814,21495932.567078695,32536846.918830477 
 01/28  18:00:00,21907545.310765404,21257406.225369677,21271441.78233096,21871858.04910132,33439517.387944628 
 01/28  19:00:00,22202286.019323826,21555132.17055173,21591773.4970761,22213928.335480068,34085653.32557122 
 01/28  20:00:00,22449714.993348725,21807657.706820365,21856054.022164293,22490649.15326562,34533967.324558675 
 01/28  21:00:00,22766797.08198779,22130277.835540693,22191605.117424536,22842481.65630735,35188937.98623441 
 01/28  22:00:00,23087229.495476563,22456412.66129686,22530415.418152764,23199081.614329614,35871822.593254514 
 01/28  23:00:00,23739546.23305892,23115622.19826132,23202006.22929753,23891128.82003732,36994799.83805978 
 01/28  24:00:00,24548549.030746516,23931891.482542846,24026894.41974548,24732591.597139325,38178473.77225561 
 01/29  01:00:00,25223602.16085029,24614302.778641768,24718086.406237632,25440381.437441237,39245399.64397156 
 01/29  02:00:00,25598773.898295186,24996207.967344094,25109554.5825173,25850032.17019262,40006895.376572095 
 01/29  03:00:00,25783274.091820978,25185295.93388607,25303495.903532855,26053464.222944856,40340684.707037374 
 01/29  04:00:00,26301949.286409162,25709268.36484526,25830619.655991666,26588937.98793973,41014555.295312405 
 01/29  05:00:00,26731301.60677502,26144442.425807506,26269779.217032015,27037257.97442506,41641015.9679234 
 01/29  06:00:00,26913167.39806002,26331030.937523223,26460550.386279635,27236634.996122077,41978872.89207426 
 01/29  07:00:00,27178497.82512647,26601416.478335287,26735218.012801465,27520463.994527474,42431246.576167576 
 01/29  08:00:00,27252511.112419255,26679759.59366923,26817177.640871063,27609879.88963291,42628432.15725268 
 01/29  09:00:00,27041402.005521685,26471619.217614733,26607984.297416344,27401684.38252532,42412812.2136062 
 01/29  10:00:00,26687590.785697203,26114891.794683136,26212082.6289699,26936036.818416193,41975228.02320274 
 01/29  11:00:00,25356354.24735357,24743065.411057927,24446273.053328063,24930975.196568094,39211183.75018822 
 01/29  12:00:00,23951887.887435272,22818608.87709039,22225110.719602387,22710316.984488923,35583809.286754124 
 01/29  13:00:00,22999233.603509676,21354427.026487526,20896979.344656255,21437043.734437853,33474576.591483008 
 01/29  14:00:00,22149107.354689695,20602013.843509957,20005061.721147075,20295623.095249206,31713872.916859865 
 01/29  15:00:00,21561357.053255837,20405048.429339983,19493299.923023995,19417130.76088549,30259155.157855287 
 01/29  16:00:00,21575651.8375604,20743562.491944093,20164951.445153814,19479023.657849632,29681194.098165005 
 01/29  17:00:00,21632299.713432323,20832870.000410154,20628590.729031004,20634784.76500081,29989207.538708813 
 01/29  18:00:00,22239693.443559814,21450112.69425596,21289896.31993214,21677469.762578838,32969413.244582515 
 01/29  19:00:00,24435733.808712237,23675373.600819685,23572489.896209463,24037595.60923957,36366869.39259356 
 01/29  20:00:00,26223199.293921784,25488424.643961165,25414542.279547937,25926848.761579115,38863327.43703567 
 01/29  21:00:00,26920688.692285374,26207765.01631473,26159175.620366547,26708398.426628713,39941554.27746312 
 01/29  22:00:00,27447950.442563765,26756712.474147584,26735133.13381333,27323624.769226354,40980334.46191493 
 01/29  23:00:00,27994921.30915919,27327667.964075513,27343072.642422933,27988724.371927846,42586643.605163574 
 01/29  24:00:00,28693827.417566635,28046649.388562515,28089933.067788944,28781099.989434462,44075515.39484971 
 01/30  01:00:00,29065480.125003297,28434761.394671842,28495770.160899956,29215636.908669144,44794291.353985704 
 01/30  02:00:00,29113192.89218358,28495740.012510046,28571464.502954755,29314171.16454389,45049156.04818768 
 01/30  03:00:00,29423880.916414928,28819749.976743598,28909176.221021734,29673386.897215325,45615085.17466252 
 01/30  04:00:00,30435819.533753194,29845698.322188362,29948656.500693776,30739174.535575576,47113726.645410255 
 01/30  05:00:00,31222130.66598635,30643669.494935356,30754680.466668025,31563311.888620064,48164866.87106526 
 01/30  06:00:00,30868830.996499956,30296003.511982493,30402882.547034077,31203693.06638441,47264849.30580257 
 01/30  07:00:00,30777345.26317092,30209126.604263023,30316171.992040094,31113972.652672924,46956495.97681679 
 01/30  08:00:00,30477279.797702968,29917490.005221117,30040866.785200194,30862230.26385275,47138153.306780726 
 01/30  09:00:00,31413377.174445096,30861968.42441019,30995078.749324862,31842829.872487392,48826636.14883958 
 01/30  10:00:00,31118752.03364562,30571167.455007803,30655854.713072374,31399110.624073874,48190131.338393584 
 01/30  11:00:00,28359775.098439768,27777188.00779552,27420162.15366611,27874970.956630114,43241647.04895749 
 01/30  12:00:00,25898266.09558083,24957783.653605785,24487039.915233262,25046573.905811206,39306013.929416545 
 01/30  13:00:00,24125223.995447204,22879170.316907108,22549257.016700298,23153158.51220875,36535121.851961225 
 01/30  14:00:00,22863889.410556734,21786009.812234167,21429909.038393907,21885440.925988887,34584823.519730374 
 01/30  15:00:00,21842685.82533027,20972494.115385063,20494493.631479762,20779084.67780677,32770226.477177445 
 01/30  16:00:00,21429970.359089788,20706659.237572856,20469601.864161335,20753158.88780265,32302677.45728326 
 01/30  17:00:00,21373371.66340554,20664542.966051504,20544728.226495963,20984831.043492362,31883150.947484173 
 01/30  18:00:00,21755400.43278995,21054695.25685846,20993280.071436625,21552919.550697654,33037226.40838205 
 01/30  19:00:00,22765889.18654478,22077835.5663367,22053233.659908287,22648182.741043456,34600867.26901649 
 01/30  20:00:00,23669789.728409335,22993906.814222895,22983775.749837823,23591171.923667926,35675610.48738501 
 01/30  21:00:00,23783547.068960395,23117901.685265988,23120198.787160624,23734502.946564574,35770198.02171412 
 01/30  22:00:00,23432802.516747735,22774216.100371026,22787291.54384172,23404368.37709821,35283373.27372517 
 01/30  23:00:00,23181639.297585294,22528406.790232625,22550021.35166785,23167687.69575096,34891297.47400856 
 01/30  24:00:00,23228349.33404449,22580993.33810615,22613063.703354042,23236356.158690546,35009035.87957661 
 01/31  01:00:00,23386100.37696481,22743424.378526043,22783430.516990785,23413303.31957072,35263895.40599712 
 01/31  02:00:00,23366039.308299392,22727650.625955366,22773414.692180455,23405723.705707613,35228696.540977195 
 01/31  03:00:00,23126482.17792719,22491843.419495158,22541886.541019797,23172053.60490079,34815522.57849813 
 01/31  04:00:00,23161168.5933266,22528595.053374153,22580793.26688001,23207860.561089642,34737626.456193 
 01/31  05:00:00,23126073.441433713,22496513.499152116,22552611.328607686,23180747.861700825,34683137.205080025 
 01/31  06:00:00,23007709.2340723,22379733.464265805,22439056.313739136,23066810.631320354,34522693.858775534 
 01/31  07:00:00,22932962.72160535,22307681.57403906,22374461.073356923,23008347.428709358,34593053.16227554 
 01/31  08:00:00,22881486.84658276,22258257.99487879,22331061.444353998,22971501.283009082,34671673.951679766 
 01/31  09:00:00,23041920.257419918,22420607.11958908,22495554.750119302,23138501.434902694,34911925.01748898 
 01/31  10:00:00,22923312.261852562,22302434.391170803,22364758.7033293,22999937.31198527,34802786.13136205 
 01/31  11:00:00,21831306.18300318,21201374.74476046,21205652.95808888,21795401.36297343,33237522.26571318 
 01/31  12:00:00,19715408.4240783,18969674.76455757,18816808.471944477,19330919.57230844,30058052.3928644 
 01/31  13:00:00,17729956.3568344,16726104.949677233,16516858.522536023,16999319.957613204,27188027.058885712 
 01/31  14:00:00,16501339.134802852,15451826.095030177,15154555.974403402,15508679.149217658,25367731.420932006 
 01/31  15:00:00,15583087.465589311,14625086.188207267,14017364.986561935,14061903.525085568,23305782.3442437 
 01/31  16:00:00,15213262.400138058,14472836.123020465,14107308.555101268,13718537.008800589,22377431.180790067 
 01/31  17:00:00,15443760.880985709,14713762.852857195,14622513.244904865,14701168.125084933,22572734.711343482 
 01/31  18:00:00,16128892.476347694,15388904.067686787,15322390.550448915,15707048.294621117,25174732.413382865 
 01/31  19:00:00,17516042.116180643,16783750.066977732,16754715.889351303,17192846.11238897,27276406.12468502 
 01/31  20:00:00,18888653.302953754,18163537.600496545,18146531.637189113,18611566.52169996,28915472.34404382 
 01/31  21:00:00,19888454.295977682,19170675.460908756,19164636.382421482,19652333.10965666,30137821.4248026 
 01/31  22:00:00,20212563.261823498,19502797.629987083,19508759.331044864,20017461.776898764,30640077.16520855 
 01/31  23:00:00,19866761.290381435,19163163.228032146,19179360.807072524,19702114.28734599,30260610.444597505 
 01/31  24:00:00,19650621.748651274,18950890.040987164,18974372.068876654,19506083.70305036,29987276.6633497 
 02/01  01:00:00,20008204.61840249,19315660.185112428,19354100.522153214,19910219.894323394,30747796.23543085 
 02/01  02:00:00,20286074.957660563,19602034.73258827,19656684.638965745,20240432.271582965,31533405.01461038 
 02/01  03:00:00,20731288.4621832,20053896.2587602,20118634.169909745,20721356.195673987,32285595.90634339 
 02/01  04:00:00,21239756.93680027,20570461.485939976,20647498.089623794,21273943.74285684,33262006.807076305 
 02/01  05:00:00,21647648.103371933,20985734.629698146,21074489.535101343,21724230.125797678,34108863.1565683 
 02/01  06:00:00,22450958.225817703,21796682.206113562,21894791.986471344,22566709.24950139,35370306.11689672 
 02/01  07:00:00,22925244.02469824,22278985.49811016,22386771.14280885,23080037.470032346,36265048.36173768 
 02/01  08:00:00,22889594.618849218,22248750.994253986,22362636.16886192,23068755.530831248,36375844.37406839 
 02/01  09:00:00,22681992.414243273,22044408.329518743,22157659.911972217,22867239.87568719,36133363.88506782 
 02/01  10:00:00,21610736.057209894,20961260.57028612,21042403.302114207,21729986.70421949,34871872.22058287 
 02/01  11:00:00,19992993.197069198,19309826.201974794,19306732.484199293,19914871.362943314,32126599.206955492 
 02/01  12:00:00,18359711.715803437,17651310.770504437,17592765.41719675,18137021.581340775,29035510.42909892 
 02/01  13:00:00,16952237.705500912,16134963.127754442,16022098.615709998,16516376.19758037,26514480.22644273 
 02/01  14:00:00,15326985.055058483,14238898.525792073,13923692.35447749,14242553.857746162,23261378.51232849 
 02/01  15:00:00,14064921.808238542,13139459.551244661,12647109.292634461,12756074.52768739,20983522.571950164 
 02/01  16:00:00,13771112.694208264,13005349.411541864,12719463.296101136,12648775.459912008,20594030.600338034 
 02/01  17:00:00,14032672.751522664,13274389.790219292,13163862.43540385,13414393.598463863,21154747.13403531 
 02/01  18:00:00,14896829.980929969,14143694.729174195,14091581.535023414,14509968.807290735,23215053.994200543 
 02/01  19:00:00,16067293.139252417,15321971.911417898,15302919.61363586,15767087.044631112,25183839.607686978 
 02/01  20:00:00,16818410.68534846,16081713.553514952,16082156.587309001,16576589.400076207,26451096.718884416 
 02/01  21:00:00,17363626.581283256,16634747.02911713,16651206.128795221,17170881.34853187,27361698.999140937 
 02/01  22:00:00,18293894.825740106,17572414.7629145,17600610.410255477,18141011.892737452,28629417.922158938 
 02/01  23:00:00,18655495.04028013,17941691.7464015,17980220.915720124,18538124.57371538,29214226.144340813 
 02/01  24:00:00,18487417.391029365,17778408.734727208,17822689.81541478,18386881.082311958,28928614.585324373 
 02/02  01:00:00,18708283.4099207,18004196.389311664,18055029.90133456,18627668.48862904,29228888.78408176 
 02/02  02:00:00,19087333.8404956,18390040.203620683,18451185.396262955,19041182.448866352,29926228.948346358 
 02/02  03:00:00,19466578.568613254,18773941.968367293,18840714.70248252,19441627.321662538,30449866.861305367 
 02/02  04:00:00,19827354.478293937,19139134.37662021,19209849.375696763,19818758.599743623,30913868.077759616 
 02/02  05:00:00,19974203.01438325,19290606.879062343,19366064.913333125,19983297.221592624,31168667.787832357 
 02/02  06:00:00,20414807.821362734,19735857.82989288,19815544.833975714,20441638.037889905,31775300.150968347 
 02/02  07:00:00,21081995.290770218,20408749.034649715,20492617.815765887,21129530.198689792,32690637.415727083 
 02/02  08:00:00,21289505.279615656,20622708.8819181,20713840.26902512,21363935.257220276,33187833.477102205 
 02/02  09:00:00,21005713.0948026,20343018.780316077,20435536.545078106,21091224.962695654,32989835.873719938 
 02/02  10:00:00,20130916.246919833,19464811.055440415,19525026.18901704,20140525.352979477,31959312.50348728 
 02/02  11:00:00,18170405.21233848,17477585.490419723,17327935.58589364,17804351.02420552,29030596.319855675 
 02/02  12:00:00,15863283.645034427,14904888.37065399,14566865.496316694,15014274.098605633,25241191.14523725 
 02/02  13:00:00,13702696.959277645,12380373.430944264,12080417.80553611,12542133.589834856,21877594.347964667 
 02/02  14:00:00,12259717.936274316,11156068.31942061,10868148.92392588,11220622.059538476,19824456.615280278 
 02/02  15:00:00,11756309.891709184,10861465.950898267,10558953.871139947,10846526.913334394,19019991.461785946 
 02/02  16:00:00,11800755.42337476,10988250.805144148,10792603.2635011,10989625.353528641,18909093.644824725 
 02/02  17:00:00,12187532.676974002,11384068.89241506,11286139.342472984,11637990.931826292,19360260.7992931 
 02/02  18:00:00,12853650.57703805,12055005.825254876,12004132.115352523,12455540.13332046,20841469.800055828 
 02/02  19:00:00,13764731.993341051,12974309.160785899,12957813.426200777,13446534.42851213,22362429.78295338 
 02/02  20:00:00,14765594.4445956,13985473.279567871,13984315.102070495,14492505.035340471,23736627.996797737 
 02/02  21:00:00,15950457.844424281,15181683.060821598,15195975.269221388,15727664.793423858,25427869.2291528 
 02/02  22:00:00,17025966.180250905,16268540.726787247,16297669.216910388,16853089.001866907,27030804.343236953 
 02/02  23:00:00,17518159.894473195,16770599.979009077,16810834.601967953,17382518.834933586,27807653.206815705 
 02/02  24:00:00,18126005.866257824,17389418.18935036,17443011.17028835,18035848.759438213,28847704.159372 
 02/03  01:00:00,18696815.546849385,17969565.082681686,18032741.458978444,18642422.109460168,29726313.40123546 
 02/03  02:00:00,19437224.801666453,18717966.983440477,18785506.53658329,19403371.612973753,30603971.876624916 
 02/03  03:00:00,20415401.390375573,19706851.12272841,19784127.06701863,20422142.325403996,32076193.205278188 
 02/03  04:00:00,20680488.060331654,19981800.478277776,20068606.183562264,20723800.972944483,32683406.389048547 
 02/03  05:00:00,20451573.716231287,19760014.50048265,19851529.063179016,20512792.079469882,32463699.81778051 
 02/03  06:00:00,20619535.310115695,19934775.980674125,20031309.576883245,20700312.144265033,32754107.38130221 
 02/03  07:00:00,21503924.76307997,20828327.646709666,20934058.197797567,21622692.59441366,34149140.14053358 
 02/03  08:00:00,22965133.474425443,22301589.996949825,22419990.78609174,23138756.81581807,36446691.4768182 
 02/03  09:00:00,23938246.89178292,23284306.453373354,23402196.856983356,24132963.732961137,37748237.485981524 
 02/03  10:00:00,22841805.07623323,22189255.690676834,22258802.469797786,22894898.02821202,36013192.27950848 
 02/03  11:00:00,19690327.72418149,19005205.7281928,18706862.82433103,19107173.22423927,31041127.22166324 
 02/03  12:00:00,16192005.544033559,15087428.464854028,14588366.214483932,15028220.152353354,25766562.869660728 
 02/03  13:00:00,13800066.606756175,12163931.947725862,11712898.477648988,12196030.65275938,21968701.473574582 
 02/03  14:00:00,12628214.253049053,11009236.89436717,10475070.087117607,10701341.13969905,19544604.5908363 
 02/03  15:00:00,11882790.071836933,10667279.378546065,9822912.698765611,9695958.595103152,17825038.57312628 
 02/03  16:00:00,11458036.538674561,10566137.556426022,10055305.940194732,9390292.175610526,16804391.91655138 
 02/03  17:00:00,11611718.513865022,10737882.400739927,10539681.104515642,10522568.014217205,17281650.511114366 
 02/03  18:00:00,12706972.018514987,11830844.508157002,11658420.254486145,11945176.707102185,20273646.61780185 
 02/03  19:00:00,14671869.52629276,13809708.699931927,13686175.651513426,14027137.474715248,22727662.439437676 
 02/03  20:00:00,16573839.525215775,15732983.685570067,15633172.377377974,16011629.91503721,25160921.977820355 
 02/03  21:00:00,17675635.534736793,16853642.2718815,16774538.769876212,17184587.07644932,26628536.880784694 
 02/03  22:00:00,18145772.72661327,17341680.9989992,17283135.2373663,17719675.60712465,27364557.876661375 
 02/03  23:00:00,18671059.36951583,17885460.73512842,17853128.107007463,18327854.08467764,28498781.855852805 
 02/03  24:00:00,19068439.958844848,18299077.204806246,18288325.6989191,18795719.943372592,29380875.280434318 
 02/04  01:00:00,19278288.41255131,18522724.100989513,18527940.89800534,19058229.141768835,29830700.00540205 
 02/04  02:00:00,19222090.251975387,18477571.407126546,18492589.3610765,19035558.27400829,29754748.147683587 
 02/04  03:00:00,19049475.695371725,18314294.39918422,18336647.27299769,18885644.533573776,29457705.898188654 
 02/04  04:00:00,18841493.398631375,18114975.80397715,18144383.244788107,18699029.768406436,29145452.772119235 
 02/04  05:00:00,18641120.574636515,17921669.677885555,17955587.488745145,18510939.65579298,28753156.880191293 
 02/04  06:00:00,18343301.448764756,17629318.548713367,17666400.62675683,18220267.322410777,28246498.00658492 
 02/04  07:00:00,18174429.13076144,17464240.50619863,17504379.532101993,18058002.87843329,27951688.12498621 
 02/04  08:00:00,18174911.16764185,17469080.236417968,17509877.392234847,18059401.082160898,27747405.171972968 
 02/04  09:00:00,17920839.394244634,17218236.920395214,17257373.12278225,17799082.663399667,27243495.679629706 
 02/04  10:00:00,17356712.936534405,16657163.193520416,16687171.144677872,17215286.987986658,26414536.596504264 
 02/04  11:00:00,16349418.901449215,15651096.015075205,15662949.091076082,16167063.134829048,24995413.023561507 
 02/04  12:00:00,14811844.27236542,14109298.045405,14093616.605315018,14567030.355831897,22991787.33782135 
 02/04  13:00:00,13231970.47184454,12503905.772103932,12454502.54589435,12893633.614626339,20824840.845038492 
 02/04  14:00:00,11931007.155706001,11187301.24575197,11113983.337253643,11512389.694024429,18789783.90945453 
 02/04  15:00:00,11042199.050537616,10304699.669152502,10187764.65469196,10526034.682804815,17280449.01215882 
 02/04  16:00:00,10880350.718707548,10157706.984225621,10064401.338150255,10321325.665634904,16824553.095699605 
 02/04  17:00:00,11059429.665240496,10330381.163046677,10288772.548291052,10622997.248880468,16950166.4876618 
 02/04  18:00:00,11488065.203594357,10749251.817492833,10738796.865150342,11135519.051005391,17830629.19464846 
 02/04  19:00:00,12229348.71301285,11485515.16697687,11495926.855855796,11918141.443579586,19053121.98475799 
 02/04  20:00:00,12917014.056744153,12173594.681296702,12193238.907135569,12631708.971130216,20108035.271886107 
 02/04  21:00:00,13338825.899110174,12596456.167750891,12625990.777828338,13080899.459584126,20883420.170553558 
 02/04  22:00:00,13884320.982579745,13143370.976422135,13180985.9179735,13651581.91571837,21760728.552626707 
 02/04  23:00:00,14284406.389890967,13545260.490541864,13587667.83321391,14068577.017676288,22350357.714429855 
 02/04  24:00:00,14218748.146080688,13481016.329786366,13528745.593994522,14017766.34454567,22393545.205316838 
 02/05  01:00:00,14453367.730880648,13717186.125919623,13771073.103163416,14271498.462589964,22839025.229159698 
 02/05  02:00:00,15042117.90444304,14309276.41796644,14368931.894717159,14883178.092983888,23742477.3712983 
 02/05  03:00:00,15635454.321000263,14906148.701702716,14970463.76087539,15497589.864904992,24618790.820111286 
 02/05  04:00:00,16401335.65633482,15676393.546794916,15745990.37805998,16288318.947825221,25756947.340554103 
