osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,fans_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/258619240,223.80675652163688,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",79.95806086176026,12.379514008923437,26.465100598400003,27.7647780583541,146.5674535274378,0.895852434124295,14.472409015978606,2.759047046196784,5.898329900566605,6.1879916154214945,29.31777757816349,0.0,success,,-79.4887439178155,4.139584246960337e-07
way/258646143,132.33644461217688,2.0,7.0,Courthouse,one_zone_per_floor,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",132.56712375210108,30.280138465929223,19.676654719549248,28.256190058739627,210.78010699631918,0.9067301741235434,23.994649399130296,6.748595020178578,4.38537539065538,6.297513590771418,41.426133400735665,0.001850468025432869,success,,-79.48874388438729,-7.622472353637532e-13
way/258646144,42.08170935629485,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",210.97769703338855,20.078894426423957,26.465100598399996,27.7647780583541,285.28647011656665,2.3455402830568053,38.18696316304332,4.47502335860596,5.898329900566604,6.1879916154214945,54.74830803763738,0.02335931801904591,success,,-79.48874388438647,2.0868596117042583e-12
way/260085134,3058.359259735589,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height",26.20962825440346,9.9259438521639,26.4651005984,44.063276092609165,106.66394879757652,0.37797424415849784,4.743942714047026,2.2122149582194726,5.898329900566604,9.820470469311989,22.67495804214509,0.0,success,,-79.48874388438935,-6.679916208159119e-12
way/260085136,1477.0982133589537,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height",37.44547980911845,9.573012252637074,26.4651005984,44.063276092609165,117.54686875276468,0.3572526691702297,6.77763184545044,2.13355638676973,5.898329900566604,9.820470469311989,24.629988602098763,0.0,success,,-79.48876935161357,2.92154122451003e-05
way/260085159,1186.258501121039,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height",31.135493593148748,10.885141104340908,26.4651005984,44.06327609260917,112.54901138849883,0.3846724128923845,5.635524340359924,2.425993168206667,5.898329900566604,9.82047046931199,23.78031787844518,0.0,success,,-79.48872311718904,3.457551589627965e-05
way/260180778,836.4150894197633,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height",26.54513591826637,11.381526912503192,26.4651005984,44.063276092609165,108.45503952177873,0.4820299521305262,4.804669601206213,2.536623666043411,5.898329900566604,9.820470469311989,23.06009363712822,0.0,success,,-79.48874388490654,-3.3602455701427797e-10
way/265276997,104.40467256288284,4.0,14.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",131.20059513888881,11.502679500028906,26.465100598496026,27.764778058454848,196.9331532958686,1.0547680392770935,23.747307720138874,2.563625185530442,5.898329900588006,6.1879916154439485,38.39725442170127,0.00015007149773404454,success,,-79.48874389481924,5.453967024405712e-09
way/265277022,108.9345651754574,4.0,14.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",125.54582575628051,13.70421649373684,26.46510059795734,27.764778057889707,193.4799209058644,1.333617297779931,22.723794461886772,3.0542861383921167,5.898329900467948,6.187991615317994,37.86440211606484,0.006544858033388359,success,,-79.48874388438826,-9.153115265030196e-13
way/265281597,582.3806679092589,14.0,49.0,LargeOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",165.7698904199502,9.775346362912517,26.465100510868044,44.06327594687215,246.07361324060292,1.2531774222484806,30.004350166010987,2.1786509945950385,5.898329881058182,9.82047043683129,47.9018014784955,6.419110911634772e-05,success,,-79.48874753020657,2.1097904025562087e-05
way/265281598,3431.559198260058,29.0,101.5,TallBuilding,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.820210254136372,10.728567719334313,26.46510110050958,44.06327692860045,93.07715600258072,0.46091145565709163,2.1394580559986833,2.3910973447434767,5.898330012472771,9.82047065563104,20.24935606884597,1.5832503281618294e-07,success,,-79.48879049692826,3.166550690668929e-06
