building_id,district,n_floors,dwellings_total,n_groups,n_transitions,n_dwelling_count_changes,engine_status,geometry_outcome
92973,IT-BOL-GALVANI2,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
92787,IT-BOL-GALVANI2,4,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
92792,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
92803,IT-BOL-GALVANI2,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
93417,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
94721,IT-BOL-GALVANI2,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
28857,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32538,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32495,IT-BOL-GALVANI2,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32502,IT-BOL-GALVANI2,9,30,9.0,8.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32506,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31234,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32191,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31118,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31222,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31229,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32244,IT-BOL-GALVANI2,6,30,6.0,5.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31035,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29610,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30902,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30906,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30912,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30915,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30923,IT-BOL-GALVANI2,5,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
29629,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
95957,IT-BOL-GALVANI2,3,20,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
92921,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
33273,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30311,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30485,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31952,IT-BOL-GALVANI2,7,30,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
33353,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31592,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31608,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30018,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32491,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30139,IT-BOL-GALVANI2,4,10,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
81069,IT-BOL-GALVANI2,3,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
32895,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32343,IT-BOL-GALVANI2,8,30,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
28287,IT-BOL-GALVANI2,10,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
32183,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32192,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32197,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29695,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32336,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32341,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31074,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
93380,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31304,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31319,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31320,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32651,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32652,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30189,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31499,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31507,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30544,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30545,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30356,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
33401,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32829,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30230,IT-BOL-GALVANI2,7,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
30013,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30357,IT-BOL-GALVANI2,5,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
30023,IT-BOL-GALVANI2,10,16,10.0,9.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30025,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31386,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30232,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30210,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31563,IT-BOL-GALVANI2,9,16,9.0,8.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30072,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31447,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32981,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30079,IT-BOL-GALVANI2,5,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
33040,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30596,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30597,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30304,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31281,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31289,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31292,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31297,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31299,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31301,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32685,IT-BOL-GALVANI2,4,20,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30340,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30282,IT-BOL-GALVANI2,4,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
30718,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
93407,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
93409,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32643,IT-BOL-GALVANI2,3,20,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30259,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31636,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
29963,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32177,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32306,IT-BOL-GALVANI2,4,20,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
32233,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32280,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32144,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29269,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31716,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31105,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32227,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32664,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31347,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31773,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32882,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
33227,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
33141,IT-BOL-GALVANI2,5,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
32278,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29321,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
28153,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29965,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31060,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29793,IT-BOL-GALVANI2,11,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
32355,IT-BOL-GALVANI2,8,30,8.0,7.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32362,IT-BOL-GALVANI2,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32363,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
92789,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29737,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31246,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
81071,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32669,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
92926,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30374,IT-BOL-GALVANI2,4,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
30278,IT-BOL-GALVANI2,4,10,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31996,IT-BOL-GALVANI2,5,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
33034,IT-BOL-GALVANI2,4,20,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31899,IT-BOL-GALVANI2,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32729,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32808,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
33213,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31519,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30320,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31659,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31666,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32966,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31971,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32883,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31578,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31528,IT-BOL-GALVANI2,7,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31535,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32713,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32850,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32853,IT-BOL-GALVANI2,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30140,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31712,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
33303,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32755,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32605,IT-BOL-GALVANI2,3,20,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31334,IT-BOL-GALVANI2,9,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
32930,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32937,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32938,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31481,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31482,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
33231,IT-BOL-GALVANI2,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
33390,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31483,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32864,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30037,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32950,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32724,IT-BOL-GALVANI2,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32625,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31853,IT-BOL-GALVANI2,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31854,IT-BOL-GALVANI2,5,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
33119,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31871,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31793,IT-BOL-GALVANI2,4,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31802,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
28589,IT-BOL-GALVANI2,7,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
29010,IT-BOL-GALVANI2,10,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31749,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31774,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32062,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32065,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31751,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31755,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31761,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30623,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32119,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31943,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
33329,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30948,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30963,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32300,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32309,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32531,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
33446,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32279,IT-BOL-GALVANI2,4,20,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32243,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32282,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32284,IT-BOL-GALVANI2,4,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
