Time,RELATION_12702628_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12702628_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12702628_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12702628_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12702628_F0_WHOLE::Des Latent Heat Load [W],RELATION_12702628_F0_WHOLE::Des Latent Cool Load [W],RELATION_12702628_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12702628_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12702628_F0_WHOLE::Des Heat Load No DOAS [W],RELATION_12702628_F0_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12702628_F0_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12702628_F0_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12702628_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12702628_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12702628_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12702628_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12702628_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12702628_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12702628_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12702628_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12702628_F1_WHOLE::Des Latent Heat Load [W],RELATION_12702628_F1_WHOLE::Des Latent Cool Load [W],RELATION_12702628_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12702628_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12702628_F1_WHOLE::Des Heat Load No DOAS [W],RELATION_12702628_F1_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12702628_F1_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12702628_F1_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12702628_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12702628_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12702628_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12702628_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12702628_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12702628_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12702628_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12702628_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12702628_F2_WHOLE::Des Latent Heat Load [W],RELATION_12702628_F2_WHOLE::Des Latent Cool Load [W],RELATION_12702628_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12702628_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12702628_F2_WHOLE::Des Heat Load No DOAS [W],RELATION_12702628_F2_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12702628_F2_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12702628_F2_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12702628_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12702628_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12702628_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12702628_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
01:50:00,1.049310E+04,0.000000E+00,3.429108E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999141E+01,3.910529E+01,2.774756E+01,1.828418E+01,1.117111E+04,0.000000E+00,3.650670E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999133E+01,3.960564E+01,3.101631E+01,1.513937E+01,1.914684E+04,0.000000E+00,6.257008E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999086E+01,4.338457E+01,2.994766E+01,1.609061E+01
02:00:00,1.054228E+04,0.000000E+00,3.445179E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999139E+01,3.912126E+01,2.749012E+01,1.869655E+01,1.122635E+04,0.000000E+00,3.668721E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999131E+01,3.962336E+01,3.071925E+01,1.551175E+01,1.923665E+04,0.000000E+00,6.286355E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999084E+01,4.339664E+01,2.957308E+01,1.656235E+01
02:10:00,1.058838E+04,0.000000E+00,3.460243E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999137E+01,3.913568E+01,2.724606E+01,1.909990E+01,1.127837E+04,0.000000E+00,3.685719E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999129E+01,3.963956E+01,3.043472E+01,1.587902E+01,1.932099E+04,0.000000E+00,6.313914E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999082E+01,4.340809E+01,2.921871E+01,1.702533E+01
02:20:00,1.063204E+04,0.000000E+00,3.474510E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999136E+01,3.915110E+01,2.707894E+01,1.938577E+01,1.132771E+04,0.000000E+00,3.701842E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999128E+01,3.965684E+01,3.023462E+01,1.614431E+01,1.939989E+04,0.000000E+00,6.339695E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999081E+01,4.342080E+01,2.897605E+01,1.735427E+01
02:30:00,1.067319E+04,0.000000E+00,3.487954E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999134E+01,3.916879E+01,2.696529E+01,1.957222E+01,1.137436E+04,0.000000E+00,3.717086E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999127E+01,3.967636E+01,3.009120E+01,1.632532E+01,1.947348E+04,0.000000E+00,6.363738E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999081E+01,4.343520E+01,2.880035E+01,1.758314E+01
02:40:00,1.071177E+04,0.000000E+00,3.500560E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999133E+01,3.918859E+01,2.684351E+01,1.975535E+01,1.141828E+04,0.000000E+00,3.731437E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999126E+01,3.969793E+01,2.993177E+01,1.651124E+01,1.954170E+04,0.000000E+00,6.386029E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999080E+01,4.345072E+01,2.860436E+01,1.782296E+01
02:50:00,1.074780E+04,0.000000E+00,3.512335E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999132E+01,3.920974E+01,2.673515E+01,1.988876E+01,1.145950E+04,0.000000E+00,3.744903E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999125E+01,3.972074E+01,2.978639E+01,1.665564E+01,1.960459E+04,0.000000E+00,6.406579E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999080E+01,4.346663E+01,2.842259E+01,1.801871E+01
03:00:00,1.078130E+04,0.000000E+00,3.523281E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999132E+01,3.923152E+01,2.662972E+01,1.998908E+01,1.149801E+04,0.000000E+00,3.757487E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999124E+01,3.974406E+01,2.964413E+01,1.677250E+01,1.966218E+04,0.000000E+00,6.425396E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999079E+01,4.348245E+01,2.824350E+01,1.818598E+01
03:10:00,1.082108E+04,0.000000E+00,3.536278E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999131E+01,3.925345E+01,2.652463E+01,2.006320E+01,1.154291E+04,0.000000E+00,3.772160E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999124E+01,3.976744E+01,2.950238E+01,1.686746E+01,1.972947E+04,0.000000E+00,6.447385E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999079E+01,4.349796E+01,2.806576E+01,1.832937E+01
03:20:00,1.086710E+04,0.000000E+00,3.551317E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999128E+01,3.927917E+01,2.641410E+01,2.019023E+01,1.159430E+04,0.000000E+00,3.788954E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999120E+01,3.979444E+01,2.935489E+01,1.700795E+01,1.980749E+04,0.000000E+00,6.472879E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999076E+01,4.351688E+01,2.787716E+01,1.852836E+01
03:30:00,1.091917E+04,0.000000E+00,3.568332E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999125E+01,3.930989E+01,2.629757E+01,2.041089E+01,1.165194E+04,0.000000E+00,3.807786E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999117E+01,3.982624E+01,2.920107E+01,1.722890E+01,1.989588E+04,0.000000E+00,6.501762E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999074E+01,4.354026E+01,2.767685E+01,1.882181E+01
03:40:00,1.097739E+04,0.000000E+00,3.587354E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999122E+01,3.934454E+01,2.617762E+01,2.072845E+01,1.171592E+04,0.000000E+00,3.828692E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999114E+01,3.986175E+01,2.904362E+01,1.753347E+01,1.999483E+04,0.000000E+00,6.534095E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999072E+01,4.356662E+01,2.747120E+01,1.921011E+01
03:50:00,1.104179E+04,0.000000E+00,3.608399E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999119E+01,3.938150E+01,2.605654E+01,2.113139E+01,1.178629E+04,0.000000E+00,3.851687E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999112E+01,3.989935E+01,2.888492E+01,1.791222E+01,2.010443E+04,0.000000E+00,6.569906E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999070E+01,4.359419E+01,2.726506E+01,1.968099E+01
04:00:00,1.111244E+04,0.000000E+00,3.631483E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999117E+01,3.941947E+01,2.593536E+01,2.160686E+01,1.186312E+04,0.000000E+00,3.876791E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999110E+01,3.993777E+01,2.872603E+01,1.835451E+01,2.022477E+04,0.000000E+00,6.609229E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999069E+01,4.362183E+01,2.706015E+01,2.022267E+01
04:10:00,1.117866E+04,0.000000E+00,3.653118E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999115E+01,3.945769E+01,2.581430E+01,2.214459E+01,1.193529E+04,0.000000E+00,3.900372E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999108E+01,3.997627E+01,2.856721E+01,1.885183E+01,2.033801E+04,0.000000E+00,6.646231E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999067E+01,4.364905E+01,2.685659E+01,2.082644E+01
