building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
BATIMENT0000000240881103_part0,34352cfd8bcd2ed8,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,265430719d82d7cccf2a233828ad9079283884642bf5a266355e99b042e9d5a0,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,873.658,873.658,873.658,873.658,17,
BATIMENT0000000240881104_part0,a7de992256ccb7c9,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,5a1c8ef8c2be5759f5e81d4c71e09e29c2b1b5c32fcdafa2bd50a80b151f3918,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,695.8315,695.8315,695.8315,695.8315,14,
BATIMENT0000000240881106_part0,a6f917bf82996c5f,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,306da2a072149984e3186a0f53299afd2356c18be92221cbbb345a74501644c7,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,3242.4858,3242.4858,3242.4858,3242.4858,12,
BATIMENT0000000240881107_part0,5ea1cbb6e35c7d6b,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,c906ecf169c61903e7115734c9a4721bc41df773c72c77cb2696eb1042e48ea3,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,2971.2474,2971.2474,2971.2474,2971.2474,11,
BATIMENT0000000240881119_part0,b234d7f1891ab88c,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,ef5829b1788da46ae274104b4c735a8aa03f5894a5f2c2f91b9ee343c9894b07,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,1877.7303,1877.7303,1877.7303,1877.7303,14,
BATIMENT0000000240881120_part0,a486a01001c19303,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,9a09591b759f3ad4ccfefbfd92f51cf265d9fc88eeef2ab52c204e677a3f57b5,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,1977.494,1977.494,1977.494,1977.494,12,
BATIMENT0000000240881123_part0,d13c301cc6aaebf2,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9579790988d459484757f14ec62c670674b67379e942e7af28967c3e72ff1306,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,1686.4393,1686.4393,1686.4393,1686.4393,15,
BATIMENT0000000240881124_part0,009cac1857378a65,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,8081723c9dea47c571269bd5a8a53a16d223f56ba6e0a03cfb2be9cb7900016b,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,2005.4552,2005.4552,2005.4552,2005.4552,14,
BATIMENT0000000240881125_part0,d13da0faa59ffc8f,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,856f25b637c7bc14d952564fdf42e500fb2294d2a25c316d9f41a0f1c67075c1,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,1732.3114,1732.3114,1732.3114,1732.3114,11,
BATIMENT0000000240881126_part0,f8d65ca2351cd6c3,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,508358abd43317a02d1f515f3157bc8167779812ba0cff30a0963a44d8f2b99b,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,,1208.4282,1208.4282,1208.4282,1208.4282,13,
