Time,A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
10:55:00,3.505958E+02,0.000000E+00,1.145948E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999710E+01,3.496474E+01,2.499872E+01,5.969096E+01,3.159448E+02,0.000000E+00,1.032688E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999709E+01,3.414688E+01,2.785163E+01,5.048130E+01,3.171650E+02,0.000000E+00,1.036677E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999710E+01,3.417674E+01,2.868742E+01,4.809572E+01,3.614475E+02,0.000000E+00,1.181416E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999707E+01,3.521455E+01,2.813226E+01,4.966566E+01,1.108650E+03,0.000000E+00,3.623545E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,4.433746E+01,2.623891E+01,5.547022E+01
11:00:00,3.496250E+02,0.000000E+00,1.142775E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999712E+01,3.502592E+01,2.501172E+01,5.995444E+01,3.149735E+02,0.000000E+00,1.029514E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999711E+01,3.420851E+01,2.786631E+01,5.070029E+01,3.161904E+02,0.000000E+00,1.033492E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999711E+01,3.423826E+01,2.870290E+01,4.830246E+01,3.604216E+02,0.000000E+00,1.178064E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999709E+01,3.527415E+01,2.814975E+01,4.987309E+01,1.106359E+03,0.000000E+00,3.616059E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999583E+01,4.437200E+01,2.626561E+01,5.567079E+01
11:05:00,3.486530E+02,0.000000E+00,1.139599E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999713E+01,3.508867E+01,2.502470E+01,6.021595E+01,3.140011E+02,0.000000E+00,1.026336E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999713E+01,3.427181E+01,2.788094E+01,5.091760E+01,3.152146E+02,0.000000E+00,1.030303E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999713E+01,3.430146E+01,2.871832E+01,4.850760E+01,3.593957E+02,0.000000E+00,1.174711E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999711E+01,3.533529E+01,2.816718E+01,5.007886E+01,1.104091E+03,0.000000E+00,3.608649E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,4.440712E+01,2.629222E+01,5.586936E+01
11:10:00,3.476788E+02,0.000000E+00,1.136415E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999715E+01,3.513981E+01,2.503923E+01,6.046320E+01,3.130264E+02,0.000000E+00,1.023151E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999715E+01,3.432356E+01,2.789722E+01,5.112257E+01,3.142366E+02,0.000000E+00,1.027106E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999715E+01,3.435311E+01,2.873543E+01,4.870086E+01,3.583682E+02,0.000000E+00,1.171353E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999712E+01,3.538481E+01,2.818661E+01,5.027137E+01,1.101817E+03,0.000000E+00,3.601220E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999587E+01,4.443047E+01,2.632545E+01,5.603765E+01
11:15:00,3.467030E+02,0.000000E+00,1.133226E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999716E+01,3.517201E+01,2.505567E+01,6.069100E+01,3.120501E+02,0.000000E+00,1.019960E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999716E+01,3.435638E+01,2.791554E+01,5.131070E+01,3.132569E+02,0.000000E+00,1.023905E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999717E+01,3.438581E+01,2.875464E+01,4.887788E+01,3.573392E+02,0.000000E+00,1.167990E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999714E+01,3.541542E+01,2.820861E+01,5.044571E+01,1.099543E+03,0.000000E+00,3.593787E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999589E+01,4.443607E+01,2.636759E+01,5.616430E+01
11:20:00,3.457256E+02,0.000000E+00,1.130032E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999718E+01,3.518408E+01,2.507357E+01,6.089995E+01,3.110723E+02,0.000000E+00,1.016765E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999718E+01,3.436900E+01,2.793543E+01,5.148250E+01,3.122758E+02,0.000000E+00,1.020699E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999718E+01,3.439833E+01,2.877550E+01,4.903915E+01,3.563086E+02,0.000000E+00,1.164622E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999715E+01,3.542595E+01,2.823268E+01,5.060248E+01,1.097269E+03,0.000000E+00,3.586357E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999590E+01,4.442413E+01,2.641685E+01,5.625433E+01
11:25:00,3.447468E+02,0.000000E+00,1.126833E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999719E+01,3.517760E+01,2.509244E+01,6.109227E+01,3.100930E+02,0.000000E+00,1.013564E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999719E+01,3.436292E+01,2.795639E+01,5.163985E+01,3.112931E+02,0.000000E+00,1.017487E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999719E+01,3.439215E+01,2.879748E+01,4.918646E+01,3.552764E+02,0.000000E+00,1.161249E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999716E+01,3.541800E+01,2.825824E+01,5.074372E+01,1.094997E+03,0.000000E+00,3.578933E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999590E+01,4.439734E+01,2.647072E+01,5.631642E+01
11:30:00,3.437666E+02,0.000000E+00,1.123630E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999719E+01,3.515436E+01,2.511193E+01,6.126988E+01,3.091123E+02,0.000000E+00,1.010360E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.433988E+01,2.797809E+01,5.178439E+01,3.103092E+02,0.000000E+00,1.014272E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.436901E+01,2.882025E+01,4.932141E+01,3.542430E+02,0.000000E+00,1.157872E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999717E+01,3.539338E+01,2.828490E+01,5.087121E+01,1.092729E+03,0.000000E+00,3.571523E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999590E+01,4.435826E+01,2.652742E+01,5.635721E+01
11:35:00,3.427854E+02,0.000000E+00,1.120423E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.511593E+01,2.513188E+01,6.143411E+01,3.081305E+02,0.000000E+00,1.007151E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.430142E+01,2.800033E+01,5.191727E+01,3.093240E+02,0.000000E+00,1.011052E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.433047E+01,2.884360E+01,4.944509E+01,3.532084E+02,0.000000E+00,1.154491E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999717E+01,3.535366E+01,2.831242E+01,5.098626E+01,1.090467E+03,0.000000E+00,3.564130E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999589E+01,4.430895E+01,2.658600E+01,5.638064E+01
11:40:00,3.418030E+02,0.000000E+00,1.117213E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.506372E+01,2.515219E+01,6.158586E+01,3.071475E+02,0.000000E+00,1.003938E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,3.424889E+01,2.802300E+01,5.203930E+01,3.083376E+02,0.000000E+00,1.007829E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,3.427786E+01,2.886744E+01,4.955830E+01,3.521728E+02,0.000000E+00,1.151107E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999718E+01,3.530025E+01,2.834064E+01,5.108978E+01,1.088211E+03,0.000000E+00,3.556760E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999588E+01,4.425108E+01,2.664593E+01,5.638896E+01
11:45:00,3.408197E+02,0.000000E+00,1.113999E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.499896E+01,2.517278E+01,6.172586E+01,3.061636E+02,0.000000E+00,1.000723E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,3.418352E+01,2.804604E+01,5.215111E+01,3.073503E+02,0.000000E+00,1.004602E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,3.421242E+01,2.889167E+01,4.966164E+01,3.511364E+02,0.000000E+00,1.147719E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999718E+01,3.523439E+01,2.836944E+01,5.118252E+01,1.085964E+03,0.000000E+00,3.549417E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999587E+01,4.418598E+01,2.670694E+01,5.638369E+01
11:50:00,3.398355E+02,0.000000E+00,1.110783E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.492277E+01,2.519361E+01,6.185470E+01,3.051787E+02,0.000000E+00,9.975040E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,3.410639E+01,2.806937E+01,5.225325E+01,3.063621E+02,0.000000E+00,1.001372E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,3.413524E+01,2.891624E+01,4.975564E+01,3.500992E+02,0.000000E+00,1.144330E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999718E+01,3.515720E+01,2.839875E+01,5.126513E+01,1.083726E+03,0.000000E+00,3.542104E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,4.411477E+01,2.676881E+01,5.636594E+01
11:55:00,3.388505E+02,0.000000E+00,1.107563E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.483615E+01,2.521464E+01,6.197292E+01,3.041930E+02,0.000000E+00,9.942824E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,3.401849E+01,2.809297E+01,5.234618E+01,3.053730E+02,0.000000E+00,9.981394E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,3.404730E+01,2.894110E+01,4.984078E+01,3.490614E+02,0.000000E+00,1.140938E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999717E+01,3.506968E+01,2.842848E+01,5.133815E+01,1.081499E+03,0.000000E+00,3.534825E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999583E+01,4.403833E+01,2.683140E+01,5.633664E+01
12:00:00,3.378648E+02,0.000000E+00,1.104342E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.473997E+01,2.523585E+01,6.208098E+01,3.032066E+02,0.000000E+00,9.910584E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,3.392071E+01,2.811680E+01,5.243033E+01,3.043832E+02,0.000000E+00,9.949046E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,3.394948E+01,2.896622E+01,4.991745E+01,3.480250E+02,0.000000E+00,1.137550E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999717E+01,3.497271E+01,2.845860E+01,5.140205E+01,1.079299E+03,0.000000E+00,3.527633E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,4.395742E+01,2.689462E+01,5.629656E+01
12:05:00,3.369893E+02,0.000000E+00,1.101480E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999719E+01,3.463506E+01,2.525723E+01,6.217931E+01,3.023302E+02,0.000000E+00,9.881943E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.381385E+01,2.814084E+01,5.250606E+01,3.035037E+02,0.000000E+00,9.920298E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.384259E+01,2.899158E+01,4.998602E+01,3.470988E+02,0.000000E+00,1.134523E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999716E+01,3.486709E+01,2.848907E+01,5.145724E+01,1.077366E+03,0.000000E+00,3.521315E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,4.387264E+01,2.695838E+01,5.624633E+01
12:10:00,3.362247E+02,0.000000E+00,1.098981E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999718E+01,3.453101E+01,2.527746E+01,6.227104E+01,3.015649E+02,0.000000E+00,9.856928E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999718E+01,3.370760E+01,2.816371E+01,5.257615E+01,3.027350E+02,0.000000E+00,9.895174E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999719E+01,3.373633E+01,2.901575E+01,5.004922E+01,3.462864E+02,0.000000E+00,1.131868E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999715E+01,3.476242E+01,2.851803E+01,5.150785E+01,1.075777E+03,0.000000E+00,3.516121E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,4.379358E+01,2.701483E+01,5.621041E+01
