Time,45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Heat Load [W],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Cool Load [W],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_0::Des Heat Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Heat Load [W],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Cool Load [W],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],45413341C8FC2DF4_F1_DWELLING_0::Des Heat Load No DOAS [W],45413341C8FC2DF4_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Heat Load [W],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Cool Load [W],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],45413341C8FC2DF4_F2_DWELLING_0::Des Heat Load No DOAS [W],45413341C8FC2DF4_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Heat Load [W],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Cool Load [W],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],45413341C8FC2DF4_F3_DWELLING_0::Des Heat Load No DOAS [W],45413341C8FC2DF4_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Heat Load [W],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Cool Load [W],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_1::Des Heat Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
04:55:00,1.491860E+03,0.000000E+00,4.876058E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999586E+01,3.738128E+01,2.480912E+01,5.071022E+01,1.510548E+03,0.000000E+00,4.937160E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999598E+01,3.750066E+01,2.763031E+01,4.291872E+01,1.579486E+03,0.000000E+00,5.162470E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999593E+01,3.793571E+01,2.600989E+01,4.978268E+01,3.137538E+03,0.000000E+00,1.025464E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999521E+01,4.411204E+01,2.315188E+01,5.907368E+01,3.380220E+03,0.000000E+00,1.104768E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.480379E+01,2.096408E+01,7.737185E+01
05:00:00,1.491420E+03,0.000000E+00,4.874620E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999587E+01,3.741966E+01,2.479773E+01,5.062018E+01,1.510207E+03,0.000000E+00,4.936044E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999599E+01,3.753947E+01,2.761968E+01,4.283945E+01,1.579112E+03,0.000000E+00,5.161248E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999594E+01,3.797368E+01,2.600121E+01,4.971706E+01,3.136000E+03,0.000000E+00,1.024961E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999523E+01,4.413700E+01,2.314396E+01,5.899420E+01,3.378438E+03,0.000000E+00,1.104186E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.482712E+01,2.094714E+01,7.731914E+01
05:05:00,1.491007E+03,0.000000E+00,4.873273E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999588E+01,3.745907E+01,2.478658E+01,5.052577E+01,1.509894E+03,0.000000E+00,4.935024E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999600E+01,3.757930E+01,2.760914E+01,4.275689E+01,1.578767E+03,0.000000E+00,5.160123E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,3.801263E+01,2.599264E+01,4.965205E+01,3.134494E+03,0.000000E+00,1.024469E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.416238E+01,2.313631E+01,5.891477E+01,3.376684E+03,0.000000E+00,1.103613E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999489E+01,4.485081E+01,2.093057E+01,7.725895E+01
05:10:00,1.490636E+03,0.000000E+00,4.872060E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999589E+01,3.749924E+01,2.477562E+01,5.044033E+01,1.509623E+03,0.000000E+00,4.934138E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.761988E+01,2.759864E+01,4.268240E+01,1.578464E+03,0.000000E+00,5.159135E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999596E+01,3.805231E+01,2.598366E+01,4.959113E+01,3.133055E+03,0.000000E+00,1.023999E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999525E+01,4.418795E+01,2.312700E+01,5.884464E+01,3.375008E+03,0.000000E+00,1.103066E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999491E+01,4.487466E+01,2.091336E+01,7.720339E+01
05:15:00,1.490309E+03,0.000000E+00,4.870995E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999590E+01,3.754003E+01,2.476480E+01,5.037183E+01,1.509395E+03,0.000000E+00,4.933395E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.766107E+01,2.758816E+01,4.262271E+01,1.578207E+03,0.000000E+00,5.158295E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999596E+01,3.809256E+01,2.597410E+01,4.953592E+01,3.131684E+03,0.000000E+00,1.023552E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999526E+01,4.421362E+01,2.311537E+01,5.878748E+01,3.373416E+03,0.000000E+00,1.102546E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.489859E+01,2.089514E+01,7.715870E+01
05:20:00,1.490030E+03,0.000000E+00,4.870082E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999590E+01,3.758134E+01,2.475410E+01,5.032233E+01,1.509213E+03,0.000000E+00,4.932802E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999602E+01,3.770277E+01,2.757771E+01,4.257951E+01,1.577996E+03,0.000000E+00,5.157606E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999597E+01,3.813330E+01,2.596412E+01,4.948623E+01,3.130384E+03,0.000000E+00,1.023127E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999527E+01,4.423934E+01,2.310207E+01,5.874123E+01,3.371911E+03,0.000000E+00,1.102054E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999493E+01,4.492260E+01,2.087611E+01,7.712515E+01
05:25:00,1.489797E+03,0.000000E+00,4.869323E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999591E+01,3.762311E+01,2.474351E+01,5.029112E+01,1.509077E+03,0.000000E+00,4.932358E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999603E+01,3.774492E+01,2.756730E+01,4.255215E+01,1.577831E+03,0.000000E+00,5.157071E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999598E+01,3.817445E+01,2.595391E+01,4.944126E+01,3.129154E+03,0.000000E+00,1.022726E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999529E+01,4.426512E+01,2.308796E+01,5.870261E+01,3.370492E+03,0.000000E+00,1.101591E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999494E+01,4.494668E+01,2.085662E+01,7.710087E+01
05:30:00,1.489612E+03,0.000000E+00,4.868720E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999592E+01,3.766530E+01,2.473299E+01,5.027702E+01,1.508987E+03,0.000000E+00,4.932066E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999604E+01,3.778746E+01,2.755685E+01,4.253964E+01,1.577715E+03,0.000000E+00,5.156690E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999599E+01,3.821599E+01,2.594361E+01,4.940037E+01,3.127996E+03,0.000000E+00,1.022348E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999530E+01,4.429097E+01,2.307359E+01,5.866936E+01,3.369161E+03,0.000000E+00,1.101157E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999496E+01,4.497082E+01,2.083694E+01,7.708403E+01
05:35:00,1.489475E+03,0.000000E+00,4.868273E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999593E+01,3.770784E+01,2.472255E+01,5.027876E+01,1.508944E+03,0.000000E+00,4.931925E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.783035E+01,2.754642E+01,4.254083E+01,1.577645E+03,0.000000E+00,5.156465E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999600E+01,3.825784E+01,2.593328E+01,4.936307E+01,3.126911E+03,0.000000E+00,1.021993E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999531E+01,4.431686E+01,2.305919E+01,5.864034E+01,3.367918E+03,0.000000E+00,1.100751E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999497E+01,4.499503E+01,2.081721E+01,7.707344E+01
05:40:00,1.489386E+03,0.000000E+00,4.867983E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999594E+01,3.775071E+01,2.471275E+01,5.029367E+01,1.508947E+03,0.000000E+00,4.931938E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999606E+01,3.787355E+01,2.753648E+01,4.255365E+01,1.577623E+03,0.000000E+00,5.156395E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.829998E+01,2.592349E+01,4.932751E+01,3.125899E+03,0.000000E+00,1.021663E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999532E+01,4.434280E+01,2.304543E+01,5.861291E+01,3.366763E+03,0.000000E+00,1.100374E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999498E+01,4.501928E+01,2.079902E+01,7.706126E+01
05:45:00,1.489344E+03,0.000000E+00,4.867850E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,3.779385E+01,2.470393E+01,5.031989E+01,1.508997E+03,0.000000E+00,4.932104E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999607E+01,3.791701E+01,2.752731E+01,4.257674E+01,1.577649E+03,0.000000E+00,5.156483E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999602E+01,3.834237E+01,2.591451E+01,4.929266E+01,3.124961E+03,0.000000E+00,1.021357E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999533E+01,4.436878E+01,2.303262E+01,5.858574E+01,3.365698E+03,0.000000E+00,1.100026E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999499E+01,4.504358E+01,2.078291E+01,7.704447E+01
05:50:00,1.489351E+03,0.000000E+00,4.867874E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999596E+01,3.783723E+01,2.469603E+01,5.035685E+01,1.509095E+03,0.000000E+00,4.932424E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999608E+01,3.796069E+01,2.751879E+01,4.260970E+01,1.577724E+03,0.000000E+00,5.156727E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999603E+01,3.838497E+01,2.590635E+01,4.925839E+01,3.124097E+03,0.000000E+00,1.021075E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999535E+01,4.439481E+01,2.302065E+01,5.855906E+01,3.364723E+03,0.000000E+00,1.099708E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999501E+01,4.506792E+01,2.076877E+01,7.702345E+01
05:55:00,1.489407E+03,0.000000E+00,4.868057E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999597E+01,3.788083E+01,2.468883E+01,5.040448E+01,1.509240E+03,0.000000E+00,4.932899E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999609E+01,3.800458E+01,2.751072E+01,4.265242E+01,1.577847E+03,0.000000E+00,5.157130E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999604E+01,3.842775E+01,2.589872E+01,4.922532E+01,3.123309E+03,0.000000E+00,1.020818E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999536E+01,4.442086E+01,2.300925E+01,5.853360E+01,3.363837E+03,0.000000E+00,1.099419E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999502E+01,4.509228E+01,2.075609E+01,7.700024E+01
06:00:00,1.489511E+03,0.000000E+00,4.868399E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999598E+01,3.792460E+01,2.468213E+01,5.046267E+01,1.509432E+03,0.000000E+00,4.933530E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999610E+01,3.804863E+01,2.750294E+01,4.270473E+01,1.578018E+03,0.000000E+00,5.157692E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.847069E+01,2.589139E+01,4.919400E+01,3.122596E+03,0.000000E+00,1.020585E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999537E+01,4.444695E+01,2.299822E+01,5.850990E+01,3.363043E+03,0.000000E+00,1.099160E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999503E+01,4.511669E+01,2.074444E+01,7.697671E+01
06:05:00,1.490014E+03,0.000000E+00,4.870045E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999599E+01,3.796853E+01,2.467582E+01,5.053114E+01,1.510009E+03,0.000000E+00,4.935417E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999611E+01,3.809284E+01,2.749535E+01,4.276629E+01,1.578578E+03,0.000000E+00,5.159524E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999606E+01,3.851377E+01,2.588423E+01,4.916463E+01,3.122716E+03,0.000000E+00,1.020625E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999538E+01,4.447306E+01,2.298747E+01,5.848813E+01,3.363248E+03,0.000000E+00,1.099227E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.514112E+01,2.073354E+01,7.695388E+01
