Time,WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],WAY_432411824_F0_WHOLE::Des Latent Heat Load [W],WAY_432411824_F0_WHOLE::Des Latent Cool Load [W],WAY_432411824_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],WAY_432411824_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],WAY_432411824_F0_WHOLE::Des Heat Load No DOAS [W],WAY_432411824_F0_WHOLE::Des Sens Cool Load No DOAS [W],WAY_432411824_F0_WHOLE::Des Latent Heat Load No DOAS [W],WAY_432411824_F0_WHOLE::Des Latent Cool Load No DOAS [W],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],WAY_432411824_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
15:50:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.149750E+01,1.584942E+01,4.517983E+01,1.343778E+01
16:00:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.144131E+01,1.560680E+01,4.530658E+01,1.322073E+01
16:10:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.135083E+01,1.542899E+01,4.546987E+01,1.297360E+01
16:20:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.121157E+01,1.537657E+01,4.566607E+01,1.269950E+01
16:30:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101765E+01,1.548218E+01,4.586627E+01,1.241823E+01
16:40:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.076866E+01,1.575246E+01,4.605716E+01,1.213874E+01
16:50:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.043116E+01,1.624477E+01,4.623373E+01,1.186433E+01
17:00:00,4.332199E+01,0.000000E+00,1.421024E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.010287E+01,1.674471E+01,4.639869E+01,1.159344E+01
17:10:00,1.676174E+02,0.000000E+00,5.483893E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999837E+01,1.749051E+01,4.655507E+01,1.132438E+01
17:20:00,3.392234E+02,0.000000E+00,1.109224E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999315E+01,1.925061E+01,4.667770E+01,1.108086E+01
17:30:00,4.484639E+02,0.000000E+00,1.466214E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999111E+01,2.173080E+01,4.676726E+01,1.086672E+01
17:40:00,6.325524E+02,0.000000E+00,2.067879E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999491E+01,2.365046E+01,4.683436E+01,1.067616E+01
17:50:00,1.171199E+03,0.000000E+00,3.828190E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999202E+01,2.550748E+01,4.687551E+01,1.050943E+01
18:00:00,1.745939E+03,0.000000E+00,5.705133E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998013E+01,2.943345E+01,4.689341E+01,1.036319E+01
18:10:00,2.252344E+03,0.000000E+00,7.359288E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998176E+01,3.397735E+01,4.689255E+01,1.023349E+01
18:20:00,2.738690E+03,0.000000E+00,8.948148E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998488E+01,3.763603E+01,4.686962E+01,1.012327E+01
18:30:00,3.312099E+03,0.000000E+00,1.082176E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998771E+01,4.005966E+01,4.682736E+01,1.003149E+01
18:40:00,3.836395E+03,0.000000E+00,1.253493E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998967E+01,4.152231E+01,4.676764E+01,9.956626E+00
18:50:00,4.032161E+03,0.000000E+00,1.317461E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999083E+01,4.240793E+01,4.665530E+01,9.915463E+00
19:00:00,4.174934E+03,0.000000E+00,1.364195E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999149E+01,4.298765E+01,4.649288E+01,9.905726E+00
19:10:00,4.308301E+03,0.000000E+00,1.407849E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999185E+01,4.340449E+01,4.629767E+01,9.918074E+00
19:20:00,4.415137E+03,0.000000E+00,1.442816E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999228E+01,4.369673E+01,4.608399E+01,9.934191E+00
19:30:00,4.498391E+03,0.000000E+00,1.470061E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999259E+01,4.388884E+01,4.584219E+01,9.952471E+00
19:40:00,4.556714E+03,0.000000E+00,1.489145E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999280E+01,4.401164E+01,4.543724E+01,1.003590E+01
19:50:00,4.589641E+03,0.000000E+00,1.499923E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999293E+01,4.409271E+01,4.492180E+01,1.020512E+01
20:00:00,4.596783E+03,0.000000E+00,1.502270E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999302E+01,4.415085E+01,4.438963E+01,1.036512E+01
20:10:00,4.606436E+03,0.000000E+00,1.505435E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999308E+01,4.419684E+01,4.363304E+01,1.063174E+01
20:20:00,4.621536E+03,0.000000E+00,1.510377E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999309E+01,4.423668E+01,4.294323E+01,1.087246E+01
20:30:00,4.641433E+03,0.000000E+00,1.516883E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999309E+01,4.427373E+01,4.148684E+01,1.151623E+01
20:40:00,4.666349E+03,0.000000E+00,1.525029E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999309E+01,4.430897E+01,3.947706E+01,1.261199E+01
20:50:00,4.696332E+03,0.000000E+00,1.534829E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999309E+01,4.434261E+01,3.886908E+01,1.293918E+01
21:00:00,4.731268E+03,0.000000E+00,1.546247E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999308E+01,4.437470E+01,3.857101E+01,1.308902E+01
21:10:00,4.769890E+03,0.000000E+00,1.558869E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999308E+01,4.440535E+01,3.796203E+01,1.337077E+01
21:20:00,4.812081E+03,0.000000E+00,1.572657E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999304E+01,4.444950E+01,3.733539E+01,1.359480E+01
21:30:00,4.857892E+03,0.000000E+00,1.587628E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999302E+01,4.451083E+01,3.690252E+01,1.368982E+01
21:40:00,4.907299E+03,0.000000E+00,1.603775E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999301E+01,4.458397E+01,3.649411E+01,1.378314E+01
21:50:00,4.960247E+03,0.000000E+00,1.621078E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999302E+01,4.466215E+01,3.609013E+01,1.388612E+01
22:00:00,5.016614E+03,0.000000E+00,1.639499E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999305E+01,4.474079E+01,3.568945E+01,1.399776E+01
22:10:00,5.079772E+03,0.000000E+00,1.660140E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999307E+01,4.481761E+01,3.529941E+01,1.410910E+01
22:20:00,5.149871E+03,0.000000E+00,1.683050E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999304E+01,4.488834E+01,3.494243E+01,1.419322E+01
22:30:00,5.226917E+03,0.000000E+00,1.708229E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999301E+01,4.495259E+01,3.460646E+01,1.425517E+01
22:40:00,5.311128E+03,0.000000E+00,1.735750E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999298E+01,4.501152E+01,3.427602E+01,1.430735E+01
22:50:00,5.402626E+03,0.000000E+00,1.765652E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999294E+01,4.506661E+01,3.394796E+01,1.435283E+01
23:00:00,5.501636E+03,0.000000E+00,1.798009E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999289E+01,4.511768E+01,3.362167E+01,1.439247E+01
23:10:00,5.602726E+03,0.000000E+00,1.831044E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999285E+01,4.516334E+01,3.329566E+01,1.443329E+01
23:20:00,5.705591E+03,0.000000E+00,1.864659E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999279E+01,4.521653E+01,3.296731E+01,1.450065E+01
23:30:00,5.810439E+03,0.000000E+00,1.898921E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999274E+01,4.527993E+01,3.263774E+01,1.460263E+01
23:40:00,5.917226E+03,0.000000E+00,1.933818E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999270E+01,4.534877E+01,3.230839E+01,1.473508E+01
23:50:00,6.026114E+03,0.000000E+00,1.969401E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999267E+01,4.541758E+01,3.197952E+01,1.489452E+01
24:00:00,6.137447E+03,0.000000E+00,2.005783E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999265E+01,4.548329E+01,3.165121E+01,1.507830E+01
Peak,7.357008E+03,0.000000E+00,2.404299E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,2.146968E-01,0.000000E+00,,,0.000000E+00,0.000000E+00,,,,,,,,
