Time,4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_0::Des Latent Heat Load [W],4E94EF170223425E_F0_DWELLING_0::Des Latent Cool Load [W],4E94EF170223425E_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_0::Des Heat Load No DOAS [W],4E94EF170223425E_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],4E94EF170223425E_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],4E94EF170223425E_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],4E94EF170223425E_F1_DWELLING_0::Des Latent Heat Load [W],4E94EF170223425E_F1_DWELLING_0::Des Latent Cool Load [W],4E94EF170223425E_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],4E94EF170223425E_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],4E94EF170223425E_F1_DWELLING_0::Des Heat Load No DOAS [W],4E94EF170223425E_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],4E94EF170223425E_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],4E94EF170223425E_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],4E94EF170223425E_F2_DWELLING_0::Des Latent Heat Load [W],4E94EF170223425E_F2_DWELLING_0::Des Latent Cool Load [W],4E94EF170223425E_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],4E94EF170223425E_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],4E94EF170223425E_F2_DWELLING_0::Des Heat Load No DOAS [W],4E94EF170223425E_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],4E94EF170223425E_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],4E94EF170223425E_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],4E94EF170223425E_F3_DWELLING_0::Des Latent Heat Load [W],4E94EF170223425E_F3_DWELLING_0::Des Latent Cool Load [W],4E94EF170223425E_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],4E94EF170223425E_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],4E94EF170223425E_F3_DWELLING_0::Des Heat Load No DOAS [W],4E94EF170223425E_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],4E94EF170223425E_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],4E94EF170223425E_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_1::Des Latent Heat Load [W],4E94EF170223425E_F0_DWELLING_1::Des Latent Cool Load [W],4E94EF170223425E_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_1::Des Heat Load No DOAS [W],4E94EF170223425E_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],4E94EF170223425E_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],4E94EF170223425E_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
11:50:00,5.028323E+03,0.000000E+00,1.643534E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999687E+01,3.739124E+01,2.588922E+01,5.960436E+01,5.352484E+03,0.000000E+00,1.749490E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999690E+01,3.789850E+01,2.892168E+01,4.953144E+01,5.718189E+03,0.000000E+00,1.869018E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999682E+01,3.843811E+01,2.927807E+01,4.852579E+01,1.223935E+04,0.000000E+00,4.000382E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,4.439565E+01,2.773341E+01,5.305741E+01,1.113748E+04,0.000000E+00,3.640226E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,4.371225E+01,2.444009E+01,6.441105E+01
11:55:00,5.013101E+03,0.000000E+00,1.638559E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999686E+01,3.730575E+01,2.593335E+01,5.940887E+01,5.336402E+03,0.000000E+00,1.744234E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999689E+01,3.781300E+01,2.894538E+01,4.962271E+01,5.701236E+03,0.000000E+00,1.863477E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999681E+01,3.835263E+01,2.930280E+01,4.861243E+01,1.220835E+04,0.000000E+00,3.990247E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999593E+01,4.431912E+01,2.777587E+01,5.309666E+01,1.111147E+04,0.000000E+00,3.631726E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999583E+01,4.363517E+01,2.449368E+01,6.441251E+01
12:00:00,4.998005E+03,0.000000E+00,1.633625E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999686E+01,3.721203E+01,2.597769E+01,5.919673E+01,5.320445E+03,0.000000E+00,1.739018E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999688E+01,3.771949E+01,2.896914E+01,4.970638E+01,5.684444E+03,0.000000E+00,1.857989E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999681E+01,3.825944E+01,2.932758E+01,4.869164E+01,1.217786E+04,0.000000E+00,3.980283E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999591E+01,4.423835E+01,2.781853E+01,5.312724E+01,1.108597E+04,0.000000E+00,3.623392E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,4.355335E+01,2.454780E+01,6.440223E+01
12:05:00,4.984458E+03,0.000000E+00,1.629198E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999685E+01,3.711079E+01,2.602222E+01,5.896816E+01,5.306068E+03,0.000000E+00,1.734320E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999688E+01,3.761869E+01,2.899297E+01,4.978267E+01,5.669287E+03,0.000000E+00,1.853035E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999680E+01,3.815925E+01,2.935242E+01,4.876364E+01,1.215055E+04,0.000000E+00,3.971357E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999589E+01,4.415390E+01,2.786142E+01,5.314940E+01,1.106377E+04,0.000000E+00,3.616134E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,4.346741E+01,2.460243E+01,6.438071E+01
12:10:00,4.972536E+03,0.000000E+00,1.625301E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999683E+01,3.701102E+01,2.606310E+01,5.874510E+01,5.293350E+03,0.000000E+00,1.730163E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999686E+01,3.751953E+01,2.901526E+01,4.985491E+01,5.655853E+03,0.000000E+00,1.848644E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999678E+01,3.806093E+01,2.937557E+01,4.883211E+01,1.212677E+04,0.000000E+00,3.963583E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,4.407460E+01,2.789948E+01,5.317738E+01,1.104525E+04,0.000000E+00,3.610080E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,4.338658E+01,2.465099E+01,6.437161E+01
12:15:00,4.962232E+03,0.000000E+00,1.621933E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999681E+01,3.691793E+01,2.609917E+01,5.853688E+01,5.282285E+03,0.000000E+00,1.726546E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999684E+01,3.742718E+01,2.903560E+01,4.992374E+01,5.644135E+03,0.000000E+00,1.844814E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999676E+01,3.796958E+01,2.939653E+01,4.889785E+01,1.210651E+04,0.000000E+00,3.956960E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,4.400520E+01,2.793082E+01,5.321653E+01,1.103040E+04,0.000000E+00,3.605225E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,4.331600E+01,2.469063E+01,6.438510E+01
12:20:00,4.953547E+03,0.000000E+00,1.619094E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999679E+01,3.683273E+01,2.613140E+01,5.834183E+01,5.272873E+03,0.000000E+00,1.723469E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999682E+01,3.734280E+01,2.905450E+01,4.998771E+01,5.634126E+03,0.000000E+00,1.841542E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999674E+01,3.788634E+01,2.941584E+01,4.895939E+01,1.208981E+04,0.000000E+00,3.951498E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,4.394611E+01,2.795700E+01,5.326202E+01,1.101924E+04,0.000000E+00,3.601576E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,4.325624E+01,2.472288E+01,6.441545E+01
12:25:00,4.946480E+03,0.000000E+00,1.616784E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999677E+01,3.675483E+01,2.616117E+01,5.815520E+01,5.265116E+03,0.000000E+00,1.720933E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999680E+01,3.726575E+01,2.907263E+01,5.004530E+01,5.625828E+03,0.000000E+00,1.838829E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999672E+01,3.781051E+01,2.943424E+01,4.901511E+01,1.207668E+04,0.000000E+00,3.947205E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,4.389586E+01,2.798034E+01,5.330716E+01,1.101179E+04,0.000000E+00,3.599137E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999566E+01,4.320588E+01,2.475035E+01,6.445313E+01
12:30:00,4.941029E+03,0.000000E+00,1.615002E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999676E+01,3.668324E+01,2.618949E+01,5.797318E+01,5.259014E+03,0.000000E+00,1.718938E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999679E+01,3.719503E+01,2.909044E+01,5.009570E+01,5.619239E+03,0.000000E+00,1.836675E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999670E+01,3.774105E+01,2.945221E+01,4.906407E+01,1.206716E+04,0.000000E+00,3.944089E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999574E+01,4.385274E+01,2.800241E+01,5.334754E+01,1.100805E+04,0.000000E+00,3.597914E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999564E+01,4.316319E+01,2.477505E+01,6.449094E+01
12:35:00,4.936978E+03,0.000000E+00,1.613677E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999674E+01,3.661710E+01,2.621695E+01,5.779351E+01,5.254316E+03,0.000000E+00,1.717402E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999677E+01,3.712976E+01,2.910812E+01,5.013873E+01,5.614066E+03,0.000000E+00,1.834984E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999669E+01,3.767706E+01,2.946997E+01,4.910603E+01,1.206075E+04,0.000000E+00,3.941994E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,4.381539E+01,2.802395E+01,5.338134E+01,1.100786E+04,0.000000E+00,3.597847E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999561E+01,4.312676E+01,2.479816E+01,6.452496E+01
12:40:00,4.934263E+03,0.000000E+00,1.612789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999673E+01,3.655569E+01,2.624343E+01,5.761642E+01,5.250955E+03,0.000000E+00,1.716303E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999676E+01,3.706919E+01,2.912563E+01,5.017487E+01,5.610230E+03,0.000000E+00,1.833729E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999668E+01,3.761775E+01,2.948748E+01,4.914147E+01,1.205738E+04,0.000000E+00,3.940886E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999571E+01,4.378264E+01,2.804500E+01,5.340882E+01,1.101117E+04,0.000000E+00,3.598927E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999559E+01,4.309550E+01,2.482018E+01,6.455369E+01
12:45:00,4.932887E+03,0.000000E+00,1.612339E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999672E+01,3.649844E+01,2.626893E+01,5.744184E+01,5.248936E+03,0.000000E+00,1.715642E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999675E+01,3.701273E+01,2.914296E+01,5.020451E+01,5.607733E+03,0.000000E+00,1.832912E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999667E+01,3.756250E+01,2.950472E+01,4.917079E+01,1.205705E+04,0.000000E+00,3.940776E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,4.375364E+01,2.806553E+01,5.343039E+01,1.101801E+04,0.000000E+00,3.601160E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999558E+01,4.306856E+01,2.484139E+01,6.457650E+01
12:50:00,4.932850E+03,0.000000E+00,1.612326E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999671E+01,3.644488E+01,2.629365E+01,5.726900E+01,5.248259E+03,0.000000E+00,1.715420E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999674E+01,3.695991E+01,2.916016E+01,5.022782E+01,5.606572E+03,0.000000E+00,1.832532E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999665E+01,3.751083E+01,2.952175E+01,4.919413E+01,1.205979E+04,0.000000E+00,3.941668E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999568E+01,4.372773E+01,2.808564E+01,5.344611E+01,1.102839E+04,0.000000E+00,3.604551E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999556E+01,4.304527E+01,2.486201E+01,6.459296E+01
12:55:00,4.934151E+03,0.000000E+00,1.612750E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999670E+01,3.639462E+01,2.631814E+01,5.709598E+01,5.248926E+03,0.000000E+00,1.715637E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999673E+01,3.691034E+01,2.917752E+01,5.024422E+01,5.606746E+03,0.000000E+00,1.832588E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999664E+01,3.746233E+01,2.953892E+01,4.921077E+01,1.206561E+04,0.000000E+00,3.943567E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999566E+01,4.370442E+01,2.810576E+01,5.345500E+01,1.104234E+04,0.000000E+00,3.609105E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999554E+01,4.302508E+01,2.488221E+01,6.460277E+01
13:00:00,4.936791E+03,0.000000E+00,1.613612E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999668E+01,3.634734E+01,2.634308E+01,5.692050E+01,5.250938E+03,0.000000E+00,1.716294E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999672E+01,3.686369E+01,2.919594E+01,5.025141E+01,5.608257E+03,0.000000E+00,1.833081E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999663E+01,3.741666E+01,2.955733E+01,4.921786E+01,1.207452E+04,0.000000E+00,3.946480E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999565E+01,4.368332E+01,2.812719E+01,5.345321E+01,1.105986E+04,0.000000E+00,3.614829E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999553E+01,4.300753E+01,2.490212E+01,6.460580E+01
13:05:00,4.938748E+03,0.000000E+00,1.614251E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999667E+01,3.630272E+01,2.636835E+01,5.674291E+01,5.252254E+03,0.000000E+00,1.716724E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999671E+01,3.681964E+01,2.921582E+01,5.024847E+01,5.609054E+03,0.000000E+00,1.833340E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999662E+01,3.737350E+01,2.957763E+01,4.921383E+01,1.208331E+04,0.000000E+00,3.949350E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999564E+01,4.366407E+01,2.815079E+01,5.343844E+01,1.107770E+04,0.000000E+00,3.620658E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999552E+01,4.299224E+01,2.492183E+01,6.460204E+01
