unit_id,unit_name,area_km2,total,res,unknown,nonres,annexe,res_share,unknown_share,res_per_km2,logements,logements_per_km2,etages_cov,mean_etages,date_cov,res_footprint_m2,res_gfa_proxy_m2,res_gfa_proxy_per_km2
693860502,L'Europe,0.09821174001913943,100,39,50,11,2,0.39,0.5,397.10120187667695,1036,10548.637054980443,1.0,8.256410256410257,0.9743589743589743,17189.1,150307.19999999998,1530440.250531232
693850204,Radisson-Choulans,0.4350080681559912,376,171,165,40,37,0.45478723404255317,0.43882978723404253,393.0961573307658,950,2183.867540726477,1.0,3.2690058479532165,0.9707602339181286,34479.5,146244.30000000002,336187.55766975274
693890402,Arloing-l'Observance,0.43931386886843204,413,172,183,58,20,0.41646489104116224,0.4430992736077482,391.51962227605304,1183,2692.8355415847136,1.0,4.377906976744186,0.9883720930232558,31026.999999999993,160861.8999999999,366166.2228291173
693830602,Dauphiné-Montluc,0.2878875176149959,228,110,74,44,10,0.4824561403508772,0.32456140350877194,382.0936764167303,1784,6196.864715704062,0.9818181818181818,4.546296296296297,0.9363636363636364,35070.500000000015,192869.80000000002,669948.4631978136
693890302,Saint-Simon-Marietton,0.5447303604827004,546,206,193,147,34,0.3772893772893773,0.3534798534798535,378.1687508980733,2007,3684.3916653030733,0.9951456310679612,4.082926829268293,0.9514563106796117,48660.10000000002,217919.3999999999,400050.03540998814
693850402,Saint-Irénée,0.1400380139495433,91,52,39,0,8,0.5714285714285714,0.42857142857142855,371.32774547014054,649,4634.455900194638,1.0,2.769230769230769,0.9423076923076923,11888.100000000002,62112.399999999994,443539.5664949914
693880603,Viviani,0.1690019711745139,107,62,17,28,1,0.5794392523364486,0.1588785046728972,366.8596263648185,1000,5917.090747819653,1.0,5.854838709677419,0.8548387096774194,15998.8,94777.7,560808.2517696267
693880602,Grange Rouge,0.14447868055697968,64,53,10,1,3,0.828125,0.15625,366.8361297021798,1356,9385.467771248223,1.0,7.188679245283019,0.5660377358490566,16417.0,144073.5,997195.5685405094
693850503,Pierre Valdo,0.3773093746533219,283,138,94,51,47,0.4876325088339223,0.3321554770318021,365.74760467268186,773,2048.7166551592977,1.0,2.927536231884058,0.9927536231884058,28421.5,114063.09999999999,302306.56236623606
693870102,Universités,0.33356183643238413,202,120,44,38,6,0.594059405940594,0.21782178217821782,359.75338570941415,1698,5090.510407788211,1.0,5.7,0.9666666666666667,29589.99999999998,182028.4,545711.1099605627
693850603,La Garde,0.20575945019487912,108,74,34,0,17,0.6851851851851852,0.3148148148148148,359.6432627026999,841,4087.297080175278,1.0,5.824324324324325,0.972972972972973,15946.000000000002,104453.50000000003,507648.61541508744
693880302,Rockefeller-La Buire,0.43718696391764306,289,154,97,38,42,0.532871972318339,0.3356401384083045,352.2520402255416,1926,4405.437853729825,0.9805194805194806,3.7417218543046356,0.9545454545454546,38036.5,199473.39999999994,456265.6631215943
693840402,Flammarion Bony,0.15506174836983674,113,53,52,8,14,0.4690265486725664,0.46017699115044247,341.79931902734677,879,5668.70946084977,1.0,4.811320754716981,0.9622641509433962,18134.600000000002,126619.0,816571.4712438419
693890403,Le Béal-Gorge de Loup,0.463405384971788,375,157,151,67,41,0.4186666666666667,0.4026666666666667,338.7962356319146,1936,4177.767593524756,1.0,3.394904458598726,0.9554140127388535,38708.90000000001,194490.99999999997,419699.48193813185
693850502,Ménival,0.42419098872734584,351,143,180,28,30,0.4074074074074074,0.5128205128205128,337.11230035561897,1545,3642.2273010449744,1.0,4.20979020979021,0.9790209790209791,43586.99999999999,229846.49999999997,541846.7296761383
693880802,Audibert-La Virotte,0.22899990702366288,128,76,33,19,15,0.59375,0.2578125,331.8778640034418,1202,5248.910428054434,0.9868421052631579,4.786666666666667,0.9605263157894737,23966.19999999999,140232.80000000002,612370.5543055508
693870603,Le Rhône,0.10066484268506394,91,33,56,2,6,0.3626373626373626,0.6153846153846154,327.82050932362256,902,8960.427254845683,1.0,6.9393939393939394,0.9696969696969697,16513.0,133119.69999999998,1322405.0865153887
693850601,Joliot Curie-Les Aqueducs,0.3199226386742635,290,102,163,25,22,0.35172413793103446,0.5620689655172414,318.8270777669273,1007,3147.635954032312,1.0,3.872549019607843,0.9411764705882353,25607.799999999985,117460.90000000002,367154.0735183655
693840201,Hôpital-Saint-Denis,0.08841130117368629,105,27,46,32,1,0.2571428571428571,0.4380952380952381,305.3908226840571,200,2262.1542421041268,1.0,4.296296296296297,1.0,3957.6999999999994,18466.9,208874.8808675635
693820502,Rambaud-Seguin,0.3352753378177629,235,98,42,95,6,0.41702127659574467,0.17872340425531916,292.29707331848954,1936,5774.358509638732,0.9897959183673469,6.041237113402062,0.9489795918367347,40246.39999999999,269888.79999999993,804976.5955248892
693850301,Champvert Sud,0.17322938181288694,79,47,28,4,2,0.5949367088607594,0.35443037974683544,271.3165602055134,969,5593.739294449839,1.0,8.02127659574468,0.9574468085106383,12268.199999999999,111743.90000000001,645063.2036584865
693890401,Saint-Pierre de Vaise,0.5538738259866985,336,149,146,41,26,0.44345238095238093,0.43452380952380953,269.01433685652853,2466,4452.277548242949,1.0,4.718120805369128,0.9664429530201343,44319.70000000002,278390.6999999999,502624.7620639245
693840401,Saint-Exupéry-Popy,0.20185003425615586,154,54,79,21,14,0.35064935064935066,0.512987012987013,267.52534473921276,807,3998.017651936013,1.0,4.851851851851852,0.9629629629629629,16832.2,110099.6,545452.4712157302
693830401,Villette Gare,0.2113939285975493,148,56,59,33,2,0.3783783783783784,0.39864864864864863,264.9082704102279,1295,6126.00375323652,0.9464285714285714,6.773584905660377,0.875,22438.000000000007,143429.9,678495.8345377133
693840501,Lyon Plage-Ypres,0.7022535242927563,421,183,216,22,46,0.4346793349168646,0.5130641330166271,260.589649848038,1278,1819.855587463347,1.0,3.0327868852459017,0.9836065573770492,38570.30000000002,199958.20000000004,284737.9088647211
693810402,Giraud-Saint-Vincent,0.33416785701718105,242,87,103,52,8,0.359504132231405,0.4256198347107438,260.3481997837002,1047,3133.1559215348743,0.9885057471264368,4.546511627906977,0.9770114942528736,26270.199999999993,140057.19999999998,419122.29754880053
693880401,Latarget-Mermoz,0.1091287584274901,48,28,13,7,6,0.5833333333333334,0.2708333333333333,256.5776464744114,387,3546.269613771329,0.8928571428571429,3.76,0.8571428571428571,13923.2,60541.6,554772.1872069723
693890201,L'Industrie-Le Bourg,1.1397806316309014,642,290,292,60,62,0.4517133956386293,0.45482866043613707,254.43492541634237,1647,1445.0149040024687,1.0,3.0344827586206895,0.9896551724137931,51669.20000000001,207367.20000000007,181936.06229584749
693870801,Marcel Mérieux,0.2854617440668478,170,72,63,35,4,0.4235294117647059,0.37058823529411766,252.22293878769074,1249,4375.367368692024,0.9166666666666666,4.848484848484849,0.9027777777777778,31875.2,126282.70000000001,442380.4682228377
693850302,Champvert Mairie,0.4880299105416978,319,123,140,56,46,0.38557993730407525,0.438871473354232,252.0337326527259,1284,2630.986282326017,1.0,3.8780487804878048,0.991869918699187,26481.1,163388.30000000005,334791.5700876698
693870703,Cité Jardin,0.28025631562778447,134,70,35,29,6,0.5223880597014925,0.26119402985074625,249.77135606452765,1760,6279.965523908124,0.9857142857142858,6.072463768115942,0.9142857142857143,32536.90000000001,203067.59999999998,724578.1403538438
693890103,Louis Bouquet-Jean Perrin,0.8244453113324528,434,203,166,65,48,0.46774193548387094,0.3824884792626728,246.2261561921133,1230,1491.9121779128047,1.0,2.6995073891625614,0.9802955665024631,43484.000000000015,162532.90000000002,197142.12424510904
693820103,Jacobins,0.012680036741088368,18,3,8,7,0,0.16666666666666666,0.4444444444444444,236.59237439579377,54,4258.662739124288,1.0,8.333333333333334,0.6666666666666666,1041.4,9890.5,780005.6263205328
693820201,Hôtel-Dieu,0.10415596654195963,48,23,15,10,0,0.4791666666666667,0.3125,220.82268317038142,214,2054.6110521070273,1.0,6.826086956521739,0.9565217391304348,8732.4,60977.600000000006,585445.0976213153
693850501,Les Battières,0.29519454752052837,213,63,138,12,11,0.29577464788732394,0.647887323943662,213.41857608538268,965,3269.030570196735,1.0,4.904761904761905,0.8253968253968254,23585.899999999994,135039.60000000003,457459.6690022167
693840502,Gillet Serein,0.452410883309579,193,90,81,22,20,0.46632124352331605,0.41968911917098445,198.9342063161954,1356,2997.2753751640107,0.9888888888888889,5.382022471910112,0.9666666666666667,29647.39999999999,204101.80000000005,451142.55100785405
693850202,La Sarra,0.4027111783523809,239,75,108,56,6,0.3138075313807531,0.45188284518828453,186.23769100934516,532,1321.0460215596215,0.9866666666666667,3.324324324324324,0.96,21335.600000000006,80928.19999999998,200958.41474056643
693870503,Lamothe,0.4412415010310557,177,78,71,28,2,0.4406779661016949,0.4011299435028249,176.7739431076547,2033,4607.454183818743,0.9871794871794872,5.766233766233766,0.9358974358974359,36840.600000000006,241739.49999999994,547862.1105111908
693880402,La Trinité-Mermoz,0.1251721861378085,57,22,29,6,2,0.38596491228070173,0.5087719298245614,175.75789541439394,353,2820.115321876412,0.9090909090909091,4.55,0.8636363636363636,8856.800000000001,44108.0,352378.60231536767
693810102,Louis Pradel,0.023427656049815317,11,4,1,6,0,0.36363636363636365,0.09090909090909091,170.73837824384196,49,2091.545133487064,1.0,6.25,1.0,3105.3,19428.1,829280.5715897965
693850201,Fourvière-Antiquaille,0.21608741072751073,118,35,39,44,1,0.2966101694915254,0.3305084745762712,161.97149052859675,379,1753.9198545810905,0.9714285714285714,4.205882352941177,0.9428571428571428,13929.300000000001,58019.5,268500.13984925486
693890203,Rochecardon-Gare de Vaise,0.4800847307720809,219,76,115,28,18,0.3470319634703196,0.5251141552511416,158.30538887953264,1302,2712.021267383572,1.0,4.815789473684211,0.9473684210526315,22713.29999999999,145413.30000000002,302890.9079573177
693870601,Yves Farges,0.9047388825226882,325,141,76,108,9,0.4338461538461538,0.23384615384615384,155.8460708650533,3420,3780.0961869395906,0.851063829787234,5.775,0.8085106382978723,93796.20000000001,411728.40000000014,455079.81137273076
693870602,Le Fleuve,0.35779488164019707,110,53,46,11,4,0.4818181818181818,0.41818181818181815,148.1295645064522,1068,2984.950469677188,0.8490566037735849,6.955555555555556,0.8490566037735849,28289.4,153872.5000000001,430057.85687771847
693890202,La Gare d'Eau,0.1018975122883225,59,15,34,10,2,0.2542372881355932,0.576271186440678,147.206734130633,259,2541.769609322263,1.0,5.933333333333334,0.8666666666666667,5068.900000000001,31749.2,311579.7362173529
693890607,Le Plateau,0.15032662429830773,51,21,28,2,0,0.4117647058823529,0.5490196078431373,139.6958130206374,618,4111.048211750186,1.0,7.380952380952381,0.9523809523809523,10784.800000000001,82229.6,547006.2298267526
693890502,Champvert Nord,0.5202305491606615,175,68,84,23,18,0.38857142857142857,0.48,130.71127812411441,752,1445.512958078442,1.0,5.529411764705882,0.9705882352941176,13935.299999999996,104313.3,200513.5995344733
693820503,Verdun-Suchet,0.31504675120149833,118,41,49,28,3,0.3474576271186441,0.4152542372881356,130.13941532054437,831,2637.703759301765,0.926829268292683,6.315789473684211,0.8780487804878049,26921.7,117968.9,374448.87004896987
693880601,Langlet Santy,0.2092288493349343,101,26,47,28,8,0.25742574257425743,0.46534653465346537,124.26584614236972,539,2576.1265796437415,0.8846153846153846,6.173913043478261,0.8076923076923077,8196.900000000001,55304.700000000004,264326.35927499674
693830301,Part Dieu,0.45814199457309424,175,52,49,74,3,0.29714285714285715,0.28,113.50192869451888,1264,2758.9699590359974,1.0,7.019230769230769,0.9230769230769231,19034.899999999994,171070.0,373399.51811098744
693890104,Balmont Est,0.17965802691921934,44,20,15,9,7,0.45454545454545453,0.3409090909090909,111.32260741677139,954,5310.088373779995,1.0,6.4,0.95,17319.0,142015.9,790479.0141319731
693880903,Montagny-Saint-Jean de Dieu,0.7940463764528873,264,79,120,65,6,0.29924242424242425,0.45454545454545453,99.49041056380572,1278,1609.4777810195408,0.9620253164556962,5.947368421052632,0.9493670886075949,28978.800000000007,192036.40000000005,241845.319989813
693850401,Debrousse,0.13272751832761992,49,12,23,14,5,0.24489795918367346,0.46938775510204084,90.41079160675349,240,1808.2158321350698,1.0,4.666666666666667,1.0,5870.2,34071.0,256698.84006947486
693890604,La Sauvegarde,0.24587927216309835,85,20,37,28,2,0.23529411764705882,0.43529411764705883,81.34073207575408,570,2318.210864158991,0.95,5.052631578947368,0.9,14002.3,68990.2,280585.6687026344
693870701,L'Artillerie-La Gare,1.3441006173684735,437,88,169,180,5,0.20137299771167047,0.38672768878718533,65.47128902618127,857,637.6010760845153,0.9204545454545454,3.9876543209876543,0.8863636363636364,34314.40000000001,110917.4,82521.64947082452
693890605,Balmont le Fort,0.2142432975461158,49,12,13,24,0,0.24489795918367346,0.2653061224489796,56.01108710258254,693,3234.640280174142,1.0,6.666666666666667,0.9166666666666666,9276.7,92176.79999999999,430243.56446977746
693890606,Le Château,0.28462664016381767,72,10,20,42,0,0.1388888888888889,0.2777777777777778,35.13374571770398,643,2259.0998496483658,1.0,11.3,1.0,10039.7,124327.9,436810.48242161283
693820501,Montrochet-Marché-Gare,1.1435234883705447,109,35,43,31,1,0.3211009174311927,0.3944954128440367,30.6071544274731,85,74.33166075243467,0.22857142857142856,5.5,0.22857142857142856,20047.8,25355.1,22172.78460640066
693870802,Tony Garnier,1.4213878333579588,270,36,128,106,4,0.13333333333333333,0.4740740740740741,25.327359046652152,787,553.6842102698679,0.9166666666666666,6.03030303030303,0.9166666666666666,25465.600000000006,106540.19999999995,74955.05273061468
693860101,Cité Internationale,0.35075330934247956,38,6,17,15,0,0.15789473684210525,0.4473684210526316,17.10603960158657,163,464.7140758431018,1.0,10.5,1.0,5308.1,55542.299999999996,158351.46389386695
693860102,Le Parc,1.0549356051081644,82,4,57,21,0,0.04878048780487805,0.6951219512195121,3.7917006314237285,11,10.427176736415253,1.0,1.5,1.0,4356.900000000001,7714.200000000001,7312.484252732232
693870901,La Mouche-Le Port,2.152626533734565,193,5,117,71,0,0.025906735751295335,0.6062176165803109,2.3227438302200807,7,3.251841362308113,0.6,2.6666666666666665,0.4,9888.2,8930.7,4148.745664909296
693820203,Grande Poste,0.12701973489822457,9,0,4,5,0,0.0,0.4444444444444444,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693830101,Préfecture,0.026074718900861202,7,0,1,6,0,0.0,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693830803,Grange Blanche,0.18382317351365626,98,0,3,95,0,0.0,0.030612244897959183,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
