Date/Time,BATIMENT0000000240877151_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 03/02  18:00:00,12939546.239485791,11936645.902557043,11653815.211333444,11391727.774891216,12075944.884878112,25096121.059415292 
 03/02  19:00:00,14545431.89794245,13627898.212839141,13424315.462188795,13338988.22361408,14703678.557232315,31509709.33554765 
 03/02  20:00:00,16800388.155572727,15980580.749783708,15840070.237005912,15861083.907489832,17443968.62244068,35840940.240371786 
 03/02  21:00:00,18665065.14983285,17928561.047313627,17826000.436741754,17905945.831917983,19614570.18187537,38972754.72508247 
 03/02  22:00:00,19738070.35609314,19072707.845988885,19007174.95888079,19143618.745718308,20961819.94744019,41037610.31227434 
 03/02  23:00:00,20589068.805934124,19985802.70387848,19955973.34467979,20149584.873526108,22087891.847100187,43068080.506663 
 03/02  24:00:00,21239655.690909907,20693795.835166622,20699303.268088304,20950859.925695725,23019609.296350237,45082568.579772875 
 03/03  01:00:00,22075722.47845839,21588124.336237855,21624311.665643003,21923860.334238864,24105874.723722085,47136610.121669486 
 03/03  02:00:00,23018640.679011658,22589421.520403124,22650898.356665492,22986300.11438483,25254513.535268966,49016978.23503993 
 03/03  03:00:00,23720653.907990877,23341781.16165099,23425147.48556856,23791599.51841973,26133505.196979664,50493315.56102312 
 03/03  04:00:00,24584373.138248377,24254926.20693659,24358540.688246973,24754715.91819738,27178007.099307157,52308547.20479686 
 03/03  05:00:00,25448717.339139715,25168252.285842095,25290297.16644924,25711974.28931224,28208561.829926755,54075797.89215342 
 03/03  06:00:00,26036925.776973646,25800979.440163158,25938700.70737967,26379532.707236383,28926323.881561726,55224769.956106596 
 03/03  07:00:00,26728318.600691855,26538491.061504364,26690872.49741435,27147856.402877223,29741235.56532125,56495220.20692016 
 03/03  08:00:00,27250661.259382218,27095254.27347612,27254845.87439265,27716519.96189309,30330238.443394136,57281166.057291955 
 03/03  09:00:00,26324449.972969506,26148939.672333308,26283080.487853963,26687483.8378341,29090936.0901497,55200366.36797186 
 03/03  10:00:00,23383585.80299587,23113266.80536159,23075000.497500166,22903153.190183297,24576783.83529117,48149260.88064647 
 03/03  11:00:00,20263998.262856618,19489712.460016824,18878851.531946413,18627774.178811494,20079804.51433384,40912750.36316182 
 03/03  12:00:00,17269853.47385387,16052479.203228297,15781378.54200604,15765865.218729516,17255761.983338296,36270597.481737494 
 03/03  13:00:00,14588677.638439327,13341821.09842117,13285222.379701447,13235478.855092358,14895772.518383954,32730798.562068567 
 03/03  14:00:00,13611611.223040346,12257051.472628174,11883947.329236925,11476110.905729802,12814780.99983748,29028053.83959095 
 03/03  15:00:00,13660482.964573283,12286228.59706374,11205424.442987213,10347410.739839658,11237904.209838761,26200110.086133167 
 03/03  16:00:00,13191989.891295653,12388726.212423157,11834078.63458288,10191107.980302796,10384433.601423565,24029916.54397005 
 03/03  17:00:00,13077022.53104433,12260903.828663796,12070973.596454535,11705961.162421001,11322993.717516024,23639141.012783196 
 03/03  18:00:00,13546857.556493806,12738106.89697312,12593087.292215347,12510291.799799072,13366116.706849275,24461147.275100354 
 03/03  19:00:00,14572712.083023772,13782535.790998586,13664928.016734106,13675301.55454281,14986565.002543377,29294440.968821652 
 03/03  20:00:00,15518382.67618129,14775058.606706545,14700667.003141267,14794275.108523723,16267527.121493094,31773907.923336864 
 03/03  21:00:00,16266827.252375051,15561295.333125394,15514928.105158143,15659560.7602273,17236299.600084413,33564434.33321059 
 03/03  22:00:00,16689414.461960603,16014070.556533206,15990352.239028245,16175701.379062882,17827708.728401653,34647046.25939246 
 03/03  23:00:00,16792972.6783573,16138539.412232451,16134704.18189214,16357036.32846862,18074432.761605144,35262188.87897545 
 03/03  24:00:00,17415646.04601298,16787426.092520244,16803828.02354557,17064702.000049416,18874917.291494712,36872271.85127126 
 03/04  01:00:00,18246217.275672875,17655642.381753445,17694849.800998464,17996577.840243526,19921769.861749638,39099866.91404694 
 03/04  02:00:00,18765753.694479886,18207009.58427613,18265163.368604362,18599830.426930882,20613021.720544435,40609345.17222436 
 03/04  03:00:00,19039816.387380242,18501457.43127056,18569667.255600564,18921303.002906658,20972534.750002414,41114655.859626114 
 03/04  04:00:00,18956515.455984544,18433668.806313224,18509353.99551516,18871681.333758287,20932787.893747073,40901846.355904676 
 03/04  05:00:00,19045643.99219091,18534654.928807177,18618504.829554006,18994531.036870036,21080395.21486348,41178166.48458873 
 03/04  06:00:00,19503969.277922757,19016427.28920145,19111462.02228396,19505428.878170796,21644425.36044551,42291193.52433263 
 03/04  07:00:00,19814607.059255246,19347262.907659505,19452082.154367078,19861840.646232154,22046177.295770887,43127342.462959185 
 03/04  08:00:00,20219467.962816328,19768676.51122701,19877608.8465038,20292617.04161381,22504902.477404095,43947863.075112715 
 03/04  09:00:00,20523567.997217383,20076361.600675087,20165241.810289875,20527707.252668492,22552278.94497865,43952690.06615325 
 03/04  10:00:00,18830105.849912353,18324759.25724238,18238716.558691997,17978695.43768905,19298150.485747892,39269198.898716226 
 03/04  11:00:00,16330255.509628607,15301530.706273971,14594469.442324724,14292853.768893717,15487051.308839086,33514531.284137145 
 03/04  12:00:00,13521387.810718633,12083139.401072077,11760602.385615215,11701238.74713273,12924156.368008425,29131915.291947804 
 03/04  13:00:00,10948318.819391765,9451353.9930385,9329053.698752046,9219030.170433387,10592832.006653083,25478360.619494244 
 03/04  14:00:00,9567640.007094651,7972838.618816295,7524697.998000521,7045460.455757307,8098644.135094149,21359502.827474177 
 03/04  15:00:00,9267450.992587829,7715197.418390862,6705058.093845297,5889924.042465756,6437004.82193523,17898275.15566659 
 03/04  16:00:00,8845481.179464618,7798715.553712664,7180160.197899397,5533414.795377411,5236110.780540473,15246715.17274994 
 03/04  17:00:00,9123546.995112224,8084277.543591809,7844151.418652896,7371561.976186425,6380296.01757615,15181060.493878672 
 03/04  18:00:00,10086075.702029409,9057642.622870674,8856475.706645405,8711879.961938322,9290069.502365183,18077659.66553663 
 03/04  19:00:00,11475068.21244988,10477214.899188805,10307655.933895117,10263967.230943555,11350033.4633304,23861039.849047314 
 03/04  20:00:00,13212461.644654928,12282783.16884399,12161100.544124234,12207971.49462798,13498634.960858587,27612132.9745903 
 03/04  21:00:00,14768122.283001848,13903464.293317622,13813602.512684947,13914332.113124713,15343257.642553344,30707315.04008683 
 03/04  22:00:00,16002169.030363187,15198470.447175615,15136058.435129061,15281527.19063579,16822126.004609443,33115351.113288827 
 03/04  23:00:00,17203606.103810202,16464042.4988973,16430422.462346286,16621920.713784564,18287738.37589037,35747762.44177272 
 03/04  24:00:00,18475621.545221366,17803473.582607564,17798169.104087997,18033440.387623053,19825964.271066144,38521448.85841493 
 03/05  01:00:00,19810591.736908644,19207222.675597735,19225899.879864674,19494939.937478967,21391924.972685352,41119596.56377424 
 03/05  02:00:00,21089398.70761072,20555233.68900757,20596939.756547723,20896921.702198144,22893964.92810634,43644570.100118585 
 03/05  03:00:00,22245634.211193733,21778099.963473387,21842461.420246094,22172598.526319224,24268147.46117501,46034159.9112291 
 03/05  04:00:00,23480988.350218885,23080944.117316484,23167395.353879627,23526293.25710364,25722222.558349624,48579931.932935685 
 03/05  05:00:00,24682780.87492257,24349744.045277495,24457479.703332584,24843407.92868726,27136983.30951289,51076556.55473798 
 03/05  06:00:00,25637392.194519646,25363261.88430354,25490323.64798861,25901331.202023543,28283640.487582333,53165848.026474014 
 03/05  07:00:00,26614547.962870743,26395132.539341073,26540202.746827237,26975683.97921064,29448588.358897112,55323892.904345416 
 03/05  08:00:00,27375151.272099253,27197053.571512267,27351899.65225635,27798728.885950617,30329031.142033808,56874652.93887987 
 03/05  09:00:00,26985908.970953956,26810310.114253715,26944667.513233446,27337863.124435164,29665250.373970628,55779784.22066786 
 03/05  10:00:00,24438671.385865822,24198172.629134644,24168270.57719868,23954789.737259872,25557899.61873086,49467467.938800275 
 03/05  11:00:00,21352787.98205267,20606249.40404764,20008939.413901392,19757562.91431246,21227930.378140733,42918171.29552098 
 03/05  12:00:00,18163870.681108627,16904920.32218968,16604389.040730301,16558568.631056925,18039700.775520507,37913113.147382274 
 03/05  13:00:00,15162959.643431284,13759908.529991234,13655012.021371085,13546391.040063329,15220458.871929986,34158651.07115043 
 03/05  14:00:00,13492148.5202385,11910109.672255808,11391525.167167157,10823024.236409288,12135843.62466026,29769436.45843458 
 03/05  15:00:00,12776383.900547998,11154919.643727645,9850881.448164513,8793870.008744534,9507843.256290134,25825410.91276276 
 03/05  16:00:00,11887703.358823897,10958238.724807613,10235033.01619687,8143059.523939226,7839711.963198606,22765550.155719254 
 03/05  17:00:00,11421835.229395356,10518741.279358748,10286254.74724343,9699243.086176267,8299702.390721528,21181353.64287131 
 03/05  18:00:00,11801320.30108886,10880575.911491785,10666842.110894252,10464080.128433175,11160394.342733312,23361197.681701444 
 03/05  19:00:00,13446215.273681251,12578868.693315476,12431346.288084934,12401680.678202178,13763313.069048213,29975712.455611467 
 03/05  20:00:00,16514108.109156044,15745607.839456245,15661103.896453677,15751156.835186914,17416205.745678227,36412579.52526128 
 03/05  21:00:00,19688506.21751091,19025092.096352667,18984474.083436903,19147802.025517873,21037428.34861423,42460970.37608968 
 03/05  22:00:00,22126698.8851322,21561293.65010463,21559486.540433828,21785343.27126959,23860007.373242978,47149948.09019615 
 03/05  23:00:00,24054176.183831558,23579480.21848751,23612384.998247813,23892057.692027256,26123225.30750631,50933767.035366386 
 03/05  24:00:00,25136022.59504322,24728832.77980606,24788996.514544442,25114438.601039797,27472258.26583089,53347201.68030706 
 03/06  01:00:00,25771021.465332903,25413243.34627597,25495801.12064549,25862838.216361403,28330481.473420337,55044037.24569183 
 03/06  02:00:00,26712350.529917397,26416086.387063336,26520043.203087,26918454.02971462,29473571.251613915,56908144.53943303 
 03/06  03:00:00,27581439.32313855,27353313.21084777,27480683.68288185,27906356.922481924,30526208.624332998,58450873.077372216 
 03/06  04:00:00,27978785.301006578,27787979.59255019,27929829.939500257,28380924.50649171,31070640.919563595,59558838.36135865 
 03/06  05:00:00,28520296.96378005,28349523.62569595,28495466.969139744,28962976.488850646,31714983.302456804,60752210.034346 
 03/06  06:00:00,28898610.83994445,28746694.49055115,28890496.82248287,29356456.7116627,32103955.11701438,60785652.59036878 
 03/06  07:00:00,28839494.604907945,28702219.356220476,28847170.592416104,29313656.316117965,32047078.536655553,60363103.37598778 
 03/06  08:00:00,28904050.451353975,28772592.225225624,28908520.697890695,29357666.674268745,32043228.579754077,59750172.04544691 
 03/06  09:00:00,28276273.903612517,28088643.552088328,28162103.108053036,28494678.94376657,30790919.317793436,56845873.851235405 
 03/06  10:00:00,24921468.508623317,24570787.29288631,24379424.11471525,23904301.40493575,25229110.74796485,48108123.70338133 
 03/06  11:00:00,20621548.18534877,19514469.26229822,18544626.865635335,18022039.75251514,19186869.5997813,40041890.90284584 
 03/06  12:00:00,16009323.026912058,14248925.255880538,13695780.21904122,13459116.076648045,14752005.194451459,35041518.804774456 
 03/06  13:00:00,12245629.521227157,10379901.877860874,10096401.343399016,9837303.871121235,11462042.59193017,31202146.892159447 
 03/06  14:00:00,10628209.452169942,8631325.894176377,7893678.851110823,7137153.771255087,8321991.690114593,26395940.050872896 
 03/06  15:00:00,10085154.412243536,8179886.291321989,6753062.528068081,5394150.803700243,5867624.436761977,22196584.303814594 
 03/06  16:00:00,9770177.963213855,8607681.078794898,7792608.0478422325,5815139.148190939,5602578.863731804,20398688.988103695 
 03/06  17:00:00,9815117.135919476,8697072.096230287,8340665.346383644,7801415.248794202,7187660.929527951,20190943.77446425 
 03/06  18:00:00,10539797.725211939,9469979.134091891,9196169.918055806,9018442.36942648,9826596.970722256,21208976.20731689 
 03/06  19:00:00,12690104.505817309,11688916.182156265,11470655.936204582,11422246.320544247,12816619.125463197,28474842.430501755 
 03/06  20:00:00,15461023.859180432,14563529.454052692,14404338.161682377,14448197.574748624,16042468.41606291,33410407.354345668 
 03/06  21:00:00,17688514.8890136,16883426.8975161,16763855.486077407,16857991.307866924,18557485.309506074,36856662.53415047 
 03/06  22:00:00,18892070.325643525,18161891.728283647,18080581.52430809,18229468.547898088,20042470.58854667,39303583.88801673 
 03/06  23:00:00,19890440.760994893,19224097.238212798,19178657.529434707,19382299.5401949,21316487.434098702,41640862.55925033 
 03/06  24:00:00,21004397.373471152,20398478.860446017,20380363.745865807,20622651.45658327,22641145.85621831,43660163.49054268 
 03/07  01:00:00,22147759.66157366,21603171.602619402,21607318.73868468,21876951.172156796,23953572.778180383,45427055.08510454 
 03/07  02:00:00,23152187.09850719,22667540.18480953,22693762.56240831,22990273.840221845,25129041.301746402,47175298.200302735 
 03/07  03:00:00,23246792.95101381,22800515.631628435,22849502.64488751,23182340.444158833,25404059.16263713,48184974.44816166 
 03/07  04:00:00,23578042.099211156,23163953.53408346,23234988.53120251,23609928.10677795,25954531.478898842,50012048.170478106 
 03/07  05:00:00,24099054.85192485,23725635.079223003,23817251.929298647,24225893.011409037,26672465.546426468,51815848.11975734 
 03/07  06:00:00,24287282.081729643,23936169.228074178,24040045.35885378,24472890.346077353,26989648.116315164,52761838.78878242 
 03/07  07:00:00,24813038.93084508,24492231.43050748,24607939.853942335,25059729.66342482,27633248.87410529,53892769.8376336 
 03/07  08:00:00,25665136.448385887,25391855.633489635,25521292.995175943,25984487.536307316,28609770.5659151,55607546.17690664 
 03/07  09:00:00,25326847.598023526,25024572.27826588,25113935.4849725,25497564.72522514,27838026.00992755,54819417.218892105 
 03/07  10:00:00,22104910.353516668,21635281.050842356,21452824.62172923,20960723.913089223,22224744.72724815,45602906.26923123 
 03/07  11:00:00,18522963.942556795,17424251.570613794,16567656.256857894,16088643.315242385,17228542.22996835,36601912.03067961 
 03/07  12:00:00,15281875.556291874,13769710.318683928,13264363.74052282,12984424.828252828,14048499.191851258,30790048.878566813 
 03/07  13:00:00,12840367.947718766,11317843.281466683,10955298.794554323,10603444.354205465,11742911.115710031,27068898.195669707 
 03/07  14:00:00,11763859.194635767,10162715.193891006,9565538.395583356,8949947.322534773,9825972.92781074,23740422.885466542 
 03/07  15:00:00,11854706.241322992,10501785.257826865,9803679.309908908,9205415.237513488,9986303.763005886,22945934.212990873 
 03/07  16:00:00,12211896.291936845,11109693.830921251,10719130.833776698,10332326.575386178,11259058.228948899,24462127.02661834 
 03/07  17:00:00,12866916.523302864,11766176.196999514,11444573.967880439,11248701.821767876,12221904.148321494,25798134.955753144 
 03/07  18:00:00,13993063.80665841,12980544.504680375,12743763.62757063,12697309.781344786,13985504.310620833,28221621.530889116 
 03/07  19:00:00,15815347.606297486,14924911.276589029,14787192.988732351,14898464.40054516,16495491.910886794,32750675.20931214 
 03/07  20:00:00,17235996.607295893,16421254.225966215,16327804.130849052,16501548.225319486,18223316.012464687,35480309.97872815 
 03/07  21:00:00,17830767.900905654,17063179.052555583,16995558.775618106,17203258.128232606,18989151.50608945,36752559.29379511 
 03/07  22:00:00,18675188.87870644,17941957.643948317,17895852.338510588,18147197.780666586,20069038.972086526,39346418.583558634 
 03/07  23:00:00,19671328.774381645,18986413.299514573,18962535.415898733,19248392.794988267,21272224.027260248,41623966.6971949 
 03/07  24:00:00,20210430.605993457,19596255.19410188,19606654.84148814,19924990.908573635,22004469.536651842,42730530.45083073 
 03/08  01:00:00,21027233.191350058,20483986.907130897,20528357.913688865,20885734.903547287,23069020.816843152,44926555.208572164 
 03/08  02:00:00,22284982.887587577,21810439.463733908,21883978.00014497,22280503.08250943,24594928.748798173,48031787.73311642 
 03/08  03:00:00,22728023.54544447,22302823.31381906,22394112.85884784,22810665.29429775,25182818.93126813,49113454.92976391 
 03/08  04:00:00,22056660.956753276,21639781.110332422,21724807.55647205,22113168.88903337,24347123.849781152,46148577.051733635 
 03/08  05:00:00,21046462.032365285,20618780.907716136,20690154.365154482,21040627.519835483,23105296.84267555,42543044.132148415 
 03/08  06:00:00,20123725.093275703,19691003.451597724,19759956.360059805,20096917.169638716,22074455.64300491,40354992.79516425 
 03/08  07:00:00,19232878.692941852,18786222.91534004,18851749.624578286,19178484.461032152,21083740.207011748,38479834.695659384 
 03/08  08:00:00,18448157.564852394,17983580.726758853,18044057.566938903,18359872.35659041,20196968.902790908,36785490.64937415 
 03/08  09:00:00,17713156.988033924,17234297.83635927,17288477.32184904,17585393.915355776,19341795.93427402,35167874.99849469 
 03/08  10:00:00,16442752.962451153,15910926.077851776,15924458.400796097,16143073.897687413,17732839.43506435,32495971.244672477 
 03/08  11:00:00,14239961.938246697,13560025.229718458,13432702.892430391,13491273.352794778,14760593.935085498,27828836.462306388 
 03/08  12:00:00,11793653.400290558,10944932.019900933,10825070.29021439,10846107.804130446,11927019.42983893,23280438.90109161 
 03/08  13:00:00,9972488.742097389,9075254.412770746,8971962.779105604,8957731.36926445,9943238.747971183,20032063.123978734 
 03/08  14:00:00,10816859.289898062,9962287.684527146,9858201.273698304,9896889.599356545,10982127.77538915,21581432.554347366 
 03/08  15:00:00,12331133.376514124,11545236.161571765,11482415.46875318,11629497.527532678,12887915.632022165,24366674.65829836 
 03/08  16:00:00,10282195.114936167,9436900.18530986,9299469.838512404,9088743.237697877,9865958.382692292,19431794.033062164 
 03/08  17:00:00,9556569.400439944,8673710.021541929,8565849.156355144,8561280.548098098,9310987.508701097,18179410.275613304 
 03/08  18:00:00,9349435.15607101,8458313.602635913,8375315.759005014,8447354.689154932,9382789.156499557,17895332.22212128 
 03/08  19:00:00,9378396.637500813,8476901.627172459,8416370.139736755,8545946.812206008,9559855.763599575,18132535.42865002 
 03/08  20:00:00,9573427.101544391,8662969.713289779,8608645.55298466,8757642.67972607,9797562.869446296,18536847.73560359 
 03/08  21:00:00,9994578.905659288,9083897.472413663,9032685.880154153,9190392.407664422,10248152.237953078,19234226.25477304 
 03/08  22:00:00,10094310.79457156,9184851.36776692,9136521.56344986,9300707.99043965,10365001.14200148,19385492.327453475 
 03/08  23:00:00,10175858.138362288,9261481.25366853,9213934.851280443,9382120.868612576,10447035.978587314,19475676.47770922 
 03/08  24:00:00,10000700.740199372,9084785.961431082,9041379.24371288,9219067.817163404,10298424.228482015,19425628.496766035 
 03/09  01:00:00,9820268.382664235,8899262.879986798,8864150.50606347,9061380.713127311,10189017.381227428,19791767.52423076 
 03/09  02:00:00,9560997.84568894,8637468.827338321,8609130.918014936,8822615.079795038,9988475.971436348,19886721.36164649 
 03/09  03:00:00,9495034.913960874,8566211.036403432,8543466.51728519,8771135.364458667,9974909.978532186,20227078.602052826 
 03/09  04:00:00,9924302.931300808,9003720.787054945,8989328.672018599,9234383.473886598,10500570.84670819,21427453.210288014 
 03/09  05:00:00,10460544.797867106,9552197.736042712,9545696.104679827,9806261.676385539,11133959.30971022,22730056.93151365 
 03/09  06:00:00,11213735.702277724,10326033.73605741,10329860.25907657,10609851.841641221,12020062.398100499,24537913.193894614 
 03/09  07:00:00,12113873.20526115,11246956.043356512,11255534.185429882,11542854.799361097,12998771.568113033,26007751.864171788 
 03/09  08:00:00,12924017.046829676,12070093.352939121,12069225.606997479,12335431.805509452,13754774.209785331,26380522.742302693 
 03/09  09:00:00,12787547.4783481,11932618.533257747,11916691.742469285,12142989.029936362,13430350.736970903,26653460.636781007 
 03/09  10:00:00,10751201.747624677,9840876.303549292,9678426.943735061,9380121.904986177,10089183.78568897,22464420.697619304 
 03/09  11:00:00,7693026.816117671,6330398.026504389,5695022.960290736,5362812.279425483,5878755.74208072,15217412.707872635 
 03/09  12:00:00,4485782.125946012,2654043.7520418493,2271553.0765824346,2102615.3602469014,2575883.9080112753,9774848.297075287 
 03/09  13:00:00,2030775.1121684792,314624.40874743916,231396.15820831098,165610.0031119102,596487.5171707099,7108431.062643294 
 03/09  14:00:00,1498308.4295079666,0.0,0.0,0.0,0.0,4944204.543220002 
 03/09  15:00:00,1421320.0305034146,0.0,0.0,0.0,0.0,2116278.4362650886 
 03/09  16:00:00,1214451.9136350718,0.0,0.0,0.0,0.0,221887.37421169644 
 03/09  17:00:00,1152463.719043747,0.0,0.0,0.0,0.0,758.9717858500082 
 03/09  18:00:00,1765503.6338465842,238338.8201226946,0.0,0.0,0.0,1816977.6027652086 
 03/09  19:00:00,3336711.4877494145,1824823.4533545678,1393194.3589614502,1059784.371896516,1495873.9359553992,7774860.262859081 
 03/09  20:00:00,5202976.273541741,3737891.1267087474,3355839.3679590463,3154240.77732455,3803269.499034267,11772461.070698591 
 03/09  21:00:00,6632420.54323211,5206569.597426307,4844950.222901246,4664405.423408921,5337997.154289682,13088983.10797434 
 03/09  22:00:00,7438659.234574012,6055222.1081807455,5720869.77363804,5573739.5884483885,6288387.541495744,14063817.265668495 
 03/09  23:00:00,7949883.168584141,6609269.153003331,6306724.035100547,6202348.35390733,6979184.543055297,15040854.810889348 
 03/09  24:00:00,8147810.7455601245,6844183.456937425,6570885.293876375,6505920.067926208,7329925.388211489,15500341.983874712 
 03/10  01:00:00,8538105.678160414,7277165.789356925,7037641.716593903,7020802.095265117,7931047.165184305,16744748.049266208 
 03/10  02:00:00,9156055.414122652,7945316.561960201,7742749.349846058,7781552.526411847,8821073.245932287,18830515.972530764 
 03/10  03:00:00,9713281.566838112,8547256.086236209,8374259.320915716,8455247.259548262,9585720.775246764,20338831.99784637 
 03/10  04:00:00,9877828.945180943,8743747.206739644,8590221.016736053,8696012.055813644,9861842.045610059,20656536.24307092 
 03/10  05:00:00,9486592.561119774,8372743.113661257,8234368.820951487,8355126.127289891,9502718.756733652,19723935.259211756 
 03/10  06:00:00,9559460.078377685,8463749.292246554,8337499.460458532,8469798.33463864,9611085.12558528,19578161.282929845 
 03/10  07:00:00,9973020.89423461,8909487.004205037,8802941.63880071,8960815.93837465,10157542.235190824,20664141.0002919 
 03/10  08:00:00,10548562.978484968,9518362.618439706,9430728.664212499,9613767.870156132,10880773.686666213,22170472.58737463 
 03/10  09:00:00,10662320.543812057,9649866.247258209,9560022.326851796,9725342.616469238,10970864.338150324,22374013.205379788 
 03/10  10:00:00,9806144.83200498,8769287.420945508,8638881.571025062,8702979.156905366,9760455.082654735,20223139.193703458 
 03/10  11:00:00,9126007.370154427,8062394.4352208935,7899209.557438135,7923975.054499126,8880923.324844051,18573681.04773414 
 03/10  12:00:00,8468239.649800299,7356909.959375079,7190025.690341683,7190361.384420613,8097735.461071532,17827946.237743683 
 03/10  13:00:00,6908387.034355823,5703732.14164504,5538474.758906703,5491301.344956484,6325448.732791115,15565768.530998904 
 03/10  14:00:00,5540643.054091231,4230504.077993817,3976008.7542019403,3827872.310246734,4524191.451146585,12553001.238802545 
 03/10  15:00:00,4703292.189776018,3339450.6161980913,2828915.913097685,2486293.732066153,2946511.5004184013,9787077.714382568 
 03/10  16:00:00,4270634.336720552,3077151.1508303345,2699822.938856462,1935166.8979604933,1908185.861803693,7601397.86493309 
 03/10  17:00:00,4734984.108586586,3553379.200277941,3357859.6856565503,3082255.7970830677,2430924.455928616,7507641.513612118 
 03/10  18:00:00,5898997.08188731,4690841.121284233,4496083.933518679,4407710.3543137,4833566.190714366,10615333.392932286 
 03/10  19:00:00,7305161.626930197,6115824.431367902,5947667.616880625,5936924.527712525,6653610.756101794,14245107.012977201 
 03/10  20:00:00,8923700.44562451,7774192.991267879,7634724.5099623455,7685460.425185306,8575398.336996881,17661941.18421544 
 03/10  21:00:00,10871022.258651227,9762041.920681704,9638787.811015343,9727557.25259253,10766007.233606149,21382995.943039767 
 03/10  22:00:00,13111793.718405347,12061154.23386029,11935895.059387473,12028722.379620103,13161509.5085453,25076998.910973225 
 03/10  23:00:00,14595163.96769865,13599288.443357352,13467267.257630024,13550009.587109976,14716293.607756145,27189050.13289249 
 03/10  24:00:00,14911205.721725684,13954298.420093225,13832551.315927953,13930269.879685603,15135250.636944422,27737296.694957484 
 03/11  01:00:00,15184245.745167797,14267745.003581766,14156259.689171605,14267773.099248715,15512364.097613648,28342302.566534888 
 03/11  02:00:00,15715984.027639985,14843452.708309613,14742047.861302797,14866680.607946398,16160155.536743915,29436953.81745537 
 03/11  03:00:00,16188707.459100801,15355460.23011876,15263116.89466185,15398909.225545868,16732388.247754838,30359657.33727498 
 03/11  04:00:00,16560795.470149284,15761554.552898474,15677418.425343115,15822519.279693896,17185245.922625147,31020892.617230546 
 03/11  05:00:00,16790133.699843675,16021334.56237477,15944682.212928893,16097694.958437104,17483176.547926657,31451744.84907501 
 03/11  06:00:00,16862295.592279743,16117312.38779369,16046860.22359193,16206014.002458856,17605127.05169802,31596013.17408681 
 03/11  07:00:00,16536993.130473517,15811328.736228371,15760722.647767495,15944914.862669189,17376387.344735377,31343414.268463403 
 03/11  08:00:00,15822280.516580801,15088617.138237234,15062572.000947025,15290118.818921028,16787034.93919922,30894231.39698615 
 03/11  09:00:00,15848312.000350878,15119547.08431254,15094609.624349862,15319908.3006039,16816625.58402033,30932120.362411007 
 03/11  10:00:00,15610376.118515076,14883583.273821805,14849480.79912315,15044206.094839796,16482920.970581776,30357582.708973393 
 03/11  11:00:00,15016736.034145705,14267426.836386789,14215029.340029467,14374270.15097873,15742997.0883579,29194591.959964428 
 03/11  12:00:00,13754608.834875055,12973822.528126633,12906370.480921896,13033906.824997846,14307553.849483008,26845173.943189498 
 03/11  13:00:00,12692946.60157439,11859782.533897955,11756164.95431561,11817107.518157013,12956181.669638198,24701652.032350753 
 03/11  14:00:00,12499688.405452892,11661482.506967511,11568067.146404983,11650750.713771017,12806367.788102355,24388778.17795651 
 03/11  15:00:00,12217921.592643248,11349821.532581229,11242948.968371589,11308530.998887712,12428815.1559978,23845018.73976984 
 03/11  16:00:00,11984603.358278846,11093979.777838334,10981664.050740654,11044763.681247469,12152386.626803279,23433311.162582714 
 03/11  17:00:00,11688430.969959673,10777809.549751846,10659211.089253867,10712938.473195778,11777243.590008404,22828338.336948935 
 03/11  18:00:00,11570854.43476179,10663994.796714174,10566531.392775098,10663019.276236115,11790631.967277668,22744684.796116825 
 03/11  19:00:00,11642620.386113744,10749534.752891757,10687473.868005745,10855791.21131259,12090579.213101113,23245136.645420812 
 03/11  20:00:00,11951472.056288654,11067143.997822238,11022142.423947677,11225011.842180805,12519335.27155152,23944896.086741302 
 03/11  21:00:00,12199511.148592148,11317554.664536037,11275801.131318297,11486370.680917166,12797932.346672341,24365457.34248262 
 03/11  22:00:00,12372474.179038882,11489606.722728852,11449778.563722655,11667216.369554017,12995458.710075162,24687673.70285532 
 03/11  23:00:00,12794825.431271119,11918402.208791248,11881632.755447706,12106180.016443517,13460220.224755704,25447126.27363336 
 03/11  24:00:00,12936138.298892625,12072096.525441369,12041356.49424958,12272592.275718842,13638201.88319435,25657325.754843086 
 03/12  01:00:00,12942655.08357606,12089506.891467607,12065084.50555818,12300271.683513135,13661673.396636236,25573578.058832187 
 03/12  02:00:00,13019710.261194589,12176654.807103949,12161241.994250486,12412149.580603726,13822269.79146165,26281611.932924047 
 03/12  03:00:00,13031309.7616947,12189519.284839425,12175447.281664383,12430123.1649864,13846928.260936312,26261941.43419241 
