eplus_return_code,severe_errors,fatal_errors,heating_kwh,platform,energyplus_version,run_seconds,building_id,archetype_id,building_type,age_band,geometry_outcome,construction_period_provenance,floor_area_m2,eui_kwh_m2
0,0,0,24121.850439067977,,,187,way/286754289,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,66.1191,364.8242404852452
0,0,0,15981.732798995507,,,736,way/286754290,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,379.6195,42.09934631649719
0,0,0,24267.888129773968,,,1272,way/286783497,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,234.7466,103.37908250758038
0,0,0,73987.85906906152,,,971,way/287225519,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1613.3669,45.85928908611025
0,0,0,25410.062425078202,,,378,way/287225523,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,147.4461,172.33458480813127
0,0,0,26492.576434557563,,,955,way/287225524,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,211.7582,125.10767674903529
0,0,0,173816.039381055,,,429,way/287356953,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,4230.917,41.08235623177079
0,0,0,88706.79436799763,,,2101,way/287496586,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,710.8656,124.78701229599186
0,0,0,21497.834384854345,,,633,way/287696580,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,408.5006,52.626200267158346
0,0,0,34886.0770395256,,,480,way/287696581,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,393.2867,88.70393288032776
0,0,0,123150.37352677897,,,916,way/287696583,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1424.1216,86.47461953163197
0,0,0,25646.74606536737,,,181,way/287696584,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,606.6423,42.27655418253454
0,0,0,26779.192577660262,,,548,way/287696585,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,62.3339,429.608809614997
0,0,0,7392.691667650189,,,308,way/287696586,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,45.5458,162.31335639400754
0,0,0,13722.493622486156,,,385,way/287696587,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,188.101,72.95279462887574
0,0,0,14198.40273115551,,,342,way/287696588,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,74.1326,191.5271112999613
0,0,0,24161.23834906004,,,312,way/287696589,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,61.0795,395.5703361857913
0,0,0,17630.285853507885,,,745,way/287696590,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,FALLBACK_PENDING_LAYOUT,,383.3672,45.98798711394163
0,0,0,16074.952054859297,,,394,way/287696594,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,97.5319,164.81737826146417
0,0,0,16673.27866808894,,,358,way/287696595,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,49.888,334.21421319934535
0,0,0,22133.19696920406,,,564,way/287696596,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,58.7748,376.5763042869403
0,0,0,12944.443625716482,,,600,way/287938551,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,255.8496,50.59395686261179
0,0,0,10935.57033021549,,,463,way/287938553,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,302.4989,36.15077717709219
0,0,0,9446.518501557446,,,416,way/287938556,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,243.5401,38.78834944043074
0,0,0,55980.12283054778,,,614,way/287939446,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,529.5626,105.71011402721375
0,0,0,18850.892978317515,,,492,way/287939447,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED,,609.4955,30.928682784889332
0,0,0,54452.73299732405,,,1245,way/287939448,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,443.1193,122.8850402077365
0,0,0,29168.235532982886,,,659,way/287943062,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,555.195,52.53692042072224
0,0,0,26378.67330615279,,,427,way/287943064,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,549.6978,47.987591193111534
0,0,0,77444.16366201766,,,698,way/287943067,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,831.4039,93.14866536230785
0,0,0,8828.816413384642,,,300,way/288276172,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,178.6039,49.43238313040556
0,0,0,68581.96393850003,,,274,way/288276173,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1775.7509,38.62138768365542
0,0,0,156353.26697588142,,,92,way/288276174,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1911.5439,81.79423291083266
0,0,0,21297.59219970797,,,440,way/288276175,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,242.9345,87.66804303097325
0,0,0,38617.79559663169,,,644,way/288276176,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,527.4406,73.21733593627735
0,0,0,38966.626946333505,,,529,way/288276177,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,335.4807,116.15162048467617
0,0,0,41821.71033221169,,,430,way/288276179,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,297.889,140.39360410156698
0,0,0,20367.027613183203,,,113,way/288447771,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,124.2532,163.91551777485975
0,0,0,84385.903574005,,,267,way/288461982,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,1546.7098,54.55832992976769
0,0,0,28073.74864460469,,,176,way/288461983,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,631.6657,44.443997267232795
0,0,0,70893.2774516952,,,248,way/288461988,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,232.5079,304.90696209331037
0,0,0,75251.68730619735,,,335,way/288461989,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,794.8599,94.67289431281833
0,0,0,57103.52258778021,,,472,way/288461992,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,286.4613,199.34114167526366
0,0,0,65544.6121105161,,,106,way/288600850,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,620.3549,105.65663640363942
0,0,0,54582.12113377112,,,82,way/288600852,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,595.7075,91.6257074718232
0,0,0,80143.74647954237,,,522,way/288600854,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,946.1254,84.70731943095743
0,0,0,40271.96408128355,,,449,way/288600859,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,380.8296,105.74798828999518
0,0,0,30588.19639956592,,,720,way/289364388,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,570.2902,53.636195045199656
0,0,0,30583.98958380883,,,358,way/289364389,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,305.0168,100.26985262388443
0,0,0,53900.71640693041,,,732,way/289387273,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1145.9639,47.03526560211051
0,0,0,36234.637898067354,,,448,way/289387274,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,925.8443,39.1368590788617
0,0,0,75594.01086968578,,,312,way/289387276,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,240.9534,313.7287577999969
0,0,0,66367.944356825,,,997,way/289387277,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1702.6484,38.979242195173704
0,0,0,110584.30032198809,,,316,way/289387278,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1496.2623,73.90702841472921
0,0,0,74454.90926133137,,,398,way/289387279,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,833.1201,89.36875879159724
0,0,0,70476.82672535325,,,624,way/289387281,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,623.4118,113.05019687685292
0,0,0,33177.628724132155,,,440,way/289434331,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,319.0098,104.00191067525874
0,0,0,12239.156649924607,,,346,way/289434333,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,188.4001,64.96364200403613
0,0,0,35477.181190414114,,,316,way/289434335,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,296.4578,119.6702572521759
0,0,0,26651.763333229428,,,287,way/289434336,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,181.4178,146.9082048907518
0,0,0,60654.870777888646,,,779,way/289434339,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,565.4467,107.26894467310296
0,0,0,33163.60335548862,,,284,way/289510893,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,595.3356,55.705728593231484
0,0,0,58130.83802042995,,,134,way/289510894,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,167.0237,348.0394579956614
0,0,0,57713.03292454081,,,480,way/289510897,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,484.2447,119.18154793339154
0,0,0,104353.68197907814,,,797,way/289510900,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1075.6286,97.01646272614742
0,0,0,100897.39296395543,,,162,way/289692616,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,258.9963,389.57078909604274
0,0,0,49174.39840034725,,,545,way/289692618,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,329.7534,149.12476535601226
0,0,0,46138.8300579704,,,316,way/289692619,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,217.5195,212.1135349151244
0,0,0,111854.13311981203,,,1461,way/289692620,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,907.0903,123.31091305883443
0,0,0,18883.682796906385,,,238,way/289692621,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,456.8593,41.333694634007415
0,0,0,47301.84300975378,,,195,way/289692622,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,148.7373,318.0227354520606
0,0,0,68603.77572548382,,,119,way/289692623,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1472.4522,46.59151293704735
0,0,0,38510.8887569481,,,247,way/289692624,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,918.7248,41.917763357371115
0,0,0,118002.8137842679,,,231,way/289779214,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,1905.9975,61.911316139852175
0,0,0,74094.56314596372,,,1037,way/289779218,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,335.6049,220.77914579305525
0,0,0,22614.302497077333,,,113,way/289979822,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,447.7548,50.505996802440386
0,0,0,17663.744292203963,,,307,way/289979823,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,325.4283,54.278451788624295
0,0,0,15305.526971842057,,,231,way/289979825,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,382.9776,39.96454876693064
0,0,0,40856.65931919104,,,408,way/289979826,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,101.4175,402.8561078629531
0,0,0,11589.966187367932,,,342,way/289979828,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,311.0507,37.260697974214274
0,0,0,52257.45173641927,,,512,way/290026253,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,483.2104,108.14637213193109
0,0,0,105687.45687872478,,,563,way/290026256,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2545.8831,41.51308317287812
0,0,0,46103.694580752686,,,189,way/290026258,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,,318.6047,144.70500460524497
0,0,0,37764.95133680651,,,796,way/290653348,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,,775.4027,48.703662415421704
0,0,0,16215.193827303643,,,107,way/290653350,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,341.072,47.541849894754314
0,0,0,26511.53746316095,,,116,way/290653352,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,711.3331,37.27021484472036
0,0,0,15387.451119574594,,,80,way/290662258,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,416.8246,36.915890088000076
0,0,0,122221.21829448245,,,87,way/290662259,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1494.0191,81.80699851459894
0,0,0,28862.426937235494,,,593,way/290663060,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,669.1554,43.1326220146105
0,0,0,14085.014119978043,,,212,way/290663061,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,,301.5687,46.70582232167345
0,0,0,33072.7691509982,,,414,way/290820839,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,691.201,47.848265773629095
0,0,0,24963.799075842857,,,124,way/290820840,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,340.291,73.36015079988262
0,0,0,16024.184018988868,,,63,way/290820842,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,203.1513,78.87807766422793
0,0,0,30973.573119524168,,,375,way/290820844,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,669.9761,46.23086274200553
0,0,0,52386.99381500048,,,290,way/290820846,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,488.4057,107.26122527849384
0,0,0,38053.043821841085,,,285,way/290820847,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,,492.2454,77.30502676478254
0,0,0,18147.45687751215,,,127,way/290820849,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,438.5482,41.38075786769197
0,0,0,64197.01940507937,,,676,way/290820851,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1885.082,34.0552927697996
0,0,0,50412.760808180516,,,55,way/291149502,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,129.1101,390.4633394922668
0,0,0,79783.8199226129,,,1394,way/291149503,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED,,1591.6619,50.126110276694384
0,0,0,59709.380915487316,,,1012,way/291155593,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,982.646,60.76387724112989
0,0,0,59466.831569370785,,,215,way/291155594,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,1359.4244,43.744125505891155
0,0,0,36808.239277929264,,,154,way/291155595,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,793.2646,46.40096038311714
0,0,0,26847.01722806404,,,258,way/291155596,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,508.163,52.83150726846315
0,0,0,28058.353141938715,,,218,way/291278667,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,619.4166,45.29803228059873
0,0,0,36634.034926155946,,,360,way/291278668,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,761.0373,48.136976894767116
0,0,0,18432.016261306995,,,131,way/291278669,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,61.2046,301.15410053013983
0,0,0,75613.6016848434,,,213,way/291278670,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,309.7926,244.0781402940012
0,0,0,94551.99814457734,,,85,way/291278671,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,,379.1833,249.356968370119
0,0,0,19940.896204691868,,,183,way/291278672,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED,,484.9909,41.11602136182734
0,0,0,11429.47323372532,,,148,way/291278674,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,261.7326,43.6685121904009
0,0,0,130440.21302940675,,,274,way/291278675,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1371.912,95.07913993711459
0,0,0,113291.70818294078,,,279,way/291892249,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,798.3247,141.91181631100827
0,0,0,24756.293364256384,,,201,way/291892250,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,620.0095,39.928893612527524
0,0,0,16043.921036058855,,,279,way/291892251,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,485.1706,33.06861758741947
0,0,0,25287.895924422217,,,544,way/291892252,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,590.295,42.839420839448444
0,0,0,63220.49050947824,,,404,way/291892387,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2222.5466,28.445068602601282
0,0,0,100053.7078146934,,,556,way/292149912,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,630.3914,158.71680326649985
0,0,0,10326.347030276365,,,501,way/292149913,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED,,293.6136,35.16985258951345
0,0,0,57885.15710362549,,,841,way/292149914,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,524.7263,110.31495296428916
0,0,0,10394.43779569989,,,366,way/292149915,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,178.7236,58.159290634812024
0,0,0,30987.137921094043,,,103,way/293591506,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,722.3736,42.896276831121796
0,0,0,326505.79806782724,,,119,way/293591511,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,4216.9678,77.42667564780248
0,0,0,92852.82394227202,,,107,way/293596159,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,3071.5225,30.23022749866622
0,0,0,21813.428905684617,,,65,way/298875931,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,,508.924,42.86185934576601
0,0,0,239457.95236911598,,,1340,way/310738147,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,3013.0342,79.47402401509946
0,0,0,241231.861765121,,,403,way/310738149,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,3044.5608,79.23371468394423
0,0,0,86852.68988082155,,,483,way/310738150,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,930.5749,93.33229370448478
0,0,0,251474.1401261187,,,483,way/310738151,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,,3025.9573,83.1056473024648
0,0,0,192724.2298365256,,,257,way/310738152,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2611.4092,73.8008542807177
0,0,0,193451.5583056506,,,339,way/310738153,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2598.4421,74.4490548031263
0,0,0,192247.68663474318,,,244,way/310738154,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,,2602.8001,73.86187154163056
0,0,0,128775.37232286978,,,605,way/310738155,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1506.7095,85.467950074563
0,0,0,72815.17081047085,,,732,way/310738157,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,901.385,80.7814316973001
0,0,0,102251.12220686459,,,150,way/310738158,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,994.3488,102.83224780566395
0,0,0,67945.58112983589,,,993,way/310738159,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,759.098,89.50831266824032
0,0,0,66365.18733151787,,,455,way/310738160,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,778.486,85.24904408238281
0,0,0,178187.90593623652,,,62,way/310771769,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2586.9126,68.880528061225
0,0,0,154090.07598232542,,,537,way/310771771,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1895.1131,81.30917145912052
