neighbourhood_id,country_stock_code,building_id,building_type,year_built,archetype_id,mapping_status,reason,layout_ready,type_provenance,dwellings_provenance,age_band,completeness_band,shape_class,native_crs,observed_dwellings,observed_storeys,units_per_floor_measured,layout_status_measured,layout_reason_measured,simulation_mode_expected
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881221_part0,AB,1860.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,27.0,7.0,4,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881222_part0,AB,1830.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,17.0,7.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881223_part0,AB,1850.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,SIMPLE_CONVEX,EPSG:32631,28.0,8.0,4,DWELLING_LAYOUT_EMITTED,,EUROPEAN_DWELLING_LAYOUT
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881224_part0,,1890.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,13.0,8.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881225_part0,,1780.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,11.0,7.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881226_part0,,1870.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,14.0,7.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881227_part0,,1880.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,12.0,7.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881228_part0,AB,1805.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,19.0,8.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881229_part0,,1800.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,11.0,7.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881230_part0,AB,1900.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,25.0,6.0,5,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881232_part0,AB,1875.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,22.0,6.0,4,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881265_part0,,1550.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,8.0,8.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881266_part0,,1900.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,10.0,7.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881268_part0,,1750.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,8.0,5.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881269_part0,MFH,1600.0,FR.N.MFH.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,11.0,4.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881270_part0,,1830.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,9.0,5.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881271_part0,AB,1700.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,15.0,6.0,3,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881272_part0,AB,1800.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,15.0,7.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881273_part0,AB,1875.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,25.0,7.0,4,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881274_part0,,1780.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,13.0,6.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881276_part0,,1800.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,11.0,6.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881280_part0,AB,1830.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,16.0,8.0,2,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881290_part0,,1860.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,5.0,6.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881294_part0,AB,1830.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,19.0,7.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881304_part0,MFH,1890.0,FR.N.MFH.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,10.0,4.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881308_part0,AB,1850.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,16.0,7.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881312_part0,,1900.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,7.0,6.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881313_part0,,1820.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,11.0,6.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881314_part0,,1860.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,6.0,7.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881317_part0,,1770.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,SIMPLE_CONVEX,EPSG:32631,1.0,6.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881318_part0,AB,1770.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,40.0,6.0,7,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881319_part0,,1880.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,13.0,6.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881321_part0,,1800.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,11.0,6.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881322_part0,AB,1958.0,FR.N.AB.03.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,19.0,7.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881324_part0,AB,1870.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,25.0,7.0,4,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881328_part0,,1880.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,SIMPLE_CONVEX,EPSG:32631,14.0,6.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881334_part0,,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT;TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,UNKNOWN_YEAR,LOW_OR_INCOMPLETE_MAPPING_INPUTS,SIMPLE_CONVEX,EPSG:32631,5.0,5.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,MISSING_OBSERVED_YEAR_BUILT;TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881335_part0,MFH,1840.0,FR.N.MFH.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,4.0,2.0,2,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881344_part0,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,UNKNOWN_YEAR,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,44.0,9.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,MISSING_OBSERVED_YEAR_BUILT,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881348_part0,AB,1991.0,FR.N.AB.07.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,21.0,8.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881367_part0,AB,1900.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,16.0,6.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881368_part0,MFH,1850.0,FR.N.MFH.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,SIMPLE_CONVEX,EPSG:32631,7.0,4.0,2,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881377_part0,,1850.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,SIMPLE_CONVEX,EPSG:32631,14.0,8.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_DWELLINGS_IN_REGISTRY_GAP_13_14,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881379_part0,,1998.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_STOREY_COUNT,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,NEW_POST_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,1.0,0.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,MISSING_OBSERVED_STOREY_COUNT,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881396_part0,,1860.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,SIMPLE_CONVEX,EPSG:32631,6.0,6.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881409_part0,,1790.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,SIMPLE_CONVEX,EPSG:32631,10.0,5.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881451_part0,,1820.0,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,TYPOLOGY_SIGNALS_DISAGREE,False,OBSERVED_TAG,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,LOW_OR_INCOMPLETE_MAPPING_INPUTS,IRREGULAR_OR_COURTYARD,EPSG:32631,9.0,5.0,,NOT_ATTEMPTED_MAPPING_BLOCKED,TYPOLOGY_SIGNALS_DISAGREE,NOT_SCOPED
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881520_part0,AB,1880.0,FR.N.AB.01.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,OLD_PRE_1945,HIGH_MAPPING_INPUT_COMPLETENESS,IRREGULAR_OR_COURTYARD,EPSG:32631,16.0,7.0,3,FALLBACK_PENDING_LAYOUT,NON_CONVEX_TOPOLOGY_UNSUPPORTED,FALLBACK_ONE_ZONE_PER_FLOOR
FR-LYO-HAUTCOEURPENTES,FR,BATIMENT0000000240881521_part0,MFH,1955.0,FR.N.MFH.03.Gen.ReEx.001.001,MAPPED_LAYOUT_READY,,True,DERIVED_BDTOPO_TWO_SIGNAL,BDTOPO_SURPLUS_TAGS_OBSERVED,NEW_POST_1945,HIGH_MAPPING_INPUT_COMPLETENESS,SIMPLE_CONVEX,EPSG:32631,3.0,3.0,1,DWELLING_LAYOUT_EMITTED,,EUROPEAN_DWELLING_LAYOUT
