district,building_id,building_tag,footprint_area_m2,levels_observed,height_m,year_built_observed,epc_certificate_found,blocker,district_blocker_histogram,touching_prepared_neighbours,touching_neighbour_age_bands,nearest_prepared_id,nearest_prepared_distance_m,nearest_prepared_age_band,nearest_prepared_type,nearest_prepared_levels,proposed_imputed_age_band,imputation_source
GB-LDN-STDUNSTANS,way/892496652,house,43.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/892496649,8.9,GB.01,TH,2.0,GB.01,nearest_prepared_neighbour_8.9m
GB-LDN-STDUNSTANS,way/952012482,house,56.7,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1055090349,12.5,GB.05,TH,2.0,GB.05,nearest_prepared_neighbour_12.5m
GB-LDN-STDUNSTANS,way/952012483,house,54.3,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.05,way/1055090351,0.0,GB.05,TH,2.0,GB.05,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/952012484,apartments,138.6,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|H|I,,0,,way/1056016623,10.7,G,TH,2.0,G,nearest_prepared_neighbour_10.7m
GB-LDN-STDUNSTANS,way/952012485,apartments,138.1,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,,0,,way/1056016626,10.7,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_10.7m
GB-LDN-STDUNSTANS,way/952012486,apartments,165.9,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I,,0,,way/1055090352,18.5,I,TH,3.0,I,nearest_prepared_neighbour_18.5m
GB-LDN-STDUNSTANS,way/952012487,house,51.3,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/1055642103,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1054662334,house,45.7,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|I,,2,G|GB.04,way/1054662333,0.0,G,TH,2.0,G,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1054785381,apartments,67.9,3,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|I,,1,H|I,way/1058252118,0.0,H|I,AB,3.0,H|I,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1054901266,house,47.2,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,1,GB.06,way/1054901265,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1054901267,house,53.9,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1054901265,5.3,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_5.3m
GB-LDN-STDUNSTANS,way/1054901268,house,54.6,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1054901265,11.5,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_11.5m
GB-LDN-STDUNSTANS,way/1054901269,house,56.1,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1054901265,17.6,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_17.6m
GB-LDN-STDUNSTANS,way/1054901270,house,54.8,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/823489443,23.4,GB.08,AB,9.0,GB.08,nearest_prepared_neighbour_23.4m
GB-LDN-STDUNSTANS,way/1054901271,house,55.9,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E,,0,,way/823489443,23.4,GB.08,AB,9.0,GB.08,nearest_prepared_neighbour_23.4m
GB-LDN-STDUNSTANS,way/1054901272,house,53.3,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,0,,way/823489443,23.5,GB.08,AB,9.0,GB.08,nearest_prepared_neighbour_23.5m
GB-LDN-STDUNSTANS,way/1054901273,house,57.3,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/390799032,21.7,GB.02,TH,2.0,GB.02,nearest_prepared_neighbour_21.7m
GB-LDN-STDUNSTANS,way/1054901274,house,64.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/390799032,14.6,GB.02,TH,2.0,GB.02,nearest_prepared_neighbour_14.6m
GB-LDN-STDUNSTANS,way/1054901279,house,41.5,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.01,way/1054901280,0.0,GB.01,TH,2.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1054901283,house,40.5,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,GB.01,way/1054901282,0.0,GB.01,TH,2.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055004677,house,61.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.01,way/1055004676,0.0,GB.01,TH,2.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055004678,house,60.7,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1055004676,4.9,GB.01,TH,2.0,GB.01,nearest_prepared_neighbour_4.9m
GB-LDN-STDUNSTANS,way/1055004679,house,52.3,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.01,way/1055004689,0.0,GB.01,TH,2.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055004680,house,57.3,3,,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,1,GB.01,way/1055004681,0.0,GB.01,TH,2.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055004683,house,34.6,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,2,A|A|B,way/1055004682,0.0,A,TH,2.0,A,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1055004686,house,49.0,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,GB.01,way/1055004687,0.0,GB.01,TH,2.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055090346,house,47.8,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1055090349,8.2,GB.05,TH,2.0,GB.05,nearest_prepared_neighbour_8.2m
GB-LDN-STDUNSTANS,way/1055090347,house,46.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1055090349,4.0,GB.05,TH,2.0,GB.05,nearest_prepared_neighbour_4.0m
GB-LDN-STDUNSTANS,way/1055090348,house,45.0,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.05,way/1055090349,0.0,GB.05,TH,2.0,GB.05,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055090353,house,49.8,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/397131470,10.5,H,AB,3.0,H,nearest_prepared_neighbour_10.5m
GB-LDN-STDUNSTANS,way/1055090354,house,46.5,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/397131470,14.9,H,AB,3.0,H,nearest_prepared_neighbour_14.9m
GB-LDN-STDUNSTANS,way/1055163038,house,47.8,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.01,way/1055163039,0.0,GB.01,TH,2.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055232798,house,36.5,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.01,way/1055232797,0.0,GB.01,TH,2.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055232799,house,50.9,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_A|K,,1,GB.01,way/1055232800,0.0,GB.01,TH,2.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055232805,house,48.9,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,2,A|G,way/1055232806,0.0,G,TH,2.0,G,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1055232807,house,41.3,2,,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,2,G|H,way/1055232808,0.0,H,TH,2.0,H,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1055232813,house,51.9,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/1055232812,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055232814,house,50.7,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1055232812,5.1,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_5.1m
GB-LDN-STDUNSTANS,way/1055539054,house,45.0,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/1055539053,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055539055,house,44.3,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1055539053,4.1,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_4.1m
GB-LDN-STDUNSTANS,way/1055539056,house,55.7,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1055539053,8.3,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_8.3m
GB-LDN-STDUNSTANS,way/1055642106,house,61.5,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/1055642105,0.0,GB.06,TH,3.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055642107,house,60.8,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1055642105,5.5,GB.06,TH,3.0,GB.06,nearest_prepared_neighbour_5.5m
GB-LDN-STDUNSTANS,way/1055642108,house,60.3,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1055642105,11.0,GB.06,TH,3.0,GB.06,nearest_prepared_neighbour_11.0m
GB-LDN-STDUNSTANS,way/1055854772,house,34.2,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,1,A,way/1055854771,0.0,A,TH,2.0,A,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055854773,house,35.6,2,,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,0,,way/1055854771,4.5,A,TH,2.0,A,nearest_prepared_neighbour_4.5m
GB-LDN-STDUNSTANS,way/1055854774,house,39.9,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1055854771,9.2,A,TH,2.0,A,nearest_prepared_neighbour_9.2m
GB-LDN-STDUNSTANS,way/1055854775,house,38.5,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1055854771,14.5,A,TH,2.0,A,nearest_prepared_neighbour_14.5m
GB-LDN-STDUNSTANS,way/1055854776,house,36.5,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/635993744,17.2,GB.01,TH,2.0,GB.01,nearest_prepared_neighbour_17.2m
GB-LDN-STDUNSTANS,way/1055854777,house,35.8,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/635993744,16.5,GB.01,TH,2.0,GB.01,nearest_prepared_neighbour_16.5m
GB-LDN-STDUNSTANS,way/1055854778,house,37.1,2,,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,0,,way/635993744,16.5,GB.01,TH,2.0,GB.01,nearest_prepared_neighbour_16.5m
GB-LDN-STDUNSTANS,way/1055854779,house,36.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/635993741,16.5,A|B,TH,2.0,A|B,nearest_prepared_neighbour_16.5m
GB-LDN-STDUNSTANS,way/1055854780,house,35.5,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1055854784,13.7,A,TH,2.0,A,nearest_prepared_neighbour_13.7m
GB-LDN-STDUNSTANS,way/1055854781,house,34.3,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1055854784,9.1,A,TH,2.0,A,nearest_prepared_neighbour_9.1m
GB-LDN-STDUNSTANS,way/1055854782,house,34.1,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1055854784,4.5,A,TH,2.0,A,nearest_prepared_neighbour_4.5m
GB-LDN-STDUNSTANS,way/1055854783,house,33.4,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,1,A,way/1055854784,0.0,A,TH,2.0,A,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055854785,house,55.7,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,1,A,way/1055854784,0.0,A,TH,2.0,A,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1055854786,house,58.6,3,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1055854784,4.9,A,TH,2.0,A,nearest_prepared_neighbour_4.9m
GB-LDN-STDUNSTANS,way/1055854787,house,66.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1055854784,9.7,A,TH,2.0,A,nearest_prepared_neighbour_9.7m
GB-LDN-STDUNSTANS,way/1056016625,house,44.6,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,GB.05|GB.06,way/1056016624,0.0,GB.05,TH,2.0,GB.05,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1056016628,house,46.1,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.08,way/394371938,0.0,GB.08,TH,3.0,GB.08,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1056016629,house,44.8,2,,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,0,,way/394371938,4.3,GB.08,TH,3.0,GB.08,nearest_prepared_neighbour_4.3m
GB-LDN-STDUNSTANS,way/1056016630,house,45.1,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/394371938,8.4,GB.08,TH,3.0,GB.08,nearest_prepared_neighbour_8.4m
GB-LDN-STDUNSTANS,way/1056016631,house,46.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/394371938,12.5,GB.08,TH,3.0,GB.08,nearest_prepared_neighbour_12.5m
GB-LDN-STDUNSTANS,way/1056016632,house,46.6,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/394371938,16.7,GB.08,TH,3.0,GB.08,nearest_prepared_neighbour_16.7m
GB-LDN-STDUNSTANS,way/1056016633,house,56.9,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1056016638,15.5,GB.05,TH,2.0,GB.05,nearest_prepared_neighbour_15.5m
GB-LDN-STDUNSTANS,way/1056016634,house,49.3,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058252089,9.2,H,TH,2.0,H,nearest_prepared_neighbour_9.2m
GB-LDN-STDUNSTANS,way/1056016635,house,47.8,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1056016638,8.9,GB.05,TH,2.0,GB.05,nearest_prepared_neighbour_8.9m
GB-LDN-STDUNSTANS,way/1056016636,house,47.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1056016638,4.6,GB.05,TH,2.0,GB.05,nearest_prepared_neighbour_4.6m
GB-LDN-STDUNSTANS,way/1056016637,house,49.8,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.05,way/1056016638,0.0,GB.05,TH,2.0,GB.05,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1056456202,house,48.9,3,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_A|L,,0,,way/1056849909,16.7,G,TH,3.0,G,nearest_prepared_neighbour_16.7m
GB-LDN-STDUNSTANS,way/1056456203,house,74.3,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/288548514,14.7,I,TH,2.0,I,nearest_prepared_neighbour_14.7m
GB-LDN-STDUNSTANS,way/1056456204,house,57.7,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/288548517,15.7,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_15.7m
GB-LDN-STDUNSTANS,way/1056456205,house,44.7,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/192335485,17.7,D|E,TH,2.0,D|E,nearest_prepared_neighbour_17.7m
GB-LDN-STDUNSTANS,way/1056456206,house,61.0,3,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/192335485,11.4,D|E,TH,2.0,D|E,nearest_prepared_neighbour_11.4m
GB-LDN-STDUNSTANS,way/1056562079,house,51.6,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,1,B|C,way/1056562078,0.0,B|C,TH,2.0,B|C,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1056562080,house,49.1,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1056562078,6.2,B|C,TH,2.0,B|C,nearest_prepared_neighbour_6.2m
GB-LDN-STDUNSTANS,way/1056562081,house,51.1,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/395620824,10.5,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_10.5m
GB-LDN-STDUNSTANS,way/1056562082,house,47.3,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/395620824,13.9,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_13.9m
GB-LDN-STDUNSTANS,way/1056562083,house,47.1,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/395620818,15.1,I|J,TH,3.0,I|J,nearest_prepared_neighbour_15.1m
GB-LDN-STDUNSTANS,way/1056562084,house,62.5,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/395620815,11.7,I|J,TH,3.0,I|J,nearest_prepared_neighbour_11.7m
GB-LDN-STDUNSTANS,way/1056562085,house,64.5,2,,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,0,,way/395620813,11.6,GB.06,TH,3.0,GB.06,nearest_prepared_neighbour_11.6m
GB-LDN-STDUNSTANS,way/1056562086,house,64.6,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/395533912,11.6,I|J,TH,3.0,I|J,nearest_prepared_neighbour_11.6m
GB-LDN-STDUNSTANS,way/1056562087,house,49.3,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1056562089,13.3,GB.03,TH,2.0,GB.03,nearest_prepared_neighbour_13.3m
GB-LDN-STDUNSTANS,way/1056562088,house,45.3,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1056562089,7.7,GB.03,TH,2.0,GB.03,nearest_prepared_neighbour_7.7m
GB-LDN-STDUNSTANS,way/1056562092,house,55.5,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,1,GB.03,way/1056562091,0.0,GB.03,TH,2.0,GB.03,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1056576460,house,47.8,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.08,way/1056576461,0.0,GB.08,TH,2.0,GB.08,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1056576465,house,83.1,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1056576462,10.2,L,TH,2.0,L,nearest_prepared_neighbour_10.2m
GB-LDN-STDUNSTANS,way/1056576466,house,48.0,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_I|K,,0,,way/1056576468,5.9,E|F,TH,3.0,E|F,nearest_prepared_neighbour_5.9m
GB-LDN-STDUNSTANS,way/1056576467,house,46.3,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,1,E|F,way/1056576468,0.0,E|F,TH,3.0,E|F,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1056576473,house,74.7,3,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,1,H|J,way/1056576472,0.0,H|J,TH,2.0,H|J,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1056576474,house,50.7,3,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1056576472,6.1,H|J,TH,2.0,H|J,nearest_prepared_neighbour_6.1m
GB-LDN-STDUNSTANS,way/1056804566,house,58.0,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/393512881,18.6,I,TH,3.0,I,nearest_prepared_neighbour_18.6m
GB-LDN-STDUNSTANS,way/1056804567,house,78.2,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_F|L,,0,,way/393512881,18.6,I,TH,3.0,I,nearest_prepared_neighbour_18.6m
GB-LDN-STDUNSTANS,way/1056804568,house,52.1,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,0,,way/1056849906,18.7,G,TH,3.0,G,nearest_prepared_neighbour_18.7m
GB-LDN-STDUNSTANS,way/1056804569,house,74.9,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,0,,way/1056849907,18.6,G,TH,3.0,G,nearest_prepared_neighbour_18.6m
GB-LDN-STDUNSTANS,way/1056804570,house,45.8,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/393512882,18.1,G,TH,3.0,G,nearest_prepared_neighbour_18.1m
GB-LDN-STDUNSTANS,way/1056804571,house,50.0,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/393512882,18.1,G,TH,3.0,G,nearest_prepared_neighbour_18.1m
GB-LDN-STDUNSTANS,way/1056804572,house,45.7,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_C|H|K,,0,,way/393512882,18.2,G,TH,3.0,G,nearest_prepared_neighbour_18.2m
GB-LDN-STDUNSTANS,way/1056804573,house,65.5,2,,,Y,PERIOD_STRADDLE_J_GB.06_GB.07,,0,,way/1054901265,13.5,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_13.5m
GB-LDN-STDUNSTANS,way/1056804574,house,62.5,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1054901265,9.6,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_9.6m
GB-LDN-STDUNSTANS,way/1056849908,house,49.0,3,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|I,,2,G,way/1056849909,0.0,G,TH,3.0,G,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1057529447,house,47.9,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/328227200,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1057529448,house,45.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/328227200,4.5,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_4.5m
GB-LDN-STDUNSTANS,way/1057529449,house,46.8,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1057529451,4.3,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_4.3m
GB-LDN-STDUNSTANS,way/1057529450,house,45.6,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/1057529451,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1057778451,house,46.1,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/1057778450,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1057778452,house,50.1,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|J,,0,,way/1057778450,4.3,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_4.3m
GB-LDN-STDUNSTANS,way/1058042181,house,52.2,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058042183,6.5,GB.03,TH,2.0,GB.03,nearest_prepared_neighbour_6.5m
GB-LDN-STDUNSTANS,way/1058042182,house,53.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.03,way/1058042183,0.0,GB.03,TH,2.0,GB.03,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058042186,house,48.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/192335455,10.7,C|D,TH,3.0,C|D,nearest_prepared_neighbour_10.7m
GB-LDN-STDUNSTANS,way/1058042187,house,50.5,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/192335455,10.7,C|D,TH,3.0,C|D,nearest_prepared_neighbour_10.7m
GB-LDN-STDUNSTANS,way/1058042188,house,57.1,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/393510985,11.0,A,TH,3.0,A,nearest_prepared_neighbour_11.0m
GB-LDN-STDUNSTANS,way/1058042189,house,53.8,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058042194,7.2,H,TH,2.0,H,nearest_prepared_neighbour_7.2m
GB-LDN-STDUNSTANS,way/1058042190,house,59.0,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058042194,1.4,H,TH,2.0,H,nearest_prepared_neighbour_1.4m
GB-LDN-STDUNSTANS,way/1058042191,house,61.5,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058042192,4.2,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_4.2m
GB-LDN-STDUNSTANS,way/1058057716,house,58.2,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1057778437,15.6,I,TH,3.0,I,nearest_prepared_neighbour_15.6m
GB-LDN-STDUNSTANS,way/1058057717,house,46.5,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1057778437,21.4,I,TH,3.0,I,nearest_prepared_neighbour_21.4m
GB-LDN-STDUNSTANS,way/1058057718,house,45.8,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1057778437,25.9,I,TH,3.0,I,nearest_prepared_neighbour_25.9m
GB-LDN-STDUNSTANS,way/1058057719,house,45.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1054785374,25.3,I,AB,3.0,I,nearest_prepared_neighbour_25.3m
GB-LDN-STDUNSTANS,way/1058057720,house,45.7,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1054785374,23.7,I,AB,3.0,I,nearest_prepared_neighbour_23.7m
GB-LDN-STDUNSTANS,way/1058057721,house,45.8,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1054785374,22.1,I,AB,3.0,I,nearest_prepared_neighbour_22.1m
GB-LDN-STDUNSTANS,way/1058057722,house,45.6,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1054785374,20.8,I,AB,3.0,I,nearest_prepared_neighbour_20.8m
GB-LDN-STDUNSTANS,way/1058147231,house,54.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/1058147230,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058147232,house,48.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/1058147233,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058147238,house,51.7,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,GB.06,way/1058147237,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058252099,house,47.0,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,GB.06,way/395632066,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
