district,building_id,stem,building_type,geometry_outcome,fallback_reason,floor_area_m2,defect_class
Bologna,30988,1703fdf86d89e802,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,217.9538,undivided_vertex_bug
Bologna,31016,47e5fcc0e0fc75ab,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,150.0173,undivided_vertex_bug
Bologna,31035,d1fd4e1a34f0d97e,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2188.5328,undivided_vertex_bug
Bologna,31067,1587a463ee5e41bb,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,12819.2316,undivided_rule_C5
Bologna,31118,f6fb5309a1e357ce,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,680.3788,undivided_vertex_bug
Bologna,31126,f128b92e59604af6,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,663.39,undivided_rule_C11
Bologna,31136,d8865bf77a4fa1af,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,4851.9888,undivided_rule_C11
Bologna,31158,0a62d15875e7aa31,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1385.7582,undivided_rule_C11
Bologna,31184,83bc2f7dae3d8742,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,6023.9947,undivided_rule_C10
Bologna,31195,e50e2df3c5246253,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,118.6933,undivided_rule_C10
Bologna,31223,af50e2f0e0a2e571,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,321.0373,undivided_rule_C11
Bologna,31240,79f785da0b1593cc,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,3831.7529,undivided_rule_C11
Bologna,31254,48478573da81f263,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,481.5065,undivided_rule_C11
Bologna,31281,d1a9087437c27794,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,339.5106,undivided_vertex_bug
Bologna,31289,cc7188fda56e6408,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,641.8194,undivided_vertex_bug
Bologna,31297,d7427807d8897a2e,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,3425.2558,undivided_rule_C10
Bologna,31334,8b852b0b30d46a75,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,8176.0444,undivided_rule_C11
Bologna,31351,57f964dd22f39a17,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1201.0111,undivided_rule_C11
Bologna,31401,c4e4777e547ae5b0,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,543.5015,undivided_vertex_bug
Bologna,31410,0e73da5263d4f938,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2663.1461,undivided_vertex_bug
Bologna,31415,9183c29ea013b982,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1581.4607,undivided_rule_C11
Bologna,31431,b9f617d776677e2b,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,3029.0976,undivided_rule_C11
Bologna,31435,5c64dc7d47050a46,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1350.7199,undivided_rule_C11
Bologna,31443,33feca6359a32f11,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,696.0105,undivided_rule_C11
Bologna,31445,915746cbc4b53eb4,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,425.5508,undivided_rule_C10
Bologna,31461,e1a9cd6a8698561e,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1019.9545,undivided_vertex_bug
Bologna,31466,1f158e10d33ae49c,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,955.675,undivided_rule_C11
Bologna,31478,6b2a9a43c3c4b272,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C4_C11,480.2441,undivided_rule_C4_C11
Bologna,31481,fdf281e54f0050d3,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1043.3665,undivided_vertex_bug
Bologna,31500,befd5e66ee5854dd,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,5531.4453,undivided_vertex_bug
Bologna,31528,143b90419b4e0911,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,3807.0236,undivided_rule_C10
Bologna,31534,04c0932aaa6cb4ff,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,91.7968,undivided_rule_C11
Bologna,31538,05b28b2af55aa3f7,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,675.2837,undivided_rule_C11
Bologna,31552,f86a15b4add28cec,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,375.1688,undivided_rule_C11
Bologna,31579,d3377ab985fd9727,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1158.1685,undivided_rule_C11
Bologna,31597,caafa73f3d9151fb,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,125.7934,undivided_rule_C10
Bologna,31615,d32f27af52ecab2c,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1753.7428,undivided_vertex_bug
Bologna,31628,625f922f58201f61,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1353.6959,undivided_rule_C11
Bologna,31636,5e2ff94d260931bb,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1421.3955,undivided_rule_C11
Bologna,31655,44583bb2c4dce29a,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,1861.5451,undivided_rule_C5
Bologna,31661,ac268d22602359db,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1052.6512,undivided_vertex_bug
Bologna,31669,3477779135b4175f,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1206.4891,undivided_vertex_bug
Bologna,31706,071ef88962e08e9d,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,837.1107,undivided_rule_C11
Bologna,31710,aae0452ccc41ed5a,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,410.3381,undivided_rule_C11
Bologna,31715,96898ed410005ff7,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,433.0451,undivided_rule_C11
Bologna,31716,7e86148dc9a0d758,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2391.566,undivided_vertex_bug
Bologna,31739,0a18a9a824fe72f3,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,415.4214,undivided_rule_C11
Bologna,31765,9a881702c6b018e0,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,411.6903,undivided_rule_C11
Bologna,31767,226c6aa89c4ed47a,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,662.4867,undivided_rule_C11
Bologna,31773,6cb9199127e3e12f,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1253.4285,undivided_vertex_bug
Bologna,31774,9fcdbb49f7a6551f,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2449.8995,undivided_vertex_bug
Bologna,31793,4b7f07f8cb40bf33,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,366.5655,undivided_rule_C11
Bologna,31821,858364fda98b190f,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1513.1717,undivided_rule_C11
Bologna,31832,9ca43832b2f83b64,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,2402.0679,undivided_rule_C11
Bologna,31854,3dc480d61f69118b,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,691.8847,undivided_rule_C11
Bologna,31888,f506be2b61634101,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,105.3901,undivided_rule_C10
Bologna,31892,6c5c4a7f558c79fb,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,626.4724,undivided_rule_C11
Bologna,31903,b2fa9a38453a129f,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,447.3661,undivided_rule_C11
Bologna,31916,af6aa0f1d2d9fa87,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1932.5807,undivided_vertex_bug
Bologna,31934,53200659cfd70006,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,824.4459,undivided_rule_C11
Bologna,31962,d72d7fe56a7e8ca2,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1835.6047,undivided_rule_C11
Bologna,31977,77c2655993e8fa5e,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,731.2296,undivided_rule_C11
Bologna,31984,de33bf47c57176a6,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C4,913.5971,undivided_rule_C4
Bologna,31989,9347e63dcf14bd2f,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,1494.0003,undivided_rule_C5
Bologna,31996,dee7aa162cf82140,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,710.1678,undivided_rule_C11
Bologna,32004,2a6cefbcd0d863ba,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,281.7255,undivided_rule_C11
Bologna,32008,27884762737fbbd4,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,439.8271,undivided_vertex_bug
Bologna,32015,85508df4632bb8a4,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,598.2856,undivided_rule_C11
Bologna,32017,482ce77bc3d8b240,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,327.048,undivided_rule_C10
Bologna,32062,80d00aa9027c340a,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1942.5435,undivided_vertex_bug
Bologna,32073,a70381a72b047cad,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,6793.935,undivided_vertex_bug
Bologna,32078,2c1b4054bc87b316,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C5,1215.9064,undivided_rule_C5
Bologna,32138,cc1fb947314b465a,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,652.6358,undivided_rule_C11
Bologna,32163,8ee8de43f018af5c,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,462.6526,undivided_rule_C11
Bologna,32211,34b7b354541d259f,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,4142.3958,undivided_vertex_bug
Bologna,32230,a88d4870d1e04368,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,154.687,undivided_rule_C10
Bologna,32233,535b941794585399,MFH,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1272.538,undivided_vertex_bug
Bologna,32279,2b6d5f380e781f0e,MFH,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,595.4528,undivided_vertex_bug
Bologna,32280,b5250af6e9e63c08,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,958.425,undivided_vertex_bug
Bologna,32284,7a6100d681a24a17,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,361.4539,undivided_rule_C11
Bologna,32306,8dc38a0cca9518cd,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,88.019,undivided_rule_C10
Bologna,32334,ceedfbc20a31c038,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,355.1858,undivided_rule_C11
Bologna,32343,105523cecd2b4dc0,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,318.2194,undivided_rule_C11
Bologna,32350,635fde298a3d1cde,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,541.6516,undivided_rule_C11
Bologna,32372,33a0e8f379a38580,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1133.9292,undivided_vertex_bug
Bologna,32392,a35d7e271c538129,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1209.9699,undivided_vertex_bug
Bologna,32399,638babb768502680,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1033.3714,undivided_rule_C11
Bologna,32423,47ec0c4bbeda6108,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,359.0182,undivided_rule_C11
Bologna,32453,151aeb5d3fe4f992,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,110.7467,undivided_rule_C10
Bologna,32469,444825db29fa1dc0,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1568.0537,undivided_rule_C11
Bologna,32493,160d50edd30e35e9,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,985.4639,undivided_vertex_bug
Bologna,32505,025305a5cb4f82aa,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,299.8314,undivided_rule_C11
Bologna,32506,4fb0f14581cf83ee,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1093.7879,undivided_rule_C11
Bologna,32524,aea27bedeeea441d,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1287.8589,undivided_vertex_bug
Bologna,32531,eb3096b76a577bc8,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1017.1993,undivided_rule_C11
Bologna,32539,612f49eba12f2b44,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1046.0415,undivided_rule_C11
Bologna,32552,a8324609feff482f,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,504.9359,undivided_vertex_bug
Bologna,32553,92e4ea4cc890200e,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1143.4556,undivided_rule_C11
Bologna,32556,6c5d01e34b186112,MFH,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,500.5674,undivided_vertex_bug
Bologna,32568,28e9bf4f2e5fa7ef,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1104.4852,undivided_rule_C11
Bologna,32584,87b0c1f3c682d2e1,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1310.3596,undivided_rule_C11
Bologna,32605,933f9a208e08b305,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C6_C10,92.2947,undivided_rule_C6_C10
Bologna,32617,18fff07a786f9c95,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,927.8998,undivided_rule_C11
Bologna,32662,39bd947c565d5ba1,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1041.16,undivided_vertex_bug
Bologna,32668,83afcb5cb353a27c,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,928.4755,undivided_vertex_bug
Bologna,32702,52cac4cf7e9812fc,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C6_C10,78.66,undivided_rule_C6_C10
Bologna,32755,d3e18bb4766a79d6,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1687.8135,undivided_vertex_bug
Bologna,32758,1988e5ef4fea53e4,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,612.1699,undivided_rule_C11
Bologna,32790,e83cf6e7be845eeb,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,813.8481,undivided_rule_C11
Bologna,32797,95fc3f55a4965707,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1143.036,undivided_vertex_bug
Bologna,32800,66a4122d3b8e949d,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1174.8362,undivided_vertex_bug
Bologna,32840,b3f8d90890ff6314,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C6_C10,98.267,undivided_rule_C6_C10
Bologna,32844,62f811ef22361207,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,463.1957,undivided_rule_C11
Bologna,32848,a14255855ef2c815,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C6_C10,74.1849,undivided_rule_C6_C10
Bologna,32854,cfa792bc749d77f2,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,3655.6745,undivided_rule_C10
Bologna,32860,60dfbd0b3c5be0c1,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1897.5771,undivided_vertex_bug
Bologna,32864,5001005fce342d61,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1261.7897,undivided_vertex_bug
Bologna,32946,a9e6dee841a50de7,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,150.0265,undivided_rule_C10
Bologna,32981,eb12e1ba00541e12,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1417.944,undivided_vertex_bug
Bologna,33004,870c8e3164abf7e1,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1164.5763,undivided_rule_C11
Bologna,33063,1509c02db702054f,MFH,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,620.4069,undivided_vertex_bug
Bologna,33080,738ea747c3d1db30,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2414.9261,undivided_vertex_bug
Bologna,33141,e368d85c35a3d88b,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,1844.3198,undivided_rule_C11
Bologna,33171,0471f16f09662ad9,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,700.4824,undivided_vertex_bug
Bologna,33193,380ce4716764ae93,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,630.4545,undivided_vertex_bug
Bologna,33196,4992d9d4e5aeb075,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,2179.2534,undivided_rule_C11
Bologna,33260,8dc0914bdda35d54,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2170.8342,undivided_vertex_bug
Bologna,33354,13a87087effb0eef,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1576.0185,undivided_vertex_bug
Bologna,33401,0166cccb60413daa,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,2183.3833,undivided_vertex_bug
Bologna,33412,16176a7bf02c9310,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1009.2093,undivided_vertex_bug
Bologna,33446,56c1eedae61b6bdf,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1497.234,undivided_vertex_bug
Bologna,33580,2a00d0014618a576,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,698.1866,undivided_rule_C11
Bologna,81069,b76554ccd93a49d5,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,469.7854,undivided_rule_C11
Bologna,81093,5466c3e88898cada,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,88.5893,undivided_rule_C10
Bologna,87525,b2b6c53f7d736b7c,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,258.1093,undivided_rule_C11
Bologna,87532,ff2ed0a61407c7c9,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,739.0727,undivided_rule_C11
Bologna,91523,3b137a58e6341a56,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,12144.433,undivided_rule_C11
Bologna,92787,6005e7db8bfec0ad,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,94.6697,undivided_rule_C11
Bologna,92798,5c9b4dede5318713,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,87.6774,undivided_rule_C11
Bologna,92820,e65c5a2a69af964f,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,155.9822,undivided_rule_C10
Bologna,92910,8c001eebdb942f35,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,112.9877,undivided_rule_C11
Bologna,92926,0ef7040d504ad47e,MFH,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,531.958,undivided_vertex_bug
Bologna,93207,90827b31ac71f430,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,166.4374,undivided_vertex_bug
Bologna,93382,65089dc5e00db2ab,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C6_C10,131.8366,undivided_rule_C6_C10
Bologna,93385,99e6bf0d630eb49a,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C6,301.2732,undivided_rule_C6
Bologna,93387,816d43c4122b0b4f,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,253.9098,undivided_vertex_bug
Bologna,93388,1f37eb0c423082fd,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,434.3869,undivided_rule_C11
Bologna,93409,4baa2426969c5598,AB,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,1053.424,undivided_vertex_bug
Bologna,93412,cfd7e46977343eb5,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,372.2251,undivided_rule_C11
Bologna,95376,2002848e6876b1a8,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,153.2445,undivided_rule_C10
Bologna,95738,0261682edcb03eee,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C11,21479.6386,undivided_rule_C11
Bologna,95957,ced9dccb08bec865,MFH,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C6_C10,74.6855,undivided_rule_C6_C10
Bologna,95976,ee28c47e7daef1c0,AB,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,NOCORE_CHECK_FAILED_C10,7296.4634,undivided_rule_C10
