Time,3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_0::Des Latent Heat Load [W],3919EA621056D864_F0_DWELLING_0::Des Latent Cool Load [W],3919EA621056D864_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_0::Des Heat Load No DOAS [W],3919EA621056D864_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],3919EA621056D864_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],3919EA621056D864_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3919EA621056D864_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3919EA621056D864_F1_DWELLING_0::Des Latent Heat Load [W],3919EA621056D864_F1_DWELLING_0::Des Latent Cool Load [W],3919EA621056D864_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3919EA621056D864_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3919EA621056D864_F1_DWELLING_0::Des Heat Load No DOAS [W],3919EA621056D864_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],3919EA621056D864_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],3919EA621056D864_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3919EA621056D864_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3919EA621056D864_F2_DWELLING_0::Des Latent Heat Load [W],3919EA621056D864_F2_DWELLING_0::Des Latent Cool Load [W],3919EA621056D864_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3919EA621056D864_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3919EA621056D864_F2_DWELLING_0::Des Heat Load No DOAS [W],3919EA621056D864_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],3919EA621056D864_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],3919EA621056D864_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3919EA621056D864_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3919EA621056D864_F3_DWELLING_0::Des Latent Heat Load [W],3919EA621056D864_F3_DWELLING_0::Des Latent Cool Load [W],3919EA621056D864_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],3919EA621056D864_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],3919EA621056D864_F3_DWELLING_0::Des Heat Load No DOAS [W],3919EA621056D864_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],3919EA621056D864_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],3919EA621056D864_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3919EA621056D864_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_1::Des Latent Heat Load [W],3919EA621056D864_F0_DWELLING_1::Des Latent Cool Load [W],3919EA621056D864_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],3919EA621056D864_F0_DWELLING_1::Des Heat Load No DOAS [W],3919EA621056D864_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],3919EA621056D864_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],3919EA621056D864_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],3919EA621056D864_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
11:05:00,7.271565E+02,0.000000E+00,2.376769E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999716E+01,3.619487E+01,2.503965E+01,5.989607E+01,8.419850E+02,0.000000E+00,2.752088E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999708E+01,3.741162E+01,2.782191E+01,5.086747E+01,9.054491E+02,0.000000E+00,2.959517E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999701E+01,3.801543E+01,2.814661E+01,4.991797E+01,2.056064E+03,0.000000E+00,6.720193E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,4.458995E+01,2.661449E+01,5.458150E+01,1.786236E+03,0.000000E+00,5.838243E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999610E+01,4.354765E+01,2.327272E+01,6.656343E+01
11:10:00,7.251761E+02,0.000000E+00,2.370297E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999718E+01,3.624219E+01,2.505607E+01,6.013397E+01,8.396798E+02,0.000000E+00,2.744554E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999710E+01,3.745445E+01,2.783800E+01,5.107174E+01,9.030423E+02,0.000000E+00,2.951652E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999703E+01,3.805686E+01,2.816361E+01,5.011591E+01,2.051061E+03,0.000000E+00,6.703846E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,4.461073E+01,2.663963E+01,5.477100E+01,1.781893E+03,0.000000E+00,5.824054E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999612E+01,4.357148E+01,2.329908E+01,6.678677E+01
11:15:00,7.231875E+02,0.000000E+00,2.363798E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999719E+01,3.627163E+01,2.507452E+01,6.035281E+01,8.373481E+02,0.000000E+00,2.736934E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999711E+01,3.747932E+01,2.785623E+01,5.125950E+01,9.006089E+02,0.000000E+00,2.943700E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999704E+01,3.808035E+01,2.818295E+01,5.029706E+01,2.046085E+03,0.000000E+00,6.687586E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,4.461466E+01,2.667086E+01,5.492981E+01,1.777633E+03,0.000000E+00,5.810131E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999614E+01,4.357857E+01,2.333300E+01,6.696630E+01
11:20:00,7.211866E+02,0.000000E+00,2.357259E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,3.628208E+01,2.509458E+01,6.055311E+01,8.349821E+02,0.000000E+00,2.729202E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999713E+01,3.748523E+01,2.787603E+01,5.143168E+01,8.981383E+02,0.000000E+00,2.935626E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999706E+01,3.808496E+01,2.820404E+01,5.046238E+01,2.041102E+03,0.000000E+00,6.671303E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,4.460186E+01,2.670659E+01,5.506221E+01,1.773426E+03,0.000000E+00,5.796385E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999615E+01,4.356882E+01,2.337304E+01,6.710666E+01
11:25:00,7.191771E+02,0.000000E+00,2.350692E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999722E+01,3.627499E+01,2.511573E+01,6.073706E+01,8.325892E+02,0.000000E+00,2.721382E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999714E+01,3.747373E+01,2.789672E+01,5.159057E+01,8.956406E+02,0.000000E+00,2.927464E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999707E+01,3.807229E+01,2.822613E+01,5.061427E+01,2.036142E+03,0.000000E+00,6.655096E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,4.457472E+01,2.674479E+01,5.517499E+01,1.769295E+03,0.000000E+00,5.782888E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999615E+01,4.354442E+01,2.341708E+01,6.721676E+01
11:30:00,7.171559E+02,0.000000E+00,2.344087E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999722E+01,3.625207E+01,2.513761E+01,6.090665E+01,8.301629E+02,0.000000E+00,2.713453E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999714E+01,3.744663E+01,2.791788E+01,5.173799E+01,8.931067E+02,0.000000E+00,2.919183E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999707E+01,3.804422E+01,2.824880E+01,5.075460E+01,2.031178E+03,0.000000E+00,6.638872E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,4.453569E+01,2.678422E+01,5.527283E+01,1.765220E+03,0.000000E+00,5.769570E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999615E+01,4.350768E+01,2.346357E+01,6.730359E+01
11:35:00,7.151338E+02,0.000000E+00,2.337479E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999723E+01,3.621478E+01,2.516001E+01,6.106320E+01,8.277361E+02,0.000000E+00,2.705522E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999715E+01,3.740547E+01,2.793935E+01,5.187496E+01,8.905745E+02,0.000000E+00,2.910907E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999708E+01,3.800229E+01,2.827184E+01,5.088447E+01,2.026273E+03,0.000000E+00,6.622846E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,4.448663E+01,2.682436E+01,5.535797E+01,1.761221E+03,0.000000E+00,5.756503E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999615E+01,4.346034E+01,2.351166E+01,6.737136E+01
11:40:00,7.131148E+02,0.000000E+00,2.330880E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999723E+01,3.616448E+01,2.518277E+01,6.120778E+01,8.253175E+02,0.000000E+00,2.697618E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999715E+01,3.735172E+01,2.796096E+01,5.200241E+01,8.880539E+02,0.000000E+00,2.902670E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999708E+01,3.794803E+01,2.829506E+01,5.100484E+01,2.021439E+03,0.000000E+00,6.607047E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999625E+01,4.442925E+01,2.686499E+01,5.543165E+01,1.757297E+03,0.000000E+00,5.743680E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999614E+01,4.340399E+01,2.356090E+01,6.742249E+01
11:45:00,7.110986E+02,0.000000E+00,2.324291E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999723E+01,3.610238E+01,2.520581E+01,6.134114E+01,8.229057E+02,0.000000E+00,2.689736E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999715E+01,3.728672E+01,2.798266E+01,5.212089E+01,8.855426E+02,0.000000E+00,2.894463E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999707E+01,3.788279E+01,2.831840E+01,5.111628E+01,2.016667E+03,0.000000E+00,6.591451E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,4.436490E+01,2.690605E+01,5.549445E+01,1.753441E+03,0.000000E+00,5.731080E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999613E+01,4.333991E+01,2.361102E+01,6.745853E+01
11:50:00,7.090851E+02,0.000000E+00,2.317710E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999723E+01,3.602954E+01,2.522907E+01,6.146382E+01,8.205007E+02,0.000000E+00,2.681875E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999715E+01,3.721155E+01,2.800444E+01,5.223068E+01,8.830405E+02,0.000000E+00,2.886285E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999707E+01,3.780768E+01,2.834186E+01,5.121907E+01,2.011956E+03,0.000000E+00,6.576056E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999623E+01,4.429464E+01,2.694758E+01,5.554661E+01,1.749653E+03,0.000000E+00,5.718699E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999611E+01,4.326913E+01,2.366185E+01,6.748068E+01
11:55:00,7.070744E+02,0.000000E+00,2.311139E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999723E+01,3.594689E+01,2.525252E+01,6.157628E+01,8.181022E+02,0.000000E+00,2.674037E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999714E+01,3.712715E+01,2.802634E+01,5.233203E+01,8.805472E+02,0.000000E+00,2.878136E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999707E+01,3.772361E+01,2.836548E+01,5.131346E+01,2.007306E+03,0.000000E+00,6.560858E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,4.421929E+01,2.698965E+01,5.558824E+01,1.745932E+03,0.000000E+00,5.706537E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999610E+01,4.319251E+01,2.371327E+01,6.748988E+01
12:00:00,7.050667E+02,0.000000E+00,2.304577E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999722E+01,3.585525E+01,2.527616E+01,6.167893E+01,8.157102E+02,0.000000E+00,2.666218E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999714E+01,3.703433E+01,2.804837E+01,5.242518E+01,8.780623E+02,0.000000E+00,2.870015E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999706E+01,3.763142E+01,2.838927E+01,5.139965E+01,2.002716E+03,0.000000E+00,6.545855E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,4.413951E+01,2.703235E+01,5.561944E+01,1.742278E+03,0.000000E+00,5.694595E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999608E+01,4.311079E+01,2.376518E+01,6.748695E+01
12:05:00,7.032691E+02,0.000000E+00,2.298702E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999722E+01,3.575537E+01,2.529996E+01,6.177212E+01,8.135537E+02,0.000000E+00,2.659170E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999713E+01,3.693383E+01,2.807054E+01,5.251037E+01,8.758136E+02,0.000000E+00,2.862665E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999705E+01,3.753182E+01,2.841324E+01,5.147790E+01,1.998597E+03,0.000000E+00,6.532391E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999617E+01,4.405589E+01,2.707575E+01,5.564025E+01,1.739083E+03,0.000000E+00,5.684151E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999606E+01,4.302460E+01,2.381751E+01,6.747252E+01
12:10:00,7.016927E+02,0.000000E+00,2.293549E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999720E+01,3.565625E+01,2.532246E+01,6.185965E+01,8.116538E+02,0.000000E+00,2.652960E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999711E+01,3.683461E+01,2.809134E+01,5.259086E+01,8.738296E+02,0.000000E+00,2.856180E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999703E+01,3.743371E+01,2.843572E+01,5.155186E+01,1.995076E+03,0.000000E+00,6.520881E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999614E+01,4.397728E+01,2.711471E+01,5.566606E+01,1.736486E+03,0.000000E+00,5.675661E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999603E+01,4.294311E+01,2.386362E+01,6.747192E+01
12:15:00,7.003358E+02,0.000000E+00,2.289114E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999718E+01,3.556316E+01,2.534334E+01,6.194197E+01,8.100066E+02,0.000000E+00,2.647576E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999709E+01,3.674192E+01,2.811048E+01,5.266686E+01,8.721050E+02,0.000000E+00,2.850543E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999702E+01,3.734229E+01,2.845636E+01,5.162196E+01,1.992120E+03,0.000000E+00,6.511218E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999611E+01,4.390863E+01,2.714767E+01,5.570129E+01,1.734445E+03,0.000000E+00,5.668989E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999600E+01,4.287171E+01,2.390085E+01,6.749509E+01
12:20:00,6.992028E+02,0.000000E+00,2.285411E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999717E+01,3.547743E+01,2.536301E+01,6.201763E+01,8.086186E+02,0.000000E+00,2.643039E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999708E+01,3.665700E+01,2.812853E+01,5.273675E+01,8.706499E+02,0.000000E+00,2.845786E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999700E+01,3.725879E+01,2.847589E+01,5.168609E+01,1.989773E+03,0.000000E+00,6.503542E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999608E+01,4.385044E+01,2.717663E+01,5.573953E+01,1.733014E+03,0.000000E+00,5.664307E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999597E+01,4.281112E+01,2.393095E+01,6.753504E+01
