Time,9CEE1873F9B5679A_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],9CEE1873F9B5679A_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9CEE1873F9B5679A_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9CEE1873F9B5679A_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9CEE1873F9B5679A_F0_WHOLE::Des Latent Heat Load [W],9CEE1873F9B5679A_F0_WHOLE::Des Latent Cool Load [W],9CEE1873F9B5679A_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],9CEE1873F9B5679A_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],9CEE1873F9B5679A_F0_WHOLE::Des Heat Load No DOAS [W],9CEE1873F9B5679A_F0_WHOLE::Des Sens Cool Load No DOAS [W],9CEE1873F9B5679A_F0_WHOLE::Des Latent Heat Load No DOAS [W],9CEE1873F9B5679A_F0_WHOLE::Des Latent Cool Load No DOAS [W],9CEE1873F9B5679A_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9CEE1873F9B5679A_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9CEE1873F9B5679A_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9CEE1873F9B5679A_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9CEE1873F9B5679A_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],9CEE1873F9B5679A_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9CEE1873F9B5679A_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9CEE1873F9B5679A_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9CEE1873F9B5679A_F1_WHOLE::Des Latent Heat Load [W],9CEE1873F9B5679A_F1_WHOLE::Des Latent Cool Load [W],9CEE1873F9B5679A_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],9CEE1873F9B5679A_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],9CEE1873F9B5679A_F1_WHOLE::Des Heat Load No DOAS [W],9CEE1873F9B5679A_F1_WHOLE::Des Sens Cool Load No DOAS [W],9CEE1873F9B5679A_F1_WHOLE::Des Latent Heat Load No DOAS [W],9CEE1873F9B5679A_F1_WHOLE::Des Latent Cool Load No DOAS [W],9CEE1873F9B5679A_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9CEE1873F9B5679A_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9CEE1873F9B5679A_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9CEE1873F9B5679A_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9CEE1873F9B5679A_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],9CEE1873F9B5679A_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9CEE1873F9B5679A_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9CEE1873F9B5679A_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9CEE1873F9B5679A_F2_WHOLE::Des Latent Heat Load [W],9CEE1873F9B5679A_F2_WHOLE::Des Latent Cool Load [W],9CEE1873F9B5679A_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],9CEE1873F9B5679A_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],9CEE1873F9B5679A_F2_WHOLE::Des Heat Load No DOAS [W],9CEE1873F9B5679A_F2_WHOLE::Des Sens Cool Load No DOAS [W],9CEE1873F9B5679A_F2_WHOLE::Des Latent Heat Load No DOAS [W],9CEE1873F9B5679A_F2_WHOLE::Des Latent Cool Load No DOAS [W],9CEE1873F9B5679A_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9CEE1873F9B5679A_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9CEE1873F9B5679A_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9CEE1873F9B5679A_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9CEE1873F9B5679A_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],9CEE1873F9B5679A_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9CEE1873F9B5679A_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9CEE1873F9B5679A_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9CEE1873F9B5679A_F3_WHOLE::Des Latent Heat Load [W],9CEE1873F9B5679A_F3_WHOLE::Des Latent Cool Load [W],9CEE1873F9B5679A_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],9CEE1873F9B5679A_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],9CEE1873F9B5679A_F3_WHOLE::Des Heat Load No DOAS [W],9CEE1873F9B5679A_F3_WHOLE::Des Sens Cool Load No DOAS [W],9CEE1873F9B5679A_F3_WHOLE::Des Latent Heat Load No DOAS [W],9CEE1873F9B5679A_F3_WHOLE::Des Latent Cool Load No DOAS [W],9CEE1873F9B5679A_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9CEE1873F9B5679A_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9CEE1873F9B5679A_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9CEE1873F9B5679A_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9CEE1873F9B5679A_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],9CEE1873F9B5679A_F4_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9CEE1873F9B5679A_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9CEE1873F9B5679A_F4_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9CEE1873F9B5679A_F4_WHOLE::Des Latent Heat Load [W],9CEE1873F9B5679A_F4_WHOLE::Des Latent Cool Load [W],9CEE1873F9B5679A_F4_WHOLE::Des Latent Heat Mass Flow [kg/s],9CEE1873F9B5679A_F4_WHOLE::Des Latent Cool Mass Flow [kg/s],9CEE1873F9B5679A_F4_WHOLE::Des Heat Load No DOAS [W],9CEE1873F9B5679A_F4_WHOLE::Des Sens Cool Load No DOAS [W],9CEE1873F9B5679A_F4_WHOLE::Des Latent Heat Load No DOAS [W],9CEE1873F9B5679A_F4_WHOLE::Des Latent Cool Load No DOAS [W],9CEE1873F9B5679A_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9CEE1873F9B5679A_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9CEE1873F9B5679A_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9CEE1873F9B5679A_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
11:25:00,4.485907E+03,0.000000E+00,1.466216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,3.970051E+01,2.709229E+01,5.430109E+01,4.437958E+03,0.000000E+00,1.450545E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999641E+01,3.961252E+01,2.993505E+01,4.607093E+01,4.475461E+03,0.000000E+00,1.462802E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,3.968262E+01,3.074436E+01,4.399377E+01,4.816908E+03,0.000000E+00,1.574399E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,4.028604E+01,2.947688E+01,4.836983E+01,9.826235E+03,0.000000E+00,3.211603E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999550E+01,4.567650E+01,2.699805E+01,5.586207E+01
11:30:00,4.472208E+03,0.000000E+00,1.461740E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,3.966305E+01,2.713916E+01,5.437264E+01,4.424131E+03,0.000000E+00,1.446026E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999642E+01,3.957481E+01,2.997138E+01,4.616204E+01,4.461046E+03,0.000000E+00,1.458092E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999641E+01,3.964399E+01,3.078124E+01,4.407985E+01,4.800565E+03,0.000000E+00,1.569058E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.024474E+01,2.953126E+01,4.825248E+01,9.797231E+03,0.000000E+00,3.202126E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999550E+01,4.563035E+01,2.707845E+01,5.563854E+01
11:35:00,4.458551E+03,0.000000E+00,1.457277E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,3.961200E+01,2.718104E+01,5.444934E+01,4.410317E+03,0.000000E+00,1.441512E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999642E+01,3.952343E+01,3.000661E+01,4.624694E+01,4.446668E+03,0.000000E+00,1.453393E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999641E+01,3.959172E+01,3.081779E+01,4.415801E+01,4.784322E+03,0.000000E+00,1.563751E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.019008E+01,2.958710E+01,4.811667E+01,9.768617E+03,0.000000E+00,3.192775E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999549E+01,4.557497E+01,2.716104E+01,5.539205E+01
11:40:00,4.445017E+03,0.000000E+00,1.452854E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,3.954922E+01,2.721721E+01,5.453411E+01,4.396612E+03,0.000000E+00,1.437033E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999642E+01,3.946024E+01,3.004070E+01,4.632618E+01,4.432435E+03,0.000000E+00,1.448742E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999641E+01,3.952769E+01,3.085378E+01,4.422930E+01,4.768327E+03,0.000000E+00,1.558523E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,4.012406E+01,2.964323E+01,4.796601E+01,9.740598E+03,0.000000E+00,3.183619E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999547E+01,4.551244E+01,2.724434E+01,5.512798E+01
11:45:00,4.431606E+03,0.000000E+00,1.448471E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,3.947627E+01,2.724894E+01,5.462338E+01,4.383021E+03,0.000000E+00,1.432592E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999641E+01,3.938680E+01,3.007378E+01,4.639987E+01,4.418355E+03,0.000000E+00,1.444140E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,3.945351E+01,3.088912E+01,4.429428E+01,4.752583E+03,0.000000E+00,1.553378E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,4.004839E+01,2.969911E+01,4.780231E+01,9.713167E+03,0.000000E+00,3.174654E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999545E+01,4.544438E+01,2.732768E+01,5.484894E+01
11:50:00,4.418318E+03,0.000000E+00,1.444128E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,3.939438E+01,2.727795E+01,5.471210E+01,4.369544E+03,0.000000E+00,1.428187E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,3.930438E+01,3.010614E+01,4.646755E+01,4.404428E+03,0.000000E+00,1.439589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,3.937045E+01,3.092400E+01,4.435287E+01,4.737092E+03,0.000000E+00,1.548315E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,3.996433E+01,2.975475E+01,4.762578E+01,9.686322E+03,0.000000E+00,3.165881E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999543E+01,4.537186E+01,2.741101E+01,5.455544E+01
11:55:00,4.405151E+03,0.000000E+00,1.439825E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,3.930456E+01,2.730554E+01,5.479655E+01,4.356178E+03,0.000000E+00,1.423819E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,3.921397E+01,3.013809E+01,4.652874E+01,4.390648E+03,0.000000E+00,1.435085E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,3.927950E+01,3.095862E+01,4.440487E+01,4.721843E+03,0.000000E+00,1.543332E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,3.987288E+01,2.981032E+01,4.743616E+01,9.660081E+03,0.000000E+00,3.157304E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999541E+01,4.529560E+01,2.749444E+01,5.424742E+01
12:00:00,4.392131E+03,0.000000E+00,1.435570E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,3.920762E+01,2.733247E+01,5.487460E+01,4.342955E+03,0.000000E+00,1.419497E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,3.911641E+01,3.016988E+01,4.658310E+01,4.377047E+03,0.000000E+00,1.430640E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,3.918148E+01,3.099315E+01,4.445014E+01,4.706886E+03,0.000000E+00,1.538443E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,3.977482E+01,2.986597E+01,4.723326E+01,9.634533E+03,0.000000E+00,3.148954E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999538E+01,4.521614E+01,2.757806E+01,5.392490E+01
12:05:00,4.380362E+03,0.000000E+00,1.431723E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,3.910430E+01,2.735917E+01,5.494525E+01,4.330980E+03,0.000000E+00,1.415583E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,3.901240E+01,3.020168E+01,4.663043E+01,4.364729E+03,0.000000E+00,1.426614E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,3.907711E+01,3.102769E+01,4.448869E+01,4.693333E+03,0.000000E+00,1.534014E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,3.967084E+01,2.992176E+01,4.701704E+01,9.611996E+03,0.000000E+00,3.141587E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999536E+01,4.513392E+01,2.766191E+01,5.358804E+01
12:10:00,4.369964E+03,0.000000E+00,1.428324E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999633E+01,3.900400E+01,2.738377E+01,5.501298E+01,4.320388E+03,0.000000E+00,1.412121E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,3.891137E+01,3.023133E+01,4.667527E+01,4.353836E+03,0.000000E+00,1.423053E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999634E+01,3.897578E+01,3.105987E+01,4.452535E+01,4.681349E+03,0.000000E+00,1.530096E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.957028E+01,2.997206E+01,4.681015E+01,9.592865E+03,0.000000E+00,3.135333E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999531E+01,4.505840E+01,2.773758E+01,5.327144E+01
12:15:00,4.360932E+03,0.000000E+00,1.425372E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,3.891207E+01,2.740592E+01,5.507827E+01,4.311182E+03,0.000000E+00,1.409112E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,3.881871E+01,3.025833E+01,4.671838E+01,4.344371E+03,0.000000E+00,1.419959E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,3.888287E+01,3.108909E+01,4.456107E+01,4.670965E+03,0.000000E+00,1.526702E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.947844E+01,3.001498E+01,4.662202E+01,9.577242E+03,0.000000E+00,3.130225E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999527E+01,4.499451E+01,2.780218E+01,5.298889E+01
12:20:00,4.353271E+03,0.000000E+00,1.422868E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,3.882953E+01,2.742623E+01,5.513927E+01,4.303367E+03,0.000000E+00,1.406557E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,3.873546E+01,3.028321E+01,4.675841E+01,4.336340E+03,0.000000E+00,1.417334E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,3.879942E+01,3.111586E+01,4.459467E+01,4.662188E+03,0.000000E+00,1.523833E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.939633E+01,3.005197E+01,4.645015E+01,9.565118E+03,0.000000E+00,3.126260E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,4.494238E+01,2.785800E+01,5.273448E+01
12:25:00,4.346982E+03,0.000000E+00,1.420812E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,3.875544E+01,2.744556E+01,5.519370E+01,4.296945E+03,0.000000E+00,1.404458E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,3.866068E+01,3.030683E+01,4.679354E+01,4.329745E+03,0.000000E+00,1.415178E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,3.872450E+01,3.114104E+01,4.462436E+01,4.655021E+03,0.000000E+00,1.521490E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999617E+01,3.932297E+01,3.008511E+01,4.628897E+01,9.556481E+03,0.000000E+00,3.123435E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999521E+01,4.490007E+01,2.790837E+01,5.249776E+01
12:30:00,4.342066E+03,0.000000E+00,1.419204E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999625E+01,3.868852E+01,2.746458E+01,5.523993E+01,4.291916E+03,0.000000E+00,1.402813E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,3.859311E+01,3.032986E+01,4.682239E+01,4.324587E+03,0.000000E+00,1.413491E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999625E+01,3.865681E+01,3.116534E+01,4.464879E+01,4.649466E+03,0.000000E+00,1.519673E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999615E+01,3.925701E+01,3.011592E+01,4.613402E+01,9.551339E+03,0.000000E+00,3.121752E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,4.486539E+01,2.795568E+01,5.227090E+01
12:35:00,4.338288E+03,0.000000E+00,1.417969E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999623E+01,3.862767E+01,2.748368E+01,5.527720E+01,4.288053E+03,0.000000E+00,1.401550E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.853164E+01,3.035272E+01,4.684428E+01,4.320609E+03,0.000000E+00,1.412191E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999623E+01,3.859526E+01,3.118921E+01,4.466727E+01,4.645164E+03,0.000000E+00,1.518266E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999613E+01,3.919729E+01,3.014531E+01,4.598267E+01,9.548987E+03,0.000000E+00,3.120980E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999516E+01,4.483665E+01,2.800124E+01,5.204953E+01
12:40:00,4.335563E+03,0.000000E+00,1.417077E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.857194E+01,2.750294E+01,5.530571E+01,4.285262E+03,0.000000E+00,1.400637E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999623E+01,3.847535E+01,3.037548E+01,4.685942E+01,4.317707E+03,0.000000E+00,1.411241E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.853890E+01,3.121265E+01,4.468011E+01,4.641979E+03,0.000000E+00,1.517224E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999612E+01,3.914278E+01,3.017292E+01,4.583571E+01,9.549263E+03,0.000000E+00,3.121067E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999514E+01,4.481236E+01,2.804481E+01,5.183420E+01
