Date/Time,BATIMENT0000000240879409_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 03/07  06:00:00,33074381.91793401,32350208.68792606,32550514.313145697,35381640.270286486,68878678.96773373 
 03/07  07:00:00,33875193.23027368,33219347.138278376,33447489.652718924,36393866.403711125,70761099.22085309 
 03/07  08:00:00,35018133.60581396,34441105.690856874,34699769.99347972,37746460.283900164,72805250.14150533 
 03/07  09:00:00,33280778.47071915,32697777.303607147,32975661.754738886,35816961.5141475,66150499.057059936 
 03/07  10:00:00,24691760.647999637,23778902.514188346,23966388.445192058,25759857.58573251,39060507.95645765 
 03/07  11:00:00,18214458.244643196,17027847.43116488,17108929.618805703,17803952.37793031,19198691.934341133 
 03/07  12:00:00,14318540.20530969,12974418.626570715,12948671.000112168,12822363.767580481,8386909.501206608 
 03/07  13:00:00,11879748.234795183,10450794.994671877,10362169.454287574,9823493.24677414,1277216.8817304163 
 03/07  14:00:00,9584211.685610088,8109170.9951440785,7982870.046186377,7302379.212253965,0.0 
 03/07  15:00:00,9967812.099794863,8542240.221996548,8461660.385824632,7857929.727763522,2449520.8100407645 
 03/07  16:00:00,12119464.008842014,10628839.404949365,10534006.967371946,10336499.667608185,9352846.29565766 
 03/07  17:00:00,13737628.958438843,12166019.638390675,12030629.50145749,12071226.836517425,13799856.356602855 
 03/07  18:00:00,15629664.754468359,14097999.946007904,14001496.672190363,14464689.466911666,21382907.35100324 
 03/07  19:00:00,19017401.83434542,17551282.73882195,17504872.728778467,18526020.61410942,33020015.264043093 
 03/07  20:00:00,22142360.271117963,20798736.759781927,20780711.573388916,22113412.749279164,40266899.337501936 
 03/07  21:00:00,23169584.21824367,21895704.810224775,21907691.79601524,23443693.540408578,43194593.12600451 
 03/07  22:00:00,24636634.620158892,23433778.198924683,23476001.784912918,25267287.218424097,47738490.041175894 
 03/07  23:00:00,26181831.6788288,25060242.80888754,25135355.13861947,27139778.976504,51672840.16313968 
 03/07  24:00:00,27070039.078782246,26028067.264946774,26134189.979201548,28290407.31392873,53913634.04251468 
 03/08  01:00:00,28407452.347484346,27441267.82600753,27573909.897810526,29916064.383045524,57508743.225310534 
 03/08  02:00:00,30314342.571578287,29433674.936632436,29595413.227343164,32143394.51506652,62201243.0782028 
 03/08  03:00:00,31012376.222302094,30200275.393637475,30386418.87084748,33055914.422179997,64075858.11029141 
 03/08  04:00:00,29837963.25939586,29074817.087103687,29284589.577137075,31882320.44715449,60339742.48756021 
 03/08  05:00:00,28188207.10812074,27446894.800176885,27670231.007479712,30149439.675082605,55673833.97786926 
 03/08  06:00:00,26895910.015871167,26157567.874009266,26384326.72361243,28801219.15320093,52939809.87247847 
 03/08  07:00:00,25698732.90048126,24951459.431692354,25176716.78740833,27536187.110740475,50613079.47938803 
 03/08  08:00:00,24628555.955784198,23866994.133586906,24089044.044501513,26386530.217383754,48436624.97282364 
 03/08  09:00:00,23530465.04386461,22764119.726689413,22989051.421291742,25203971.660432223,45887749.6598295 
 03/08  10:00:00,21198846.18181631,20461743.186491363,20719077.41825726,22727413.502538856,39803832.33084944 
 03/08  11:00:00,16494469.874048743,15850229.957128461,16204098.012068942,17765559.198679786,27215996.91649781 
 03/08  12:00:00,12712387.084343841,11983911.46891019,12326657.660263369,13449291.410151415,17587091.50844984 
 03/08  13:00:00,10404211.861597475,9566860.664285986,9867757.934944445,10694525.052240882,12347952.064143553 
 03/08  14:00:00,12300044.2822968,11336709.114151612,11567605.179642808,12668726.469045069,19346238.308587957 
 03/08  15:00:00,15446769.172404882,14350358.17352046,14487770.662956446,15954957.034701118,29426521.309144624 
 03/08  16:00:00,10804445.084615352,9862661.419615444,10112608.178264081,11005008.97595944,15498548.505172264 
 03/08  17:00:00,10400423.17089486,9363612.800021315,9576442.058756135,10504794.425077816,15537392.949843409 
 03/08  18:00:00,10448523.443250261,9340221.952946056,9527055.532018596,10558036.874924272,17467567.517307483 
 03/08  19:00:00,11177393.094598167,9960703.396515671,10088084.446190976,11246311.268415442,20678391.168361936 
 03/08  20:00:00,12255479.40480373,10922234.733083012,10989766.767232481,12187407.92034379,22688707.74585641 
 03/08  21:00:00,12916477.870787105,11579162.088560319,11641324.139724739,12886215.248971399,23974693.022082888 
 03/08  22:00:00,13125325.740721544,11784959.503643353,11842871.778629543,13115398.909681732,24457895.74418268 
 03/08  23:00:00,13296207.72122699,11948876.867939403,12001285.653974218,13291776.649890661,24814172.367664624 
 03/08  24:00:00,13190286.11648854,11831499.0378213,11876337.922054248,13187629.64736345,24969737.315117426 
 03/09  01:00:00,13187478.821481433,11799355.235371694,11829722.888170727,13189786.452534162,25708880.787386607 
 03/09  02:00:00,13033263.037361465,11625600.829884917,11645668.363405876,13040870.495766485,26032871.20561985 
 03/09  03:00:00,13103449.496054817,11679487.330856329,11691264.531400826,13125246.908449143,26653400.097463746 
 03/09  04:00:00,13796254.837153051,12382261.377696129,12396916.201027757,13902600.076291595,28380169.255626455 
 03/09  05:00:00,14596500.713097773,13203521.265242916,13225867.716774765,14807606.781944416,30218976.495814893 
 03/09  06:00:00,15701685.511062376,14335261.658981083,14366724.0584467,16045463.351125665,32720637.285598807 
 03/09  07:00:00,16864341.67686328,15540848.701302458,15589057.746314876,17338278.25371526,34702553.784334034 
 03/09  08:00:00,17641328.5940538,16381866.86554699,16457310.240618626,18198855.155463535,34777322.03412396 
 03/09  09:00:00,16604580.702113293,15398949.428442582,15515522.460101213,17159301.959249746,31634261.724654227 
 03/09  10:00:00,10943186.265218342,9725926.86891096,9890455.791923884,10938844.957860485,16284232.034364305 
 03/09  11:00:00,4647333.18281973,3405067.7169224336,3560596.5330439596,3814679.4661463564,2417290.4853372336 
 03/09  12:00:00,578623.3273685386,101308.24246610573,137306.88957017264,94304.4468891516,0.0 
 03/09  13:00:00,0.0,0.0,0.0,0.0,0.0 
 03/09  14:00:00,0.0,0.0,0.0,0.0,0.0 
 03/09  15:00:00,0.0,0.0,0.0,0.0,0.0 
 03/09  16:00:00,0.0,0.0,0.0,0.0,0.0 
 03/09  17:00:00,0.0,0.0,0.0,0.0,0.0 
 03/09  18:00:00,0.0,0.0,0.0,0.0,0.0 
 03/09  19:00:00,15128.912534043775,0.0,0.0,0.0,0.0 
 03/09  20:00:00,3550178.9418309084,689212.7423120547,260752.4179843924,0.0,908308.7463855569 
 03/09  21:00:00,5896335.4340153085,3037324.189350649,2366546.1656020023,1482742.2069597787,5035677.0547107505 
 03/09  22:00:00,7141826.74698469,4522601.8715280285,3865192.3509028926,3380219.601180044,8427090.214963805 
 03/09  23:00:00,8149238.6527067665,5654459.46379292,5050912.496612882,4842179.347234574,11325055.85416244 
 03/09  24:00:00,8742480.880131042,6298781.0609908085,5778069.595449479,5809446.9863631325,13150134.94041297 
 03/10  01:00:00,9673429.354022674,7204427.456448557,6760270.364308335,7047884.4588557,15647079.016901549 
 03/10  02:00:00,10975085.454145083,8528650.037996411,8069037.919489733,8587293.81161833,19290279.421989612 
 03/10  03:00:00,12063750.25417092,9694187.675248932,9256589.311788969,9944359.977722632,22170624.144838355 
 03/10  04:00:00,12483411.064015398,10210938.789424079,9811589.95387007,10631153.103528887,23364787.61323429 
 03/10  05:00:00,12088912.834056484,9913013.275174785,9555447.623249583,10452448.116113324,22817907.86226201 
 03/10  06:00:00,12282768.482173834,10205963.387852805,9893524.858198008,10872932.998690378,23206215.673120536 
 03/10  07:00:00,13038557.678360607,11048048.901860949,10774348.105189703,11882535.616312502,25172887.792138316 
 03/10  08:00:00,13984352.7644945,12083132.883931864,11850001.541299481,13090879.660474677,27444489.81717678 
 03/10  09:00:00,13864004.762187807,12096813.265428992,11930090.426928837,13174737.917425068,26279873.429395292 
 03/10  10:00:00,11759032.361935334,10145606.286220815,10065774.260463499,11079881.967773173,19378335.2891477 
 03/10  11:00:00,10387573.980424078,8856520.511364304,8823385.453436635,9684250.61460955,15354793.914881714 
 03/10  12:00:00,9147279.018197633,7671628.207440443,7672533.914695725,8364602.025688853,11792944.70539151 
 03/10  13:00:00,6552239.73605989,5162351.635087401,5199250.168982926,5497056.041887938,5391357.038289625 
 03/10  14:00:00,4042365.331655421,2750246.165788247,2823364.3293727217,2867711.639360498,1192096.48413056 
 03/10  15:00:00,1752251.218859613,631509.2989774566,716826.7119482771,677549.0616898227,0.0 
 03/10  16:00:00,230336.69717503362,0.0,0.0,0.0,0.0 
 03/10  17:00:00,159536.87943778935,0.0,0.0,0.0,0.0 
 03/10  18:00:00,3035454.5942513067,1430398.9392747376,1491848.8966868664,1585626.1817993189,2237923.9306829288 
 03/10  19:00:00,6806154.786899598,5011665.1623121025,4938735.068567455,5329668.90218262,10861410.475177176 
 03/10  20:00:00,10536102.82685815,8629453.693218384,8498717.405259755,9135562.634229125,18050156.259731784 
 03/10  21:00:00,13368489.338412836,11520599.833638761,11414281.67556671,12290556.982023206,23704080.78860078 
 03/10  22:00:00,16252505.256808195,14502363.77748322,14423900.604186542,15524412.167627832,29228768.93055186 
 03/10  23:00:00,18064870.671277888,16412413.3421177,16356447.478121748,17612208.61558256,32607170.411905758 
 03/10  24:00:00,18619305.695890225,17039111.474928726,17002139.193454534,18363277.177680984,33910211.11352465 
 03/11  01:00:00,19089400.341240935,17584056.436015304,17567051.71071079,19029616.33527842,35199892.40670387 
 03/11  02:00:00,19879451.365109418,18452116.44699439,18456118.78011915,20025980.874135226,37058994.03230232 
 03/11  03:00:00,20583846.723269925,19228865.217965573,19252514.311413422,20912270.634498782,38631502.1793442 
 03/11  04:00:00,21148558.48290931,19858301.460285667,19899715.88656223,21630165.18820105,39804422.26963562 
 03/11  05:00:00,21508489.942523323,20274635.848128185,20331645.075896613,22117908.069767,40611629.96985719 
 03/11  06:00:00,21658008.002710916,20473133.76420725,20543841.063011672,22370583.232300173,41005888.38593466 
 03/11  07:00:00,21452149.906906486,20298986.138383992,20383404.94715042,22241118.836925857,40886562.89912711 
 03/11  08:00:00,20950820.897981178,19799130.75164438,19891937.646351524,21780793.276695542,40509362.50318532 
 03/11  09:00:00,20947049.271532767,19822546.68177901,19927284.664709937,21811201.21795352,40038471.05783094 
 03/11  10:00:00,20340602.000479005,19245890.028638557,19368086.183581915,21156134.09228766,37443718.83282748 
 03/11  11:00:00,19272232.81470847,18177316.78644647,18304518.623072136,19967628.51158474,34158029.416603416 
 03/11  12:00:00,17347909.422358286,16241968.596701805,16373164.512325756,17878348.651204564,29707195.52630098 
 03/11  13:00:00,15395933.152892552,14273561.071922664,14409139.299650416,15670816.985067982,24020392.096670028 
 03/11  14:00:00,15370977.006865358,14218716.337094331,14340888.616136465,15616896.151753854,24746678.211534724 
 03/11  15:00:00,14915580.548910951,13723502.88895106,13829316.421341913,15015355.049147747,23258182.63305199 
 03/11  16:00:00,14658200.382479861,13429532.039735362,13518440.318479791,14660360.224086894,22723649.759765193 
 03/11  17:00:00,14189844.757756593,12936004.741148494,13015575.765924886,14096830.49148864,21609429.014609996 
 03/11  18:00:00,14359305.876388948,13080945.211304234,13149533.28041707,14318730.240844699,23526440.49747724 
 03/11  19:00:00,14977996.96270585,13679159.621421117,13737673.842931014,15089428.115455702,27359787.861738097 
 03/11  20:00:00,15856614.47928461,14565100.691565584,14623156.648698224,16095346.70394136,30150698.81485953 
 03/11  21:00:00,16249071.384270359,14966636.312999118,15028063.841513526,16546163.202989556,31040432.020915277 
 03/11  22:00:00,16538319.750679191,15262482.986443277,15326355.621200947,16884706.40064418,31744910.054408517 
 03/11  23:00:00,17146571.917055845,15885163.816044364,15953864.719943212,17564659.482325602,32985351.597944032 
 03/11  24:00:00,17362699.409531128,16118426.038064599,16193931.488424534,17837685.089720298,33444244.312127817 
 03/12  01:00:00,17385186.216483187,16153491.743307749,16234340.772069443,17890012.817256752,33472877.75093115 
 03/12  02:00:00,17614963.602199983,16393648.291892763,16478287.351918569,18193875.254233547,34583115.412804514 
 03/12  03:00:00,17645946.570295837,16434856.440775938,16524517.053108297,18258124.451274227,34656374.32884878 
 03/12  04:00:00,17457888.226025105,16248574.405847885,16338232.718744744,18077461.814243216,34491222.25236838 
 03/12  05:00:00,17293196.184468385,16089012.142099176,16179674.71759547,17934889.96759851,34435557.73767636 
 03/12  06:00:00,16862485.36722631,15657332.406245396,15749540.556059835,17472891.972515363,33295259.092996173 
 03/12  07:00:00,16219918.744425986,15007020.173496429,15096946.389599578,16770254.36499602,31730935.48114995 
 03/12  08:00:00,15813844.599417182,14592186.11555622,14679952.211609993,16315299.79970354,30710839.945944756 
 03/12  09:00:00,14991245.639796343,13755181.34233141,13841398.442123247,15346465.620052012,27746709.745337278 
 03/12  10:00:00,11464242.528957825,10162234.221339356,10228039.911409065,11245673.214099938,16956887.337116748 
 03/12  11:00:00,7219348.330417185,5836026.307807866,5859647.437686258,6190628.0718678,5924557.6972344825 
 03/12  12:00:00,3858877.023393047,2422804.1726949536,2396344.584823534,2249870.6944569396,62563.17040970607 
 03/12  13:00:00,1907476.4089861535,578938.8847041526,541942.1944996866,193926.15155305542,0.0 
 03/12  14:00:00,43571.003276502604,0.0,0.0,0.0,0.0 
 03/12  15:00:00,0.0,0.0,0.0,0.0,0.0 
 03/12  16:00:00,0.0,0.0,0.0,0.0,0.0 
 03/12  17:00:00,0.0,0.0,0.0,0.0,0.0 
 03/12  18:00:00,0.0,0.0,0.0,0.0,0.0 
 03/12  19:00:00,507950.8739452576,0.0,0.0,0.0,0.0 
 03/12  20:00:00,4874500.265738546,1710773.5736699381,1207053.7734699035,505524.2887185537,1261337.4750379445 
 03/12  21:00:00,8294862.799552061,5628307.68632204,4844473.36148223,4030299.367740317,8442435.229312425 
 03/12  22:00:00,10105962.217326364,7571494.380827533,6862394.101298314,6465760.352215584,13367465.620802954 
 03/12  23:00:00,10855021.543900149,8361952.87650888,7771538.156135539,7682338.191656931,15926378.830081394 
 03/12  24:00:00,11156719.414501011,8669499.630313441,8154259.129841132,8330550.993937708,17227105.645768404 
 03/13  01:00:00,11562719.846633026,9144142.912824957,8629425.437893234,8978853.761397978,18535587.09563817 
 03/13  02:00:00,11479252.91714322,9146468.10917335,8664237.50843565,9114925.61023168,19062794.86110548 
 03/13  03:00:00,11359562.406818578,9116441.113209894,8677055.210690511,9239472.338511715,19395220.24122163 
 03/13  04:00:00,11861112.475297393,9713487.655469127,9321287.888228986,10014156.533499256,20733809.024538793 
 03/13  05:00:00,12350390.98137213,10294815.104893036,9949389.292518599,10764986.492877888,22038502.0506681 
 03/13  06:00:00,12942631.61397233,10976537.750234058,10677636.951267997,11614260.702048726,23508162.218180314 
 03/13  07:00:00,13703849.843234785,11825706.373694455,11571958.08275954,12626461.209926642,25212037.8038507 
 03/13  08:00:00,14338298.280723723,12552234.790494435,12345755.564145025,13486315.4319911,26303642.0652444 
 03/13  09:00:00,13005088.920794751,11336009.909171484,11200608.319976391,12226234.779412407,22020118.52579873 
 03/13  10:00:00,8495318.921245169,6956300.894649722,6911608.444499902,7504176.477249088,10482814.40123346 
 03/13  11:00:00,3884583.0209447565,2472836.4841678413,2496044.5097280755,2629951.2664128793,1797968.6530598816 
 03/13  12:00:00,571039.4357466693,54379.77924688021,62207.85825342173,67480.0868300168,0.0 
 03/13  13:00:00,0.0,0.0,0.0,0.0,0.0 
 03/13  14:00:00,0.0,0.0,0.0,0.0,0.0 
 03/13  15:00:00,0.0,0.0,0.0,0.0,0.0 
 03/13  16:00:00,0.0,0.0,0.0,0.0,0.0 
 03/13  17:00:00,0.0,0.0,0.0,0.0,0.0 
 03/13  18:00:00,0.0,0.0,0.0,0.0,0.0 
 03/13  19:00:00,0.0,0.0,0.0,0.0,0.0 
 03/13  20:00:00,0.0,0.0,0.0,0.0,0.0 
 03/13  21:00:00,0.0,0.0,0.0,0.0,0.0 
 03/13  22:00:00,1259075.7771671517,0.0,0.0,0.0,0.0 
 03/13  23:00:00,4948991.410110673,1500413.0970594124,772168.9279448737,529434.424035225,6244110.768783299 
 03/13  24:00:00,7192610.881750196,4120105.3244802924,3403699.8356846343,3297824.647848456,11042518.103593498 
 03/14  01:00:00,9118584.396250403,6320521.890011394,5638695.456629154,5884003.772703588,15438445.518186545 
 03/14  02:00:00,10606864.912685351,7968668.183976572,7388674.140095128,7880313.261150851,18404560.49365035 
 03/14  03:00:00,11284237.515581261,8691171.180851987,8227934.363971502,8871056.39168289,19568391.805646926 
 03/14  04:00:00,12335178.849831808,9778756.190119436,9360653.12488575,10157060.457413362,21865937.402126662 
 03/14  05:00:00,13224842.22652756,10747684.590709435,10330028.665762704,11293427.13989941,24487029.99437988 
 03/14  06:00:00,13732614.733445264,11376242.357032666,10997007.15516396,12075324.041778276,25659329.62956214 
 03/14  07:00:00,14248396.475302644,12043564.141230509,11713377.095728947,12895937.104202049,26839041.69079656 
 03/14  08:00:00,15197040.865173422,13129164.248025713,12845375.580407325,14146291.698877094,28933534.449235912 
 03/14  09:00:00,16012220.705175037,14070242.177868254,13832926.09453746,15229576.79352387,30574564.435522866 
 03/14  10:00:00,15956306.852109607,14121612.176160784,13925097.721011495,15374440.31109131,30671691.49252718 
 03/14  11:00:00,15745104.301240658,14003103.933324102,13843205.322256323,15323153.16906174,30444433.15854107 
 03/14  12:00:00,15198011.283064332,13599547.019636644,13508484.585530523,14931874.015865695,28366412.09254029 
 03/14  13:00:00,9275023.191065146,7921462.157780559,7979159.279109636,8483258.265383856,9162041.873268919 
 03/14  14:00:00,7656727.024609201,6323636.107138329,6392931.19911959,6531219.60200955,5181179.450283945 
 03/14  15:00:00,7082773.851182402,5707020.150396714,5761085.413386411,5755072.559978633,3919788.519334424 
 03/14  16:00:00,5883654.762933468,4523824.733409909,4592023.662480416,4481705.239105374,1842969.6391948587 
 03/14  17:00:00,4167347.128872079,2955295.5220844424,3121020.57487928,3223428.8710397147,1463233.2028241828 
 03/14  18:00:00,4361322.549804012,3133891.2344216052,3347995.593639187,3828827.8624318596,6480536.1081253765 
 03/14  19:00:00,9324007.310996778,7673613.138410592,7710784.491014937,8618460.755238809,18540295.5050093 
 03/14  20:00:00,14346155.609668247,12583360.836487627,12518282.539597597,13729699.248643978,28680747.870005302 
 03/14  21:00:00,16146483.424003474,14456080.247926068,14418542.333155088,15852808.467590712,33095454.931949258 
 03/14  22:00:00,17106251.53307557,15474023.576406479,15453847.76492171,17037962.417272788,35440791.06616865 
 03/14  23:00:00,18737473.95151421,17186404.46315149,17191089.382701065,18916151.270752553,38396898.28680835 
 03/14  24:00:00,19737955.098862052,18268021.78313567,18297354.411185566,20110366.22553064,39894023.70349769 
 03/15  01:00:00,20621680.440773543,19222301.478268392,19270899.000469122,21178598.276716623,41646982.897233985 
 03/15  02:00:00,21892332.3615989,20566626.37959,20636022.708041273,22680727.00858128,44701379.281615764 
 03/15  03:00:00,22972301.81110575,21718415.082949482,21808633.520359494,23976853.529867403,47344237.26297591 
 03/15  04:00:00,24736387.762854286,23573187.485709876,23691284.4194882,25976679.145768628,50537373.09486817 
 03/15  05:00:00,26856246.55704976,25792272.372529805,25939849.14811291,28370071.473173045,54707167.14209233 
 03/15  06:00:00,28313842.547844168,27336570.758881997,27509893.54148258,30052334.01957088,57625276.60486254 
 03/15  07:00:00,28992121.14668136,28098051.95237217,28298780.462289676,30869779.5467012,58041440.9993394 
 03/15  08:00:00,29133193.63202986,28312334.927876882,28540441.424252808,31067214.566677228,56782514.46863167 
 03/15  09:00:00,26078824.807562668,25277063.022481997,25535726.15717689,27734355.0265841,47285502.01370818 
 03/15  10:00:00,18804594.37307612,17847604.615837354,18089464.56482359,19520782.48438968,27644669.03477643 
 03/15  11:00:00,12299867.849196646,11195685.480784502,11417655.408795137,11935607.35927457,11521230.571970118 
 03/15  12:00:00,9006944.576852636,7836301.816132107,8000171.224024392,7936827.2077867845,2102014.447633439 
 03/15  13:00:00,7387358.254375824,6147039.498247979,6211180.669021574,5793757.576386509,0.0 
 03/15  14:00:00,4435594.971631785,3210489.33868841,3207064.959953679,1934760.1771173882,0.0 
 03/15  15:00:00,1760595.9769649028,523387.7481968142,411359.01657321956,0.0,0.0 
 03/15  16:00:00,578413.0139346176,0.0,0.0,0.0,0.0 
 03/15  17:00:00,135733.64960120525,0.0,0.0,0.0,0.0 
 03/15  18:00:00,1433762.30969936,128865.97191479523,0.0,0.0,0.0 
 03/15  19:00:00,7694703.754235562,6102110.751621462,5614710.199487537,5001961.772903545,8628695.297483921 
 03/15  20:00:00,15222769.092011336,13140768.779034607,12763036.30055316,12781454.366996579,24582175.22021574 
 03/15  21:00:00,19130124.16363015,17136430.484557077,16790929.643843383,17149646.075859845,32709101.756005917 
 03/15  22:00:00,21939924.877400763,20067193.919853643,19775237.422860336,20475714.209809516,38987373.43678884 
 03/15  23:00:00,24159656.13730304,22423428.139682874,22190498.14797031,23233660.888947815,44401617.56502232 
 03/15  24:00:00,25587441.44793725,23990200.898327284,23818513.578830794,25156510.23251822,48194883.14929431 
 03/16  01:00:00,25534495.393932022,24055046.692677047,23939036.28913199,25466851.20073776,48705903.3921475 
 03/16  02:00:00,25451877.22900551,24066557.812027227,23997225.574078828,25677069.947302386,48931120.84636125 
 03/16  03:00:00,27068769.42104027,25793450.280881304,25772031.681784507,27718622.807159178,53493627.10157147 
 03/16  04:00:00,29006722.209379796,27853970.516440183,27884146.787690558,30082832.191631537,58296388.595091775 
 03/16  05:00:00,30344502.799687214,29297278.37055835,29370160.071845017,31689964.777942706,60067472.46144694 
 03/16  06:00:00,31607144.887425452,30654184.42499676,30762746.51454058,33216817.54346845,62449532.541190214 
 03/16  07:00:00,32764803.08992548,31901909.037174545,32045940.105336662,34624411.32448791,64696111.94307531 
 03/16  08:00:00,33255122.603117526,32476548.313938845,32656085.888657924,35253653.41930629,64384069.55236046 
 03/16  09:00:00,28798938.899608836,28024224.941202547,28247274.45337653,30441964.451577667,51298148.76995677 
 03/16  10:00:00,19048734.392189793,18025363.288060203,18222806.542722426,19467078.148655176,26016307.966277584 
 03/16  11:00:00,11610121.040454535,10428699.494007628,10594460.2865977,10880068.085957382,9019373.57893359 
 03/16  12:00:00,6908074.092719136,5751197.686537411,5906680.116002934,5768926.899811116,279286.53740698943 
 03/16  13:00:00,3764677.904585208,2664269.8284145566,2775190.947621738,2111029.7695228076,0.0 
 03/16  14:00:00,565200.0288959302,153532.1079826303,187761.81168156912,0.0,0.0 
 03/16  15:00:00,0.0,0.0,0.0,0.0,0.0 
 03/16  16:00:00,0.0,0.0,0.0,0.0,0.0 
 03/16  17:00:00,0.0,0.0,0.0,0.0,0.0 
 03/16  18:00:00,0.0,0.0,0.0,0.0,0.0 
 03/16  19:00:00,716198.5661203275,0.0,0.0,0.0,0.0 
 03/16  20:00:00,5367214.426775863,3000026.070990949,2418525.1067341943,1788518.5075734248,5604970.900143095 
 03/16  21:00:00,7620133.554570104,5312433.653984485,4842033.82928214,4579652.856662919,11365661.204868797 
 03/16  22:00:00,9066364.736297209,6782647.073583707,6378942.69368315,6399157.526209572,14578839.493665371 
 03/16  23:00:00,10065716.430829175,7764464.232799938,7395436.962743628,7659370.271523757,16574374.210172877 
 03/16  24:00:00,10684138.505296448,8440333.245367475,8082794.033884463,8450778.702006074,17570851.821638364 
 03/17  01:00:00,11414731.560056148,9249398.308345892,8921565.906311516,9414385.855886294,19019466.71130362 
 03/17  02:00:00,12458114.821738536,10359415.122207362,10057750.657998785,10727205.393396333,21708098.75017557 
 03/17  03:00:00,13297577.330043241,11271319.552708454,10998822.479105461,11832635.018291932,24001133.258723106 
 03/17  04:00:00,13981910.094703842,12038604.653929342,11800299.13186305,12772896.361352064,25728552.26965622 
 03/17  05:00:00,14525370.326892696,12661451.910355834,12456102.18899364,13550251.348845255,27159094.19647922 
 03/17  06:00:00,14866981.82650629,13081848.985657027,12909963.35134605,14098788.07605942,28019549.547287557 
 03/17  07:00:00,15184347.359603595,13471212.00957196,13329954.58221946,14599149.3880359,28778342.81010367 
 03/17  08:00:00,15240756.673127156,13600275.638970422,13491482.113730688,14819224.043031024,28996179.644579954 
 03/17  09:00:00,13582253.1153331,12114500.380837575,12102243.786741052,13359671.19152717,25022979.939665925 
 03/17  10:00:00,9256529.797459275,8031996.439578446,8180549.97472857,9129774.934055038,14676588.581748143 
 03/17  11:00:00,5208491.137509031,4185792.043505234,4462282.884552582,4974816.962385195,5408291.356200567 
 03/17  12:00:00,2764866.9189034523,1852772.833723735,2143241.3559507523,2324853.3174777697,285166.9863109302 
 03/17  13:00:00,1418432.6437289305,564153.4909908747,769149.9335138826,649227.0740043285,0.0 
 03/17  14:00:00,40643.60216122877,0.0,0.0,0.0,0.0 
 03/17  15:00:00,0.0,0.0,0.0,0.0,0.0 
 03/17  16:00:00,0.0,0.0,0.0,0.0,0.0 
 03/17  17:00:00,0.0,0.0,0.0,0.0,0.0 
 03/17  18:00:00,0.0,0.0,0.0,0.0,0.0 
 03/17  19:00:00,1424901.7679667026,169671.6983707709,0.0,0.0,593984.2601192212 
 03/17  20:00:00,4527899.74101709,2457212.127293431,2226929.2516007437,1942502.5256185618,5459646.910805244 
 03/17  21:00:00,6052266.325567849,3883372.782565799,3592647.078880307,3621981.808502713,9163463.598262403 
 03/17  22:00:00,7651589.057551412,5461185.169287879,5191769.077269875,5466074.411216382,13031155.025486812 
 03/17  23:00:00,9168701.422462206,6932209.944527029,6676406.359741578,7159982.065346093,16217543.24320804 
 03/17  24:00:00,10568883.275365578,8364913.837709911,8115732.901119892,8745236.822715111,18930682.236523274 
 03/18  01:00:00,11952075.608716046,9806044.492941706,9574056.663400916,10376225.768081082,21962421.805901796 
 03/18  02:00:00,13092419.810647253,11011043.175138641,10797701.6743679,11780712.838967793,24955534.323740646 
 03/18  03:00:00,14378658.228343802,12372703.799295064,12181758.630779335,13355299.889863867,28326531.811150327 
 03/18  04:00:00,15823459.332345318,13911581.981417209,13750728.474201763,15108034.011677505,31774887.335036185 
 03/18  05:00:00,17257715.588336177,15452600.277552856,15327564.252429048,16849825.654293638,34912603.4261366 
 03/18  06:00:00,18498982.29280231,16800778.941920653,16712516.13717242,18392687.28279491,37839657.94911041 
 03/18  07:00:00,19452940.45340226,17856066.796123665,17803516.154843677,19603734.28620341,39865159.27736457 
 03/18  08:00:00,20124454.278742433,18645486.822465036,18639452.10302437,20477867.132950626,40119902.11801906 
 03/18  09:00:00,17216645.849789284,15859697.150091035,15936529.319591999,17547085.538281366,32020226.639022686 
 03/18  10:00:00,10501956.068309497,9176838.138012301,9337975.64229412,10312613.12678845,14914065.811349444 
 03/18  11:00:00,5025164.388457746,3797640.696896441,4002971.026915495,4328234.364312756,2680954.3848733245 
 03/18  12:00:00,1825502.8772246353,726735.7307912142,827282.1326002566,688834.4136788364,0.0 
 03/18  13:00:00,412662.6200965169,0.0,0.0,0.0,0.0 
 03/18  14:00:00,0.0,0.0,0.0,0.0,0.0 
 03/18  15:00:00,0.0,0.0,0.0,0.0,0.0 
 03/18  16:00:00,0.0,0.0,0.0,0.0,0.0 
 03/18  17:00:00,0.0,0.0,0.0,0.0,0.0 
 03/18  18:00:00,0.0,0.0,0.0,0.0,0.0 
 03/18  19:00:00,1287643.8550274707,0.0,0.0,0.0,0.0 
