Date/Time,BATIMENT0000000240879449_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 11/16  06:00:00,8549917.725826075,7344474.999481365,7328290.372955557,7357956.607818433,8649606.040796947 
 11/16  07:00:00,8322129.479798768,7132492.159210451,7115762.007895295,7145127.186757934,8412681.361097397 
 11/16  08:00:00,8003040.550186226,6841341.488044668,6824278.181507386,6853049.308829312,8084528.360970506 
 11/16  09:00:00,7796145.6153145805,6666271.894792477,6649101.189660069,6677375.6356883235,7871856.134621198 
 11/16  10:00:00,7488006.05713913,6434928.382181605,6417989.981644547,6445285.767139362,7550833.072881891 
 11/16  11:00:00,6940381.741399644,5965580.60626537,5949005.717739608,5975003.326886379,6995845.212268516 
 11/16  12:00:00,6150652.5896799825,5365226.668900766,5350087.9188668,5373687.739962315,6199556.836264228 
 11/16  13:00:00,4852963.920794895,4391185.342913588,4379402.377181291,4399676.240848864,4990950.256496536 
 11/16  14:00:00,3447468.6778272516,3420658.5898199314,3415495.036642936,3433295.07802157,3912707.4791134815 
 11/16  15:00:00,1741589.5813965285,2541424.167655717,2552937.0891203694,2574825.055221664,3079883.491787233 
 11/16  16:00:00,1051964.2098314406,2227817.286323033,2252929.1344313696,2316474.9171652775,2810720.2549996017 
 11/16  17:00:00,1375209.5400470907,2422578.8958901362,2472288.049807222,2528055.2464702358,3024199.830362841 
 11/16  18:00:00,3158482.09162408,2947398.537499129,2951347.7082224824,2974949.3677788135,3571204.8218546435 
 11/16  19:00:00,3554916.191283535,3243663.795736321,3245542.9100033017,3268500.6137356367,3904310.3029995793 
 11/16  20:00:00,3676921.511488223,3306655.7204813873,3306685.869103521,3328772.2193929534,3974665.852155987 
 11/16  21:00:00,3795298.5585943824,3369656.2820246373,3368003.057028854,3389211.255711805,4046870.2798057785 
 11/16  22:00:00,3777237.095633667,3321896.011044362,3318903.934306285,3339206.1407792317,3989852.117721748 
 11/16  23:00:00,3695944.182273511,3226005.8612470054,3222039.378324562,3241421.002205942,3876511.2720500594 
 11/16  24:00:00,3791037.0880532404,3291308.9055155683,3286335.0550454156,3305220.134366136,3945142.5721647227 
 11/17  01:00:00,4013255.6838493175,3469259.7624643072,3463134.2636561384,3481952.824677873,4145062.067572831 
 11/17  02:00:00,4349219.151203325,3749989.282092257,3742773.985965262,3761864.5702994736,4464145.282505756 
 11/17  03:00:00,4672215.154546545,4022968.2574270302,4014685.539180317,4034246.2194664828,4775292.096232858 
 11/17  04:00:00,5071980.0850977935,4357663.560452005,4348126.356928488,4368452.713284742,5163894.24987838 
 11/17  05:00:00,5572665.659937802,4783528.468982393,4772866.956694999,4794122.215200722,5656304.906967845 
 11/17  06:00:00,6227850.769115683,5341732.1261809645,5329883.7832000265,5352384.168352258,6304225.299571414 
 11/17  07:00:00,6778397.1667457465,5813331.143803136,5800495.1051942445,5824052.817216617,6849651.171511717 
 11/17  08:00:00,7144031.004222138,6123091.789298907,6109196.432143136,6133726.938765632,7211202.7728332775 
 11/17  09:00:00,7417826.528084716,6367568.314370814,6352906.5239468515,6378143.168696445,7482961.451535474 
 11/17  10:00:00,7035567.6827852,6109881.144288677,6095415.762924171,6119273.226749522,7061054.561658243 
 11/17  11:00:00,5967069.786129909,5288263.553636941,5275273.668715281,5294852.762266926,5859036.882945016 
 11/17  12:00:00,5045404.895283988,4588662.511357576,4577614.199970208,4595643.179630095,5056613.680986736 
 11/17  13:00:00,4330824.445817715,4173480.0148949362,4166711.3990206225,4183685.932685489,4594365.390568199 
 11/17  14:00:00,3763699.7136207283,3963391.5927171577,3962978.9527751333,3979700.3616919713,4390603.200927679 
 11/17  15:00:00,3468343.554001404,3861072.859180713,3865529.234961549,3890547.1830405677,4355006.797026579 
 11/17  16:00:00,3293039.4502264233,4007681.5516534317,4040246.6610890236,4115085.1008479195,4667602.366759028 
 11/17  17:00:00,4117140.361411824,4487665.701984774,4521553.665534922,4570884.814841116,5239296.537675128 
 11/17  18:00:00,6064535.529556267,5438866.603662924,5437546.731749936,5465484.971930615,6378651.153073446 
 11/17  19:00:00,7011563.330273491,6221664.341237495,6217695.6505966615,6246655.974612131,7291288.486744085 
 11/17  20:00:00,7244332.248411732,6379969.0607454525,6373968.010617929,6402779.507215919,7489425.938417872 
 11/17  21:00:00,7392087.94323739,6473796.251759431,6466122.029065447,6494611.752322819,7606781.5111020245 
 11/17  22:00:00,8043887.983315144,7015667.791955575,7005980.093916627,7035326.244061155,8236190.004130508 
 11/17  23:00:00,8614265.360421512,7482863.133806571,7471413.092299636,7501520.241692183,8776041.17412357 
 11/17  24:00:00,8858237.76186075,7672854.486233617,7659944.257367935,7690388.097422415,8998888.85198811 
 11/18  01:00:00,9280767.306357522,8018455.16059879,8003969.481669584,8035191.719136118,9406460.87423927 
 11/18  02:00:00,9763951.10989785,8419436.884440241,8403687.998945693,8435688.82535866,9877387.711464629 
 11/18  03:00:00,9882157.021427825,8505089.42725932,8488445.323967546,8520628.904719096,9984485.091298847 
 11/18  04:00:00,9939392.237521982,8553270.540170167,8536073.915815683,8568273.125000793,10044183.432230549 
 11/18  05:00:00,10107548.244526189,8696167.68403412,8678043.342068499,8710738.46705657,10202867.099415462 
 11/18  06:00:00,10276534.405280313,8836058.323780496,8817018.717115559,8850305.900141168,10365982.53431118 
 11/18  07:00:00,10141210.891725622,8708393.74541221,8688754.556705343,8722028.33776316,10225133.899549762 
 11/18  08:00:00,9871398.906055305,8464527.733935956,8444584.24836531,8477499.35701961,9949948.829807082 
 11/18  09:00:00,9738467.985632597,8350478.041543628,8330304.837284022,8363009.767762727,9813673.208820475 
 11/18  10:00:00,9225053.963082112,7938832.905744487,7919051.749421803,7950624.092010052,9297319.766339011 
 11/18  11:00:00,8276006.32458792,7152946.902371009,7134207.378242448,7163367.906009505,8327317.924857264 
 11/18  12:00:00,7198545.525425173,6319875.511321052,6303152.248471528,6329010.039622015,7235290.8790667895 
 11/18  13:00:00,6414268.510823305,5713299.888636755,5698469.596521272,5721647.732751671,6454681.329424918 
 11/18  14:00:00,5996244.355781871,5371196.843401184,5357532.062711319,5379253.96106199,6054856.167227708 
 11/18  15:00:00,5692850.245333969,5095485.657823382,5082577.623362085,5103969.554082281,5770818.580451225 
 11/18  16:00:00,5472927.989965851,4864421.305445461,4853043.689553382,4876341.354635162,5567687.108538299 
 11/18  17:00:00,5421922.414728646,4830902.17841917,4822343.361672526,4846113.622139322,5586644.183992689 
 11/18  18:00:00,5955001.238878248,5110965.236514218,5097081.575699963,5119223.895308511,6011364.684191856 
 11/18  19:00:00,6406547.278831587,5498801.242472578,5484311.041938962,5507353.443070498,6463025.316978373 
 11/18  20:00:00,6519863.547033127,5585893.015543617,5570864.483354441,5594364.296511656,6574389.06566181 
 11/18  21:00:00,6529370.441912424,5586901.802231972,5571688.140923695,5595207.718320249,6582144.489159779 
 11/18  22:00:00,6661938.495708249,5694835.844464732,5679252.286599236,5703140.859219104,6712960.257003381 
 11/18  23:00:00,6838717.806565469,5840869.908862772,5824842.313087849,5849178.009363877,6884853.271233128 
 11/18  24:00:00,7047851.636339217,6013558.024268245,5997184.7281176355,6021945.765991074,7091668.355706923 
 11/19  01:00:00,7111615.582440936,6066813.91377204,6050274.896074934,6075217.368894232,7159907.665946676 
 11/19  02:00:00,7394369.201145653,6310689.783092642,6293896.260119073,6319421.561929512,7449131.1213214155 
 11/19  03:00:00,7768575.891655666,6628543.605557284,6611425.652405297,6637479.898624942,7810678.52243131 
 11/19  04:00:00,7822632.05772056,6674308.495754429,6656942.30238861,6683218.711984746,7864084.662701046 
 11/19  05:00:00,7911054.016554079,6748978.851475532,6731453.592627377,6757927.838083621,7951950.2353719175 
 11/19  06:00:00,7987254.411810288,6814268.00475777,6796573.984721212,6823250.334006995,8027835.258458707 
 11/19  07:00:00,7729134.396737764,6586121.187789546,6568407.914903853,6594769.371305163,7768406.511477015 
 11/19  08:00:00,7297800.664991303,6208474.699445821,6190898.102836831,6216612.750665225,7335755.003288679 
 11/19  09:00:00,7032309.638313825,5985760.310646854,5968340.681419259,5993611.507534607,7070576.297978445 
 11/19  10:00:00,6701492.886202943,5755588.08737042,5739041.7806917075,5763224.129794136,6743416.789242515 
 11/19  11:00:00,5798143.868574959,5074352.283743654,5059999.535299795,5081240.695722386,5839626.056328568 
 11/19  12:00:00,4505504.067255269,4023034.93703298,4011202.8488027477,4028725.0237179687,4547539.314619761 
 11/19  13:00:00,3372437.01054415,3083193.150492963,3073789.423689345,3087964.703673698,3425598.1538804765 
 11/19  14:00:00,2731109.8870710544,2507898.2850250164,2499813.228115374,2511656.924757219,2759763.603776292 
 11/19  15:00:00,2512202.224100799,2266861.467613375,2259130.648617979,2270236.326842214,2531270.645347102 
 11/19  16:00:00,2269578.606185479,2108734.1506498866,2104091.002315826,2117581.478257233,2354024.1358521115 
 11/19  17:00:00,2311835.7164354995,2178061.9649335346,2177033.6107595214,2191465.5838911105,2483660.5385216726 
 11/19  18:00:00,3113589.839890911,2676505.186617936,2668732.3170277104,2681685.0511865793,3155745.846509966 
 11/19  19:00:00,4040882.8194779735,3482549.6543997964,3473816.214381865,3488612.112159128,4088221.589207853 
 11/19  20:00:00,5020707.404295753,4332949.999803546,4323002.67817192,4339934.292441664,5070407.212690341 
 11/19  21:00:00,5567630.563410519,4795185.676301021,4784193.167587142,4802461.670236131,5607603.433318671 
 11/19  22:00:00,6047450.169692605,5203133.3742106715,5191231.709953647,5210770.087732033,6087566.765295046 
 11/19  23:00:00,6577288.039150989,5655777.904000951,5642928.063518921,5663862.793433772,6618540.938629381 
 11/19  24:00:00,7040169.503583707,6050040.476624627,6036318.613193598,6058519.7244534725,7082678.989069346 
 11/20  01:00:00,7436390.450385381,6386022.1158019975,6371515.319526654,6394832.649436915,7479780.73550717 
 11/20  02:00:00,7784677.1445417665,6681139.193527698,6665933.860327374,6690243.377570616,7828996.071026219 
 11/20  03:00:00,8181570.584663533,7021408.477798903,7005511.932358417,7030897.901864003,8228804.650232735 
 11/20  04:00:00,8590862.372072604,7373083.940403033,7356490.2060233895,7382990.536042033,8641091.297090601 
 11/20  05:00:00,8772284.395526648,7524159.682764053,7506996.492730783,7534215.886586202,8823252.429886492 
 11/20  06:00:00,8781676.663619049,7525126.875368811,7507590.914025549,7535143.433107145,8832840.251807723 
 11/20  07:00:00,8712379.916268762,7461316.941852867,7443414.113087688,7471221.34233198,8763186.462472467 
 11/20  08:00:00,8678938.170421254,7428595.191079533,7410410.152101019,7438432.016784613,8729021.645733813 
 11/20  09:00:00,8477471.284538161,7267125.8799434025,7248892.623105446,7276748.235940994,8527730.145850858 
 11/20  10:00:00,7888126.176828021,6861842.039432041,6844722.341315276,6870942.659972778,7930829.202850971 
 11/20  11:00:00,6979965.729211315,6198472.88581407,6183329.125250151,6206144.5240326,6962053.090441994 
 11/20  12:00:00,6056729.9142698925,5489914.000119949,5476817.881544548,5497190.775106611,6075345.628954234 
 11/20  13:00:00,5141063.724767953,4829324.694376655,4819627.888628107,4838072.739332893,5316272.959971624 
 11/20  14:00:00,4460019.036812454,4353325.528598423,4347042.719656394,4364022.157729285,4787436.957631899 
 11/20  15:00:00,4131923.032563788,4117073.741113378,4113091.1150438646,4134146.2037012926,4574514.390075902 
 11/20  16:00:00,3427351.160658887,3890217.413495021,3912541.0998905664,3973119.4294172134,4454377.645436206 
 11/20  17:00:00,3771500.1997549986,4042948.6596955145,4068909.0795303173,4111677.9138711747,4688412.692994484 
 11/20  18:00:00,5154366.7311827205,4577141.8515715785,4573010.741637953,4597153.236386492,5370066.553432646 
 11/20  19:00:00,5598390.504574279,4929054.854203488,4923078.955992726,4947575.981828326,5788353.186975877 
 11/20  20:00:00,5849966.583246139,5112408.674231774,5104935.026363836,5129349.104297419,6013752.492221322 
 11/20  21:00:00,6294240.740831856,5473640.192305967,5464862.607321787,5489506.717983567,6438424.376704853 
 11/20  22:00:00,6832114.351222208,5927205.839294001,5917199.403156143,5942500.640124208,6969190.108446551 
 11/20  23:00:00,7257854.050290541,6278854.22628095,6267604.9724817965,6293449.270109566,7376922.704418188 
 11/20  24:00:00,7379368.722560302,6363640.840545729,6351307.300100002,6377307.459802439,7479534.860788783 
 11/21  01:00:00,7595700.995686755,6535983.849633589,6522630.265481012,6548986.7063342165,7684831.874378429 
 11/21  02:00:00,7992148.525629839,6869089.830351728,6854719.452925665,6881825.97338672,8074315.137179551 
 11/21  03:00:00,8130454.365791896,6979548.462000411,6964340.991034967,6991853.630467309,8206955.325272527 
 11/21  04:00:00,7997942.969629405,6857353.434825919,6841548.649440328,6868986.0411468055,8069874.575547914 
 11/21  05:00:00,7683332.382613163,6576424.559231313,6560253.44712229,6587273.653513633,7750939.550147673 
 11/21  06:00:00,7444207.667126775,6361156.322461104,6344757.63569143,6371394.3695067745,7506996.418994662 
 11/21  07:00:00,7384314.989278463,6304189.235941703,6287580.14009429,6314077.983918669,7443411.13826037 
 11/21  08:00:00,7402762.454561424,6317257.549920025,6300410.319472657,6326909.707839439,7459401.17738237 
 11/21  09:00:00,7282681.476226786,6210021.730144789,6192950.446115351,6219278.136777565,7336027.031344776 
 11/21  10:00:00,6978659.813383859,5960856.312834337,5943979.130777327,5969637.250902102,7030831.422076632 
 11/21  11:00:00,6602337.779628368,5657710.113598635,5641256.32270379,5666000.762403491,6653816.398617508 
 11/21  12:00:00,6155091.858618837,5313632.992550029,5297945.778631914,5321415.408718472,6204947.104168383 
 11/21  13:00:00,5801855.900047535,5087236.37468576,5072776.84623689,5094717.760647437,5852564.954134974 
 11/21  14:00:00,5376481.196660198,4875101.835317765,4863449.193262893,4884059.67424072,5556811.648791059 
 11/21  15:00:00,4570812.626058862,4608722.172340669,4605378.0269707935,4635960.468377327,5343088.378389844 
 11/21  16:00:00,3829200.6942066085,4506478.002367069,4538886.631421259,4632060.604881108,5420433.187614056 
 11/21  17:00:00,4706459.617157995,4888036.22815132,4917949.309404108,4972307.90196795,5825439.891812667 
 11/21  18:00:00,6089459.119834067,5370462.934150749,5365817.829615388,5396614.269690778,6367965.487596269 
 11/21  19:00:00,6522508.768623007,5712924.470898713,5706325.183040638,5736768.163416998,6765711.414250236 
 11/21  20:00:00,6833449.229881233,5950152.674703731,5941828.578581998,5971902.743677295,7044395.135850713 
 11/21  21:00:00,7004751.628191647,6071383.720179568,6061619.5228816215,6091272.730672609,7189047.909597542 
 11/21  22:00:00,7078085.754496718,6110029.65589954,6098967.985938867,6128174.201282108,7239461.943549706 
 11/21  23:00:00,7092966.570455515,6102660.682680868,6090509.868126496,6119246.889542613,7234441.685316304 
 11/21  24:00:00,7037979.503690061,6036145.25668386,6023117.856113486,6051321.6351562515,7162048.674911717 
 11/22  01:00:00,7054889.48442076,6037210.560813398,6023508.859822038,6051267.732585734,7164927.205441773 
 11/22  02:00:00,7132658.903587316,6093650.0397457825,6079245.24680009,6106834.7658697935,7231931.816406247 
 11/22  03:00:00,7166259.287100951,6113994.467766783,6099057.698320312,6126500.5616805,7257398.300175575 
 11/22  04:00:00,7197290.805502713,6134118.365770167,6118704.998939397,6145998.200074083,7280882.602403088 
 11/22  05:00:00,7207405.818161843,6135635.387125244,6119675.435042691,6146847.262302167,7283650.467197498 
 11/22  06:00:00,7224886.37493537,6144455.187243313,6128118.33357605,6155175.865977169,7295925.11627359 
 11/22  07:00:00,7282892.7239435855,6191124.906582679,6174509.094529888,6201542.627559317,7350397.148098133 
 11/22  08:00:00,7344935.220687697,6241963.839733614,6225051.194657896,6252110.686583461,7409129.097055122 
 11/22  09:00:00,7337220.473613574,6239772.627218401,6222591.292700822,6249592.772415737,7397776.350578092 
 11/22  10:00:00,7036940.711080583,6034055.982356048,6017264.913331703,6043006.809102145,7066647.3336338345 
 11/22  11:00:00,6368852.698026915,5522861.276260719,5507111.840721019,5530042.077316386,6313769.9807203645 
 11/22  12:00:00,5817994.301863095,5112234.314410491,5097524.625774243,5119425.45523868,5826272.414451128 
 11/22  13:00:00,5416085.288272025,4917421.546798449,4905464.63528075,4927032.222359228,5626152.22086409 
 11/22  14:00:00,4929676.240648621,4762382.267900253,4755507.324340874,4777338.935830214,5500166.720335011 
 11/22  15:00:00,4920714.377281006,4931842.636517181,4929011.363579291,4961681.209262519,5763451.640714014 
 11/22  16:00:00,4556019.644678007,5210933.118729923,5246946.998394971,5350804.042639119,6298081.279177839 
 11/22  17:00:00,5808030.176852204,5846741.909005391,5875561.2714926135,5933213.761676964,6947065.291709749 
 11/22  18:00:00,7406340.1483533755,6530457.903516995,6524831.659117498,6559549.625046919,7720958.282686925 
 11/22  19:00:00,8167599.919754889,7152833.712033544,7144731.936232178,7179750.6396336015,8443095.71136905 
 11/22  20:00:00,8711196.864528324,7587463.128376457,7577242.5358108375,7612341.016475138,8952315.294976035 
 11/22  21:00:00,9021010.21537877,7823467.538775101,7811476.9992438685,7846432.2766358,9233271.445734324 
 11/22  22:00:00,9295070.554532168,8034756.448207327,8021140.20641253,8056045.083784139,9481902.283220265 
 11/22  23:00:00,9752733.215472843,8410709.436239537,8395526.508918647,8430774.881049473,9918093.942844512 
 11/22  24:00:00,10187242.822162211,8769635.231564116,8753112.795828562,8788775.733964417,10335837.820354773 
 11/23  01:00:00,10312191.832195612,8865488.409129364,8847703.448145611,8883539.222941086,10446281.386285031 
 11/23  02:00:00,10313289.904236717,8857377.403680297,8838530.644879013,8874429.175372763,10435496.417748034 
 11/23  03:00:00,10499672.620447602,9006679.479193632,8986872.132632464,9023031.645343333,10612000.715985978 
 11/23  04:00:00,10755882.864486095,9218032.945475591,9197405.007670635,9233935.92315739,10860683.291574603 
 11/23  05:00:00,10915350.713862337,9345004.166174209,9323671.97698806,9360448.633052967,11013426.779473161 
 11/23  06:00:00,11189897.792183539,9573320.058336029,9551428.373147659,9588512.86012477,11281884.858857492 
 11/23  07:00:00,11504299.871726625,9837495.512937041,9815136.797765689,9852582.495934572,11591600.923222886 
 11/23  08:00:00,11604156.878979342,9918450.91589014,9895670.56638654,9933283.301422374,11687999.170222774 
 11/23  09:00:00,11700612.10655117,10014693.792439109,9991614.662658855,10029344.052167857,11782190.018033575 
 11/23  10:00:00,11363045.439309359,9797142.67914445,9774099.873959031,9809826.539352724,11337216.004704082 
 11/23  11:00:00,10437186.191132305,9047537.340556059,9025160.25259218,9055804.68477717,10098208.341053039 
 11/23  12:00:00,9327877.565967822,8195849.797027471,8175436.112033969,8205912.894666282,9256351.16922266 
 11/23  13:00:00,7908134.399469072,7464936.507784372,7453403.071468983,7484742.04447481,8633094.122963589 
 11/23  14:00:00,6528891.6494542435,6924024.705999386,6926597.192898687,6958504.293770773,8167529.09890985 
 11/23  15:00:00,5482352.619052711,6532145.879230402,6548535.095309415,6604137.564286821,7856974.752219358 
 11/23  16:00:00,5075331.595356796,6415888.937402535,6471479.355550942,6607686.520460812,7785403.96158159 
 11/23  17:00:00,6532421.918951245,6787247.813417483,6824885.654936214,6892119.561447215,8043737.365597464 
 11/23  18:00:00,8104158.563831819,7287194.588731503,7286001.987215717,7327501.699853696,8636289.332913646 
 11/23  19:00:00,8498087.143587332,7565099.949803585,7561008.4412862435,7601272.840070737,8952679.902294528 
 11/23  20:00:00,8487423.023032838,7495028.162357435,7488399.239564716,7527051.975699202,8872375.285508305 
 11/23  21:00:00,8325433.994511618,7304542.8761363095,7295922.783193056,7332861.268187024,8650858.260453824 
 11/23  22:00:00,8371211.743252691,7302510.776176718,7292212.151720595,7327929.99002306,8648189.260924768 
 11/23  23:00:00,8455829.590894919,7342404.195223381,7330697.273387122,7365535.569405382,8694141.978248738 
 11/23  24:00:00,8324873.530106707,7203910.351268455,7190820.250997355,7224598.695026992,8528162.2091722 
 11/24  01:00:00,8186376.287997946,7065885.921752998,7051931.96083204,7084948.524238005,8366108.257765493 
 11/24  02:00:00,8205599.599336347,7063885.967211685,7048972.528348831,7081335.077180934,8360985.489551686 
 11/24  03:00:00,8205212.610637489,7048119.1700726515,7032416.142452316,7064318.4397260435,8342523.109439699 
 11/24  04:00:00,8223548.101799382,7052017.863744626,7035630.372991599,7067093.049177542,8344761.088127132 
 11/24  05:00:00,8311463.392231818,7120898.419235515,7103927.204383271,7135155.545560874,8420296.177387806 
 11/24  06:00:00,8306280.550706857,7108591.863847235,7091150.036910232,7122075.42034642,8404627.347827505 
 11/24  07:00:00,8236121.36888792,7040416.474574818,7022633.274590023,7053142.577537216,8325119.851511415 
 11/24  08:00:00,8168420.509261247,6974487.888823844,6956390.791146704,6986571.436628578,8249741.022402612 
 11/24  09:00:00,8095513.6662763925,6912814.002541127,6894514.585309779,6924376.378430555,8171584.8763927035 
 11/24  10:00:00,7890748.193460459,6771326.285888209,6753245.065207008,6782361.362274794,7965634.505962914 
 11/24  11:00:00,7425996.070627898,6402658.666659112,6385194.625882563,6412959.958372494,7498372.68161482 
 11/24  12:00:00,6854696.274378675,5938831.439649611,5922226.178325084,5948318.910685892,6923115.408191815 
 11/24  13:00:00,6383499.787479825,5519650.618833378,5503578.674623257,5528339.153945014,6444883.925123452 
 11/24  14:00:00,6017207.2188617755,5189272.381761927,5173617.367840157,5197313.058270532,6072570.441229009 
 11/24  15:00:00,5791738.14628776,4970994.385010481,4955533.411170776,4978538.942832716,5841272.398812864 
 11/24  16:00:00,5637634.51259657,4828910.114330771,4813618.263408417,4836114.309524665,5683956.440893928 
 11/24  17:00:00,5607027.752644744,4796607.1083248975,4781693.888928337,4804112.273167446,5660609.906635713 
 11/24  18:00:00,5828850.365142189,4940351.2195033645,4924678.662536476,4947415.205967944,5869589.841589156 
 11/24  19:00:00,6090100.924082734,5164055.775256538,5148157.18532473,5171314.450694716,6131245.061140804 
 11/24  20:00:00,6358821.859165678,5397711.729468126,5381501.730708551,5405208.322725375,6401551.815527662 
 11/24  21:00:00,6763376.328045016,5744888.734996682,5728093.336545595,5752779.338495806,6808576.849634901 
 11/24  22:00:00,7288247.123600125,6197693.4670844395,6180318.258472567,6206117.3373912275,7335750.459290824 
 11/24  23:00:00,7881909.4707959555,6710938.98192232,6692875.397618378,6719980.493950976,7931937.194269512 
 11/24  24:00:00,8433664.283113698,7187583.792238446,7168775.034997224,7197202.30889308,8485886.164652739 
 11/25  01:00:00,8811802.687687594,7511765.014831841,7492325.620959909,7521769.507722353,8865772.32543441 
 11/25  02:00:00,9162733.172671191,7811441.61777187,7791389.488558416,7821813.402359962,9218840.596006338 
 11/25  03:00:00,9499807.126063652,8099173.183051253,8078530.406087738,8109891.1351206815,9557256.670571368 
 11/25  04:00:00,9786030.060261874,8343265.719562155,8322102.703011998,8354276.021775954,9844656.015086288 
 11/25  05:00:00,9945970.376759656,8477494.23583735,8455896.859944113,8488660.884701818,10005345.911095913 
 11/25  06:00:00,9984697.109818544,8506003.928052966,8484105.948340366,8517185.899295736,10043650.060530493 
 11/25  07:00:00,10081821.055900294,8587952.442129668,8565824.719240326,8599217.801910425,10140602.437216038 
 11/25  08:00:00,10354529.373810422,8823506.482224552,8801038.566576654,8835064.048127858,10414437.438238079 
 11/25  09:00:00,10641510.304869864,9082618.95586192,9059809.853554647,9094510.735268228,10703151.427038176 
 11/25  10:00:00,10408493.712733524,8952953.024977997,8930382.168371022,8963921.248437624,10411656.317146868 
 11/25  11:00:00,9686925.17268407,8407525.498937028,8385760.087219485,8416072.047054168,9528654.87766505 
 11/25  12:00:00,9170237.48120792,8039983.853140375,8019671.646585336,8049845.155269269,9182013.192769341 
 11/25  13:00:00,8566194.312943615,7631818.916833221,7613725.992768506,7643081.506801033,8718824.491468905 
 11/25  14:00:00,7926544.039610183,7310206.092095293,7296097.956008576,7325137.216631504,8385673.7125072125 
 11/25  15:00:00,7351869.444549784,7188886.18823079,7182204.737307047,7223924.627469078,8364579.25400751 
 11/25  16:00:00,6594852.935038751,7165132.195605177,7200342.516741969,7317030.163313558,8566046.890110584 
 11/25  17:00:00,7584179.345262876,7509201.3555064835,7538275.689098248,7605235.263090865,8896809.166348921 
 11/25  18:00:00,9030612.3886004,7930299.592771012,7921286.453691948,7961028.307617355,9356721.159595132 
 11/25  19:00:00,9513882.111860044,8310751.417984018,8299736.4463497335,8338894.2422631355,9795102.201783068 
 11/25  20:00:00,9811660.164235488,8533189.665961836,8520444.507594349,8558970.636741513,10054471.297802681 
 11/25  21:00:00,10135643.738929946,8785959.974333977,8771604.33587833,8809732.114338646,10346331.482539902 
 11/25  22:00:00,10610190.151153492,9175658.594962437,9159730.063655516,9197970.082291838,10795540.997475404 
 11/25  23:00:00,10956563.703575747,9456634.857272774,9439413.52926933,9477692.924762141,11120970.471425034 
 11/25  24:00:00,11049552.522508556,9519780.007868737,9501521.721358739,9539578.005502416,11196613.208286636 
 11/26  01:00:00,11105519.888732981,9549434.20869583,9530213.432541603,9568030.047044607,11236806.925021805 
 11/26  02:00:00,11304709.906188585,9709446.961546447,9689432.820086477,9727238.51493935,11423441.007696204 
 11/26  03:00:00,11446466.02112662,9822102.624862358,9801404.92860361,9839230.503441526,11555338.066957429 
 11/26  04:00:00,11459969.12700126,9826568.865236895,9805291.749442585,9842995.248347811,11560660.763791405 
 11/26  05:00:00,11599598.575792797,9941157.933007056,9919322.52283555,9957112.647407742,11693659.275061997 
 11/26  06:00:00,11842395.198726812,10147993.34043606,10125644.486049328,10163736.10814714,11931978.237686422 
 11/26  07:00:00,12096226.614072822,10363602.143411387,10340664.333764212,10379191.794876125,12182366.986871634 
 11/26  08:00:00,12375407.425977739,10602832.59444591,10579343.206820711,10618384.458037892,12459405.192038178 
 11/26  09:00:00,12556166.597498478,10771106.315072948,10747177.435777334,10786620.777837545,12640442.743951455 
 11/26  10:00:00,12211433.915265812,10551267.642395498,10527572.663347788,10565709.977971544,12250025.043702628 
 11/26  11:00:00,11049073.652903106,9633343.087654086,9610826.771780029,9644667.769351013,10907242.33770073 
 11/26  12:00:00,9853351.734444164,8699097.306827767,8678716.588058336,8710880.570729833,9867505.634946702 
 11/26  13:00:00,8583895.02217103,7951644.934835846,7937457.980812614,7969102.596797331,9095035.212560687 
 11/26  14:00:00,7123280.9805755485,7267707.6477710325,7265375.833642971,7297509.6657525,8460098.185042817 
 11/26  15:00:00,5801585.5614246195,6711924.159978061,6725337.317935395,6780542.887952106,8057136.273174287 
 11/26  16:00:00,5390522.498579655,6608882.580009479,6661552.696849913,6796592.768936796,8041432.448615244 
 11/26  17:00:00,6915879.179262259,7142689.870447072,7181140.490910724,7252772.305610776,8493662.95332887 
 11/26  18:00:00,9083867.943120915,8123940.601108048,8121023.73394298,8164825.308408795,9601899.920035306 
 11/26  19:00:00,10242162.197330503,9073785.217842026,9067573.148046378,9111408.435949525,10688193.839305298 
 11/26  20:00:00,10958572.19241703,9643715.026539858,9634503.601058653,9678159.243419457,11343074.790449811 
 11/26  21:00:00,11563146.641283996,10124468.922890624,10112514.947891265,10156128.059795972,11896140.780222438 
 11/26  22:00:00,11805737.104281535,10294404.317307867,10280099.793892877,10323450.653056467,12096569.293228537 
 11/26  23:00:00,11592386.743561184,10067017.408352535,10050964.899875436,10093318.805743018,11844452.86763629 
 11/26  24:00:00,11676912.001726007,10111790.483758904,10094338.467937931,10136054.767980957,11897089.878549203 
