building_id,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds,platform,energyplus_version,layout_json
way/409624877,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT,942fe678549138e9616b779ad34df294ffb81179de904821f70a6b8dd85f334d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1422.91,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/409624877.json
way/409624878,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT,cca116e36fa02ffc1ac0829796f7ef9e7bc6dff84ffcc8e040f302443f06449a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,2113.3635,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/409624878.json
way/419435179,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e1126b911055dff57cf3a7ef0a1f9167383ec582e23d5d86070f5aa2a6290f54,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,251.6956,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/419435179.json
way/419435181,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,FALLBACK_PENDING_LAYOUT,4a6800d71159512d591b20610eae1f5929aa7f4f095542fd445a29200a4e5a46,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,400.4387,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/419435181.json
way/419435184,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c1f0c9f1485b0e6d83fe42e76e28f64f31ff2d3df7b956f14233014ce249e085,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1253.9117,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/419435184.json
way/419435188,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,09e83fa80bf416ce82ef88ce8852ea9010cafe652ebbacc4507376c8fcbc8293,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1351.5177,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/419435188.json
way/442591154,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT,80d407a5fa3b583b3b6a3c96f2cd531f1c70bee43ef5e847e3c6a1c731bd49f1,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,919.3078,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/442591154.json
way/51781396,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,93b4c479557522756fd1335c6e82d6aa9ce1dfafb79725d4309267c053787fe1,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,5307.9429,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/51781396.json
way/51781397,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,363b1ebf789206ea399ce573c71acccfb29c5284e62f1e106b7e7624fe70c904,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,5482.3366,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/51781397.json
way/51781407,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT,d379975d689c6010f6e54c171e3530522b3087621fa52c42f026751f93d0b439,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,6124.7365,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/51781407.json
way/554859553,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c7440e24c34d1190b311d36bd50f09aeb821f204a4642b719e0fe20ddd70ee8a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,940.0948,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/554859553.json
way/554859554,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9e6a7c215f7bc4d572366f122b7cd9bf4351df1afd5b58ac9912ea7e34b84c8f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,2161.9813,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/554859554.json
way/554859555,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,a2ac3e8ce2b3f596e3003f086bf696f810b499b7d274d8ad83d8d33bde430ba4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,1475.0064,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/554859555.json
way/554859556,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,f587713a21205dcaa2999f8135e509b33258f3174d8ac7f918e20ed6df702573,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,3092.5196,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/554859556.json
way/554859561,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,FALLBACK_PENDING_LAYOUT,0b25c9f23918ec3d97854ab962f484c1318f7bed3181f98807f5bbf4c2e6643f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,471.1404,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/554859561.json
way/656952078,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,4c71f0d88aa437032506b0995554ca25a457bf5be2470ce33dc2909320a48110,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,711.3279,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/656952078.json
way/701972626,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,FALLBACK_PENDING_LAYOUT,7cb08d0902ac956f23b8188f5de6303d7383228b814da2d7ce57c31a438d4f6c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,212.637,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/701972626.json
way/952012484,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,FALLBACK_PENDING_LAYOUT,3d3a4946e75b587648ab3b85a55fdd5f170537b1bc303d0276b5cdd8539e5e08,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,277.2954,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/952012484.json
way/952012485,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT,5672e8444f4ba225bc004b5356cd481435da20e820feebc3da2d37f00736ce48,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,276.1529,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/952012485.json
way/952012486,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,FALLBACK_PENDING_LAYOUT,c9a1094847476f7d949eb548c71e3c6b306005a0cdce5ddc8a7dce6e34633ae5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,331.8536,,,,,openubem/outputs/eu_evidence/EU-21/GB-LDN-STDUNSTANS/layouts/way/952012486.json
