Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
02:45:00,2.350630E-02,1.056862E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.014216E+02,6.069969E-02,6.379391E+02,9.225747E+02,1.158350E-01,2.661772E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.284971E+02,5.444585E-02,5.775414E+02,8.236612E+02,6.963094E-02,1.596393E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.355474E+02,4.046980E-02,4.336622E+02,5.868720E+02,1.113886E-01,2.577369E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.284971E+02,4.662382E-02,4.903811E+02,7.300622E+02,7.073986E-02,1.617443E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.355474E+02,4.669952E-02,5.030792E+02,6.595340E+02
03:00:00,2.350803E-02,1.056895E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.025601E+02,6.070468E-02,6.368562E+02,9.214676E+02,1.158362E-01,2.661796E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.293602E+02,5.392336E-02,5.708563E+02,8.165659E+02,6.963171E-02,1.596408E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.360594E+02,4.003969E-02,4.283575E+02,5.813090E+02,1.113899E-01,2.577394E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.293602E+02,4.625729E-02,4.854338E+02,7.247544E+02,7.074063E-02,1.617458E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.360594E+02,4.624247E-02,4.974743E+02,6.537008E+02
03:15:00,2.350977E-02,1.056928E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.036987E+02,6.070914E-02,6.357673E+02,9.203543E+02,1.158375E-01,2.661821E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.302233E+02,5.340621E-02,5.642307E+02,8.095294E+02,6.963247E-02,1.596422E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.365714E+02,3.961359E-02,4.230975E+02,5.757904E+02,1.113912E-01,2.577418E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.302233E+02,4.589288E-02,4.805101E+02,7.194679E+02,7.074139E-02,1.617472E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.365714E+02,4.578486E-02,4.918631E+02,6.478591E+02
03:30:00,2.351149E-02,1.056960E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.048373E+02,6.071307E-02,6.346724E+02,9.192345E+02,1.158388E-01,2.661845E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.310864E+02,5.289462E-02,5.576670E+02,8.025571E+02,6.963324E-02,1.596437E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.370834E+02,3.919165E-02,4.178838E+02,5.703192E+02,1.113925E-01,2.577443E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.310864E+02,4.553081E-02,4.756126E+02,7.142082E+02,7.074215E-02,1.617487E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.370834E+02,4.532718E-02,4.862513E+02,6.420162E+02
03:45:00,2.351322E-02,1.056993E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.059759E+02,6.071646E-02,6.335717E+02,9.181087E+02,1.158401E-01,2.661869E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.319495E+02,5.238380E-02,5.511119E+02,7.955869E+02,6.963400E-02,1.596451E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.375954E+02,3.877120E-02,4.126868E+02,5.648616E+02,1.113938E-01,2.577467E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.319495E+02,4.516685E-02,4.706939E+02,7.089194E+02,7.074291E-02,1.617501E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.375954E+02,4.486704E-02,4.806120E+02,6.361414E+02
04:00:00,2.351494E-02,1.057026E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.071145E+02,6.071934E-02,6.324651E+02,9.169767E+02,1.158414E-01,2.661894E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.328126E+02,5.187376E-02,5.445654E+02,7.886191E+02,6.963476E-02,1.596466E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.381075E+02,3.835228E-02,4.075069E+02,5.594179E+02,1.113951E-01,2.577491E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.328126E+02,4.480106E-02,4.657549E+02,7.036024E+02,7.074367E-02,1.617516E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.381075E+02,4.440476E-02,4.749489E+02,6.302385E+02
04:15:00,2.351666E-02,1.057058E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.078735E+02,6.072169E-02,6.317323E+02,9.162272E+02,1.158427E-01,2.661918E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.333881E+02,5.136960E-02,5.383723E+02,7.820172E+02,6.963552E-02,1.596480E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.384488E+02,3.793778E-02,4.025469E+02,5.542007E+02,1.113964E-01,2.577516E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.333881E+02,4.443808E-02,4.611350E+02,6.986159E+02,7.074443E-02,1.617530E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.384488E+02,4.394368E-02,4.694698E+02,6.245242E+02
04:30:00,2.351837E-02,1.057091E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.086326E+02,6.072353E-02,6.309938E+02,9.154713E+02,1.158439E-01,2.661942E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.339635E+02,5.087164E-02,5.322482E+02,7.754806E+02,6.963628E-02,1.596494E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.387901E+02,3.752788E-02,3.976380E+02,5.490313E+02,1.113976E-01,2.577540E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.339635E+02,4.407824E-02,4.565499E+02,6.936609E+02,7.074519E-02,1.617545E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.387901E+02,4.348430E-02,4.640096E+02,6.188236E+02
04:45:00,2.352008E-02,1.057123E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.093916E+02,6.072487E-02,6.302496E+02,9.147097E+02,1.158452E-01,2.661966E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.345389E+02,5.038011E-02,5.261958E+02,7.690100E+02,6.963703E-02,1.596509E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.391315E+02,3.712274E-02,3.927823E+02,5.439106E+02,1.113989E-01,2.577564E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.345389E+02,4.372182E-02,4.520030E+02,6.887389E+02,7.074595E-02,1.617559E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.391315E+02,4.302709E-02,4.585737E+02,6.131412E+02
05:00:00,2.352179E-02,1.057156E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.101507E+02,6.072570E-02,6.294998E+02,9.139422E+02,1.158465E-01,2.661991E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.351143E+02,5.004053E-02,5.218365E+02,7.645732E+02,6.963779E-02,1.596523E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.394728E+02,3.721456E-02,3.934640E+02,5.453255E+02,1.114002E-01,2.577588E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.351143E+02,4.381778E-02,4.524968E+02,6.900525E+02,7.074670E-02,1.617573E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.394728E+02,4.265452E-02,4.540809E+02,6.085453E+02
05:15:00,2.352350E-02,1.057188E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.093916E+02,6.072602E-02,6.302625E+02,9.147222E+02,1.158478E-01,2.662015E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.345389E+02,4.988314E-02,5.206579E+02,7.634861E+02,6.963854E-02,1.596537E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.391315E+02,3.819811E-02,4.047642E+02,5.581499E+02,1.114015E-01,2.577613E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.345389E+02,4.450707E-02,4.607521E+02,6.998895E+02,7.074745E-02,1.617587E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.391315E+02,4.238528E-02,4.514220E+02,6.058103E+02
05:30:00,2.352520E-02,1.057220E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.086326E+02,6.072585E-02,6.310197E+02,9.154963E+02,1.158490E-01,2.662039E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.339635E+02,4.992747E-02,5.217270E+02,7.647004E+02,6.963929E-02,1.596552E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.387901E+02,4.016191E-02,4.269861E+02,5.816515E+02,1.114027E-01,2.577637E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.339635E+02,4.572890E-02,4.749408E+02,7.156204E+02,7.074821E-02,1.617602E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.387901E+02,4.223114E-02,4.500456E+02,6.043231E+02
05:45:00,2.352690E-02,1.057253E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.078735E+02,6.072519E-02,6.317713E+02,9.162650E+02,1.158503E-01,2.662063E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.333881E+02,5.016623E-02,5.249623E+02,7.681350E+02,6.964004E-02,1.596566E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.384488E+02,4.301053E-02,4.590667E+02,6.143012E+02,1.114040E-01,2.577661E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.333881E+02,4.731343E-02,4.931708E+02,7.350183E+02,7.074896E-02,1.617616E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.384488E+02,4.218810E-02,4.499070E+02,6.040640E+02
06:00:00,2.352859E-02,1.057285E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.071145E+02,6.072404E-02,6.325176E+02,9.170276E+02,1.158516E-01,2.662087E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.328126E+02,5.060110E-02,5.303829E+02,7.739239E+02,6.964079E-02,1.596580E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.381075E+02,4.671160E-02,5.006456E+02,6.563855E+02,1.114053E-01,2.577685E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.328126E+02,4.914872E-02,5.141948E+02,7.572311E+02,7.074970E-02,1.617630E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.381075E+02,4.225715E-02,4.510176E+02,6.051282E+02
06:15:00,2.353029E-02,1.057317E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.044578E+02,6.072241E-02,6.351561E+02,9.197268E+02,1.158528E-01,2.662111E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.307987E+02,5.125483E-02,5.396805E+02,7.839491E+02,6.964154E-02,1.596594E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.369128E+02,5.124370E-02,5.523376E+02,7.092862E+02,1.114065E-01,2.577709E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.307987E+02,5.115515E-02,5.385645E+02,7.833108E+02,7.075045E-02,1.617644E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.369128E+02,4.245134E-02,4.543757E+02,6.086230E+02
06:30:00,2.353197E-02,1.057349E+03,1.624479E-02,0.000000E+00,0.000000E+00,1.624479E-02,3.018011E+02,6.072031E-02,6.377893E+02,9.224204E+02,1.158541E-01,2.662135E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.287848E+02,5.198226E-02,5.497993E+02,7.948030E+02,6.964229E-02,1.596609E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.357181E+02,5.606585E-02,6.072615E+02,7.657476E+02,1.114078E-01,2.577733E+03,1.231460E-02,0.000000E+00,0.000000E+00,1.231460E-02,2.287848E+02,5.280104E-02,5.589170E+02,8.050115E+02,7.075120E-02,1.617659E+03,7.305182E-03,0.000000E+00,0.000000E+00,7.305182E-03,1.357181E+02,4.268809E-02,4.582081E+02,6.126135E+02
