cell,city,mode,osm_id,archetype_id,floor_area_m2,status,has_fatal,n_severe,n_warmup_convergence,heating_eui,cooling_eui,lighting_eui,equipment_eui,fans_eui,pumps_eui,dhw_eui,cooking_eui,refrig_eui,total_eui,phaseE_total_eui
nyc_centre,NYC,layout_assign,way/265301700,LargeOffice,16803.317569206403,success,False,1,1,11.61588050479181,3.454260419820073,2.7376364946227527,23.46888617540072,6.063135265013543,0.8509467998395134,1.2766007598265865,0.0,0.0,49.46734641931499,192.41957312434403
nyc_centre,NYC,layout_assign,way/265301703,SmallOffice,594.394910496389,success,False,0,0,4.852700858989253,1.8370414288368235,2.4154324312611974,6.215112849549883,2.86697746715186,3.029415627508486e-11,3.227903939297316,0.0,0.0,21.41516897511663,126.23967767621856
nyc_centre,NYC,layout_assign,way/265301704,SmallOffice,447.1495800568733,success,False,0,0,6.45916430960824,2.4452803014133346,3.2175556649278114,8.278965750849942,3.816123512565065,4.0353945983146083e-11,4.299799234573283,0.0,0.0,28.516888773978028,125.30610715292484
nyc_centre,NYC,layout_assign,way/265301705,MidriseApartment,6095.529285498711,success,False,0,0,8.109537988681804,6.380849750347057,4.072749059618963,30.036118646879775,5.912016719551601,0.0,31.474124971649605,0.0,0.0,85.9853971367288,99.31413089875876
nyc_centre,NYC,layout_assign,way/265301706,SmallOffice,544.0922256119121,success,False,0,0,5.081573996008152,1.8885690593454523,2.4148433105218516,6.216299722329551,2.961263640218637,3.0299953674639945e-11,3.2286404272365785,0.0,0.0,21.791190155690522,121.97382603799079
nyc_centre,NYC,layout_assign,way/265301708,SmallOffice,525.8220881466959,success,False,0,0,5.1796727879652895,1.9059925013305723,2.41428339208421,6.215853954878466,2.9990425963047977,3.029777571431731e-11,3.2284231154398326,0.0,0.0,21.943268348033467,122.809084985141
nyc_centre,NYC,layout_assign,way/265301710,SmallOffice,548.8332443883867,success,False,0,0,5.05859433757677,1.883557504428221,2.4147644285555008,6.215853964225134,2.9518173717675866,3.029778201307174e-11,3.2284050489976033,0.0,0.0,21.752992655581117,121.15375795148601
nyc_centre,NYC,layout_assign,way/265301712,SmallOffice,828.3401853281521,success,False,0,0,3.669295118736673,1.422636444621004,1.9337212594359936,4.972682959758886,2.2051064460813343,2.4238213368699464e-11,2.5826341505279515,0.0,0.0,16.786076379186085,123.88882723128725
nyc_centre,NYC,layout_assign,way/265301713,SmallOffice,315.16793767904585,success,False,0,0,7.799851752412011,2.738052707533265,3.2163045155480776,8.287805429004797,4.3485056737062235,4.0397037264762535e-11,4.304534808144015,0.0,0.0,30.695054886388785,133.45134101929972
nyc_centre,NYC,layout_assign,way/265301714,SmallOffice,826.920370183703,success,False,0,0,3.6731985611897207,1.4233723023954714,1.9336985941314442,4.972683141713244,2.2065997910825055,2.4238220733504875e-11,2.582634893992162,0.0,0.0,16.792187284528783,123.99468394321507
nyc_centre,NYC,layout_assign,way/265301715,SmallOffice,422.72488276904767,success,False,0,0,5.832818623759318,2.0495335309148843,2.412277836227807,6.215853951071311,3.254117458962674,3.029777590884786e-11,3.228454216942037,0.0,0.0,22.99305561790833,134.57887650467336
nyc_centre,NYC,layout_assign,way/265301717,SmallOffice,1097.8393001458512,success,False,0,0,3.1821765525417636,1.3114109159246452,1.9360691013069,4.968888879859775,1.9941317210478395,2.4219719585976175e-11,2.5804857496665075,0.0,0.0,15.973162920371651,115.87971622784075
nyc_centre,NYC,layout_assign,way/265301719,SmallOffice,587.3061262588374,success,False,0,0,4.398096292663176,1.5832548406712583,1.9304989010181968,4.97268324974916,2.5010119462774063,2.4238220623069252e-11,2.582768748486223,0.0,0.0,17.968313978889658,128.43568597519638
nyc_centre,NYC,layout_assign,way/265301720,HighriseApartment,9229.293201895272,success,False,0,0,4.7645358155864646,4.190572349582654,1.6654273294080355,15.057293664483183,3.234706473400518,1.0991069964496514,18.726445794434344,0.0,0.0,48.73808842334485,107.24233003405207
nyc_centre,NYC,layout_assign,way/265301723,LargeOffice,12342.459903676536,success,False,9,2,13.391464148497466,2.9220766991112006,2.283235197100805,19.575118376759885,6.136848652239468,0.8855746316205358,1.064876349199567,0.0,0.0,46.25919405452893,212.29530392481294
nyc_centre,NYC,layout_assign,way/265301724,SmallOffice,1860.1096056862264,success,False,0,0,2.0788245497189837,0.890717341332992,1.384523070189245,3.546742831509587,1.3393723692957564,1.728780012673817e-11,1.8418493929981652,0.0,0.0,11.082029555062014,104.02495570658664
nyc_centre,NYC,layout_assign,way/265301726,MediumOffice,4055.5334542249097,success,False,2,0,16.004696096668965,25.43970045974381,9.268152943055524,144.8261368577332,15.337386473877741,0.035420711902193945,19.707117183275322,0.0,0.0,230.61861072625675,159.9284046667595
nyc_centre,NYC,layout_assign,way/265301728,SmallOffice,1463.0573899498481,success,False,0,0,2.330612692716238,0.9502200871046362,1.383395430654905,3.5519157739343594,1.4498772958339468,1.7313008743619296e-11,1.8446497397736896,0.0,0.0,11.510671020035089,113.34459253361763
nyc_centre,NYC,layout_assign,way/265301729,SmallOffice,1258.058690489951,success,False,0,0,2.7155657741820365,1.1079951304510631,1.6148420860861412,4.146036947598084,1.6903581677247783,2.0208918373043615e-11,2.1531996090675154,0.0,0.0,13.427997715129829,118.52182163213146
nyc_centre,NYC,layout_assign,way/265301730,TallBuilding,9520.06329323965,success,False,14,0,81.76327126204909,17.032198406844564,4.794526243418264,17.954567697643306,6.084901949266318,14.230248636215736,12.645585801349343,3.355312578542084,0.0,157.86061257532873,206.12843824623224
nyc_centre,NYC,layout_assign,way/265301731,TallBuilding,10808.678783441843,success,False,15,0,73.44528690167493,15.418379853541596,4.424956501357779,16.57028799943056,5.512005353802274,12.85506038004083,11.670849944063486,3.0966212437324288,0.0,142.9934481776439,206.45827056054992
nyc_centre,NYC,layout_assign,way/265301733,MediumOffice,5593.021379533474,success,False,2,0,11.106301956068968,25.819770096697123,9.267737071218408,155.6444913240451,16.389645877334274,0.038132739224852906,20.888567810283686,0.0,0.0,239.15464687487244,151.96975804541353
nyc_centre,NYC,layout_assign,way/265301736,SmallOffice,847.0227355897678,success,False,0,0,4.051883555075362,1.6570602209617256,2.421741524624311,6.2172166665272774,2.525943852329114,3.0304412237493586e-11,3.2288440374025056,0.0,0.0,20.102689856950597,115.16352258839848
nyc_centre,NYC,layout_assign,way/265301746,SmallOffice,2508.962481083239,success,False,0,0,1.8236846724400184,0.825971193907913,1.3918800532646176,3.5517840017394686,1.2132497923069898,1.7312366067870032e-11,1.8444160401307323,0.0,0.0,10.650985753807053,97.75308697514212
nyc_centre,NYC,layout_assign,way/265301753,Courthouse,5255.596816194452,success,False,0,0,62.001880665817346,16.838556389604918,19.676654719859997,28.256190059190754,28.07646233788248,1.7489533773029067,3.1115128733990294,0.0,0.0,159.71021042305742,234.68434708135248
nyc_centre,NYC,layout_assign,way/265301758,SmallOffice,869.1936203115054,success,False,0,0,3.581922695561522,1.4022497133297986,1.9343056773536393,4.972684438625122,2.1673962927012886,2.423823234634457e-11,2.582623354957279,0.0,0.0,16.641182172552888,130.1285053747262
nyc_centre,NYC,layout_assign,way/265301761,SmallOffice,1570.3598913852097,success,False,0,0,2.1034964343063036,0.8462650444385023,1.2099046861817164,3.1079272435116168,1.297020981430189,1.5148886555663023e-11,1.614068904970076,0.0,0.0,10.178683294853553,116.02172663843884
nyc_centre,NYC,layout_assign,way/265301763,SmallOffice,725.8025885847263,success,False,0,0,3.92965638552379,1.480187653148973,1.9319352036264954,4.971593893181727,2.313185610013374,2.423290846427847e-11,2.5820732493243894,0.0,0.0,17.208631994842982,132.20377398846574
nyc_centre,NYC,layout_assign,way/265301766,SmallOffice,1464.8050260459704,success,False,0,0,2.5243970792085246,1.0635845695148987,1.6162916041170505,4.14395222104643,1.6070618176840976,2.0198755946818085e-11,2.1520589595065616,0.0,0.0,13.107346251097763,113.97384704030706
nyc_centre,NYC,layout_assign,way/265301767,MediumOffice,9609.649003633,success,False,11,9,5.004943064088343,28.398875233168944,9.272744808478238,188.2356252714708,19.58836465674077,0.04630209893530219,24.15945388756992,0.0,0.0,274.70630902045235,197.97403648857775
nyc_centre,NYC,layout_assign,way/265301769,LargeOffice,11788.396197395119,success,False,7,1,14.75033071623775,3.4933140536496126,2.737572228055231,23.47002686379502,6.938510595077312,0.9952750617274675,1.2767039994444058,0.0,0.0,53.6617335179868,144.48314825543392
nyc_centre,NYC,layout_assign,way/265301770,TallBuilding,10993.773458707383,success,False,16,0,79.46174287848521,17.352902902646537,5.479134154204622,20.51625572445485,6.21091620916212,14.0821772762966,14.450904947535129,3.8340355532973525,0.0,161.38806964608239,195.4608684279753
nyc_centre,NYC,layout_assign,way/265301775,SmallOffice,1302.9049049295268,success,False,0,0,2.9398933175586905,1.2544969494103522,1.9400871848853525,4.970887282805724,1.8891312334364478,2.422946297493857e-11,2.581426033928482,0.0,0.0,15.57592200204928,112.31181520769678
nyc_centre,NYC,layout_assign,way/265301777,SmallOffice,942.264029645857,success,False,0,0,3.4362734101845436,1.3699518921151541,1.9353179024754552,4.972683145380298,2.1055920289769485,2.4238225956810404e-11,2.5826010831440804,0.0,0.0,16.402419462300717,119.81245905880003
nyc_centre,NYC,layout_assign,way/265301778,SmallOffice,674.0018997492086,success,False,0,0,3.7544151726437307,1.3391417485088812,1.6085108370125203,4.1439026302235344,2.119435011820329,2.0198518165078457e-11,2.1523209764604565,0.0,0.0,15.11772637668965,126.2939083912301
nyc_centre,NYC,layout_assign,way/265301780,TallBuilding,11665.375173561333,success,False,16,0,72.61102326706224,15.650014922097125,4.794620937542326,17.953509775742514,5.600178374608529,12.723951828200954,12.644950382860149,3.355114876280214,0.0,145.33336436439401,197.0912298400628
nyc_centre,NYC,layout_assign,way/265301782,SmallOffice,1128.3508443001838,success,False,0,0,3.3606390064325544,1.2935610465536722,1.9379538096234104,4.972435599257599,2.022288829674358,2.4237007337256344e-11,2.5823940081223546,0.0,0.0,16.16927229968819,112.7071559513046
nyc_centre,NYC,layout_assign,way/265301784,SmallOffice,1794.4407173779373,success,False,0,0,2.1144383397199573,0.9003818827826535,1.3864018663612085,3.5528040331538744,1.3571521313902826,1.7317342136301773e-11,1.8450440263961203,0.0,0.0,11.156222279821415,112.48158257415255
nyc_centre,NYC,layout_assign,way/265301786,SmallOffice,1241.546475356069,success,False,0,0,2.7329057691452436,1.1116068073552996,1.614149501408579,4.144556654292149,1.697808788158764,2.020170045813792e-11,2.1524240651745825,0.0,0.0,13.45345158555482,115.21442695267497
nyc_centre,NYC,layout_assign,way/265301788,SmallOffice,880.9738934722672,success,False,0,0,3.9735231469825427,1.6386568257129477,2.421901598713063,6.215490631430775,2.4911481814940393,3.0295996856954646e-11,3.2278803803918366,0.0,0.0,19.968600764755504,114.21197336136684
nyc_centre,NYC,layout_assign,way/265301790,MediumOffice,2840.463377366182,success,False,0,0,21.57966659165832,17.559657831734192,9.267814278266064,79.58013344248927,9.329291719379903,0.019066374100566278,12.397132124979175,0.0,0.0,149.7327623626075,154.82307746444
nyc_centre,NYC,layout_assign,way/265301792,SmallOffice,2505.362251231616,success,False,0,0,1.8243566765883528,0.8263406468622772,1.3920236323630852,3.552219731307255,1.2138129548864187,1.7314490141570194e-11,1.8446421870086052,0.0,0.0,10.65339582903331,107.43570966631499
