cell,city,mode,osm_id,archetype_id,floor_area_m2,status,has_fatal,n_severe,zoning_strategy,num_zones,data_quality_flag,heating_eui,cooling_eui,lighting_eui,equipment_eui,fans_eui,pumps_eui,dhw_eui,cooking_eui,refrig_eui,total_eui,phaseE_total_eui
la_urban,LA,layout_assign,relation/6387018,MidriseApartment,8887.34732889464,success,False,0,layout_assign,27,no_floors,1.7134206151657365,9.014708612175339,4.731617393771216,34.89520698441383,6.8005230324710375,0.0,13.783417338833257,0.0,0.0,70.93889397683041,89.11382893493214
la_urban,LA,layout_assign,relation/6387019,MidriseApartment,3865.833098806678,success,False,0,layout_assign,27,no_floors,1.8481586640680752,9.816210680952015,4.945993054380945,36.47620612843921,7.422533775528531,0.0,31.696848217440653,0.0,0.0,92.20595052080942,91.81895109437043
la_urban,LA,layout_assign,relation/6387020,MidriseApartment,8381.943268365983,success,False,0,layout_assign,27,no_floors,1.6829742746130463,9.079683617751924,4.7592672683556065,35.09912205539031,6.85082200808191,0.0,14.614573095873753,0.0,0.0,72.08644232006655,89.90853310886592
la_urban,LA,layout_assign,relation/6387359,MidriseApartment,9035.15612322167,success,False,0,layout_assign,27,no_floors,1.5190843939110037,8.185325374231,4.285144278626895,31.602512231355767,6.174766896709929,0.0,13.558186453011986,0.0,0.0,65.32501962784657,86.92952597741191
la_urban,LA,layout_assign,relation/6387360,MidriseApartment,1108.7184080682587,success,False,0,layout_assign,27,no_floors,2.265524780880873,11.36144327104923,4.578298843996107,33.7644979511754,8.007574660029023,0.0,110.57163987641623,0.0,0.0,170.54897938354688,87.0229686712113
la_urban,LA,layout_assign,relation/6387362,MidriseApartment,2649.6187538250692,success,False,0,layout_assign,27,no_floors,1.9247670718498442,9.901547300963095,4.770259437612979,35.180188208791215,7.416831013331375,0.0,46.254250197332524,0.0,0.0,105.44784322988102,89.84723990032302
la_urban,LA,layout_assign,relation/6388321,MidriseApartment,1781.6493553572743,success,False,0,layout_assign,27,no_floors,1.8650521544146743,9.39981215012623,4.145667707723368,30.573886413550913,6.841932845042774,0.0,68.80000766852021,0.0,0.0,121.62635893937816,84.30953817630711
la_urban,LA,layout_assign,relation/6388322,MidriseApartment,4364.695397048086,success,False,0,layout_assign,27,no_floors,1.7678890272834233,9.375711163317993,4.758011166085514,35.089858426253905,7.103450778367283,0.0,28.07307202482585,0.0,0.0,86.16799258613398,90.63712464848713
la_urban,LA,layout_assign,relation/6388323,MidriseApartment,2704.56431961528,success,False,0,layout_assign,27,no_floors,1.7451721257508568,8.962754038422684,4.272379513802169,31.508373362209632,6.699787625785338,0.0,45.31524202972286,0.0,0.0,98.50370869569355,86.6190713497459
la_urban,LA,layout_assign,relation/6388324,MidriseApartment,9411.300296465775,success,False,0,layout_assign,27,no_floors,1.5728315502554207,8.512020953968367,4.470303995824467,32.9680467027762,6.421202715402815,0.0,13.015744893270282,0.0,0.0,66.96015081149756,86.86361515989523
la_urban,LA,layout_assign,relation/6388325,MidriseApartment,4871.690137774165,success,False,0,layout_assign,27,no_floors,1.0141979534678371,9.772703927271039,4.948787601182777,36.496815632745886,7.335730358612455,0.0,25.138968191593502,0.0,0.0,84.70720366487349,91.77299019668048
la_urban,LA,layout_assign,relation/6388401,MidriseApartment,5614.830694035305,success,False,0,layout_assign,27,no_floors,1.8045281117508398,9.604531890098619,4.959041143265602,36.57243448428693,7.263158680542233,0.0,21.819885512520596,0.0,0.0,82.02357982246481,91.8368100861195
la_urban,LA,layout_assign,relation/6388402,MidriseApartment,5099.0805646182525,success,False,0,layout_assign,27,no_floors,1.7763331177647241,9.156445997578015,4.684827658667211,34.55013734852605,6.913977781600486,0.0,24.02892641594522,0.0,0.0,81.1106483200817,89.72700201128187
la_urban,LA,layout_assign,relation/6388403,MidriseApartment,4502.704337396689,success,False,3,layout_assign,27,no_floors,1.7772307475465359,9.422139914288303,4.79499364368483,35.36260051490064,7.143160471219236,0.0,27.21201239315743,0.0,0.0,85.71213768479699,90.99484029048728
la_urban,LA,layout_assign,relation/6388404,MidriseApartment,2403.53554919574,success,False,0,layout_assign,27,no_floors,1.9372370546689135,9.94418364287862,4.728023604862941,34.86870314916617,7.427092149735091,0.0,50.99100062857145,0.0,0.0,109.89624022988319,90.86187146560269
la_urban,LA,layout_assign,relation/6388405,MidriseApartment,4341.496956697697,success,False,0,layout_assign,27,no_floors,1.7522079338233572,9.294342444710338,4.710964711423255,34.74289550921205,7.039613582611608,0.0,28.223062372250226,0.0,0.0,85.76308655403082,90.48510550795555
la_urban,LA,layout_assign,relation/6388422,MidriseApartment,2928.872568107756,success,False,0,layout_assign,27,no_floors,1.80753740060416,9.304874430965366,4.505681666573507,33.22895350074384,6.977532861581991,0.0,41.84360871603368,0.0,0.0,97.66818857650256,87.63425128351061
la_urban,LA,layout_assign,relation/6388423,MidriseApartment,5430.808793140987,success,False,0,layout_assign,27,no_floors,0.9672891010885669,9.283747934605993,4.71857732141746,34.799037749680615,6.973632088275905,0.0,22.550527123334422,0.0,0.0,79.29281131840295,89.76931364504712
la_urban,LA,layout_assign,relation/6388424,MidriseApartment,5386.099363357402,success,False,0,layout_assign,27,no_floors,1.8231037292580257,9.695214732144105,4.9972303982410065,36.85407643589857,7.3296754424062724,0.0,22.746930095111196,0.0,0.0,83.44623083305916,92.16769854915377
la_urban,LA,layout_assign,relation/6388425,MidriseApartment,9943.165539313952,success,False,0,layout_assign,27,no_floors,1.6653852389623205,9.084750597443254,4.792519956698041,35.34435731977115,6.8512275789293495,0.0,12.31905141251852,0.0,0.0,70.05729210432264,89.4023558588224
la_urban,LA,layout_assign,relation/6412968,LargeOffice,5353.606082295507,failed,False,1,layout_assign,23,"no_floors,no_height",,,,,,,,,,,96.72430337279158
la_suburban,LA,layout_assign,way/285843826,Courthouse,2383.7626723030835,success,False,0,single_zone,1,"generic_tag,no_floors,no_height,no_year|GROUPMODE_MED|layout_assign_fallback_auto",12.290557112489331,30.454353090419815,19.6766547068912,28.25619004057065,7.499784186336349,0.0,3.6235842460695946,0.0,0.0,101.80112338277694,88.64234689707632
la_suburban,LA,layout_assign,way/285843827,SmallOffice,1043.89784748448,success,False,0,layout_assign,6,"generic_tag,no_floors,no_height,no_year|GROUPMODE_MED",0.6965688828697851,6.048061556353048,10.70730783785696,26.25340273732417,7.740288118020184,1.2796628551527404e-10,6.666316666877993,0.0,0.0,58.1119457994301,74.86529341582542
la_suburban,LA,layout_assign,way/285843828,Courthouse,6869.198468554189,success,False,0,single_zone,1,"no_floors,no_height,no_year|GROUPMODE_MED|layout_assign_fallback_auto",11.71030211183769,29.437796407833034,19.676654650710056,28.25618995987468,7.178007264816579,0.0,2.752265385837544,0.0,0.0,99.0112157809096,85.64734102090944
la_suburban,LA,layout_assign,way/286205457,SmallOffice,1472.0999454717403,success,False,0,layout_assign,6,,0.7122157371206648,5.982823864728764,10.871866501908556,26.253402202052857,7.581129549850512,1.2796631660217784e-10,4.728336394048359,0.0,0.0,56.129774249837666,72.0647785465215
la_suburban,LA,layout_assign,way/286205459,SmallOffice,1467.4316482399634,success,False,0,layout_assign,6,,0.7127013897017831,5.9844345030308395,10.870233425592758,26.25517019103386,7.585301328222608,1.279749136436585e-10,4.7434415780477055,0.0,0.0,56.15128241575752,72.70030808483139
la_suburban,LA,layout_assign,way/286205460,MediumOffice,4826.577702709832,success,False,0,layout_assign,18,,2.832223939474499,11.375855277968425,9.27644038033162,36.19696255490911,4.823483682173465,0.00818989437871215,7.662862869746032,0.0,0.0,72.17601859898187,140.4792011940133
la_suburban,LA,layout_assign,way/286205462,MediumOffice,4856.0609584283475,success,False,0,layout_assign,18,,2.826727156915955,11.37316065333666,9.29043705566868,36.24677852800529,4.829210524346249,0.008201167353471164,7.643570963699636,0.0,0.0,72.21808604932593,140.1579974989781
la_suburban,LA,layout_assign,way/442340493,MidriseApartment,320.55500911947735,success,False,0,layout_assign,27,no_floors,2.924159003038201,13.1752673936466,5.107063713882405,37.664086198757175,9.766523835129057,0.0,382.87401823792277,0.0,0.0,451.51111838237625,105.8791550561958
la_suburban,LA,layout_assign,way/442340494,MidriseApartment,635.2984611287865,success,False,0,layout_assign,27,no_floors,2.7677010863344136,10.45633909217608,5.072091625094733,37.406170527355606,8.480599439358175,0.0,193.09484318410134,0.0,0.0,257.27774495442037,101.19491886685402
la_suburban,LA,layout_assign,way/442340495,MidriseApartment,458.00522127508515,success,False,0,layout_assign,27,no_floors,2.91933955807009,11.524264168872053,5.072091608089285,37.406170401936286,8.984113486063269,0.0,267.9021266581695,0.0,0.0,333.80810588120045,103.35025381125641
la_suburban,LA,layout_assign,way/442340496,MidriseApartment,378.5436324561065,success,False,0,layout_assign,27,no_floors,2.925557065096322,12.27825200183756,5.0403542830532615,37.17211079100734,9.311375783045657,0.0,324.1812497847503,0.0,0.0,390.9088997087905,105.426803699408
la_suburban,LA,layout_assign,way/442340497,MidriseApartment,388.0155332299346,success,False,0,layout_assign,27,no_floors,2.969043552056794,12.265898320673719,5.113385033619362,37.710705302151034,9.36091197494009,0.0,316.2602492436706,0.0,0.0,383.6801934271116,105.89189385105628
la_suburban,LA,layout_assign,way/442340498,MidriseApartment,358.398799430385,success,False,0,layout_assign,27,no_floors,2.926660162906151,12.526508210381975,5.047458864424373,37.224506370958004,9.432208372289946,0.0,342.4182000169646,0.0,0.0,409.5755419979251,104.98074099224301
la_suburban,LA,layout_assign,way/442340499,MidriseApartment,341.5765992955375,success,False,0,layout_assign,27,no_floors,2.9057129063317113,12.758022439728931,5.043537262806605,37.19558494965617,9.532265955266963,0.0,359.295419314832,0.0,0.0,426.73054282862233,105.09221841066991
la_suburban,LA,layout_assign,way/442340501,MidriseApartment,717.7968315945686,success,False,0,layout_assign,27,no_floors,2.6433148035887073,10.109015624395704,5.0606962055883224,37.32213044353773,8.284123766278679,0.0,170.88925076668968,0.0,0.0,234.30853161007886,99.45131151321344
la_suburban,LA,layout_assign,way/442340503,MidriseApartment,480.319493139262,success,False,0,layout_assign,27,no_floors,2.896434437089518,11.325310780828339,5.057537604330793,37.298836073869786,8.87921597614061,0.0,255.4471255909285,0.0,0.0,320.90446046318755,102.8166571169304
la_suburban,LA,layout_assign,way/442340504,MidriseApartment,471.26168293121333,success,False,0,layout_assign,27,no_floors,2.9355275994787298,11.48671702466655,5.1207077222077,37.76470940111124,9.0004221337384,0.0,260.35938527951765,0.0,0.0,326.66746916072026,105.8893223665201
la_suburban,LA,layout_assign,way/442340506,MidriseApartment,472.932302863581,success,False,0,layout_assign,27,no_floors,2.9100329263068803,11.402716132574001,5.072091408834948,37.40616893247397,8.9265427575277,0.0,259.44068149996116,0.0,0.0,325.1582336576787,103.11815324715819
la_suburban,LA,layout_assign,way/442340508,MidriseApartment,428.7194624480015,success,False,0,layout_assign,27,no_floors,2.934197390598276,11.784347119101133,5.072091390841832,37.40616879975553,9.106193420592113,0.0,286.2156225642646,0.0,0.0,352.5186206851535,104.37609379396888
la_suburban,LA,layout_assign,way/442340509,MidriseApartment,487.97183633302313,success,False,0,layout_assign,27,no_floors,2.899057371348045,11.285953987707568,5.072091327197256,37.4061683303855,8.870903747405078,0.0,251.4388311611264,0.0,0.0,316.9730059251698,102.56446357885353
la_suburban,LA,layout_assign,way/442340510,MidriseApartment,414.9737235804847,success,False,0,layout_assign,27,no_floors,2.940448435531855,11.906601352485938,5.072091232601903,37.406167632765715,9.165195038012433,0.0,295.70397775740076,0.0,0.0,362.1944814487986,106.56367447100683
la_suburban,LA,layout_assign,way/442340512,MidriseApartment,324.6687266778578,success,False,0,layout_assign,27,no_floors,2.9099517163064323,13.055015159656861,5.07852435114934,37.45361124125999,9.69254073567043,0.0,378.02359834255793,0.0,0.0,446.21324154660107,105.1913714791851
la_suburban,LA,layout_assign,way/442340513,MidriseApartment,521.9489270932751,success,False,0,layout_assign,27,no_floors,2.8722883405911026,11.054965753745808,5.072091158904635,37.406167089235424,8.773140847265465,0.0,235.05892172361143,0.0,0.0,300.2375749133539,103.58464262550456
la_suburban,LA,layout_assign,way/442340515,MidriseApartment,448.7555289286781,success,False,0,layout_assign,27,no_floors,2.928875427544207,11.61762336451479,5.080914034278177,37.471234916307345,9.034161345599182,0.0,273.4271035146915,0.0,0.0,339.5599126029352,104.01246010332434
la_suburban,LA,layout_assign,way/442340518,MidriseApartment,788.8254253819484,success,False,0,layout_assign,27,no_floors,2.5991225950911923,9.988964840785389,5.1294705333436115,37.82933426045076,8.25722812965548,0.0,155.49173417554348,0.0,0.0,219.2958545348699,97.80430496567688
la_suburban,LA,layout_assign,way/442340519,MidriseApartment,322.0838710101615,success,False,0,layout_assign,27,no_floors,2.885558623851135,13.044845874891482,5.0436084498673,37.19610994712261,9.660371291468156,0.0,381.05139654095245,0.0,0.0,448.8818907281531,105.31060050310089
la_suburban,LA,layout_assign,way/442340521,MidriseApartment,369.264847239531,success,False,0,layout_assign,27,no_floors,2.9604788346412483,12.482216516081941,5.100710789833481,37.61723401666612,9.44922920551638,0.0,332.3314051094408,0.0,0.0,399.94127447218,108.55532489148158
la_suburban,LA,layout_assign,way/442340523,MidriseApartment,505.6421040598288,success,False,0,layout_assign,27,no_floors,2.885920694078503,11.162385282261791,5.072091501514401,37.406169615962106,8.826002405006507,0.0,242.6453089319114,0.0,0.0,307.9978784307347,101.89877671511024
la_suburban,LA,layout_assign,way/442340525,MidriseApartment,429.5562657206999,success,False,0,layout_assign,27,no_floors,2.933484890229387,11.776335709800415,5.07209138364963,37.406168746716986,9.102664129100884,0.0,285.65749483144924,0.0,0.0,351.94823969094654,104.09493300009831
la_suburban,LA,layout_assign,way/442340529,MidriseApartment,524.191011403206,success,False,0,layout_assign,27,no_floors,2.870473447776963,11.037782990234117,5.072091079796141,37.406166505826405,8.76498097548398,0.0,234.05339543163154,0.0,0.0,299.2048904307491,105.03026362146605
la_suburban,LA,layout_assign,way/442340536,MidriseApartment,445.6360520069693,success,False,0,layout_assign,27,no_floors,2.9101551694613916,11.57720724564675,5.041381391202709,37.17968561128734,8.988617992249607,0.0,275.34482062772736,0.0,0.0,341.04186803757517,104.73458469906444
la_suburban,LA,layout_assign,way/442340538,MidriseApartment,462.9027417869076,success,False,0,layout_assign,27,no_floors,2.9377402335181366,11.546858191640888,5.113386156176544,37.71071358091976,9.023480244148086,0.0,265.0647119399928,0.0,0.0,331.39689034639616,103.94950113039079
la_suburban,LA,layout_assign,way/442340539,MidriseApartment,475.18704758008647,success,False,0,layout_assign,27,no_floors,2.886844330701871,11.320505510210067,5.029761759549991,37.09399198522438,8.858268713094438,0.0,258.21029750805303,0.0,0.0,323.3996698068338,103.64559341175688
la_suburban,LA,layout_assign,way/442340540,MidriseApartment,392.0693198689822,success,False,0,layout_assign,27,no_floors,2.929980092803469,12.117674456151226,5.046501309045153,37.21744449541434,9.244124821583402,0.0,312.990855984032,0.0,0.0,379.54658115902964,104.5389624935264
la_suburban,LA,layout_assign,way/442340541,MidriseApartment,486.0144430414286,success,False,0,layout_assign,27,no_floors,2.8968503632055524,11.291600301728822,5.064998883446751,37.35386226415946,8.8684812422268,0.0,252.45179578861203,0.0,0.0,317.9275888433794,102.36302611939739
la_suburban,LA,layout_assign,way/442340543,MidriseApartment,638.1097609087541,success,False,0,layout_assign,27,no_floors,2.76519964392998,10.443819144718702,5.072091075578929,37.40616647470837,8.474091479252468,0.0,192.24331078700172,0.0,0.0,256.40467860519016,100.53926829375519
la_suburban,LA,layout_assign,way/442340546,MidriseApartment,470.8032360218393,success,False,0,layout_assign,27,no_floors,2.88921141364669,11.355336132122956,5.0290413639026506,37.0886791390906,8.874135462273687,0.0,260.6165922280973,0.0,0.0,325.8529957391339,103.38757091673492
la_suburban,LA,layout_assign,way/442340549,MidriseApartment,557.9568844442546,success,False,0,layout_assign,27,no_floors,2.740535837626183,10.844059066351457,5.072091377906919,37.40616870436569,8.673369948316715,0.0,219.87539849221423,0.0,0.0,284.6116234267812,100.39658551863565
la_suburban,LA,layout_assign,way/442340550,MidriseApartment,574.214581443836,success,False,0,layout_assign,27,no_floors,2.7295546380538775,10.761598876567964,5.072091378641634,37.406168709770476,8.628347378709089,0.0,213.64609354670867,0.0,0.0,278.24385452845166,99.91432100530949
la_suburban,LA,layout_assign,way/442340556,MidriseApartment,401.1265602878259,success,False,0,layout_assign,27,no_floors,2.9395274733681536,12.044683952780119,5.066423114035823,37.36436582290117,9.225143954474756,0.0,305.9178039589473,0.0,0.0,372.5579482765073,105.1603053602768
la_suburban,LA,layout_assign,way/442340557,MidriseApartment,449.1973292001858,success,False,0,layout_assign,27,no_floors,2.9261070587739453,11.606518640391648,5.076204118034855,37.43649975317239,9.025644106984094,0.0,273.15819128242936,0.0,0.0,339.2291649597863,103.64822320916745
la_suburban,LA,layout_assign,way/442340560,MidriseApartment,1004.6783412448603,success,False,0,layout_assign,27,no_floors,2.391697074934907,9.396476015048817,5.068286405308474,37.37810741044811,7.905871524725355,0.0,122.07054548361064,0.0,0.0,184.2109839140763,93.83562137507289
la_suburban,LA,layout_assign,way/442340562,MidriseApartment,882.3551118565514,success,False,0,layout_assign,27,no_floors,2.492103876690766,9.655932733903713,5.07209137419145,37.40616867693384,8.047912633054427,0.0,139.0020491300026,0.0,0.0,201.67625842477676,96.29277312743635
la_suburban,LA,layout_assign,way/442340564,MidriseApartment,390.7576549779826,success,False,0,layout_assign,27,no_floors,2.9449467001017946,12.17334032394506,5.072091410748969,37.40616894657479,9.288067328612495,0.0,314.0405299687577,0.0,0.0,380.9251446787408,104.9548112769262
la_suburban,LA,layout_assign,way/442340565,MidriseApartment,429.4863087077482,success,False,0,layout_assign,27,no_floors,2.9334910110801404,11.777067887966052,5.0720911507562665,37.40616702914677,9.102774500359674,0.0,285.7041838157487,0.0,0.0,351.99577539505765,110.26697199984972
la_suburban,LA,layout_assign,way/442340566,MidriseApartment,313.2442925661169,success,False,0,layout_assign,27,no_floors,2.894217734688673,13.22522052527589,5.07209137286067,37.40616866713851,9.762780666761783,0.0,391.75300924701673,0.0,0.0,460.1134882137423,106.7808535394931
la_suburban,LA,layout_assign,way/442340567,MidriseApartment,585.7370837294745,success,False,0,layout_assign,27,no_floors,2.8157962242114465,10.687812203056763,5.072091542485701,37.40616991810373,8.600548842443125,0.0,209.4449316604985,0.0,0.0,274.02735039079926,100.05395525245817
la_suburban,LA,layout_assign,way/442340568,MidriseApartment,524.459519915844,success,False,0,layout_assign,27,no_floors,2.845823834337213,10.963582680854092,5.020976095464438,37.029198587706645,8.694393250477452,0.0,233.93463179626067,0.0,0.0,298.4886062451005,100.85050931186083
la_suburban,LA,layout_assign,way/442340569,MidriseApartment,510.32729547131146,success,False,0,layout_assign,27,no_floors,2.8796622202583317,11.123611703382618,5.067082613733836,37.36922956749159,8.803534078363331,0.0,240.41698915746775,0.0,0.0,305.6601093406975,105.48219801295667
la_suburban,LA,layout_assign,way/442340571,MidriseApartment,733.7666192390285,success,False,0,layout_assign,27,no_floors,2.6045808018854757,9.965302425504596,4.99961971944611,36.871697441777016,8.171965019546155,0.0,167.1687979470087,0.0,0.0,229.78196335516807,97.50244434152924
la_suburban,LA,layout_assign,way/442340573,MidriseApartment,457.41027412156257,success,False,0,layout_assign,27,no_floors,2.883839634829025,11.425999999047608,5.004766058803604,36.90965118195843,8.890840024166213,0.0,268.25304524239846,0.0,0.0,333.36814214120335,104.47996638361802
la_suburban,LA,layout_assign,way/442340574,MidriseApartment,480.2588249005411,success,False,0,layout_assign,27,no_floors,2.902946344297522,11.342494020400013,5.069299019493376,37.385575339193636,8.89567371584313,0.0,255.47926982814502,0.0,0.0,321.0752582673727,102.20584689032242
la_suburban,LA,layout_assign,way/442340577,MidriseApartment,396.5231989930437,success,False,0,layout_assign,27,no_floors,2.940147881683551,12.093039842942403,5.065609679839523,37.358366826713606,9.247106911782568,0.0,309.47160495224836,0.0,0.0,376.17587609521,105.49315011166055
la_suburban,LA,layout_assign,way/442340578,MidriseApartment,443.92984557235286,success,False,0,layout_assign,27,no_floors,2.9107381355897646,11.595004455415927,5.040726521220313,37.17485601041471,8.995942696337716,0.0,276.40306357237,0.0,0.0,342.12033139134843,104.5484353576091
la_suburban,LA,layout_assign,way/442340579,MidriseApartment,440.99264320351614,success,False,0,layout_assign,27,no_floors,2.928639659080409,11.669413321093081,5.072091356006808,37.40616854284227,9.052916908786917,0.0,278.24364909866415,0.0,0.0,344.37287888647364,105.95966470920358
la_suburban,LA,layout_assign,way/442340580,MidriseApartment,464.3649486498147,success,False,0,layout_assign,27,no_floors,2.9226668527122355,11.494437082574429,5.085660105079902,37.50623671570372,8.979078340587032,0.0,264.2299577486828,0.0,0.0,330.2180368453401,105.5482318411697
la_suburban,LA,layout_assign,way/442340582,MidriseApartment,512.7347942960749,success,False,0,layout_assign,27,no_floors,2.875143471040101,11.097733686884368,5.0614842499958925,37.32794219253995,8.787904010637659,0.0,239.28727458407616,0.0,0.0,304.4374821951741,101.34179652943844
la_suburban,LA,layout_assign,way/442340583,MidriseApartment,503.61092800325935,success,False,0,layout_assign,27,no_floors,2.882426024620236,11.157294539784369,5.061901816229536,37.33102170193786,8.80193706409226,0.0,243.6253962799684,0.0,0.0,308.85997742663267,101.19724042021029
la_suburban,LA,layout_assign,way/442340585,MidriseApartment,635.9659280139272,success,False,0,layout_assign,27,no_floors,5.0526955417982204,10.591453273458661,5.127369149654334,37.813836765031226,8.682815780023683,0.0,192.94511237068025,0.0,0.0,260.2132828806464,98.61610839239268
la_suburban,LA,layout_assign,way/442340586,MidriseApartment,436.80123505041774,success,False,0,layout_assign,27,no_floors,2.919026113113149,11.661459120449297,5.04866804362056,37.23342394708844,9.034104148436105,0.0,280.9176072230145,0.0,0.0,346.8142885957221,103.36047710589665
la_suburban,LA,layout_assign,way/442340587,MidriseApartment,536.2917187620119,success,False,0,layout_assign,27,no_floors,2.8348111761184733,10.89026348458297,5.019959935007288,37.021704505550595,8.671666114052682,0.0,228.76967925479627,0.0,0.0,293.2080844701083,98.78314848490632
la_suburban,LA,layout_assign,way/442340588,MidriseApartment,499.75040602382614,success,False,0,layout_assign,27,no_floors,2.889355891700453,11.19480307259531,5.0695918619946765,37.38773502346579,8.825507709069003,0.0,245.50840499267454,0.0,0.0,310.87539855149976,102.10547243621113
la_suburban,LA,layout_assign,way/442340589,MidriseApartment,721.1447225735369,success,False,0,layout_assign,27,no_floors,2.5454766460952705,10.088066937492009,5.048517281420764,37.232312090878146,8.256671970775464,0.0,170.091964067832,0.0,0.0,233.26300899449367,96.87901613489606
la_suburban,LA,layout_assign,way/442340594,MidriseApartment,645.5138992514429,success,False,0,layout_assign,27,no_floors,5.118160736410473,10.463307614557507,5.072091427119601,37.40616906730004,8.591286683850711,0.0,190.09416172457475,0.0,0.0,256.7451772538131,102.3170384151008
la_suburban,LA,layout_assign,way/442340598,MidriseApartment,459.01314572530225,success,False,0,layout_assign,27,no_floors,2.8976796946208982,11.455426990856454,5.032836462447376,37.116667612835535,8.924353408238463,0.0,267.31473154750034,0.0,0.0,332.74169571649907,104.24725318229676
la_suburban,LA,layout_assign,way/442340608,MidriseApartment,222.08900134479146,success,False,0,layout_assign,27,no_floors,2.894255711486835,15.040720508415056,5.0500171701917465,37.24337122660244,10.629026102390652,0.0,535.9913392553758,0.0,0.0,606.8487299744626,110.94733227848792
la_suburban,LA,layout_assign,way/442340620,MidriseApartment,234.0199095974364,success,False,0,layout_assign,27,no_floors,2.880396869128075,14.813039942257706,5.072091370627907,37.406168650681074,10.529185810083822,0.0,513.3797244926558,0.0,0.0,584.0806071354343,111.00152529443488
la_suburban,LA,layout_assign,way/442340622,MidriseApartment,603.5445974397236,success,False,0,layout_assign,27,no_floors,2.7904196302895916,10.575522964507114,5.053456191501158,37.268736060789905,8.531237326580781,0.0,203.26172809596727,0.0,0.0,267.4811002696358,100.19920538125288
la_suburban,LA,layout_assign,way/442340624,MidriseApartment,448.7800142257695,success,False,0,layout_assign,27,no_floors,2.937395255240379,11.639445810905272,5.097252317533499,37.591728127947604,9.05631958107201,0.0,273.41200140197634,0.0,0.0,339.73414249467515,101.34346342529082
la_suburban,LA,layout_assign,way/442340626,MidriseApartment,208.45806311268527,success,False,0,layout_assign,27,no_floors,2.919833983043548,15.262183404822839,5.010169203014799,36.94949955056884,10.72241710412062,0.0,563.4339135509372,0.0,0.0,634.2980167965078,112.65245129406063
la_suburban,LA,layout_assign,way/442340627,MidriseApartment,321.56799668263164,success,False,0,layout_assign,27,no_floors,2.8817826211414075,13.044244840091485,5.038126616696917,37.15568197351621,9.655886772699443,0.0,381.6570668912492,0.0,0.0,449.4327897153947,108.95009188394422
la_suburban,LA,layout_assign,way/442340630,MidriseApartment,686.3505845326155,success,False,0,layout_assign,27,no_floors,2.583280751015371,10.244187833125464,5.063222235739996,37.34075966428536,8.346170431912464,0.0,178.72018928748432,0.0,0.0,242.29781020356296,97.69421830754061
la_suburban,LA,layout_assign,way/442340634,MidriseApartment,501.942207852262,success,False,0,layout_assign,27,no_floors,2.866339504777363,11.116340863857664,5.02725635537098,37.07551487897323,8.758942019430984,0.0,244.43689645999694,0.0,0.0,309.28129008240717,101.61267368757765
la_suburban,LA,layout_assign,way/442340635,MidriseApartment,483.7851872492002,success,False,0,layout_assign,27,no_floors,2.9070243535429,11.33495259045082,5.081540842705302,37.4758575660293,8.900283470429555,0.0,253.615449353308,0.0,0.0,319.3151081764659,105.23083277896217
la_suburban,LA,layout_assign,way/442340636,MidriseApartment,457.0712151368377,success,False,0,layout_assign,27,no_floors,2.911580327895088,11.508156733092667,5.057460305389,37.29826600187032,8.966556353116742,0.0,268.45048507817563,0.0,0.0,334.19250479953945,103.7562180275353
la_suburban,LA,layout_assign,way/442340638,MidriseApartment,521.38486657595,success,False,0,layout_assign,27,no_floors,2.9031411861168537,11.159014049534415,5.135695302465472,37.87524131268707,8.865342939607737,0.0,235.31148058151848,0.0,0.0,301.24991537193,102.21644400713869
la_suburban,LA,layout_assign,way/442340639,MidriseApartment,291.0606650461388,success,False,0,layout_assign,27,no_floors,2.866969639000849,13.594907714270608,5.057744335227753,37.30036069363821,9.942948356712645,0.0,420.8776743843217,0.0,0.0,489.6406051231717,109.21017303858626
la_suburban,LA,layout_assign,way/442340640,MidriseApartment,560.5817763042919,success,False,0,layout_assign,27,no_floors,2.8256935350634254,10.780320036634706,5.047113813660734,37.22196165595409,8.633150402299112,0.0,218.85059461447017,0.0,0.0,283.3588340580822,102.60129905725324
la_suburban,LA,layout_assign,way/442340642,MidriseApartment,482.23458119127105,success,False,0,layout_assign,27,no_floors,2.8773664797227934,11.257359902929238,5.022501064179427,37.040445080078726,8.822774527204466,0.0,254.4330847816123,0.0,0.0,319.453531835727,102.88724759894157
la_suburban,LA,layout_assign,way/442340643,MidriseApartment,828.0609054321292,success,False,0,layout_assign,27,no_floors,2.542514239725605,9.791214536948527,5.07209104342749,37.40616623760958,8.124962396234887,0.0,148.12156475525893,0.0,0.0,211.05851320920502,97.8669055144191
la_suburban,LA,layout_assign,way/442340644,MidriseApartment,599.7147213576264,success,False,0,layout_assign,27,no_floors,2.814016306137706,10.661326592356275,5.098305535450736,37.59949550517297,8.602964444532791,0.0,204.55955366801558,0.0,0.0,269.3356620516661,98.44167257698805
la_suburban,LA,layout_assign,way/442340646,MidriseApartment,443.9834466309426,success,False,0,layout_assign,27,no_floors,2.962935109697578,11.749965619669045,5.140413265220848,37.91003581807133,9.138192264648563,0.0,276.36569950262435,0.0,0.0,343.26724157993175,103.76258967434441
la_suburban,LA,layout_assign,way/442340648,MidriseApartment,738.0038745257644,success,False,0,layout_assign,27,no_floors,2.63191194607768,10.079676868671095,5.0838121055802485,37.49260790350529,8.280484229083918,0.0,166.2069363012261,0.0,0.0,229.77542935414434,98.57177840454412
