cell,city,archetype_id,heating_eui,heating_eui,heating_eui,cooling_eui,cooling_eui,cooling_eui,lighting_eui,lighting_eui,lighting_eui,equipment_eui,equipment_eui,equipment_eui,fans_eui,fans_eui,fans_eui,pumps_eui,pumps_eui,pumps_eui,dhw_eui,dhw_eui,dhw_eui,cooking_eui,cooking_eui,cooking_eui,refrig_eui,refrig_eui,refrig_eui,total_eui,total_eui,total_eui,phaseE_total_eui,phaseE_total_eui,phaseE_total_eui
,,,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count
austin_rural,AUS,SuperMarket,1.0031406918551191,1.0031406918551191,1,16.717612818270535,16.717612818270535,1,66.57474348121005,66.57474348121005,1,20.88645079710861,20.88645079710861,1,3.7893872355952083,3.7893872355952083,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,27.824225145040536,27.824225145040536,1,136.79556016908006,136.79556016908006,1,318.7832467697524,318.7832467697524,1
austin_suburban,AUS,Courthouse,25.40434120115716,22.245539169186863,7,59.02154535933412,53.310582671047534,7,19.676655036048064,19.676654937623773,7,28.256190513239517,28.256190371891236,7,34.92349263130907,35.734726647344644,7,0.6638756007712113,0.5502272340173013,7,4.618915313589412,3.562744556741065,7,0.0,0.0,7,0.0,0.0,7,172.56501565544855,154.27325079474855,7,167.6196745645665,146.99644838856855,7
austin_suburban,AUS,FullServiceRestaurant,140.0991401673862,118.47763182950015,7,161.4684482698912,158.3166694415182,7,20.998858689521132,20.99473484552822,7,224.75420464235432,224.5834227338617,7,97.2790208013849,76.87620393163867,7,0.24262901097620057,0.24244463927865184,7,295.4409322715265,274.4386265369205,7,456.38649363817996,456.0397034345645,7,56.713358335419386,41.560900086360505,7,1453.3830858266397,1371.2283131171257,7,1098.5235526665267,1095.410329754202,7
austin_suburban,AUS,MediumOffice,7.665382583728049,7.50476297746887,4,24.749612505769726,24.756731694894704,4,9.333127138291992,9.437523776993451,4,35.643798151900974,36.08603414275372,4,7.290822229970584,7.261069962955725,4,0.008064737659145697,0.008164797540732304,4,9.612686971118352,9.451555918916558,4,0.0,0.0,4,0.0,0.0,4,94.30349431843882,94.44458523236443,4,133.68118152059174,122.15403657481771,4
austin_suburban,AUS,MidriseApartment,15.3363471640793,15.3363471640793,2,33.295939879148676,33.295939879148676,2,5.081542673971157,5.081542673971157,2,37.47587107142865,37.47587107142865,2,16.00229855111573,16.00229855111573,2,0.0,0.0,2,309.754508061797,309.754508061797,2,0.0,0.0,2,0.0,0.0,2,416.94650740154054,416.94650740154054,2,113.17423082511846,113.17423082511846,2
austin_suburban,AUS,OpenUBEMUnknown,19.368365086412847,15.08362958599966,24,90.81142638679539,89.25559601422067,24,36.07297826506785,38.06647242368294,24,204.34867516160594,194.5150972518382,24,60.293012925358504,47.05364262164015,24,0.22006447322195735,0.00446547637001519,24,41.89880461071128,31.058141864966714,24,0.0,0.0,24,0.0,0.0,24,453.0133269091738,426.4132300988738,24,434.5957184373658,411.4520220842273,24
austin_suburban,AUS,QuickServiceRestaurant,71.36245544149035,62.564503837934545,7,159.89509374097733,162.02288413879282,7,25.367930646754612,25.33843545511097,7,286.73152547176176,286.7408299934135,7,64.81184833474869,63.85670427531529,7,1.1215690304158745e-08,1.1216053662902491e-08,7,224.3027032229434,225.58587860540882,7,804.8657990038711,804.8919171339023,7,47.24515365791088,49.141939446517,7,1684.5825095316738,1680.1341592389986,7,1539.8887399674247,1586.0385142441482,7
austin_suburban,AUS,RetailStandalone,22.829253622091052,21.053368144548323,7,45.25901723798211,42.7181597048391,7,24.07608789127308,24.04940712167619,7,23.52719203513926,23.527418170290826,7,72.17504600919273,58.54776210585001,7,0.0,0.0,7,119.73759346784716,95.41757153727609,7,0.0,0.0,7,0.0,0.0,7,307.60419026352537,265.3136904212726,7,194.8729825882156,192.82772561980184,7
austin_suburban,AUS,SecondarySchool,4.211218610418699,4.211218610418699,2,23.530881307026014,23.530881307026014,2,4.545769152345462,4.545769152345462,2,17.096259325562976,17.096259325562976,2,7.981037280253849,7.981037280253849,2,0.6997076272390184,0.6997076272390184,2,6.0240799186403216,6.0240799186403216,2,6.5350669631628,6.5350669631628,2,0.7694515485147939,0.7694515485147939,2,71.39347173316393,71.39347173316393,2,237.40373554292694,237.40373554292694,2
austin_suburban,AUS,SmallOffice,4.904288686003549,3.507719361231153,377,17.406417630402036,14.759099883761445,377,10.589345424665899,10.603336411839772,377,26.277233604983117,26.25340263980105,377,14.43313069657674,11.76859377641662,377,1.280824396588277e-10,1.2796628137919455e-10,377,56.647258526708306,21.1522436948015,377,0.0,0.0,377,0.0,0.0,377,130.25767456946772,88.03006929389406,377,120.55830144286321,110.7926714316358,377
