building_id,archetype_id,building_type,age_band,geometry_outcome,construction_period_provenance,idf_sha256,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds,platform,energyplus_version
31519,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,0959d0644392da06fc013a9ecb653bd5c43ea02e7175e76308eaafe4fc0c5bde,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,45273.115611,836.053,54.151011,1248,,
31525,IT.MidClim.AB.03.Gen.ReEx.001.001,AB,IT.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,dc963371cc607c2d1aebedb82c04c79e103b59825dcb813d794f90e91140dfc7,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,154185.075136,3064.5944,50.31174,134,,
31528,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,a453d1f3dba478d315892d7a24b16030c031bc983eee12855b346a5053c529dd,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,196763.267985,3807.0236,51.684278,3803,,
31529,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,dd11d3d5fbe8a9afc9959120efc258f652df42d7568e422cf7ea287c2bc62e1e,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,32672.439438,709.1359,46.073594,1503,,
31534,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,cc922fb1d9b1f01dcfb1b47d2ac6631c0329d16ab9ae0fa14ad31babbdf89fa2,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,9531.410049,91.7968,103.831616,28,,
31535,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,92849161c3b0960cba91c4b0476ca200557d64ebc36d6c4be657624e5ca441db,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,7296.974957,93.1161,78.364267,1332,,
31536,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,3fd6cd5b2b61f07f70e564e7d57ec5713a8e4bc9de144a14af7aed9642e9ffc4,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,58617.98549,1113.7753,52.629992,60,,
31538,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,c1ecc0ee29a9a513f77af3ab52764b7b137f63699caf452db2dcbfba82268131,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,35810.011755,675.2837,53.029581,1428,,
31539,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1c6f344d06d3948fc3706af0edcd10134de5a210e12ec00b393dc99e539a8333,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,188883.777977,3560.1063,53.055657,6163,,
31540,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,a4ec6aad21c5e8f6d40e02868367b6c44d68cadc2d9fb776762ffdd5a60cf0b2,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,12170.415432,337.9821,36.009053,764,,
31547,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,f724340d7d6760d457e4a7d2e1a37e95db3a2884a498ef78bbe057df575ea4cf,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,91809.469422,1729.5113,53.084053,3890,,
31550,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,69673296f1685b7b46e2fe736e6df5839abf6d44bed3ae599bfec8b6a3ed3101,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,0,0,0,81287.91995,1478.1068,54.994619,2293,,
