building_id,stem,district,geometry_outcome,sidecar_present,scheme_consistent,zone_names_equal,circulation_presence_equal,storey_count_equal,area_conservation_ok,idf_storey_count,sidecar_storey_count,divergent,divergence_notes
way/287225524,aa98ba31ed488442,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,2,2,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/287356953,5f513531b21ddb1d,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,4,4,False,
way/287496586,76fc86c7bf31b890,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,4,4,False,
way/287696580,8bca0d8da55b41ac,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/287696581,9904e66d600a25cb,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/287696583,75eceeb081befc62,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/287696584,042b1929b0b6aa86,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,4,4,False,
way/287696585,58780d5ea1a24299,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/287696586,718d6a0d17550d59,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,1,1,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/287696587,3b0ff1174fb0915f,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,3,3,False,
way/287696588,44018e4a1aed4a5e,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,1,1,False,
way/287696589,a33ef562e4b82396,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/287696590,d248f5aff396520c,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,False,True,3,5,True,"STOREY_COUNT_MISMATCH(idf=3,sidecar=5)"
way/287696594,07b56742312e4947,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,2,2,False,
way/287696595,72c7ccbc61702876,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,2,2,False,
way/287696596,ab4dac669c83fd0d,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,3,3,False,
way/287938551,06c56cc186abc899,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/287938553,79788f08c53b63c9,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/287938556,bc94a3dbb36b2806,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/287939446,a41fe9ee23cce539,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/287939447,902c95bc851e7a7f,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,5,5,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/287939448,4e8dc71607ebe24b,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/287943062,c0922358da475fb3,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/287943064,e73d101b3f44cff5,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/287943067,0a9deae60b60e2e5,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/288276172,911325909af45811,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288276173,e2fb422780c8ffc1,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288276174,b4c9c429c000d6ed,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288276175,0a449c764b4cb37d,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,3,3,False,
way/288276176,638120829cbd8031,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288276177,d3ffebe93b2dffa6,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288276179,f815aedc3901fc71,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288447771,3f6977452b290b18,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288461982,2de3873755ca53d8,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,5,5,False,
way/288461983,54de55e4e1b2928c,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288461988,9528a2441a895b83,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288461989,cf9a235c4cb0250e,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288461992,a9d5e4fac2cc73db,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,2,2,False,
way/288600850,65bbb2b7f5a4fd61,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288600852,3230d1cc4114aa78,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288600854,12a121d5ae7a1480,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/288600859,394faaa74f00f973,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289364388,a8f41ceb1b9d99bd,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,3,3,False,
way/289364389,39c0751bdd33ba4f,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,False,True,2,5,True,"STOREY_COUNT_MISMATCH(idf=2,sidecar=5)"
way/289387273,0530f839b24dc96e,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/289387274,fc04cf0ee381ffde,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289387276,0f04e3583d354ae8,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289387277,8154f29cb2968bb6,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,5,5,False,
way/289387278,a9f1fc1abce4dee3,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,5,5,False,
way/289387279,08226c966e2a4db3,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/289387281,4f661f8c202e75c2,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/289434331,429fac48ab55a5d6,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289434333,e3d105b6be1b4480,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,False,True,2,3,True,"STOREY_COUNT_MISMATCH(idf=2,sidecar=3)"
way/289434335,33299a5b2a5bb9c9,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,2,2,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289434336,6872357444ceeb21,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,2,2,False,
way/289434339,777457a0e14629a8,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289510893,73621377166b8b8f,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,3,3,False,
way/289510894,3cd30c383384def5,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,3,3,False,
way/289510897,4836fc6617a78859,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289510900,b45ceaf5133e8da6,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,4,4,False,
way/289692616,a08529d9d8d226b1,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,4,4,False,
way/289692618,b451a9290eccb235,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,3,3,False,
way/289692619,d60147005df4e070,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289692620,1a456b41747bc690,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,5,5,False,
way/289692621,0b1dee3caa9ec313,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289692622,1defa182ae854ad4,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289692623,ef97f87e67e23829,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/289692624,d88b4fbb214cb13b,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289779214,596e99c5e1ab00fb,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,5,5,False,
way/289779218,c32af17a3653d975,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,4,4,False,
way/289979822,fde786f55022c576,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289979823,010460eeb4131522,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,False,True,3,4,True,"STOREY_COUNT_MISMATCH(idf=3,sidecar=4)"
way/289979825,0050ab66a834336e,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289979826,09744ff1df8cc6d0,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/289979828,2af59569981fc794,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/290026253,a62169439e170445,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/290026256,70fd0e8bf5eb2d44,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,4,4,False,
way/290026258,c046106c23fd3576,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,2,2,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/290653348,8088954d59a8a788,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/290653350,645fac55a3ff4ae7,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/290653352,f9017f97b1d8b410,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/290662258,65c6b5c47a8e121c,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/290662259,a1360ce5b9a7ab8d,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,5,5,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/290663060,2f056488e6003b05,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/290663061,a8797397fd99014f,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/290820839,072406f221f531c2,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/290820840,ddafcad5d876746d,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/290820842,c6b2fd7354c927d0,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,False,True,3,6,True,"STOREY_COUNT_MISMATCH(idf=3,sidecar=6)"
way/290820844,63e38ea3331cbdb3,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,4,4,False,
way/290820846,dcafcfb27249ee03,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,5,5,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/290820847,1d292d9a5cb972a7,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,5,5,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/290820849,fb77f68e85dd330a,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,5,5,False,
way/290820851,d5f7c70dbdb9328c,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
way/291149502,7a41f882fe1d086c,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,3,3,False,
way/291149503,d66db0b7025f4a24,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/291155593,938b17f04c875320,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,4,4,False,
way/291155594,f66ae1f105401858,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,5,5,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/291155595,20164614c67f6637,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,7,7,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/291155596,f3fa033f6c60247f,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,7,7,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/291278667,6db3d4217e2ac346,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,4,4,False,
way/291278668,af13ca730fecec86,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/291278669,9c4f94899951d15e,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,2,2,False,
way/291278670,69cefff73022d854,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,2,2,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/291278671,6ebbf559f6d3ceb4,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,2,2,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/291278672,0793b3c9f3c423f8,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/291278674,0cf6ba6fe5571a18,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,3,3,False,
way/291278675,ae197f1a7cdc9b51,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,5,5,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/291892249,4e4c3bfe5d179ced,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,2,2,False,
way/291892250,33fa12c0cf32c4dd,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/291892251,1e43be9c2d0f2631,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/291892252,06037e029450759f,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,4,4,False,
way/291892387,1a92206d17aa97c3,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,7,7,False,
way/292149912,e96c0d4a7c8746c6,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,3,3,False,
way/292149913,df7f2f2fd75cf669,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/292149914,c426f6384630c6f3,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/292149915,28ad5863c91425fe,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/293591506,098e4fafcdf409c9,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/293591511,1186a26f4090e061,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,7,7,False,
way/293596159,ae8aa5b1e81c51f4,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,7,7,False,
way/298875931,c69e1eedb1cdc65d,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/310738147,16b57dfb4d61a610,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,7,7,False,
way/310738149,323c22d1975a1a89,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,7,7,False,
way/310738150,ef851a3dbfb09d9a,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,4,4,False,
way/310738151,bfac5e9518c3be15,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,7,7,False,
way/310738152,6d031a06e417b7c6,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
way/310738153,d0787f31dc827e89,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
way/310738154,b6ac0e76ab411129,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
way/310738155,a213ecbeb217ea6e,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,6,6,False,
way/310738157,d67cce8f45c05c6a,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,5,5,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/310738158,24a6d13e93d75d75,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,True,True,True,True,True,True,6,6,False,
way/310738159,0c3019e043ec7153,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,3,3,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/310738160,617a45adfd6e7012,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/310771769,c9b25a0b6889f75e,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,True,True,True,True,True,True,7,7,False,
way/310771771,b130eabbef7030a8,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,4,4,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
way/310771773,9aa100452264eb49,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,True,False,False,True,True,True,7,7,True,SCHEME_DIVERGENT_FINDING_213;ZONE_NAME_SET_MISMATCH
