cell,osm_id,archetype_id,source_storey_count,auto_storey_count,layout_assign_storey_count,layout_assign_storey_count_naive,layout_assign_storey_count_floor,agree,diff_layout_assign_minus_auto,layout_assign_no_baseline_fallback,layout_assign_match_storeys_status,auto_zone_multiplier_gt1,auto_zone_multiplier_max,layout_assign_zone_multiplier_gt1,layout_assign_zone_multiplier_max,auto_attic_zone_count,layout_assign_z_origin_collapse_risk
nyc_centre,way/265302101,MediumOffice,15,15,3,3,3,False,-12,False,applied,False,,True,13,0,False
nyc_centre,way/265302103,MediumOffice,13,13,3,3,3,False,-10,False,applied,False,,True,11,0,False
nyc_centre,way/265302106,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265302107,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265302108,TallBuilding,26,26,11,1,20,False,-15,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302110,SmallOffice,7,7,1,1,2,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265302111,SmallOffice,5,5,1,1,2,False,-4,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265302112,TallBuilding,25,25,11,1,20,False,-14,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302115,TallBuilding,27,27,11,1,20,False,-16,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302116,MediumOffice,14,14,3,3,3,False,-11,False,applied,False,,True,12,0,False
nyc_centre,way/265302117,TallBuilding,22,22,11,1,20,False,-11,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302118,TallBuilding,26,26,11,1,20,False,-15,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302121,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265302122,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265302123,LargeOffice,17,17,4,4,4,False,-13,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265302124,TallBuilding,27,27,11,1,20,False,-16,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302125,LargeOffice,16,16,4,4,4,False,-12,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265302141,TallBuilding,21,21,11,1,20,False,-10,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302142,MediumOffice,16,16,3,3,3,False,-13,False,applied,False,,True,14,0,False
nyc_centre,way/265302143,LargeOffice,18,18,4,4,4,False,-14,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265302147,LargeOffice,12,12,4,4,4,False,-8,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265302149,MediumOffice,15,15,3,3,3,False,-12,False,applied,False,,True,13,0,False
nyc_centre,way/265302151,TallBuilding,24,24,11,1,20,False,-13,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302152,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265302154,LargeOffice,12,12,4,4,4,False,-8,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265302156,TallBuilding,26,26,11,1,20,False,-15,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302157,MediumOffice,14,14,3,3,3,False,-11,False,applied,False,,True,12,0,False
nyc_centre,way/265302158,TallBuilding,22,22,11,1,20,False,-11,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302159,TallBuilding,32,32,11,1,20,False,-21,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302160,TallBuilding,22,22,11,1,20,False,-11,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302161,MediumOffice,9,9,3,3,3,False,-6,False,applied,False,,True,7,0,False
nyc_centre,way/265302163,LargeOffice,19,19,4,4,4,False,-15,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265302164,TallBuilding,21,21,11,1,20,False,-10,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302165,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265302168,LargeHotel,16,16,4,4,4,False,-12,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265302169,TallBuilding,24,24,11,1,20,False,-13,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265302170,MediumOffice,13,13,3,3,3,False,-10,False,applied,False,,True,11,0,False
nyc_centre,way/265302172,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265302177,MidriseApartment,4,4,3,1,3,False,-1,False,applied,False,,False,,0,True
nyc_centre,way/265320169,OpenUBEMUnknown,5,5,5,5,5,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/265320175,MediumOffice,13,13,3,3,3,False,-10,False,applied,False,,True,11,0,False
nyc_centre,way/265320176,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265320177,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265320178,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265320179,MediumOffice,13,13,3,3,3,False,-10,False,applied,False,,True,11,0,False
nyc_centre,way/265320181,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265320244,MediumOffice,12,12,3,3,3,False,-9,False,applied,False,,True,10,0,False
nyc_centre,way/265320250,MediumOffice,5,5,3,3,3,False,-2,False,applied,False,,True,3,0,False
nyc_centre,way/265320251,SmallOffice,1,1,1,1,2,True,0,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265320254,MediumOffice,4,4,3,3,3,False,-1,False,applied,False,,True,2,0,False
nyc_centre,way/265320258,SmallOffice,1,1,1,1,2,True,0,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265424275,TallBuilding,30,30,11,1,20,False,-19,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265424277,MediumOffice,15,15,3,3,3,False,-12,False,applied,False,,True,13,0,False
nyc_centre,way/265424278,MediumOffice,14,14,3,3,3,False,-11,False,applied,False,,True,12,0,False
nyc_centre,way/265424281,MediumOffice,11,11,3,3,3,False,-8,False,applied,False,,True,9,0,False
nyc_centre,way/265424282,MediumOffice,15,15,3,3,3,False,-12,False,applied,False,,True,13,0,False
nyc_centre,way/265424283,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424285,MediumOffice,14,14,3,3,3,False,-11,False,applied,False,,True,12,0,False
nyc_centre,way/265424286,SmallOffice,7,7,1,1,2,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424287,TallBuilding,24,24,11,1,20,False,-13,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265424288,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424289,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424290,SmallOffice,5,5,1,1,2,False,-4,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424292,TallBuilding,23,23,11,1,20,False,-12,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265424293,MediumOffice,7,7,3,3,3,False,-4,False,applied,False,,True,5,0,False
nyc_centre,way/265424315,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424318,SmallOffice,7,7,1,1,2,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424322,SmallOffice,7,7,1,1,2,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424325,SmallOffice,7,7,1,1,2,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424328,SmallOffice,9,9,1,1,2,False,-8,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424331,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265424333,MediumOffice,12,12,3,3,3,False,-9,False,applied,False,,True,10,0,False
nyc_centre,way/265424344,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424350,SmallOffice,8,8,1,1,2,False,-7,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424359,MediumOffice,20,20,3,3,3,False,-17,False,applied,False,,True,18,0,False
nyc_centre,way/265424368,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265424370,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265424373,MediumOffice,14,14,3,3,3,False,-11,False,applied,False,,True,12,0,False
nyc_centre,way/265424380,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265424381,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265424383,MediumOffice,11,11,3,3,3,False,-8,False,applied,False,,True,9,0,False
nyc_centre,way/265424392,TallBuilding,30,30,11,1,20,False,-19,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265424396,TallBuilding,20,20,11,1,20,False,-9,False,identity,False,,False,,0,True
nyc_centre,way/265424408,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265424410,TallBuilding,26,26,11,1,20,False,-15,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265424412,MediumOffice,17,17,3,3,3,False,-14,False,applied,False,,True,15,0,False
nyc_centre,way/265424415,LargeOffice,13,13,4,4,4,False,-9,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424423,MediumOffice,12,12,3,3,3,False,-9,False,applied,False,,True,10,0,False
nyc_centre,way/265424428,LargeOffice,20,20,4,4,4,False,-16,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424430,LargeOffice,20,20,4,4,4,False,-16,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265424435,TallBuilding,23,23,11,1,20,False,-12,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265424438,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265424440,MediumOffice,13,13,3,3,3,False,-10,False,applied,False,,True,11,0,False
nyc_centre,way/265424444,MediumOffice,14,14,3,3,3,False,-11,False,applied,False,,True,12,0,False
nyc_centre,way/265424453,MediumOffice,14,14,3,3,3,False,-11,False,applied,False,,True,12,0,False
nyc_centre,way/265424462,MediumOffice,14,14,3,3,3,False,-11,False,applied,False,,True,12,0,False
nyc_centre,way/265424467,Courthouse,9,9,9,9,9,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/265427625,MediumOffice,8,8,3,3,3,False,-5,False,applied,False,,True,6,0,False
nyc_centre,way/265427666,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265875541,TallBuilding,22,22,11,1,20,False,-11,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265875558,MediumOffice,8,8,3,3,3,False,-5,False,applied,False,,True,6,0,False
nyc_centre,way/265875565,SmallOffice,7,7,1,1,2,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875568,SmallOffice,3,3,1,1,2,False,-2,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875576,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875579,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875581,MediumOffice,12,12,3,3,3,False,-9,False,applied,False,,True,10,0,False
nyc_centre,way/265875590,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875593,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875600,SmallOffice,7,7,1,1,2,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875605,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875616,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875622,LargeOffice,19,19,4,4,4,False,-15,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875628,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875636,SmallOffice,1,1,1,1,2,True,0,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265875639,MediumOffice,17,17,3,3,3,False,-14,False,applied,False,,True,15,0,False
nyc_centre,way/265875648,SuperTallBuilding,67,67,16,1,30,False,-51,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265875649,SuperTallBuilding,43,43,16,1,30,False,-27,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265875652,TallBuilding,30,30,11,1,20,False,-19,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265875655,SuperTallBuilding,45,45,16,1,30,False,-29,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265875658,LargeOffice,19,19,4,4,4,False,-15,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875661,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875663,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265875670,TallBuilding,23,23,11,1,20,False,-12,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/265875679,LargeOffice,15,15,4,4,4,False,-11,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/265875682,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265932612,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/265932613,RetailStandalone,3,3,1,1,1,False,-2,False,applied,False,,True,3,0,False
nyc_centre,way/265947358,OpenUBEMUnknown,14,14,14,14,14,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266010263,SmallOffice,8,8,1,1,2,False,-7,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010265,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010267,SmallOffice,7,7,1,1,2,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010271,SmallOffice,8,8,1,1,2,False,-7,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010273,MediumOffice,9,9,3,3,3,False,-6,False,applied,False,,True,7,0,False
nyc_centre,way/266010278,SmallOffice,5,5,1,1,2,False,-4,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010285,TallBuilding,23,23,11,1,20,False,-12,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/266010295,MediumOffice,17,17,3,3,3,False,-14,False,applied,False,,True,15,0,False
nyc_centre,way/266010300,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010313,SmallOffice,8,8,1,1,2,False,-7,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010324,SmallOffice,7,7,1,1,2,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010333,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266010335,MediumOffice,6,6,3,3,3,False,-3,False,applied,False,,True,4,0,False
nyc_centre,way/266010341,LargeOffice,16,16,4,4,4,False,-12,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010344,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266010352,MediumOffice,16,16,3,3,3,False,-13,False,applied,False,,True,14,0,False
nyc_centre,way/266010353,TallBuilding,22,22,11,1,20,False,-11,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/266010354,MediumOffice,8,8,3,3,3,False,-5,False,applied,False,,True,6,0,False
nyc_centre,way/266010376,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010396,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266010410,MediumOffice,10,10,3,3,3,False,-7,False,applied,False,,True,8,0,False
nyc_centre,way/266010414,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266010420,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266010429,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266010432,LargeOffice,19,19,4,4,4,False,-15,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010434,LargeOffice,9,9,4,4,4,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010436,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266010439,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266010444,LargeOffice,10,10,4,4,4,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266010446,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266025012,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266033991,OpenUBEMUnknown,8,8,8,8,8,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266033999,MediumOffice,9,9,3,3,3,False,-6,False,applied,False,,True,7,0,False
nyc_centre,way/266034001,SmallOffice,7,7,1,1,2,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266034003,LargeOffice,17,17,4,4,4,False,-13,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266034043,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266034044,SmallOffice,5,5,1,1,2,False,-4,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266034045,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266034046,MediumOffice,6,6,3,3,3,False,-3,False,applied,False,,True,4,0,False
nyc_centre,way/266034047,OpenUBEMUnknown,7,7,7,7,7,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266034048,SmallOffice,8,8,1,1,2,False,-7,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266034049,MediumOffice,17,17,3,3,3,False,-14,False,applied,False,,True,15,0,False
nyc_centre,way/266034050,MediumOffice,7,7,3,3,3,False,-4,False,applied,False,,True,5,0,False
nyc_centre,way/266034053,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266034054,TallBuilding,24,24,11,1,20,False,-13,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/266034056,LargeHotel,1,19,4,4,4,False,-15,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266034058,SmallOffice,3,3,1,1,2,False,-2,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266034059,MediumOffice,7,7,3,3,3,False,-4,False,applied,False,,True,5,0,False
nyc_centre,way/266034060,LargeOffice,19,19,4,4,4,False,-15,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266034071,LargeOffice,10,10,4,4,4,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266034074,MediumOffice,16,16,3,3,3,False,-13,False,applied,False,,True,14,0,False
nyc_centre,way/266034077,MediumOffice,7,7,3,3,3,False,-4,False,applied,False,,True,5,0,False
nyc_centre,way/266034080,SuperTallBuilding,49,49,16,1,30,False,-33,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/266143298,MediumOffice,10,10,3,3,3,False,-7,False,applied,False,,True,8,0,False
nyc_centre,way/266143299,MediumOffice,7,7,3,3,3,False,-4,False,applied,False,,True,5,0,False
nyc_centre,way/266143301,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143302,MediumOffice,17,17,3,3,3,False,-14,False,applied,False,,True,15,0,False
nyc_centre,way/266143303,LargeOffice,20,20,4,4,4,False,-16,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143304,MediumOffice,10,10,3,3,3,False,-7,False,applied,False,,True,8,0,False
nyc_centre,way/266143305,SmallOffice,7,7,1,1,2,False,-6,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143306,MediumOffice,16,16,3,3,3,False,-13,False,applied,False,,True,14,0,False
nyc_centre,way/266143307,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143308,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266143309,TallBuilding,30,30,11,1,20,False,-19,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/266143310,MediumOffice,14,14,3,3,3,False,-11,False,applied,False,,True,12,0,False
nyc_centre,way/266143311,LargeOffice,15,15,4,4,4,False,-11,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143312,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143313,LargeOffice,17,17,4,4,4,False,-13,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143314,MediumOffice,16,16,3,3,3,False,-13,False,applied,False,,True,14,0,False
nyc_centre,way/266143315,LargeOffice,19,19,4,4,4,False,-15,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143321,MediumOffice,7,7,3,3,3,False,-4,False,applied,False,,True,5,0,False
nyc_centre,way/266143323,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143324,MediumOffice,8,8,3,3,3,False,-5,False,applied,False,,True,6,0,False
nyc_centre,way/266143337,OpenUBEMUnknown,7,7,7,7,7,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266143341,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266143344,LargeOffice,11,11,4,4,4,False,-7,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143345,TallBuilding,26,26,11,1,20,False,-15,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/266143346,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143348,TallBuilding,31,31,11,1,20,False,-20,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/266143351,SmallOffice,3,3,1,1,2,False,-2,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143354,TallBuilding,27,27,11,1,20,False,-16,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/266143355,TallBuilding,23,23,11,1,20,False,-12,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/266143358,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266143359,LargeOffice,16,16,4,4,4,False,-12,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266143361,LargeOffice,1,1,4,4,4,False,3,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266149298,OpenUBEMUnknown,6,6,6,6,6,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149299,OpenUBEMUnknown,6,6,6,6,6,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149300,OpenUBEMUnknown,6,6,6,6,6,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149302,OpenUBEMUnknown,6,6,6,6,6,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149304,OpenUBEMUnknown,6,6,6,6,6,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149305,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149306,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149307,SmallOffice,5,5,1,1,2,False,-4,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149308,MediumOffice,12,12,3,3,3,False,-9,False,applied,False,,True,10,0,False
nyc_centre,way/266149309,Courthouse,8,8,8,8,8,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149315,MediumOffice,7,7,3,3,3,False,-4,False,applied,False,,True,5,0,False
nyc_centre,way/266149316,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149319,SmallOffice,5,5,1,1,2,False,-4,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149320,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149322,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149323,SmallOffice,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149324,QuickServiceRestaurant,4,4,1,1,2,False,-3,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149325,OpenUBEMUnknown,6,6,6,6,6,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149327,OpenUBEMUnknown,8,8,8,8,8,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149328,OpenUBEMUnknown,7,7,7,7,7,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149329,OpenUBEMUnknown,6,6,6,6,6,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149330,OpenUBEMUnknown,7,7,7,7,7,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149332,FullServiceRestaurant,12,12,1,1,2,False,-11,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149334,OpenUBEMUnknown,7,7,7,7,7,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149336,OpenUBEMUnknown,8,8,8,8,8,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149338,TallBuilding,24,24,11,1,20,False,-13,False,fallback_not_expressible,False,,False,,0,True
nyc_centre,way/266149341,MediumOffice,6,6,3,3,3,False,-3,False,applied,False,,True,4,0,False
nyc_centre,way/266149345,OpenUBEMUnknown,6,6,6,6,6,True,0,True,no_baseline_fallback_auto,False,,False,,0,False
nyc_centre,way/266149351,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266149358,MediumOffice,19,19,3,3,3,False,-16,False,applied,False,,True,17,0,False
nyc_centre,way/266149362,SmallOffice,6,6,1,1,2,False,-5,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149365,MediumOffice,1,1,3,3,3,False,2,False,fallback_shorter,False,,False,,0,False
nyc_centre,way/266149367,LargeOffice,16,16,4,4,4,False,-12,False,fallback_not_expressible,False,,False,,0,False
nyc_centre,way/266149370,SuperTallBuilding,46,46,16,1,30,False,-30,False,fallback_not_expressible,False,,False,,0,True
