osm_id,join_status,t08_cell,t08_city,t08_archetype_id,t08_floor_area_m2,t08_status,t20_cell,t20_city,t20_archetype_id,t20_floor_area_m2,t20_status,archetype_agree,floor_area_agree_1pct,vintage_t08,vintage_t20,vintage_agree
way/442624862,t20_only,,,,,,la_suburban,LA,MidriseApartment,586.270833815371,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624876,t20_only,,,,,,la_suburban,LA,MidriseApartment,494.4656033809417,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624883,t20_only,,,,,,la_suburban,LA,MidriseApartment,515.2872525792045,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624884,t20_only,,,,,,la_suburban,LA,MidriseApartment,660.1046309215358,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624886,t20_only,,,,,,la_suburban,LA,MidriseApartment,905.067356160822,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624887,t20_only,,,,,,la_suburban,LA,MidriseApartment,816.7896820161479,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624890,t20_only,,,,,,la_suburban,LA,MidriseApartment,55.42807024517879,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624891,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.57789994238995,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624892,t20_only,,,,,,la_suburban,LA,MidriseApartment,33.89361343588074,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624893,t20_only,,,,,,la_suburban,LA,MidriseApartment,88.70179449584606,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624894,t20_only,,,,,,la_suburban,LA,MidriseApartment,39.81221138582755,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624895,t20_only,,,,,,la_suburban,LA,MidriseApartment,41.25513571018795,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624896,t20_only,,,,,,la_suburban,LA,MidriseApartment,41.74890496626835,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624897,t20_only,,,,,,la_suburban,LA,MidriseApartment,67.6016996627537,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624898,t20_only,,,,,,la_suburban,LA,MidriseApartment,85.23653637499092,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624899,t20_only,,,,,,la_suburban,LA,MidriseApartment,42.641654170129655,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624900,t20_only,,,,,,la_suburban,LA,MidriseApartment,80.84866361052603,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624901,t20_only,,,,,,la_suburban,LA,MidriseApartment,42.89210151960837,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624902,t20_only,,,,,,la_suburban,LA,MidriseApartment,93.43473484495766,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624903,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.75427335334274,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624904,t20_only,,,,,,la_suburban,LA,MidriseApartment,289.0195685873814,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624905,t20_only,,,,,,la_suburban,LA,MidriseApartment,78.92318143898491,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624906,t20_only,,,,,,la_suburban,LA,MidriseApartment,132.6437217170846,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624907,t20_only,,,,,,la_suburban,LA,MidriseApartment,42.87071893919354,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624908,t20_only,,,,,,la_suburban,LA,MidriseApartment,86.86437146892598,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624909,t20_only,,,,,,la_suburban,LA,MidriseApartment,41.24290298067557,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624910,t20_only,,,,,,la_suburban,LA,MidriseApartment,80.89324377004453,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624912,t20_only,,,,,,la_suburban,LA,MidriseApartment,42.46406954290157,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624914,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.01471350434424,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624915,t20_only,,,,,,la_suburban,LA,MidriseApartment,39.35196786342932,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624916,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.07598274016045,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624918,t20_only,,,,,,la_suburban,LA,MidriseApartment,91.073243216532,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624920,t20_only,,,,,,la_suburban,LA,MidriseApartment,41.35372085116672,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624921,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.98187006342581,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624922,t20_only,,,,,,la_suburban,LA,MidriseApartment,39.91517047500952,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624925,t20_only,,,,,,la_suburban,LA,MidriseApartment,77.8191615553607,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624926,t20_only,,,,,,la_suburban,LA,MidriseApartment,84.22346765220827,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624927,t20_only,,,,,,la_suburban,LA,MidriseApartment,76.17066746797741,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624929,t20_only,,,,,,la_suburban,LA,MidriseApartment,76.41046887103914,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624931,t20_only,,,,,,la_suburban,LA,MidriseApartment,56.81875874542268,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624932,t20_only,,,,,,la_suburban,LA,MidriseApartment,191.84068676679283,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624933,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.17650491942841,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624934,t20_only,,,,,,la_suburban,LA,MidriseApartment,30.09369130256876,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624935,t20_only,,,,,,la_suburban,LA,MidriseApartment,206.59224699689167,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624936,t20_only,,,,,,la_suburban,LA,MidriseApartment,37.02744992310143,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624937,t20_only,,,,,,la_suburban,LA,MidriseApartment,91.05566780191543,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624938,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.25280116012086,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624939,t20_only,,,,,,la_suburban,LA,MidriseApartment,93.56879564962998,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624940,t20_only,,,,,,la_suburban,LA,MidriseApartment,38.777010183926485,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624941,t20_only,,,,,,la_suburban,LA,MidriseApartment,93.87311490879544,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624943,t20_only,,,,,,la_suburban,LA,MidriseApartment,81.67618335513767,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624944,t20_only,,,,,,la_suburban,LA,MidriseApartment,77.710889543457,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624945,t20_only,,,,,,la_suburban,LA,MidriseApartment,91.5821876553911,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624946,t20_only,,,,,,la_suburban,LA,MidriseApartment,111.10609082446862,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624947,t20_only,,,,,,la_suburban,LA,MidriseApartment,37.98739586923452,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624948,t20_only,,,,,,la_suburban,LA,MidriseApartment,313.2688377999543,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624949,t20_only,,,,,,la_suburban,LA,MidriseApartment,83.35399018768669,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624950,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.63654911862868,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624951,t20_only,,,,,,la_suburban,LA,MidriseApartment,41.052649455222095,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624952,t20_only,,,,,,la_suburban,LA,MidriseApartment,313.60877561033146,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624953,t20_only,,,,,,la_suburban,LA,MidriseApartment,323.6216417008443,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624954,t20_only,,,,,,la_suburban,LA,MidriseApartment,41.193585593630814,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624956,t20_only,,,,,,la_suburban,LA,MidriseApartment,87.83449028855628,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624957,t20_only,,,,,,la_suburban,LA,MidriseApartment,92.6070291256919,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624958,t20_only,,,,,,la_suburban,LA,MidriseApartment,93.1240464959353,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624961,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.397635004610834,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624963,t20_only,,,,,,la_suburban,LA,SmallOffice,102.00672897807212,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624965,t20_only,,,,,,la_suburban,LA,MidriseApartment,80.39476092292105,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624966,t20_only,,,,,,la_suburban,LA,MidriseApartment,75.05605820486255,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624967,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.5324051071165,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624968,t20_only,,,,,,la_suburban,LA,MidriseApartment,39.658555348858286,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624970,t20_only,,,,,,la_suburban,LA,MidriseApartment,75.01663736186723,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624979,t20_only,,,,,,la_suburban,LA,MidriseApartment,290.9991970900617,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624981,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.3882744535366,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624982,t20_only,,,,,,la_suburban,LA,MidriseApartment,815.5454450463326,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624984,t20_only,,,,,,la_suburban,LA,MidriseApartment,376.79730731271127,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624985,t20_only,,,,,,la_suburban,LA,MidriseApartment,83.16777361549083,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624989,t20_only,,,,,,la_suburban,LA,MidriseApartment,108.91018670145588,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624991,t20_only,,,,,,la_suburban,LA,MidriseApartment,409.001872983889,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624992,t20_only,,,,,,la_suburban,LA,MidriseApartment,53.05339166658084,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624993,t20_only,,,,,,la_suburban,LA,MidriseApartment,97.5156294754496,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624994,t20_only,,,,,,la_suburban,LA,MidriseApartment,554.2331679307688,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624995,t20_only,,,,,,la_suburban,LA,MidriseApartment,387.88984850791786,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624996,t20_only,,,,,,la_suburban,LA,MidriseApartment,321.0115473302696,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624997,t20_only,,,,,,la_suburban,LA,MidriseApartment,325.6934909290038,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624998,t20_only,,,,,,la_suburban,LA,MidriseApartment,171.02618079485268,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442624999,t20_only,,,,,,la_suburban,LA,MidriseApartment,51.6911492923367,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625003,t20_only,,,,,,la_suburban,LA,MidriseApartment,289.85544940639454,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625004,t20_only,,,,,,la_suburban,LA,MidriseApartment,377.7608848880917,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625005,t20_only,,,,,,la_suburban,LA,MidriseApartment,379.8059443075641,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625007,t20_only,,,,,,la_suburban,LA,MidriseApartment,80.58075495126711,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625008,t20_only,,,,,,la_suburban,LA,MidriseApartment,426.5383042366301,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625010,t20_only,,,,,,la_suburban,LA,MidriseApartment,67.7017044352265,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625011,t20_only,,,,,,la_suburban,LA,MidriseApartment,817.1997992902513,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625012,t20_only,,,,,,la_suburban,LA,MidriseApartment,201.5770598289703,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625014,t20_only,,,,,,la_suburban,LA,MidriseApartment,483.2966176597309,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625015,t20_only,,,,,,la_suburban,LA,MidriseApartment,42.779778820340056,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625016,t20_only,,,,,,la_suburban,LA,MidriseApartment,46.11384797101498,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625017,t20_only,,,,,,la_suburban,LA,MidriseApartment,553.7314542448269,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625019,t20_only,,,,,,la_suburban,LA,MidriseApartment,610.1804097674371,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625020,t20_only,,,,,,la_suburban,LA,MidriseApartment,428.81649241337504,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625021,t20_only,,,,,,la_suburban,LA,MidriseApartment,121.58276836319304,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625022,t20_only,,,,,,la_suburban,LA,MidriseApartment,846.0682305440856,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625024,t20_only,,,,,,la_suburban,LA,MidriseApartment,589.1900032880549,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625025,t20_only,,,,,,la_suburban,LA,MidriseApartment,409.45852188597,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625026,t20_only,,,,,,la_suburban,LA,MidriseApartment,430.9021251673819,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625028,t20_only,,,,,,la_suburban,LA,MidriseApartment,40.76060866259142,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625031,t20_only,,,,,,la_suburban,LA,MidriseApartment,623.2032519895298,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625032,t20_only,,,,,,la_suburban,LA,MidriseApartment,89.35254723160652,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625033,t20_only,,,,,,la_suburban,LA,MidriseApartment,372.02446224056433,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625034,t20_only,,,,,,la_suburban,LA,MidriseApartment,144.48735568178637,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625037,t20_only,,,,,,la_suburban,LA,MidriseApartment,454.0781329022213,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625040,t20_only,,,,,,la_suburban,LA,MidriseApartment,200.9013352635238,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625041,t20_only,,,,,,la_suburban,LA,MidriseApartment,62.555656155913255,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442625043,t20_only,,,,,,la_suburban,LA,MidriseApartment,272.99052182780343,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632906,t20_only,,,,,,la_suburban,LA,MidriseApartment,269.4912667283546,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
