cell,osm_id,n_parts,footprint_area_m2,levels,underground,declared_area_m2,n_zones,area_plain_m2,area_multiplier_aware_m2,max_zone_multiplier,max_zone_list_multiplier,n_zones_excluded_not_in_total_area,ratio,parse_status
la_suburban,way/442633644,1,134.79722540818327,,0,,2,271.14,271.14,1,1,0,,ok
la_suburban,way/442633646,1,189.2355897617307,,0,,2,380.48,380.48,1,1,0,,ok
la_suburban,way/442633648,1,168.0643334237309,,0,,2,342.94,342.94,1,1,0,,ok
la_suburban,way/442633650,1,167.76118480885214,,0,,3,507.78,507.78,1,1,0,,ok
la_suburban,way/442633653,1,176.06194759735268,,0,,2,354.0,354.0,1,1,0,,ok
la_suburban,way/442633663,1,213.76766564620763,,0,,2,426.16,426.16,1,1,0,,ok
la_suburban,way/442633667,1,167.87490903750952,,0,,2,335.44,335.44,1,1,0,,ok
la_suburban,way/442633669,1,165.8554431981498,,0,,3,501.12,501.12,1,1,0,,ok
la_suburban,way/442633672,1,198.2359454305654,,0,,2,401.96,401.96,1,1,0,,ok
la_suburban,way/442633681,1,173.63255589309685,,0,,3,520.62,520.62,1,1,0,,ok
la_suburban,way/442633687,1,204.43428987452302,,0,,1,207.21,207.21,1,1,0,,ok
la_suburban,way/442633690,1,259.41932214224505,,0,,2,517.52,517.52,1,1,0,,ok
la_suburban,way/442633694,1,174.29495377611548,,0,,2,350.8,350.8,1,1,0,,ok
la_suburban,way/442633700,1,176.998226623649,,0,,3,533.1,533.1,1,1,0,,ok
la_suburban,way/442633703,1,234.91531164484647,,0,,2,473.04,473.04,1,1,0,,ok
la_suburban,way/442633709,1,291.4025912721982,,0,,2,578.58,578.58,1,1,0,,ok
la_suburban,way/442633730,1,239.7796298549203,,0,,3,713.34,713.34,1,1,0,,ok
la_suburban,way/442633734,1,178.62508207838073,,0,,3,537.51,537.51,1,1,0,,ok
la_suburban,way/442633745,1,238.37278178894283,,0,,1,239.04,239.04,1,1,0,,ok
la_suburban,way/442633761,1,186.37822400851437,,0,,2,373.72,373.72,1,1,0,,ok
la_suburban,way/442633779,1,211.77219594426978,,0,,2,427.44,427.44,1,1,0,,ok
la_suburban,way/442633787,1,153.28744989881784,,0,,2,311.06,311.06,1,1,0,,ok
la_suburban,way/442633790,1,215.7143898024996,,0,,2,430.66,430.66,1,1,0,,ok
la_suburban,way/442633793,1,175.6171878922423,,0,,3,529.11,529.11,1,1,0,,ok
la_suburban,way/442633795,1,203.09160413238308,,0,,2,415.34,415.34,1,1,0,,ok
la_suburban,way/442633799,1,205.3929436269332,,0,,2,408.68,408.68,1,1,0,,ok
la_suburban,way/442633800,1,183.6843494481567,,0,,2,372.0,372.0,1,1,0,,ok
la_suburban,way/442633802,1,165.75992077387656,,0,,2,339.0,339.0,1,1,0,,ok
la_suburban,way/442633804,1,198.91250701688887,,0,,2,404.24,404.24,1,1,0,,ok
la_suburban,way/442633808,1,211.01037878625422,,0,,3,627.3,627.3,1,1,0,,ok
la_suburban,way/442633813,1,160.8846848554699,,0,,3,478.35,478.35,1,1,0,,ok
la_suburban,way/442633819,1,223.31129611470877,,0,,2,447.1,447.1,1,1,0,,ok
la_suburban,way/442633825,1,133.7473033673499,,0,,2,271.52,271.52,1,1,0,,ok
la_suburban,way/442633838,1,229.95882965058777,,0,,2,459.92,459.92,1,1,0,,ok
la_suburban,way/442633852,1,171.92199116951986,,0,,3,514.98,514.98,1,1,0,,ok
la_suburban,way/442633853,1,158.70016852071242,,0,,2,316.84,316.84,1,1,0,,ok
la_suburban,way/442633856,1,139.2933304301374,,0,,2,280.02,280.02,1,1,0,,ok
la_suburban,way/442633858,1,166.44732798070268,,0,,3,495.9,495.9,1,1,0,,ok
la_suburban,way/442633861,1,175.8304926684165,,0,,1,179.82,179.82,1,1,0,,ok
la_suburban,way/442633862,1,171.46036532872503,,0,,3,514.68,514.68,1,1,0,,ok
la_suburban,way/442633870,1,156.6549067030905,,0,,1,157.78,157.78,1,1,0,,ok
la_suburban,way/442633876,1,143.18457560069848,,0,,2,284.46,284.46,1,1,0,,ok
la_suburban,way/442633881,1,183.98356276408066,,0,,2,364.96,364.96,1,1,0,,ok
la_suburban,way/442633887,1,158.322434839312,,0,,2,315.66,315.66,1,1,0,,ok
la_suburban,way/442633902,1,135.31353780310351,,0,,3,399.81,399.81,1,1,0,,ok
la_suburban,way/442633910,1,225.7452744576261,,0,,2,445.68,445.68,1,1,0,,ok
la_suburban,way/442633913,1,181.48416183584808,,0,,2,372.4,372.4,1,1,0,,ok
la_suburban,way/442633916,1,172.63220417403772,,0,,3,506.97,506.97,1,1,0,,ok
la_suburban,way/442633921,1,167.79991926524374,,0,,2,343.66,343.66,1,1,0,,ok
la_suburban,way/442633923,1,263.88544952558533,,0,,2,529.96,529.96,1,1,0,,ok
la_suburban,way/442633924,1,175.81370059831028,,0,,2,353.68,353.68,1,1,0,,ok
la_suburban,way/442633925,1,236.82674016527392,,0,,2,473.62,473.62,1,1,0,,ok
la_suburban,way/442633931,1,224.46370609899236,,0,,2,444.2,444.2,1,1,0,,ok
la_suburban,way/442633940,1,113.28980590198711,,0,,2,230.52,230.52,1,1,0,,ok
la_suburban,way/442633949,1,134.8256708672213,,0,,2,273.02,273.02,1,1,0,,ok
la_suburban,way/442633951,1,219.44895219484027,,0,,2,437.78,437.78,1,1,0,,ok
la_suburban,way/442633952,1,178.43007744380773,,0,,2,355.0,355.0,1,1,0,,ok
la_suburban,way/442633955,1,177.35515208304773,,0,,3,530.31,530.31,1,1,0,,ok
la_suburban,way/442633957,1,167.7854862408082,,0,,3,502.77,502.77,1,1,0,,ok
la_suburban,way/442633958,1,169.1462554899795,,0,,3,506.52,506.52,1,1,0,,ok
la_suburban,way/442633960,1,145.04637215062948,,0,,2,291.46,291.46,1,1,0,,ok
la_suburban,way/442633961,1,1444.5043992102983,,0,,2,2889.0,2889.0,1,1,0,,ok
la_suburban,way/442633962,1,187.6811598074805,,0,,2,378.12,378.12,1,1,0,,ok
la_suburban,way/442633963,1,178.89850586126346,,0,,3,534.03,534.03,1,1,0,,ok
la_suburban,way/442633965,1,179.35404371995023,,0,,2,362.22,362.22,1,1,0,,ok
la_suburban,way/442633966,1,179.62676585714067,,0,,3,537.69,537.69,1,1,0,,ok
la_suburban,way/442633967,1,190.28782549974338,,0,,2,384.0,384.0,1,1,0,,ok
la_suburban,way/442633968,1,195.74173862057617,,0,,2,390.94,390.94,1,1,0,,ok
la_suburban,way/442633984,1,171.77445722127703,,0,,2,348.42,348.42,1,1,0,,ok
la_suburban,way/442633987,1,203.34819396107616,,0,,2,406.0,406.0,1,1,0,,ok
la_suburban,way/442633988,1,190.50038641771607,,0,,2,381.38,381.38,1,1,0,,ok
la_suburban,way/442633989,1,193.3117545712243,,0,,2,389.76,389.76,1,1,0,,ok
la_suburban,way/442633990,1,158.7655472048648,,0,,2,316.24,316.24,1,1,0,,ok
la_suburban,way/442633991,1,169.7949173205928,,0,,2,339.38,339.38,1,1,0,,ok
la_suburban,way/442633992,1,169.31020090248023,,0,,2,340.04,340.04,1,1,0,,ok
la_suburban,way/442633995,1,215.6157834966301,,0,,2,429.24,429.24,1,1,0,,ok
la_suburban,way/442633996,1,165.36123649653277,,0,,2,335.9,335.9,1,1,0,,ok
la_suburban,way/442633997,1,145.26688487568913,,0,,2,294.18,294.18,1,1,0,,ok
la_suburban,way/442633998,1,184.80745184540288,,0,,2,363.48,363.48,1,1,0,,ok
la_suburban,way/442633999,1,164.07354117110864,,0,,2,331.44,331.44,1,1,0,,ok
la_suburban,way/442634000,1,129.44054716345514,,0,,2,264.28,264.28,1,1,0,,ok
la_suburban,way/442634001,1,219.8327398463127,,0,,2,437.12,437.12,1,1,0,,ok
la_suburban,way/442634002,1,178.08664802493655,,0,,3,535.98,535.98,1,1,0,,ok
la_suburban,way/442634004,1,263.04889712847387,,0,,2,528.02,528.02,1,1,0,,ok
la_suburban,way/442634005,1,148.5173326689535,,0,,2,298.94,298.94,1,1,0,,ok
la_suburban,way/442634006,1,168.49144881049926,,0,,2,337.56,337.56,1,1,0,,ok
la_suburban,way/442634008,1,207.15905144845814,,0,,2,421.62,421.62,1,1,0,,ok
la_suburban,way/442634009,1,212.94879223039743,,0,,2,425.32,425.32,1,1,0,,ok
la_suburban,way/442634011,1,166.19777679602132,,0,,2,333.84,333.84,1,1,0,,ok
la_suburban,way/442634013,1,212.6709176060167,,0,,2,418.42,418.42,1,1,0,,ok
la_suburban,way/442634014,1,216.6971972490249,,0,,3,649.35,649.35,1,1,0,,ok
la_suburban,way/442634017,1,218.49748839509482,,0,,2,431.24,431.24,1,1,0,,ok
la_suburban,way/442634018,1,173.19143401652218,,0,,2,345.5,345.5,1,1,0,,ok
la_suburban,way/442634019,1,2952.4176176754468,,0,,4,11798.12,11798.12,1,1,0,,ok
la_suburban,way/442634020,1,318.55501798148777,,0,,2,635.4,635.4,1,1,0,,ok
la_suburban,way/442634021,1,156.4846590106467,,0,,2,313.42,313.42,1,1,0,,ok
la_suburban,way/442634022,1,188.23859501911164,,0,,2,372.74,372.74,1,1,0,,ok
la_suburban,way/442634023,1,269.3227701687448,,0,,2,537.08,537.08,1,1,0,,ok
la_suburban,way/442634024,1,259.03208771191794,,0,,2,520.2,520.2,1,1,0,,ok
la_suburban,way/442634026,1,220.69150635035834,,0,,2,444.14,444.14,1,1,0,,ok
la_suburban,way/442634027,1,198.53440615250582,,0,,2,395.7,395.7,1,1,0,,ok
la_suburban,way/442634033,1,181.8925998719251,,0,,1,183.68,183.68,1,1,0,,ok
la_suburban,way/442634037,1,139.5290248611307,,0,,2,283.22,283.22,1,1,0,,ok
la_suburban,way/442634038,1,232.18708070875897,,0,,2,465.54,465.54,1,1,0,,ok
la_suburban,way/442634039,1,199.8983793884932,,0,,2,402.22,402.22,1,1,0,,ok
la_suburban,way/442634041,1,202.12996439507666,,0,,3,606.66,606.66,1,1,0,,ok
la_suburban,way/442634042,1,239.8520358772791,,0,,2,478.08,478.08,1,1,0,,ok
la_suburban,way/442634050,1,186.65443606489742,,0,,2,372.82,372.82,1,1,0,,ok
la_suburban,way/442634051,1,202.77450934966436,,0,,2,418.82,418.82,1,1,0,,ok
la_suburban,way/442634056,1,193.00599863005058,,0,,2,390.2,390.2,1,1,0,,ok
la_suburban,way/442634057,1,189.15970104707438,,0,,2,372.06,372.06,1,1,0,,ok
la_suburban,way/442634058,1,201.71774355821427,,0,,2,412.68,412.68,1,1,0,,ok
la_suburban,way/442634061,1,178.60838029450323,,0,,2,349.9,349.9,1,1,0,,ok
la_suburban,way/442634062,1,165.35303236535583,,0,,2,329.48,329.48,1,1,0,,ok
la_suburban,way/442634064,1,198.39474702670816,,0,,2,396.5,396.5,1,1,0,,ok
la_suburban,way/442634067,1,243.4579343462686,,0,,2,487.34,487.34,1,1,0,,ok
la_suburban,way/442634069,1,203.68244500822843,,0,,2,412.84,412.84,1,1,0,,ok
la_suburban,way/442634070,1,184.53866320601625,,0,,2,371.0,371.0,1,1,0,,ok
la_suburban,way/442634071,1,229.87288711122264,,0,,2,462.86,462.86,1,1,0,,ok
la_suburban,way/442634075,1,251.63284806914595,,0,,2,503.72,503.72,1,1,0,,ok
la_suburban,way/442634076,1,178.21289714226836,,0,,2,356.64,356.64,1,1,0,,ok
la_suburban,way/442634077,1,3471.6479863462546,,0,,9,31244.85,31244.85,1,1,0,,ok
la_suburban,way/442634078,1,159.18679387767702,,0,,2,320.14,320.14,1,1,0,,ok
la_suburban,way/442634081,1,3420.2440387219326,,0,,72,10099.71,10099.71,1,1,0,,ok
la_suburban,way/442634084,1,739.883275893543,,0,,2,1478.56,1478.56,1,1,0,,ok
la_suburban,way/442634086,1,235.10606681521762,,0,,2,472.18,472.18,1,1,0,,ok
la_suburban,way/442634091,1,147.24982636268177,,0,,2,287.48,287.48,1,1,0,,ok
la_suburban,way/442634092,1,189.7170673610525,,0,,2,382.38,382.38,1,1,0,,ok
la_suburban,way/442634094,1,221.83243767705238,,0,,2,434.0,434.0,1,1,0,,ok
la_suburban,way/442634101,1,225.20914161184234,,0,,2,452.32,452.32,1,1,0,,ok
la_suburban,way/442634104,1,246.00860874548465,,0,,2,495.16,495.16,1,1,0,,ok
la_suburban,way/442634105,1,201.39301458525858,,0,,2,404.6,404.6,1,1,0,,ok
la_suburban,way/442634111,1,198.76651663096976,,0,,2,403.44,403.44,1,1,0,,ok
la_suburban,way/442634128,1,215.2101698514589,,0,,2,438.4,438.4,1,1,0,,ok
la_suburban,way/442634133,1,1047.1038693181852,,0,,108,3720.6,3720.6,1,1,0,,ok
la_suburban,way/442634139,1,249.83335435540337,,0,,2,497.8,497.8,1,1,0,,ok
la_suburban,way/442634142,1,954.4312691402687,,0,,2,1913.86,1913.86,1,1,0,,ok
la_suburban,way/442634143,1,2370.322109016739,,0,,174,13615.98,13615.98,1,1,0,,ok
la_suburban,way/442634176,1,31.806965639602538,,0,,1,31.81,31.81,1,1,0,,ok
la_suburban,way/442634180,1,41.7874623353071,,0,,2,83.58,83.58,1,1,0,,ok
la_suburban,way/442634183,1,39.106922430917656,,0,,1,39.11,39.11,1,1,0,,ok
la_suburban,way/442634184,1,31.71561816753572,,0,,1,31.72,31.72,1,1,0,,ok
la_suburban,way/442634207,1,31.697527014404606,,0,,2,63.4,63.4,1,1,0,,ok
la_suburban,way/442634212,1,58.318440796295306,,0,,2,116.64,116.64,1,1,0,,ok
la_suburban,way/442634223,1,32.63437465737613,,0,,2,65.26,65.26,1,1,0,,ok
la_suburban,way/442634224,1,160.45686704398776,,0,,3,481.38,481.38,1,1,0,,ok
la_suburban,way/442634235,1,32.093905690175276,,0,,1,32.09,32.09,1,1,0,,ok
la_suburban,way/442634246,1,37.40906192482909,,0,,2,74.82,74.82,1,1,0,,ok
la_suburban,way/442634248,1,39.74055498283981,,0,,1,39.74,39.74,1,1,0,,ok
la_suburban,way/442634249,1,40.10291378570457,,0,,2,80.2,80.2,1,1,0,,ok
la_suburban,way/442634254,1,31.1348833366419,,0,,1,31.13,31.13,1,1,0,,ok
la_suburban,way/442634262,1,180.51180822215227,,0,,2,361.02,361.02,1,1,0,,ok
la_suburban,way/442634267,1,44.675861341488506,,0,,1,44.68,44.68,1,1,0,,ok
la_suburban,way/442634270,1,31.368155097170085,,0,,1,31.37,31.37,1,1,0,,ok
la_suburban,way/442634274,1,40.07571245465605,,0,,2,80.16,80.16,1,1,0,,ok
la_suburban,way/442634281,1,39.99044522937558,,0,,1,39.99,39.99,1,1,0,,ok
la_suburban,way/442634282,1,39.24874964257213,,0,,1,39.25,39.25,1,1,0,,ok
la_suburban,way/442634286,1,40.38913491900426,,0,,2,80.78,80.78,1,1,0,,ok
la_suburban,way/442634288,1,176.54924931125842,,0,,4,706.2,706.2,1,1,0,,ok
la_suburban,way/442634289,1,68.26077265150741,,0,,1,68.26,68.26,1,1,0,,ok
la_suburban,way/442634290,1,40.6749326236141,,0,,2,81.34,81.34,1,1,0,,ok
la_suburban,way/442634292,1,60.03159132848548,,0,,1,60.03,60.03,1,1,0,,ok
la_suburban,way/442634303,1,55.32476023928638,,0,,1,55.32,55.32,1,1,0,,ok
la_suburban,way/442634304,1,32.67444102743629,,0,,1,32.67,32.67,1,1,0,,ok
la_suburban,way/442634305,1,37.95976916351986,,0,,2,75.92,75.92,1,1,0,,ok
la_suburban,way/442634307,1,239.24923727046928,,0,,2,478.5,478.5,1,1,0,,ok
la_suburban,way/442634309,1,31.217479511780077,,0,,2,62.44,62.44,1,1,0,,ok
la_suburban,way/442634310,1,42.593632028925136,,0,,2,85.18,85.18,1,1,0,,ok
la_suburban,way/442634311,1,38.22981152582065,,0,,2,76.46,76.46,1,1,0,,ok
la_suburban,way/442634312,1,39.25916254494417,,0,,1,39.26,39.26,1,1,0,,ok
la_suburban,way/442634313,1,41.330302983912,,0,,1,41.33,41.33,1,1,0,,ok
la_suburban,way/442634314,1,44.578208949578496,,0,,1,44.58,44.58,1,1,0,,ok
la_suburban,way/442634317,1,30.91903125792663,,0,,1,30.92,30.92,1,1,0,,ok
la_suburban,way/442634318,1,31.616888636012742,,0,,2,63.24,63.24,1,1,0,,ok
la_suburban,way/442634320,1,37.81458583758751,,0,,2,75.62,75.62,1,1,0,,ok
la_suburban,way/442634321,1,31.082687553057433,,0,,2,62.16,62.16,1,1,0,,ok
la_suburban,way/442634323,1,67.07858337945439,,0,,1,67.08,67.08,1,1,0,,ok
la_suburban,way/442634325,1,31.127471062810493,,0,,2,62.26,62.26,1,1,0,,ok
la_suburban,way/442634335,1,31.881995018427148,,0,,1,31.88,31.88,1,1,0,,ok
la_suburban,way/442634336,1,40.684316989746456,,0,,1,40.68,40.68,1,1,0,,ok
la_suburban,way/442634337,1,59.26641662226826,,0,,1,59.27,59.27,1,1,0,,ok
la_suburban,way/442634339,1,39.328201589961914,,0,,2,78.66,78.66,1,1,0,,ok
la_suburban,way/442634340,1,31.808442910529156,,0,,2,63.62,63.62,1,1,0,,ok
la_suburban,way/442634341,1,38.23169502586274,,0,,1,38.23,38.23,1,1,0,,ok
la_suburban,way/442634342,1,56.95603550399693,,0,,1,56.96,56.96,1,1,0,,ok
la_suburban,way/442634344,1,42.46656694090116,,0,,2,84.94,84.94,1,1,0,,ok
la_suburban,way/442634347,1,173.7357627002886,,0,,3,521.22,521.22,1,1,0,,ok
la_suburban,way/442634352,1,31.746828021895993,,0,,2,63.5,63.5,1,1,0,,ok
la_suburban,way/442634353,1,41.50903571039127,,0,,1,41.51,41.51,1,1,0,,ok
la_suburban,way/442634355,1,38.812204784923544,,0,,1,38.81,38.81,1,1,0,,ok
la_suburban,way/442634359,1,38.72214480888751,,0,,1,38.72,38.72,1,1,0,,ok
la_suburban,way/442634361,1,40.870404731339164,,0,,1,40.87,40.87,1,1,0,,ok
la_suburban,way/442634364,1,41.97198738129962,,0,,1,41.97,41.97,1,1,0,,ok
la_suburban,way/442634367,1,30.608590521671907,,0,,2,61.22,61.22,1,1,0,,ok
la_suburban,way/442634368,1,37.39147606887327,,0,,1,37.39,37.39,1,1,0,,ok
la_suburban,way/442634369,1,59.65417271226466,,0,,1,59.65,59.65,1,1,0,,ok
la_suburban,way/442634371,1,32.29846351715629,,0,,1,32.3,32.3,1,1,0,,ok
la_suburban,way/442634372,1,40.836750169640545,,0,,2,81.68,81.68,1,1,0,,ok
la_suburban,way/442634374,1,38.34417757844373,,0,,2,76.68,76.68,1,1,0,,ok
la_suburban,way/442634380,1,164.58193671372027,,0,,3,493.74,493.74,1,1,0,,ok
la_suburban,way/442634384,1,62.132655171226,,0,,2,124.26,124.26,1,1,0,,ok
la_suburban,way/442634387,1,40.85256761622595,,0,,1,40.85,40.85,1,1,0,,ok
la_suburban,way/442634395,1,39.91840691735064,,0,,1,39.92,39.92,1,1,0,,ok
la_suburban,way/442634400,1,32.898714514159145,,0,,2,65.8,65.8,1,1,0,,ok
la_suburban,way/442634417,1,40.239264132003356,,0,,1,40.24,40.24,1,1,0,,ok
la_suburban,way/442634428,1,31.665805409662575,,0,,1,31.67,31.67,1,1,0,,ok
la_suburban,way/442634432,1,61.35669333544709,,0,,2,122.72,122.72,1,1,0,,ok
la_suburban,way/442634439,1,280.84970371930314,,0,,2,561.7,561.7,1,1,0,,ok
la_suburban,way/442634462,1,159.31530286877336,,0,,2,318.64,318.64,1,1,0,,ok
la_suburban,way/442634470,1,53.63961565198895,,0,,2,107.28,107.28,1,1,0,,ok
la_suburban,way/442634490,1,67.28246013236651,,0,,2,134.56,134.56,1,1,0,,ok
la_suburban,way/442634503,1,50.46245463444566,,0,,1,50.46,50.46,1,1,0,,ok
la_suburban,way/442634506,1,37.446865574061945,,0,,2,74.9,74.9,1,1,0,,ok
la_suburban,way/442634507,1,37.809156065262954,,0,,1,37.81,37.81,1,1,0,,ok
la_suburban,way/442634509,1,38.19724475352693,,0,,2,76.4,76.4,1,1,0,,ok
la_suburban,way/442634512,1,93.09211589861725,,0,,1,93.09,93.09,1,1,0,,ok
la_suburban,way/442634514,1,39.52500147054409,,0,,2,79.04,79.04,1,1,0,,ok
la_suburban,way/442634517,1,40.129686930037174,,0,,1,40.13,40.13,1,1,0,,ok
la_suburban,way/442634523,1,38.6703031088508,,0,,2,77.34,77.34,1,1,0,,ok
la_suburban,way/442634529,1,40.89956745157096,,0,,2,81.8,81.8,1,1,0,,ok
la_suburban,way/442634534,1,33.06635703738462,,0,,1,33.07,33.07,1,1,0,,ok
la_suburban,way/442634547,1,40.97850855017982,,0,,1,40.98,40.98,1,1,0,,ok
la_suburban,way/442634548,1,41.912326960754214,,0,,2,83.82,83.82,1,1,0,,ok
la_suburban,way/442634549,1,33.89751897804731,,0,,1,33.9,33.9,1,1,0,,ok
la_suburban,way/442634550,1,171.82481950511476,,0,,3,515.46,515.46,1,1,0,,ok
la_suburban,way/442634551,1,26.254693182496133,,0,,2,52.5,52.5,1,1,0,,ok
la_suburban,way/442634558,1,68.83324311224955,,0,,2,136.92,136.92,1,1,0,,ok
la_suburban,way/442634560,1,20.083031613735397,,0,,2,40.12,40.12,1,1,0,,ok
la_suburban,way/442634561,1,40.34180494145626,,0,,2,80.68,80.68,1,1,0,,ok
la_suburban,way/442634563,1,219.27181021658373,,0,,3,658.47,658.47,1,1,0,,ok
la_suburban,way/442634564,1,54.504630227472504,,0,,2,108.6,108.6,1,1,0,,ok
la_suburban,way/442634566,1,46.59737570512355,,0,,1,45.42,45.42,1,1,0,,ok
la_suburban,way/442634567,1,173.37782233316256,,0,,4,693.52,693.52,1,1,0,,ok
la_suburban,way/442634568,1,52.729839149788354,,0,,2,105.46,105.46,1,1,0,,ok
la_suburban,way/442634569,1,171.42708020115856,,0,,3,514.29,514.29,1,1,0,,ok
la_suburban,way/442634570,1,163.88752244178752,,0,,3,491.67,491.67,1,1,0,,ok
la_suburban,way/442634581,1,163.4125172206786,,0,,3,483.21,483.21,1,1,0,,ok
la_suburban,way/442634584,1,38.73969229273703,,0,,1,38.74,38.74,1,1,0,,ok
la_suburban,way/442634587,1,167.0727048509007,,0,,3,501.51,501.51,1,1,0,,ok
la_suburban,way/442634590,1,121.24409869810448,,0,,2,242.48,242.48,1,1,0,,ok
la_suburban,way/442634595,1,175.44038760710845,,0,,3,526.83,526.83,1,1,0,,ok
la_suburban,way/442634599,1,161.25889143157013,,0,,3,483.78,483.78,1,1,0,,ok
la_suburban,way/442634601,1,68.10608189740647,,0,,2,134.48,134.48,1,1,0,,ok
la_suburban,way/442634603,1,47.21153314335664,,0,,2,94.42,94.42,1,1,0,,ok
la_suburban,way/442634605,1,37.94878757349218,,0,,2,76.1,76.1,1,1,0,,ok
la_suburban,way/442634607,1,162.07202717653433,,0,,4,648.28,648.28,1,1,0,,ok
la_suburban,way/442634608,1,172.186099433545,,0,,3,516.57,516.57,1,1,0,,ok
la_suburban,way/442634609,1,162.44658388823746,,0,,3,487.35,487.35,1,1,0,,ok
la_suburban,way/442634610,1,45.95622670346121,,0,,1,45.96,45.96,1,1,0,,ok
la_suburban,way/442634611,1,63.07989349831515,,0,,1,63.08,63.08,1,1,0,,ok
la_suburban,way/442634613,1,44.26850673951823,,0,,1,44.27,44.27,1,1,0,,ok
la_suburban,way/442634614,1,109.77364090814628,,0,,2,221.34,221.34,1,1,0,,ok
la_suburban,way/442634615,1,48.954658103096,,0,,2,99.98,99.98,1,1,0,,ok
la_suburban,way/442634616,1,161.98147827857628,,0,,3,483.9,483.9,1,1,0,,ok
la_suburban,way/442634617,1,165.81480671464385,,0,,4,664.24,664.24,1,1,0,,ok
la_suburban,way/442634621,1,168.8790756877046,,0,,3,506.64,506.64,1,1,0,,ok
la_suburban,way/442634628,1,159.52744400461603,,0,,3,478.59,478.59,1,1,0,,ok
la_suburban,way/442634637,1,102.3308228411623,,0,,2,204.66,204.66,1,1,0,,ok
la_suburban,way/442634643,1,3058.528305481413,,0,,3,9176.1,9176.1,1,1,0,,ok
la_suburban,way/442634646,1,59.78310696206908,,0,,1,60.7,60.7,1,1,0,,ok
la_suburban,way/442634650,1,63.19795461882504,,0,,2,123.7,123.7,1,1,0,,ok
la_suburban,way/442634651,1,146.54325560219098,,0,,2,293.08,293.08,1,1,0,,ok
la_suburban,way/442634654,1,166.47190881356795,,0,,4,666.28,666.28,1,1,0,,ok
la_suburban,way/442634657,1,143.53945699167735,,0,,1,143.54,143.54,1,1,0,,ok
la_suburban,way/442634658,1,167.37511677067647,,0,,2,335.28,335.28,1,1,0,,ok
la_suburban,way/442634659,1,141.02292631159406,,0,,2,283.46,283.46,1,1,0,,ok
la_suburban,way/442634660,1,179.1262252465719,,0,,2,358.26,358.26,1,1,0,,ok
la_suburban,way/442634661,1,180.69173538505157,,0,,3,545.04,545.04,1,1,0,,ok
la_suburban,way/442634662,1,55.87174206405129,,0,,2,110.4,110.4,1,1,0,,ok
la_suburban,way/442634666,1,72.41229286192896,,0,,1,70.53,70.53,1,1,0,,ok
la_suburban,way/442634671,1,42.39070055675647,,0,,1,41.49,41.49,1,1,0,,ok
la_suburban,way/442634677,1,33.08911265882942,,0,,2,65.38,65.38,1,1,0,,ok
la_suburban,way/442634678,1,39.40270382286158,,0,,2,76.44,76.44,1,1,0,,ok
la_suburban,way/442634680,1,50.77560063673994,,0,,1,49.97,49.97,1,1,0,,ok
la_suburban,way/442634681,1,166.01279544615625,,0,,3,498.84,498.84,1,1,0,,ok
la_suburban,way/442634684,1,187.44098640933854,,0,,2,374.82,374.82,1,1,0,,ok
la_suburban,way/442634691,1,139.20566331650787,,0,,2,279.32,279.32,1,1,0,,ok
la_suburban,way/442634698,1,119.28208048708746,,0,,2,238.56,238.56,1,1,0,,ok
la_suburban,way/442634701,1,176.12345096689052,,0,,4,706.44,706.44,1,1,0,,ok
la_suburban,way/442634708,1,36.24942101098134,,0,,2,72.5,72.5,1,1,0,,ok
la_suburban,way/442634710,1,38.68268893982229,,0,,2,77.36,77.36,1,1,0,,ok
la_suburban,way/442634711,1,204.35289733553438,,0,,3,613.05,613.05,1,1,0,,ok
la_suburban,way/442634712,1,65.79117203367788,,0,,2,131.98,131.98,1,1,0,,ok
la_suburban,way/442634713,1,42.3089995181269,,0,,2,83.08,83.08,1,1,0,,ok
la_suburban,way/442634714,1,166.17659114675027,,0,,2,332.36,332.36,1,1,0,,ok
la_suburban,way/442634715,1,172.1382004314679,,0,,2,344.28,344.28,1,1,0,,ok
la_suburban,way/442634716,1,170.68168040179938,,0,,3,512.73,512.73,1,1,0,,ok
la_suburban,way/442634717,1,42.97190850272207,,0,,1,43.1,43.1,1,1,0,,ok
la_suburban,way/442634718,1,45.95329319417342,,0,,1,45.95,45.95,1,1,0,,ok
la_suburban,way/442634719,1,170.57317714375478,,0,,3,511.71,511.71,1,1,0,,ok
la_suburban,way/442634720,1,41.66639678676106,,0,,2,80.64,80.64,1,1,0,,ok
la_suburban,way/442634721,1,41.4482266473612,,0,,2,82.28,82.28,1,1,0,,ok
la_suburban,way/442634724,1,159.65229801271036,,0,,3,473.37,473.37,1,1,0,,ok
la_suburban,way/442634725,1,34.44315018882218,,0,,1,35.47,35.47,1,1,0,,ok
la_suburban,way/442634726,1,32.98268660976961,,0,,1,32.94,32.94,1,1,0,,ok
la_suburban,way/442634727,1,169.93636624422626,,0,,3,506.43,506.43,1,1,0,,ok
la_suburban,way/442634728,1,46.54345292331228,,0,,1,45.12,45.12,1,1,0,,ok
la_suburban,way/442634729,1,136.8640492292323,,0,,2,273.72,273.72,1,1,0,,ok
la_suburban,way/442634732,1,43.307198393596714,,0,,2,86.04,86.04,1,1,0,,ok
la_suburban,way/442634733,1,39.00250444708807,,0,,1,37.94,37.94,1,1,0,,ok
la_suburban,way/442634734,1,42.80961905473325,,0,,2,83.86,83.86,1,1,0,,ok
