cell,stem,status,n_converge_warnings,n_vol_stub,n_temp_out_of_bounds,completed,n_severe_lines,bytes
nyc_rural,way_772627068,success,0,1,0,True,0,7980
nyc_rural,way_772627069,success,0,1,0,True,0,8131
nyc_rural,way_772627071,success,0,1,0,True,0,8131
nyc_rural,way_772627072,success,0,1,0,True,0,7311
nyc_rural,way_772627073,success,0,1,0,True,0,7308
nyc_rural,way_772627074,success,0,1,0,True,0,7312
nyc_rural,way_772627075,success,0,1,0,True,0,7311
nyc_rural,way_772627076,success,0,1,0,True,0,8130
nyc_rural,way_772627077,success,0,1,0,True,0,7315
nyc_rural,way_772627078,success,0,1,0,True,0,7312
nyc_rural,way_772627079,success,0,1,0,True,0,8131
nyc_rural,way_772627080,success,0,1,0,True,0,8135
nyc_rural,way_772627081,success,0,1,0,True,0,7312
nyc_rural,way_772627082,success,0,1,0,True,0,7312
nyc_rural,way_772627083,success,0,1,0,True,0,7312
nyc_rural,way_772627084,success,0,1,0,True,0,7895
nyc_rural,way_772627085,success,0,1,0,True,0,7966
nyc_rural,way_772627086,success,0,1,0,True,0,7311
nyc_rural,way_772627087,success,0,1,0,True,0,8135
nyc_rural,way_772627088,success,0,1,0,True,0,7311
nyc_rural,way_772627089,success,0,1,0,True,0,7312
nyc_rural,way_772627090,success,0,1,0,True,0,7312
nyc_rural,way_801981473,success,0,1,0,True,0,8165
nyc_rural,way_864013124,success,0,1,0,True,0,7894
nyc_rural,way_864013126,success,0,1,0,True,0,7890
nyc_rural,way_864144721,success,0,1,0,True,0,8129
nyc_rural,way_899599347,success,0,1,0,True,0,7312
nyc_rural,way_899656618,success,0,1,0,True,0,7311
nyc_rural,way_900486144,success,0,1,0,True,0,8190
nyc_rural,way_900487237,success,0,1,0,True,0,8131
nyc_rural,way_900488595,success,0,1,0,True,0,7306
nyc_rural,way_933066296,success,0,1,0,True,0,7599
nyc_rural,way_933154994,success,0,1,0,True,0,7312
nyc_rural,way_933154996,success,0,1,0,True,0,7714
nyc_rural,way_964817673,success,0,1,0,True,0,7891
nyc_rural,way_965213412,success,0,1,0,True,0,7311
nyc_rural,way_965390712,success,0,1,0,True,0,8713
nyc_rural,way_965718400,success,0,1,0,True,0,6885
nyc_rural,way_965718401,success,0,1,0,True,0,6883
nyc_rural,way_965718402,success,0,1,0,True,0,6884
nyc_rural,way_965718403,success,0,1,0,True,0,6884
nyc_rural,way_966004656,success,0,1,0,True,0,7408
la_centre,relation_12292681,success,0,5,0,True,0,9330
la_centre,relation_2765901,success,0,1,0,True,0,7403
la_centre,relation_6333145,success,0,6,0,True,0,10112
la_centre,relation_6333146,success,0,14,0,True,0,16574
la_centre,relation_6333147,success,0,12,0,True,0,15878
la_centre,relation_6333148,success,0,1,0,True,0,7334
la_centre,relation_6363655,success,0,6,0,True,0,10245
la_centre,relation_6363656,success,0,6,0,True,0,16408
la_centre,relation_6363660,success,0,7,0,True,0,20769
la_centre,relation_6363662,success,0,4,0,True,0,13788
la_centre,relation_6365236,success,0,5,0,True,0,15850
la_centre,relation_6366079,success,0,6,0,True,0,10249
la_centre,relation_6366080,success,0,3,0,True,0,7354
la_centre,relation_6366081,success,0,17,0,True,0,21113
la_centre,relation_6366083,success,0,10,0,True,0,14262
la_centre,relation_6366084,success,0,10,0,True,0,16405
la_centre,relation_6410855,success,0,5,0,True,0,16498
la_centre,way_1012945102,success,0,1,0,True,0,7379
la_centre,way_1052359112,success,0,50,0,True,0,45239
la_centre,way_1106947212,success,0,1,0,True,0,7378
la_centre,way_1106947213,success,0,1,0,True,0,7379
la_centre,way_1182634544,success,0,1,0,True,0,5985
la_centre,way_1182638453,success,0,1,0,True,0,7346
la_centre,way_1253398512,success,0,1,0,True,0,5946
la_centre,way_1307600733,success,0,1,0,True,0,5916
la_centre,way_1307600742,success,0,1,0,True,0,5946
la_centre,way_1307601688,success,0,17,0,True,0,18835
la_centre,way_1307603689,success,0,5,0,True,0,16252
la_centre,way_1307603690,success,0,7,0,True,0,20659
la_centre,way_1307785379,success,0,60,0,True,0,52954
la_centre,way_1415178948,success,0,1,0,True,0,5946
la_centre,way_202905185,success,0,7,0,True,0,20603
la_centre,way_205862199,success,0,12,0,True,0,14671
la_centre,way_219011063,success,0,1,0,True,0,5911
la_centre,way_262726265,success,0,1,0,True,0,5911
la_centre,way_264685255,success,0,1,0,True,0,5940
la_centre,way_319507579,success,0,13,0,True,0,15603
la_centre,way_39335032,success,0,24,0,True,0,52249
la_centre,way_401698800,success,0,40,0,True,0,36941
la_centre,way_423024468,success,0,10,0,True,1,18478
la_centre,way_425993506,success,0,13,0,True,0,15578
la_centre,way_425993510,success,0,64,0,True,0,56242
la_centre,way_425993511,success,0,72,0,True,0,61735
la_centre,way_425993512,success,0,100,0,True,0,83750
la_centre,way_425993513,success,0,22,0,True,0,23591
la_centre,way_425993516,success,0,11,0,True,0,14728
la_centre,way_425993517,success,0,32,0,True,0,30319
la_centre,way_425993518,success,0,48,0,True,0,43328
la_centre,way_425993519,success,0,276,0,True,0,312712
la_centre,way_425993522,success,0,110,0,True,0,125365
la_centre,way_425993526,success,0,3,0,True,0,10547
la_centre,way_425993529,success,0,234,0,True,0,189688
la_centre,way_425993533,success,0,144,0,True,0,118770
la_centre,way_425993537,success,0,5,0,True,0,9977
la_centre,way_425993543,success,0,6,0,True,0,16286
la_centre,way_425993569,success,0,16,0,True,0,17831
la_centre,way_425993573,success,0,3,0,True,0,7488
la_centre,way_425993582,success,0,7,0,True,0,11559
la_centre,way_425993586,success,0,2,0,True,0,6701
la_centre,way_425993587,success,0,4,0,True,0,8277
la_centre,way_425993588,success,0,1,0,True,0,5940
la_centre,way_425993593,success,0,2,0,True,0,6699
la_centre,way_425993594,success,0,6,0,True,0,10079
la_centre,way_425993595,success,0,6,0,True,0,10669
la_centre,way_425993596,success,0,1,0,True,0,5940
la_centre,way_427817489,success,0,11,0,True,0,16234
la_centre,way_427817495,success,0,7,0,True,0,18560
la_centre,way_427817496,success,0,3,0,True,0,8887
la_centre,way_427817498,success,0,72,0,True,0,68725
la_centre,way_427817500,success,0,16,0,True,0,18186
la_centre,way_427817501,success,0,45,0,True,0,40807
la_centre,way_427817502,success,0,5,0,True,0,11050
la_centre,way_427817503,success,0,3,0,True,0,7526
la_centre,way_427817507,success,0,5,0,True,0,9175
la_centre,way_427817515,success,0,24,0,True,0,24136
la_centre,way_427817519,success,0,3,0,True,0,7560
la_centre,way_427817520,success,0,15,0,True,0,36012
la_centre,way_427817521,success,0,24,0,True,0,26713
la_centre,way_427817522,success,0,16,0,True,0,17849
la_centre,way_427817524,success,0,35,0,True,0,34053
la_centre,way_427817527,success,0,5,0,True,0,9106
la_centre,way_427817530,success,0,5,0,True,0,9106
la_centre,way_427817535,success,0,5,0,True,0,9274
la_centre,way_427817540,success,0,6,0,True,0,10017
la_centre,way_427817541,success,0,3,0,True,0,7474
la_centre,way_427817542,success,0,4,0,True,0,8484
la_centre,way_427817543,success,0,7,0,True,0,10808
la_centre,way_427817544,success,0,3,0,True,0,10172
la_centre,way_427817545,success,0,99,0,True,0,127044
la_centre,way_427817546,success,0,2,0,True,0,6701
la_centre,way_427817548,success,0,3,0,True,0,7697
la_centre,way_427817549,success,0,16,0,True,0,18867
la_centre,way_427817550,success,0,2,0,True,0,6736
la_centre,way_427817551,success,0,3,0,True,0,7526
la_centre,way_427817555,success,0,5,0,True,0,9977
la_centre,way_427817556,success,0,3,0,True,0,7560
la_centre,way_427817560,success,0,4,0,True,0,12215
la_centre,way_427817563,success,0,16,0,True,0,17918
la_centre,way_427817564,success,0,2,0,True,0,6798
la_centre,way_427817567,success,0,2,0,True,0,8097
la_centre,way_427817568,success,0,20,0,True,0,20862
la_centre,way_427817570,success,0,4,0,True,0,8316
la_centre,way_427817576,success,0,2,0,True,0,6699
la_centre,way_427817582,success,0,12,0,True,0,14570
la_centre,way_427817597,success,0,4,0,True,0,8312
la_centre,way_427817600,success,0,2,0,True,0,6736
la_centre,way_427817605,success,0,4,0,True,0,9816
la_centre,way_427817617,success,0,3,0,True,0,7560
la_centre,way_427817619,success,0,2,0,True,0,8136
la_centre,way_427817623,success,0,3,0,True,0,7694
la_centre,way_427817626,success,0,16,0,True,0,17716
la_centre,way_427817639,success,0,21,0,True,0,23157
la_centre,way_427817643,success,0,28,0,True,0,27189
la_centre,way_427817656,success,0,4,0,True,0,8316
la_centre,way_427817657,success,0,5,0,True,0,9394
la_centre,way_427817660,success,0,20,0,True,0,21064
la_centre,way_427817661,success,0,3,0,True,0,7644
la_centre,way_427817667,success,0,3,0,True,0,7491
la_centre,way_427817671,success,0,48,0,True,0,42979
la_centre,way_427817672,success,0,2,0,True,0,6736
la_centre,way_427817673,success,0,2,0,True,0,6736
la_centre,way_427817677,success,0,2,0,True,0,6736
la_centre,way_427817679,success,0,2,0,True,0,6736
la_centre,way_427817680,success,0,2,0,True,0,6736
la_centre,way_427817685,success,0,3,0,True,0,7526
la_centre,way_427817687,success,15,6,0,True,0,13821
la_centre,way_427817698,success,0,7,0,True,0,10651
la_centre,way_427817699,success,0,13,0,True,0,16822
la_centre,way_427817704,success,0,5,0,True,0,9106
la_centre,way_427817705,success,0,6,0,True,0,18564
la_centre,way_427817708,success,0,6,0,True,0,9861
la_centre,way_427942768,success,0,5,0,True,0,10145
la_centre,way_427942784,success,0,5,0,True,0,9226
la_centre,way_427942809,success,0,1,0,True,0,5947
la_centre,way_427942810,success,0,5,0,True,0,9226
la_centre,way_427942814,success,0,1,0,True,0,7309
la_centre,way_427942815,success,0,12,0,True,0,18268
la_centre,way_427942816,success,0,1,0,True,0,5946
la_centre,way_427942817,success,0,16,0,True,0,17884
la_centre,way_427942820,success,0,12,0,True,0,16256
la_centre,way_427942821,success,0,2,0,True,0,6701
la_centre,way_427942822,success,0,1,0,True,0,6315
la_centre,way_427942823,success,0,8,0,True,0,11592
la_centre,way_427942824,success,0,8,0,True,0,14032
la_centre,way_427942825,success,0,4,0,True,0,8484
la_centre,way_427942826,success,0,2,0,True,0,6736
la_centre,way_427942827,success,0,1,0,True,0,5946
la_centre,way_427942828,success,0,1,0,True,0,5911
la_centre,way_427942830,success,0,1,0,True,0,5946
la_centre,way_427942833,success,0,35,0,True,0,40285
la_centre,way_427942886,success,0,16,0,True,0,17687
la_centre,way_427942890,success,0,6,0,True,0,10149
la_centre,way_427942899,success,0,13,0,True,0,15556
la_centre,way_427942921,success,0,104,0,True,0,87458
la_centre,way_427942923,success,0,1,0,True,0,5941
la_centre,way_427942925,success,0,1,0,True,0,6314
la_centre,way_427942926,success,0,56,0,True,0,49753
la_centre,way_427942934,success,0,7,0,True,0,10808
la_centre,way_427942940,success,0,12,0,True,0,15279
la_centre,way_427942948,success,0,1,0,True,0,5946
la_centre,way_427942954,success,0,9,0,True,0,17367
la_centre,way_427942955,success,0,1,0,True,0,5911
la_centre,way_427942962,success,0,8,0,True,0,12992
la_centre,way_427942965,success,0,60,0,True,0,52914
la_centre,way_427942972,success,0,42,0,True,0,38963
la_centre,way_428015095,success,0,17,0,True,0,20851
la_centre,way_428015097,success,0,1,0,True,0,7310
la_centre,way_428015098,success,0,160,0,True,0,148021
la_centre,way_428015099,success,0,8,0,True,0,22803
la_centre,way_428015101,success,0,11,0,True,0,16541
la_centre,way_428015102,success,0,3,0,True,0,7491
la_centre,way_428015103,success,0,10,0,True,0,13932
la_centre,way_428015106,success,0,3,0,True,0,8230
la_centre,way_428015108,success,0,6,0,True,0,10011
la_centre,way_428015113,success,0,84,0,True,0,72392
la_centre,way_428015119,success,0,17,0,True,0,20850
la_centre,way_428015121,success,0,72,0,True,0,62569
la_centre,way_428015124,success,0,12,0,True,0,15524
la_centre,way_428015126,success,0,5,0,True,0,9071
la_centre,way_428015129,success,0,21,0,True,0,23629
la_centre,way_428015132,success,0,3,0,True,0,10173
la_centre,way_428015142,success,0,3,0,True,0,7526
la_centre,way_428015149,success,0,17,0,True,0,19476
la_centre,way_428015153,success,0,44,0,True,0,40244
la_centre,way_428015158,success,0,3,0,True,0,7526
la_centre,way_428015162,success,0,8,0,True,0,11428
la_centre,way_428015169,success,0,8,0,True,0,11424
la_centre,way_428015178,success,15,24,0,True,0,28093
la_centre,way_428015183,success,0,15,0,True,0,18327
la_centre,way_428015185,success,0,3,0,True,0,7491
la_centre,way_428015187,success,0,6,0,True,0,17940
la_centre,way_428015190,success,0,17,0,True,0,20666
la_centre,way_428331962,success,0,50,0,True,0,44929
la_centre,way_428331963,success,0,6,0,True,0,10295
la_centre,way_429324543,success,0,8,0,True,0,11591
la_centre,way_429324547,success,0,16,0,True,0,18003
la_centre,way_429324663,success,0,3,0,True,0,7959
la_centre,way_495107667,success,0,68,0,True,0,59218
la_centre,way_495107670,success,0,18,0,True,0,19393
la_centre,way_495110352,success,0,16,0,True,0,19887
la_centre,way_495110353,success,0,6,0,True,0,10364
la_centre,way_495110356,success,0,17,0,True,0,20681
la_centre,way_495110357,success,0,16,0,True,0,20053
la_centre,way_695509051,success,0,8,0,True,0,21545
la_centre,way_780084203,success,0,1,0,True,0,5910
la_centre,way_780084204,success,0,1,0,True,0,5910
la_centre,way_894010731,success,0,45,0,True,0,40986
la_centre,way_900894807,success,0,1,0,True,0,7371
la_centre,way_904226185,success,0,24,0,True,0,25555
la_centre,way_904226186,success,0,12,0,True,0,14576
la_centre,way_904305569,success,0,52,0,True,0,46748
la_centre,way_905248731,success,0,1,0,True,0,5979
la_centre,way_905248734,success,0,1,0,True,0,5911
la_centre,way_905248735,success,0,1,0,True,0,5911
la_centre,way_905248736,success,0,1,0,True,0,5911
la_centre,way_905248740,success,0,1,0,True,0,5911
la_centre,way_905248741,success,0,1,0,True,0,5911
la_centre,way_905248742,success,0,1,0,True,0,5911
la_centre,way_905534492,success,0,8,0,True,0,11592
la_centre,way_906254725,success,0,1,0,True,0,7339
la_centre,way_912211057,success,0,1,0,True,0,5941
la_centre,way_959003471,success,0,1,0,True,0,5911
la_centre,way_959003472,success,0,1,0,True,0,5940
la_centre,way_959003473,success,0,1,0,True,0,5910
la_centre,way_959003484,success,0,1,0,True,0,5940
la_centre,way_959006685,success,0,1,0,True,0,5910
la_urban,relation_6243355,success,0,5,0,True,0,16319
la_urban,relation_6353541,success,0,7,0,True,0,11676
la_urban,relation_6356829,success,0,1,0,True,0,7404
la_urban,relation_6356830,success,0,14,0,True,0,16240
la_urban,relation_6356862,success,0,3,0,True,0,11558
la_urban,relation_6356884,success,0,8,0,True,0,23008
la_urban,relation_6356886,success,0,13,0,True,0,17023
la_urban,relation_6356887,success,0,3,0,True,0,7539
la_urban,relation_6374725,success,0,3,0,True,0,7540
la_urban,relation_6378549,success,0,5,0,True,0,16154
la_urban,relation_6378550,success,0,4,0,True,0,12525
la_urban,relation_6378551,success,0,3,0,True,0,10468
la_urban,relation_6378552,success,0,4,0,True,0,13935
la_urban,relation_6378553,success,0,4,0,True,0,13618
la_urban,relation_6378554,success,0,3,0,True,0,11560
la_urban,relation_6378555,success,0,3,0,True,0,10463
la_urban,relation_6378556,success,0,3,0,True,0,9212
la_urban,relation_6378557,success,0,3,0,True,0,7692
la_urban,relation_6378558,success,0,7,0,True,0,20765
la_urban,relation_6378559,success,0,5,0,True,0,16319
la_urban,relation_6378579,success,0,4,0,True,0,13623
la_urban,relation_6378584,success,0,4,0,True,0,11268
la_urban,relation_6378585,success,0,5,0,True,0,16321
la_urban,relation_6387017,success,0,4,0,True,0,13950
la_urban,relation_6387018,success,0,5,0,True,0,16153
la_urban,relation_6387019,success,0,5,0,True,0,15677
la_urban,relation_6387020,success,0,6,0,True,0,16642
la_urban,relation_6387359,success,0,6,0,True,0,15391
la_urban,relation_6387360,success,0,1,0,True,0,7434
la_urban,relation_6387362,success,0,3,0,True,0,11729
la_urban,relation_6388321,success,0,2,0,True,0,9497
la_urban,relation_6388322,success,0,5,0,True,0,16018
la_urban,relation_6388323,success,0,3,0,True,0,11733
la_urban,relation_6388324,success,0,4,0,True,0,13950
la_urban,relation_6388325,success,0,6,0,True,0,18067
la_urban,relation_6388401,success,0,6,0,True,0,18079
la_urban,relation_6388402,success,0,5,0,True,0,15845
la_urban,relation_6388403,success,0,5,0,True,0,15688
la_urban,relation_6388404,success,0,3,0,True,0,10302
la_urban,relation_6388405,success,0,5,0,True,0,15856
la_urban,relation_6388422,success,0,3,0,True,0,11566
la_urban,relation_6388423,success,0,5,0,True,0,15840
la_urban,relation_6388424,success,0,6,0,True,0,17911
la_urban,relation_6388425,success,0,5,0,True,0,16325
la_urban,relation_6412968,success,0,1,0,True,0,7394
la_urban,way_1176846930,success,0,1,0,True,0,7387
la_urban,way_1253804860,success,0,1,0,True,0,5917
la_urban,way_1253804863,success,0,1,0,True,0,7387
la_urban,way_1253804865,success,0,1,0,True,0,7387
la_urban,way_1253804866,success,0,1,0,True,0,5917
la_urban,way_1253804867,success,0,1,0,True,0,7453
la_urban,way_1253806579,success,0,7,0,True,0,20657
la_urban,way_1253806580,success,0,6,0,True,0,18443
la_urban,way_1253806981,success,0,1,0,True,0,7387
la_urban,way_1253806982,success,0,1,0,True,0,7386
la_urban,way_1253806983,success,0,1,0,True,0,5917
la_urban,way_1253806986,success,0,1,0,True,0,7387
la_urban,way_1395739331,success,0,22,0,True,0,24256
la_urban,way_1416423922,success,0,7,0,True,0,19860
la_urban,way_1416444072,success,0,1,0,True,0,7420
la_urban,way_1416573423,success,0,7,0,True,0,20012
la_urban,way_244066774,success,0,3,0,True,0,10713
la_urban,way_376146181,success,0,2,0,True,0,8097
la_urban,way_376149028,success,0,44,0,True,0,40244
la_urban,way_376149029,success,0,2,0,True,0,8516
la_urban,way_376149058,success,0,3,0,True,0,13385
la_urban,way_379694092,success,0,1,0,True,0,5979
la_urban,way_388772955,success,0,4,0,True,0,8567
la_urban,way_388772956,success,0,12,0,True,0,15613
la_urban,way_401903955,success,0,108,0,True,0,90922
la_urban,way_401903957,success,0,6,0,True,0,10483
la_urban,way_401904727,success,0,9,0,True,0,22394
la_urban,way_401904729,success,0,16,0,True,0,25295
la_urban,way_401904731,success,0,3,0,True,0,7491
la_urban,way_401904732,success,0,5,0,True,0,9530
la_urban,way_401904735,success,0,3,0,True,0,11805
la_urban,way_401906095,success,0,2,0,True,0,6548
la_urban,way_401907375,success,0,16,0,True,0,21488
la_urban,way_401907376,success,0,12,0,True,0,14570
la_urban,way_401907377,success,0,3,0,True,0,10173
la_urban,way_401907378,success,0,12,0,True,0,14576
la_urban,way_401907379,success,0,3,0,True,0,8227
la_urban,way_401907380,success,0,3,0,True,0,8227
la_urban,way_401907381,success,0,27,0,True,1,74738
la_urban,way_401907382,success,0,5,0,True,0,9389
la_urban,way_401907383,success,0,35,0,True,1,85952
la_urban,way_401907384,success,0,6,0,True,0,17612
la_urban,way_401907387,success,0,6,0,True,0,10011
la_urban,way_401907388,success,0,2,0,True,0,6736
la_urban,way_401907389,success,0,4,0,True,0,9017
la_urban,way_401910456,success,0,5,0,True,0,15574
la_urban,way_401910457,success,0,2,0,True,0,9449
la_urban,way_401910458,success,0,3,0,True,0,11484
la_urban,way_401910460,success,0,11,0,True,0,13966
la_urban,way_401910461,success,0,6,0,True,0,17768
la_urban,way_401910463,success,0,2,0,True,0,6699
la_urban,way_401910464,success,0,2,0,True,0,6736
la_urban,way_401910465,success,0,2,0,True,0,6701
la_urban,way_401910884,success,0,7,0,True,0,10801
la_urban,way_401910885,success,0,6,0,True,0,17597
la_urban,way_401910886,success,0,3,0,True,0,7491
la_urban,way_401910888,success,0,10,0,True,0,15268
la_urban,way_401910889,success,0,5,0,True,0,15907
la_urban,way_401910891,success,0,3,0,True,0,11480
la_urban,way_401910892,success,0,13,0,True,0,17473
la_urban,way_401911154,success,0,4,0,True,0,13536
la_urban,way_401911274,success,0,3,0,True,0,11481
la_urban,way_401911275,success,0,2,0,True,0,8196
la_urban,way_401911276,success,0,3,0,True,0,11478
la_urban,way_401911277,success,0,2,0,True,0,9443
la_urban,way_401911278,success,0,2,0,True,0,8199
la_urban,way_401911279,success,0,3,0,True,0,11481
la_urban,way_401911280,success,0,5,0,True,0,9226
la_urban,way_401911281,success,0,4,0,True,0,12273
la_urban,way_402036175,success,0,1,0,True,0,7374
la_urban,way_402036176,success,0,21,0,True,0,22795
la_urban,way_402036177,success,0,5,0,True,0,15551
la_urban,way_402036179,success,0,17,0,True,0,20213
la_urban,way_402036180,success,0,6,0,True,0,10642
la_urban,way_402036181,success,0,1,0,True,0,7372
la_urban,way_402036182,success,0,1,0,True,0,7371
la_urban,way_402036183,success,0,5,0,True,0,9221
la_urban,way_402036184,success,0,4,0,True,0,10552
la_urban,way_402036185,success,0,9,0,True,0,22390
la_urban,way_402036784,success,0,22,0,True,0,23187
la_urban,way_402036789,success,0,29,0,True,0,29311
la_urban,way_402215465,success,0,11,0,True,0,15907
la_urban,way_402215466,success,0,4,0,True,0,13698
la_urban,way_402215467,success,0,4,0,True,0,13690
la_urban,way_402215468,success,0,6,0,True,0,17764
la_urban,way_402215469,not_simulated,15,6,40,False,37,27045
la_urban,way_402215470,success,0,4,0,True,0,13693
la_urban,way_402216570,success,0,4,0,True,0,13534
la_urban,way_402216572,success,0,4,0,True,0,13525
la_urban,way_402216573,success,0,2,0,True,0,6800
la_urban,way_402216574,success,0,3,0,True,0,10238
la_urban,way_402216575,success,0,2,0,True,0,6798
la_urban,way_402216579,success,0,6,0,True,0,10017
la_urban,way_402217278,success,0,3,0,True,0,11495
la_urban,way_402217279,success,0,2,0,True,0,8200
la_urban,way_402217281,success,0,2,0,True,0,9448
la_urban,way_402217282,success,0,3,0,True,0,7491
la_urban,way_402217283,success,0,3,0,True,0,11479
la_urban,way_402217284,success,0,3,0,True,0,10238
la_urban,way_402220799,success,0,2,0,True,0,8506
la_urban,way_402220802,success,0,4,0,True,0,8316
la_urban,way_402220810,success,0,3,0,True,0,7526
la_urban,way_402220821,success,0,3,0,True,0,11495
la_urban,way_402220825,success,0,2,0,True,0,7435
la_urban,way_402220827,success,0,4,0,True,0,13520
la_urban,way_402220830,success,0,2,0,True,0,9441
la_urban,way_402220832,success,0,4,0,True,0,13518
la_urban,way_402222541,success,0,2,0,True,0,6699
la_urban,way_402222542,success,0,30,0,True,0,30082
la_urban,way_402222543,success,0,3,0,True,0,7526
la_urban,way_402222548,success,0,2,0,True,0,9447
la_urban,way_402222549,success,0,3,0,True,0,11484
la_urban,way_402222550,success,0,3,0,True,0,11657
la_urban,way_402222551,success,0,2,0,True,0,8198
la_urban,way_402222552,success,0,3,0,True,0,11483
la_urban,way_402222553,success,0,3,0,True,0,7491
la_urban,way_402222554,success,0,3,0,True,0,9762
la_urban,way_402222555,success,0,2,0,True,0,6699
la_urban,way_402222556,success,0,3,0,True,0,9055
la_urban,way_402222560,success,0,1,0,True,0,7408
la_urban,way_402222662,success,0,3,0,True,0,11488
la_urban,way_402231355,success,0,2,0,True,0,6701
la_urban,way_402231358,success,0,4,0,True,0,9714
la_urban,way_402231369,success,0,6,0,True,0,17604
la_urban,way_402231370,success,0,4,0,True,0,13524
la_urban,way_402231371,success,0,6,0,True,0,17783
la_urban,way_402231372,success,0,3,0,True,0,11493
la_urban,way_402231373,success,0,4,0,True,0,12563
la_urban,way_402234752,success,0,13,0,True,0,17485
la_urban,way_402234753,success,0,10,0,True,0,15099
la_urban,way_402234754,success,0,13,0,True,0,16556
la_urban,way_402234756,success,0,3,0,True,0,11480
la_urban,way_402234757,success,0,3,0,True,0,11485
la_urban,way_402234758,success,0,4,0,True,0,11029
la_urban,way_402234762,success,0,1,0,True,0,7411
la_urban,way_402234763,success,0,3,0,True,0,7587
la_urban,way_402241959,success,0,3,0,True,0,11484
la_urban,way_402241964,success,0,3,0,True,0,11484
la_urban,way_402247246,success,0,4,0,True,0,8488
la_urban,way_402247247,success,0,3,0,True,0,11480
la_urban,way_402247248,success,0,1,0,True,0,6009
la_urban,way_402247249,success,0,1,0,True,0,6009
la_urban,way_402247250,success,0,3,0,True,0,11479
la_urban,way_402247251,success,0,1,0,True,0,6009
la_urban,way_402247252,success,0,3,0,True,0,11483
la_urban,way_402247253,success,0,3,0,True,0,10234
la_urban,way_402247254,success,0,2,0,True,0,6966
la_urban,way_402247255,success,0,3,0,True,0,11650
la_urban,way_402247256,success,0,3,0,True,0,11651
la_urban,way_402247257,success,0,2,0,True,0,8198
la_urban,way_402247258,success,0,2,0,True,0,8335
la_urban,way_402247259,success,0,3,0,True,0,11482
la_urban,way_402247260,success,0,3,0,True,0,11483
la_urban,way_402247261,success,0,5,0,True,0,15555
la_urban,way_402247262,success,0,3,0,True,0,11480
la_urban,way_402247263,success,0,3,0,True,0,11492
la_urban,way_402247264,success,0,3,0,True,0,11482
la_urban,way_402247265,success,0,2,0,True,0,6798
la_urban,way_402247266,success,0,3,0,True,0,11483
la_urban,way_402247267,success,0,2,0,True,0,6800
la_urban,way_402247269,success,0,2,0,True,0,9443
la_urban,way_402247270,success,0,3,0,True,0,11481
la_urban,way_402247271,success,0,3,0,True,0,11482
la_urban,way_402247272,success,0,4,0,True,0,13518
la_urban,way_402247273,success,0,3,0,True,0,11489
la_urban,way_402247274,success,0,3,0,True,0,11483
la_urban,way_402247275,success,0,2,0,True,0,6798
la_urban,way_402247680,success,0,4,0,True,0,13519
la_urban,way_402247681,success,0,2,0,True,0,6798
la_urban,way_402247684,success,0,4,0,True,0,13517
la_urban,way_402247685,success,0,4,0,True,0,13518
la_urban,way_402247686,success,0,2,0,True,0,6798
la_urban,way_402247687,success,0,4,0,True,0,13516
la_urban,way_402247688,success,0,1,0,True,0,5910
la_urban,way_402247771,success,0,4,0,True,0,13530
la_urban,way_402247772,success,0,3,0,True,0,11650
la_urban,way_402247773,success,0,7,0,True,0,19815
la_urban,way_402247774,success,0,2,0,True,0,6798
la_urban,way_402247775,success,0,3,0,True,0,11482
la_urban,way_402247776,success,0,3,0,True,0,11482
la_urban,way_402247938,success,0,3,0,True,0,11483
la_urban,way_402247939,success,0,2,0,True,0,9443
la_urban,way_402247940,success,0,3,0,True,0,11483
la_urban,way_402247941,success,0,2,0,True,0,6800
la_urban,way_402247942,success,0,7,0,True,0,20436
la_urban,way_402247943,success,0,3,0,True,0,11480
la_urban,way_402248258,success,0,6,0,True,0,17598
la_urban,way_402248259,success,0,3,0,True,0,10240
la_urban,way_402248260,success,0,3,0,True,0,11479
la_urban,way_402248261,success,0,3,0,True,0,11483
la_urban,way_402248262,success,0,3,0,True,0,11481
la_urban,way_402248264,success,0,3,0,True,0,11482
la_urban,way_402250516,success,0,2,0,True,0,6798
la_urban,way_402250517,success,0,1,0,True,0,5910
la_urban,way_402250519,success,0,2,0,True,0,6798
la_urban,way_402250520,success,0,3,0,True,0,11482
la_urban,way_402250521,success,0,3,0,True,0,11483
la_urban,way_402250524,success,0,3,0,True,0,11480
la_urban,way_402250525,success,0,3,0,True,0,9159
la_urban,way_402250527,success,0,5,0,True,0,15748
la_urban,way_402250528,success,0,3,0,True,0,8991
la_urban,way_402250529,success,0,2,0,True,0,6798
la_urban,way_402250531,success,0,3,0,True,0,11481
la_urban,way_402250532,success,0,3,0,True,0,10233
la_urban,way_402253647,success,0,2,0,True,0,6736
la_urban,way_402253648,success,0,2,0,True,0,6736
la_urban,way_402253649,success,0,3,0,True,0,10130
la_urban,way_402253650,success,0,3,0,True,0,9026
la_urban,way_402253652,success,0,2,0,True,0,6701
la_urban,way_402253653,success,0,3,0,True,0,8991
la_urban,way_402253654,success,0,2,0,True,0,8200
la_urban,way_402253655,success,0,2,0,True,0,8368
la_urban,way_402253657,success,0,4,0,True,0,11027
la_urban,way_402253658,success,0,3,0,True,0,11483
la_urban,way_402253659,success,0,1,0,True,0,6009
la_urban,way_402253660,success,0,4,0,True,0,11195
