cell,osm_id,archetype_id,zoning_strategy,footprint_area_m2,levels,floor_area_m2,derived_area_m2,ratio
nyc_centre,way/266170836,MediumOffice,single_zone,912.6632974756028,1.0,912.66,912.6632974756028,0.9999963869746795
nyc_centre,way/266170837,LargeOffice,single_zone,3340.794643867632,1.0,3340.79,3340.794643867632,0.9999986099511861
nyc_centre,way/266170838,LargeOffice,perimeter_core,1314.3557925775765,9.0,11829.059999999992,11829.202133198189,0.9999879845490341
nyc_centre,way/266170839,LargeOffice,perimeter_core,4085.176732190604,6.0,24511.140000000003,24511.060393143624,1.0000032477932452
nyc_centre,way/266170840,MediumOffice,one_zone_per_floor,433.5670236594889,19.0,8237.829999999998,8237.773449530288,1.0000068647760292
nyc_centre,way/266170841,LargeOffice,single_zone,2478.342173686283,1.0,2478.34,2478.342173686283,0.9999991229272915
nyc_centre,way/266170843,LargeOffice,perimeter_core,1387.4780928495506,17.0,23587.16,23587.12757844236,1.000001374544549
nyc_centre,way/266170844,MediumOffice,single_zone,1039.3183348409775,1.0,1039.32,1039.3183348409775,1.000001602164579
nyc_centre,way/266170848,LargeOffice,perimeter_core,4439.01104474541,9.0,39951.09,39951.099402708685,0.9999997646445572
nyc_centre,way/266170852,SuperTallBuilding,one_zone_per_floor,2960.068815237692,44.0,130243.08000000016,130243.02787045845,1.0000004002482326
nyc_centre,way/266170853,LargeOffice,single_zone,1899.801774184854,1.0,1899.8,1899.801774184854,0.9999990661210669
nyc_centre,way/266863344,LargeOffice,perimeter_core,1313.7021800746077,14.0,18392.08,18391.830521044507,1.000013564661506
nyc_centre,way/267018744,TallBuilding,one_zone_per_floor,332.8686983315887,31.0,10318.970000000005,10318.929648279249,1.0000039104560388
nyc_centre,way/277956176,TallBuilding,one_zone_per_floor,707.2133741818641,37.0,26166.76999999998,26166.89484472897,0.999995228905465
nyc_centre,way/282065776,MediumOffice,single_zone,568.7549532794025,1.0,568.75,568.7549532794025,0.9999912910131614
nyc_centre,way/283346493,LargeHotel,perimeter_core,1384.9461768777762,19.0,26314.05000000001,26313.97736067775,1.0000027604843338
nyc_centre,way/288448678,LargeHotel,perimeter_core,601.6945785075753,19.0,11432.110000000006,11432.196991643932,0.9999923906451236
nyc_centre,way/292743602,TallBuilding,one_zone_per_floor,539.863596097651,23.0,12416.780000000002,12416.862710245972,0.9999933388773075
nyc_centre,way/292840083,LargeHotel,one_zone_per_floor,167.9690643610214,17.0,2855.49,2855.474094137364,1.0000055703053543
nyc_centre,way/292840084,LargeHotel,one_zone_per_floor,244.83392239712165,17.0,4162.11,4162.1766807510685,0.9999839793559516
nyc_centre,way/292840085,TallBuilding,one_zone_per_floor,321.7592058731413,25.0,8044.000000000004,8043.980146828532,1.0000024680781292
nyc_centre,way/293183674,LargeHotel,one_zone_per_floor,393.8056562546989,19.0,7482.390000000003,7482.307468839279,1.0000110301749918
nyc_centre,way/319773436,SmallOffice,one_zone_per_floor,23.21979821181901,4.0,92.88,92.87919284727604,1.0000086903503271
nyc_centre,way/372083672,MediumOffice,single_zone,961.4339282997796,1.0,961.43,961.4339282997796,0.9999959141240349
nyc_centre,way/392300456,SmallOffice,one_zone_per_floor,45.754122313182286,5.0,228.75,228.77061156591142,0.9999099029120465
nyc_centre,way/458501298,TallBuilding,one_zone_per_floor,423.8960712678833,26.0,11021.399999999994,11021.297852964966,1.000009268149395
nyc_centre,way/473560487,OpenUBEMUnknown,single_zone,59.52076254456265,1.0,59.52,59.52076254456265,0.9999871885955414
nyc_centre,way/487519789,SmallOffice,one_zone_per_floor,140.15504409678954,4.0,560.64,560.6201763871582,1.0000353601487724
nyc_centre,way/487519790,SuperTallBuilding,one_zone_per_floor,9061.64552067818,70.0,634315.5000000008,634315.1864474725,1.0000004943166032
nyc_centre,way/591988931,OpenUBEMUnknown,single_zone,35.2621123968197,1.0,35.26,35.2621123968197,0.9999400944334834
nyc_centre,way/591988933,OpenUBEMUnknown,single_zone,69.14504923138651,1.0,69.15,69.14504923138651,1.0000715997554204
nyc_centre,way/591988935,OpenUBEMUnknown,single_zone,47.326179212524806,1.0,47.33,47.326179212524806,1.0000807330644215
nyc_centre,way/591988942,OpenUBEMUnknown,single_zone,20.497844699781083,1.0,20.5,20.497844699781083,1.0001051476509109
nyc_centre,way/591988947,OpenUBEMUnknown,single_zone,81.57468078827075,1.0,81.57,81.57468078827075,0.9999426195943946
nyc_centre,way/635639732,MediumOffice,single_zone,1666.4940148697117,1.0,1666.49,1666.4940148697117,0.9999975908286043
nyc_centre,way/645421567,TallBuilding,one_zone_per_floor,2390.440882534461,25.0,59761.00000000002,59761.02206336152,0.9999996308068246
nyc_centre,way/702073637,SmallOffice,single_zone,49.12892659024416,1.0,49.13,49.12892659024416,1.0000218488338815
nyc_centre,way/702073638,SmallOffice,single_zone,438.64028131285033,1.0,438.64,438.64028131285033,0.9999993586707324
nyc_centre,way/702073639,SmallOffice,single_zone,452.4322000898879,1.0,452.43,452.4322000898879,0.9999951371942858
nyc_centre,way/702073640,SmallOffice,single_zone,36.39281231552423,1.0,36.39,36.39281231552423,0.9999227233251486
nyc_centre,way/702073641,OpenUBEMUnknown,single_zone,50.60944913384909,1.0,50.61,50.60944913384909,1.0000108846502054
nyc_centre,way/702073799,OpenUBEMUnknown,single_zone,527.9820447656068,1.0,527.98,527.9820447656068,0.9999961272061672
nyc_centre,way/812938420,OpenUBEMUnknown,single_zone,16298.567404206866,1.0,16298.57,16298.567404206866,1.0000001592651102
nyc_centre,way/819626511,SmallOffice,single_zone,133.69926366315474,1.0,133.7,133.69926366315474,1.000005507411373
nyc_centre,way/1117680745,OpenUBEMUnknown,single_zone,63.108331397740926,1.0,63.11,63.108331397740926,1.000026440284858
nyc_centre,way/1117866997,OpenUBEMUnknown,single_zone,59.58849028518041,1.0,59.59,59.58849028518041,1.0000253356782889
nyc_centre,way/1121582597,OpenUBEMUnknown,single_zone,34.40871362584768,1.0,34.41,34.40871362584768,1.0000373851276831
nyc_centre,way/1197731542,SuperTallBuilding,one_zone_per_floor,2372.365097993701,46.0,109129.01999999996,109128.79450771025,1.0000020662950666
nyc_centre,way/1240348353,SuperTallBuilding,one_zone_per_floor,3087.3303280484824,93.0,287121.68999999965,287121.72050850885,0.999999893743639
nyc_centre,way/1240350113,SuperTallBuilding,one_zone_per_floor,981.3750200162344,88.0,86361.44000000003,86361.00176142863,1.0000050744961553
nyc_centre,way/1317983503,MediumOffice,single_zone,478.77909833361554,1.0,478.78,478.77909833361554,1.0000018832617956
nyc_centre,relation/1860567,LargeOffice,single_zone,6979.411436788407,1.0,6979.41,6979.411436788407,0.9999997941390302
nyc_centre,relation/3565283,SmallOffice,one_zone_per_floor,383.705967653236,5.0,1918.55,1918.52983826618,1.0000105089498312
nyc_centre,relation/3566904,LargeOffice,perimeter_core,2682.22811542602,14.0,37551.22,37551.19361596428,1.0000007026151017
nyc_centre,relation/3576199,LargeOffice,perimeter_core,1203.7663816505765,14.0,16852.780000000002,16852.72934310807,1.0000030058568499
nyc_centre,relation/3576201,LargeHotel,perimeter_core,682.0336481990105,10.0,6820.299999999998,6820.336481990105,0.9999946509984949
nyc_centre,relation/11171765,OpenUBEMUnknown,single_zone,131151.4063955685,1.0,131151.41,131151.4063955685,1.0000000274829801
nyc_centre,relation/11171793,OpenUBEMUnknown,single_zone,157115.4774051145,1.0,157115.48,157115.4774051145,1.0000000165157854
nyc_rural,way/270445753,SuperMarket,single_zone,1239.8590256392215,1.0,1239.86,1239.8590256392215,1.0000007858641653
nyc_rural,way/270445754,SmallOffice,single_zone,866.7123400018995,1.0,866.71,866.7123400018995,0.9999973001400909
nyc_rural,way/270445755,SmallOffice,single_zone,1420.0391860815737,1.0,1420.04,1420.0391860815737,1.0000005731661734
nyc_rural,way/270445756,SmallOffice,single_zone,129.76972150076244,1.0,129.77,129.76972150076244,1.0000021461033772
nyc_rural,way/270445757,SmallOffice,single_zone,228.42351089453112,1.0,228.42,228.42351089453112,0.9999846298898157
nyc_rural,way/270445758,FullServiceRestaurant,single_zone,255.612234541799,1.0,255.61,255.612234541799,0.9999912580796337
nyc_rural,way/270445759,SmallOffice,single_zone,251.4427970015852,1.0,251.44,251.4427970015852,0.9999888761912508
nyc_rural,way/271121943,QuickServiceRestaurant,single_zone,287.5121618107253,1.0,287.51,287.5121618107253,0.9999924809764162
nyc_rural,way/304840787,SmallOffice,single_zone,1226.754861760492,1.0,1226.75,1226.754861760492,0.9999960368932347
nyc_rural,way/304840794,Courthouse,single_zone,542.7580788944645,1.0,542.76,542.7580788944645,1.0000035395245326
nyc_rural,way/304842005,SmallOffice,single_zone,138.41396244214766,1.0,138.41,138.41396244214766,0.9999713725257354
nyc_rural,way/304843764,SmallOffice,single_zone,309.853198299604,1.0,309.85,309.853198299604,0.9999896780164881
nyc_rural,way/304844050,SmallOffice,single_zone,312.65005059206106,1.0,312.65,312.65005059206106,0.9999998381831028
nyc_rural,way/304844085,FullServiceRestaurant,single_zone,497.13853165285184,1.0,497.14,497.13853165285184,1.000002953597548
nyc_rural,way/304844576,SmallOffice,single_zone,687.5327189482289,1.0,687.53,687.5327189482289,0.9999960453544188
nyc_rural,way/304845359,SmallOffice,single_zone,380.4634015562302,1.0,380.46,380.4634015562302,0.9999910594390516
nyc_rural,way/304846569,SmallOffice,single_zone,180.14260975206716,1.0,180.14,180.14260975206716,0.9999855128552275
nyc_rural,way/304846880,FullServiceRestaurant,single_zone,275.86044117620713,1.0,275.86,275.86044117620713,0.9999984007268123
nyc_rural,way/304846947,SmallOffice,single_zone,512.6862529551124,1.0,512.69,512.6862529551124,1.0000073086509849
nyc_rural,way/304847115,SmallOffice,single_zone,262.3376311977336,1.0,262.34,262.3376311977336,1.0000090295938695
nyc_rural,way/304847237,SmallOffice,single_zone,154.19378692975067,1.0,154.19,154.19378692975067,0.9999754404517454
nyc_rural,way/304847430,Courthouse,single_zone,533.9146052320808,1.0,533.91,533.9146052320808,0.9999913745905511
nyc_rural,way/334332012,MidriseApartment,single_zone,664.1733805090479,1.0,664.17,664.1733805090479,0.9999949102009398
nyc_rural,way/334332014,MidriseApartment,single_zone,653.4927199431309,1.0,653.49,653.4927199431309,0.999995837837136
nyc_rural,way/334332016,MidriseApartment,single_zone,304.7018468697399,1.0,304.7,304.7018468697399,0.9999939387642088
nyc_rural,way/334332018,MidriseApartment,single_zone,330.7990201713752,1.0,330.8,330.7990201713752,1.0000029620058255
nyc_rural,way/334332019,MidriseApartment,single_zone,297.5215763888806,1.0,297.52,297.5215763888806,0.9999947015981169
nyc_rural,way/334332021,MidriseApartment,single_zone,333.7711941969916,1.0,333.77,333.7711941969916,0.9999964221088806
nyc_rural,way/334332023,MidriseApartment,single_zone,302.5127764864601,1.0,302.51,302.5127764864601,0.9999908219200115
nyc_rural,way/334332024,MidriseApartment,single_zone,305.7213595399418,1.0,305.72,305.7213595399418,0.9999955530096301
nyc_rural,way/334332025,MidriseApartment,single_zone,309.1150598319229,1.0,309.12,309.1150598319229,1.0000159816479979
nyc_rural,way/334332026,MidriseApartment,single_zone,299.68398506752385,1.0,299.68,299.68398506752385,0.999986702434156
nyc_rural,way/334332027,MidriseApartment,single_zone,582.0066219216312,1.0,582.01,582.0066219216312,1.0000058041923263
nyc_rural,way/334332029,SmallOffice,single_zone,164.180010539027,1.0,164.18,164.180010539027,0.999999935808099
nyc_rural,way/334332606,OpenUBEMUnknown,single_zone,76.76325237987031,1.0,76.76,76.76325237987031,0.9999576310308713
nyc_rural,way/384757942,SmallOffice,single_zone,154.07389811987235,1.0,154.07,154.07389811987235,0.9999746996738583
nyc_rural,way/385036709,SmallOffice,single_zone,309.6482948109943,1.0,309.65,309.6482948109943,1.0000055068574065
nyc_rural,way/772626975,SmallOffice,single_zone,241.59670461333377,1.0,241.6,241.59670461333377,1.0000136400315207
nyc_rural,way/772626976,SmallOffice,single_zone,276.10854201917084,1.0,276.11,276.10854201917084,1.0000052804625983
nyc_rural,way/772626977,SmallOffice,single_zone,294.4621559266328,1.0,294.46,294.4621559266328,0.9999926784254294
nyc_rural,way/772626978,SmallOffice,single_zone,142.7987106237327,1.0,142.8,142.7987106237327,1.0000090293270976
nyc_rural,way/772626979,QuickServiceRestaurant,single_zone,423.6206478333341,1.0,423.62,423.6206478333341,0.9999984707229513
nyc_rural,way/772626980,SmallOffice,single_zone,168.1322835385485,1.0,168.13,168.1322835385485,0.9999864182029742
nyc_rural,way/772626981,SmallOffice,single_zone,171.11142197617673,1.0,171.11,171.11142197617673,0.9999916897647142
nyc_rural,way/772626982,SmallOffice,single_zone,179.25524342044946,1.0,179.26,179.25524342044946,1.0000265352324416
nyc_rural,way/772626983,SmallOffice,single_zone,144.6696717068744,1.0,144.67,144.6696717068744,1.0000022692601822
nyc_rural,way/772626984,MidriseApartment,single_zone,96.20396880283076,1.0,96.2,96.20396880283076,0.999958745955285
nyc_rural,way/772626985,MidriseApartment,single_zone,90.30587241185748,1.0,90.31,90.30587241185748,1.0000457067523105
nyc_rural,way/772626986,SmallOffice,single_zone,67.66348318968184,1.0,67.66,67.66348318968184,0.9999485218685523
nyc_rural,way/772626987,SmallOffice,single_zone,152.62015206907878,1.0,152.62,152.62015206907878,0.9999990036107504
nyc_rural,way/772626988,Courthouse,single_zone,189.12134132481103,1.0,189.12,189.12134132481103,0.9999929075967755
nyc_rural,way/772626989,SmallOffice,single_zone,116.79893410482728,1.0,116.8,116.79893410482728,1.000009125898116
nyc_rural,way/772626990,QuickServiceRestaurant,single_zone,151.48092946005093,1.0,151.48,151.48092946005093,0.9999938641777929
nyc_rural,way/772626992,SmallOffice,single_zone,266.7963414446541,1.0,266.8,266.7963414446541,1.0000137129142255
nyc_rural,way/772626993,SmallOffice,single_zone,79.41866151646492,1.0,79.42,79.41866151646492,1.000016853514143
nyc_rural,way/772626994,SmallOffice,single_zone,257.5786205325888,1.0,257.58,257.5786205325888,1.0000053555198345
nyc_rural,way/772626995,SmallOffice,single_zone,135.30124536048626,1.0,135.3,135.30124536048626,0.9999907956465373
nyc_rural,way/772626996,SmallOffice,single_zone,184.7012544336041,1.0,184.7,184.7012544336041,0.9999932083103173
nyc_rural,way/772626997,SmallOffice,single_zone,172.25944394136565,1.0,172.26,172.25944394136565,1.0000032280298927
nyc_rural,way/772626999,SmallOffice,single_zone,250.72509599112132,1.0,250.73,250.72509599112132,1.000019559306017
nyc_rural,way/772627000,SmallOffice,single_zone,195.82385534481037,1.0,195.82,195.82385534481037,0.9999803121800274
nyc_rural,way/772627001,SmallOffice,single_zone,530.0759623782741,1.0,530.08,530.0759623782741,1.0000076170624825
nyc_rural,way/772627004,SmallOffice,single_zone,356.70093290063875,1.0,356.7,356.70093290063875,0.9999973846419992
nyc_rural,way/772627005,SmallOffice,single_zone,117.0931415740678,1.0,117.09,117.0931415740678,0.9999731702982295
nyc_rural,way/772627006,SmallOffice,single_zone,150.94665660948488,1.0,150.95,150.94665660948488,1.000022149483733
nyc_rural,way/772627007,OpenUBEMUnknown,single_zone,44.74908497630176,1.0,44.75,44.74908497630176,1.000020447875051
nyc_rural,way/772627008,SmallOffice,single_zone,59.475894855115385,1.0,59.48,59.475894855115385,1.0000690219944501
nyc_rural,way/772627009,SmallOffice,single_zone,101.2977929614631,1.0,101.3,101.2977929614631,1.0000217876270783
nyc_rural,way/772627010,SmallOffice,single_zone,65.83660396639138,1.0,65.84,65.83660396639138,1.00005158275798
nyc_rural,way/772627011,SmallOffice,single_zone,203.2085390916808,1.0,203.21,203.2085390916808,1.0000071892073323
nyc_rural,way/772627012,SmallOffice,single_zone,72.17361920216001,1.0,72.17,72.17361920216001,0.9999498542237452
nyc_rural,way/772627013,SmallOffice,single_zone,132.09400236306735,1.0,132.09,132.09400236306735,0.9999697006450274
nyc_rural,way/772627014,FullServiceRestaurant,single_zone,276.62088498557137,1.0,276.62,276.62088498557137,0.9999968007275684
nyc_rural,way/772627015,SmallOffice,single_zone,138.07858031978807,1.0,138.08,138.07858031978807,1.0000102816831449
nyc_rural,way/772627016,SmallOffice,single_zone,65.52190884380185,1.0,65.52,65.52190884380185,0.9999708670910915
nyc_rural,way/772627017,SmallOffice,single_zone,147.1094765673771,1.0,147.11,147.1094765673771,1.0000035581162758
nyc_rural,way/772627018,SmallOffice,single_zone,80.63251165524571,1.0,80.63,80.63251165524571,0.9999688505889975
nyc_rural,way/772627019,RetailStandalone,single_zone,260.0567289524263,1.0,260.06,260.0567289524263,1.000012578207789
nyc_rural,way/772627020,SmallOffice,single_zone,262.7101735585419,1.0,262.71,262.7101735585419,0.9999993393535562
nyc_rural,way/772627021,SmallOffice,single_zone,618.5173060646549,1.0,618.52,618.5173060646549,1.0000043554728681
nyc_rural,way/772627022,SmallOffice,single_zone,195.74485932821744,1.0,195.74,195.74485932821744,0.999975175193698
nyc_rural,way/772627023,FullServiceRestaurant,single_zone,263.39371202762067,1.0,263.39,263.39371202762067,0.9999859069239273
nyc_rural,way/772627024,SmallOffice,single_zone,151.4421232626641,1.0,151.44,151.4421232626641,0.9999859797088263
nyc_rural,way/772627025,MidriseApartment,single_zone,46.65108434765493,1.0,46.65,46.65108434765493,0.9999767562175651
nyc_rural,way/772627026,SmallOffice,single_zone,50.91012746006031,1.0,50.91,50.91012746006031,0.9999974963712198
nyc_rural,way/772627027,SmallOffice,single_zone,121.3800251320298,1.0,121.38,121.3800251320298,0.9999997929475647
nyc_rural,way/772627028,SmallOffice,single_zone,110.62212078253212,1.0,110.62,110.62212078253212,0.9999808285854844
nyc_rural,way/772627029,SmallOffice,single_zone,123.15891852597224,1.0,123.16,123.15891852597224,1.0000087811263747
nyc_rural,way/772627030,SmallOffice,single_zone,113.39308420893444,1.0,113.39,113.39308420893444,0.9999728007315793
nyc_rural,way/772627031,SmallOffice,single_zone,125.84092149310126,1.0,125.84,125.84092149310126,0.9999926773175981
nyc_rural,way/772627032,SmallOffice,single_zone,69.30982672889418,1.0,69.31,69.30982672889418,1.0000024999500647
nyc_rural,way/772627033,SmallOffice,single_zone,92.92423738689033,1.0,92.92,92.92423738689033,0.9999543995516188
nyc_rural,way/772627034,SmallOffice,single_zone,228.76366405122607,1.0,228.76,228.76366405122607,0.9999839832464598
nyc_rural,way/772627035,SmallOffice,single_zone,103.9403998858054,1.0,103.94,103.9403998858054,0.9999961527393982
nyc_rural,way/772627036,SmallOffice,single_zone,300.1261915112772,1.0,300.13,300.1261915112772,1.0000126896246662
nyc_rural,way/772627037,SmallOffice,single_zone,127.21175646685458,1.0,127.21,127.21175646685458,0.9999861925744651
nyc_rural,way/772627038,SmallOffice,single_zone,104.06959067384744,1.0,104.07,104.06959067384744,1.0000039331965265
nyc_rural,way/772627039,SmallOffice,single_zone,100.14893478261936,1.0,100.15,100.14893478261936,1.0000106363326076
nyc_rural,way/772627040,SmallOffice,single_zone,113.8499053952666,1.0,113.85,113.8499053952666,1.0000008309601405
nyc_rural,way/772627041,SmallOffice,single_zone,94.90674861226496,1.0,94.91,94.90674861226496,1.0000342587622333
nyc_rural,way/772627042,SmallOffice,single_zone,95.52155617507468,1.0,95.52,95.52155617507468,0.999983708650309
nyc_rural,way/772627043,SmallOffice,single_zone,496.7725017823726,1.0,496.77,496.7725017823726,0.9999949639274243
nyc_rural,way/772627044,SmallOffice,single_zone,104.0182476480994,1.0,104.02,104.0182476480994,1.0000168465816355
nyc_rural,way/772627046,SmallOffice,single_zone,31.954915525704017,1.0,31.95,31.954915525704017,0.999846173096591
nyc_rural,way/772627047,SmallOffice,single_zone,147.64606446908942,1.0,147.65,147.64606446908942,1.0000266551697448
nyc_rural,way/772627048,SmallOffice,single_zone,109.26861240101483,1.0,109.27,109.26861240101483,1.0000126989714124
nyc_rural,way/772627049,SmallOffice,single_zone,26.074929158028908,1.0,26.07,26.074929158028908,0.9998109617863568
nyc_rural,way/772627050,SmallOffice,single_zone,63.69888686201465,1.0,63.7,63.69888686201465,1.0000174749990178
nyc_rural,way/772627051,SmallOffice,single_zone,67.78916347384276,1.0,67.79,67.78916347384276,1.0000123401162424
nyc_rural,way/772627052,SmallOffice,single_zone,64.1298997384387,1.0,64.13,64.1298997384387,1.0000015634136605
nyc_rural,way/772627053,SmallOffice,single_zone,98.84550566467016,1.0,98.85,98.84550566467016,1.000045468282039
nyc_rural,way/772627054,SmallOffice,single_zone,173.26494738723343,1.0,173.26,173.26494738723343,0.9999714461158588
nyc_rural,way/772627056,SmallOffice,single_zone,265.7483016404387,1.0,265.75,265.7483016404387,1.0000063908576304
nyc_rural,way/772627057,SmallOffice,single_zone,113.60192587182178,1.0,113.6,113.60192587182178,0.9999830471903799
nyc_rural,way/772627058,SmallOffice,single_zone,35.287637937683044,1.0,35.29,35.287637937683044,1.0000669373881337
nyc_rural,way/772627059,SmallOffice,single_zone,59.217609228726175,1.0,59.22,59.217609228726175,1.0000403726409248
nyc_rural,way/772627060,SmallOffice,single_zone,63.66102344391609,1.0,63.66,63.66102344391609,0.9999839235396993
nyc_rural,way/772627061,SmallOffice,single_zone,68.05158605647671,1.0,68.05,68.05158605647671,0.9999766933209258
nyc_rural,way/772627062,SmallOffice,single_zone,143.22223255655337,1.0,143.22,143.22223255655337,0.9999844119414039
nyc_rural,way/772627063,SmallOffice,single_zone,111.27769449930608,1.0,111.28,111.27769449930608,1.0000207184441077
nyc_rural,way/772627064,SmallOffice,single_zone,65.55405032854586,1.0,65.55,65.55405032854586,0.9999382139085906
nyc_rural,way/772627065,SmallOffice,single_zone,486.5760712189752,1.0,486.58,486.5760712189752,1.0000080743408013
nyc_rural,way/772627066,SmallOffice,single_zone,122.08867482799212,1.0,122.09,122.08867482799212,1.000010854176358
nyc_rural,way/772627067,SmallOffice,single_zone,183.2150947264444,1.0,183.22,183.2150947264444,1.0000267733046937
nyc_rural,way/772627068,SmallOffice,single_zone,123.86123561303138,1.0,123.86,123.86123561303138,0.9999900242152012
nyc_rural,way/772627069,SmallOffice,single_zone,254.74298196911525,1.0,254.74,254.74298196911525,0.9999882942050368
nyc_rural,way/772627071,SmallOffice,single_zone,162.64667628065394,1.0,162.65,162.64667628065394,1.0000204352122164
nyc_rural,way/772627072,SmallOffice,single_zone,356.0422038891107,1.0,356.04,356.0422038891107,0.999993810034073
nyc_rural,way/772627073,SmallOffice,single_zone,144.12085984689796,1.0,144.12,144.12085984689796,0.9999940338484042
nyc_rural,way/772627074,SmallOffice,single_zone,147.32196008211707,1.0,147.32,147.32196008211707,0.9999866952481763
nyc_rural,way/772627075,SmallOffice,single_zone,169.13761194949691,1.0,169.14,169.13761194949691,1.0000141189796612
nyc_rural,way/772627076,SmallOffice,single_zone,21.86873978173398,1.0,21.87,21.86873978173398,1.0000576264694994
nyc_rural,way/772627077,SmallOffice,single_zone,115.85945418316876,1.0,115.86,115.85945418316876,1.0000047110253978
nyc_rural,way/772627078,SmallOffice,single_zone,201.27032081000016,1.0,201.27,201.27032081000016,0.9999984060739862
nyc_rural,way/772627079,SmallOffice,single_zone,101.67641784563644,1.0,101.68,101.67641784563644,1.0000352309261034
nyc_rural,way/772627080,Courthouse,single_zone,301.4530444615342,1.0,301.45,301.4530444615342,0.9999899007106077
nyc_rural,way/772627081,SmallOffice,single_zone,212.14040051647265,1.0,212.14,212.14040051647265,0.9999981120217003
nyc_rural,way/772627082,SmallOffice,single_zone,152.4504456005194,1.0,152.45,152.4504456005194,0.9999970770795871
nyc_rural,way/772627083,SmallOffice,single_zone,136.41933019800922,1.0,136.42,136.41933019800922,1.000004909875967
nyc_rural,way/772627084,SmallOffice,single_zone,366.1175228377096,1.0,366.12,366.1175228377096,1.0000067660304024
nyc_rural,way/772627085,SmallOffice,single_zone,159.5726593945384,1.0,159.57,159.5726593945384,0.9999833342719957
nyc_rural,way/772627086,SmallOffice,single_zone,361.4255223724821,1.0,361.43,361.4255223724821,1.0000123887972507
nyc_rural,way/772627087,SmallOffice,single_zone,321.83418689771486,1.0,321.83,321.83418689771486,0.9999869905128624
nyc_rural,way/772627088,SmallOffice,single_zone,173.86858214375133,1.0,173.87,173.86858214375133,1.0000081547582156
nyc_rural,way/772627089,SmallOffice,single_zone,357.77186868870217,1.0,357.77,357.77186868870217,0.9999947768707779
nyc_rural,way/772627090,SmallOffice,single_zone,175.140951146985,1.0,175.14,175.140951146985,0.9999945692484894
nyc_rural,way/801981473,OpenUBEMUnknown,single_zone,71.32722260196195,1.0,71.33,71.32722260196195,1.0000389388221878
nyc_rural,way/864013124,SmallOffice,single_zone,159.19978158322968,1.0,159.2,159.19978158322968,1.00000137196652
nyc_rural,way/864013126,SmallOffice,single_zone,82.55419828460128,1.0,82.55,82.55419828460128,0.9999491451108663
nyc_rural,way/864144721,SmallOffice,single_zone,27.563055672089806,1.0,27.56,27.563055672089806,0.9998891388485311
nyc_rural,way/899599347,SmallOffice,single_zone,1060.805718369745,1.0,1060.81,1060.805718369745,1.0000040362058584
nyc_rural,way/899656618,SmallOffice,single_zone,348.413041321783,1.0,348.41,348.413041321783,0.9999912709301253
nyc_rural,way/900486144,Outpatient,single_zone,297.5613281679045,1.0,297.56,297.5613281679045,0.9999955364901997
nyc_rural,way/900487237,SmallOffice,single_zone,117.2309233239663,1.0,117.23,117.2309233239663,0.9999921238872806
nyc_rural,way/900488595,SmallOffice,single_zone,81.01746159880032,1.0,81.02,81.01746159880032,1.0000313315321114
nyc_rural,way/933066296,PrimarySchool,single_zone,3884.796117890984,1.0,3884.8,3884.796117890984,1.000000999308303
nyc_rural,way/933154994,SmallOffice,single_zone,594.9467349402214,1.0,594.95,594.9467349402214,1.0000054879867168
nyc_rural,way/933154996,FullServiceRestaurant,single_zone,629.3585695616255,1.0,629.36,629.3585695616255,1.0000022728511913
nyc_rural,way/964817673,SmallOffice,single_zone,235.91282552526565,1.0,235.91,235.91282552526565,0.9999880230112146
nyc_rural,way/965213412,SmallOffice,single_zone,353.14402186490776,1.0,353.14,353.14402186490776,0.9999886112615286
nyc_rural,way/965390712,SmallOffice,single_zone,29.703393692869987,1.0,29.7,29.703393692869987,0.9998857473019723
nyc_rural,way/965718400,SmallHotel,single_zone,375.5993233650433,1.0,375.6,375.5993233650433,1.000001801480766
nyc_rural,way/965718401,SmallHotel,single_zone,34.160848255262096,1.0,34.16,34.160848255262096,0.9999751687880886
nyc_rural,way/965718402,SmallHotel,single_zone,209.94018172241985,1.0,209.94,209.94018172241985,0.9999991344085808
nyc_rural,way/965718403,SmallHotel,single_zone,196.2879467544633,1.0,196.29,196.2879467544633,1.0000104603750288
nyc_rural,way/966004656,MidriseApartment,single_zone,166.9085708135362,1.0,166.91,166.9085708135362,1.0000085626906805
nyc_rural,way/1055839510,SmallOffice,single_zone,239.47371133760325,1.0,239.47,239.47371133760325,0.9999845021084672
nyc_rural,way/1103897140,SmallOffice,single_zone,109.6230678973072,1.0,109.62,109.6230678973072,0.9999720141265335
nyc_rural,way/1103897841,MidriseApartment,single_zone,234.48546513832773,1.0,234.49,234.48546513832773,1.0000193396280217
nyc_rural,way/1103897842,OpenUBEMUnknown,single_zone,92.15184305509143,1.0,92.15,92.15184305509143,0.9999799998021708
nyc_rural,way/1103897844,OpenUBEMUnknown,single_zone,26.385351011164644,1.0,26.39,26.385351011164644,1.0001761958305344
nyc_rural,way/1103897845,MidriseApartment,single_zone,186.9588454111987,1.0,186.96,186.9588454111987,1.0000061756307854
nyc_rural,way/1112796933,SmallOffice,single_zone,136.28737647436526,1.0,136.29,136.28737647436526,1.0000192499533163
nyc_rural,way/1113052360,SmallOffice,single_zone,238.0926935115885,1.0,238.09,238.0926935115885,0.9999886871304249
nyc_rural,way/1113052363,SmallOffice,single_zone,49.417466947196246,1.0,49.42,49.417466947196246,1.0000512582485555
nyc_rural,way/1113052364,SmallOffice,single_zone,96.00900321945542,1.0,96.01,96.00900321945542,1.0000103821569974
